Gene	sgRNA	DLD1-Ts5.15|beta	DLD1-Ts5.15|z	DLD1-Ts5.15|p-value	DLD1-Ts5.15|fdr	DLD1-Ts5.15|wald-p-value	DLD1-Ts5.15|wald-fdr
RNF103	10	-0.019613	-0.30243	0.67975	0.89883	0.76232	0.85826
RNF11	6	0.054014	0.54477	0.46217	0.76822	0.58591	0.72333
RNF111	11	0.52362	2.384	0	0	0.017126	0.13381
RNF112	11	-0.012448	-0.22857	0.63197	0.87658	0.8192	0.89673
RNF113A	12	-1.1105	-4.2996	0	0	1.7112e-05	0.00051671
RNF113B	10	0.091887	0.95082	0.19113	0.55851	0.34169	0.5402
RNF114	10	-0.03323	-0.64602	0.75085	0.9304	0.51827	0.68841
RNF115	8	-0.02428	-0.56127	0.75967	0.93099	0.57462	0.71441
RNF121	10	-0.022702	-0.34154	0.69681	0.90788	0.7327	0.83778
RNF122	7	0.21032	1.9627	0.048919	0.28956	0.049679	0.25242
RNF123	10	-0.27726	-2.4119	0.27816	0.63922	0.015871	0.12925
RNF125	8	-0.0010047	-0.013063	0.63794	0.87926	0.98958	0.99867
RNF126	14	-0.024255	-0.38374	0.63993	0.88097	0.70117	0.81582
RNF128	11	0.18226	2.2928	0.025882	0.20222	0.021858	0.1538
RNF130	13	-0.04135	-0.51911	0.76081	0.93135	0.60368	0.73751
RNF133	11	0.058811	1.2765	0.27787	0.63898	0.20177	0.40469
RNF135	10	-0.12798	-1.4206	0.76166	0.93135	0.15544	0.35534
RNF139	11	-0.026981	-0.42998	0.70848	0.91104	0.66721	0.79093
RNF141	5	0.13338	1.5452	0.24488	0.60799	0.12229	0.31662
RNF145	9	0.14002	1.2595	0.096416	0.40893	0.20784	0.41005
RNF146	9	0.2751	2.1702	0.0051195	0.057692	0.029988	0.19241
RNF148	11	0.022253	0.38454	0.44027	0.75732	0.70058	0.81582
RNF149	10	-0.11192	-1.0378	0.83845	0.95559	0.29937	0.50362
RNF150	12	0.021681	0.35065	0.4161	0.74352	0.72585	0.83315
RNF151	8	-0.090317	-1.24	0.92861	0.9876	0.21498	0.41582
RNF152	8	-0.030768	-0.29818	0.78783	0.93962	0.76557	0.8597
RNF157	7	-0.086552	-0.94652	0.91809	0.98355	0.34388	0.54218
RNF165	9	0.19931	1.868	0.026451	0.2044	0.061756	0.26942
RNF166	10	-0.49753	-3.332	0.037543	0.25882	0.00086223	0.014166
RNF167	11	-0.084478	-0.84552	0.98066	0.99512	0.39782	0.59168
RNF168	10	-0.72155	-4.1141	0.003413	0.043636	3.8865e-05	0.00096914
RNF170	10	0.047975	0.7625	0.33987	0.68599	0.44576	0.63454
RNF175	9	0.12683	1.5672	0.12002	0.4482	0.11706	0.31176
RNF180	8	0.091262	0.87428	0.24659	0.60799	0.38196	0.57664
RNF182	9	0.06669	1.2249	0.29522	0.65489	0.22061	0.4227
RNF183	9	0.0029236	0.051923	0.5802	0.84263	0.95859	0.97835
RNF185	6	0.031134	0.59705	0.55859	0.83115	0.55047	0.69923
RNF186	11	-0.094538	-1.5672	0.92719	0.9876	0.11706	0.31176
RNF187	7	-0.27449	-1.808	0.34499	0.68764	0.070609	0.27402
RNF19A	13	0.14344	2.0252	0.044369	0.27739	0.042846	0.23673
RNF19B	16	0.094714	1.1321	0.088168	0.39923	0.25758	0.46251
RNF20	8	-0.74238	-3.1138	0.0099545	0.096419	0.0018471	0.026187
RNF207	9	-0.23761	-1.9215	0.38055	0.71666	0.054665	0.25903
RNF212	6	-0.099554	-0.81397	0.88111	0.9712	0.41566	0.60777
RNF212B	6	-0.055515	-0.48125	0.94226	0.98989	0.63034	0.759
RNF213	11	-0.10571	-1.3563	0.86974	0.96713	0.17501	0.37465
RNF214	7	-0.055709	-0.67762	0.93658	0.9892	0.49801	0.67869
RNF215	11	-0.10305	-1.4213	0.88197	0.9712	0.15523	0.35509
RNF217	13	0.11589	2.3392	0.075085	0.36769	0.019326	0.14247
RNF219	6	0.14613	1.574	0.16866	0.52758	0.11548	0.30901
RNF220	7	-0.26558	-2.5044	0.36377	0.70285	0.012266	0.10782
RNF222	9	-0.030941	-0.54283	0.76052	0.93135	0.58725	0.72448
RNF223	10	-0.13131	-1.368	0.74744	0.93039	0.17131	0.37134
RNF224	8	-0.11649	-1.7556	0.81143	0.94658	0.079162	0.27879
RNF225	8	0.028816	0.30209	0.48294	0.78128	0.76258	0.85827
RNF24	7	0.008575	0.13969	0.63766	0.87922	0.8889	0.93912
RNF25	11	-0.224	-2.169	0.39875	0.72907	0.030082	0.19266
RNF26	10	0.20357	1.7976	0.018487	0.15931	0.072248	0.27741
RNF31	22	-0.063629	-1.2399	0.81485	0.94659	0.21501	0.41582
RNF32	13	0.034729	0.48843	0.33476	0.68192	0.62525	0.75467
RNF34	10	-0.040214	-0.33712	0.79152	0.94035	0.73602	0.84076
RNF38	10	0.097856	1.3436	0.17235	0.53292	0.17907	0.37884
RNF39	10	-0.29339	-1.8367	0.23862	0.60799	0.066251	0.27136
RNF40	12	-0.90023	-4.692	0.00056883	0.01	2.7055e-06	0.00010688
RNF41	9	-0.087816	-1.6595	0.94482	0.98989	0.097009	0.29103
RNF43	11	0.10688	1.7627	0.13168	0.46533	0.077958	0.27864
RNF44	7	0.052614	0.47026	0.4471	0.76015	0.63817	0.7658
RNF7	5	0.18255	1.3928	0.126	0.45576	0.16369	0.36243
RNF8	10	-1.0469	-4.2347	0	0	2.2886e-05	0.00064375
RNFT2	10	0.03193	0.29368	0.41041	0.73875	0.769	0.8619
RSPRY1	9	-0.11467	-1.1717	0.82309	0.95072	0.24134	0.44613
SH3RF1	10	-0.026466	-0.32844	0.71359	0.91104	0.74258	0.84688
SH3RF2	9	0.15944	1.7202	0.0657	0.34071	0.08539	0.28349
SH3RF3	12	0.023628	0.42141	0.40757	0.73714	0.67345	0.79672
SIAH1	8	-0.55414	-2.8822	0.044369	0.27739	0.0039486	0.047223
SIAH2	12	0.0065919	0.12299	0.49716	0.78988	0.90212	0.94569
SYVN1	11	-0.71233	-4.011	0.0025597	0.033962	6.0452e-05	0.0013892
TMEM129	7	-0.014755	-0.19915	0.74545	0.93039	0.84215	0.91332
TOPORS	4	0.011943	0.11343	0.7554	0.9304	0.90969	0.95
TRAF2	12	-0.44475	-2.9293	0.042947	0.27739	0.0033978	0.042364
TRAF3	12	-0.26335	-2.9931	0.26052	0.62355	0.0027618	0.036505
TRAF4	11	-0.20301	-1.8389	0.47156	0.77477	0.065928	0.27136
TRAF5	11	0.11864	0.71617	0.10666	0.43453	0.47389	0.65932
TRIM6-TRIM34	16	0.13201	2.4012	0.035836	0.25251	0.016343	0.13119
TRAIP	11	-1.9459	-5.5046	0	0	3.6992e-08	2.6013e-06
TRIM10	11	0.033467	0.38628	0.38709	0.71973	0.69929	0.81503
TRIM11	10	0.23742	1.6859	0.004835	0.055195	0.091819	0.28578
TRIM13	9	0.055495	0.97836	0.33817	0.6857	0.3279	0.52763
TRIM15	12	0.1444	1.7075	0.043515	0.27739	0.08773	0.28508
TRIM17	10	-0.011481	-0.13613	0.63709	0.87878	0.89172	0.94096
TRIM2	12	0.05577	1.0577	0.26223	0.62432	0.29021	0.49317
TRIM21	12	0.17232	1.9914	0.020193	0.17026	0.046435	0.24515
TRIM22	10	0.12433	1.6964	0.10893	0.43771	0.089801	0.28535
TRIM23	10	0.058383	0.90635	0.30347	0.66109	0.36475	0.55954
TRIM25	14	-0.086017	-1.3464	0.98948	0.99542	0.17816	0.3785
TRIM26	13	-0.057956	-1.2817	0.86149	0.96557	0.19995	0.40264
TRIM27	12	0.14042	1.3853	0.047782	0.2862	0.16597	0.36349
TRIM3	13	-0.05359	-0.70373	0.83987	0.95606	0.4816	0.66534
TRIM31	10	0.15278	1.9262	0.059727	0.32457	0.054084	0.25802
TRIM32	10	0.11709	1.2511	0.12742	0.45855	0.21089	0.41239
TRIM34	10	0.10099	1.847	0.16439	0.52201	0.064754	0.27136
TRIM35	13	-0.14444	-1.2153	0.66951	0.89234	0.22424	0.42779
TRIM36	10	0.068501	1.2706	0.2628	0.62432	0.20387	0.40631
TRIM38	11	0.032301	0.40914	0.39221	0.72579	0.68243	0.80302
TRIM39	14	0.11372	1.7537	0.071388	0.35653	0.079478	0.27891
TRIM4	11	-0.049179	-0.57992	0.82651	0.95247	0.56197	0.70441
TRIM40	8	0.18596	1.4851	0.055176	0.3104	0.13752	0.33163
TRIM41	11	-0.12894	-1.3384	0.7554	0.9304	0.18077	0.38059
TRIM46	12	-0.34803	-2.505	0.12002	0.4482	0.012244	0.10782
TRIM47	11	-0.45453	-2.5758	0.055745	0.31161	0.01	0.094013
TRIM5	11	-0.0026774	-0.039591	0.57338	0.83977	0.96842	0.98409
TRIM50	8	0.045048	0.46295	0.41667	0.74365	0.6434	0.77129
TRIM52	9	-0.12135	-1.4988	0.79323	0.94035	0.13392	0.32688
TRIM54	11	-0.12325	-1.3737	0.78157	0.93791	0.16952	0.36816
TRIM55	10	0.12724	1.834	0.10353	0.42673	0.066658	0.27136
TRIM56	12	-0.057781	-0.79709	0.86121	0.96556	0.4254	0.61577
TRIM58	11	0.25017	2.153	0.0039818	0.04947	0.031318	0.19756
TRIM59	8	0.036702	0.3419	0.44909	0.76243	0.73243	0.83778
TRIM6	11	0.14385	1.3494	0.065131	0.33976	0.17721	0.37789
TRIM62	11	0.14789	1.1682	0.059443	0.32353	0.24271	0.44773
TRIM63	12	0.0012394	0.014125	0.52673	0.81157	0.98873	0.99854
TRIM65	12	-0.24953	-1.9884	0.29039	0.64949	0.046767	0.24597
TRIM67	12	-0.01881	-0.21941	0.63225	0.87658	0.82633	0.90173
TRIM68	9	0.12928	1.599	0.11433	0.44469	0.10981	0.30377
TRIM69	8	0.23415	1.6995	0.020478	0.17143	0.089234	0.28535
TRIM7	11	-0.083596	-0.98242	0.98521	0.99512	0.32589	0.52586
TRIM72	10	0.12495	0.75951	0.10808	0.43707	0.44755	0.63538
TRIM77	6	0.16849	1.488	0.124	0.45369	0.13674	0.33021
TRIM8	9	-0.1609	-2.0241	0.63311	0.87741	0.042961	0.23673
TRIM9	11	-0.13872	-1.5636	0.71018	0.91104	0.1179	0.31197
TRIML1	8	0.16686	1.2952	0.076507	0.36951	0.19526	0.39776
UBOX5	12	-0.036419	-0.60783	0.73464	0.92495	0.5433	0.69727
UBR1	9	0.012562	0.29288	0.52844	0.81349	0.76962	0.86205
UBR2	15	0.014599	0.34376	0.38453	0.71953	0.73103	0.83668
UBR3	20	-0.057951	-0.50667	0.79807	0.94035	0.61239	0.74478
UNK	9	-0.20373	-2.014	0.47668	0.78	0.044006	0.23914
UNKL	8	0.068096	0.64209	0.31997	0.67341	0.52081	0.68961
VPS11	13	-0.023481	-0.30098	0.64562	0.88238	0.76343	0.85885
ZNRF1	6	-0.23813	-1.6898	0.45421	0.76423	0.09106	0.28561
ZNRF3	8	0.014476	0.14701	0.55461	0.82797	0.88312	0.93639
ZNRF4	12	0.066257	0.55062	0.22526	0.59504	0.58189	0.72015
ZSWIM2	6	0.036723	0.80168	0.53328	0.81735	0.42274	0.61293
BRCA1	12	-1.2232	-4.386	0	0	1.1546e-05	0.00038299
CBLL1	7	-0.028055	-0.23035	0.80944	0.94587	0.81782	0.89606
CCNB1IP1	6	0.068717	0.78488	0.41098	0.73875	0.43252	0.62297
RFPL1	10	-0.21534	-1.7226	0.43544	0.75592	0.084953	0.28286
RFPL2	8	-0.19052	-1.5051	0.53328	0.81735	0.13229	0.32481
RFPL3	9	-0.072969	-0.58701	0.98009	0.99512	0.5572	0.69993
RNF13	9	0.15935	1.5707	0.0657	0.34071	0.11626	0.31062
RNF14	12	0.00033854	0.0049647	0.53271	0.81735	0.99604	1
RNF181	6	-0.083548	-0.6652	0.94369	0.98989	0.50593	0.68364
RNF2	7	0.046506	0.71639	0.4727	0.77627	0.47375	0.65932
RNF4	7	-1.8339	-5.2045	0	0	1.9456e-07	1.1033e-05
RNF6	8	-0.014835	-0.24047	0.70933	0.91104	0.80996	0.89078
SCAF11	8	-0.12661	-1.1175	0.7682	0.93331	0.26377	0.46698
TRIM37	9	-0.071968	-0.92073	0.97327	0.99448	0.35719	0.55262
TRIM51	9	-0.12959	-1.2164	0.75654	0.9304	0.22382	0.42722
TRIM60	10	0.16682	1.7618	0.043515	0.27739	0.078096	0.27864
TRIM61	4	-0.1061	-0.95847	0.80176	0.94218	0.33783	0.53651
TRIM64C	8	-0.077033	-0.38885	0.98749	0.99513	0.69738	0.81386
TTC3	9	0.028777	0.45647	0.46104	0.76822	0.64805	0.77423
VPS18	7	-0.48194	-2.4336	0.10097	0.42062	0.01495	0.12397
VPS8	7	0.087389	1.5067	0.31314	0.67257	0.13189	0.32481
ZFP36L2	12	0.062955	0.77611	0.23749	0.60799	0.43768	0.62633
ZFPL1	11	-0.12877	-1.5304	0.7554	0.9304	0.12593	0.31968
ZNF598	20	-0.52502	-4.2961	0.0031286	0.040293	1.7384e-05	0.00051671
ZNF645	6	0.31842	1.9	0.0056883	0.062112	0.057436	0.26191
ZNRF2	4	0.012264	0.16483	0.75427	0.9304	0.86908	0.92831
MSL2	8	-0.30255	-2.5162	0.25683	0.62147	0.011864	0.1055
RNF144A	17	0.091276	1.2401	0.0876	0.39845	0.21493	0.41582
RNF144B	15	0.10866	1.9951	0.068544	0.3508	0.046036	0.24377
RNF208	7	0.28397	1.5849	0.010523	0.10082	0.113	0.30728
RNF216	7	-0.14772	-1.4777	0.70222	0.90906	0.13948	0.33452
RNFT1	8	0.20391	2.253	0.039534	0.26679	0.024261	0.16512
TRAF6	16	0.049038	0.69283	0.22611	0.59581	0.48841	0.66976
TRAF7	23	-0.44576	-4.0522	0.0085324	0.086455	5.0741e-05	0.0012054
TRIM14	11	0.16042	1.3945	0.046359	0.28152	0.16316	0.36194
TRIM16	11	0.10874	1.7383	0.1277	0.45863	0.08216	0.28078
TRIM42	14	0.10138	1.5504	0.093003	0.40467	0.12105	0.31507
TRIM43	10	-0.32008	-2.1746	0.18999	0.55806	0.029664	0.19102
TRIM44	6	0.05197	0.83952	0.47099	0.77477	0.40118	0.59466
TRIM45	16	0.015457	0.30738	0.37713	0.71405	0.75855	0.85625
TRIM48	4	-0.37298	-2.0163	0.29835	0.65543	0.043771	0.2386
TRIM49B	9	-0.51201	-2.3292	0.046075	0.28125	0.019847	0.14418
TRIM71	12	-0.13215	-1.5121	0.72725	0.92177	0.1305	0.32428
VPS41	11	0.092606	1.1287	0.16752	0.52632	0.25901	0.46415
TRIM49	8	-0.86929	-3.2001	0.0036974	0.046595	0.0013737	0.020406
TRIM49D1	6	-0.77225	-2.2113	0.020762	0.17299	0.027017	0.17856
TRIM64	5	-0.010372	-0.059562	0.78953	0.94035	0.9525	0.9744
TRIM64B	2	-1.0065	-1.8572	0.10978	0.43864	0.063287	0.2701
TRIM73	8	-0.68452	-2.366	0.015643	0.14103	0.017983	0.13715
UHRF1	14	-1.2856	-4.0472	0	0	5.1835e-05	0.001222
XIAP	12	0.044938	0.96707	0.30745	0.66523	0.33351	0.53253
RNF5	7	0.03694	0.70934	0.51365	0.80124	0.47811	0.66268
PCGF6	3	-0.18224	-0.57249	0.61177	0.86594	0.56699	0.70844
RAD18	6	0.092326	0.88412	0.32139	0.67341	0.37663	0.57065
RFPL4A	7	0.12088	1.2925	0.20307	0.56983	0.1962	0.39898
UBA52	3	-1.932	-2.6308	0.0025597	0.033962	0.0085193	0.082974
UBB	3	-0.70488	-1.9158	0.13339	0.46994	0.055392	0.26037
UBC	4	-0.29832	-1.2913	0.39135	0.7255	0.19659	0.39953
PPIL2	17	-2.1521	-7.0494	0	0	1.7968e-12	4.14e-10
PRPF19	17	-3.3477	-9.6473	0	0	5.046e-22	4.4355e-19
STUB1	12	-0.33872	-3.6521	0.13254	0.4674	0.00026014	0.0050813
UBE4A	16	0.10358	1.8829	0.072526	0.35865	0.059718	0.26488
UBE4B	14	-0.38709	-3.2197	0.058874	0.32243	0.0012833	0.019282
WDSUB1	11	0.068492	1.0742	0.23919	0.60799	0.28274	0.48541
AREL1	12	0.16657	1.9361	0.023038	0.18409	0.052858	0.25766
HACE1	12	0.25947	1.7399	0.0017065	0.024194	0.081884	0.28078
HECTD1	15	-0.42108	-3.4807	0.031286	0.23109	0.00050008	0.0087915
HECTD2	6	0.13823	0.96452	0.18914	0.55732	0.33478	0.53432
HECTD3	12	-0.079235	-0.67292	0.99118	0.996	0.501	0.68024
HECTD4	14	-0.15917	-2.3225	0.58902	0.85051	0.020207	0.14559
HECW1	12	0.022715	0.30769	0.41098	0.73875	0.75831	0.85625
HECW2	17	-0.092914	-1.5953	0.94653	0.98989	0.11065	0.30418
HERC1	28	0.088734	2.4279	0.023606	0.18736	0.015186	0.12534
HERC2	21	0.088138	1.1807	0.056598	0.31587	0.23772	0.4418
HERC3	14	0.091084	1.8407	0.11689	0.4482	0.065666	0.27136
HERC4	12	0.079133	1.184	0.18373	0.54979	0.2364	0.44154
HERC5	10	0.071037	1.1802	0.25739	0.62193	0.23792	0.44189
HERC6	14	0.10265	1.9192	0.090159	0.40428	0.054957	0.25972
HUWE1	16	-1.0373	-5.6514	0	0	1.5913e-08	1.2434e-06
ITCH	12	0.064407	0.58826	0.2318	0.60074	0.55636	0.69993
NEDD4	12	0.12266	2.0735	0.081627	0.38165	0.038129	0.22123
NEDD4L	14	-0.071123	-1.0214	0.92804	0.9876	0.30709	0.51056
SMURF1	14	-0.19103	-2.4426	0.44454	0.75885	0.014583	0.12208
SMURF2	11	0.081507	0.97529	0.20051	0.56947	0.32942	0.52975
TRIP12	12	0.54743	2.4355	0	0	0.01487	0.1236
UBE3A	5	-0.041842	-0.53435	0.91098	0.98101	0.5931	0.72939
UBE3B	9	0.066058	0.84126	0.2975	0.65543	0.4002	0.59397
UBE3C	10	0.16505	1.9362	0.044937	0.27817	0.052845	0.25766
UBR5	10	0.36916	2.3432	0	0	0.01912	0.14183
WWP1	5	0.15896	1.4267	0.17577	0.53627	0.15367	0.35314
WWP2	14	-0.21704	-1.9719	0.35466	0.69587	0.04862	0.24883
BTRC	15	0.030854	0.47656	0.30119	0.65858	0.63367	0.76145
CCNF	21	-0.40625	-4.2881	0.018771	0.16137	1.802e-05	0.00052028
CDRT1	8	-0.10037	-1.3496	0.87514	0.96852	0.17716	0.37789
ECT2L	10	0.11409	1.819	0.13225	0.46687	0.068908	0.27136
FBXL12	17	-0.38291	-3.3097	0.0438	0.27739	0.00093383	0.014924
FBXL13	14	0.049429	0.80674	0.25199	0.614	0.41982	0.61096
FBXL14	20	-0.044494	-0.60769	0.7008	0.90889	0.5434	0.69727
FBXL15	17	-0.12121	-1.3343	0.76081	0.93135	0.1821	0.38154
FBXL16	14	-0.18171	-2.1437	0.48407	0.78128	0.032053	0.19912
FBXL17	12	-0.43759	-3.2567	0.045791	0.28049	0.001127	0.01738
FBXL18	20	-0.10892	-1.7404	0.84215	0.95609	0.081781	0.28078
FBXL2	17	0.055224	0.99747	0.18828	0.55584	0.31854	0.52092
FBXL20	16	-0.018985	-0.38288	0.56997	0.83955	0.70181	0.81586
FBXL21	13	0.1525	2.1485	0.036405	0.25549	0.031671	0.19756
FBXL22	14	-0.03489	-0.29697	0.7062	0.91052	0.76649	0.85991
FBXL3	15	0.034818	0.47578	0.27986	0.64086	0.63423	0.76186
FBXL4	14	-0.0085097	-0.18278	0.54977	0.82431	0.85497	0.92042
FBXL5	20	0.28914	3.3197	0	0	0.0009011	0.0146
FBXL6	17	-0.16079	-1.9655	0.54863	0.82423	0.049357	0.25114
FBXL7	22	0.16187	2.9843	0.0019909	0.027668	0.0028421	0.037287
FBXL8	17	-0.23424	-2.0198	0.27218	0.63546	0.0434	0.23695
FBXO10	19	-0.16323	-1.654	0.52275	0.80862	0.098133	0.29216
FBXO11	16	-0.057668	-0.84833	0.82736	0.95283	0.39625	0.5906
FBXO15	4	-0.0051222	-0.034462	0.83134	0.95311	0.97251	0.98711
FBXO16	6	0.071281	0.8331	0.39761	0.72879	0.40479	0.59825
FBXO17	14	-0.2169	-1.9026	0.35495	0.69604	0.057093	0.26191
FBXO18	16	0.071221	0.63082	0.1496	0.49811	0.52816	0.69162
FBXO2	12	-0.23055	-2.3148	0.33788	0.6857	0.020624	0.14799
FBXO21	14	-0.067568	-0.52107	0.90728	0.98099	0.60232	0.73661
FBXO22	10	0.24467	2.2485	0.0031286	0.040293	0.024542	0.16626
FBXO24	9	0.0076825	0.081607	0.5529	0.82723	0.93496	0.96487
FBXO25	11	0.097146	1.0292	0.15728	0.51015	0.30338	0.50626
FBXO27	12	-0.18302	-1.7341	0.49516	0.78921	0.082893	0.28078
FBXO28	8	0.050278	0.75063	0.39676	0.72879	0.45287	0.64154
FBXO3	13	-0.10507	-1.4137	0.86832	0.96713	0.15746	0.35765
FBXO30	12	0.11115	1.6557	0.1041	0.42857	0.097773	0.29166
FBXO31	9	-0.045948	-0.39449	0.84443	0.95651	0.69322	0.8113
FBXO32	7	0.24658	1.7306	0.026166	0.20354	0.083528	0.28094
FBXO33	6	0.0434	0.12692	0.50484	0.79499	0.89901	0.94418
FBXO34	12	0.043717	0.79945	0.31513	0.67341	0.42403	0.61404
FBXO36	2	0.082046	1.181	0.63225	0.87658	0.2376	0.4418
FBXO38	8	0.097309	1.6489	0.22725	0.59671	0.099165	0.29275
FBXO39	6	0.065207	0.60378	0.42264	0.74598	0.54599	0.69832
FBXO4	12	0.081999	0.96822	0.17349	0.53462	0.33293	0.53253
FBXO40	14	0.1292	1.8194	0.050057	0.29285	0.068853	0.27136
FBXO41	16	-0.32866	-3.778	0.096416	0.40893	0.00015807	0.0033279
FBXO42	14	-1.2083	-5.3508	0	0	8.7561e-08	5.218e-06
FBXO43	8	-0.28757	-2.2265	0.28441	0.64392	0.025981	0.17433
FBXO44	9	-0.050387	-0.66471	0.86775	0.96713	0.50624	0.6838
FBXO45	12	0.029682	0.34599	0.37941	0.71567	0.72935	0.83503
FBXO46	7	-0.14032	-1.0806	0.72582	0.92063	0.27986	0.48187
FBXO47	3	-0.22228	-1.1111	0.53328	0.81735	0.26653	0.46903
FBXO48	6	-0.15417	-1.6614	0.6917	0.90342	0.096626	0.29099
FBXO5	10	-1.7336	-5.7696	0	0	7.9449e-09	6.6511e-07
FBXO6	7	-0.083633	-1.5552	0.93487	0.98857	0.11989	0.3148
FBXO7	19	0.052142	0.93826	0.17008	0.52957	0.34811	0.54495
FBXO8	11	0.13756	1.3859	0.073663	0.36224	0.16577	0.36338
FBXO9	9	-0.16985	-1.0827	0.59898	0.85889	0.27893	0.48098
FBXW10	7	-0.13934	-2.3485	0.72952	0.92266	0.018849	0.141
FBXW11	12	-0.57995	-3.6484	0.011945	0.1117	0.0002639	0.0051264
FBXW12	14	-0.086248	-1.132	0.98919	0.99542	0.25761	0.46251
FBXW2	15	0.080508	1.2599	0.124	0.45369	0.2077	0.41005
FBXW4	13	0.070887	1.0103	0.19141	0.55851	0.31235	0.51463
FBXW5	22	0.091049	1.7583	0.044084	0.27739	0.078694	0.27864
FBXW7	16	1.0615	2.1925	0	0	0.028343	0.18463
FBXW8	18	0.086642	1.6072	0.090728	0.40428	0.10801	0.30286
FBXW9	15	-0.21098	-2.5187	0.35438	0.6957	0.011779	0.10512
SKP1	6	-2.2217	-4.3288	0	0	1.499e-05	0.00046231
SKP2	17	-0.49187	-3.5492	0.0085324	0.086455	0.00038641	0.0070394
TBL1X	9	0.17568	1.4238	0.047497	0.28547	0.1545	0.35412
TBL1XR1	10	-0.83914	-3.717	0.0014221	0.020747	0.00020162	0.0040315
TBL1Y	7	0.2442	1.8556	0.026451	0.2044	0.063508	0.2701
CUL1	11	-2.4182	-4.3654	0	0	1.2687e-05	0.00040815
CUL2	14	-1.2601	-5.6235	0	0	1.8711e-08	1.3426e-06
CUL3	16	0.075523	1.3621	0.1368	0.47577	0.17315	0.37327
CUL4A	17	0.17144	2.4616	0.008248	0.084795	0.013831	0.11701
CUL4B	10	0.31947	2.3229	0.00028441	0.0051282	0.020183	0.14559
CUL5	11	0.19706	1.8533	0.01479	0.13506	0.063837	0.2701
ASB1	14	0.083623	0.6267	0.13737	0.4768	0.53086	0.69237
ASB10	14	-0.12378	-1.2264	0.77361	0.93409	0.22005	0.42232
ASB11	12	0.13108	2.162	0.066268	0.34315	0.030619	0.19468
ASB12	12	0.042864	0.98122	0.31826	0.67341	0.32648	0.52601
ASB13	14	-0.0094274	-0.15898	0.55461	0.82797	0.87369	0.93116
ASB14	14	0.0032974	0.054835	0.48151	0.78128	0.95627	0.97654
ASB15	16	0.098209	2.074	0.080774	0.37968	0.038076	0.22123
ASB16	20	-0.088334	-1.1946	0.98038	0.99512	0.23224	0.43713
ASB17	9	0.13833	1.5619	0.099829	0.41736	0.11831	0.31277
ASB18	19	-0.0039182	-0.077485	0.43828	0.75732	0.93824	0.96712
ASB2	19	0.11118	1.731	0.038965	0.26397	0.083454	0.28094
ASB3	16	-0.0097551	-0.18646	0.51536	0.80248	0.85209	0.91985
ASB4	15	0.15631	2.2954	0.020478	0.17143	0.021707	0.15371
ASB5	12	0.036685	0.62179	0.34585	0.68856	0.53408	0.69295
ASB6	17	-0.050702	-0.79016	0.76906	0.93338	0.42944	0.62003
ASB7	15	0.3692	2.8421	0	0	0.0044823	0.052358
ASB8	12	0.0092887	0.14217	0.48322	0.78128	0.88695	0.93776
ASB9	9	0.12546	1.7167	0.12315	0.45369	0.086031	0.28379
CISH	12	0.076554	1.1257	0.19084	0.55851	0.2603	0.46487
ELOB	6	-1.0082	-2.2642	0.0045506	0.052632	0.023563	0.16213
ELOC	5	-0.6453	-1.4372	0.064562	0.33881	0.15065	0.35038
NEURL2	19	-0.032546	-0.66647	0.61604	0.86883	0.50511	0.68306
RAB40A	9	0.11835	1.3901	0.13652	0.47577	0.16451	0.36338
RAB40AL	6	0.098383	1.5423	0.30404	0.66151	0.123	0.31755
RAB40B	14	-0.099048	-1.2675	0.90557	0.98099	0.20499	0.40766
RAB40C	18	-0.28104	-2.7347	0.14477	0.48755	0.006244	0.066531
SOCS1	12	-0.21037	-2.3382	0.40216	0.73264	0.019375	0.14247
SOCS2	11	0.042746	0.68982	0.34727	0.68944	0.49031	0.67157
SOCS3	14	-0.099768	-0.97137	0.90301	0.98024	0.33136	0.53198
SOCS4	14	-0.0010203	-0.023067	0.50683	0.79589	0.9816	0.99458
SOCS5	8	0.024447	0.32743	0.50626	0.79571	0.74334	0.84719
SOCS6	6	0.3543	1.7301	0.0039818	0.04947	0.083606	0.28094
SOCS7	19	-0.046655	-0.84789	0.71559	0.91292	0.3965	0.59072
SPSB1	14	0.086309	1.2642	0.12827	0.45927	0.20614	0.4088
SPSB2	14	-0.1351	-2.0216	0.71303	0.91104	0.043219	0.23695
SPSB3	18	-0.21998	-1.6393	0.30575	0.66399	0.10114	0.29439
SPSB4	14	0.074098	0.531	0.16496	0.52201	0.59542	0.7302
WSB1	14	0.05158	1.1895	0.24488	0.60799	0.23424	0.43939
WSB2	21	-0.0071559	-0.12005	0.42065	0.74509	0.90444	0.947
AMBRA1	10	0.19292	1.7709	0.023322	0.18552	0.076579	0.27864
DCAF1	22	-1.892	-7.3963	0	0	1.4005e-13	4.9242e-11
DCAF10	15	0.00048619	0.0085089	0.46132	0.76822	0.99321	1
DCAF11	17	0.0030103	0.05813	0.44454	0.75885	0.95364	0.97502
DCAF12	16	-0.12464	-1.1867	0.76251	0.93135	0.23536	0.4401
DCAF12L1	19	0.20013	2.7023	0.0017065	0.024194	0.0068862	0.070795
DCAF13	10	-1.6208	-4.473	0	0	7.7127e-06	0.00027118
DCAF15	11	0.1107	1.339	0.12344	0.45369	0.18058	0.38043
DCAF16	7	0.12984	1.448	0.17662	0.53627	0.14761	0.34521
