sgRNA,Gene,Snu-1_clone_24_D=0,Snu-1_clone_24_D=10
CLK3_PKc_E5_67.7,CLK3,656,432
CLK3_PKc_E6_117,CLK3,903,438
CLK3_PKc_E7_167.21,CLK3,456,57
CLK3_PKc_E8_95.3,CLK3,533,257
CLK3_PKc_E9_130.3,CLK3,211,90
CLK4_PKc_E4_40,CLK4,436,255
CLK4_PKc_E5_67,CLK4,739,1032
CLK4_PKc_E6_117.3,CLK4,1368,1266
CLK4_PKc_E7_167.8,CLK4,601,830
CLK4_PKc_E8_95.2,CLK4,623,569
CLK4_PKc_E9_130.3,CLK4,591,544
CSF1R_PKc_E12_127.12,CSF1R,346,431
CSF1R_PKc_E13_105.8,CSF1R,240,299
CSF1R_PKc_E14_111.8,CSF1R,238,114
CSF1R_PKc_E15_163.13,CSF1R,1205,1027
CSF1R_PKc_E16_89.3,CSF1R,354,489
CSF1R_PKc_E17_98.1,CSF1R,717,590
CSK_PKc_E10_74.8,CSK,520,567
CSK_PKc_E11_196.3,CSK,790,676
CSK_PKc_E12_87,CSK,650,648
CSK_PKc_E7_61.3,CSK,437,267
CSK_PKc_E8_100.1,CSK,196,260
CSK_PKc_E9_91,CSK,370,292
CSNK1A1_PKc_E1_78.2,CSNK1A1,78,20
CSNK1A1_PKc_E2_107.7,CSNK1A1,609,30
CSNK1A1_PKc_E3_127.1,CSNK1A1,358,58
CSNK1A1_PKc_E4_99.5,CSNK1A1,306,1
CSNK1A1_PKc_E5_84.1,CSNK1A1,889,1143
CSNK1A1_PKc_E6_140.6,CSNK1A1,564,42
CSNK1D_PKc_E1_55.2,CSNK1D,457,584
CSNK1D_PKc_E1_55.3,CSNK1D,590,466
CSNK1D_PKc_E2_111.8,CSNK1D,599,666
CSNK1D_PKc_E3_149.8,CSNK1D,409,132
CSNK1D_PKc_E4_229.12,CSNK1D,496,241
CSNK1D_PKc_E5_171.15,CSNK1D,413,306
CSNK1E_PKc_E2_55.4,CSNK1E,442,341
CSNK1E_PKc_E3_111.11,CSNK1E,426,455
CSNK1E_PKc_E4_149.4,CSNK1E,358,643
CSNK1E_PKc_E5_229.35,CSNK1E,369,291
CSNK1E_PKc_E6_171.15,CSNK1E,305,267
CSNK1E_PKc_E7_110.8,CSNK1E,274,182
CSNK1G1_PKc_E2_55.3,CSNK1G1,525,481
CSNK1G1_PKc_E3_41,CSNK1G1,1339,1696
CSNK1G1_PKc_E4_70.2,CSNK1G1,316,525
CSNK1G1_PKc_E5_152.1,CSNK1G1,551,883
CSNK1G1_PKc_E6_235.8,CSNK1G1,862,858
CSNK1G1_PKc_E7_86.9,CSNK1G1,125,111
CSNK1G2_PKc_E2_55.5,CSNK1G2,525,713
CSNK1G2_PKc_E3_41,CSNK1G2,515,370
CSNK1G2_PKc_E4_70.3,CSNK1G2,137,64
CSNK1G2_PKc_E5_149.15,CSNK1G2,341,308
CSNK1G2_PKc_E6_235.22,CSNK1G2,79,105
CSNK1G2_PKc_E7_86.13,CSNK1G2,318,88
CSNK1G3_PKc_E2_55.2,CSNK1G3,533,1024
CSNK1G3_PKc_E3_41,CSNK1G3,415,562
CSNK1G3_PKc_E4_70.2,CSNK1G3,345,351
CSNK1G3_PKc_E5_149.1,CSNK1G3,236,392
CSNK1G3_PKc_E6_235.1,CSNK1G3,228,165
CSNK1G3_PKc_E7_86.3,CSNK1G3,362,279
CSNK2A1_PKc_E10_102.3,CSNK2A1,339,90
CSNK2A1_PKc_E10_102.7,CSNK2A1,576,267
CSNK2A1_PKc_E11_101,CSNK2A1,316,46
CSNK2A1_PKc_E11_101.1,CSNK2A1,704,115
CSNK2A1_PKc_E12_149.5,CSNK2A1,550,98
CSNK2A2_PKc_E1_41,CSNK2A2,864,522
CSNK2A2_PKc_E2_112.4,CSNK2A2,452,342
CSNK2A2_PKc_E3_102.5,CSNK2A2,456,247
CSNK2A2_PKc_E4_51,CSNK2A2,306,287
CSNK2A2_PKc_E5_60.2,CSNK2A2,437,402
CSNK2A2_PKc_E6_84.4,CSNK2A2,405,645
DAPK1_PKc_E2_44.1,DAPK1,523,470
DAPK1_PKc_E3_222.6,DAPK1,331,304
DAPK1_PKc_E4_139.3,DAPK1,203,157
DAPK1_PKc_E5_130.11,DAPK1,498,243
DAPK1_PKc_E6_49.3,DAPK1,470,343
DAPK1_PKc_E8_153.1,DAPK1,493,960
DAPK2_PKc_E2_44.1,DAPK2,543,472
DAPK2_PKc_E3_222.18,DAPK2,410,531
DAPK2_PKc_E4_139,DAPK2,451,532
DAPK2_PKc_E5_130.5,DAPK2,338,471
DAPK2_PKc_E6_49.1,DAPK2,918,836
DAPK2_PKc_E8_153.1,DAPK2,526,249
DAPK3_PKc_E2_44,DAPK3,751,270
DAPK3_PKc_E3_361.58,DAPK3,394,298
DAPK3_PKc_E4_130.4,DAPK3,342,82
DAPK3_PKc_E5_49,DAPK3,247,115
DAPK3_PKc_E7_153.1,DAPK3,568,339
DAPK3_PKc_E8_43,DAPK3,682,607
DCLK1_PKc_E10_120.4,DCLK1,1475,1645
DCLK1_PKc_E11_147.4,DCLK1,330,220
DCLK1_PKc_E12_134.16,DCLK1,327,330
DCLK1_PKc_E13_78.4,DCLK1,588,1009
DCLK1_PKc_E8_83.4,DCLK1,526,919
DCLK1_PKc_E9_58,DCLK1,165,179
DCLK2_PKc_E10_120.6,DCLK2,546,620
DCLK2_PKc_E11_147.9,DCLK2,1,1
DCLK2_PKc_E12_134.4,DCLK2,901,666
DCLK2_PKc_E13_78.2,DCLK2,488,856
DCLK2_PKc_E8_68.1,DCLK2,646,675
DCLK2_PKc_E9_58.3,DCLK2,728,330
DCLK3_PKc_E2_390.28,DCLK3,720,562
DCLK3_PKc_E2_390.6,DCLK3,744,794
DCLK3_PKc_E3_133.3,DCLK3,343,787
DCLK3_PKc_E3_133.7,DCLK3,443,152
DCLK3_PKc_E4_168.9,DCLK3,785,543
DCLK3_PKc_E5_86.5,DCLK3,492,817
DDR1_PKc_E12_60.4,DDR1,784,1203
DDR1_PKc_E12_60.9,DDR1,620,393
DDR1_PKc_E13_128.2,DDR1,204,229
DDR1_PKc_E14_237.4,DDR1,715,1415
DDR1_PKc_E15_235.2,DDR1,212,147
DDR1_PKc_E16_150.1,DDR1,1154,914
DDR2_PKc_E14_60.8,DDR2,772,490
DDR2_PKc_E15_128.5,DDR2,509,535
DDR2_PKc_E16_192.4,DDR2,950,647
DDR2_PKc_E17_235.9,DDR2,5,20
DDR2_PKc_E18_150.9,DDR2,584,468
DDR2_PKc_E19_120.5,DDR2,292,513
DMPK_PKc_E1_48.3,DMPK,557,613
DMPK_PKc_E2_84.9,DMPK,547,307
DMPK_PKc_E3_96.8,DMPK,160,65
DMPK_PKc_E4_149.4,DMPK,436,543
DMPK_PKc_E5_94.11,DMPK,646,390
DMPK_PKc_E6_207.24,DMPK,458,147
DSTYK_PKc_E10_114.7,DSTYK,631,563
DSTYK_PKc_E11_115.6,DSTYK,473,533
DSTYK_PKc_E12_135,DSTYK,372,521
DSTYK_PKc_E13_134.19,DSTYK,1004,1161
DSTYK_PKc_E8_155.7,DSTYK,305,404
DSTYK_PKc_E9_133,DSTYK,820,637
DYRK1A_PKc_E4_75.3,DYRK1A,502,320
DYRK1A_PKc_E5_148,DYRK1A,370,53
DYRK1A_PKc_E6_287.15,DYRK1A,418,273
DYRK1A_PKc_E7_147.1,DYRK1A,475,424
DYRK1A_PKc_E8_141.1,DYRK1A,117,41
DYRK1A_PKc_E9_213.21,DYRK1A,264,178
DYRK1B_PKc_E4_84,DYRK1B,843,568
DYRK1B_PKc_E5_148.7,DYRK1B,471,205
DYRK1B_PKc_E6_287.28,DYRK1B,476,222
DYRK1B_PKc_E7_147.3,DYRK1B,461,445
DYRK1B_PKc_E8_141,DYRK1B,481,501
DYRK1B_PKc_E9_213.48,DYRK1B,405,227
DYRK2_PKc_E3_1140.113,DYRK2,233,324
DYRK2_PKc_E3_1140.126,DYRK2,112,22
DYRK2_PKc_E3_1140.134,DYRK2,330,253
DYRK2_PKc_E3_1140.135,DYRK2,152,203
DYRK2_PKc_E3_1140.32,DYRK2,495,703
DYRK2_PKc_E3_1140.73,DYRK2,303,249
DYRK3_PKc_E3_1140.11,DYRK3,1139,1214
DYRK3_PKc_E3_1140.115,DYRK3,319,444
DYRK3_PKc_E3_1140.119,DYRK3,287,182
DYRK3_PKc_E3_1140.128,DYRK3,255,305
DYRK3_PKc_E3_1140.22,DYRK3,246,459
DYRK3_PKc_E3_1140.67,DYRK3,442,420
DYRK4_PKc_E4_105.4,DYRK4,521,517
DYRK4_PKc_E5_137,DYRK4,476,505
DYRK4_PKc_E6_141.7,DYRK4,1083,845
DYRK4_PKc_E7_139.3,DYRK4,541,486
DYRK4_PKc_E8_82.5,DYRK4,572,506
DYRK4_PKc_E9_173.37,DYRK4,197,134
EEF2K_PKc_E4_48,EEF2K,290,484
EEF2K_PKc_E5_38.5,EEF2K,410,1061
EEF2K_PKc_E6_172.2,EEF2K,545,218
EEF2K_PKc_E7_150.5,EEF2K,472,576
EEF2K_PKc_E8_133,EEF2K,466,487
EEF2K_PKc_E9_53.1,EEF2K,425,284
EGFR_PKc_E18_75.5,EGFR,1163,906
EGFR_PKc_E19_99,EGFR,447,472
EGFR_PKc_E20_186.28,EGFR,1123,312
EGFR_PKc_E21_156,EGFR,481,324
EGFR_PKc_E22_76.2,EGFR,449,74
EGFR_PKc_E23_147.18,EGFR,495,202
EIF2AK1_PKc_E10_112.5,EIF2AK1,457,445
EIF2AK1_PKc_E5_72.4,EIF2AK1,182,206
EIF2AK1_PKc_E6_81.2,EIF2AK1,731,846
EIF2AK1_PKc_E7_100.3,EIF2AK1,332,343
EIF2AK1_PKc_E8_61.1,EIF2AK1,371,309
EIF2AK1_PKc_E9_328.3,EIF2AK1,426,258
EIF2AK2_PKc_E11_123.3,EIF2AK2,905,801
EIF2AK2_PKc_E12_159.6,EIF2AK2,609,736
EIF2AK2_PKc_E13_181.3,EIF2AK2,434,383
EIF2AK2_PKc_E14_129.3,EIF2AK2,435,613
EIF2AK2_PKc_E15_102.3,EIF2AK2,640,477
EIF2AK2_PKc_E16_54.1,EIF2AK2,462,293
EIF2AK3_PKc_E11_123.1,EIF2AK3,382,363
EIF2AK3_PKc_E12_103.6,EIF2AK3,149,64
EIF2AK3_PKc_E13_201.3,EIF2AK3,670,431
EIF2AK3_PKc_E14_168.13,EIF2AK3,758,1009
EIF2AK3_PKc_E15_102.3,EIF2AK3,514,567
EIF2AK3_PKc_E16_63.2,EIF2AK3,813,1020
EIF2AK4_PKc_E10_107.3,EIF2AK4,417,457
EIF2AK4_PKc_E10_107.8,EIF2AK4,585,863
EIF2AK4_PKc_E8_123.1,EIF2AK4,511,29
EIF2AK4_PKc_E8_123.3,EIF2AK4,524,187
EIF2AK4_PKc_E9_536.1,EIF2AK4,932,20
EIF2AK4_PKc_E9_536.41,EIF2AK4,428,307
EIF2AK4_PKc2_E12_431.72,EIF2AK4,364,66
EIF2AK4_PKc2_E13_70,EIF2AK4,484,101
EIF2AK4_PKc2_E14_84.1,EIF2AK4,688,154
EIF2AK4_PKc2_E15_123.2,EIF2AK4,492,1
EIF2AK4_PKc2_E16_105.6,EIF2AK4,300,34
EIF2AK4_PKc2_E17_55,EIF2AK4,568,153
EPHA1_PKc_E11_43.2,EPHA1,284,176
EPHA1_PKc_E12_186.1,EPHA1,180,390
EPHA1_PKc_E13_62.2,EPHA1,229,181
EPHA1_PKc_E14_207.8,EPHA1,464,588
EPHA1_PKc_E15_150.26,EPHA1,833,686
EPHA1_PKc_E16_150.6,EPHA1,314,579
EPHA10_PKc_E10_46,EPHA10,405,325
EPHA10_PKc_E11_186.3,EPHA10,292,238
EPHA10_PKc_E12_62.1,EPHA10,767,696
EPHA10_PKc_E13_204.12,EPHA10,690,696
EPHA10_PKc_E14_150.23,EPHA10,566,294
EPHA10_PKc_E15_150.3,EPHA10,321,285
EPHA2_PKc_E11_189.12,EPHA2,445,246
EPHA2_PKc_E11_189.15,EPHA2,889,849
EPHA2_PKc_E12_62,EPHA2,668,679
EPHA2_PKc_E12_62.7,EPHA2,844,854
EPHA2_PKc_E13_210.12,EPHA2,403,342
EPHA2_PKc_E13_210.8,EPHA2,645,358
EPHA3_PKc_E10_43.1,EPHA3,278,350
EPHA3_PKc_E11_186.8,EPHA3,517,340
EPHA3_PKc_E12_62.2,EPHA3,966,351
EPHA3_PKc_E13_210.12,EPHA3,597,875
EPHA3_PKc_E14_150.14,EPHA3,612,624
EPHA3_PKc_E15_150.1,EPHA3,1513,1957
EPHA4_PKc_E11_43.1,EPHA4,382,459
EPHA4_PKc_E12_186.13,EPHA4,519,567
EPHA4_PKc_E13_62.3,EPHA4,508,637
EPHA4_PKc_E14_210.8,EPHA4,351,660
EPHA4_PKc_E15_150.7,EPHA4,212,253
EPHA4_PKc_E16_150.16,EPHA4,608,686
EPHA5_PKc_E11_43,EPHA5,619,531
EPHA5_PKc_E12_186.6,EPHA5,732,905
EPHA5_PKc_E13_62.2,EPHA5,1123,1110
EPHA5_PKc_E14_210.8,EPHA5,621,673
EPHA5_PKc_E15_150.7,EPHA5,537,580
EPHA5_PKc_E16_150,EPHA5,238,216
EPHA6_PKc_E10_43,EPHA6,512,512
EPHA6_PKc_E11_186.1,EPHA6,641,782
EPHA6_PKc_E12_126.26,EPHA6,1057,796
EPHA6_PKc_E13_62.4,EPHA6,634,594
EPHA6_PKc_E15_150.1,EPHA6,394,206
EPHA6_PKc_E16_150.9,EPHA6,599,995
EPHA7_PKc_E10_43,EPHA7,456,635
EPHA7_PKc_E11_186.8,EPHA7,810,1034
EPHA7_PKc_E12_62.2,EPHA7,312,343
EPHA7_PKc_E13_210.13,EPHA7,328,259
EPHA7_PKc_E14_150.12,EPHA7,482,649
EPHA7_PKc_E15_150.1,EPHA7,375,417
EPHA8_PKc_E11_186.28,EPHA8,388,309
EPHA8_PKc_E11_186.31,EPHA8,146,138
EPHA8_PKc_E12_62.2,EPHA8,248,275
EPHA8_PKc_E13_210.35,EPHA8,1033,1599
EPHA8_PKc_E14_150.21,EPHA8,528,254
EPHA8_PKc_E15_150.4,EPHA8,638,713
EPHB1_PKc_E10_43,EPHB1,370,673
EPHB1_PKc_E10_43.1,EPHB1,422,394
EPHB1_PKc_E11_248.3,EPHB1,673,501
EPHB1_PKc_E12_216.9,EPHB1,433,438
EPHB1_PKc_E13_150.12,EPHB1,385,291
EPHB1_PKc_E14_150.11,EPHB1,449,541
EPHB2_PKc_E10_43.1,EPHB2,247,491
EPHB2_PKc_E10_43.2,EPHB2,827,1722
EPHB2_PKc_E11_248.3,EPHB2,315,315
EPHB2_PKc_E12_216.6,EPHB2,241,175
EPHB2_PKc_E13_150.22,EPHB2,579,589
EPHB2_PKc_E14_150.11,EPHB2,305,309
EPHB3_PKc_E10_43.2,EPHB3,380,423
EPHB3_PKc_E10_43.3,EPHB3,871,883
EPHB3_PKc_E11_248.16,EPHB3,517,803
EPHB3_PKc_E12_216.7,EPHB3,526,873
EPHB3_PKc_E13_150.1,EPHB3,505,553
EPHB3_PKc_E14_150.8,EPHB3,140,251
EPHB4_PKc_E11_43,EPHB4,655,721
EPHB4_PKc_E11_43.2,EPHB4,632,914
EPHB4_PKc_E12_248.35,EPHB4,133,164
EPHB4_PKc_E13_216.23,EPHB4,676,476
EPHB4_PKc_E14_150.2,EPHB4,862,1161
EPHB4_PKc_E15_150.34,EPHB4,1233,567
EPHB6_PKc_E11_43.3,EPHB6,835,436
EPHB6_PKc_E11_43.4,EPHB6,354,154
EPHB6_PKc_E12_248.1,EPHB6,472,565
EPHB6_PKc_E13_174.1,EPHB6,379,495
EPHB6_PKc_E14_150,EPHB6,449,684
EPHB6_PKc_E15_150.12,EPHB6,187,107
ERBB2_PKc_E18_75.5,ERBB2,623,844
ERBB2_PKc_E19_99.8,ERBB2,1015,1440
ERBB2_PKc_E20_186.2,ERBB2,325,269
ERBB2_PKc_E21_156.2,ERBB2,417,225
ERBB2_PKc_E22_76.9,ERBB2,251,178
ERBB2_PKc_E23_147.4,ERBB2,652,357
ERBB3_PKc_E18_75.4,ERBB3,165,140
ERBB3_PKc_E19_99.4,ERBB3,234,282
ERBB3_PKc_E20_186.13,ERBB3,652,675
ERBB3_PKc_E21_156.15,ERBB3,238,106
ERBB3_PKc_E22_76.7,ERBB3,749,460
ERBB3_PKc_E23_147.5,ERBB3,650,436
ERBB4_PKc_E17_54,ERBB4,255,272
ERBB4_PKc_E18_123.8,ERBB4,619,651
ERBB4_PKc_E19_99.2,ERBB4,454,221
ERBB4_PKc_E20_186.2,ERBB4,886,885
ERBB4_PKc_E21_156.2,ERBB4,621,961
ERBB4_PKc_E22_76.2,ERBB4,556,543
ERN1_PKc_E14_62,ERN1,477,526
ERN1_PKc_E15_190,ERN1,588,275
ERN1_PKc_E16_100.1,ERN1,759,1004
ERN1_PKc_E17_200.6,ERN1,520,247
ERN1_PKc_E18_148.14,ERN1,540,789
ERN1_PKc_E19_98.5,ERN1,203,196
FASTK_PKc_E5_201.19,FASTK,1170,1127
FASTK_PKc_E5_201.31,FASTK,636,950
FASTK_PKc_E6_143.1,FASTK,290,322
FASTK_PKc_E6_143.9,FASTK,910,866
FASTK_PKc_E7_92.8,FASTK,1,1
FASTK_PKc_E8_41.2,FASTK,441,479
FER_PKc_E14_27,FER,446,445
FER_PKc_E15_116.2,FER,485,622
FER_PKc_E16_95.3,FER,596,659
FER_PKc_E17_124.2,FER,613,738
FER_PKc_E18_155.1,FER,929,679
FER_PKc_E19_123.7,FER,531,434
FES_PKc_E13_27,FES,703,729
FES_PKc_E14_119.13,FES,718,597
FES_PKc_E15_95.7,FES,765,685
FES_PKc_E16_124.2,FES,486,209
FES_PKc_E17_158.5,FES,308,162
FES_PKc_E18_123.23,FES,274,254
FGFR1_PKc_E10_41,FGFR1,319,541
FGFR1_PKc_E11_122.18,FGFR1,577,538
FGFR1_PKc_E12_111.7,FGFR1,1233,1152
FGFR1_PKc_E13_191.13,FGFR1,572,188
FGFR1_PKc_E14_123.7,FGFR1,351,521
FGFR1_PKc_E15_71.2,FGFR1,679,672
FGFR2_PKc_E10_74.6,FGFR2,457,1176
FGFR2_PKc_E11_122.16,FGFR2,699,581
FGFR2_PKc_E12_111.5,FGFR2,611,557
FGFR2_PKc_E13_191.1,FGFR2,686,761
FGFR2_PKc_E14_123.2,FGFR2,235,349
FGFR2_PKc_E15_71.1,FGFR2,264,242
FGFR3_PKc_E10_38.6,FGFR3,361,274
FGFR3_PKc_E11_122.16,FGFR3,133,56
FGFR3_PKc_E12_111.1,FGFR3,334,378
FGFR3_PKc_E13_191.41,FGFR3,415,320
FGFR3_PKc_E14_123.8,FGFR3,231,242
FGFR3_PKc_E15_71.4,FGFR3,144,38
FGFR4_PKc_E10_38.3,FGFR4,551,364
FGFR4_PKc_E11_122.18,FGFR4,273,250
FGFR4_PKc_E12_111.3,FGFR4,600,269
FGFR4_PKc_E13_191.1,FGFR4,491,501
FGFR4_PKc_E14_123.9,FGFR4,454,400
FGFR4_PKc_E15_71.5,FGFR4,1,1
FGR_PKc_E10_77.7,FGR,1100,807
FGR_PKc_E11_154.11,FGR,448,402
FGR_PKc_E12_132.2,FGR,256,154
FGR_PKc_E13_161.22,FGR,477,438
FGR_PKc_E8_52,FGR,513,325
FGR_PKc_E9_180.14,FGR,238,57
FLT1_PKc_E17_34,FLT1,409,517
FLT1_PKc_E18_105.4,FLT1,1249,1444
FLT1_PKc_E19_114.1,FLT1,399,436
FLT1_PKc_E20_89.2,FLT1,950,1337
FLT1_PKc_E21_157.4,FLT1,361,254
FLT1_PKc_E22_98,FLT1,841,482
FLT3_PKc_E14_124.1,FLT3,542,523
FLT3_PKc_E15_105.1,FLT3,708,666
FLT3_PKc_E16_111.8,FLT3,559,585
FLT3_PKc_E17_154.5,FLT3,1111,1311
FLT3_PKc_E18_83.1,FLT3,931,1109
FLT3_PKc_E19_128.4,FLT3,1134,979
FLT4_PKc_E17_34,FLT4,33,33
FLT4_PKc_E18_105,FLT4,370,407
FLT4_PKc_E19_114.12,FLT4,385,379
FLT4_PKc_E20_89.4,FLT4,545,597
FLT4_PKc_E21_151.21,FLT4,298,179
FLT4_PKc_E22_95,FLT4,313,292
FRK_PKc_E4_127.1,FRK,454,608
FRK_PKc_E4_127.4,FRK,232,133
FRK_PKc_E5_159.6,FRK,660,628
FRK_PKc_E6_182.11,FRK,358,253
FRK_PKc_E7_166.2,FRK,343,250
FRK_PKc_E8_176.6,FRK,825,684
FYN_PKc_E10_180.5,FYN,533,684
FYN_PKc_E11_77.4,FYN,949,555
FYN_PKc_E12_154.5,FYN,706,805
FYN_PKc_E13_132.11,FYN,449,470
FYN_PKc_E14_197.11,FYN,297,215
FYN_PKc_E9_82.12,FYN,707,647
GAK_PKc_E1_31,GAK,246,79
GAK_PKc_E2_62.2,GAK,313,61
GAK_PKc_E3_60,GAK,625,394
GAK_PKc_E4_115.1,GAK,168,5
GAK_PKc_E5_143.15,GAK,334,20
GAK_PKc_E6_126.13,GAK,296,62
GCK_PKc_E2_163.12,GCK,296,229
GCK_PKc_E3_155.17,GCK,641,676
GCK_PKc_E4_120.4,GCK,757,720
GCK_PKc_E5_96.1,GCK,212,207
GCK_PKc_E6_100.5,GCK,537,450
GCK_PKc_E7_184.12,GCK,806,463
GRK4_PKc_E10_38,GRK4,510,260
GRK4_PKc_E11_90.8,GRK4,328,358
GRK4_PKc_E12_209.1,GRK4,448,400
GRK4_PKc_E7_45.3,GRK4,472,353
GRK4_PKc_E8_141.7,GRK4,294,208
GRK4_PKc_E9_191.15,GRK4,717,457
GRK5_PKc_E10_38,GRK5,97,50
GRK5_PKc_E11_90.14,GRK5,332,363
GRK5_PKc_E12_209.8,GRK5,483,719
GRK5_PKc_E7_51,GRK5,957,1368
GRK5_PKc_E8_141.16,GRK5,632,462
GRK5_PKc_E9_191,GRK5,798,739
GRK6_PKc_E10_38,GRK6,835,948
GRK6_PKc_E11_90.3,GRK6,545,790
GRK6_PKc_E12_209.29,GRK6,630,499
GRK6_PKc_E7_45,GRK6,253,395
GRK6_PKc_E8_141.5,GRK6,332,212
GRK6_PKc_E9_191.22,GRK6,328,248
GSG2_PKc_E1_1371.11,GSG2,125,87
GSG2_PKc_E1_1371.119,GSG2,527,591
GSG2_PKc_E1_1371.166,GSG2,275,267
GSG2_PKc_E1_1371.55,GSG2,690,536
GSG2_PKc_E1_1371.87,GSG2,619,524
GSG2_PKc_E1_1371.9,GSG2,414,359
GSK3A_PKc_E2_132.5,GSK3A,290,375
GSK3A_PKc_E3_84,GSK3A,231,354
GSK3A_PKc_E4_111.4,GSK3A,605,517
GSK3A_PKc_E5_131.14,GSK3A,214,333
GSK3A_PKc_E6_107.2,GSK3A,1043,1167
GSK3A_PKc_E7_98.2,GSK3A,450,579
GSK3B_PKc_E2_132.6,GSK3B,489,930
GSK3B_PKc_E3_84.2,GSK3B,505,872
GSK3B_PKc_E4_111.3,GSK3B,797,1446
GSK3B_PKc_E5_131.8,GSK3B,587,665
GSK3B_PKc_E6_107.2,GSK3B,604,809
GSK3B_PKc_E7_98.9,GSK3B,968,1495
GUCY2D_PKc_E10_157.1,GUCY2D,342,204
GUCY2D_PKc_E11_150.8,GUCY2D,370,245
GUCY2D_PKc_E12_149.8,GUCY2D,498,428
GUCY2D_PKc_E7_63.1,GUCY2D,1382,1291
GUCY2D_PKc_E8_81.5,GUCY2D,290,336
GUCY2D_PKc_E9_207.18,GUCY2D,416,433
GUCY2F_PKc_E10_157.3,GUCY2F,346,443
GUCY2F_PKc_E11_150.7,GUCY2F,477,533
GUCY2F_PKc_E12_149.12,GUCY2F,1,1
GUCY2F_PKc_E7_69,GUCY2F,1308,1265
GUCY2F_PKc_E8_90,GUCY2F,229,222
GUCY2F_PKc_E9_177.5,GUCY2F,264,198
HCK_PKc_E10_77.2,HCK,986,863
HCK_PKc_E11_154.1,HCK,511,322
HCK_PKc_E12_132.7,HCK,1,1
HCK_PKc_E13_194.6,HCK,350,213
HCK_PKc_E8_76.11,HCK,517,282
HCK_PKc_E9_180.11,HCK,426,372
HIPK1_PKc_E2_557.19,HIPK1,834,479
HIPK1_PKc_E2_557.27,HIPK1,74,114
HIPK1_PKc_E3_124.1,HIPK1,315,185
HIPK1_PKc_E4_120.6,HIPK1,461,348
HIPK1_PKc_E5_87.3,HIPK1,319,354
HIPK1_PKc_E6_177.4,HIPK1,1341,1543
HIPK2_PKc_E2_557.17,HIPK2,503,504
HIPK2_PKc_E2_557.57,HIPK2,515,300
HIPK2_PKc_E3_124.7,HIPK2,511,346
HIPK2_PKc_E4_120.8,HIPK2,439,393
HIPK2_PKc_E5_87.4,HIPK2,883,320
HIPK2_PKc_E6_177.13,HIPK2,536,240
HIPK3_PKc_E2_512.3,HIPK3,323,409
HIPK3_PKc_E2_512.3,HIPK3,199,434
HIPK3_PKc_E3_124.5,HIPK3,586,342
HIPK3_PKc_E4_120.1,HIPK3,223,286
HIPK3_PKc_E5_87.1,HIPK3,371,697
HIPK3_PKc_E6_147.2,HIPK3,613,365
HIPK4_PKc_E1_435.51,HIPK4,441,305
HIPK4_PKc_E1_435.67,HIPK4,370,369
HIPK4_PKc_E2_357.17,HIPK4,87,29
HIPK4_PKc_E2_357.2,HIPK4,711,557
HIPK4_PKc_E3_219.24,HIPK4,531,513
HIPK4_PKc_E3_219.28,HIPK4,1121,624
HUNK_PKc_E1_90,HUNK,550,944
HUNK_PKc_E1_90.6,HUNK,670,820
HUNK_PKc_E2_293.25,HUNK,331,656
HUNK_PKc_E4_136.17,HUNK,1,1
HUNK_PKc_E5_128.3,HUNK,682,499
HUNK_PKc_E6_86.5,HUNK,516,782
ICK_PKc_E3_92.5,ICK,81,87
ICK_PKc_E4_55.5,ICK,192,287
ICK_PKc_E5_122.2,ICK,658,897
ICK_PKc_E6_80.2,ICK,449,301
ICK_PKc_E7_133.9,ICK,407,434
ICK_PKc_E8_172.2,ICK,881,1022
IGF1R_PKc_E16_213.16,IGF1R,958,753
IGF1R_PKc_E17_111.7,IGF1R,429,45
IGF1R_PKc_E18_160.13,IGF1R,531,294
IGF1R_PKc_E19_130.1,IGF1R,374,24
IGF1R_PKc_E20_135.11,IGF1R,436,88
IGF1R_PKc_E21_82,IGF1R,290,327
IKBKB_PKc_E2_63.1,IKBKB,412,609
IKBKB_PKc_E3_95.11,IKBKB,789,720
IKBKB_PKc_E4_118.23,IKBKB,1183,1568
IKBKB_PKc_E5_70.3,IKBKB,494,572
IKBKB_PKc_E6_89.7,IKBKB,149,207
IKBKB_PKc_E7_90.7,IKBKB,205,231
IKBKE_PKc_E3_63.7,IKBKE,1,1
IKBKE_PKc_E4_141.9,IKBKE,790,1044
IKBKE_PKc_E5_130.2,IKBKE,695,627
IKBKE_PKc_E6_182.18,IKBKE,609,867
IKBKE_PKc_E7_161.24,IKBKE,225,407
IKBKE_PKc_E8_111.2,IKBKE,325,336
ILK_PKc_E10_122.7,ILK,364,669
ILK_PKc_E11_100,ILK,445,393
ILK_PKc_E12_131.6,ILK,242,136
ILK_PKc_E13_138.3,ILK,271,459
ILK_PKc_E8_110.1,ILK,460,281
ILK_PKc_E9_128.2,ILK,574,813
INSR_PKc_E17_213.25,INSR,444,908
INSR_PKc_E18_111.11,INSR,291,121
INSR_PKc_E19_160.7,INSR,248,220
INSR_PKc_E20_130.4,INSR,474,243
INSR_PKc_E21_135.15,INSR,417,295
INSR_PKc_E22_115.16,INSR,561,237
INSRR_PKc_E17_213,INSRR,701,824
INSRR_PKc_E18_111.8,INSRR,373,488
INSRR_PKc_E19_160.12,INSRR,452,194
INSRR_PKc_E20_130.3,INSRR,1193,722
INSRR_PKc_E21_135.9,INSRR,232,175
