Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
IMPDH1	4	0.014921	0.04834	0.75035	0.94884	0.96145	0.97946
IMPDH2	4	-0.54997	-2.4033	0.093576	0.50307	0.016249	0.31357
IMPG1	4	0.13859	1.3607	0.31876	0.76267	0.17362	0.50807
INCENP	4	-1.273	-2.3815	0.0018894	0.060317	0.017241	0.32437
IDO1	4	0.20328	1.5916	0.16348	0.6174	0.11146	0.50807
ING1	4	0.06916	1.3164	0.54624	0.8844	0.18805	0.50837
ING2	4	0.18546	1.6969	0.19923	0.65711	0.089708	0.50807
INHA	4	-0.09927	-1.1877	0.83562	0.9696	0.23496	0.52859
INHBA	4	0.068166	0.50242	0.54967	0.88553	0.61537	0.76544
INHBB	4	0.020539	0.22449	0.73041	0.94544	0.82237	0.902
INHBC	4	0.14202	0.77296	0.30847	0.75539	0.43954	0.67896
CXCL10	4	0.2661	1.3564	0.075278	0.45856	0.17499	0.50807
INPP1	4	0.1809	1.4531	0.20908	0.66751	0.14619	0.50807
INS	4	-0.021359	-0.21487	0.88663	0.9793	0.82987	0.90604
INPP4A	4	0.15175	1.018	0.28227	0.73677	0.30868	0.58098
INPP5A	4	0.093801	1.0619	0.46002	0.84421	0.2883	0.56539
INPP5B	4	-0.11693	-0.65254	0.77899	0.95536	0.51405	0.73247
INPP5D	4	0.10147	0.50861	0.43486	0.83178	0.61102	0.76237
INPPL1	4	0.3559	1.4247	0.018646	0.21651	0.15425	0.50807
INSIG1	4	0.037512	0.16254	0.66498	0.92573	0.87088	0.93045
INSL3	4	0.13405	1.0396	0.33095	0.76947	0.29853	0.57277
INSL4	4	0.21372	1.6858	0.14454	0.59545	0.091828	0.50807
INSM1	4	-0.031064	-0.30252	0.92253	0.98498	0.76226	0.86388
INSR	4	0.21721	1.419	0.13997	0.59039	0.15589	0.50807
INSRR	4	-0.018954	-0.23287	0.87843	0.97741	0.81587	0.89851
EIF3E	4	-0.57728	-2.1857	0.080549	0.47299	0.028836	0.40048
PDX1	4	0.070135	1.1969	0.54226	0.88308	0.23133	0.52579
IPP	4	-0.070406	-0.48904	0.93233	0.987	0.62481	0.7725
IRAK1	4	0.10934	0.78803	0.40802	0.81815	0.43068	0.67118
ITGA6	4	-0.095912	-0.72093	0.84616	0.97213	0.47095	0.70375
IRAK2	4	0.3402	1.4535	0.024761	0.25992	0.14609	0.50807
IREB2	4	-0.70463	-1.6311	0.039628	0.33403	0.10287	0.50807
IRF1	4	-0.3025	-1.2088	0.34397	0.77864	0.22674	0.5232
IRF2	4	0.33407	1.2657	0.027397	0.27246	0.20563	0.51344
IRF3	4	-0.089648	-1.8819	0.86834	0.9764	0.05985	0.50807
IRF4	4	0.15576	0.92183	0.27039	0.72733	0.35662	0.61453
IRF5	4	-0.010182	-0.17593	0.84726	0.97239	0.86035	0.9247
IRF6	4	0.037454	0.27348	0.66532	0.92589	0.78448	0.87799
IRF7	4	-0.19432	-1.5866	0.5623	0.8894	0.11261	0.50807
IRS1	4	-0.59122	-2.303	0.074334	0.45805	0.021278	0.3578
ISG20	4	0.069194	0.20858	0.54609	0.8844	0.83478	0.90933
ISL1	4	-0.50591	-1.7961	0.11993	0.55653	0.072483	0.50807
ISLR	4	-0.1229	-1.0446	0.75965	0.95029	0.29621	0.57145
ITGA1	4	-0.20533	-1.0605	0.5353	0.87958	0.28893	0.56598
ITGA2	4	0.24803	1.3609	0.095167	0.50689	0.17355	0.50807
ITGA2B	4	-0.21709	-1.3641	0.5081	0.86746	0.17255	0.50807
ITGA3	4	-0.066521	-0.53714	0.94625	0.98888	0.59117	0.75246
ITGA4	4	-0.013918	-0.39008	0.86053	0.97535	0.69648	0.82171
ITGA5	4	0.10581	0.66191	0.4194	0.8231	0.50803	0.73003
ITGA7	4	0.09859	0.8511	0.44441	0.83643	0.39471	0.64363
ITGA9	4	0.16018	1.5936	0.2589	0.71897	0.11102	0.50807
ITGAD	4	-0.06347	-0.3184	0.95769	0.99177	0.75018	0.85599
ITGAE	4	0.070008	0.59596	0.54301	0.88347	0.5512	0.74399
ITGAL	4	0.0042755	0.035925	0.79047	0.95781	0.97134	0.98476
ITGAM	4	-0.045781	-0.35294	0.97857	0.9958	0.72413	0.83812
ITGAV	4	-0.84982	-2.6362	0.017253	0.20754	0.0083849	0.24195
ITGAX	4	0.12082	1.2457	0.37147	0.79582	0.21289	0.51594
ITGB1	4	-0.20272	-1.5439	0.54276	0.88347	0.12261	0.50807
ITGB2	4	0.084521	1.1776	0.49204	0.85955	0.23897	0.53132
ITGB3	4	-0.061599	-1.3387	0.9648	0.99259	0.18066	0.50807
ITGB4	4	-0.040696	-0.26028	0.95953	0.99229	0.79465	0.884
EIF6	4	-1.9871	-3.5666	0	0	0.00036167	0.058537
ITGB5	4	-0.22046	-1.5172	0.5008	0.86455	0.12923	0.50807
ITGB6	4	-0.074094	-1.2652	0.92035	0.98437	0.2058	0.51353
ITGB7	4	0.17306	1.2477	0.22698	0.68625	0.21216	0.51594
ITGB8	4	0.28394	1.5555	0.058821	0.40722	0.11982	0.50807
ITIH1	4	0.051304	0.67692	0.61262	0.91055	0.49845	0.7233
ITIH2	4	0.041392	0.28884	0.6511	0.92422	0.7727	0.87018
ITIH3	4	-0.048782	-0.45828	0.99011	0.998	0.64675	0.78796
ITIH4	4	0.011985	0.14275	0.76109	0.95029	0.88649	0.93832
ITK	4	0.0064946	0.038394	0.78227	0.95619	0.96937	0.98365
STT3A	4	-0.52654	-2.1477	0.10645	0.52928	0.031737	0.41451
ITPA	4	-0.23695	-2.0456	0.46375	0.84548	0.040798	0.45721
ITPK1	4	0.046634	0.73095	0.63136	0.91709	0.46481	0.69893
ITPKA	4	0.067241	0.42326	0.55241	0.88611	0.67211	0.80504
ITPKB	4	-0.02818	-0.2434	0.91179	0.98248	0.80769	0.89323
ITPR1	4	-0.0091867	-0.081499	0.84358	0.97188	0.93505	0.96568
ITPR2	4	0.024785	0.2081	0.71539	0.94283	0.83515	0.90964
ITPR3	4	-0.10427	-1.065	0.81867	0.96439	0.2869	0.56437
IVD	4	-0.12151	-0.99506	0.76517	0.95253	0.31971	0.58958
IVL	4	0.02502	0.18325	0.7144	0.94283	0.8546	0.92117
JAG2	4	0.13704	0.95611	0.32304	0.76456	0.33902	0.60243
JAK1	4	0.1358	0.98729	0.32637	0.76727	0.3235	0.59112
JAK2	4	-0.032539	-0.26056	0.92875	0.9864	0.79443	0.88396
JAK3	4	-0.025816	-0.2677	0.90374	0.98175	0.78893	0.88066
JARID2	4	0.31173	1.4555	0.039678	0.33403	0.14554	0.50807
JUN	4	0.096512	0.70289	0.45083	0.83938	0.48212	0.71224
JUNB	4	-0.49092	-2.1816	0.13017	0.57349	0.029137	0.40233
JUND	4	-0.13955	-1.586	0.70818	0.93995	0.11274	0.50807
JUP	4	0.17064	1.4211	0.23285	0.69357	0.1553	0.50807
ANOS1	4	-0.061691	-0.47263	0.96445	0.99259	0.63647	0.78039
CD82	4	0.10189	0.76581	0.43317	0.83051	0.44379	0.68256
KARS	4	-1.5187	-3.0718	0.00054694	0.03	0.002128	0.13067
KCNA1	4	-0.092369	-0.55564	0.85854	0.97504	0.57846	0.74874
KCNA2	4	0.14205	1.0978	0.30822	0.75515	0.2723	0.55384
KCNA3	4	0.18084	0.94015	0.20908	0.66751	0.34714	0.60657
KCNA4	4	0.20384	1.0859	0.16249	0.61672	0.27753	0.55733
KCNA5	4	0.18734	1.0915	0.19476	0.65202	0.27503	0.55574
KCNA6	4	0.2549	1.5158	0.086764	0.48648	0.12957	0.50807
KCNA7	4	0.034274	0.19718	0.67785	0.9312	0.84368	0.91507
KCNA10	4	0.045084	0.1034	0.63659	0.91898	0.91765	0.95626
KCNB1	4	0.35889	1.4091	0.017949	0.21148	0.15881	0.50807
KCNC1	4	0.15931	0.68339	0.26154	0.72053	0.49436	0.72095
KCNC2	4	0.17312	1.3267	0.22688	0.68621	0.18461	0.50807
KCNC3	4	-0.39059	-1.7357	0.22315	0.68347	0.082619	0.50807
KCNC4	4	0.12574	1.6336	0.35795	0.78954	0.10235	0.50807
KCND1	4	-0.20113	-1.2208	0.54629	0.8844	0.22217	0.5198
KCND2	4	-0.090308	-0.92981	0.8657	0.97639	0.35247	0.6109
KCND3	4	0.054323	0.47606	0.60054	0.90614	0.63403	0.77861
KCNE1	4	0.015623	0.27318	0.74816	0.94847	0.78472	0.87801
KCNF1	4	0.037715	0.67713	0.66423	0.92573	0.49833	0.72327
KCNG1	4	0.076231	0.60696	0.52078	0.87274	0.54388	0.74382
KCNH1	4	0.26932	1.5296	0.071649	0.44821	0.12612	0.50807
KCNH2	4	0.043396	0.30833	0.6433	0.92138	0.75783	0.8613
KCNJ1	4	0.21903	1.3273	0.13659	0.58571	0.18443	0.50807
KCNJ2	4	-0.015352	-0.11254	0.86595	0.9764	0.9104	0.95166
KCNJ3	4	0.19201	1.3703	0.18462	0.6397	0.17059	0.50807
KCNJ4	4	0.021176	0.10295	0.72758	0.94486	0.918	0.95648
KCNJ5	4	-0.0097336	-0.076366	0.84556	0.97213	0.93913	0.96783
KCNJ8	4	0.071967	1.2647	0.53605	0.87963	0.20596	0.51359
KCNJ9	4	0.16059	1.6288	0.2583	0.71897	0.10335	0.50807
KCNJ10	4	-0.11102	-1.6017	0.79783	0.95929	0.10923	0.50807
KCNJ11	4	0.17012	1.4071	0.23449	0.69578	0.15939	0.50807
KCNJ12	4	-0.17757	-1.0014	0.60526	0.90816	0.31661	0.58711
KCNJ13	4	0.16535	1.049	0.24632	0.70681	0.29416	0.56918
KCNJ14	4	-0.14617	-1.4042	0.68889	0.93393	0.16027	0.50807
KCNJ15	4	0.1928	1.635	0.18342	0.6397	0.10205	0.50807
KCNJ16	4	0.069244	0.68262	0.54599	0.8844	0.49485	0.72123
KCNK1	4	0.38624	1.3928	0.010839	0.15695	0.16368	0.50807
KCNK2	4	0.13244	0.98033	0.33587	0.77359	0.32692	0.59403
KCNK3	4	-0.035226	-0.49643	0.93859	0.98796	0.61959	0.7688
KCNMA1	4	-0.050629	-0.13182	0.99647	0.99895	0.89513	0.94335
KCNMB1	4	-0.033594	-0.38883	0.93268	0.98701	0.6974	0.82218
KCNN1	4	-0.13373	-1.3524	0.72618	0.94457	0.17626	0.50807
KCNN2	4	0.0042198	0.043248	0.79052	0.95781	0.9655	0.98176
KCNN3	4	0.18889	0.98938	0.19173	0.64872	0.32248	0.59052
KCNN4	4	-0.11336	-1.2787	0.79018	0.95781	0.20099	0.51169
KCNQ1	4	0.25807	1.2838	0.083532	0.47951	0.1992	0.51084
KCNQ2	4	-0.019678	-0.34417	0.88057	0.97741	0.73072	0.84229
KCNQ3	4	-0.049545	-0.3495	0.99239	0.99805	0.72672	0.84024
KCNS1	4	-0.15885	-1.3405	0.65354	0.92443	0.18009	0.50807
KCNS2	4	-0.045275	-0.26143	0.97638	0.99574	0.79376	0.8836
KCNS3	4	0.17438	0.87321	0.22439	0.6847	0.38255	0.63509
KDR	4	0.08894	1.1212	0.47648	0.85139	0.26222	0.54645
KEL	4	0.189	1.4146	0.19153	0.64865	0.15718	0.50807
KHK	4	-0.3349	-1.6967	0.29545	0.74846	0.089754	0.50807
KIF2A	4	-0.55638	-1.6729	0.089946	0.49318	0.094354	0.50807
KIF3C	4	-0.2588	-1.4471	0.4192	0.8231	0.14788	0.50807
KIF5A	4	-0.18951	-0.74158	0.57478	0.89512	0.45834	0.69378
KIF5B	4	-0.2122	-1.8923	0.51909	0.8724	0.058454	0.50807
KIF5C	4	0.098369	0.93686	0.44511	0.83643	0.34883	0.60788
KIFC3	4	-0.03548	-0.43241	0.93984	0.98843	0.66544	0.80039
KIR2DL1	4	0.19266	0.7807	0.18372	0.6397	0.43498	0.67525
KIR2DL3	4	-0.12841	-0.28945	0.74274	0.94725	0.77223	0.87001
KIR2DL4	4	-0.034943	-0.24956	0.9375	0.9878	0.80293	0.89026
KIR2DS4	4	0.083833	1.4252	0.49473	0.86095	0.1541	0.50807
KIR3DL1	4	0.34052	1.5115	0.024513	0.25798	0.13067	0.50807
KIR3DL2	4	-0.096551	-0.53197	0.84427	0.97213	0.59474	0.75395
KISS1	4	0.041893	0.19949	0.64897	0.92345	0.84188	0.91366
KIT	4	0.21138	0.94331	0.14847	0.60093	0.34552	0.60538
KLK1	4	-0.010301	-0.071671	0.84755	0.97239	0.94286	0.96997
KLK2	4	-0.12447	-1.1812	0.75537	0.95028	0.23751	0.53066
KLKB1	4	0.072199	0.44996	0.5352	0.87957	0.65274	0.79182
KLRB1	4	-0.13303	-0.72337	0.72837	0.94505	0.46945	0.70303
KLRC1	4	0.3387	1.1884	0.025358	0.26316	0.23468	0.52852
KLRC2	4	0.16431	0.85312	0.24911	0.70973	0.39359	0.64301
KLRC3	4	0.17307	1.7082	0.22693	0.68621	0.087599	0.50807
KLRD1	4	0.15447	1.6126	0.27436	0.73009	0.10682	0.50807
KNG1	4	-0.061168	-0.50465	0.96619	0.9929	0.61381	0.76429
KLC1	4	0.1836	1.5582	0.20262	0.65864	0.11918	0.50807
KIF11	4	-1.7756	-3.5819	4.9722e-05	0.0049261	0.00034112	0.058141
KIFC1	4	0.062013	0.60989	0.57031	0.89309	0.54194	0.74382
KIF25	4	0.24438	1.5334	0.099195	0.51285	0.12517	0.50807
KIF22	4	-0.11684	-0.79443	0.77929	0.95538	0.42695	0.66812
KPNA1	4	0.1927	1.5328	0.18367	0.6397	0.12534	0.50807
KPNB1	4	-2.5363	-3.6251	0	0	0.00028884	0.055401
KPNA2	4	-1.0268	-2.4314	0.006613	0.11812	0.015041	0.30765
KPNA3	4	0.0040697	0.029871	0.79107	0.95781	0.97617	0.98702
KPNA4	4	0.0040542	0.038177	0.79112	0.95781	0.96955	0.98368
KPNA5	4	0.079534	1.0591	0.50945	0.86823	0.28958	0.5662
TNPO1	4	-1.6127	-3.2008	0.00019889	0.013889	0.0013703	0.10519
IPO5	4	-0.86182	-2.2869	0.016358	0.20284	0.0222	0.36504
KRAS	4	0.10391	1.2984	0.42621	0.82713	0.19415	0.50956
KRTAP5-9	4	-0.065901	-0.48206	0.94844	0.98911	0.62976	0.77519
KRT1	4	0.015719	0.1499	0.74776	0.94847	0.88084	0.93491
KRT2	4	0.010664	0.11574	0.76621	0.95253	0.90786	0.95034
KRT3	4	0.087158	0.86759	0.48339	0.85634	0.38562	0.63773
KRT4	4	0.10062	0.78352	0.4375	0.83348	0.43332	0.67365
KRT5	4	-0.047555	-0.10167	0.98578	0.99794	0.91902	0.95694
KRT6A	4	0.07252	0.31795	0.53376	0.87848	0.75053	0.85624
KRT6B	4	0.021498	0.4364	0.72643	0.94471	0.66255	0.79858
KRT7	4	0.20312	1.1855	0.16363	0.6174	0.2358	0.52884
KRT8	4	0.1838	1.1294	0.20232	0.65841	0.25873	0.54396
KRT9	4	0.15316	1.477	0.27829	0.73427	0.13967	0.50807
KRT10	4	-0.078507	-0.42163	0.90568	0.98221	0.67329	0.80584
KRT12	4	0.035529	0.3926	0.67283	0.92831	0.69462	0.82047
KRT13	4	0.045785	0.22979	0.6344	0.91879	0.81826	0.89987
KRT14	4	-0.44578	-1.3452	0.16756	0.62414	0.17857	0.50807
KRT15	4	-0.2806	-1.304	0.37843	0.80053	0.19224	0.50938
KRT16	4	-0.030698	-0.26607	0.92079	0.98463	0.79019	0.88139
KRT17	4	-0.5322	-1.5006	0.10312	0.52202	0.13347	0.50807
KRT18	4	-1.0808	-1.8002	0.0046241	0.094898	0.071833	0.50807
KRT19	4	0.16089	1.3119	0.25721	0.71817	0.18957	0.50837
KRT31	4	0.2455	0.90394	0.098001	0.51115	0.36603	0.62158
KRT32	4	-0.002107	-0.022632	0.81598	0.96405	0.98194	0.99066
KRT33A	4	0.091386	0.48938	0.46868	0.84789	0.62457	0.77239
KRT33B	4	-0.05554	-0.23737	0.98677	0.99794	0.81237	0.89634
KRT34	4	0.14868	1.2128	0.29032	0.74291	0.2252	0.52163
KRT35	4	0.17821	1.3691	0.21594	0.67448	0.17097	0.50807
KRT81	4	0.010033	0.27785	0.76805	0.95285	0.78113	0.8755
KRT82	4	-0.17017	-1.3815	0.62366	0.91441	0.16711	0.50807
KRT83	4	0.062818	1.1177	0.56742	0.89184	0.26368	0.54799
KRT84	4	0.29046	1.5826	0.053401	0.38913	0.11351	0.50807
KRT85	4	-0.039078	-0.32274	0.95376	0.99071	0.74689	0.85349
KRT86	4	0.1357	1.07	0.32657	0.76738	0.2846	0.56288
KTN1	4	-0.047091	-0.46868	0.98424	0.99778	0.6393	0.78252
L1CAM	4	-0.29967	-1.502	0.34914	0.78307	0.1331	0.50807
LAD1	4	0.15401	1.4338	0.27556	0.73113	0.15163	0.50807
AFF3	4	-0.16086	-1.3721	0.64757	0.92271	0.17004	0.50807
LAG3	4	0.097458	1.3482	0.44809	0.83801	0.1776	0.50807
LAIR1	4	-0.088626	-0.598	0.87182	0.97704	0.54984	0.74393
LAIR2	4	-0.059341	-0.6027	0.9725	0.99502	0.54671	0.74382
LALBA	4	0.46593	1.4194	0.0027347	0.071802	0.15579	0.50807
LAMA2	4	0.22813	0.67919	0.12296	0.56212	0.49702	0.72236
LAMA3	4	-0.18781	-1.7756	0.5799	0.89748	0.075801	0.50807
LAMA4	4	0.19284	1.5078	0.18342	0.6397	0.1316	0.50807
LAMA5	4	0.32831	1.1019	0.030131	0.28666	0.27049	0.55246
LAMB1	4	0.2198	1.2466	0.13534	0.58287	0.21254	0.51594
LAMB2	4	-0.15467	-0.82167	0.66433	0.92573	0.41127	0.65639
LAMB3	4	0.30606	1.3945	0.043307	0.35133	0.16317	0.50807
LAMC1	4	0.002335	0.016805	0.79833	0.95929	0.98659	0.99281
LAMP1	4	0.36643	1.5456	0.015364	0.19545	0.1222	0.50807
LAMC2	4	0.091442	1.3607	0.46843	0.84767	0.17361	0.50807
LAMP2	4	0.10343	1.2201	0.4281	0.82804	0.22244	0.51996
RPSA	4	-1.9833	-3.3673	0	0	0.00075912	0.08607
STMN1	4	-0.23578	-1.2302	0.46614	0.84681	0.21863	0.51825
LASP1	4	-0.29624	-2.002	0.35347	0.7857	0.045287	0.47355
LBP	4	-0.27094	-1.4345	0.39588	0.81189	0.15144	0.50807
LBR	4	-0.012406	-0.13363	0.85531	0.97423	0.8937	0.94263
LCAT	4	-0.23496	-1.6377	0.46783	0.84757	0.10149	0.50807
LCK	4	-0.26489	-2.0805	0.40732	0.81809	0.037482	0.44239
LCN1	4	-0.13317	-0.74656	0.72797	0.94501	0.45533	0.6914
LCN2	4	-0.12138	-0.82424	0.76541	0.95253	0.4098	0.65515
LCP1	4	-0.067917	-0.42082	0.94123	0.98843	0.67389	0.80611
LCP2	4	0.10773	1.5833	0.41408	0.82208	0.11335	0.50807
LCT	4	-0.11696	-0.6709	0.77899	0.95536	0.50229	0.72592
LDHA	4	-0.074591	-1.171	0.91861	0.98418	0.24161	0.53293
LDHB	4	0.0095857	0.085069	0.77019	0.95328	0.93221	0.96433
LDHC	4	0.16793	1.3137	0.23931	0.70038	0.18896	0.50837
LDLR	4	-0.92358	-2.7655	0.011883	0.16597	0.005683	0.20573
LECT2	4	0.17629	1.4305	0.22012	0.67997	0.15256	0.50807
LEP	4	0.0015923	0.01155	0.80136	0.95969	0.99078	0.9953
LEPR	4	0.25763	1.5819	0.083781	0.47951	0.11367	0.50807
LETM1	4	-0.79728	-2.0788	0.024065	0.2546	0.037637	0.44318
LFNG	4	-0.096856	-0.90973	0.84353	0.97188	0.36296	0.61901
LGALS1	4	0.051383	0.30426	0.61222	0.91046	0.76093	0.86311
LGALS2	4	-0.032033	-0.26146	0.92641	0.98566	0.79374	0.8836
LGALS3	4	0.027517	0.35204	0.70356	0.93866	0.72481	0.83869
LGALS3BP	4	-0.39764	-1.5058	0.21539	0.67393	0.13211	0.50807
LGALS4	4	0.035595	0.26032	0.67253	0.92831	0.79461	0.884
LGALS7	4	-0.52101	-1.7017	0.10998	0.53482	0.088814	0.50807
LGALS8	4	0.064344	0.79242	0.5626	0.8894	0.42812	0.66907
LGALS9	4	-0.52069	-1.2143	0.11018	0.53527	0.22463	0.52144
LHB	4	-0.059457	-0.31458	0.97201	0.99502	0.75308	0.85817
LHCGR	4	0.024615	0.39164	0.71584	0.94283	0.69533	0.82087
LHX1	4	-0.043565	-0.29706	0.97002	0.99414	0.76642	0.86646
LIF	4	0.016551	0.055972	0.74423	0.94808	0.95536	0.97609
LIFR	4	0.11406	0.90481	0.39409	0.81183	0.36557	0.62117
LIG1	4	-0.6162	-2.2311	0.06424	0.42668	0.025678	0.38597
LIG3	4	-0.49443	-1.5996	0.12768	0.5694	0.10969	0.50807
LIG4	4	-0.20505	-2.0616	0.53605	0.87963	0.039245	0.44923
LIM2	4	0.022621	0.34532	0.7226	0.94368	0.72985	0.84182
ABLIM1	4	0.088414	0.72294	0.47847	0.85227	0.46972	0.70313
LIMK1	4	-0.02785	-0.19856	0.9106	0.98236	0.8426	0.91434
LIMK2	4	0.25773	1.313	0.083731	0.47951	0.1892	0.50837
LIMS1	4	-0.42669	-1.7481	0.18561	0.64064	0.080455	0.50807
LIPA	4	0.027265	0.17741	0.70446	0.93873	0.85918	0.92434
LIPC	4	0.084537	0.28538	0.49199	0.85955	0.77535	0.87227
LIPE	4	-0.06053	-0.51205	0.96823	0.99372	0.60862	0.76088
FADS1	4	0.16111	1.2953	0.25646	0.71729	0.19522	0.50956
LLGL2	4	-0.27197	-1.6362	0.39414	0.81183	0.1018	0.50807
FADS3	4	0.011609	0.088808	0.76283	0.95168	0.92923	0.96225
LLGL1	4	0.023892	0.40119	0.71828	0.94345	0.68828	0.81618
LMAN1	4	0.44272	1.4883	0.00358	0.084806	0.13666	0.50807
LMNA	4	-0.16792	-0.56818	0.62908	0.91635	0.56991	0.74643
LMNB1	4	-0.169	-1.7201	0.62659	0.91538	0.08541	0.50807
LMO1	4	0.14937	1.5657	0.28863	0.74157	0.11741	0.50807
LMO2	4	0.23483	1.6215	0.11182	0.53918	0.10491	0.50807
PRICKLE3	4	-0.032957	-0.9666	0.93014	0.9864	0.33374	0.59827
LMO7	4	0.2592	1.5054	0.08219	0.47596	0.13222	0.50807
LMX1A	4	0.28963	1.4008	0.054246	0.39216	0.16127	0.50807
LMX1B	4	0.0087949	0.06308	0.77362	0.95378	0.9497	0.97332
LNPEP	4	-0.06686	-1.1649	0.94511	0.98888	0.24406	0.53376
VWA5A	4	0.025303	0.13737	0.71301	0.94218	0.89074	0.94095
LOR	4	-0.046833	-0.41418	0.98334	0.99748	0.67875	0.80995
LOX	4	0.13113	1.2355	0.3399	0.77615	0.21664	0.5175
LOXL1	4	0.085677	0.75839	0.48782	0.85802	0.44822	0.68583
LOXL2	4	0.073377	1.0202	0.53078	0.87731	0.30764	0.5804
LPA	4	-0.36615	-1.6456	0.25214	0.71234	0.099848	0.50807
LPL	4	-0.0042971	-0.053353	0.82488	0.96588	0.95745	0.9771
LPO	4	-0.065069	-0.61256	0.95167	0.99038	0.54016	0.74323
LPP	4	0.055222	0.49298	0.59671	0.90437	0.62203	0.77043
LRMP	4	0.22628	1.4267	0.12565	0.5659	0.15367	0.50807
LRCH4	4	0.18905	1.193	0.19138	0.64863	0.23288	0.52743
LRP1	4	-0.061334	-0.3021	0.96554	0.99274	0.76258	0.86393
LRP2	4	0.03823	0.33469	0.66234	0.92539	0.73786	0.84707
LRP3	4	-0.16084	-1.4026	0.64762	0.92271	0.16075	0.50807
LRP4	4	-0.087345	-0.53614	0.87684	0.97741	0.59186	0.75252
LRP6	4	0.040426	0.23953	0.65463	0.92443	0.81069	0.89527
LRP5	4	-0.16274	-1.0455	0.6421	0.92072	0.29581	0.57102
LRPAP1	4	-0.066231	-0.45057	0.94739	0.98895	0.6523	0.79182
LSAMP	4	0.030935	0.2196	0.68994	0.93416	0.82618	0.90368
LSP1	4	0.095818	1.0134	0.45336	0.84037	0.31085	0.58265
LSS	4	-0.35845	-1.5249	0.26328	0.72193	0.12729	0.50807
LTA4H	4	0.094661	1.2008	0.45709	0.84332	0.22981	0.52447
LTA	4	0.34837	1.4894	0.021331	0.23558	0.13637	0.50807
LTB	4	-0.13939	-1.081	0.70863	0.93999	0.2797	0.55875
CYP4F3	4	0.088802	0.53214	0.47733	0.8519	0.59463	0.7539
LTBP1	4	0.46731	1.2562	0.0025855	0.070845	0.20904	0.51462
LTBP2	4	-0.28159	-1.1072	0.37669	0.79932	0.26822	0.55118
LTBP3	4	-0.10237	-1.3791	0.82478	0.96588	0.16786	0.50807
LTBR	4	0.014471	0.11952	0.75184	0.9491	0.90486	0.94833
LTC4S	4	-0.083037	-0.21482	0.89116	0.98063	0.8299	0.90604
LTF	4	-0.21404	-1.433	0.51482	0.8706	0.15186	0.50807
LTK	4	0.11743	1.2135	0.38301	0.80441	0.22492	0.52158
BCAM	4	-0.0015345	-0.014841	0.81404	0.96335	0.98816	0.99364
LUM	4	0.23398	1.3011	0.11302	0.54156	0.19321	0.50956
LY6E	4	-0.080852	-1.5005	0.89862	0.98175	0.13348	0.50807
LY6H	4	0.023874	0.16556	0.71838	0.94345	0.8685	0.92921
LY9	4	0.010655	0.069718	0.76621	0.95253	0.94442	0.97074
CD180	4	0.16219	1.0695	0.25408	0.71443	0.28486	0.56291
LY75	4	0.18497	1.4785	0.20003	0.6576	0.13927	0.50807
LYL1	4	-0.019338	-0.12645	0.87957	0.97741	0.89937	0.94541
LYN	4	-0.028082	-0.38058	0.9116	0.98248	0.70351	0.82574
SH2D1A	4	0.20521	1.249	0.15995	0.61327	0.21166	0.51594
LYZ	4	0.0089611	0.152	0.77312	0.95378	0.87919	0.93392
TACSTD2	4	0.27428	1.4005	0.067373	0.43667	0.16137	0.50807
TM4SF1	4	0.20575	1.3169	0.15881	0.61125	0.18788	0.50837
EPCAM	4	-0.068346	-0.41173	0.93979	0.98843	0.68054	0.81113
M6PR	4	-0.14283	-1.1285	0.69839	0.93722	0.25912	0.54444
CAPRIN1	4	0.44751	1.4456	0.0033811	0.08134	0.14829	0.50807
NBR1	4	-0.059782	-0.5185	0.97116	0.99486	0.60411	0.7582
MAB21L1	4	0.097803	1.3407	0.44705	0.83699	0.18003	0.50807
MARCKS	4	-0.17562	-1.4141	0.61123	0.90998	0.15733	0.50807
MXD1	4	0.10947	0.99126	0.40782	0.81815	0.32156	0.59026
MAD2L1	4	-0.010611	-0.055823	0.84895	0.97318	0.95548	0.97616
SMAD1	4	0.050163	0.49149	0.61685	0.91174	0.62308	0.77137
SMAD2	4	-0.00796	-0.054423	0.8389	0.97022	0.9566	0.97657
SMAD3	4	0.06512	0.6304	0.56001	0.88872	0.52843	0.74005
SMAD4	4	-0.49147	-1.7683	0.12987	0.57309	0.077016	0.50807
SMAD5	4	0.085233	0.56254	0.48936	0.85824	0.57375	0.74741
SMAD6	4	0.15432	1.1205	0.27456	0.73013	0.26249	0.54645
SMAD7	4	-0.095919	-0.94161	0.84611	0.97213	0.34639	0.60585
SMAD9	4	-0.0080783	-0.10696	0.83935	0.97034	0.91482	0.9543
MAF	4	-0.057954	-0.57835	0.97733	0.9958	0.56303	0.74548
MAFG	4	-0.40043	-1.8174	0.21301	0.67074	0.069151	0.50807
MAG	4	-0.22677	-1.4079	0.48643	0.85786	0.15917	0.50807
MAGEA1	4	0.047025	0.32328	0.63017	0.91693	0.74648	0.85339
MAGEA2	4	-0.2239	-1.8612	0.49264	0.85959	0.062712	0.50807
MAGEA3	4	-0.35318	-1.276	0.27093	0.7276	0.20197	0.51169
MAGEA4	4	0.014207	0.084636	0.75293	0.94961	0.93255	0.96446
MAGEA5	4	-0.095659	-1.3221	0.84701	0.97237	0.18612	0.50837
