Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
PTPRA	4	-0.028733	-0.060708	0.929	0.99299	0.95159	0.97738
HIST1H3J	4	-0.26401	-1.1002	0.61968	0.94776	0.27126	0.69021
C10orf82	4	0.43155	1.3409	0.16677	0.75161	0.17995	0.69021
ZNF93	4	0.065014	0.40137	0.73479	0.96907	0.68815	0.84565
LIN7B	4	0.14896	0.6317	0.57165	0.93441	0.52758	0.78607
CCDC172	4	0.34511	1.2649	0.26019	0.81817	0.2059	0.69021
LASP1	4	-0.23566	-1.2098	0.66701	0.95514	0.22637	0.69021
PCNA	4	-2.9509	-5.0245	0	0	5.0476e-07	0.00050758
PROSER3	4	-0.14194	-0.46383	0.84223	0.98367	0.64277	0.82488
STARD7	4	-0.76288	-2.2211	0.12649	0.69546	0.026341	0.393
GH1	4	0.51015	1.3794	0.10253	0.6513	0.16778	0.69021
SLC5A12	4	-0.10464	-0.18193	0.91408	0.99123	0.85564	0.93196
SREK1IP1	4	-0.62233	-1.7573	0.2056	0.78351	0.078868	0.61389
SMPDL3A	4	-0.32912	-1.0058	0.51621	0.92531	0.31451	0.69618
LRRC59	4	0.091309	0.42117	0.68188	0.95909	0.67363	0.83877
KDM4B	4	-0.55915	-1.4381	0.25288	0.8142	0.15042	0.69021
KRTAP10-1	4	-0.26155	-0.65966	0.62326	0.94784	0.50947	0.77796
CLK1	4	-0.19981	-0.96793	0.73309	0.96907	0.33308	0.70076
CBLC	4	0.026081	0.39497	0.81255	0.97903	0.69287	0.84789
SH2D6	4	0.024287	0.10966	0.81613	0.97967	0.91268	0.96014
NOM1	4	-0.81871	-1.6973	0.10352	0.65472	0.089635	0.65034
HDAC10	4	-0.24361	-0.56129	0.65389	0.95288	0.5746	0.80264
ARHGAP28	4	-0.069653	-0.39238	0.98747	0.99804	0.69478	0.84888
PLA2G10	4	-0.69808	-1.1054	0.1603	0.74281	0.26898	0.69021
ODF3L1	4	0.012278	0.057417	0.84159	0.98362	0.95421	0.97866
PLA1A	4	-0.2911	-0.72643	0.57563	0.93498	0.46758	0.75978
SEMG1	4	0.23017	0.71705	0.42562	0.89654	0.47334	0.76292
CCDC34	4	0.113	0.39512	0.63987	0.94999	0.69276	0.84789
GLRX2	4	-0.38123	-1.0779	0.44332	0.9042	0.28107	0.69042
FAM3B	4	-0.29112	-1.5529	0.57558	0.93498	0.12045	0.69021
OXNAD1	4	0.34333	1.258	0.26263	0.81942	0.20837	0.69021
OR4D9	4	-1.1547	-2.1691	0.026253	0.37518	0.030074	0.41328
MCTP2	4	-0.035189	-0.078176	0.94163	0.99407	0.93769	0.97172
VAPA	4	-0.17739	-1.6263	0.77307	0.97256	0.10389	0.69021
AIDA	4	0.051156	0.2286	0.76104	0.97187	0.81918	0.91426
SCLT1	4	0.52597	0.9936	0.091885	0.61721	0.32042	0.69816
FGL2	4	-0.64357	-1.8545	0.19103	0.77397	0.063667	0.566
C9orf40	4	0.17733	1.0636	0.51929	0.92621	0.2875	0.69139
CEPT1	4	0.20085	1.228	0.47733	0.91472	0.21945	0.69021
SAAL1	4	-0.20552	-0.74803	0.72226	0.96639	0.45444	0.75442
FAM117B	4	-0.50385	-1.5401	0.30201	0.84279	0.12352	0.69021
OR51E1	4	0.22788	1.2383	0.42954	0.89876	0.21561	0.69021
RUSC1	4	0.2067	0.75603	0.46629	0.91182	0.44963	0.75179
FYB	4	0.79915	1.1466	0.009994	0.23703	0.25155	0.69021
SPSB1	4	-0.43525	-1.008	0.37719	0.8736	0.31347	0.69569
TNFRSF14	4	-0.064036	-0.6543	0.99891	0.9999	0.51292	0.77986
RRBP1	4	0.096183	1.0349	0.67243	0.957	0.3007	0.69296
B3GAT2	4	0.069234	1.0615	0.72598	0.9676	0.28846	0.69195
GABBR2	4	-0.29981	-1.0415	0.56161	0.93441	0.29764	0.69292
HAUS5	4	-1.7301	-3.5758	0.0022375	0.11335	0.00034912	0.049447
RTTN	4	-0.30879	-1.0757	0.54679	0.93293	0.28206	0.69042
VPS4B	4	-0.059071	-0.24926	0.99085	0.9989	0.80316	0.90529
PRRT2	4	0.74169	1.1106	0.017403	0.30837	0.26672	0.69021
MRC1	4	0.20711	0.92568	0.46554	0.91168	0.35461	0.70938
COPZ2	4	0.33732	1.3333	0.26924	0.8214	0.18242	0.69021
LOC101928436	4	0.15776	0.41121	0.55589	0.93441	0.68092	0.84244
WDR11	4	-0.13208	-0.50844	0.86162	0.98502	0.61115	0.8146
SUGCT	4	0.1591	0.59342	0.55295	0.93441	0.5529	0.79455
OLFM4	4	0.20298	0.89092	0.47375	0.91472	0.37297	0.71884
PLEKHG6	4	-0.98897	-1.8335	0.052506	0.5031	0.06673	0.57628
ZNF792	4	-0.018179	-0.074532	0.90593	0.99022	0.94059	0.97301
DACH2	4	-0.41081	-1.7292	0.40613	0.88532	0.08377	0.63015
KCNB2	4	0.75539	1.1612	0.015215	0.28868	0.24556	0.69021
KRT84	4	-0.59103	-1.6164	0.22812	0.79834	0.106	0.69021
BRIP1	4	-0.14039	-1.2565	0.84512	0.98398	0.20894	0.69021
TUBGCP6	4	-0.709	-1.921	0.15434	0.73729	0.054733	0.53101
ZFAT	4	0.2886	1.2944	0.33691	0.86022	0.19554	0.69021
CDV3	4	-0.027451	-0.12426	0.92656	0.99276	0.90111	0.95485
CCDC136	4	0.27793	0.73125	0.35143	0.86522	0.46463	0.75824
LOC100130880	4	-0.010712	-0.023018	0.89066	0.9877	0.98164	0.99184
CRISP3	4	0.30394	1.2603	0.31509	0.84779	0.20756	0.69021
KRTAP22-1	4	-0.25247	-0.53472	0.63867	0.94965	0.59285	0.8077
FXYD1	4	0.073853	0.21436	0.71589	0.96624	0.83027	0.91947
GABRQ	4	0.14237	0.69696	0.58433	0.93709	0.48583	0.76934
MDGA1	4	0.49063	1.101	0.1161	0.6802	0.27091	0.69021
VIPR1	4	0.14937	0.69295	0.5709	0.93441	0.48834	0.77038
ADCY2	4	0.024224	0.10459	0.81623	0.97967	0.9167	0.96198
OVCH1	4	0.01855	0.14954	0.82856	0.98169	0.88112	0.94508
PATE4	4	0.26472	1.3113	0.36864	0.86995	0.18975	0.69021
LMTK3	4	-0.060231	-0.18805	0.99349	0.9994	0.85084	0.9298
COQ10B	4	-1.4895	-2.894	0.0060163	0.18361	0.0038035	0.16207
CACNA2D4	4	0.56818	1.0965	0.069262	0.55853	0.27284	0.69021
FAM86C1	4	0.098729	0.25551	0.66771	0.95514	0.79833	0.90357
TMEM202	4	-0.039038	-0.072676	0.95033	0.99578	0.94206	0.97307
SH3BGRL	4	0.51119	1.3873	0.10158	0.64775	0.16536	0.69021
SLITRK1	4	-0.017798	-0.10929	0.90513	0.99022	0.91297	0.96014
WARS2	4	-0.51767	-1.2942	0.29018	0.83794	0.19559	0.69021
EPS8L1	4	-0.0095486	-0.037447	0.88768	0.98745	0.97013	0.98668
ZNF646	4	0.24102	0.98612	0.40687	0.8857	0.32407	0.69826
ZC2HC1B	4	0.17995	1.5368	0.51402	0.92465	0.12434	0.69021
ACSL5	4	0.098595	0.57079	0.66776	0.95514	0.56814	0.79932
SLC46A1	4	-0.55887	-2.198	0.25308	0.8142	0.027946	0.40004
NT5DC3	4	0.475	1.3508	0.12759	0.69623	0.17678	0.69021
MSH5	4	-0.0068784	-0.041548	0.88112	0.98709	0.96686	0.9855
MPHOSPH8	4	-0.17135	-0.74699	0.78396	0.97393	0.45507	0.75462
TMEM209	4	-0.39271	-1.1891	0.42741	0.89785	0.23441	0.69021
SEMA3D	4	0.17828	0.81935	0.5173	0.92571	0.41259	0.73666
OR2T11	4	0.58454	1.3744	0.062152	0.53442	0.16933	0.69021
GPD1L	4	-0.17304	-1.0992	0.78142	0.97345	0.27169	0.69021
TCTN3	4	0.22554	0.47696	0.43382	0.90034	0.63339	0.82211
SMEK1	4	-0.65587	-1.5705	0.18263	0.76561	0.1163	0.69021
RTCA	4	0.83521	1.1153	0.0064638	0.19174	0.26473	0.69021
DSC3	4	0.33353	0.98963	0.27441	0.8241	0.32235	0.69816
DLGAP1	4	0.1606	0.36544	0.55022	0.93441	0.71478	0.86042
KCNA2	4	0.2503	0.86438	0.39205	0.88082	0.38738	0.72401
XPO5	4	-1.2469	-3.1242	0.018049	0.31493	0.0017828	0.11205
OR6C74	4	-0.0049214	-0.019909	0.87749	0.98659	0.98412	0.99289
C22orf31	4	0.39871	1.3308	0.19923	0.7802	0.18326	0.69021
GOLGA6B	4	-0.98135	-2.0216	0.053749	0.50867	0.043215	0.48828
ZNF732	4	0.34288	0.68841	0.26308	0.81951	0.49119	0.77091
DNAJC18	4	0.098648	0.39615	0.66776	0.95514	0.69199	0.84784
ATP2A3	4	0.090184	0.28679	0.68457	0.96077	0.77427	0.89177
CRYBB2	4	-0.085752	-0.32165	0.95361	0.99644	0.74772	0.87798
GRID2	4	0.74576	1.2342	0.016657	0.30099	0.21713	0.69021
ZNF121	4	0.38173	1.3433	0.21604	0.79057	0.17918	0.69021
PTCHD2	4	-0.077413	-0.24666	0.97161	0.99763	0.80517	0.90608
FEZ2	4	-0.14319	-0.60397	0.84029	0.98362	0.54586	0.79249
HIRA	4	-1.4854	-3.3162	0.0061655	0.18563	0.00091262	0.082308
COX7C	4	-1.0264	-1.946	0.044948	0.46961	0.051657	0.51828
KDSR	4	-1.3425	-2.1718	0.011585	0.25381	0.029872	0.41245
TOE1	4	-1.0251	-2.1403	0.045097	0.47019	0.032327	0.42341
DHRS9	4	0.17866	0.67333	0.51646	0.92547	0.50074	0.77449
RPS6KL1	4	-0.25991	-1.1108	0.62614	0.94784	0.26667	0.69021
TMEM125	4	-0.13833	-0.30707	0.84924	0.98441	0.75879	0.88381
PDE3B	4	-0.52122	-1.4433	0.28674	0.83628	0.14893	0.69021
NMS	4	0.27954	0.9473	0.34924	0.86471	0.34348	0.70405
BLZF1	4	0.36959	1.179	0.23016	0.79865	0.23841	0.69021
QTRT1	4	-0.19555	-0.69778	0.7404	0.96907	0.48531	0.76898
ZYX	4	0.45232	1.114	0.14693	0.72611	0.26526	0.69021
TLK1	4	0.25813	1.0754	0.37863	0.8736	0.2822	0.69042
KLB	4	0.099828	0.34729	0.66567	0.95514	0.72837	0.86742
GRPEL2	4	0.40992	1.3604	0.18839	0.77044	0.17371	0.69021
NCR3	4	0.35456	1.0342	0.24831	0.80888	0.30104	0.69322
SLC39A7	4	-0.63694	-1.5123	0.19655	0.77815	0.13046	0.69021
ARPP19	4	-0.063757	-0.27458	0.9993	0.9999	0.78364	0.89626
TAF1A	4	-1.262	-2.3987	0.016607	0.30099	0.016453	0.31545
ZBED8	4	-0.042483	-0.24059	0.95759	0.99644	0.80988	0.90874
TNFRSF25	4	-0.058917	-0.27198	0.9905	0.99885	0.78564	0.89696
TMSB15B	4	0.13417	0.69234	0.60044	0.94314	0.48873	0.77038
GNAT2	4	-0.011687	-0.025975	0.89245	0.9877	0.97928	0.99056
C2orf47	4	0.013925	0.15067	0.83801	0.98303	0.88024	0.9449
PPCS	4	-0.079457	-0.76638	0.96674	0.99763	0.44345	0.74955
ZNF141	4	0.18435	1.218	0.50651	0.92393	0.22324	0.69021
MVP	4	0.02379	0.25213	0.81693	0.97967	0.80094	0.90463
OR2B3	4	0.76147	1.0938	0.014767	0.28723	0.27406	0.69021
PSMA5	4	-2.2384	-3.568	0.00014916	0.020979	0.00035971	0.050239
ASCL1	4	0.15269	0.46114	0.56514	0.93441	0.6447	0.82545
ZFYVE27	4	0.49164	1.3844	0.11535	0.67954	0.16623	0.69021
RABL2A	4	-0.86599	-1.7043	0.084775	0.59554	0.088318	0.64403
LZTFL1	4	0.046358	0.66526	0.76984	0.97256	0.50588	0.77646
CRNKL1	4	-1.3229	-2.5833	0.012679	0.26842	0.0097862	0.24946
FITM1	4	-0.1553	-0.57612	0.81673	0.97967	0.56453	0.79851
ZNF326	4	0.54321	1.1637	0.081494	0.58938	0.24453	0.69021
CEP55	4	0.36647	1.375	0.23364	0.80024	0.16913	0.69021
SPIC	4	-0.62646	-1.4178	0.20336	0.78351	0.15624	0.69021
TRAPPC2L	4	-0.22876	-0.5377	0.67959	0.95875	0.59078	0.80746
PECR	4	0.27134	0.80313	0.36048	0.86995	0.4219	0.74039
LHFPL2	4	0.075914	0.79395	0.71231	0.96558	0.42723	0.74271
UGGT2	4	-0.25012	-0.43042	0.6422	0.95091	0.66689	0.83515
TINF2	4	-1.2202	-1.9167	0.020336	0.33171	0.055271	0.53314
ZNF160	4	-0.55142	-1.203	0.26004	0.81817	0.22897	0.69021
SLC6A17	4	0.047164	0.25915	0.76835	0.97256	0.79552	0.90215
TMSB4Y	4	0.18707	0.44499	0.50114	0.92173	0.65633	0.83056
ZNF189	4	-0.37352	-0.84961	0.45232	0.9059	0.39554	0.72761
NT5DC2	4	-0.25661	-1.2181	0.63171	0.94863	0.22317	0.69021
DLX5	4	-0.25834	-0.60638	0.62853	0.9481	0.54426	0.79205
KLRF1	4	0.15215	0.78529	0.56618	0.93441	0.43229	0.74519
ZFYVE16	4	-0.14857	-1.1606	0.82955	0.9817	0.24582	0.69021
FLNC	4	0.52212	1.1483	0.09457	0.62648	0.25086	0.69021
IQCF2	4	0.35695	0.86389	0.24488	0.805	0.38765	0.72401
CIB2	4	0.068504	0.39377	0.72723	0.96771	0.69375	0.84829
RNF181	4	-1.0393	-1.8642	0.042412	0.45639	0.062291	0.56054
CENPF	4	-0.50121	-1.0062	0.30514	0.84579	0.3143	0.69609
DCHS2	4	-0.36254	-1.1834	0.46679	0.91182	0.23665	0.69021
COL6A2	4	-0.066344	-0.18555	0.99453	0.9997	0.85279	0.93074
EML1	4	0.26287	1.0108	0.37127	0.87099	0.31214	0.69512
10-Sep	4	-0.02273	-0.073852	0.91547	0.99123	0.94113	0.97301
MEST	4	0.28999	1.0675	0.33468	0.85931	0.28574	0.691
CCNF	4	-1.045	-2.233	0.041518	0.45322	0.025549	0.38869
FRAT1	4	0.18643	0.55125	0.50273	0.92239	0.58146	0.80485
WDR92	4	-0.84499	-2.1506	0.093228	0.62227	0.031507	0.42189
ZSWIM4	4	-0.0026743	-0.030044	0.87291	0.9862	0.97603	0.9888
RPUSD2	4	0.31401	1.0343	0.30241	0.84332	0.30098	0.69316
HLA-DRB1	4	0.12078	0.47857	0.6253	0.94784	0.63225	0.8218
ZNF385A	4	0.3646	1.0328	0.23643	0.80292	0.30172	0.69322
ENDOV	4	0.54713	1.2903	0.079306	0.58489	0.19693	0.69021
SUV39H1	4	-0.21927	-0.47534	0.69739	0.96385	0.63454	0.82227
SNAI1	4	0.22203	0.62168	0.43979	0.9031	0.53415	0.78903
CUBN	4	-0.024514	-0.075354	0.91935	0.9927	0.93993	0.97277
OR1S1	4	-0.54036	-1.4236	0.26979	0.8214	0.15456	0.69021
ZNF45	4	0.54495	1.0534	0.0803	0.58693	0.29215	0.69235
FRG2	4	0.039602	0.21845	0.78441	0.97401	0.82708	0.91774
CTRL	4	0.01689	0.14625	0.83189	0.98192	0.88373	0.94641
ADH6	4	0.48403	1.0861	0.12112	0.68731	0.27745	0.69021
RQCD1	4	-0.91881	-1.6522	0.06961	0.55866	0.098497	0.67664
SBSPON	4	-0.11721	-0.65378	0.88987	0.9877	0.51325	0.77988
TMEM232	4	0.44872	1.4277	0.14951	0.72897	0.15338	0.69021
XKRY	4	-0.30096	-0.6314	0.55991	0.93441	0.52778	0.78616
SEMA4A	4	0.039378	0.13582	0.78505	0.97415	0.89197	0.95023
WDHD1	4	-1.7969	-3.3534	0.0016905	0.10089	0.00079838	0.075741
NDUFA1	4	-1.5377	-3.3588	0.004823	0.16928	0.00078295	0.074984
FAM149A	4	-0.097289	-0.27961	0.9282	0.99293	0.77978	0.89442
GPRIN3	4	-0.044664	-0.25797	0.96181	0.99696	0.79643	0.90261
SPX	4	0.42337	1.1414	0.17487	0.75821	0.25369	0.69021
PPIL6	4	0.18	1.091	0.51392	0.92465	0.27525	0.69021
BOK	4	0.26784	1.5256	0.36491	0.86995	0.12711	0.69021
KLK1	4	-0.4064	-1.2397	0.4112	0.8882	0.2151	0.69021
GRIN1	4	0.023743	0.17542	0.81697	0.97967	0.86075	0.93535
DNAI1	4	-0.33984	-0.74321	0.5007	0.92149	0.45735	0.75549
LAG3	4	-0.05828	-0.19198	0.98911	0.99839	0.84776	0.92835
OR7C1	4	0.010303	0.14427	0.84591	0.98398	0.88529	0.94717
PRKCB	4	-0.21508	-0.44427	0.70505	0.96457	0.65685	0.8308
DUSP27	4	0.19897	0.58276	0.48081	0.91589	0.56005	0.79769
GRB7	4	0.07548	0.73863	0.71291	0.96558	0.46013	0.75651
ZNF614	4	0.28448	0.54293	0.34298	0.86343	0.58718	0.80638
TP53AIP1	4	0.3671	1.3471	0.2329	0.79986	0.17794	0.69021
ASB5	4	0.31808	1.4136	0.29579	0.83954	0.15748	0.69021
OAS2	4	-0.14078	-0.52156	0.84412	0.98367	0.60198	0.81093
CASP10	4	0.08892	0.30073	0.6867	0.96112	0.76362	0.88647
SLN	4	0.28213	0.58262	0.34631	0.86467	0.56015	0.79774
TBRG1	4	0.24561	0.941	0.39892	0.88343	0.3467	0.70444
ELMOD2	4	0.26787	1.0141	0.36486	0.86995	0.31052	0.69407
GNRH1	4	-0.061693	-0.17004	0.99652	0.9997	0.86498	0.93731
HIST2H2AC	4	-0.70339	-1.9578	0.15777	0.74014	0.05025	0.5138
POLR3K	4	-1.0437	-2.5843	0.041667	0.45322	0.0097583	0.24946
ELAC2	4	-1.0098	-1.819	0.047882	0.48491	0.068906	0.58253
ZKSCAN4	4	0.1037	0.57085	0.65702	0.95288	0.5681	0.79932
PEX13	4	-0.50472	-1.3612	0.30096	0.84198	0.17344	0.69021
HNRNPA3	4	-0.47989	-1.934	0.32637	0.8564	0.053117	0.52444
PDHA2	4	0.015359	0.084219	0.83537	0.9824	0.93288	0.96947
IRF2BP1	4	-0.52325	-1.5317	0.28515	0.83467	0.12559	0.69021
UBASH3B	4	-0.036039	-0.42167	0.94411	0.99487	0.67326	0.83873
ANKRD11	4	-0.11005	-0.6319	0.90354	0.99022	0.52745	0.78607
CFL1	4	-0.89063	-1.9454	0.077963	0.58223	0.051729	0.51828
TMEM184B	4	-0.012208	-0.026039	0.89384	0.9877	0.97923	0.99056
PRR3	4	0.22467	0.78746	0.43546	0.90167	0.43101	0.74433
LDLRAD1	4	0.064507	0.53065	0.73543	0.96907	0.59566	0.80795
KIAA1524	4	-1.1275	-2.4878	0.029485	0.39772	0.012852	0.28499
GOLGA8N	4	-0.97266	-2.0472	0.055937	0.51276	0.04064	0.4757
C14orf180	4	0.33507	1.3889	0.27232	0.82303	0.16487	0.69021
KRTAP1-1	4	0.3925	1.3717	0.20575	0.78351	0.17015	0.69021
ABCG2	4	0.42573	1.2748	0.17229	0.75733	0.20239	0.69021
SNX32	4	-0.47817	-1.8633	0.32796	0.85705	0.062419	0.56119
ZNF416	4	0.032201	0.074187	0.80002	0.97562	0.94086	0.97301
ALPK3	4	-0.041992	-0.20213	0.95664	0.99644	0.83982	0.92403
TSPAN10	4	-0.076508	-0.5256	0.9731	0.99763	0.59916	0.80965
ACSS1	4	-0.33995	-1.484	0.5005	0.92137	0.13781	0.69021
ZNF671	4	0.069958	0.54859	0.72429	0.96694	0.58329	0.80581
CETN3	4	0.21713	1.214	0.44824	0.9042	0.22474	0.69021
PAPOLB	4	0.20886	1.2799	0.46251	0.91016	0.20058	0.69021
NDE1	4	0.55519	1.1627	0.07498	0.57235	0.24495	0.69021
STAT3	4	-0.27095	-1.0629	0.60705	0.94524	0.28783	0.69163
AK4	4	0.15799	1.214	0.55519	0.93441	0.22474	0.69021
SLC4A3	4	0.31511	1.1814	0.30082	0.84198	0.23746	0.69021
HCFC1R1	4	-0.82563	-2.3866	0.10084	0.64547	0.017005	0.31994
GCFC2	4	0.57549	1.1126	0.06603	0.54837	0.26588	0.69021
COLQ	4	-0.35806	-1.1381	0.47419	0.91472	0.25507	0.69021
PCMTD2	4	-0.25862	-1.1209	0.62803	0.9481	0.26233	0.69021
FOSL1	4	-0.69163	-1.6277	0.16363	0.74864	0.1036	0.69021
MRPL37	4	-0.68471	-1.2278	0.16706	0.75161	0.21952	0.69021
THAP8	4	0.040584	0.12331	0.78212	0.97345	0.90186	0.9553
C16orf74	4	0.44575	1.4623	0.15215	0.73276	0.14365	0.69021
KRT4	4	-0.24981	-0.46353	0.643	0.95138	0.64298	0.82488
KLHL33	4	-0.62318	-2.0827	0.20505	0.78351	0.037276	0.45374
MEGF11	4	-0.0027041	-0.023766	0.87306	0.9862	0.98104	0.99166
SYCP1	4	0.32438	1.3948	0.28724	0.83713	0.16309	0.69021
MGARP	4	0.089462	0.35308	0.68606	0.96106	0.72403	0.86568
KATNB1	4	-0.85539	-1.7319	0.089101	0.60849	0.083297	0.62885
NCAPG	4	-1.034	-1.8986	0.043158	0.46023	0.05762	0.54136
PSTPIP1	4	0.25866	1.1222	0.37768	0.8736	0.26177	0.69021
ATAD1	4	0.3078	0.90792	0.31031	0.84652	0.36392	0.71425
C8orf37	4	0.67184	1.1135	0.031872	0.41195	0.26548	0.69021
IMMP1L	4	-0.10399	-0.48546	0.91552	0.99123	0.62735	0.81979
DHRS4L1	4	0.31577	1.4923	0.29957	0.84125	0.13561	0.69021
ADAM10	4	0.38995	1.0638	0.20838	0.78557	0.2874	0.69139
HLA-DOA	4	0.3424	1.2859	0.26357	0.81951	0.19848	0.69021
AZIN2	4	0.28965	1.2096	0.33537	0.85997	0.22642	0.69021
FGFR2	4	0.581	1.3124	0.063942	0.54263	0.18939	0.69021
ERO1L	4	-0.041515	-0.14368	0.95575	0.99644	0.88575	0.94737
ZFP82	4	0.14946	0.57509	0.57046	0.93441	0.56523	0.79864
MTHFD1	4	-0.93468	-2.1785	0.065036	0.54602	0.029368	0.41034
COX6B2	4	0.21466	0.80492	0.45296	0.9061	0.42086	0.73983
SYTL3	4	-0.33698	-0.90781	0.50492	0.92352	0.36398	0.71425
BOLA3	4	0.28172	0.43999	0.34721	0.86467	0.65994	0.83171
S100B	4	-0.062359	-0.2541	0.99781	0.9999	0.79942	0.90419
TMEM35	4	0.097374	0.58448	0.67	0.95547	0.5589	0.79748
ERVFRD-1	4	0.79921	0.87111	0.0099443	0.23697	0.38369	0.72254
FLVCR1	4	0.47982	1.4267	0.12356	0.69105	0.15368	0.69021
REXO2	4	-1.4196	-2.8344	0.0083532	0.21483	0.0045912	0.1786
ADRA2B	4	-0.19229	-0.81208	0.74582	0.96962	0.41674	0.73731
RAB5B	4	-1.117	-2.1433	0.030877	0.40719	0.032086	0.42341
KLK12	4	0.1498	1.0931	0.57001	0.93441	0.27436	0.69021
EDAR	4	0.21656	1.264	0.44943	0.9042	0.20623	0.69021
MAGEB18	4	0.37568	1.0815	0.2232	0.79664	0.27949	0.69021
MTFP1	4	0.11785	0.55728	0.63067	0.94835	0.57734	0.80317
RPL10	4	-2.0104	-3.4706	0.00049722	0.047619	0.00051937	0.062177
DCAF8L2	4	0.33391	1.4213	0.27397	0.8241	0.15524	0.69021
IFNE	4	0.3476	0.89698	0.25701	0.81511	0.36973	0.71736
LRRC26	4	0.48539	0.82142	0.12013	0.68695	0.41141	0.7364
C6orf118	4	-0.32704	-1.0443	0.51914	0.92621	0.29634	0.69282
C1orf94	4	-0.054214	-0.29282	0.98066	0.99763	0.76966	0.88976
ZNF622	4	-0.50813	-1.1429	0.29823	0.84054	0.25306	0.69021
FBLN7	4	0.1911	0.42733	0.49398	0.91946	0.66914	0.83598
DRD5	4	-0.24566	-0.82542	0.65016	0.95283	0.40913	0.73443
ZNF414	4	0.39413	1.1449	0.20406	0.78351	0.25226	0.69021
LOC400736	4	-0.65098	-1.9237	0.18551	0.76721	0.054395	0.52973
FPGT	4	-0.13111	-0.7781	0.86337	0.98507	0.43651	0.74631
ZNF140	4	0.23653	0.38669	0.41428	0.89074	0.69899	0.85111
BDH2	4	-0.21592	-1.2988	0.70366	0.96457	0.19403	0.69021
FCER1A	4	-0.060095	-0.27563	0.99319	0.99935	0.78283	0.89604
ZNF200	4	-0.49398	-1.5107	0.3128	0.8466	0.13087	0.69021
CT47A8	4	0.091901	0.2961	0.68074	0.95909	0.76716	0.88872
FIG4	4	-0.32005	-1.5952	0.52948	0.92875	0.11067	0.69021
OR5K2	4	0.055287	0.34308	0.75283	0.97101	0.73154	0.86924
CYTH3	4	-0.11339	-0.48352	0.89742	0.98877	0.62873	0.82033
FAM134A	4	-0.31783	-1.0031	0.53257	0.92971	0.31582	0.69746
7-Mar	4	0.047063	0.37161	0.76845	0.97256	0.71018	0.85764
VAT1	4	-0.31934	-1.2239	0.53078	0.92909	0.221	0.69021
TTL	4	-0.76205	-2.1725	0.12744	0.69623	0.029814	0.41211
HNRNPD	4	0.72937	1.1705	0.019292	0.32496	0.24178	0.69021
PLEKHH3	4	-0.14825	-0.41678	0.8301	0.98183	0.67684	0.84033
LRFN1	4	0.38496	1.1939	0.2134	0.79057	0.23251	0.69021
AIM1	4	-0.2084	-0.59364	0.71689	0.96639	0.55275	0.79455
RBP1	4	0.29234	0.89891	0.33179	0.85776	0.3687	0.7171
PRTFDC1	4	0.58434	1.1074	0.062301	0.53501	0.26811	0.69021
PCDHA6	4	0.47637	1.2094	0.12644	0.69546	0.22651	0.69021
APELA	4	0.0021018	0.0052968	0.86302	0.98502	0.99577	0.99805
ARHGAP17	4	-0.16824	-0.48143	0.79018	0.97475	0.63021	0.82106
TBXAS1	4	-0.068447	-0.24458	0.99016	0.99885	0.80679	0.90704
CCL26	4	0.049375	0.3317	0.76462	0.97236	0.74012	0.87353
SLX4	4	-1.6178	-2.9228	0.0034805	0.14056	0.0034689	0.15435
ING4	4	-0.47544	-1.368	0.33075	0.85776	0.17131	0.69021
PRB3	4	-0.13426	-0.49244	0.8575	0.98502	0.62241	0.81776
IFFO2	4	-0.29878	-1.2134	0.56359	0.93441	0.22499	0.69021
LRRC23	4	0.017782	0.063943	0.8302	0.98183	0.94902	0.97572
SLC23A2	4	-0.28508	-0.94068	0.58487	0.93737	0.34687	0.7045
PTCRA	4	0.19425	0.67329	0.48866	0.91782	0.50076	0.77449
ATP6V0C	4	-1.9245	-3.5117	0.00084527	0.064885	0.00044533	0.056374
GFI1B	4	0.52073	0.95335	0.095217	0.62787	0.34041	0.70321
C17orf58	4	0.12181	0.38595	0.62411	0.94784	0.69953	0.85133
PRPF39	4	-0.57898	-1.9235	0.23687	0.80292	0.054416	0.52973
LCE5A	4	0.55386	0.94698	0.075577	0.57315	0.34365	0.70417
C11orf31	4	-0.0012067	-0.0026642	0.86988	0.98614	0.99787	0.9987
ZNF668	4	-0.43196	-1.0438	0.38042	0.87373	0.29656	0.69282
DIAPH3	4	0.15289	0.63724	0.56459	0.93441	0.52397	0.78522
MKI67	4	-0.11198	-0.6858	0.89996	0.98892	0.49284	0.77189
FAM153B	4	-0.62484	-1.8167	0.20441	0.78351	0.069266	0.58408
TCTEX1D1	4	0.028736	0.10036	0.80803	0.97828	0.92006	0.96351
FAM195B	4	0.4476	1.2532	0.15056	0.73087	0.21014	0.69021
STK32C	4	0.53809	1.3088	0.084427	0.59516	0.1906	0.69021
FAM105A	4	0.24334	0.60404	0.40289	0.88449	0.54582	0.79249
MOSPD2	4	0.11911	0.41341	0.62808	0.9481	0.67931	0.84164
TAF7	4	-0.072771	-0.20719	0.98106	0.99763	0.83586	0.92225
C1orf177	4	-0.27769	-0.73664	0.59706	0.94262	0.46134	0.75684
KLHDC3	4	0.21079	0.50336	0.45943	0.90874	0.61471	0.81598
ABCB1	4	0.15935	0.66059	0.55246	0.93441	0.50888	0.77769
