Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
DDO	4	0.046036	1.432	0.54104	0.91393	0.15214	0.43501
CDKN2AIP	4	-0.38484	-2.0729	0.25027	0.70956	0.03818	0.31349
SCD5	4	-0.1769	-1.4116	0.65786	0.9515	0.15806	0.43526
KCNG1	4	0.061414	0.69848	0.47722	0.88787	0.48488	0.67144
OR5AP2	4	0.15104	1.1948	0.166	0.59308	0.23216	0.47397
PAPSS1	4	-0.032209	-0.10395	0.87811	0.98839	0.91721	0.95627
FGL1	4	0.13723	1.4386	0.20272	0.64654	0.15027	0.43501
GOLGA4	4	0.069267	0.86212	0.44468	0.87055	0.38862	0.59489
KDM1B	4	0.17769	1.6623	0.10824	0.47938	0.096449	0.43501
KCNN2	4	0.1458	1.4452	0.17975	0.61434	0.14842	0.43501
FOSB	4	-0.20473	-1.4534	0.59022	0.93117	0.14611	0.43501
KLHL23	4	0.013167	0.1618	0.68459	0.96126	0.87146	0.92818
DNAH9	4	0.14524	1.2578	0.18127	0.61655	0.20846	0.45527
VSIG4	4	0.12329	1.5458	0.24447	0.70313	0.12216	0.43501
RUNDC3B	4	0.045443	1.221	0.54423	0.91535	0.22208	0.46593
OR8D2	4	0.08249	1.2699	0.39273	0.84115	0.20411	0.45304
ERBB2IP	4	0.33834	1.5561	0.0026681	0.036638	0.1197	0.43501
CTRC	4	-0.10172	-1.0134	0.86858	0.98824	0.31088	0.53343
PRSS21	4	-0.1869	-1.142	0.63034	0.94199	0.25345	0.48824
DENND3	4	0.046322	0.48042	0.53999	0.91362	0.63093	0.77426
OR1F1	4	0.028005	0.44352	0.61815	0.9398	0.65739	0.7927
SLAIN1	4	0.38598	1.4337	0.00062778	0.011811	0.15165	0.43501
PLEK2	4	0.0077664	0.10453	0.71007	0.96842	0.91675	0.95605
PRR34	4	-0.14851	-0.4808	0.73293	0.97324	0.63066	0.7742
OR52W1	4	0.020132	0.23939	0.65305	0.95016	0.8108	0.89308
OR2J2	4	0.13951	1.0314	0.19717	0.63921	0.30233	0.527
FBXO43	4	-0.059851	-0.63979	0.98488	0.99794	0.52231	0.69774
SPERT	4	0.074058	0.747	0.42647	0.86141	0.45507	0.64881
LCN1	4	-0.32615	-1.8394	0.34313	0.80147	0.065859	0.42104
RGS3	4	0.15604	1.2597	0.15449	0.57329	0.20776	0.45475
GPX2	4	0.051152	0.68229	0.51928	0.90756	0.49506	0.67903
PITRM1	4	-0.849	-2.4321	0.015276	0.13702	0.015013	0.16636
FMO3	4	0.14068	1.4804	0.19393	0.6353	0.13877	0.43501
LOC101928436	4	0.17242	1.4365	0.11792	0.50056	0.15086	0.43501
OARD1	4	-0.036347	-0.48686	0.89495	0.9901	0.62636	0.7709
DHODH	4	-0.39778	-2.241	0.23275	0.68832	0.025029	0.2385
EIF2AK3	4	0.64972	1.3315	0	0	0.18303	0.44004
KIAA1109	4	0.14191	1.2261	0.19095	0.63227	0.22017	0.46479
ZNF107	4	0.15885	1.6521	0.14826	0.5623	0.098523	0.43501
YIPF3	4	-0.066673	-0.71758	0.99058	0.99831	0.47302	0.66211
TCEAL1	4	0.1205	1.2089	0.25404	0.71412	0.2267	0.4697
AXDND1	4	0.063532	0.87206	0.46895	0.88534	0.38318	0.5912
PTPN14	4	0.12996	1.32	0.22454	0.67601	0.18684	0.44224
CALB1	4	0.15697	1.238	0.15213	0.5683	0.21571	0.46164
SPINK9	4	0.096772	1.3922	0.33644	0.79454	0.16387	0.43526
HSD11B1	4	0.088134	0.98888	0.36992	0.8254	0.32272	0.54301
MYBPC1	4	0.12143	1.2887	0.25054	0.70969	0.19749	0.44919
DSG2	4	0.088479	1.1313	0.36872	0.824	0.25791	0.49139
PHF21A	4	0.31548	1.5482	0.0043945	0.051788	0.12157	0.43501
PSD3	4	0.068927	0.98077	0.44578	0.87064	0.3267	0.54603
TMEM33	4	0.33371	1.5281	0.0030343	0.039563	0.12648	0.43501
PIM1	4	-0.0089216	-0.10698	0.7819	0.98024	0.9148	0.95481
CIB1	4	0.028041	0.3371	0.618	0.9398	0.73604	0.84435
DCAF17	4	0.020799	1.2708	0.64975	0.94891	0.20381	0.45296
DEFB136	4	0.16921	1.4896	0.12388	0.51434	0.13634	0.43501
BLNK	4	0.10392	0.99999	0.30866	0.76526	0.31732	0.53873
DOLK	4	-1.141	-2.9794	0.0021449	0.03092	0.0028877	0.0531
DOPEY1	4	0.051089	0.63277	0.5197	0.90771	0.52688	0.70094
TMEM18	4	-0.10967	-1.6229	0.84457	0.98631	0.10462	0.43501
SPRYD7	4	0.084545	1.2712	0.38399	0.83464	0.20367	0.4529
ARIH2OS	4	-0.11372	-1.2931	0.83176	0.98442	0.19599	0.44815
SLC39A6	4	0.24555	1.6372	0.029976	0.22435	0.10159	0.43501
NOLC1	4	-0.84999	-2.6929	0.015171	0.13641	0.0070842	0.098157
DMC1	4	0.22406	1.5133	0.046717	0.2957	0.13019	0.43501
MYOM2	4	-0.015903	-0.1397	0.81031	0.98331	0.8889	0.93926
OR2T8	4	0.11897	0.902	0.25912	0.71843	0.36706	0.57837
PSMA8	4	0.13526	1.5942	0.20842	0.65301	0.1109	0.43501
HES5	4	-0.041586	-0.42957	0.91577	0.99331	0.66751	0.79911
PPAP2C	4	0.0056455	0.11778	0.71985	0.97104	0.90624	0.94935
GABRG2	4	0.074582	1.337	0.4238	0.86025	0.18124	0.43896
KCNH8	4	0.22861	1.3841	0.042009	0.27872	0.16634	0.43526
PRF1	4	0.098616	1.7038	0.3288	0.78661	0.08841	0.43501
NKX2-6	4	-0.059489	-0.70126	0.98342	0.99794	0.48314	0.67049
PDHA2	4	0.033833	0.75529	0.59357	0.9326	0.45008	0.64446
RANBP10	4	0.011871	0.15297	0.69019	0.963	0.87842	0.93258
PRKCDBP	4	-0.12545	-0.51462	0.79639	0.98188	0.60682	0.75705
PRPF18	4	-0.79713	-2.3591	0.022234	0.18131	0.018317	0.19133
NMUR2	4	-0.0074331	-0.044465	0.7751	0.97886	0.96453	0.98221
PNN	4	-0.31531	-1.3224	0.36343	0.81953	0.18604	0.44199
B9D2	4	0.025362	0.45158	0.6293	0.94148	0.65157	0.78828
ITIH4	4	0.073142	0.94717	0.42987	0.86331	0.34355	0.55969
NPR2	4	0.046529	0.87884	0.53895	0.9129	0.37949	0.58779
LHFPL5	4	-0.027589	-0.38665	0.85938	0.98764	0.69901	0.82084
KLHL14	4	0.31405	1.5862	0.0047083	0.055181	0.11269	0.43501
SUSD5	4	0.18162	1.2937	0.10107	0.46404	0.19577	0.44813
PRB3	4	0.0046566	0.032486	0.7243	0.97247	0.97408	0.98752
WDR20	4	0.45392	1.4278	0.00010463	0.0025445	0.15335	0.43501
ERRFI1	4	-0.04092	-0.76866	0.91326	0.99319	0.44209	0.63875
OR4K1	4	-0.30039	-2.0013	0.3909	0.83979	0.045362	0.34436
NADSYN1	4	-0.011448	-0.18344	0.79231	0.98179	0.85446	0.91991
TMSB10	4	-0.058913	-0.51651	0.98164	0.99794	0.6055	0.756
PRR11	4	-0.2403	-1.693	0.51211	0.9048	0.090462	0.43501
GTF2A1L	4	-0.054259	-1.069	0.965	0.9973	0.28509	0.51269
RTN3	4	0.25456	1.5615	0.024222	0.19292	0.1184	0.43501
IQCJ	4	-0.13578	-1.0408	0.76699	0.9782	0.29797	0.52326
C1QTNF9	4	-0.36522	-1.5618	0.27711	0.73741	0.11834	0.43501
AMFR	4	-0.32579	-2.1105	0.3436	0.80178	0.034811	0.29414
C12orf79	4	0.082649	1.2411	0.39184	0.84063	0.21458	0.46046
EYS	4	0.2267	1.5801	0.043997	0.28576	0.11408	0.43501
SCAMP5	4	-0.0091272	-0.12849	0.78321	0.98024	0.89776	0.94424
HS3ST4	4	-0.020441	-0.23615	0.82977	0.98442	0.81332	0.89476
ISL2	4	0.14131	1.7209	0.19215	0.63317	0.085262	0.43501
SLC15A4	4	0.10541	0.9884	0.30296	0.75898	0.32296	0.54301
TMED8	4	0.18892	1.6898	0.089249	0.43355	0.091073	0.43501
BMP2K	4	0.15147	1.4052	0.16505	0.59105	0.15995	0.43526
ZNF682	4	0.087231	1.0745	0.37316	0.82807	0.28261	0.51064
WDR26	4	0.077589	1.6119	0.4125	0.85491	0.10698	0.43501
MSX1	4	0.068719	0.9247	0.44661	0.87103	0.35512	0.56996
FBXL14	4	-0.18501	-1.8798	0.63547	0.94346	0.060136	0.4015
CCKAR	4	0.03779	0.66946	0.57588	0.92605	0.5032	0.68417
ADAM22	4	0.10649	0.81364	0.2984	0.7539	0.41585	0.61745
PWWP2B	4	0.20983	1.5812	0.061418	0.35129	0.11384	0.43501
HLA-E	4	0.069624	1.0155	0.44321	0.87026	0.30988	0.53257
TACR3	4	0.14046	0.88268	0.19451	0.63653	0.37741	0.58623
ANO5	4	0.15183	1.4784	0.16396	0.58921	0.1393	0.43501
C4orf51	4	0.064257	0.8065	0.46607	0.88431	0.41995	0.62015
ARID3B	4	-0.09071	-0.67927	0.90358	0.99179	0.49697	0.67999
MAN1C1	4	0.078172	1.1607	0.40999	0.85383	0.24576	0.48231
GNB3	4	-0.059558	-0.76145	0.98368	0.99794	0.44639	0.64195
ANGPT2	4	0.001653	0.01662	0.73602	0.97417	0.98674	0.99381
PPP1R12B	4	0.075649	0.63759	0.42009	0.85909	0.52374	0.69873
LRRC63	4	0.13809	1.697	0.20078	0.64504	0.089703	0.43501
MFAP4	4	-0.041357	-0.77919	0.91478	0.99319	0.43587	0.63344
DNTT	4	-0.0025802	-0.020284	0.75449	0.97631	0.98382	0.99215
ZNF573	4	0.19488	1.5164	0.080931	0.41167	0.12942	0.43501
POU5F1B	4	-0.04363	-0.2626	0.92357	0.99331	0.79286	0.88155
PLIN2	4	0.25072	1.5298	0.025948	0.20154	0.12608	0.43501
ZCCHC5	4	0.33552	1.4766	0.002982	0.039563	0.13977	0.43501
MS4A2	4	0.13713	1.1592	0.20288	0.64656	0.24638	0.48254
C5orf30	4	0.22698	1.0619	0.043735	0.28494	0.28826	0.51568
SMIM9	4	0.2152	1.3724	0.055402	0.3298	0.16994	0.43644
RGS8	4	0.33769	1.5354	0.0027727	0.037776	0.12468	0.43501
ACP6	4	0.13002	1.4498	0.22448	0.67601	0.14712	0.43501
NAT8B	4	0.067366	0.54816	0.45294	0.87632	0.58359	0.74155
VWA3B	4	0.076705	0.72593	0.4159	0.85696	0.46788	0.65811
RBM5	4	-0.029825	-0.26664	0.86869	0.98824	0.78974	0.8796
SARDH	4	-0.038889	-0.9717	0.90521	0.99249	0.3312	0.54965
CBR3	4	0.075386	0.59537	0.42103	0.85909	0.5516	0.71771
HESX1	4	0.015412	0.49459	0.6745	0.9566	0.62089	0.76664
IL17RD	4	0.20525	1.5202	0.066283	0.36587	0.12847	0.43501
AQP9	4	0.13664	0.86275	0.20434	0.64895	0.38827	0.59466
OR2AE1	4	0.028939	0.20907	0.6146	0.9393	0.83439	0.90829
DERA	4	0.16951	1.4286	0.1232	0.51263	0.15311	0.43501
SAP30L	4	0.253	1.6275	0.02485	0.19571	0.10364	0.43501
HIPK2	4	-0.044453	-0.79385	0.92676	0.99366	0.42728	0.62577
GNAZ	4	0.13366	0.35181	0.21287	0.65948	0.72498	0.83766
EHD4	4	0.38175	1.4746	0.00068009	0.012597	0.14032	0.43501
ACKR2	4	0.0001107	0.00048102	0.74303	0.97515	0.99962	0.99996
BBS5	4	0.12816	1.6834	0.23019	0.68482	0.092291	0.43501
ZNF729	4	0.1724	1.4324	0.11792	0.50056	0.15202	0.43501
CHD7	4	0.15483	1.2242	0.15679	0.57526	0.22089	0.46537
HMGN3	4	-0.068813	-0.60247	0.98253	0.99794	0.54686	0.7149
TMEM14B	4	0.080833	0.75799	0.39848	0.84513	0.44846	0.64319
SDSL	4	0.2006	1.6454	0.072247	0.38522	0.099884	0.43501
MBOAT4	4	-0.04853	-0.54593	0.94251	0.99443	0.58511	0.74251
IDH2	4	0.0020645	0.023703	0.73455	0.97324	0.98109	0.99099
NCR3	4	0.18945	1.6753	0.08836	0.43219	0.093883	0.43501
PTCHD3	4	0.24245	1.4483	0.032331	0.23687	0.14754	0.43501
HNF1A	4	-0.045941	-0.72134	0.93293	0.99392	0.4707	0.66017
HSPBP1	4	0.058905	0.62564	0.48867	0.89365	0.53155	0.70476
FGFBP1	4	0.20096	1.6579	0.071881	0.38369	0.097345	0.43501
FAM19A5	4	-0.0048998	-0.10802	0.76432	0.97785	0.91398	0.95437
LEKR1	4	0.16045	1.2449	0.14439	0.55377	0.21318	0.45955
ENTPD7	4	-0.069258	-1.0818	0.9808	0.99794	0.27933	0.50808
PUS1	4	-0.49362	-2.0808	0.13461	0.5359	0.037454	0.30838
AGBL1	4	0.22459	1.4722	0.046037	0.29236	0.14096	0.43501
MROH9	4	0.073493	0.6909	0.42851	0.8627	0.48963	0.67483
B3GNTL1	4	0.044283	0.83408	0.54936	0.91728	0.40423	0.60722
GALNS	4	0.03963	0.99137	0.56772	0.92316	0.3215	0.54206
HEATR3	4	-0.004841	-0.050775	0.7639	0.97785	0.9595	0.97954
NPY1R	4	-0.024187	-0.67366	0.8451	0.98644	0.50053	0.6819
ADORA3	4	0.11965	1.1939	0.25713	0.71836	0.23253	0.47402
ZNF75A	4	-0.10181	-1.5139	0.86827	0.98824	0.13004	0.43501
PRTFDC1	4	0.22718	1.4493	0.043212	0.28288	0.14725	0.43501
GNAQ	4	0.12654	1.6319	0.23531	0.69232	0.1027	0.43501
STX19	4	0.11148	1.5338	0.28323	0.74274	0.12509	0.43501
CYP1B1	4	-0.01927	-0.19501	0.82406	0.98376	0.84539	0.91478
ZNF136	4	-0.076155	-1.2623	0.95449	0.9964	0.20683	0.45417
BHLHB9	4	0.14494	1.1464	0.18206	0.61742	0.25164	0.48672
PMP22	4	-0.2304	-1.6905	0.53372	0.91148	0.090931	0.43501
MCC	4	0.2187	1.4908	0.051949	0.31534	0.13601	0.43501
MIXL1	4	0.091397	0.97845	0.35679	0.81345	0.32785	0.54668
GDAP1L1	4	0.061411	0.93508	0.47722	0.88787	0.34975	0.56541
B3GNT9	4	-0.2286	-1.6088	0.53691	0.91227	0.10766	0.43501
PSG2	4	0.091206	0.98587	0.3581	0.81529	0.3242	0.54428
KIAA1755	4	0.19664	1.2086	0.078315	0.4047	0.22681	0.46979
DYRK1A	4	-0.65896	-2.5369	0.054146	0.32435	0.011184	0.13514
SLC23A3	4	0.14843	1.3724	0.1729	0.60465	0.16992	0.43644
C3orf62	3	0.16821	1.152	0.19717	0.63921	0.24932	0.48458
SCGB1D1	4	-0.025	-0.23454	0.84897	0.98764	0.81457	0.89578
ASIP	4	0.00031449	0.0012927	0.7424	0.97515	0.99897	0.99954
CT47A6	4	-0.39317	-1.2808	0.23887	0.69689	0.20026	0.45083
POP1	4	-1.5172	-3.5494	0.00010463	0.0025445	0.00038613	0.018135
PRPF31	4	-1.3065	-2.9705	0.0003662	0.0074946	0.0029734	0.054003
RAB3IP	4	0.092714	1.0137	0.35177	0.80973	0.31073	0.53342
NPFFR1	4	0.18988	1.444	0.087837	0.43084	0.14875	0.43501
LCOR	4	0.23848	1.3145	0.03526	0.25102	0.18866	0.44347
AP1G2	4	0.05598	1.1593	0.50086	0.89982	0.24632	0.48254
MAPK15	4	-0.18424	-1.1109	0.63741	0.94464	0.26661	0.49865
RAD21	4	-1.423	-3.3275	0.00010463	0.0025445	0.00087639	0.02705
TNFSF11	4	0.06194	0.89653	0.47512	0.88739	0.36997	0.58036
VAT1	4	-0.035214	-0.93829	0.8903	0.98953	0.3481	0.56371
EMX1	4	0.096509	1.4377	0.33748	0.79554	0.15052	0.43501
G6PD	4	-0.12574	-1.7364	0.79534	0.98179	0.08249	0.43501
CES2	4	-0.18166	-1.4548	0.64525	0.94772	0.14572	0.43501
DDX60	4	0.050566	0.49516	0.522	0.90878	0.62048	0.76643
ITPKB	4	0.2139	1.3411	0.056657	0.33354	0.17988	0.43874
CYP11B2	4	0.29009	1.5295	0.0093644	0.093816	0.12613	0.43501
SLC6A20	4	0.0067578	0.078366	0.71483	0.96981	0.93754	0.96714
OVCH2	4	-0.012198	-0.087362	0.79529	0.98179	0.93038	0.9633
NFATC4	4	0.061095	0.43749	0.47879	0.88875	0.66175	0.79541
ALK	4	0.12468	1.2023	0.24096	0.69992	0.22925	0.47135
ZFX	4	-0.0021542	-0.030569	0.75292	0.97609	0.97561	0.98818
ALG5	4	-0.40838	-1.9288	0.21951	0.66943	0.053756	0.37875
ISLR2	4	-0.23275	-1.5826	0.52854	0.90961	0.11351	0.43501
NPFFR2	4	0.12734	1.6947	0.2327	0.68832	0.090141	0.43501
FAM221A	4	0.031494	1.1054	0.60377	0.93639	0.269	0.50096
KLHL4	4	0.19873	1.3163	0.074967	0.39466	0.18807	0.44328
TCTE1	4	0.053408	1.1365	0.51206	0.9048	0.25575	0.49033
SLC16A12	4	0.039215	0.59899	0.56961	0.92383	0.54918	0.71613
SCN3A	4	0.096292	0.79477	0.33822	0.79643	0.42675	0.62556
INPP5K	4	-0.30813	-1.7956	0.37604	0.83021	0.072554	0.43501
CEP112	4	0.24033	0.57867	0.034005	0.24538	0.56281	0.72636
CPEB2	4	0.098487	0.96693	0.32958	0.78787	0.33358	0.55178
PRAC1	4	-0.14552	-1.467	0.74047	0.97515	0.14238	0.43501
TRIML2	4	0.13836	1.6232	0.20016	0.64467	0.10454	0.43501
GALNT8	4	0.093847	0.9644	0.34748	0.80509	0.33485	0.55309
PIWIL4	4	0.06891	0.37929	0.44593	0.87068	0.70448	0.82467
ERI1	4	-0.015378	-0.1704	0.808	0.98321	0.86469	0.92478
CAP2	4	0.26388	1.5961	0.019618	0.16564	0.11048	0.43501
OR14J1	4	0.13724	1.4085	0.20272	0.64654	0.15899	0.43526
ZNF782	4	-0.047067	-0.49074	0.93733	0.99425	0.62361	0.76852
FBXO36	4	0.16223	1.4266	0.13958	0.5436	0.15369	0.43501
MAGIX	4	0.10833	1.6308	0.29249	0.74876	0.10293	0.43501
CMTR1	4	-1.1548	-3.0954	0.0018833	0.027714	0.0019653	0.042115
LPAR6	4	0.10594	0.92222	0.30055	0.75672	0.35641	0.57078
SCRT2	4	0.061739	0.62294	0.4758	0.88739	0.53333	0.70559
MAP3K13	4	0.022694	0.20239	0.64154	0.94664	0.83961	0.91121
SLC4A4	4	0.010595	0.092073	0.69657	0.96451	0.92664	0.96134
GUCA1B	4	0.18967	1.0135	0.088046	0.43143	0.31081	0.53343
C4orf19	4	0.16254	1.7048	0.13905	0.54311	0.08823	0.43501
RNFT2	4	0.054034	0.52748	0.50944	0.90467	0.59786	0.75135
FBLN5	4	0.032286	0.51096	0.60021	0.9347	0.60938	0.75888
OR5AR1	4	0.10123	1.0674	0.31943	0.77651	0.28577	0.51344
GTPBP1	4	-0.020929	-0.23012	0.83202	0.98442	0.818	0.89802
IRF2	4	0.25315	1.5264	0.02485	0.19571	0.12691	0.43501
ANO10	4	0.10523	1.4916	0.30379	0.76028	0.13581	0.43501
ZNF432	4	0.068776	1.7486	0.44646	0.87103	0.080353	0.43501
LENEP	4	0.12615	0.91661	0.23641	0.69381	0.35935	0.57323
ZNF513	4	-0.080684	-0.97687	0.93759	0.99425	0.32863	0.54753
ZHX2	4	0.015182	0.2238	0.67544	0.95673	0.82292	0.90102
NDUFA8	4	-0.85199	-2.5921	0.015119	0.13619	0.0095379	0.12228
SIDT2	4	0.1893	1.3254	0.088778	0.43327	0.18505	0.44129
SMARCB1	4	-0.71749	-2.3155	0.037719	0.26038	0.020584	0.20829
HOXC4	4	-0.066306	-0.71481	0.992	0.99842	0.47473	0.66334
NDUFS3	4	-0.65493	-2.1513	0.055715	0.33034	0.031449	0.27425
ABHD14A	4	-0.071864	-1.2339	0.97154	0.99732	0.21724	0.46288
PARP9	4	0.12565	1.2096	0.23803	0.69529	0.22642	0.4696
CAND2	4	-0.18345	-1.8861	0.63976	0.94578	0.059281	0.39942
TSEN34	4	-0.55635	-2.097	0.095475	0.45039	0.035995	0.30032
EPHA7	4	0.023963	0.32661	0.63526	0.94346	0.74396	0.84953
CYBRD1	4	0.12745	1.4222	0.23238	0.68809	0.15496	0.43501
CACUL1	4	0.099036	1.0693	0.32702	0.78382	0.28494	0.51262
CDH6	4	0.15807	1.4663	0.15014	0.56486	0.14256	0.43501
METTL24	4	-0.067239	-0.51584	0.98839	0.99794	0.60597	0.75611
PRAMEF2	4	0.099025	1.1514	0.32733	0.78438	0.24956	0.48483
TBL1X	4	0.11633	1.2281	0.26702	0.72694	0.21941	0.46425
OR6B2	4	-0.048435	-0.42702	0.94209	0.99443	0.66936	0.80015
HOXC6	4	0.023751	0.37198	0.6361	0.94352	0.70991	0.82819
SLC10A7	4	0.18927	1.4877	0.088831	0.43327	0.13683	0.43501
ADAMTS6	4	0.018129	0.43895	0.66205	0.95306	0.6607	0.79465
RSBN1L	4	0.038679	0.67797	0.57159	0.92452	0.49779	0.68044
CYP7B1	4	0.10081	1.28	0.32064	0.77765	0.20056	0.45083
RSAD1	4	-0.15412	-0.80294	0.7175	0.97049	0.42201	0.62166
REN	4	0.073721	0.9174	0.42773	0.86227	0.35893	0.57307
NRXN1	4	-0.010232	-0.076147	0.78744	0.9808	0.9393	0.96812
FOLR2	4	0.11911	1.4263	0.25849	0.71843	0.15378	0.43501
CD300A	4	-0.03164	-0.24547	0.87554	0.98839	0.80609	0.88973
TRIL	4	0.25159	1.3579	0.025373	0.1982	0.17449	0.43714
STEAP2	4	0.13571	1.3261	0.20685	0.65162	0.18479	0.44093
DBN1	4	0.082046	0.81926	0.3943	0.84269	0.41264	0.61494
ANXA6	4	-0.027173	-0.36417	0.85734	0.98764	0.71573	0.83164
LONRF2	4	0.091386	0.91483	0.35679	0.81345	0.36028	0.57375
EPHA3	4	0.26045	1.5256	0.020926	0.17376	0.1271	0.43501
ERC2	4	0.11161	1.6773	0.28276	0.74274	0.093474	0.43501
C10orf55	4	0.064916	1.3344	0.46314	0.88265	0.18207	0.43934
XRCC2	4	-0.91002	-2.3604	0.0097306	0.096523	0.018255	0.19079
CD109	4	0.11871	0.98123	0.25964	0.71843	0.32648	0.54589
SPATA31D4	4	0.21693	1.5893	0.053832	0.32328	0.112	0.43501
CCL17	4	-0.055058	-0.36187	0.96793	0.99732	0.71745	0.83251
MYH8	4	-0.02033	-0.1193	0.82924	0.98429	0.90504	0.94877
PKD1L1	4	0.17738	1.2763	0.10918	0.48189	0.20184	0.45147
SLC35F3	4	0.041345	0.82467	0.56092	0.92066	0.40956	0.61253
OR5AK2	4	0.082374	1.525	0.39299	0.84115	0.12727	0.43501
GALNT10	4	-0.052706	-0.13989	0.95946	0.9973	0.88875	0.93922
LRIT2	4	0.1062	1.388	0.29976	0.7557	0.16513	0.43526
SMIM3	4	0.17741	1.4303	0.10902	0.48185	0.15263	0.43501
SLC2A5	4	0.16803	1.4671	0.1265	0.51964	0.14235	0.43501
C1orf229	4	0.020769	0.1383	0.64986	0.94891	0.89	0.93999
APRT	4	-0.15034	-1.5272	0.72739	0.97297	0.1267	0.43501
TTC21B	4	-0.0047275	-0.060224	0.76348	0.97785	0.95198	0.97514
GAK	4	-0.75692	-2.4856	0.028669	0.21694	0.012932	0.14882
NR1I2	4	0.17546	1.4474	0.11248	0.48875	0.14779	0.43501
ADCK2	4	-0.039057	-1.2337	0.90589	0.99255	0.21732	0.46295
NUCB2	4	0.062436	0.60756	0.47329	0.8867	0.54348	0.71238
RGPD2	4	-0.53173	-1.748	0.10944	0.48194	0.080472	0.43501
NELFE	4	-0.44104	-1.7847	0.18117	0.61652	0.07431	0.43501
BCL9L	4	0.22791	1.4276	0.042584	0.28079	0.15341	0.43501
TGIF2	4	0.10024	1.4	0.32252	0.77969	0.16152	0.43526
C7orf77	4	0.020404	0.9174	0.65174	0.94962	0.35893	0.57307
FAM131A	4	0.12105	1.5156	0.2519	0.71102	0.12961	0.43501
MED24	4	-0.77529	-2.6769	0.025791	0.20065	0.0074313	0.10161
CATSPERB	4	-0.066585	-0.68848	0.99116	0.99842	0.49115	0.67586
HTN1	4	0.21418	1.5459	0.056448	0.33261	0.12213	0.43501
TMF1	4	0.12044	1.2839	0.25425	0.7145	0.19919	0.45071
FBXO3	4	0.047751	0.36717	0.53377	0.91148	0.71349	0.83009
CALM3	4	-0.15442	-1.5587	0.7163	0.97018	0.11906	0.43501
C1QTNF4	4	-0.17806	-1.324	0.65509	0.9508	0.18549	0.44183
TPT1	4	-1.485	-3.3452	0.00010463	0.0025445	0.0008223	0.026054
GZMA	4	0.36187	1.4037	0.0013602	0.021523	0.16039	0.43526
PROK1	4	0.15583	1.2444	0.15485	0.57333	0.21336	0.45971
CRISPLD2	4	0.068343	0.89101	0.44818	0.87223	0.37293	0.58305
VWA5B2	4	0.19912	1.5487	0.074287	0.39237	0.12146	0.43501
RNF157	4	-0.033114	-0.90845	0.88156	0.98839	0.36364	0.5761
GFRAL	4	0.26504	1.5995	0.0192	0.16261	0.10972	0.43501
C3orf30	4	0.025121	0.34415	0.63034	0.94199	0.73073	0.84089
OTOP1	4	-0.11445	-1.3503	0.82924	0.98429	0.17692	0.43722
C21orf58	4	0.11164	0.90188	0.28255	0.74271	0.36712	0.57838
CXCL6	4	0.093174	0.5804	0.35004	0.8078	0.56165	0.72538
ARHGAP4	4	-0.11022	-0.95767	0.84227	0.98526	0.33823	0.55577
RAD54B	4	-0.16492	-1.5575	0.68904	0.96259	0.11936	0.43501
LEP	4	-0.046624	-1.2646	0.93612	0.99425	0.20601	0.45362
PSME3	4	0.17844	1.1545	0.10709	0.47806	0.24829	0.48394
FIG4	4	0.094789	1.0349	0.34376	0.80193	0.30073	0.52522
PHPT1	4	0.14445	1.3379	0.18383	0.61997	0.18093	0.43896
OR2M3	4	-0.29544	-0.89691	0.4001	0.84649	0.36977	0.58028
CTSA	4	0.013931	0.147	0.68098	0.95905	0.88313	0.93534
OR4D1	4	-0.10399	-1.1748	0.86194	0.98764	0.24009	0.47917
HBS1L	4	-1.3852	-3.3189	0.00010463	0.0025445	0.00090367	0.0275
AP1G1	4	-0.022999	-0.39857	0.83986	0.98455	0.69021	0.81496
PARVB	4	0.17738	1.1281	0.10918	0.48189	0.25928	0.49242
CRIP2	4	0.1534	1.4578	0.16055	0.58268	0.1449	0.43501
BSND	4	-0.0044791	-0.040336	0.76239	0.97753	0.96783	0.98368
ATP5O	4	-0.72444	-2.152	0.036254	0.25477	0.031393	0.27401
ADRA1D	4	-0.31817	-1.8561	0.3581	0.81529	0.063443	0.41147
ARPIN	4	0.13167	1.0082	0.21904	0.66853	0.31336	0.53547
DPY19L3	4	0.04798	1.4545	0.5333	0.91148	0.14582	0.43501
C19orf40	4	-0.25005	-1.8498	0.49071	0.89456	0.064336	0.41491
CREBRF	4	0.084476	1.1469	0.38425	0.83464	0.25142	0.48665
CCER1	4	-0.058825	-0.2812	0.98127	0.99794	0.77856	0.87285
FBXO8	4	0.16542	1.1148	0.13314	0.53343	0.26492	0.49729
RHBDF1	4	-0.33233	-2.1902	0.33173	0.78984	0.028513	0.25831
STAU1	4	-0.20834	-2.0093	0.58242	0.92875	0.044501	0.34123
DGKH	4	0.067075	1.0402	0.45425	0.87689	0.29825	0.52361
MPP6	4	0.093263	0.82918	0.34967	0.80741	0.40701	0.61037
STMND1	4	-0.0058465	-0.081276	0.76856	0.97834	0.93522	0.9655
NRCAM	4	0.24871	1.6193	0.027151	0.20827	0.10538	0.43501
DCBLD2	4	0.043899	0.46009	0.55072	0.91731	0.64545	0.7838
TMEM203	4	0.23355	1.5221	0.037667	0.26021	0.12799	0.43501
ADAMTS15	4	0.055118	0.34114	0.505	0.90207	0.733	0.84243
