sgRNA,Gene,DLD1-Ts10.21.initial,DLD1-Ts10.21.final
SMARCC2_Chromo_E7_70.1,SMARCC2,867,744
SMARCC2_Chromo_E7_70.2,SMARCC2,718,389
SMARCC2_Chromo_E7_70.3,SMARCC2,1984,1383
SMARCC2_Chromo_E7_70.4,SMARCC2,1977,2250
SMARCC2_Chromo_E8_37.0,SMARCC2,0,0
SMARCC2_SANT_E19_63.1,SMARCC2,1015,1157
SMARCC2_SANT_E19_63.2,SMARCC2,1598,1747
SMARCC2_SANT_E19_63.4,SMARCC2,334,430
SMARCC2_SANT_E20_259.1,SMARCC2,2322,1830
SMARCC2_SANT_E20_259.15,SMARCC2,392,448
SMARCC2_SANT_E20_259.16,SMARCC2,2460,1321
SMN1_Tudor_E5_201.0,SMN1,2657,644
SMN1_Tudor_E5_201.10,SMN1,1520,111
SMN1_Tudor_E5_201.12,SMN1,1924,831
SMN1_Tudor_E5_201.14,SMN1,3381,480
SMN1_Tudor_E5_201.4,SMN1,1832,396
SMN1_Tudor_E5_201.8,SMN1,5310,1155
SMNDC1_tudor76124_E1_717.11,SMNDC1,1970,676
SMNDC1_tudor76124_E1_717.42,SMNDC1,2756,671
SMNDC1_tudor76124_E1_717.43,SMNDC1,3333,637
SMNDC1_tudor76124_E1_717.6,SMNDC1,947,621
SMNDC1_tudor76124_E1_717.7,SMNDC1,2192,618
SMNDC1_tudor76124_E1_717.9,SMNDC1,1358,313
SNAPC4_SANT_E10_56.0,SNAPC4,2639,226
SNAPC4_SANT_E10_56.2,SNAPC4,2091,0
SNAPC4_SANT_E10_56.4,SNAPC4,971,28
SNAPC4_SANT_E9_165.13,SNAPC4,1084,0
SNAPC4_SANT_E9_165.2,SNAPC4,2254,9
SNAPC4_SANT_E9_165.23,SNAPC4,1367,88
SNAPC4_SANT2_E10_90.0,SNAPC4,2132,1
SNAPC4_SANT2_E10_90.2,SNAPC4,4189,200
SNAPC4_SANT2_E10_90.4,SNAPC4,2269,3
SNAPC4_SANT2_E11_73.0,SNAPC4,7214,880
SNAPC4_SANT2_E11_73.1,SNAPC4,2625,112
SNAPC4_SANT2_E11_73.3,SNAPC4,0,0
SNAPC4_SANT3_E11_32.0,SNAPC4,1482,0
SNAPC4_SANT3_E12_95.10,SNAPC4,2012,0
SNAPC4_SANT3_E12_95.12,SNAPC4,6091,181
SNAPC4_SANT3_E12_95.3,SNAPC4,2395,533
SNAPC4_SANT3_E13_46.2,SNAPC4,1459,0
SNAPC4_SANT3_E13_46.3,SNAPC4,1443,345
SNAPC4_SANT4_E13_40.0,SNAPC4,1975,170
SNAPC4_SANT4_E14_68.1,SNAPC4,1217,0
SNAPC4_SANT4_E14_68.2,SNAPC4,1259,3
SNAPC4_SANT4_E14_68.3,SNAPC4,2395,43
SNAPC4_SANT4_E14_68.5,SNAPC4,1507,0
SNAPC4_SANT4_E14_68.6,SNAPC4,1872,0
SND1_tudor733777_E1_2733.168,SND1,3955,3646
SND1_tudor733777_E1_2733.17,SND1,2427,1997
SND1_tudor733777_E1_2733.24,SND1,1519,929
SND1_tudor733777_E1_2733.244,SND1,2409,2054
SND1_tudor733777_E1_2733.245,SND1,793,350
SND1_tudor733777_E1_2733.247,SND1,2474,1654
SP110_Phd_E15_101.1,SP110,1208,514
SP110_Phd_E15_101.2,SP110,1373,1122
SP110_Phd_E15_101.4,SP110,7,4
SP110_Phd_E15_101.5,SP110,1832,1722
SP110_Phd_E15_101.6,SP110,2302,1689
SP110_Phd_E15_101.7,SP110,17,13
SP140_Phd_E23_101.0,SP140,868,661
SP140_Phd_E23_101.1,SP140,3754,2426
SP140_Phd_E23_101.5,SP140,1433,1247
SP140_Phd_E23_101.6,SP140,881,732
SP140_Phd_E23_101.7,SP140,2668,1637
SP140_Phd_E24_25.0,SP140,2296,1521
SP140L_Phd_E15_101.5,SP140L,1125,1392
SP140L_Phd_E15_101.6,SP140L,698,1659
SP140L_Phd_E15_101.7,SP140L,1137,535
SPIN1_Spinlin133181_E1_789.27,SPIN1,3112,2747
SPIN1_Spinlin133181_E1_789.28,SPIN1,670,758
SPIN1_Spinlin133181_E1_789.33,SPIN1,739,1195
SPIN1_Spinlin133181_E1_789.35,SPIN1,2698,1981
SPIN1_Spinlin133181_E1_789.63,SPIN1,8,0
SPIN1_Spinlin133181_E1_789.65,SPIN1,995,1517
SPIN1_Spinlin214258_E1_789.43,SPIN1,1149,957
SPIN1_Spinlin214258_E1_789.46,SPIN1,1330,894
SPIN1_Spinlin214258_E1_789.49,SPIN1,1570,886
SPIN1_Spinlin214258_E1_789.5,SPIN1,752,919
SPIN1_Spinlin214258_E1_789.53,SPIN1,580,521
SPIN1_Spinlin214258_E1_789.54,SPIN1,588,952
SPIN1_Spinlin54102_E1_789.14,SPIN1,487,651
SPIN1_Spinlin54102_E1_789.19,SPIN1,2617,2325
SPIN1_Spinlin54102_E1_789.22,SPIN1,2130,1118
SPIN1_Spinlin54102_E1_789.23,SPIN1,1725,1321
SPIN1_Spinlin54102_E1_789.72,SPIN1,1922,1330
SPIN1_Spinlin54102_E1_789.74,SPIN1,393,441
SPIN2A_Spinlin129177_E1_777.32,SPIN2A,1245,805
SPIN2A_Spinlin129177_E1_777.33,SPIN2A,1241,1473
SPIN2A_Spinlin210254_E1_777.62,SPIN2A,1363,1165
SPIN2B_Spinlin129177_E1_777.32,SPIN2B,705,294
SPIN2B_Spinlin129177_E1_777.33,SPIN2B,1540,1720
SPIN2B_Spinlin129177_E1_777.34,SPIN2B,1571,1276
SPIN2B_Spinlin210254_E1_777.62,SPIN2B,1648,1415
SPIN3_Spinlin129177_E1_777.3,SPIN3,1479,1545
SPIN3_Spinlin129177_E1_777.31,SPIN3,325,185
SPIN3_Spinlin129177_E1_777.4,SPIN3,1390,1434
SPIN3_Spinlin129177_E1_777.68,SPIN3,1151,819
SPIN3_Spinlin129177_E1_777.69,SPIN3,1249,983
SPIN3_Spinlin129177_E1_777.71,SPIN3,2499,1981
SPIN3_Spinlin210254_E1_777.49,SPIN3,1416,742
SPIN3_Spinlin210254_E1_777.5,SPIN3,1078,1756
SPIN3_Spinlin210254_E1_777.51,SPIN3,1411,1480
SPIN3_Spinlin210254_E1_777.53,SPIN3,1518,1446
SPIN3_Spinlin210254_E1_777.57,SPIN3,1933,1684
SPIN3_Spinlin210254_E1_777.59,SPIN3,1465,1753
SPIN3_Spinlin5098_E1_777.18,SPIN3,1020,786
SPIN3_Spinlin5098_E1_777.2,SPIN3,2571,2231
SPIN3_Spinlin5098_E1_777.22,SPIN3,2089,943
SPIN3_Spinlin5098_E1_777.24,SPIN3,2132,1350
SPIN3_Spinlin5098_E1_777.76,SPIN3,1001,610
SPIN3_Spinlin5098_E1_777.77,SPIN3,2149,1944
SPIN4_Spinlin119167_E1_750.28,SPIN4,2556,3214
SPIN4_Spinlin119167_E1_750.33,SPIN4,1943,1977
SPIN4_Spinlin119167_E1_750.35,SPIN4,1098,666
SPIN4_Spinlin119167_E1_750.61,SPIN4,2028,1666
SPIN4_Spinlin119167_E1_750.63,SPIN4,965,1184
SPIN4_Spinlin119167_E1_750.64,SPIN4,3052,3281
SPIN4_Spinlin201245_E1_750.44,SPIN4,1436,1464
SPIN4_Spinlin201245_E1_750.47,SPIN4,2420,2245
SPIN4_Spinlin201245_E1_750.49,SPIN4,2589,2580
SPIN4_Spinlin201245_E1_750.51,SPIN4,995,512
SPIN4_Spinlin201245_E1_750.52,SPIN4,1533,1219
SPIN4_Spinlin201245_E1_750.54,SPIN4,2344,1962
SPIN4_Spinlin4189_E1_750.12,SPIN4,1923,1329
SPIN4_Spinlin4189_E1_750.15,SPIN4,2950,3993
SPIN4_Spinlin4189_E1_750.19,SPIN4,1675,1700
SPIN4_Spinlin4189_E1_750.21,SPIN4,1196,899
SPIN4_Spinlin4189_E1_750.74,SPIN4,1862,1797
SPIN4_Spinlin4189_E1_750.75,SPIN4,1716,2102
SPOP_BTB190297_E1_1125.41,SPOP,1746,1032
SPOP_BTB190297_E1_1125.43,SPOP,997,1279
SPOP_BTB190297_E1_1125.53,SPOP,2684,1855
SPOP_BTB190297_E1_1125.56,SPOP,1737,1972
SPOP_BTB190297_E1_1125.6,SPOP,2303,2482
SPOP_BTB190297_E1_1125.99,SPOP,1615,1923
SPOPL_BTB190297_E1_1179.31,SPOPL,2095,2152
SPOPL_BTB190297_E1_1179.33,SPOPL,1817,2057
SPOPL_BTB190297_E1_1179.36,SPOPL,2536,2304
SPOPL_BTB190297_E1_1179.38,SPOPL,1762,2044
SPOPL_BTB190297_E1_1179.39,SPOPL,2206,1815
SPOPL_BTB190297_E1_1179.73,SPOPL,1637,2004
STK31_tudor31147_E1_3060.1,STK31,1525,973
STK31_tudor31147_E1_3060.16,STK31,1801,1304
STK31_tudor31147_E1_3060.19,STK31,3540,3541
STK31_tudor31147_E1_3060.238,STK31,1483,2040
STK31_tudor31147_E1_3060.242,STK31,1069,820
STK31_tudor31147_E1_3060.6,STK31,993,957
SUV39H1_Chromo_E2_42.0,SUV39H1,656,438
SUV39H1_Chromo_E3_108.1,SUV39H1,729,838
SUV39H1_Chromo_E3_108.3,SUV39H1,1297,764
SUV39H1_Chromo_E3_108.5,SUV39H1,1335,1293
SUV39H1_Chromo_E3_108.6,SUV39H1,1087,717
SUV39H1_Chromo_E3_108.8,SUV39H1,1149,1271
SUV39H2_Chromo_E2_39.0,SUV39H2,1980,2158
SUV39H2_Chromo_E3_102.0,SUV39H2,1143,873
SUV39H2_Chromo_E3_102.2,SUV39H2,1655,1491
SUV39H2_Chromo_E3_102.3,SUV39H2,1761,1368
SUV39H2_Chromo_E3_102.5,SUV39H2,1312,1666
SUV39H2_Chromo_E3_102.6,SUV39H2,2689,2616
TADA2A_SANT_E5_92.10,TADA2A,2883,1432
TADA2A_SANT_E5_92.3,TADA2A,1249,525
TADA2A_SANT_E5_92.5,TADA2A,2346,1350
TADA2A_SANT_E6_158.0,TADA2A,8280,5562
TADA2A_SANT_E6_158.10,TADA2A,2984,1563
TADA2A_SANT_E6_158.4,TADA2A,4234,2727
TADA2B_SANT_E1_72.0,TADA2B,811,404
TADA2B_SANT_E1_72.4,TADA2B,1556,309
TADA2B_SANT_E1_72.5,TADA2B,1934,283
TADA2B_SANT_E2_79.10,TADA2B,3096,1028
TADA2B_SANT_E2_79.4,TADA2B,1652,654
TADA2B_SANT_E2_79.7,TADA2B,764,92
TAF3_Phd_E6_77.0,TAF3,902,577
TAF3_Phd_E6_77.4,TAF3,989,386
TAF3_Phd_E6_77.5,TAF3,2887,1523
TAF3_Phd_E7_61.1,TAF3,1543,1134
TAF3_Phd_E7_61.5,TAF3,1833,705
TAF3_Phd_E7_61.6,TAF3,1776,588
TCF19_Phd_E4_147.13,TCF19,1817,1222
TCF19_Phd_E4_147.15,TCF19,1439,710
TCF19_Phd_E4_147.17,TCF19,2459,2061
TCF19_Phd_E4_147.19,TCF19,3103,1458
TCF19_Phd_E4_147.5,TCF19,640,872
TCF19_Phd_E4_147.6,TCF19,1900,1117
TCF20_ePhd_E1_543.17,TCF20,965,1202
TCF20_ePhd_E1_543.89,TCF20,1679,1342
TCF20_ePhd_E2_94.4,TCF20,3170,3298
TCF20_ePhd_E2_94.6,TCF20,492,557
TCF20_ePhd_E3_47.0,TCF20,1994,1571
TCF20_ePhd_E3_47.1,TCF20,890,746
TDRD1_tudor316364_E1_3570.24,TDRD1,810,732
TDRD1_tudor316364_E1_3570.241,TDRD1,1922,2044
TDRD1_tudor316364_E1_3570.42,TDRD1,1375,1131
TDRD1_tudor316364_E1_3570.43,TDRD1,1591,1497
TDRD1_tudor545592_E1_3570.208,TDRD1,2240,2216
TDRD1_tudor545592_E1_3570.209,TDRD1,1654,939
TDRD1_tudor545592_E1_3570.67,TDRD1,1729,1834
TDRD1_tudor545592_E1_3570.68,TDRD1,1561,842
TDRD1_tudor545592_E1_3570.69,TDRD1,1210,1490
TDRD1_tudor545592_E1_3570.7,TDRD1,1771,1287
TDRD1_tudor766813_E1_3570.102,TDRD1,1272,1365
TDRD1_tudor766813_E1_3570.103,TDRD1,1231,915
TDRD1_tudor766813_E1_3570.104,TDRD1,712,521
TDRD1_tudor766813_E1_3570.105,TDRD1,1191,1368
TDRD1_tudor766813_E1_3570.183,TDRD1,2464,1158
TDRD1_tudor9941040_E1_3570.126,TDRD1,875,323
TDRD1_tudor9941040_E1_3570.127,TDRD1,1457,1332
TDRD1_tudor9941040_E1_3570.128,TDRD1,409,256
TDRD1_tudor9941040_E1_3570.129,TDRD1,815,848
TDRD1_tudor9941040_E1_3570.13,TDRD1,2155,2297
TDRD1_tudor9941040_E1_3570.154,TDRD1,1982,1605
TDRD10_tudor200315_E1_1101.116,TDRD10,1122,724
TDRD10_tudor200315_E1_1101.45,TDRD10,705,722
TDRD10_tudor200315_E1_1101.58,TDRD10,541,327
TDRD10_tudor200315_E1_1101.59,TDRD10,1863,1924
TDRD10_tudor200315_E1_1101.64,TDRD10,1045,806
TDRD10_tudor200315_E1_1101.77,TDRD10,2020,2095
TDRD12_tudor60109_E1_1188.1,TDRD12,1250,497
TDRD12_tudor60109_E1_1188.13,TDRD12,2153,1402
TDRD12_tudor60109_E1_1188.73,TDRD12,1031,826
TDRD12_tudor60109_E1_1188.74,TDRD12,2926,2626
TDRD12_tudor60109_E1_1188.75,TDRD12,2720,2260
TDRD12_tudor60109_E1_1188.78,TDRD12,2364,2247
TDRD15_Tudor_E4_177.11,TDRD15,1137,664
TDRD15_Tudor_E4_336.8,TDRD15,1620,1543
TDRD15_Tudor_E4_345.2,TDRD15,1191,537
TDRD15_Tudor_E4_345.9,TDRD15,1461,2007
TDRD15_Tudor_E4_351.20,TDRD15,1569,1063
TDRD15_Tudor_E4_351.9,TDRD15,1763,912
TDRD3_tudor652700_E1_2235.102,TDRD3,1520,1397
TDRD3_tudor652700_E1_2235.103,TDRD3,2893,2720
TDRD3_tudor652700_E1_2235.13,TDRD3,2499,2821
TDRD3_tudor652700_E1_2235.133,TDRD3,542,705
TDRD3_tudor652700_E1_2235.134,TDRD3,1960,1961
TDRD3_tudor652700_E1_2235.96,TDRD3,3855,4934
TDRD5_tudor529575_E1_3108.233,TDRD5,2402,2946
TDRD5_tudor529575_E1_3108.74,TDRD5,1546,1981
TDRD5_tudor529575_E1_3108.76,TDRD5,2110,1801
TDRD5_tudor529575_E1_3108.78,TDRD5,766,920
TDRD5_tudor529575_E1_3108.81,TDRD5,1417,477
TDRD5_tudor529575_E1_3108.83,TDRD5,2125,1450
TDRD6_tudor10371080_E1_6291.232,TDRD6,2616,2197
TDRD6_tudor10371080_E1_6291.236,TDRD6,1889,1256
TDRD6_tudor10371080_E1_6291.238,TDRD6,1054,962
TDRD6_tudor10371080_E1_6291.464,TDRD6,894,1199
TDRD6_tudor10371080_E1_6291.465,TDRD6,2995,2992
TDRD6_tudor10371080_E1_6291.468,TDRD6,1197,1590
TDRD6_tudor13091422_E1_6291.258,TDRD6,1440,1053
TDRD6_tudor13091422_E1_6291.259,TDRD6,2883,3001
TDRD6_tudor13091422_E1_6291.261,TDRD6,3295,3051
TDRD6_tudor13091422_E1_6291.268,TDRD6,1439,1473
TDRD6_tudor13091422_E1_6291.269,TDRD6,516,471
TDRD6_tudor13091422_E1_6291.434,TDRD6,659,614
TDRD6_tudor13561401_E1_6291.262,TDRD6,1468,1274
TDRD6_tudor13561401_E1_6291.263,TDRD6,1639,1581
TDRD6_tudor13561401_E1_6291.264,TDRD6,285,232
TDRD6_tudor13561401_E1_6291.438,TDRD6,1786,1958
TDRD6_tudor13561401_E1_6291.439,TDRD6,409,428
TDRD6_tudor15711609_E1_6291.287,TDRD6,2278,2554
TDRD6_tudor15711609_E1_6291.288,TDRD6,704,372
TDRD6_tudor15711609_E1_6291.29,TDRD6,679,560
TDRD6_tudor15711609_E1_6291.291,TDRD6,2574,2626
TDRD6_tudor15711609_E1_6291.292,TDRD6,1339,1491
TDRD6_tudor15711609_E1_6291.419,TDRD6,1142,343
TDRD6_tudor314360_E1_6291.123,TDRD6,1330,1309
TDRD6_tudor314360_E1_6291.126,TDRD6,1183,2585
TDRD6_tudor314360_E1_6291.553,TDRD6,1129,468
TDRD6_tudor314360_E1_6291.556,TDRD6,1543,1337
TDRD6_tudor314360_E1_6291.558,TDRD6,2159,1198
TDRD6_tudor314360_E1_6291.559,TDRD6,1259,1235
TDRD6_tudor541585_E1_6291.169,TDRD6,1252,822
TDRD6_tudor541585_E1_6291.171,TDRD6,3479,3156
TDRD6_tudor541585_E1_6291.173,TDRD6,1333,1324
TDRD6_tudor541585_E1_6291.523,TDRD6,1767,1726
TDRD6_tudor541585_E1_6291.524,TDRD6,1843,1815
TDRD6_tudor541585_E1_6291.525,TDRD6,1454,955
TDRD6_tudor69133_E1_6291.39,TDRD6,1571,1282
TDRD6_tudor69133_E1_6291.46,TDRD6,1264,813
TDRD6_tudor69133_E1_6291.48,TDRD6,626,615
TDRD6_tudor69133_E1_6291.616,TDRD6,2233,1438
TDRD6_tudor69133_E1_6291.621,TDRD6,1215,1061
TDRD6_tudor69133_E1_6291.624,TDRD6,1398,1275
TDRD6_tudor821866_E1_6291.209,TDRD6,1203,1128
TDRD6_tudor821866_E1_6291.211,TDRD6,2186,2299
TDRD6_tudor821866_E1_6291.212,TDRD6,1623,1296
TDRD6_tudor821866_E1_6291.213,TDRD6,1904,1517
TDRD6_tudor821866_E1_6291.214,TDRD6,1883,1298
TDRD6_tudor821866_E1_6291.489,TDRD6,1363,1850
TDRD7_tudor517559_E1_3297.241,TDRD7,2474,1860
TDRD7_tudor517559_E1_3297.242,TDRD7,3446,2242
TDRD7_tudor517559_E1_3297.243,TDRD7,2462,2763
TDRD7_tudor517559_E1_3297.73,TDRD7,1483,1347
TDRD7_tudor517559_E1_3297.74,TDRD7,1188,749
TDRD7_tudor517559_E1_3297.78,TDRD7,1801,865
TDRD7_tudor707752_E1_3297.101,TDRD7,1516,995
TDRD7_tudor707752_E1_3297.103,TDRD7,1172,1094
TDRD7_tudor707752_E1_3297.105,TDRD7,779,592
TDRD7_tudor707752_E1_3297.219,TDRD7,1267,1511
TDRD7_tudor707752_E1_3297.22,TDRD7,955,1104
TDRD7_tudor707752_E1_3297.99,TDRD7,2218,2619
TDRD7_tudor9631007_E1_3297.142,TDRD7,1828,1624
TDRD7_tudor9631007_E1_3297.146,TDRD7,2194,2163
TDRD7_tudor9631007_E1_3297.147,TDRD7,2434,2023
TDRD7_tudor9631007_E1_3297.178,TDRD7,1409,1561
TDRD7_tudor9631007_E1_3297.179,TDRD7,1353,529
TDRD7_tudor9631007_E1_3297.18,TDRD7,751,1130
TDRD9_tudor949996_E1_4149.187,TDRD9,911,1264
TDRD9_tudor949996_E1_4149.19,TDRD9,1784,2091
TDRD9_tudor949996_E1_4149.336,TDRD9,1156,1237
TDRD9_tudor949996_E1_4149.337,TDRD9,1300,1942
TDRKH_tudor357404_E1_1686.131,TDRKH,1997,1403
TDRKH_tudor357404_E1_1686.132,TDRKH,2066,955
TDRKH_tudor357404_E1_1686.7,TDRKH,3219,2471
TDRKH_tudor357404_E1_1686.74,TDRKH,1270,1031
TDRKH_tudor357404_E1_1686.76,TDRKH,1888,1180
TDRKH_tudor357404_E1_1686.78,TDRKH,1491,1380
TERF1_SANT_E10_144.1,TERF1,3466,1892
TERF1_SANT_E10_144.3,TERF1,5013,1150
TERF1_SANT_E10_144.4,TERF1,4401,546
TERF1_SANT_E10_144.6,TERF1,968,667
TERF1_SANT_E10_144.8,TERF1,443,157
TERF1_SANT_E10_144.9,TERF1,3617,973
TERF2_SANT_E10_144.1,TERF2,1942,20
TERF2_SANT_E10_144.11,TERF2,3814,53
TERF2_SANT_E10_144.13,TERF2,330,0
TERF2_SANT_E10_144.15,TERF2,3355,120
TERF2_SANT_E10_144.3,TERF2,1463,0
TERF2_SANT_E10_144.6,TERF2,1046,0
TET1_CXXC585624_E1_6411.587,TET1,2192,2718
TET1_CXXC585624_E1_6411.588,TET1,2306,1993
TET1_CXXC585624_E1_6411.589,TET1,1652,1683
TET1_CXXC585624_E1_6411.59,TET1,1595,2144
TET1_CXXC585624_E1_6411.92,TET1,2323,2194
TET1_CXXC585624_E1_6411.94,TET1,3851,3782
TET3_CXXC_E10_337.39,TET3,831,394
TET3_CXXC_E11_192.20,TET3,194,248
TET3_CXXC_E7_87.1,TET3,1004,1034
TET3_CXXC_E7_87.3,TET3,4942,3637
TET3_CXXC_E8_90.2,TET3,0,0
TET3_CXXC_E9_138.2,TET3,3262,2550
TNFAIP1_BTB30120_E1_951.11,TNFAIP1,3597,2734
TNFAIP1_BTB30120_E1_951.127,TNFAIP1,437,196
TNFAIP1_BTB30120_E1_951.137,TNFAIP1,1182,1168
TNFAIP1_BTB30120_E1_951.16,TNFAIP1,1646,550
TNFAIP1_BTB30120_E1_951.2,TNFAIP1,1465,1859
TNFAIP1_BTB30120_E1_951.23,TNFAIP1,0,0
TNRC18_Bah28162960_E1_8907.10169999999,TNRC18,981,405
TNRC18_Bah28162960_E1_8907.1026,TNRC18,2549,1290
TNRC18_Bah28162960_E1_8907.1029,TNRC18,402,281
TNRC18_Bah28162960_E1_8907.948,TNRC18,1084,981
TNRC18_Bah28162960_E1_8907.952,TNRC18,1380,548
TNRC18_Bah28162960_E1_8907.993,TNRC18,1321,491
TNRC18_tudor21702290_E1_8907.75,TNRC18,1225,1833
TNRC18_tudor21702290_E1_8907.761,TNRC18,1113,553
TNRC18_tudor21702290_E1_8907.777,TNRC18,818,341
TNRC18_tudor21702290_E1_8907.779,TNRC18,1267,918
TNRC18_tudor21702290_E1_8907.78,TNRC18,2213,1716
TNRC18_tudor21702290_E1_8907.782,TNRC18,779,92
TRERF1_SANT_E14_84.0,TRERF1,2316,1595
TRERF1_SANT_E14_84.2,TRERF1,1003,1148
TRERF1_SANT_E14_84.3,TRERF1,1376,449
TRERF1_SANT_E15_54.0,TRERF1,1957,1642
TRERF1_SANT_E15_54.1,TRERF1,4336,3494
TRERF1_SANT_E15_54.2,TRERF1,3023,2285
TRIM24_Phd_E15_104.1,TRIM24,4244,4084
TRIM24_Phd_E15_104.2,TRIM24,972,544
TRIM24_Phd_E15_104.4,TRIM24,2199,1644
TRIM24_Phd_E15_104.5,TRIM24,1849,1856
TRIM24_Phd_E15_104.8,TRIM24,2495,2200
TRIM24_Phd_E15_104.9,TRIM24,2121,2845
TRIM28_Phd_E13_104.0,TRIM28,3114,1643
TRIM28_Phd_E13_104.11,TRIM28,1707,1067
TRIM28_Phd_E13_104.2,TRIM28,1671,1531
TRIM28_Phd_E13_104.5,TRIM28,1482,983
TRIM28_Phd_E13_104.7,TRIM28,838,410
TRIM28_Phd_E13_104.8,TRIM28,1252,671
TRIM33_Phd_E15_104.0,TRIM33,2534,2421
TRIM33_Phd_E15_104.1,TRIM33,2730,2107
TRIM33_Phd_E15_104.2,TRIM33,1482,1562
TRIM33_Phd_E15_104.3,TRIM33,1115,611
TRIM33_Phd_E15_104.4,TRIM33,1811,1340
TRIM33_Phd_E15_104.5,TRIM33,3398,2555
TRIM66_Phd_E15_113.0,TRIM66,3137,3399
TRIM66_Phd_E15_113.12,TRIM66,2871,3901
TRIM66_Phd_E15_113.2,TRIM66,3554,2119
TRIM66_Phd_E15_113.4,TRIM66,2869,2116
TRIM66_Phd_E15_113.6,TRIM66,928,426
TRIM66_Phd_E15_113.9,TRIM66,2249,2305
TSNARE1_SANT_E4_234.10,TSNARE1,1549,1459
TSNARE1_SANT_E4_234.12,TSNARE1,485,905
TSNARE1_SANT_E4_234.14,TSNARE1,2834,1746
TSNARE1_SANT_E4_234.19,TSNARE1,1294,1206
TSNARE1_SANT_E4_234.22,TSNARE1,580,925
TSNARE1_SANT_E4_234.9,TSNARE1,1625,1196
TTF1_SANT_E6_130.10,TTF1,3331,34
TTF1_SANT_E6_130.12,TTF1,1926,46
TTF1_SANT_E6_130.3,TTF1,2071,28
TTF1_SANT_E6_130.6,TTF1,2369,85
TTF1_SANT_E6_130.8,TTF1,1263,0
TTF1_SANT_E7_44.0,TTF1,4273,38
UBR7_Phd_E4_42.0,UBR7,1770,1682
UBR7_Phd_E5_54.0,UBR7,1923,2337
UBR7_Phd_E5_54.3,UBR7,1476,1140
UBR7_Phd_E5_54.4,UBR7,2053,1693
UBR7_Phd_E6_60.1,UBR7,1433,728
UBR7_Phd_E6_60.5,UBR7,1452,1400
UHRF2_Phd_E6_182.0,UHRF2,1177,835
UHRF2_Phd_E6_182.11,UHRF2,1926,1552
UHRF2_Phd_E6_182.12,UHRF2,5910,5525
UHRF2_Phd_E6_182.15,UHRF2,2322,1615
UHRF2_Phd_E6_182.5,UHRF2,835,931
UHRF2_Phd_E6_182.6,UHRF2,940,626
WHSC1_PWWP218337_E1_4098.33,WHSC1,2171,1898
WHSC1_PWWP218337_E1_4098.35,WHSC1,2619,934
WHSC1_PWWP218337_E1_4098.38,WHSC1,1667,1449
WHSC1_PWWP218337_E1_4098.43,WHSC1,1698,1114
WHSC1_PWWP218337_E1_4098.53,WHSC1,2302,1860
WHSC1_PWWP218337_E1_4098.534,WHSC1,1899,1842
WHSC1_PWWP878972_E1_4098.181,WHSC1,1224,394
WHSC1_PWWP878972_E1_4098.182,WHSC1,1892,2235
WHSC1_PWWP878972_E1_4098.189,WHSC1,1360,628
WHSC1_PWWP878972_E1_4098.191,WHSC1,2056,878
WHSC1_PWWP878972_E1_4098.195,WHSC1,2467,1586
WHSC1_PWWP878972_E1_4098.406,WHSC1,1516,1504
WHSC1L1_Phd_E11_129.1,WHSC1L1,1783,1199
WHSC1L1_Phd_E12_127.7,WHSC1L1,1219,1557
WHSC1L1_Phd_E13_198.14,WHSC1L1,1730,1187
WHSC1L1_Phd_E14_171.0,WHSC1L1,1404,1247
WHSC1L1_Phd_E15_147.1,WHSC1L1,1209,1527
WHSC1L1_Phd_E16_157.12,WHSC1L1,429,636
WHSC1L1_PWWP264324_E1_4314.33,WHSC1L1,665,164
WHSC1L1_PWWP264324_E1_4314.399,WHSC1L1,1957,988
WHSC1L1_PWWP267383_E1_4314.34,WHSC1L1,2312,2082
WHSC1L1_PWWP267383_E1_4314.38,WHSC1L1,1787,1081
WHSC1L1_PWWP267383_E1_4314.384,WHSC1L1,1789,1012
WHSC1L1_PWWP267383_E1_4314.387,WHSC1L1,2049,1799
WHSC1L1_PWWP267383_E1_4314.49,WHSC1L1,822,650
WHSC1L1_PWWP267383_E1_4314.55,WHSC1L1,740,325
WHSC1L1_PWWP9581051_E1_4314.141,WHSC1L1,1013,531
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,1970,1725
WHSC1L1_PWWP9581051_E1_4314.15,WHSC1L1,1523,1700
WHSC1L1_PWWP9581051_E1_4314.152,WHSC1L1,1444,1055
WHSC1L1_PWWP9581051_E1_4314.157,WHSC1L1,1538,932
WHSC1L1_PWWP9581051_E1_4314.29,WHSC1L1,1736,2064
YEATS2_Yeats231310_E1_4269.26,YEATS2,1807,721
YEATS2_Yeats231310_E1_4269.28,YEATS2,1832,493
YEATS2_Yeats231310_E1_4269.527,YEATS2,861,410
YEATS2_Yeats231310_E1_4269.532,YEATS2,262,53
YEATS2_Yeats231310_E1_4269.537,YEATS2,1135,109
YEATS2_Yeats231310_E1_4269.542,YEATS2,1549,706
YEATS4_Yeats44126_E1_684.14,YEATS4,1448,1216
YEATS4_Yeats44126_E1_684.17,YEATS4,1259,340
YEATS4_Yeats44126_E1_684.3,YEATS4,1552,153
YEATS4_Yeats44126_E1_684.31,YEATS4,2009,124
YEATS4_Yeats44126_E1_684.36,YEATS4,1063,62
YEATS4_Yeats44126_E1_684.38,YEATS4,1903,1782
ZBTB1_BTB14109_E1_2142.1,ZBTB1,3698,1075
