Gene	sgRNA	Cont3|beta	Cont3|z	Cont3|p-value	Cont3|fdr	Cont3|wald-p-value	Cont3|wald-fdr
TBX4	7	0.08646	0.50652	0.39676	0.7659	0.61249	0.7721
TBX5	7	0.36107	1.439	0.013083	0.15082	0.15016	0.4227
TBX6	7	-0.50524	-2.4216	0.14733	0.56	0.015453	0.15176
TCF12	6	-0.18511	-1.5854	0.70648	0.92348	0.11288	0.38376
TCF15	6	-0.21809	-1.0849	0.61689	0.88821	0.27795	0.54748
TCF21	6	-0.1243	-0.71117	0.8868	0.97743	0.47698	0.70675
TCF23	6	-0.019424	-0.15324	0.75796	0.93849	0.87821	0.93997
TCF3	6	-0.00089104	-0.0080093	0.69795	0.92256	0.99361	0.99958
TCF4	6	-0.028476	-0.28752	0.78811	0.94995	0.77372	0.87896
TCF7	6	-0.20506	-0.92782	0.65046	0.9051	0.3535	0.60989
TCF7L1	6	-0.98378	-2.5749	0.01479	0.16508	0.010028	0.11337
TCF7L2	6	-0.84139	-3.0604	0.029579	0.25806	0.0022102	0.034466
TEAD1	7	-0.22061	-1.7889	0.60182	0.8802	0.073635	0.35446
TEAD2	7	0.15552	1.3866	0.21189	0.63167	0.16558	0.43781
TEAD3	7	-0.4081	-1.6341	0.24602	0.66337	0.10225	0.37638
TEAD4	7	-0.015967	-0.080151	0.72042	0.92821	0.93612	0.97321
TEF	6	0.17726	1.8534	0.20023	0.62335	0.063824	0.33799
TERF1	12	-1.0636	-4.0046	0.00028441	0.0067114	6.212e-05	0.0016546
TERF2	12	-3.2681	-7.8428	0	0	4.4072e-15	1.4087e-12
TFAM	7	-1.8827	-3.9646	0	0	7.3518e-05	0.0018731
TFAP2A	7	-0.37255	-1.3726	0.29408	0.69231	0.16987	0.44111
TFAP2B	7	0.2339	1.3794	0.093857	0.46676	0.16778	0.44023
TFAP2C	7	-0.14517	-1.4348	0.81542	0.95886	0.15134	0.42332
TFAP2D	6	-0.015313	-0.10165	0.74289	0.93388	0.91903	0.96149
TFAP2E	7	-0.020957	-0.16138	0.73919	0.93338	0.87179	0.93623
TFAP4	6	-0.32063	-1.5803	0.39733	0.7659	0.11403	0.3844
TFCP2	7	-0.14015	-1.556	0.83476	0.96308	0.11971	0.39202
TFCP2L1	7	-0.21677	-1.8782	0.61547	0.88766	0.060358	0.33685
TFDP1	6	-1.1697	-2.9705	0.004835	0.069672	0.0029733	0.044111
TFDP2	2	-0.035277	-1.2426	0.99061	0.996	0.21402	0.48863
TFDP3	6	0.33523	1.4589	0.03413	0.28103	0.14459	0.41756
TFE3	6	0.17527	1.6125	0.20279	0.62489	0.10686	0.38047
TFEB	6	-0.068161	-0.54566	0.92861	0.98022	0.5853	0.75684
TFEC	3	-0.0955	-0.82631	0.91951	0.9797	0.40863	0.6544
TGIF1	6	-0.37099	-2.0849	0.30575	0.70098	0.037076	0.27502
TGIF2	6	-0.012838	-0.11175	0.73436	0.93312	0.91102	0.95731
TGIF2LX	1	0.35801	0.59109	0.35296	0.73519	0.55446	0.74181
TGIF2LY	6	0.23333	1.505	0.11889	0.51861	0.13232	0.40669
THAP1	6	-1.5147	-3.2783	0.00085324	0.016667	0.0010445	0.019328
THAP10	6	-0.15199	-0.70518	0.7992	0.95481	0.4807	0.70826
THAP11	6	-3.7049	-6.5304	0	0	6.5595e-11	1.2139e-08
THAP2	6	0.09086	0.78724	0.40557	0.77166	0.43114	0.67194
THAP3	6	-0.20174	-1.4913	0.65813	0.90676	0.13587	0.40773
THAP4	6	0.21306	1.52	0.14448	0.56	0.12851	0.40308
THAP5	6	-0.20253	-1.3299	0.65614	0.90613	0.18354	0.4599
THAP6	6	-0.25694	-1.4871	0.52503	0.84107	0.13699	0.40828
THAP7	7	-0.50223	-2.096	0.15017	0.56429	0.036085	0.26995
THAP8	6	-0.4557	-1.5783	0.20961	0.63153	0.1145	0.38487
THAP9	6	-0.12523	-1.0573	0.88453	0.97743	0.29038	0.55955
THRA	7	-0.46063	-2.1075	0.18771	0.60998	0.035075	0.26521
THRB	4	0.10434	0.6592	0.49061	0.82065	0.50977	0.72152
TLX1	6	-0.065001	-0.45183	0.91724	0.9797	0.65139	0.79861
TLX2	6	0.060256	0.37247	0.49744	0.82392	0.70955	0.83717
TLX3	6	0.21285	1.5526	0.14448	0.56	0.12053	0.39202
TOX	6	0.06088	1.1941	0.49602	0.82392	0.23245	0.50607
TOX2	7	0.1177	1.028	0.31286	0.70831	0.30393	0.57299
TOX3	6	0.19552	1.4356	0.17065	0.58881	0.15111	0.42319
TOX4	5	0.16953	1.1663	0.26962	0.67689	0.24348	0.51494
TP53	6	-0.10667	-0.60087	0.94198	0.98516	0.54793	0.73966
TP63	8	0.38129	1.9597	0.0056883	0.079681	0.050026	0.31265
TP73	7	-0.25382	-1.3499	0.52304	0.83858	0.17703	0.45265
TRERF1	14	-0.09136	-1.646	0.95819	0.99192	0.099768	0.37272
TRPS1	6	0.48153	1.7672	0.0039818	0.059322	0.077192	0.35446
TSC22D1	6	-0.097597	-0.51966	0.97355	0.99192	0.6033	0.7677
TSC22D2	5	0.13828	0.95408	0.34158	0.72651	0.34004	0.6008
TSC22D3	6	0.20902	2.0759	0.1496	0.56429	0.037905	0.27819
TSC22D4	6	0.1115	0.34029	0.34755	0.72999	0.73363	0.85131
TSHZ1	6	0.26184	1.8843	0.089022	0.46097	0.059523	0.33685
TSHZ3	6	0.33629	1.4136	0.033276	0.27725	0.15749	0.4284
TTF1	12	-3.9455	-9.029	0	0	1.7328e-19	2.0308e-16
TUB	8	-0.02449	-0.24187	0.73094	0.9315	0.80888	0.8964
TULP1	8	-0.10429	-0.91711	0.96132	0.99192	0.35908	0.61441
TULP2	8	0.24074	1.853	0.065131	0.39078	0.063889	0.33799
TULP3	8	0.0075476	0.076922	0.6132	0.88656	0.93869	0.97395
TULP4	21	0.24062	2.1995	0.0017065	0.03	0.027845	0.22715
TWIST1	6	-0.13903	-1.4965	0.83561	0.96308	0.13451	0.40773
TWIST2	6	0.17788	1.4647	0.19881	0.62335	0.14299	0.41653
UBP1	8	-0.048996	-0.54044	0.82338	0.96047	0.58889	0.75983
UBTF	8	-2.0887	-5.0998	0	0	3.4007e-07	1.8117e-05
UBTFL1	6	0.11028	0.91508	0.35068	0.73219	0.36015	0.61441
UNCX	6	-0.040005	-0.41938	0.8322	0.9625	0.67494	0.81326
USF1	8	0.16858	1.1673	0.15956	0.57582	0.24308	0.51455
USF2	6	0.12634	1.3602	0.31371	0.70932	0.17375	0.44723
VAX1	7	0.13734	1.0114	0.25882	0.66716	0.31181	0.57731
VAX2	7	0.067206	0.62611	0.45734	0.80568	0.53124	0.73344
VDR	6	-0.17199	-0.55214	0.74118	0.93338	0.58085	0.75472
VENTX	6	0.12765	1.2448	0.30944	0.70512	0.21319	0.48751
VEZF1	6	-0.28548	-2.2891	0.46815	0.80822	0.022075	0.19416
VSX1	6	-0.03196	-0.28875	0.80233	0.95533	0.77277	0.87874
VSX2	6	0.12967	0.59334	0.30603	0.70098	0.55295	0.74109
WHSC1	18	-0.1675	-1.8347	0.65757	0.90676	0.066558	0.34313
WT1	7	0.31068	1.9932	0.027873	0.25193	0.046242	0.30267
XBP1	4	0.022703	0.3072	0.74772	0.93492	0.75869	0.86853
YBX1	6	-2.1867	-4.5641	0	0	5.0169e-06	0.00018765
YBX2	6	-0.37281	-2.3951	0.30404	0.69889	0.016614	0.15932
YBX3	5	0.084301	1.6443	0.49289	0.8225	0.10012	0.37272
YY1	7	-1.5294	-4.4488	0.0011377	0.021053	8.6332e-06	0.00031293
YY2	6	0.33153	1.7744	0.036689	0.29655	0.075996	0.35446
ZBED1	6	0.28994	1.6127	0.059727	0.36778	0.10681	0.38047
ZBED2	6	-0.030665	-0.41989	0.79721	0.95438	0.67457	0.81326
ZBED3	6	0.031021	0.2196	0.59727	0.87912	0.82618	0.90578
ZBED4	6	-0.26349	-1.1684	0.51251	0.83426	0.24266	0.51434
ZBTB1	12	-0.4907	-3.0267	0.069966	0.41068	0.0024721	0.037466
ZBTB10	9	0.22341	1.4096	0.06058	0.37043	0.15866	0.4284
ZBTB11	13	-2.5316	-6.2666	0	0	3.6912e-10	5.6427e-08
ZBTB12	11	-0.23576	-1.4202	0.48436	0.81727	0.15555	0.42789
ZBTB14	12	0.16572	1.461	0.076507	0.43396	0.14402	0.41756
ZBTB16	13	0.1992	2.0628	0.045506	0.32323	0.039127	0.28133
ZBTB17	14	-1.9432	-6.5633	0	0	5.2617e-11	1.0278e-08
ZBTB18	12	0.08807	0.9374	0.23777	0.65316	0.34855	0.60683
ZBTB2	12	0.05942	0.40615	0.32765	0.7203	0.68463	0.81988
ZBTB20	12	0.059057	0.85299	0.3285	0.7203	0.39366	0.64155
ZBTB21	12	0.14572	1.4764	0.10438	0.48674	0.13983	0.41177
ZBTB24	14	-0.32621	-2.2733	0.22156	0.64174	0.023006	0.19924
ZBTB25	11	-0.14002	-0.87383	0.82537	0.96047	0.38221	0.63261
ZBTB26	12	0.069923	0.52186	0.29465	0.69251	0.60177	0.76714
ZBTB3	11	0.13134	2.3104	0.15273	0.56572	0.020865	0.18859
ZBTB32	12	0.04511	0.37842	0.37656	0.74845	0.70512	0.83447
ZBTB33	12	0.29033	2.3256	0.0062571	0.084942	0.020042	0.18304
ZBTB34	12	-0.076208	-0.6006	0.92321	0.98022	0.54811	0.73966
ZBTB37	12	-0.044849	-0.39937	0.76934	0.9422	0.68962	0.82333
ZBTB38	12	-0.048389	-0.6343	0.78641	0.94919	0.52589	0.73026
ZBTB4	13	0.1632	1.7741	0.075654	0.43252	0.076042	0.35446
ZBTB40	13	-0.32388	-2.5163	0.23862	0.65319	0.011861	0.12676
ZBTB41	13	0.1724	1.8697	0.066268	0.39425	0.06152	0.3372
ZBTB42	12	0.084172	0.50263	0.24687	0.66337	0.61522	0.77397
ZBTB43	12	0.096566	1.4965	0.21502	0.6369	0.13454	0.40773
ZBTB44	11	0.14898	1.177	0.11689	0.51568	0.23919	0.51186
ZBTB45	12	-0.73709	-3.3417	0.008248	0.10701	0.0008327	0.015912
ZBTB46	12	-0.20327	-2.135	0.57708	0.86746	0.032761	0.25484
ZBTB47	13	0.18653	1.6805	0.052617	0.34579	0.092858	0.36527
ZBTB48	14	0.05371	0.53741	0.29977	0.69545	0.59098	0.76058
ZBTB49	13	0.2841	2.6403	0.0068259	0.092308	0.0082825	0.099033
ZBTB6	12	0.099971	1.0175	0.20734	0.63008	0.3089	0.57518
ZBTB7A	12	-0.53148	-3.419	0.046928	0.32869	0.00062852	0.012485
ZBTB7B	12	-1.1084	-4.6607	0.00028441	0.0067114	3.1507e-06	0.00012527
ZBTB7C	12	0.0033948	0.033162	0.54664	0.8548	0.97355	0.9916
ZBTB8A	12	0.087924	1.0305	0.23805	0.65316	0.30277	0.57202
ZEB1	6	0.0013077	0.0085813	0.69084	0.92042	0.99315	0.99958
ZEB2	7	0.00086585	0.0052491	0.67264	0.90997	0.99581	1
ZFAT	7	0.049373	0.31288	0.51451	0.83448	0.75437	0.86566
ZFHX3	6	0.058593	0.50304	0.50284	0.82849	0.61494	0.77397
ZFHX4	6	-0.044065	-0.22314	0.84727	0.96564	0.82342	0.90474
ZFP1	6	-0.25433	-1.8855	0.52986	0.84451	0.059367	0.33685
ZFP14	6	0.2245	1.9535	0.12912	0.53855	0.050756	0.3153
ZFP2	6	0.34151	1.7161	0.031286	0.26634	0.086145	0.36187
ZFP28	6	-0.059089	-0.9898	0.89989	0.9797	0.32227	0.58396
ZFP3	6	-0.29271	-1.59	0.45392	0.80201	0.11184	0.38376
ZFP30	6	0.093038	0.69487	0.39903	0.76667	0.48714	0.71221
ZFP36	15	-0.067565	-0.82278	0.82395	0.96047	0.41063	0.65596
ZFP36L1	14	0.36213	2.5563	0.00085324	0.016667	0.010579	0.11795
ZFP37	6	0.079245	0.68029	0.44369	0.79532	0.49632	0.71666
ZFP41	6	-0.19631	-1.1209	0.67264	0.90997	0.26234	0.53155
ZFP42	6	0.19363	1.3246	0.17349	0.58908	0.18531	0.46145
ZFP57	6	0.040819	0.27682	0.56115	0.8612	0.78192	0.8806
ZFP62	6	0.29014	0.70623	0.059443	0.36731	0.48005	0.70826
ZFP64	7	-0.35813	-1.7601	0.31542	0.71181	0.078399	0.35446
ZFP69	6	-0.41886	-1.6276	0.25	0.6644	0.10361	0.37666
ZFP69B	6	-0.032681	-0.21708	0.80575	0.9558	0.82814	0.90681
ZFP82	6	-0.012874	-0.14817	0.73464	0.93312	0.88221	0.94316
ZFP90	6	-0.31981	-2.2191	0.39818	0.76599	0.026482	0.21984
ZFP91	2	0.033638	0.61869	0.84471	0.96491	0.53612	0.73646
ZFP92	6	0.47628	1.7644	0.0042662	0.063291	0.077668	0.35446
ZFPM1	7	-0.16464	-1.7293	0.75114	0.93619	0.083763	0.3581
ZFPM2	6	-0.009328	-0.07515	0.72412	0.92894	0.9401	0.97475
ZFX	6	-0.18021	-1.0753	0.72071	0.92821	0.28226	0.55135
ZFY	6	0.092203	0.93188	0.40046	0.7673	0.3514	0.60897
ZGLP1	6	0.15096	1.0183	0.25597	0.66568	0.30854	0.57505
ZHX1	6	0.12524	0.94986	0.31598	0.71218	0.34219	0.60156
ZHX2	6	0.07282	1.1536	0.46388	0.80769	0.24868	0.51826
ZHX3	6	-0.0069938	-0.036684	0.71701	0.92752	0.97074	0.98959
ZIC1	5	0.23243	1.5004	0.15984	0.57582	0.13351	0.40773
ZIC2	6	0.54274	1.5122	0.0014221	0.02551	0.13048	0.40554
ZIC3	7	0.31883	1.8684	0.02446	0.23562	0.061702	0.3372
ZIC4	6	0.34603	1.6436	0.029295	0.25686	0.10026	0.37272
ZIC5	7	0.035236	0.13816	0.55575	0.85984	0.89011	0.94826
ZIK1	6	0.22422	1.5347	0.12912	0.53855	0.12487	0.39924
ZIM2	6	0.11617	1.2519	0.3376	0.72511	0.21061	0.48589
ZIM3	6	0.22931	1.4464	0.12344	0.52542	0.14807	0.42189
ZKSCAN1	6	-0.14117	-1.2298	0.82935	0.96047	0.21877	0.49212
ZKSCAN2	6	0.14163	1.4452	0.27645	0.68064	0.14841	0.42192
ZKSCAN3	6	0.1139	0.42261	0.34272	0.72651	0.67258	0.81257
ZKSCAN4	6	-0.11863	-0.96096	0.90728	0.9797	0.33657	0.59707
ZKSCAN5	6	-0.35237	-1.9668	0.33987	0.72651	0.049203	0.31016
ZKSCAN7	6	-0.1178	-0.77108	0.90984	0.9797	0.44066	0.68181
ZKSCAN8	6	0.27204	1.7444	0.077645	0.43396	0.081098	0.35643
ZMIZ1	14	-0.12978	-1.9179	0.84101	0.96351	0.055126	0.32796
ZMIZ2	14	-0.19031	-1.6306	0.5839	0.87399	0.10298	0.37638
ZNF10	6	0.089027	0.59128	0.41013	0.77166	0.55433	0.74181
ZNF100	6	0.032222	0.64448	0.59215	0.87674	0.51926	0.72709
ZNF101	6	-0.14754	-0.99106	0.81143	0.95642	0.32166	0.58356
ZNF107	5	0.081854	0.6632	0.49943	0.82635	0.5072	0.72032
ZNF112	6	0.020218	0.31714	0.62856	0.89257	0.75114	0.86307
ZNF114	6	0.013405	0.10637	0.65188	0.90521	0.91529	0.95963
ZNF117	6	0.34981	1.4168	0.028157	0.25385	0.15655	0.4284
ZNF12	6	0.078883	0.58461	0.44425	0.79532	0.55881	0.74544
ZNF121	6	-0.12032	-1.695	0.90188	0.9797	0.090069	0.36482
ZNF124	6	0.18737	1.6582	0.18288	0.60376	0.097276	0.37272
ZNF131	8	-0.94952	-2.8364	0.0071104	0.094697	0.0045619	0.062654
ZNF132	6	0.12188	1.2334	0.32309	0.71808	0.21743	0.49101
ZNF133	6	0.10328	1.2248	0.37031	0.74485	0.22066	0.49288
ZNF134	6	0.3188	1.5918	0.0438	0.32323	0.11143	0.38373
ZNF135	6	0.058946	0.79827	0.50171	0.827	0.42471	0.6672
ZNF136	6	-0.0073538	-0.13368	0.71843	0.92765	0.89365	0.94841
ZNF138	4	0.069961	0.55532	0.59755	0.87912	0.57867	0.75406
ZNF14	6	0.2356	1.1479	0.11604	0.5145	0.25099	0.51926
ZNF140	6	-0.085967	-0.76428	0.98862	0.99599	0.4447	0.684
ZNF141	6	0.2832	1.6449	0.067691	0.40135	0.099996	0.37272
ZNF142	7	0.16176	1.5146	0.20023	0.62335	0.12988	0.40554
ZNF143	7	-1.6965	-4.0404	0.00028441	0.0067114	5.3353e-05	0.0014771
ZNF146	6	0.22858	1.1522	0.12344	0.52542	0.24926	0.51857
ZNF148	4	0.52007	1.392	0.0039818	0.059322	0.16392	0.43531
ZNF154	6	-0.027247	-0.25046	0.78441	0.94809	0.80223	0.89306
ZNF155	6	-0.11992	-1.8619	0.90273	0.9797	0.062611	0.33799
ZNF157	6	0.27014	1.4354	0.079067	0.43642	0.15117	0.42319
ZNF16	6	0.078496	0.40331	0.44568	0.79584	0.68672	0.821
ZNF160	6	0.19462	1.7659	0.17321	0.58908	0.077418	0.35446
ZNF165	6	0.079813	0.52708	0.44141	0.79427	0.59814	0.76553
ZNF169	6	-0.1125	-0.71229	0.92321	0.98022	0.47629	0.70675
ZNF17	6	0.31473	1.8673	0.044937	0.32323	0.061859	0.3372
ZNF174	6	-0.12196	-0.42066	0.89562	0.97917	0.67401	0.81297
ZNF175	6	0.0056697	0.048742	0.67662	0.91324	0.96113	0.986
ZNF177	6	0.3435	1.4027	0.030432	0.2629	0.16071	0.43162
ZNF18	6	-0.12184	-1.0529	0.89562	0.97917	0.2924	0.56127
ZNF180	6	-0.24897	-1.8514	0.54067	0.85018	0.064117	0.33799
ZNF181	6	-0.0030757	-0.026733	0.70449	0.92348	0.97867	0.99308
ZNF182	6	0.11979	0.69418	0.32793	0.7203	0.48757	0.71251
ZNF184	6	0.14972	1.0951	0.25853	0.66716	0.27347	0.54292
ZNF189	6	0.044204	0.33478	0.55034	0.85664	0.73779	0.85458
ZNF19	6	0.21871	1.6281	0.13652	0.54983	0.10351	0.37666
ZNF195	6	-0.10195	-0.47795	0.95734	0.99192	0.63268	0.78688
ZNF197	6	0.2167	1.8458	0.13965	0.55281	0.064915	0.33956
ZNF2	6	-0.16302	-1.9825	0.76877	0.9422	0.047424	0.30539
ZNF20	6	0.072812	0.6628	0.46388	0.80769	0.50746	0.72032
ZNF200	6	-0.45788	-1.8861	0.20791	0.63017	0.059281	0.33685
ZNF202	6	0.22508	0.97945	0.12884	0.53855	0.32736	0.58744
ZNF205	6	-0.19721	-1.1593	0.6698	0.90927	0.24634	0.51648
ZNF207	6	0.53972	0.77391	0.0014221	0.02551	0.43899	0.68055
ZNF208	4	0.39403	1.4468	0.032708	0.27578	0.14795	0.42189
ZNF211	6	0.30086	1.6621	0.052048	0.34398	0.096484	0.37272
ZNF212	6	0.16592	1.3837	0.22213	0.64174	0.16645	0.43865
ZNF213	6	0.020336	0.27926	0.6277	0.89257	0.78005	0.8806
ZNF214	6	0.19304	1.6799	0.17406	0.58908	0.092981	0.36527
ZNF215	6	-0.23342	-1.4021	0.57935	0.86977	0.16087	0.43162
ZNF217	3	-0.54473	-1.2241	0.27617	0.68064	0.22093	0.49288
ZNF219	5	0.11975	1.2007	0.38709	0.7592	0.22986	0.50229
ZNF22	6	0.45234	0.62421	0.0062571	0.084942	0.53249	0.73405
ZNF221	6	0.21074	1.3349	0.14704	0.56	0.18191	0.45774
ZNF222	6	0.098571	0.96669	0.38424	0.75644	0.3337	0.59467
ZNF223	6	-0.012373	-0.13593	0.73322	0.93312	0.89188	0.94826
ZNF224	6	-0.064781	-0.71114	0.91667	0.9797	0.47699	0.70675
ZNF225	6	-0.091861	-1.0569	0.99204	0.996	0.29058	0.55955
ZNF226	6	-0.10551	-0.74526	0.94482	0.98546	0.45612	0.69318
ZNF227	6	0.014516	0.19553	0.65017	0.9051	0.84498	0.91667
ZNF229	6	0.11479	0.89863	0.34158	0.72651	0.36885	0.6218
ZNF23	6	-0.041399	-0.961	0.83732	0.96308	0.33655	0.59707
ZNF230	6	-0.028522	-0.2787	0.78868	0.94998	0.78047	0.8806
ZNF232	7	-0.035263	-0.43856	0.79352	0.95222	0.66098	0.80527
ZNF233	6	0.12559	0.91172	0.31513	0.71162	0.36191	0.61652
ZNF234	6	0.063057	0.35709	0.4872	0.81883	0.72103	0.84364
ZNF235	6	0.13458	0.98594	0.29209	0.69065	0.32416	0.58593
ZNF236	8	-0.72718	-2.7948	0.027304	0.25065	0.0051924	0.069681
ZNF239	6	0.01713	0.11465	0.63908	0.89736	0.90872	0.95584
ZNF24	6	-0.20438	-1.9813	0.65159	0.90518	0.04756	0.3057
ZNF248	6	-0.096751	-1.654	0.97639	0.99192	0.098122	0.37272
ZNF25	6	0.13489	0.783	0.29124	0.69049	0.43363	0.67462
ZNF250	3	-0.032465	-0.44124	0.9289	0.98022	0.65904	0.80402
ZNF251	6	0.16033	0.94134	0.23493	0.65316	0.34653	0.60557
ZNF253	6	0.069182	0.28237	0.46985	0.80822	0.77766	0.88031
ZNF254	6	0.18723	1.1468	0.18288	0.60376	0.25148	0.51982
ZNF256	4	0.16272	1.1111	0.34443	0.72765	0.26655	0.53614
ZNF257	6	0.16835	1.7669	0.21701	0.63796	0.077252	0.35446
ZNF26	6	0.16331	0.53131	0.22838	0.64715	0.59521	0.76405
ZNF263	6	-0.20415	-1.1325	0.65273	0.90594	0.25741	0.52651
ZNF264	6	0.2192	1.4907	0.1351	0.54724	0.13603	0.40773
ZNF266	6	0.050846	0.34681	0.52702	0.84266	0.72873	0.84753
ZNF267	6	0.072861	0.96757	0.46331	0.80769	0.33326	0.59419
ZNF268	6	0.1123	0.98272	0.34499	0.72765	0.32574	0.58636
ZNF273	5	0.18649	1.3408	0.23891	0.65319	0.17999	0.45594
ZNF274	6	-0.065082	-0.72759	0.91724	0.9797	0.46687	0.7006
ZNF275	6	0.19585	1.4152	0.17065	0.58881	0.157	0.4284
ZNF276	6	-0.25473	-1.6531	0.52873	0.84385	0.098308	0.37272
ZNF277	7	0.25694	1.64	0.066268	0.39425	0.101	0.37381
ZNF28	6	-0.0051424	-0.032339	0.71075	0.92495	0.9742	0.99172
ZNF280D	6	0.021903	0.13729	0.624	0.89191	0.8908	0.94826
ZNF281	6	0.15581	1.4583	0.24545	0.66337	0.14477	0.41756
ZNF282	6	0.37109	1.6864	0.019625	0.19771	0.09172	0.36522
ZNF283	6	0.11927	1.2937	0.32907	0.7203	0.19577	0.47276
ZNF284	6	-0.5151	-1.5341	0.16013	0.57594	0.12502	0.39924
ZNF285	6	-0.18355	-1.097	0.71075	0.92495	0.27263	0.5417
ZNF286A	6	-0.11318	-0.63706	0.9215	0.98004	0.52409	0.7293
ZNF287	6	-0.29688	-1.3794	0.44568	0.79584	0.16777	0.44023
ZNF292	6	-0.13584	-0.91089	0.84954	0.96604	0.36235	0.61655
ZNF296	6	0.26171	1.6964	0.089022	0.46097	0.089814	0.36482
ZNF3	6	0.029244	0.22506	0.60324	0.88075	0.82194	0.9047
ZNF30	6	0.14251	0.98935	0.27389	0.68064	0.32249	0.58396
ZNF300	6	0.11694	0.7264	0.33504	0.72509	0.4676	0.701
ZNF302	6	0.065424	0.68929	0.48123	0.81473	0.49064	0.71347
ZNF304	6	0.19219	1.197	0.17491	0.58908	0.23131	0.50492
ZNF311	6	0.1561	1.2056	0.24545	0.66337	0.22798	0.50082
ZNF317	6	0.002264	0.021669	0.68828	0.91913	0.98271	0.99488
ZNF318	5	-0.11227	-1.3777	0.90643	0.9797	0.16831	0.44029
ZNF319	6	-0.16609	-1.631	0.75739	0.93849	0.1029	0.37638
ZNF32	6	0.37393	1.5712	0.018487	0.19118	0.11613	0.38667
ZNF320	5	0.13545	1.5537	0.34699	0.72923	0.12025	0.39202
ZNF322	6	-0.15068	-1.3881	0.8029	0.95533	0.16512	0.43722
ZNF324	6	-0.24641	-1.3596	0.5475	0.8548	0.17395	0.44742
ZNF324B	6	-0.14435	-1.0075	0.82253	0.96047	0.31368	0.57804
ZNF329	6	-0.10339	-0.65736	0.9525	0.98966	0.51095	0.72178
ZNF331	6	0.13809	1.1022	0.28271	0.68269	0.27039	0.53893
ZNF333	6	-0.036447	-0.66336	0.81911	0.96001	0.5071	0.72032
ZNF334	6	0.30514	1.6317	0.050341	0.33843	0.10275	0.37638
ZNF335	8	-2.0618	-4.5286	0	0	5.9376e-06	0.00021975
ZNF337	6	-0.052324	-0.70874	0.87827	0.97543	0.47849	0.70806
ZNF33A	6	0.25093	1.8896	0.098407	0.47593	0.058807	0.33685
ZNF33B	6	0.0097088	0.092722	0.66411	0.9068	0.92612	0.96653
ZNF34	6	0.052445	0.56474	0.5219	0.83858	0.57225	0.7516
ZNF341	6	-0.21546	-1.3545	0.6223	0.89191	0.17557	0.44994
ZNF343	6	-0.065563	-1.1653	0.91923	0.9797	0.24389	0.51494
ZNF345	6	-0.03327	-0.42238	0.80745	0.95589	0.67275	0.81257
ZNF347	6	0.21266	1.5959	0.14477	0.56	0.1105	0.38365
ZNF35	6	-0.00089162	-0.0088419	0.69795	0.92256	0.99295	0.99958
ZNF354A	6	0.32464	1.8824	0.040102	0.31333	0.059776	0.33685
ZNF354B	6	0.084911	0.73712	0.42577	0.78377	0.46105	0.69645
ZNF354C	6	0.0027395	0.018904	0.68686	0.91895	0.98492	0.99539
ZNF358	6	-0.34565	-1.8495	0.34869	0.7302	0.064386	0.33799
ZNF362	7	-0.062594	-0.59979	0.89505	0.97917	0.54864	0.73994
ZNF366	6	0.20668	1.2786	0.15273	0.56572	0.20104	0.47776
ZNF367	5	0.37138	1.3643	0.032139	0.27163	0.17247	0.4453
ZNF37A	6	0.073687	0.61589	0.46075	0.80597	0.53797	0.73656
ZNF382	6	0.17966	1.6223	0.19568	0.61982	0.10473	0.37754
ZNF383	6	-0.0054182	-0.04134	0.7116	0.92495	0.96703	0.98852
ZNF384	7	-0.36184	-2.2879	0.30887	0.70428	0.022144	0.19416
ZNF391	6	0.074342	0.8585	0.45961	0.80568	0.39062	0.63792
ZNF394	7	0.0037584	0.052617	0.66212	0.90676	0.95804	0.98407
ZNF396	5	0.096126	1.2362	0.45364	0.80191	0.21638	0.49084
ZNF397	6	0.13927	1.6202	0.28072	0.68269	0.10519	0.37854
ZNF398	6	0.21489	1.1571	0.14164	0.55642	0.24725	0.51745
ZNF407	7	-1.3313	-3.0086	0.0022753	0.037736	0.0026241	0.039599
ZNF408	6	-0.3575	-1.0885	0.32964	0.7203	0.27637	0.54532
ZNF41	6	0.24734	1.7884	0.10182	0.48313	0.073709	0.35446
ZNF410	6	0.042837	0.39243	0.55404	0.85984	0.69474	0.82692
ZNF414	6	-0.01351	-0.12946	0.7372	0.93312	0.897	0.94979
ZNF415	6	0.10485	1.3314	0.36633	0.74324	0.18307	0.45945
ZNF416	7	0.21538	1.9947	0.11832	0.51741	0.046074	0.30223
ZNF417	6	0.27212	1.7532	0.077645	0.43396	0.079567	0.35464
ZNF418	6	-0.079266	-0.61633	0.96701	0.99192	0.53768	0.73656
ZNF419	6	0.13852	1.1818	0.28242	0.68269	0.23729	0.5099
ZNF420	6	-0.13162	-0.66981	0.86064	0.96987	0.50298	0.71915
ZNF423	6	0.13172	1.1077	0.29949	0.69545	0.26798	0.53773
ZNF425	6	0.14608	1.009	0.26706	0.67554	0.31296	0.57782
ZNF426	6	0.0044494	0.054279	0.68032	0.91437	0.95671	0.98361
ZNF429	5	0.18858	1.1912	0.23606	0.65316	0.23358	0.50695
ZNF43	6	0.020503	0.15956	0.6277	0.89257	0.87323	0.93663
ZNF430	5	0.38286	1.7272	0.026735	0.24934	0.084127	0.3581
ZNF431	4	0.061399	0.74511	0.62429	0.89191	0.45621	0.69318
ZNF432	6	0.16824	1.6132	0.21758	0.63856	0.1067	0.38047
