Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
KIF21B	4	0.093261	1.4745	0.3627	0.81008	0.14035	0.45658
SULT1C4	4	0.19125	1.3909	0.092229	0.45027	0.16427	0.45711
IL18BP	4	0.17804	1.4828	0.11545	0.50216	0.13813	0.45658
ASS1	4	-0.13992	-0.5746	0.74673	0.97014	0.56556	0.7217
TMEM249	4	-0.15628	-1.3856	0.70074	0.96141	0.16588	0.45711
ABO	4	-0.0010294	-0.0064673	0.76214	0.97278	0.99484	0.99752
Non-Targeting_Control-N999	1	-0.086133	-0.74176	0.75722	0.9721	0.45824	0.68008
GPX3	4	0.14105	1.0075	0.20206	0.64365	0.31367	0.56078
GYS2	4	0.050367	1.2472	0.53811	0.90599	0.21233	0.48145
SDF4	4	0.26912	1.4745	0.01954	0.17451	0.14036	0.45658
BTBD6	4	0.0023447	0.089905	0.74723	0.97014	0.92836	0.95951
STOML3	4	-0.0087269	-0.17805	0.79476	0.9775	0.85868	0.91905
NIPAL3	4	-0.088699	-0.89816	0.90255	0.99014	0.3691	0.60746
PRRG4	4	0.21785	1.5557	0.057575	0.34932	0.11977	0.45658
RNF32	4	0.035604	0.40883	0.60309	0.93129	0.68267	0.80015
DDO	4	0.049328	1.4679	0.54358	0.90904	0.14214	0.45658
CDKN2AIP	4	-0.38155	-2.0671	0.24889	0.70219	0.038721	0.3341
SCD5	4	-0.17361	-1.396	0.65768	0.94961	0.16271	0.45678
KCNG1	4	0.064707	0.72915	0.47586	0.87716	0.46591	0.68647
OR5AP2	4	0.15433	1.2066	0.1682	0.5983	0.2276	0.49186
PAPSS1	4	-0.028917	-0.09341	0.8767	0.98722	0.92558	0.95787
FGL1	4	0.14053	1.4475	0.20335	0.64491	0.14776	0.45658
GOLGA4	4	0.072559	0.89213	0.44429	0.86062	0.37232	0.60931
KDM1B	4	0.18098	1.6614	0.11023	0.49137	0.096624	0.45658
KCNN2	4	0.1491	1.4531	0.18142	0.61679	0.1462	0.45658
FOSB	4	-0.20144	-1.4398	0.59086	0.92735	0.14994	0.45658
KLHL23	4	0.016459	0.20163	0.68921	0.95881	0.84021	0.9075
DNAH9	4	0.14853	1.2694	0.18272	0.61785	0.20429	0.47572
VSIG4	4	0.12658	1.5528	0.24397	0.69684	0.12047	0.45658
RUNDC3B	4	0.048735	1.2665	0.54597	0.90993	0.20533	0.47666
OR8D2	4	0.085782	1.2928	0.39119	0.82939	0.19609	0.46809
ERBB2IP	4	0.34164	1.5538	0.0025854	0.036801	0.12023	0.45658
CTRC	4	-0.098428	-0.98808	0.87018	0.98636	0.32311	0.56842
PRSS21	4	-0.18361	-1.1269	0.63277	0.94186	0.2598	0.51693
DENND3	4	0.049614	0.51141	0.54194	0.90848	0.60907	0.74943
OR1F1	4	0.031297	0.49164	0.62392	0.93955	0.62297	0.7592
SLAIN1	4	0.38928	1.4328	0.00054691	0.010486	0.15192	0.45658
PLEK2	4	0.011059	0.14844	0.71203	0.96412	0.882	0.93305
PRR34	4	-0.14521	-0.47033	0.73132	0.96791	0.63812	0.76964
OR52W1	4	0.023424	0.27746	0.65833	0.94961	0.78143	0.86916
OR2J2	4	0.1428	1.0457	0.19768	0.63703	0.29571	0.5458
FBXO43	4	-0.056559	-0.60757	0.98101	0.99667	0.54347	0.71388
SPERT	4	0.07735	0.77329	0.42545	0.8511	0.43935	0.66587
LCN1	4	-0.32286	-1.8313	0.34172	0.79127	0.067056	0.45118
RGS3	4	0.15934	1.2702	0.15607	0.57755	0.20402	0.47544
GPX2	4	0.054444	0.71879	0.51917	0.89839	0.47227	0.6905
PITRM1	4	-0.84571	-2.427	0.016208	0.1537	0.015224	0.1775
FMO3	4	0.14398	1.4877	0.1944	0.63254	0.13684	0.45658
LOC101928436	4	0.17571	1.4423	0.12002	0.51242	0.14922	0.45658
OARD1	4	-0.033055	-0.44484	0.89266	0.98806	0.65644	0.78198
DHODH	4	-0.39448	-2.237	0.23124	0.67927	0.025288	0.25367
EIF2AK3	4	0.65301	1.3291	0	0	0.18382	0.46213
KIAA1109	4	0.1452	1.2384	0.19182	0.63103	0.21556	0.48235
ZNF107	4	0.16215	1.6523	0.14851	0.56303	0.098472	0.45658
YIPF3	4	-0.063381	-0.68595	0.9917	0.998	0.49275	0.70223
TCEAL1	4	0.12379	1.2243	0.25337	0.70709	0.22085	0.48641
AXDND1	4	0.066824	0.90512	0.46696	0.87286	0.3654	0.60464
PTPN14	4	0.13326	1.3323	0.22284	0.66642	0.18275	0.46194
CALB1	4	0.16027	1.2488	0.15383	0.57275	0.21175	0.48094
SPINK9	4	0.10006	1.4084	0.33729	0.78838	0.15901	0.45658
HSD11B1	4	0.091427	1.013	0.36966	0.81685	0.31108	0.55897
MYBPC1	4	0.12472	1.3027	0.25024	0.70372	0.19267	0.4657
DSG2	4	0.091771	1.1546	0.36892	0.81645	0.24824	0.5073
PHF21A	4	0.31877	1.5466	0.0054194	0.065544	0.12196	0.45658
PSD3	4	0.072219	1.0119	0.44553	0.86123	0.31158	0.55915
TMEM33	4	0.337	1.5265	0.0030826	0.041949	0.12688	0.45658
PIM1	4	-0.0056294	-0.067478	0.78104	0.97543	0.9462	0.97074
CIB1	4	0.031333	0.37469	0.62392	0.93955	0.70789	0.81812
DCAF17	4	0.024091	1.3644	0.6555	0.94896	0.17243	0.4583
DEFB136	4	0.1725	1.4944	0.12614	0.52548	0.13508	0.45658
BLNK	4	0.10722	1.02	0.3106	0.7629	0.30775	0.55632
DOLK	4	-1.1377	-2.9749	0.0017899	0.027356	0.0029307	0.056752
DOPEY1	4	0.054381	0.66748	0.51932	0.89849	0.50446	0.70651
TMEM18	4	-0.10638	-1.6042	0.84557	0.9838	0.10868	0.45658
SPRYD7	4	0.087837	1.2934	0.38259	0.82325	0.19586	0.46791
ARIH2OS	4	-0.11043	-1.2696	0.83414	0.98175	0.20423	0.4757
SLC39A6	4	0.24884	1.6349	0.032367	0.25096	0.10207	0.45658
NOLC1	4	-0.8467	-2.6885	0.016059	0.15305	0.0071765	0.10474
DMC1	4	0.22735	1.5149	0.04957	0.32234	0.12981	0.45658
MYOM2	4	-0.012611	-0.11078	0.81181	0.98115	0.91179	0.94956
OR2T8	4	0.12226	0.91903	0.25844	0.71284	0.35808	0.59868
PSMA8	4	0.13855	1.5982	0.20887	0.65021	0.10999	0.45658
HES5	4	-0.038294	-0.39676	0.91409	0.99261	0.69154	0.80604
PPAP2C	4	0.0089377	0.18578	0.72103	0.96616	0.85262	0.91573
GABRG2	4	0.077875	1.3608	0.42381	0.85059	0.17359	0.45857
KCNH8	4	0.2319	1.388	0.045493	0.3087	0.16513	0.45711
PRF1	4	0.10191	1.7066	0.33009	0.78235	0.087902	0.45658
NKX2-6	4	-0.056197	-0.66647	0.97962	0.99656	0.50511	0.70696
PDHA2	4	0.037125	0.81399	0.59648	0.92938	0.41565	0.64684
RANBP10	4	0.015163	0.19479	0.69453	0.95994	0.84556	0.91065
PRKCDBP	4	-0.12216	-0.50179	0.7958	0.97753	0.61582	0.75375
PRPF18	4	-0.79384	-2.354	0.022771	0.19423	0.018573	0.20413
NMUR2	4	-0.0041409	-0.024751	0.77452	0.97382	0.98025	0.9898
PNN	4	-0.31202	-1.3123	0.36191	0.80968	0.18942	0.46422
B9D2	4	0.028654	0.50574	0.63491	0.94188	0.61304	0.75229
ITIH4	4	0.076434	0.97666	0.42903	0.85312	0.32874	0.5738
NPR2	4	0.049821	0.92415	0.54104	0.90804	0.35541	0.59619
LHFPL5	4	-0.024296	-0.34175	0.8576	0.9845	0.73254	0.83525
KLHL14	4	0.31734	1.5838	0.0057177	0.068047	0.11324	0.45658
SUSD5	4	0.18491	1.3016	0.10297	0.47697	0.19306	0.46614
PRB3	4	0.0079488	0.055386	0.72495	0.96724	0.95583	0.9758
WDR20	4	0.45721	1.4261	4.9719e-05	0.0018587	0.15385	0.45658
ERRFI1	4	-0.037627	-0.71498	0.91115	0.99236	0.47462	0.69171
OR4K1	4	-0.29709	-1.9951	0.38985	0.8286	0.046036	0.36787
NADSYN1	4	-0.0081563	-0.13089	0.79222	0.9775	0.89587	0.94046
TMSB10	4	-0.05562	-0.48901	0.97733	0.9963	0.62483	0.76068
PRR11	4	-0.237	-1.6824	0.51121	0.89511	0.092485	0.45658
GTF2A1L	4	-0.050966	-1.0215	0.96072	0.99531	0.307	0.55578
RTN3	4	0.25785	1.5609	0.025406	0.20968	0.11855	0.45658
IQCJ	4	-0.13249	-1.0209	0.76612	0.97283	0.30732	0.55615
C1QTNF9	4	-0.36193	-1.5529	0.27793	0.73251	0.12046	0.45658
AMFR	4	-0.3225	-2.1056	0.34232	0.79195	0.035235	0.31316
C12orf79	4	0.085942	1.2647	0.39059	0.82913	0.20596	0.47713
EYS	4	0.22999	1.5799	0.047034	0.31304	0.11414	0.45658
SCAMP5	4	-0.005835	-0.082185	0.78188	0.97543	0.9345	0.96284
HS3ST4	4	-0.017149	-0.19836	0.82882	0.98117	0.84276	0.90881
ISL2	4	0.14461	1.7193	0.19281	0.63139	0.085562	0.45658
SLC15A4	4	0.1087	1.008	0.30557	0.75861	0.31346	0.56076
TMED8	4	0.19221	1.6875	0.090538	0.44578	0.091505	0.45658
BMP2K	4	0.15476	1.4134	0.16676	0.59521	0.15752	0.45658
ZNF682	4	0.090523	1.0987	0.37319	0.81997	0.27188	0.52734
WDR26	4	0.080881	1.6226	0.41063	0.84268	0.10467	0.45658
MSX1	4	0.072011	0.95574	0.44653	0.86207	0.3392	0.58226
FBXL14	4	-0.18172	-1.8716	0.6378	0.94262	0.061263	0.43007
CCKAR	4	0.041082	0.71821	0.57873	0.92191	0.47263	0.69057
ADAM22	4	0.10978	0.83241	0.30194	0.75572	0.40518	0.63786
PWWP2B	4	0.21312	1.5814	0.062845	0.36638	0.11378	0.45658
HLA-E	4	0.072916	1.0463	0.4428	0.86062	0.29541	0.5457
TACR3	4	0.14376	0.89723	0.19515	0.63375	0.3696	0.60787
ANO5	4	0.15512	1.4847	0.16621	0.59474	0.13763	0.45658
C4orf51	4	0.06755	0.83813	0.46433	0.87231	0.40196	0.63553
ARID3B	4	-0.087418	-0.65679	0.90633	0.99055	0.51132	0.70805
MAN1C1	4	0.081465	1.1872	0.40844	0.84213	0.23514	0.49819
GNB3	4	-0.056266	-0.72473	0.97991	0.99661	0.46862	0.68801
ANGPT2	4	0.0049452	0.049641	0.73714	0.96908	0.96041	0.97865
PPP1R12B	4	0.078941	0.66083	0.41878	0.84868	0.50872	0.7074
LRRC63	4	0.14138	1.6966	0.20091	0.64163	0.089773	0.45658
MFAP4	4	-0.038065	-0.72613	0.91289	0.99238	0.46776	0.68752
DNTT	4	0.00071201	0.0055925	0.75508	0.97186	0.99554	0.99764
ZNF573	4	0.19817	1.5191	0.082086	0.42486	0.12874	0.45658
POU5F1B	4	-0.040337	-0.24291	0.92189	0.99278	0.80808	0.88727
PLIN2	4	0.25402	1.5301	0.028539	0.22814	0.126	0.45658
ZCCHC5	4	0.33881	1.476	0.0028837	0.039726	0.13994	0.45658
MS4A2	4	0.14043	1.1728	0.20375	0.64546	0.24087	0.50208
C5orf30	4	0.23027	1.0695	0.046736	0.3125	0.28483	0.53608
SMIM9	4	0.21849	1.3772	0.057078	0.34773	0.16845	0.45726
RGS8	4	0.34098	1.5336	0.0026848	0.037868	0.12514	0.45658
ACP6	4	0.13331	1.4593	0.22279	0.66642	0.14449	0.45658
NAT8B	4	0.070659	0.57178	0.45215	0.86568	0.56747	0.72228
VWA3B	4	0.079998	0.75089	0.41401	0.84487	0.45272	0.67603
RBM5	4	-0.026533	-0.23745	0.8665	0.98532	0.81231	0.88992
SARDH	4	-0.035597	-0.90767	0.9024	0.99014	0.36405	0.60347
CBR3	4	0.078678	0.61777	0.42018	0.84868	0.53672	0.71261
HESX1	4	0.018705	0.5901	0.67837	0.95406	0.55513	0.71759
IL17RD	4	0.20854	1.5221	0.068612	0.38483	0.12799	0.45658
AQP9	4	0.13993	0.87683	0.20529	0.6481	0.38058	0.61671
OR2AE1	4	0.032231	0.23222	0.6196	0.93808	0.81636	0.8929
DERA	4	0.17281	1.435	0.12539	0.52367	0.1513	0.45658
SAP30L	4	0.25629	1.6253	0.026401	0.21542	0.10409	0.45658
HIPK2	4	-0.04116	-0.74419	0.92448	0.99278	0.45676	0.67882
GNAZ	4	0.13695	0.36024	0.21364	0.65693	0.71867	0.82574
EHD4	4	0.38504	1.4732	0.00069607	0.01267	0.14071	0.45658
ACKR2	4	0.0034029	0.014773	0.743	0.96952	0.98821	0.9939
BBS5	4	0.13145	1.6844	0.22851	0.67519	0.092113	0.45658
ZNF729	4	0.17569	1.4385	0.12002	0.51242	0.1503	0.45658
CHD7	4	0.15812	1.2351	0.15895	0.58148	0.21678	0.48309
HMGN3	4	-0.06552	-0.57564	0.98449	0.99673	0.56486	0.72119
TMEM14B	4	0.084126	0.78228	0.39755	0.83418	0.43405	0.66154
SDSL	4	0.20389	1.6441	0.074429	0.40307	0.10016	0.45658
MBOAT4	4	-0.045238	-0.51122	0.93974	0.99335	0.6092	0.7495
IDH2	4	0.0053567	0.061415	0.73564	0.96879	0.95103	0.97306
NCR3	4	0.19274	1.6735	0.089793	0.44439	0.094229	0.45658
PTCHD3	4	0.24574	1.4506	0.034455	0.26023	0.1469	0.45658
HNF1A	4	-0.042649	-0.67555	0.93024	0.99278	0.49933	0.70477
HSPBP1	4	0.062198	0.6556	0.4861	0.88131	0.51208	0.70826
FGFBP1	4	0.20425	1.6563	0.074131	0.40189	0.097662	0.45658
FAM19A5	4	-0.0016076	-0.035484	0.76458	0.97283	0.97169	0.98452
LEKR1	4	0.16374	1.255	0.14433	0.55507	0.20947	0.47948
ENTPD7	4	-0.065966	-1.0442	0.98295	0.99673	0.29637	0.54651
PUS1	4	-0.49033	-2.0748	0.13747	0.54354	0.038003	0.32889
AGBL1	4	0.22789	1.4748	0.048973	0.31949	0.14026	0.45658
MROH9	4	0.076785	0.7163	0.42778	0.85281	0.4738	0.69115
B3GNTL1	4	0.047575	0.88117	0.55124	0.91132	0.37823	0.61396
GALNS	4	0.042922	1.046	0.57087	0.91985	0.29555	0.5458
HEATR3	4	-0.0015488	-0.016239	0.76443	0.97283	0.98704	0.99332
NPY1R	4	-0.020895	-0.59086	0.84463	0.98333	0.55462	0.71746
ADORA3	4	0.12294	1.2094	0.256	0.70982	0.22651	0.49118
ZNF75A	4	-0.09852	-1.4912	0.86979	0.98602	0.13591	0.45658
PRTFDC1	4	0.23047	1.4521	0.046587	0.3125	0.14647	0.45658
GNAQ	4	0.12984	1.6352	0.23418	0.6842	0.10201	0.45658
Non-Targeting_Control-N399	1	-0.0168	-0.7159	0.94228	0.99335	0.47405	0.69132
STX19	4	0.11477	1.5426	0.28365	0.73803	0.12293	0.45658
CYP1B1	4	-0.015978	-0.16185	0.82499	0.98115	0.87143	0.9267
ZNF136	4	-0.072863	-1.2283	0.95744	0.99531	0.21934	0.48517
BHLHB9	4	0.14823	1.1597	0.18366	0.61897	0.24616	0.50575
PMP22	4	-0.22711	-1.6834	0.53239	0.90268	0.0923	0.45658
MCC	4	0.222	1.4931	0.053945	0.33623	0.13541	0.45658
MIXL1	4	0.09469	1.0015	0.35673	0.80509	0.31657	0.5629
GDAP1L1	4	0.064703	0.97005	0.47591	0.87716	0.33202	0.57643
B3GNT9	4	-0.22531	-1.5971	0.53677	0.90472	0.11025	0.45658
PSG2	4	0.094498	1.0088	0.35793	0.80661	0.31308	0.56023
KIAA1755	4	0.19993	1.2167	0.079501	0.41728	0.22372	0.48873
DYRK1A	4	-0.65567	-2.5329	0.056381	0.34573	0.011311	0.144
SLC23A3	4	0.15173	1.3816	0.17516	0.60884	0.16708	0.45726
C3orf62	3	0.17151	1.1587	0.19505	0.63356	0.24658	0.50606
SCGB1D1	4	-0.021707	-0.20385	0.84811	0.98448	0.83847	0.90672
Non-Targeting_Control-N903	1	0.21862	0.6359	0.35395	0.80264	0.52484	0.70989
ASIP	4	0.0036066	0.014838	0.74216	0.96952	0.98816	0.99389
CT47A6	4	-0.38988	-1.2723	0.23716	0.68732	0.20325	0.47443
POP1	4	-1.5139	-3.5448	0.00014916	0.0048701	0.00039297	0.01942
PRPF31	4	-1.3032	-2.9657	0.00044747	0.0094439	0.00302	0.057683
RAB3IP	4	0.096006	1.0363	0.35211	0.80213	0.30004	0.54891
NPFFR1	4	0.19317	1.4487	0.089097	0.44258	0.14743	0.45658
LCOR	4	0.24177	1.3192	0.03714	0.27193	0.1871	0.46268
AP1G2	4	0.059272	1.197	0.49948	0.88889	0.23132	0.49578
MAPK15	4	-0.18095	-1.0955	0.63919	0.94321	0.27328	0.52791
RAD21	4	-1.4197	-3.3228	0.0002486	0.005988	0.00089112	0.028933
TNFSF11	4	0.065233	0.93096	0.47372	0.87662	0.35187	0.5931
VAT1	4	-0.031922	-0.86882	0.88853	0.98751	0.38494	0.62037
EMX1	4	0.099801	1.4525	0.33799	0.78909	0.14637	0.45658
Non-Targeting_Control-N169	1	0.199	0.64238	0.40372	0.83919	0.52063	0.70944
G6PD	4	-0.12245	-1.723	0.79491	0.9775	0.084887	0.45658
CES2	4	-0.17836	-1.4399	0.6457	0.94615	0.14991	0.45658
DDX60	4	0.053858	0.52425	0.5216	0.89923	0.6001	0.743
ITPKB	4	0.21719	1.3466	0.05832	0.35141	0.17812	0.45981
CYP11B2	4	0.29338	1.5287	0.010789	0.11186	0.12633	0.45658
SLC6A20	4	0.01005	0.11628	0.7165	0.96502	0.90743	0.94713
OVCH2	4	-0.0089057	-0.063752	0.79565	0.97753	0.94917	0.97232
NFATC4	4	0.064387	0.45919	0.47705	0.87746	0.6461	0.77556
ALK	4	0.12797	1.2169	0.2395	0.69071	0.22363	0.48861
ZFX	4	0.001138	0.016133	0.75285	0.9712	0.98713	0.99332
ALG5	4	-0.40508	-1.9219	0.21812	0.66289	0.054624	0.40496
ISLR2	4	-0.22946	-1.5711	0.52712	0.89938	0.11616	0.45658
NPFFR2	4	0.13063	1.6951	0.23124	0.67927	0.090063	0.45658
FAM221A	4	0.034787	1.1747	0.60777	0.93449	0.2401	0.50163
KLHL4	4	0.20202	1.3228	0.077164	0.41215	0.18589	0.46259
TCTE1	4	0.056701	1.1766	0.51022	0.89453	0.23937	0.50144
SLC16A12	4	0.042507	0.64275	0.57286	0.92093	0.52038	0.70944
SCN3A	4	0.099585	0.81549	0.33864	0.78943	0.41479	0.6462
INPP5K	4	-0.30484	-1.787	0.37583	0.82165	0.073932	0.45658
CEP112	4	0.24362	0.58428	0.035698	0.26602	0.55903	0.7193
CPEB2	4	0.10178	0.99011	0.33043	0.78262	0.32212	0.56742
PRAC1	4	-0.14223	-1.4493	0.73967	0.96952	0.14724	0.45658
TRIML2	4	0.14165	1.6258	0.20042	0.64116	0.104	0.45658
GALNT8	4	0.097139	0.98676	0.34704	0.79626	0.32376	0.56926
PIWIL4	4	0.072202	0.39616	0.44553	0.86123	0.69199	0.80623
ERI1	4	-0.012085	-0.13403	0.80968	0.98068	0.89338	0.93944
CAP2	4	0.26717	1.5944	0.020633	0.18154	0.11084	0.45658
OR14J1	4	0.14053	1.4182	0.20335	0.64491	0.15614	0.45658
ZNF782	4	-0.043775	-0.45795	0.93477	0.99278	0.64699	0.77617
FBXO36	4	0.16552	1.4335	0.14071	0.54857	0.15172	0.45658
MAGIX	4	0.11162	1.6358	0.29523	0.74921	0.10188	0.45658
CMTR1	4	-1.1516	-3.091	0.001591	0.024787	0.0019946	0.044974
LPAR6	4	0.10923	0.94175	0.30373	0.75681	0.34632	0.58876
SCRT2	4	0.065031	0.65131	0.47452	0.87662	0.51485	0.70899
MAP3K13	4	0.025986	0.23108	0.64645	0.94615	0.81725	0.89338
SLC4A4	4	0.013888	0.12047	0.69995	0.96141	0.90411	0.94521
GUCA1B	4	0.19296	1.0234	0.089395	0.4434	0.30614	0.55492
C4orf19	4	0.16583	1.703	0.13996	0.54767	0.088577	0.45658
RNFT2	4	0.057326	0.55614	0.50763	0.89326	0.57811	0.72763
FBLN5	4	0.035578	0.55777	0.60334	0.9316	0.577	0.72693
OR5AR1	4	0.10452	1.088	0.32114	0.77356	0.27659	0.53083
GTPBP1	4	-0.017637	-0.19415	0.83105	0.98175	0.84606	0.91087
IRF2	4	0.25645	1.5267	0.026351	0.21542	0.12685	0.45658
ANO10	4	0.10852	1.5028	0.30612	0.75909	0.1329	0.45658
ZNF432	4	0.072068	1.7519	0.44613	0.86163	0.079784	0.45658
LENEP	4	0.12944	0.93273	0.23532	0.68529	0.35096	0.59216
ZNF513	4	-0.077392	-0.94549	0.94148	0.99335	0.34441	0.58699
ZHX2	4	0.018474	0.27106	0.67961	0.95458	0.78635	0.87264
NDUFA8	4	-0.8487	-2.5875	0.015711	0.15098	0.0096676	0.13041
SIDT2	4	0.1926	1.3324	0.089942	0.44439	0.18274	0.46194
SMARCB1	4	-0.7142	-2.3103	0.039129	0.28168	0.020869	0.22232
HOXC4	4	-0.063014	-0.68323	0.99294	0.99825	0.49446	0.70276
NDUFS3	4	-0.65164	-2.1457	0.057525	0.34912	0.0319	0.2927
ABHD14A	4	-0.068571	-1.1976	0.97375	0.99619	0.23106	0.49563
PARP9	4	0.12895	1.2244	0.23646	0.68618	0.22079	0.48639
CAND2	4	-0.18016	-1.8777	0.64133	0.94478	0.060429	0.42752
TSEN34	4	-0.55306	-2.0911	0.098643	0.46748	0.036515	0.32043
EPHA7	4	0.027255	0.36955	0.64138	0.94478	0.71171	0.82103
CYBRD1	4	0.13074	1.4325	0.23095	0.67919	0.152	0.45658
CACUL1	4	0.10233	1.0902	0.3283	0.77967	0.27562	0.52992
CDH6	4	0.16136	1.4726	0.1505	0.56622	0.14086	0.45658
METTL24	4	-0.063947	-0.49192	0.98976	0.99744	0.62278	0.75906
PRAMEF2	4	0.10232	1.1718	0.3283	0.77967	0.24128	0.50242
TBL1X	4	0.11963	1.2442	0.26863	0.72445	0.21342	0.48179
OR6B2	4	-0.045143	-0.39893	0.93954	0.99335	0.68994	0.80543
HOXC6	4	0.027043	0.42059	0.64227	0.94478	0.67405	0.79412
SLC10A7	4	0.19256	1.4914	0.089992	0.44439	0.13586	0.45658
ADAMTS6	4	0.021422	0.51251	0.66753	0.95274	0.60829	0.74906
RSBN1L	4	0.041971	0.72633	0.57495	0.92093	0.46764	0.68752
CYP7B1	4	0.1041	1.2978	0.32243	0.77469	0.19434	0.46678
RSAD1	4	-0.15083	-0.78765	0.71536	0.96447	0.4309	0.65932
REN	4	0.077013	0.94612	0.42654	0.85143	0.34409	0.58665
NRXN1	4	-0.0069395	-0.051619	0.7873	0.97651	0.95883	0.97758
FOLR2	4	0.12241	1.4375	0.25789	0.71225	0.15056	0.45658
CD300A	4	-0.028348	-0.22007	0.87461	0.98706	0.82581	0.89931
TRIL	4	0.25488	1.3614	0.027594	0.22262	0.17338	0.45849
STEAP2	4	0.139	1.3378	0.20807	0.65021	0.18095	0.46119
DBN1	4	0.085338	0.84395	0.39258	0.83002	0.3987	0.63296
ANXA6	4	-0.023881	-0.32113	0.85611	0.9845	0.74811	0.8458
LONRF2	4	0.094679	0.9377	0.35683	0.80514	0.3484	0.59079
EPHA3	4	0.26374	1.5257	0.021926	0.18935	0.12707	0.45658
ERC2	4	0.1149	1.6799	0.28295	0.73708	0.092976	0.45658
C10orf55	4	0.068208	1.3626	0.46219	0.87147	0.17299	0.45847
XRCC2	4	-0.90672	-2.3552	0.010342	0.10816	0.01851	0.20366
CD109	4	0.122	0.99822	0.25958	0.71374	0.31817	0.56409
SPATA31D4	4	0.22022	1.5892	0.055685	0.34324	0.11202	0.45658
CCL17	4	-0.051766	-0.34142	0.96375	0.99579	0.73279	0.83544
MYH8	4	-0.017038	-0.099962	0.82817	0.98115	0.92037	0.95553
PKD1L1	4	0.18067	1.285	0.11072	0.49205	0.19879	0.47125
SLC35F3	4	0.044637	0.87468	0.56376	0.91717	0.38175	0.61767
OR5AK2	4	0.085666	1.5392	0.39154	0.82939	0.12375	0.45658
GALNT10	4	-0.049414	-0.13095	0.9553	0.99531	0.89582	0.94046
LRIT2	4	0.10949	1.4024	0.30284	0.75599	0.16079	0.45658
SMIM3	4	0.1807	1.436	0.11067	0.49205	0.15099	0.45658
SLC2A5	4	0.17132	1.4725	0.12857	0.52948	0.14089	0.45658
C1orf229	4	0.024061	0.15993	0.6557	0.94896	0.87293	0.92768
APRT	4	-0.14705	-1.5106	0.72625	0.96724	0.13088	0.45658
TTC21B	4	-0.0014353	-0.018271	0.76413	0.97283	0.98542	0.99233
GAK	4	-0.75363	-2.4809	0.029682	0.23532	0.013104	0.15868
NR1I2	4	0.17876	1.4528	0.11445	0.5	0.14628	0.45658
ADCK2	4	-0.035765	-1.168	0.9031	0.99014	0.24283	0.50312
NUCB2	4	0.065728	0.63515	0.47109	0.8744	0.52533	0.70989
RGPD2	4	-0.52843	-1.7411	0.11157	0.49406	0.081675	0.45658
NELFE	4	-0.43774	-1.7773	0.18202	0.61737	0.075524	0.45658
BCL9L	4	0.2312	1.4309	0.04599	0.31051	0.15247	0.45658
TGIF2	4	0.10354	1.4151	0.32472	0.77703	0.15705	0.45658
C7orf77	4	0.023696	1.0224	0.65724	0.94961	0.3066	0.5553
FAM131A	4	0.12434	1.5238	0.25173	0.70506	0.12757	0.45658
MED24	4	-0.77199	-2.673	0.026401	0.21542	0.0075182	0.10816
CATSPERB	4	-0.063292	-0.65771	0.99209	0.99805	0.51073	0.70794
HTN1	4	0.21748	1.5471	0.057873	0.34934	0.12183	0.45658
TMF1	4	0.12373	1.2982	0.25352	0.70731	0.19422	0.46672
FBXO3	4	0.051044	0.3909	0.53448	0.90375	0.69587	0.80919
CALM3	4	-0.15113	-1.5427	0.71451	0.96446	0.12289	0.45658
C1QTNF4	4	-0.17476	-1.3083	0.6547	0.94896	0.19077	0.46466
TPT1	4	-1.4817	-3.3405	0.00014916	0.0048701	0.00083631	0.027869
GZMA	4	0.36517	1.4038	0.001243	0.020194	0.16036	0.45658
PROK1	4	0.15912	1.2552	0.15657	0.5783	0.20942	0.47948
CRISPLD2	4	0.071635	0.92168	0.44822	0.86318	0.35669	0.5975
VWA5B2	4	0.20241	1.5505	0.076816	0.41189	0.12102	0.45658
RNF157	4	-0.029822	-0.83533	0.88028	0.98722	0.40353	0.63677
GFRAL	4	0.26833	1.5978	0.020186	0.17878	0.11009	0.45658
C3orf30	4	0.028413	0.38712	0.63601	0.94246	0.69867	0.81138
OTOP1	4	-0.11116	-1.3273	0.83195	0.98175	0.1844	0.46213
C21orf58	4	0.11493	0.92021	0.2829	0.73708	0.35746	0.59828
CXCL6	4	0.096466	0.59919	0.34997	0.79907	0.54905	0.71532
ARHGAP4	4	-0.10693	-0.93464	0.84383	0.9832	0.34998	0.59132
RAD54B	4	-0.16163	-1.5423	0.68697	0.95753	0.12301	0.45658
LEP	4	-0.043331	-1.2098	0.93283	0.99278	0.22637	0.49104
PSME3	4	0.18174	1.1642	0.10879	0.48883	0.24435	0.50406
FIG4	4	0.098081	1.0571	0.34361	0.79382	0.29048	0.54172
PHPT1	4	0.14774	1.3481	0.18491	0.6204	0.17762	0.45963
OR2M3	4	-0.29215	-0.88787	0.39994	0.83496	0.37461	0.61094
CTSA	4	0.017224	0.18127	0.68568	0.95698	0.85616	0.91776
OR4D1	4	-0.1007	-1.149	0.86292	0.9847	0.25055	0.50901
HBS1L	4	-1.3819	-3.3143	0.0002486	0.005988	0.00091858	0.029415
AP1G1	4	-0.019707	-0.34324	0.83956	0.98254	0.73142	0.83457
PARVB	4	0.18068	1.1381	0.11072	0.49205	0.25508	0.51234
