Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
TBX21	7	0.16451	1.3058	0.32167	0.79718	0.19161	0.53896
TBX22	6	0.085154	0.55968	0.57736	0.9158	0.57569	0.79319
TBX3	7	-0.097107	-0.41554	0.81598	0.9774	0.67775	0.85
TBX4	7	-0.18805	-1.0117	0.53896	0.90057	0.3117	0.62608
TBX5	7	0.091694	0.54652	0.5128	0.89395	0.58471	0.7961
TBX6	7	-0.15125	-1.3061	0.64562	0.93924	0.19152	0.53896
TCF12	6	-0.21676	-1.7266	0.50455	0.88967	0.084231	0.47326
TCF15	6	0.32208	0.86233	0.095848	0.51372	0.3885	0.68197
TCF21	6	0.11433	0.82831	0.49687	0.8867	0.4075	0.69714
TCF23	6	-0.043164	-0.27318	0.99602	0.99943	0.78471	0.90609
TCF3	6	0.059989	0.66925	0.64875	0.93924	0.50334	0.77058
TCF4	6	0.15208	1.1299	0.39135	0.83708	0.25852	0.58618
TCF7	6	-0.208	-1.3056	0.52702	0.89908	0.19167	0.53896
TCF7L1	6	0.013924	0.070633	0.8103	0.9774	0.94369	0.98017
TCF7L2	6	0.13314	0.83561	0.44454	0.86593	0.40338	0.69489
TEAD1	7	0.55481	1.805	0.0042662	0.07732	0.071076	0.46228
TEAD2	7	-0.0065602	-0.069172	0.85466	0.98171	0.94485	0.98017
TEAD3	7	-0.1843	-1.2128	0.55119	0.90645	0.22521	0.56801
TEAD4	7	0.055205	0.24174	0.62628	0.93187	0.80898	0.92072
TEF	6	-0.023325	-0.13394	0.92861	0.98493	0.89345	0.95839
TERF1	12	-0.79988	-3.7621	0	0	0.00016849	0.0089761
TERF2	12	-1.3078	-4.8778	0	0	1.0727e-06	0.0001985
TFAM	7	-0.54216	-2.2885	0.056598	0.40779	0.02211	0.25713
TFAP2A	7	-0.045605	-0.391	0.99602	0.99943	0.6958	0.85783
TFAP2B	7	0.34527	1.2585	0.0657	0.44234	0.2082	0.55923
TFAP2C	7	0.013255	0.076778	0.77844	0.97621	0.9388	0.97773
TFAP2D	6	0.13125	0.8183	0.44767	0.8677	0.41319	0.70013
TFAP2E	7	-0.2624	-1.2005	0.35353	0.82187	0.22993	0.57206
TFAP4	6	0.11951	1.0598	0.48208	0.88035	0.28925	0.61098
TFCP2	7	-0.047172	-0.49485	0.99972	0.99972	0.6207	0.81574
TFCP2L1	7	-0.15535	-1.3055	0.63339	0.93515	0.19171	0.53896
TFDP1	6	-0.34244	-1.8547	0.26763	0.75522	0.063633	0.45382
TFDP2	2	0.10139	1.082	0.74061	0.96232	0.27924	0.6027
TFDP3	6	0.13673	0.81678	0.43316	0.8602	0.41405	0.70043
TFE3	6	0.32197	1.5605	0.095848	0.51372	0.11863	0.48646
TFEB	6	0.010122	0.071042	0.82082	0.9774	0.94336	0.98017
TFEC	3	0.21554	0.81789	0.4161	0.85032	0.41342	0.70019
TGIF1	6	-0.42006	-2.0742	0.1678	0.63853	0.038063	0.35311
TGIF2	6	-0.0061929	-0.038311	0.87344	0.98366	0.96944	0.99173
TGIF2LX	1	0.08003	0.68261	0.88311	0.98437	0.49485	0.76479
TGIF2LY	6	0.20085	1.7155	0.27787	0.76905	0.086256	0.47326
THAP1	6	-1.8703	-4.0094	0	0	6.0861e-05	0.0044148
THAP10	6	-0.046724	-0.17496	0.99118	0.99943	0.86111	0.94587
THAP11	6	-0.9133	-2.3731	0.0039818	0.074866	0.017639	0.22885
THAP2	6	0.39142	1.5315	0.047497	0.37194	0.12564	0.48816
THAP3	6	-0.24756	-1.1491	0.43828	0.86186	0.25053	0.58452
THAP4	6	-0.37988	-2.0101	0.20933	0.69369	0.044418	0.38752
THAP5	6	0.072073	0.66152	0.61234	0.92364	0.50828	0.77058
THAP6	6	0.16319	1.1127	0.36263	0.82211	0.26582	0.59376
THAP7	7	-0.39601	-2.5036	0.15415	0.61991	0.012294	0.19559
THAP8	6	-0.032922	-0.21339	0.95791	0.99122	0.83102	0.93163
THAP9	6	-0.22283	-1.4632	0.48663	0.88105	0.14342	0.50744
THRA	7	0.23324	1.1578	0.18487	0.65657	0.24696	0.58433
THRB	4	-0.10795	-0.36432	0.81741	0.9774	0.71562	0.86655
TLX1	6	0.19084	0.88659	0.29636	0.77703	0.3753	0.67337
TLX2	6	-0.08822	-0.56031	0.85637	0.98174	0.57527	0.79319
TLX3	6	0.28342	1.4486	0.13709	0.58852	0.14746	0.50858
TOX	6	-0.0075663	-0.051888	0.87856	0.98437	0.95862	0.98718
TOX2	7	0.21212	0.96151	0.22156	0.70498	0.3363	0.63956
TOX3	6	0.24954	1.4793	0.18658	0.6603	0.13907	0.50532
TOX4	5	-0.71494	-2.4097	0.033845	0.31332	0.015968	0.21589
TP53	6	2.8766	0.37117	0.00028441	0.010309	0.71051	0.86411
TP63	8	0.10771	0.64841	0.44994	0.86923	0.51672	0.77542
TP73	7	0.1645	0.91372	0.32196	0.79718	0.36086	0.66268
TRERF1	14	-0.27121	-2.769	0.18373	0.65517	0.0056234	0.11631
TRPS1	6	0.47771	1.7585	0.022469	0.23867	0.078657	0.47234
TSC22D1	6	-0.10524	-1.0076	0.80518	0.9774	0.31363	0.62619
TSC22D2	5	0.30606	1.654	0.1496	0.61377	0.098124	0.47566
TSC22D3	6	-0.31541	-2.2081	0.30916	0.78955	0.027236	0.29196
TSC22D4	6	-0.054555	-0.29358	0.96502	0.99182	0.76908	0.89678
TSHZ1	6	0.17632	1.266	0.33532	0.80809	0.20551	0.5562
TSHZ3	6	0.22642	1.8084	0.22383	0.70736	0.070548	0.46228
TTF1	12	-2.0147	-6.6987	0	0	2.1031e-11	1.8486e-08
TUB	8	0.06328	0.68143	0.58874	0.92151	0.4956	0.76492
TULP1	8	0.039637	0.32257	0.67463	0.94471	0.74702	0.88376
TULP2	8	0.38962	1.4654	0.029295	0.28375	0.1428	0.50723
TULP3	8	0.048641	0.52242	0.64505	0.93924	0.60137	0.80092
TULP4	21	0.17142	2.2708	0.071104	0.46296	0.02316	0.26268
TWIST1	6	0.42605	1.2908	0.034983	0.31783	0.19679	0.54225
TWIST2	6	-0.16668	-0.75991	0.63254	0.93515	0.44731	0.72846
UBP1	8	0.10652	0.62425	0.45307	0.86928	0.53246	0.78225
UBTF	8	-1.5883	-4.3026	0	0	1.6879e-05	0.0018546
UBTFL1	6	0.3149	1.4383	0.10097	0.52193	0.15036	0.50999
UNCX	6	0.17919	1.3054	0.32793	0.80334	0.19176	0.53896
USF1	8	-0.13721	-0.9065	0.67349	0.94471	0.36467	0.66538
USF2	6	0.2137	1.3905	0.24744	0.73401	0.16437	0.51693
VAX1	7	0.24445	0.95263	0.16524	0.63468	0.34078	0.64201
VAX2	7	0.22033	1.6266	0.20819	0.69187	0.10382	0.47842
VDR	6	0.034363	0.16639	0.73862	0.96232	0.86785	0.94978
VENTX	6	-0.31895	-1.6158	0.30319	0.78819	0.10614	0.48029
VEZF1	6	0.47812	1.6713	0.0219	0.23692	0.094666	0.47443
VSX1	6	-0.15307	-0.98995	0.67179	0.94471	0.3222	0.63212
VSX2	6	0.4535	1.4703	0.027019	0.26836	0.14148	0.50694
WHSC1	18	-0.15669	-1.7676	0.4616	0.87253	0.077123	0.47234
WT1	7	-0.012911	-0.1017	0.87571	0.98437	0.91899	0.9712
XBP1	4	0.44442	1.1361	0.077361	0.47059	0.25593	0.58618
YBX1	6	-1.2599	-3.6014	0.00056883	0.018182	0.00031649	0.014642
YBX2	6	-0.13794	-1.0211	0.71274	0.95539	0.30719	0.62369
YBX3	5	0.04612	0.29335	0.73976	0.96232	0.76925	0.89678
YY1	7	-1.6757	-3.8455	0	0	0.00012032	0.0067691
YY2	6	0.16994	1.1999	0.34869	0.82062	0.23019	0.57206
ZBED1	6	0.34126	1.4964	0.080489	0.47885	0.13456	0.49953
ZBED2	6	0.37439	1.7165	0.05802	0.41296	0.086064	0.47326
ZBED3	6	0.23591	0.76085	0.21104	0.69638	0.44674	0.72821
ZBED4	6	0.14586	1.2896	0.40813	0.84552	0.19718	0.54248
ZBTB1	12	0.1206	1.0029	0.28754	0.77353	0.31592	0.62826
ZBTB10	9	-0.044745	-0.34555	0.98464	0.99827	0.72968	0.87365
ZBTB11	13	-0.79256	-3.0549	0	0	0.0022517	0.061852
ZBTB12	11	-0.11462	-0.79486	0.71729	0.95675	0.4267	0.70701
ZBTB14	12	-0.096294	-0.64392	0.78754	0.9774	0.51962	0.7758
ZBTB16	13	-0.015766	-0.12733	0.84272	0.97954	0.89868	0.9607
ZBTB17	14	-0.79079	-4.0386	0.00028441	0.010309	5.3776e-05	0.0042232
ZBTB18	12	0.12249	0.85527	0.28271	0.77209	0.3924	0.68607
ZBTB2	12	-0.56375	-3.0755	0.008248	0.12185	0.0021013	0.058636
ZBTB20	12	0.090273	0.5064	0.38311	0.83364	0.61257	0.81031
ZBTB21	12	-0.020591	-0.1827	0.87116	0.98362	0.85503	0.94419
ZBTB24	14	-0.023168	-0.26709	0.8541	0.98137	0.7894	0.90901
ZBTB25	11	0.067459	0.40962	0.51223	0.89395	0.68208	0.85285
ZBTB26	12	0.24455	1.6165	0.068259	0.45113	0.10599	0.48029
ZBTB3	11	0.079357	0.8753	0.46416	0.87253	0.38141	0.67763
ZBTB32	12	-0.17617	-0.99529	0.4744	0.87756	0.31959	0.63129
ZBTB33	12	-0.13912	-1.1	0.60751	0.92308	0.27133	0.5975
ZBTB34	12	-0.099926	-0.92204	0.7719	0.97496	0.35651	0.65825
ZBTB37	12	0.21009	1.2013	0.10353	0.52443	0.22965	0.572
ZBTB38	12	0.30948	2.1717	0.023606	0.24702	0.029879	0.30628
ZBTB4	13	0.28811	1.3583	0.026166	0.26361	0.17438	0.52547
ZBTB40	13	0.016876	0.13513	0.68316	0.94471	0.89251	0.95832
ZBTB41	13	0.24944	2.4773	0.04835	0.37555	0.013238	0.20096
ZBTB42	12	0.34381	1.7699	0.016212	0.19454	0.076747	0.47234
ZBTB43	12	0.06695	0.83571	0.46359	0.87253	0.40332	0.69489
ZBTB44	11	0.12244	0.99661	0.32167	0.79718	0.31895	0.63077
ZBTB45	12	-0.024767	-0.14092	0.89249	0.98437	0.88794	0.95731
ZBTB46	12	0.23113	1.8111	0.079352	0.47611	0.070133	0.46228
ZBTB47	13	-0.044326	-0.3937	0.98038	0.99711	0.6938	0.85783
ZBTB48	14	-0.25351	-1.8808	0.22071	0.70481	0.060002	0.4401
ZBTB49	13	0.070373	0.45013	0.44681	0.867	0.65261	0.83805
ZBTB6	12	-0.1052	-0.82694	0.74687	0.96686	0.40827	0.69718
ZBTB7A	12	-0.014178	-0.12972	0.83788	0.97907	0.89678	0.96043
ZBTB7B	12	-0.073998	-0.62123	0.88282	0.98437	0.53445	0.78225
ZBTB7C	12	0.11664	0.9431	0.29664	0.7772	0.34563	0.64746
ZBTB8A	12	-0.0066568	-0.080994	0.80034	0.9774	0.93545	0.9771
ZEB1	6	0.34812	1.3141	0.076507	0.47049	0.18882	0.53896
ZEB2	7	0.19289	1.491	0.26195	0.75203	0.13596	0.50052
ZFAT	7	-0.36294	-1.5874	0.18572	0.65893	0.11242	0.48225
ZFHX3	6	0.10604	1.2274	0.51877	0.89764	0.21966	0.56345
ZFHX4	6	0.19508	1.0157	0.28584	0.77248	0.30978	0.6256
ZFP1	6	-0.36256	-1.5777	0.23493	0.72328	0.11463	0.48646
ZFP14	6	0.23351	1.8473	0.21359	0.69666	0.06471	0.4563
ZFP2	6	0.19451	1.0938	0.28726	0.77353	0.27402	0.59915
ZFP28	6	0.24792	1.5514	0.18828	0.662	0.12082	0.48646
ZFP3	6	0.19377	1.1661	0.28982	0.77601	0.24358	0.58221
ZFP30	6	0.31788	1.7492	0.099829	0.52077	0.080259	0.47234
ZFP36	15	-0.13798	-0.96251	0.56655	0.91125	0.33579	0.63956
ZFP36L1	14	0.04537	0.47661	0.52702	0.89908	0.63364	0.82366
ZFP37	6	0.22939	1.9108	0.22014	0.70364	0.056032	0.43365
ZFP41	6	-0.21861	-0.72805	0.49829	0.8867	0.46658	0.74671
ZFP42	6	0.35072	1.5278	0.074801	0.46714	0.12656	0.48816
ZFP57	6	-0.17439	-1.4136	0.61291	0.9237	0.15747	0.51408
ZFP62	6	-0.075202	-0.34664	0.89846	0.98455	0.72886	0.87344
ZFP64	7	-0.054634	-0.36667	0.97412	0.99622	0.71387	0.86655
ZFP69	6	-0.054866	-0.32012	0.96388	0.99123	0.74888	0.88536
ZFP69B	6	0.037781	0.35118	0.72355	0.95783	0.72545	0.87165
ZFP82	6	0.27391	1.5169	0.15102	0.61601	0.12928	0.49194
ZFP90	6	0.33251	1.6084	0.08504	0.49016	0.10775	0.48177
ZFP91	2	-0.32594	-1.1254	0.48777	0.88175	0.2604	0.58765
ZFP92	6	0.037203	0.18001	0.7281	0.95988	0.85715	0.94474
ZFPM1	7	-0.0072082	-0.026114	0.85609	0.98174	0.97917	0.99553
ZFPM2	6	0.28863	1.871	0.12998	0.57465	0.061344	0.44471
ZFX	6	0.61532	1.4982	0.0031286	0.061453	0.13408	0.49938
ZFY	6	0.26642	1.7164	0.16155	0.62832	0.086095	0.47326
ZGLP1	6	-0.092879	-0.46009	0.84386	0.97954	0.64545	0.83189
ZHX1	6	0.10273	0.64622	0.52901	0.89971	0.51814	0.77542
ZHX2	6	0.062003	0.88277	0.64306	0.93924	0.37736	0.67337
ZHX3	6	-0.017237	-0.10385	0.9087	0.98455	0.91729	0.97056
ZIC1	5	0.17022	1.604	0.3905	0.83668	0.10871	0.48202
ZIC2	6	-0.022252	-0.16781	0.92406	0.98455	0.86673	0.94953
ZIC3	7	0.18271	0.87568	0.28185	0.77209	0.3812	0.67761
ZIC4	6	-0.16047	-1.1138	0.65046	0.93924	0.26538	0.59376
ZIC5	7	0.084412	0.50552	0.53555	0.90057	0.61319	0.81083
ZIK1	6	-0.16151	-1.0376	0.64846	0.93924	0.29945	0.61683
ZIM2	6	-0.03821	-0.15986	0.97554	0.99623	0.87299	0.95146
ZIM3	6	0.069227	0.66567	0.62201	0.92827	0.50562	0.77058
ZKSCAN1	6	0.5041	1.3218	0.016212	0.19454	0.18623	0.53874
ZKSCAN2	6	0.31014	1.7014	0.10552	0.52774	0.088872	0.47326
ZKSCAN3	6	0.3985	1.2087	0.044653	0.35909	0.22678	0.56909
ZKSCAN4	6	0.20473	1.517	0.26962	0.75678	0.12927	0.49194
ZKSCAN5	6	0.20851	1.1161	0.2628	0.75203	0.26439	0.59361
ZKSCAN7	6	-0.08594	-0.54303	0.86462	0.98318	0.58711	0.7961
ZKSCAN8	6	-0.17488	-1.1334	0.61177	0.92364	0.25704	0.58618
ZMIZ1	14	-0.40996	-2.7765	0.037543	0.33418	0.0054955	0.11501
ZMIZ2	14	0.037951	0.40271	0.55802	0.90654	0.68716	0.85547
ZNF10	6	0.0080461	0.056866	0.82395	0.9774	0.95465	0.98486
ZNF100	6	0.18963	1.1522	0.29892	0.78141	0.24925	0.58433
ZNF101	6	-0.15164	-1.1984	0.67577	0.94471	0.23078	0.57235
ZNF107	5	0.53706	1.484	0.017065	0.2027	0.13782	0.50265
ZNF112	6	0.3181	1.2725	0.099829	0.52077	0.20318	0.55293
ZNF114	6	-0.17504	-1.0959	0.61177	0.92364	0.27311	0.59915
ZNF117	6	0.17966	1.7427	0.32594	0.8014	0.081388	0.47234
ZNF12	6	0.093153	1.1508	0.55432	0.90654	0.24983	0.58433
ZNF121	6	-0.061897	-0.47656	0.94255	0.98955	0.63368	0.82366
ZNF124	6	-0.20802	-1.4959	0.52673	0.89908	0.13468	0.49953
ZNF131	8	-0.85655	-2.9642	0.0036974	0.071429	0.0030345	0.074609
ZNF132	6	0.27724	1.63	0.1479	0.61377	0.10311	0.47842
ZNF133	6	0.17172	0.78259	0.34499	0.81849	0.43387	0.71551
ZNF134	6	0.21054	1.3113	0.2591	0.75102	0.18976	0.53896
ZNF135	6	-0.19086	-0.89144	0.56997	0.91423	0.37269	0.67234
ZNF136	6	0.034141	0.38101	0.73891	0.96232	0.7032	0.8603
ZNF138	4	0.33558	1.2412	0.16354	0.63326	0.21454	0.55923
ZNF14	6	0.31472	1.2351	0.10125	0.52193	0.21678	0.56167
ZNF140	6	0.5184	1.3486	0.012799	0.16544	0.17747	0.52959
ZNF141	6	0.28151	1.6812	0.14135	0.60218	0.092721	0.47326
ZNF142	7	-0.049384	-0.54746	0.99232	0.99943	0.58407	0.7961
ZNF143	7	-0.73013	-3.0994	0.011661	0.1553	0.0019394	0.055893
ZNF146	6	0.20916	1.0494	0.26081	0.75102	0.29399	0.61404
ZNF148	4	0.19078	1.0676	0.40444	0.84501	0.2857	0.6077
ZNF154	6	0.27295	1.3611	0.15245	0.61894	0.17349	0.5254
ZNF155	6	0.20841	1.5942	0.2628	0.75203	0.11089	0.48225
ZNF157	6	0.12604	0.90962	0.46331	0.87253	0.36302	0.66408
ZNF16	6	-0.015776	-0.12694	0.90529	0.98455	0.89899	0.96072
ZNF160	6	0.19785	1.4086	0.28185	0.77209	0.15896	0.51558
ZNF165	6	0.041848	0.30119	0.71047	0.95534	0.76327	0.8937
ZNF169	6	-0.11592	-0.63914	0.77474	0.97496	0.52273	0.77878
ZNF17	6	0.072559	1.238	0.61177	0.92364	0.2157	0.55971
ZNF174	6	-0.26448	-1.5768	0.40415	0.84501	0.11485	0.48646
ZNF175	6	-0.02432	-0.10084	0.93146	0.98556	0.91968	0.97134
ZNF177	6	0.11541	1.0128	0.4946	0.8867	0.31117	0.62608
ZNF18	6	0.41714	1.8013	0.038396	0.3358	0.071656	0.46228
ZNF180	6	-0.24965	-1.3623	0.43629	0.86186	0.1731	0.5254
ZNF181	6	0.2347	1.4483	0.21303	0.69638	0.14752	0.50858
ZNF182	6	0.13727	1.3323	0.43231	0.85973	0.18275	0.5328
ZNF184	6	0.2993	1.6004	0.11803	0.55204	0.10951	0.48225
ZNF189	6	0.14119	1.2955	0.42207	0.85109	0.19515	0.54185
ZNF19	6	0.23031	1.0901	0.21871	0.70293	0.27569	0.59945
ZNF195	6	0.089979	0.72445	0.56314	0.90909	0.46879	0.74719
ZNF197	6	0.093357	0.63098	0.55375	0.90654	0.52805	0.78042
ZNF2	6	0.030912	0.16153	0.75028	0.96844	0.87167	0.95146
ZNF20	6	0.16099	1.0214	0.36832	0.82222	0.30706	0.62369
ZNF200	6	-0.38397	-2.0162	0.20592	0.68821	0.043784	0.3868
ZNF202	6	0.048578	0.6729	0.68885	0.94757	0.50101	0.77058
ZNF205	6	-0.26623	-1.3378	0.40046	0.84311	0.18098	0.53026
ZNF207	6	-1.0756	-2.5264	0.0022753	0.048193	0.011524	0.19294
ZNF208	4	0.080257	0.66657	0.66553	0.94471	0.50505	0.77058
ZNF211	6	0.29764	1.7388	0.12002	0.55236	0.082076	0.47234
ZNF212	6	0.32019	1.7605	0.098407	0.51952	0.078326	0.47234
ZNF213	6	-0.19558	-1.1088	0.5566	0.90654	0.2675	0.5949
ZNF214	6	0.12559	1.5515	0.46473	0.87253	0.12078	0.48646
ZNF215	6	-0.16824	-0.86661	0.62827	0.93285	0.38616	0.68039
ZNF217	3	-0.029944	-0.089588	0.99545	0.99943	0.92861	0.97609
ZNF219	5	-0.0095926	-0.076914	0.91297	0.98455	0.93869	0.97773
ZNF22	6	0.18744	0.51679	0.30375	0.78819	0.60531	0.80402
ZNF221	6	0.1921	1.4672	0.29352	0.77703	0.14231	0.50696
ZNF222	6	0.033437	0.22231	0.7409	0.96232	0.82408	0.92817
ZNF223	6	0.33473	1.4003	0.084187	0.48764	0.16143	0.51583
ZNF224	6	0.20068	1.6901	0.27816	0.76905	0.091012	0.47326
ZNF225	6	-0.022252	-0.38931	0.92406	0.98455	0.69705	0.85783
ZNF226	6	-0.20721	-1.539	0.52844	0.89971	0.12381	0.48813
ZNF227	6	0.14576	1.1359	0.40842	0.84552	0.25601	0.58618
ZNF229	6	0.092335	0.5899	0.55603	0.90654	0.55526	0.78813
ZNF23	6	0.28009	1.6049	0.14334	0.60432	0.10851	0.48202
ZNF230	6	-0.13347	-0.76511	0.72355	0.95783	0.4442	0.72542
ZNF232	7	-2.5206e-05	-0.00020205	0.82992	0.97907	0.99984	1
ZNF233	6	0.26747	1.8894	0.16013	0.62486	0.058839	0.43751
ZNF234	6	0.010742	0.061031	0.8194	0.9774	0.95133	0.98264
ZNF235	6	0.1872	1.1818	0.30489	0.78821	0.23728	0.57896
ZNF236	8	-0.69559	-3.3425	0.011661	0.1553	0.00083033	0.030731
ZNF239	6	0.14262	0.61477	0.41695	0.85032	0.53871	0.78307
ZNF24	6	0.19506	1.3461	0.28584	0.77248	0.17827	0.52959
ZNF248	6	0.22819	0.93007	0.22099	0.70498	0.35233	0.65364
ZNF25	6	0.30296	1.3977	0.11377	0.54496	0.16219	0.51583
ZNF250	3	-0.11745	-1.1857	0.7992	0.9774	0.23574	0.57761
ZNF251	6	-0.044448	-0.30999	0.99886	0.99972	0.75657	0.89035
ZNF253	6	-0.080319	-0.59531	0.8851	0.98437	0.55163	0.78795
ZNF254	6	0.45392	1.6362	0.027019	0.26836	0.1018	0.47842
ZNF256	4	0.13514	0.95244	0.53214	0.89995	0.34088	0.64201
ZNF257	6	0.073177	0.40285	0.61121	0.92364	0.68706	0.85547
ZNF26	6	0.31797	0.81374	0.099829	0.52077	0.41579	0.70089
ZNF263	6	0.25802	1.0938	0.17349	0.64479	0.27406	0.59915
ZNF264	6	0.22607	1.2451	0.22412	0.70736	0.21308	0.55923
ZNF266	6	0.15282	1.3767	0.38908	0.83639	0.16862	0.52189
ZNF267	6	-0.045397	-0.38064	0.99573	0.99943	0.70347	0.86032
ZNF268	6	0.021352	0.19972	0.78328	0.9774	0.8417	0.93535
ZNF273	5	0.089047	1.7639	0.61433	0.92466	0.077742	0.47234
ZNF274	6	-0.16185	-0.74427	0.64761	0.93924	0.45672	0.73796
ZNF275	6	0.38788	1.3935	0.048919	0.37555	0.16347	0.51603
ZNF276	6	-0.097114	-0.53711	0.83049	0.97907	0.59119	0.79692
ZNF277	7	0.011682	0.082386	0.78527	0.9774	0.93434	0.9771
ZNF28	6	0.045206	0.53052	0.69994	0.95166	0.59575	0.79796
ZNF280D	6	0.057623	0.33206	0.6587	0.94415	0.73985	0.87911
ZNF281	6	-1.357	-3.6255	0.00056883	0.018182	0.00028844	0.013617
ZNF282	6	-0.38287	-1.823	0.20734	0.69165	0.068302	0.46131
ZNF283	6	-0.023672	-0.25769	0.92947	0.98493	0.79665	0.91129
ZNF284	6	0.30928	1.3156	0.10637	0.529	0.18831	0.53896
ZNF285	6	0.03697	0.16746	0.72924	0.96058	0.86701	0.94953
ZNF286A	6	0.070947	0.56415	0.61462	0.92469	0.57266	0.79319
ZNF287	6	0.037866	0.20275	0.72327	0.95783	0.83933	0.93451
ZNF292	6	-0.47532	-2.4745	0.11917	0.55204	0.013342	0.20096
ZNF296	6	-0.18488	-0.57326	0.58561	0.92043	0.56647	0.79067
ZNF3	6	0.30496	1.2088	0.11035	0.53729	0.22672	0.56909
ZNF30	6	0.30767	1.5573	0.10808	0.53278	0.11939	0.48646
ZNF300	6	-0.21836	-1.1508	0.49858	0.8867	0.24982	0.58433
ZNF302	6	0.34271	1.5518	0.079636	0.477	0.1207	0.48646
ZNF304	6	0.071438	0.5866	0.61348	0.92416	0.55747	0.78813
ZNF311	6	0.16964	1.01	0.34926	0.82086	0.31251	0.62608
ZNF317	6	0.0036877	0.031653	0.84016	0.97912	0.97475	0.99393
ZNF318	5	-0.079188	-0.36386	0.88737	0.98437	0.71596	0.86655
ZNF319	6	-0.096817	-0.66754	0.83106	0.97907	0.50443	0.77058
ZNF32	6	-0.011113	-0.14796	0.89221	0.98437	0.88238	0.95536
ZNF320	5	-0.0067629	-0.037599	0.90472	0.98455	0.97001	0.99173
ZNF322	6	-0.2438	-1.9454	0.4434	0.86593	0.05173	0.41716
ZNF324	6	0.010475	0.086234	0.81997	0.9774	0.93128	0.9771
ZNF324B	6	-0.021365	-0.16899	0.92207	0.98455	0.86581	0.94893
ZNF329	6	0.026547	0.29851	0.7665	0.97496	0.76531	0.89456
ZNF331	6	-0.10888	-0.71259	0.79408	0.9774	0.4761	0.75374
ZNF333	6	-0.12157	-0.80829	0.76024	0.97342	0.41893	0.70269
ZNF334	6	0.058037	0.65961	0.65529	0.94195	0.5095	0.77083
ZNF335	8	-1.2745	-3.5574	0	0	0.00037449	0.016667
ZNF337	6	-0.071375	-0.40439	0.91155	0.98455	0.68593	0.85511
ZNF33A	6	0.25376	1.0761	0.18003	0.65057	0.28188	0.60412
ZNF33B	6	-0.015103	-0.17016	0.90188	0.98455	0.86489	0.94881
ZNF34	6	0.019313	0.30192	0.78896	0.9774	0.76271	0.8936
ZNF341	6	-0.092453	-0.81901	0.84556	0.9799	0.41278	0.69978
ZNF343	6	-0.15964	-1.3345	0.6533	0.94139	0.18203	0.53122
ZNF345	6	0.0072523	0.023538	0.82651	0.97746	0.98122	0.99553
ZNF347	6	0.034002	0.20566	0.73948	0.96232	0.83706	0.93341
ZNF35	6	0.26397	1.6139	0.16553	0.63468	0.10655	0.48031
ZNF354A	6	0.20678	1.2089	0.26593	0.75522	0.22671	0.56909
ZNF354B	6	-0.21053	-1.255	0.52133	0.89839	0.20947	0.55923
ZNF354C	6	0.034818	0.16447	0.73692	0.96177	0.86936	0.95076
ZNF358	6	-0.2649	-1.0089	0.40301	0.84501	0.31305	0.62609
ZNF362	7	0.14998	0.8985	0.3595	0.82211	0.36892	0.66862
ZNF366	6	-0.14232	-1.0617	0.70193	0.95216	0.28838	0.61044
ZNF367	5	0.21939	1.308	0.28555	0.77248	0.19087	0.53896
ZNF37A	6	-0.19772	-0.82795	0.55119	0.90645	0.4077	0.69714
ZNF382	6	-0.0097568	-0.086831	0.88823	0.98437	0.93081	0.9771
ZNF383	6	-0.08262	-0.57738	0.87656	0.98437	0.56369	0.78934
ZNF384	7	-0.10189	-0.49962	0.80119	0.9774	0.61734	0.81386
ZNF391	6	0.21043	1.2245	0.2591	0.75102	0.22076	0.56374
ZNF394	7	-0.16445	-0.96711	0.60438	0.92151	0.33349	0.63849
ZNF396	5	-0.030315	-0.19903	0.97298	0.99563	0.84224	0.93535
ZNF397	6	0.016715	0.15253	0.79778	0.9774	0.87877	0.95422
ZNF398	6	-0.087551	-0.94307	0.85779	0.98209	0.34565	0.64746
ZNF407	7	-0.49667	-2.0011	0.079067	0.47521	0.045381	0.39204
ZNF408	6	0.47159	1.2395	0.023891	0.24926	0.21517	0.55923
ZNF41	6	0.16638	0.66465	0.35722	0.82199	0.50628	0.77058
ZNF410	6	0.32337	1.1553	0.094141	0.51159	0.24799	0.58433
ZNF414	6	0.40175	1.2071	0.043515	0.35664	0.22739	0.56909
ZNF415	6	0.14463	1.0672	0.41069	0.84552	0.2859	0.6077
ZNF416	7	0.21394	1.1082	0.21758	0.70248	0.26778	0.59512
ZNF417	6	0.14167	0.87488	0.42065	0.85098	0.38164	0.6777
ZNF418	6	0.26098	1.2124	0.16923	0.64116	0.22536	0.56801
ZNF419	6	0.33613	1.6635	0.083049	0.48748	0.096208	0.47566
ZNF420	6	0.1345	1.3618	0.4417	0.86518	0.17327	0.5254
ZNF423	6	0.039586	0.234	0.71786	0.95715	0.81498	0.92329
ZNF425	6	0.3164	0.89072	0.1004	0.52142	0.37308	0.67235
ZNF426	6	0.069997	0.73481	0.61889	0.92815	0.46246	0.74485
ZNF429	5	0.32429	1.6799	0.12457	0.56628	0.092975	0.47326
ZNF43	6	0.11464	1.7144	0.49573	0.8867	0.086457	0.47326
ZNF430	5	0.41475	1.3432	0.054323	0.39792	0.17919	0.52959
ZNF431	4	0.12136	1.015	0.56001	0.90654	0.31012	0.6256
