"","sgRNA","Gene","mergeD0","Vaco.Ts13.final"
"593",10094873,"ANGPTL6",1857.02629346904,331
"594",100948829,"YWHAZ",2768.10941475827,1
"595",100953186,"MUC3A",8417.03138252757,1414
"596",100953947,"MUC3A",3050.17133163698,611
"597",100954809,"MUC3A",2097.39864291773,145
"598",10095573,"UBE4B",1029.81509754029,217
"599",100956113,"MUC3A",1123.25190839695,84
"600",100960943,"ARHGAP42",1636.14164546226,322
"601",10096349,"ANGPTL6",603.874469889737,1
"602",100964148,"NPAS2",1869.91433418151,845
"603",10096459,"ANGPTL6",852.78032230704,236
"604",100965692,"ARHGAP42",195.373197625106,267
"605",100965710,"NPAS2",2996.56912637829,976
"606",100971062,"NPAS2",1807.65903307888,1007
"607",100973234,"SEMA4G",2506.87446988974,300
"608",100973744,"ARL13A",1564.44020356234,190
"609",100974870,"ANO4",300.357082273113,310
"610",100977692,"SEMA4G",4750.49787955895,488
"611",100978551,"SEMA4G",4487.80916030534,470
"612",100979176,"SEMA4G",8778.30703986429,988
"613",10098544,"WWC3",2065.69550466497,837
"614",100985796,"ARL13A",2044.19508057676,722
"615",100985892,"ARL13A",7640.90670059372,1197
"616",100986852,"MRPL43",579.373197625106,65
"617",100986895,"ARL13A",6663.16539440204,1735
"618",100988403,"C10orf2",94.373197625106,1
"619",10098865,"CLEC1A",2923.67684478371,842
"620",100988908,"C10orf2",1804.91094147583,209
"621",100989407,"C10orf2",2519.57675996607,464
"622",100992332,"TMEM133",1954.65309584394,471
"623",100992372,"TMEM133",865.849872773537,468
"624",100992429,"TMEM133",3834.59541984733,449
"625",1009963,"C7orf50",6969.62849872774,708
"626",100996440,"MUC12",1230.68702290076,224
"627",100997525,"MUC12",1710.06870229008,219
"628",100999032,"MUC12",1407.30788804071,147
"629",101000532,"MUC12",2888.94571670908,744
"630",1010014,"C7orf50",1168.1925360475,236
"631",101002757,"RPL31",643.410517387617,144
"632",101003583,"LZTS2",8027.05682782019,1105
"633",101003708,"LZTS2",6090.37065309584,1527
"634",101003910,"LZTS2",4219.46649703138,689
"635",101004056,"LZTS2",6454.5368956743,658
"636",101004177,"RPL31",329.194232400339,222
"637",101004246,"RPL31",487.111959287532,4
"638",101008959,"LRRK1",3220.63867684478,1326
"639",1010092,"C7orf50",10.373197625106,124
"641",101013780,"DPH5",374.509754028838,382
"642",101020669,"PDZD7",2102.02544529262,160
"643",101021663,"DPH5",3884.49787955895,579
"644",101022290,"PDZD7",2056.32994062765,223
"645",101022459,"LRRK1",10440.2697201018,2352
"646",101023521,"TRMT2B",4261.42832909245,867
"647",101023542,"PDZD7",517.322307039864,110
"648",101023597,"TRMT2B",2985.48854961832,525
"649",101025341,"DPH5",275.84139100933,9
"650",101027720,"LRRK1",6193.16369804919,1612
"651",101029999,"PDZD7",1511.54792196777,560
"652",101033678,"TBC1D8",2723.07209499576,281
"653",101034737,"SFXN3",3856.51145038168,378
"654",101035523,"SFXN3",541.132315521628,1
"655",101035636,"MUC17",1933.19168787108,382
"656",101036014,"SFXN3",2323.93299406276,593
"657",101036695,"MUC17",1250.82527565734,211
"658",101036737,"SFXN3",702.888888888889,571
"659",101037030,"TRMT2B",1241.38252756573,227
"660",101037146,"ANO4",7205.56234096692,1542
"661",101038786,"MUC17",2185.00254452926,305
"662",101040052,"MUC17",2038.79983036472,254
"663",101040261,"TBC1D8",4369.91942324003,1155
"664",101042197,"TRMT2B",940.567430025445,302
"665",101043603,"ANO4",3574.22476675148,772
"666",10104488,"FANCD2OS",1084.60050890585,141
"667",10104524,"FANCD2OS",3590.49279050042,701
"668",10104553,"FANCD2OS",5176.04240882103,492
"669",10104738,"FANCD2OS",4989.67345207803,747
"670",101049755,"LRRK1",3064.39779474131,591
"671",101050555,"TBC1D8",2010.11280746395,781
"672",101054327,"TBC1D8",5791.23155216285,1270
"673",101062736,"KAZALD1",3729.90245971162,307
"674",101062847,"KAZALD1",4888.03223070399,754
"675",101062968,"KAZALD1",5421.00339270568,415
"676",101063097,"KAZALD1",2153.18066157761,329
"677",10107556,"PPAN",344.299406276506,1
"678",101079052,"TMEM35",3841.46904156064,1337
"679",101079115,"TMEM35",5112.51823579304,1548
"680",10108068,"PPAN",5.11959287531807,208
"682",101087486,"TRIM56",2436.49448685327,1158
"683",101088154,"TRIM56",2422.70653095844,214
"684",101088300,"TRIM56",2204.74130619169,504
"685",101088643,"TRIM56",1062.9754028838,324
"686",101093868,"PPP3CA",4990.73876166243,602
"687",101094679,"TMEM35",5122.79389312977,1067
"688",101094715,"TMEM35",7244.04834605598,915
"689",101096623,"ANO4",2624.21882951654,452
"690",10109666,"PPAN",296.237489397795,1
"691",101098438,"PPP3CA",3242.46140797286,1509
"692",101101277,"CENPI",1647.56234096692,65
"693",101102398,"CENPI",1801.65394402036,265
"694",101103247,"NALCN",4187.91009329941,835
"695",10110494,"PPAN",1095.04834605598,152
"696",10110771,"PPAN-P2RY11",211.373197625106,137
"697",101108976,"PPP3CA",7331.70992366412,1019
"698",101126088,"PGR",3040.04664970314,571
"699",101127729,"PGR",2659.01865988126,145
"700",101128555,"SERPINE1",1581.44783715013,381
"701",101128851,"PGR",3598.38846480068,438
"702",101130516,"SERPINE1",1577.66497031383,141
"703",101130586,"SERPINE1",467.887192536048,307
"704",101131712,"TLX1",849.474978795589,76
"705",101131765,"TLX1",1268.9550466497,132
"706",101131833,"TLX1",4843.24003392706,630
"707",101132092,"TLX1",910.776081424936,386
"708",101133711,"SERPINE1",201.602205258694,107
"709",10113683,"PPAN-P2RY11",2134.1925360475,712
"710",10113903,"P2RY11",2487.11026293469,554
"711",10114036,"P2RY11",112.229007633588,255
"712",10114187,"P2RY11",4343.73706530958,1123
"713",10114329,"P2RY11",3177.3604749788,834
"714",101156630,"AP1S1",735.165394402036,306
"715",101156658,"AP1S1",1667.58269720102,460
"718",101157454,"AP1S1",2891.6844783715,608
"719",10115761,"BRK1",525.668363019508,536
"720",10115815,"BRK1",2783.31891433418,238
"721",101159060,"AP1S1",6546.46649703138,443
"722",101164038,"VGF",3175.23240033927,308
"723",101164134,"VGF",2632.00593723495,94
"724",101164387,"VGF",462.142493638677,136
"725",101164714,"VGF",456.060220525869,144
"726",10117143,"EIF3G",234.047497879559,1
"727",101172540,"NAT16",11319.2934690416,1571
"728",101173301,"NAT16",3443.65479219678,361
"729",101173490,"NAT16",5109.54028837998,1051
"730",101174587,"NAT16",8645.35368956743,2044
"731",101178399,"CHSY1",2477.92451229856,318
"732",101178618,"CHSY1",4390.27480916031,1017
"733",101178811,"CHSY1",3583.92790500424,697
"734",10118677,"EIF3G",1107.14927905004,80
"735",101187429,"SLC5A8",2072.41475826972,418
"736",10118887,"EIF3G",316.373197625106,93
"737",101190511,"SLC5A8",4610.94910941476,674
"738",101193698,"SLC5A8",10619.9558948261,2345
"739",101196049,"PPP3CA",2562.10856658185,562
"740",101198251,"MOGAT3",1140.754028838,200
"741",101198655,"MOGAT3",450.035623409669,147
"742",101198771,"MOGAT3",3468.94741306192,481
"743",101200083,"ZNF706",3055.368956743,1175
"744",101200413,"MOGAT3",1899.79558948261,172
"745",101201618,"ZNF706",2202.80916030534,710
"746",101201657,"ZNF706",3020.30195080577,873
"747",101201671,"ZNF706",2751.7294317218,1154
"748",101209620,"SLC5A8",1335.87871077184,207
"749",101211628,"PLOD3",5585.26547921968,1320
"750",101211927,"PLOD3",6063.42748091603,1263
"751",101213171,"PLOD3",8656.18320610687,1565
"752",101215938,"PLOD3",8204.38422391858,1482
"753",101222716,"ZNHIT1",1168.75318066158,1
"754",101222753,"ZNHIT1",625.136556403732,236
"755",101223502,"ZNHIT1",2025.10856658185,100
"756",101223680,"ZNHIT1",897.934690415606,1
"757",101227658,"LBX1",3567.78032230704,600
"758",101227784,"LBX1",649.877014418999,383
"759",101228656,"LBX1",3263.87362171332,1553
"760",101228704,"LBX1",2679.41136556404,1117
"762",10123029,"RRM2",56.373197625106,156
"763",101234379,"CLDN15",2095.23070398643,630
"764",101235490,"CHSY1",2287.89567430025,375
"765",101235917,"DRP2",7973.73536895674,1900
"766",101237367,"CLDN15",3558.23494486853,988
"767",101237436,"CLDN15",344.070398642918,98
"768",101237482,"CLDN15",2339.21967769296,246
"769",101239077,"S1PR1",3874.05089058524,550
"770",101239221,"S1PR1",1996.66327396098,334
"771",101239330,"S1PR1",6043.2417302799,710
"772",101239637,"S1PR1",503.860050890585,11
"773",101240222,"FIS1",2169.22561492791,297
"774",101240847,"FIS1",4633.98134011874,185
"775",101241677,"DRP2",1091.94232400339,297
"776",101242454,"DRP2",3854.39694656489,726
"777",10124276,"WWC3",436.128074639525,301
"778",101244071,"FIS1",4549.20525869381,937
"779",101244115,"FIS1",4220.88295165394,1056
"780",101244538,"IMPG2",394.678541136556,86
"781",101245980,"IMPG2",1031.614927905,197
"782",1012480,"TMEM259",3757.75911789652,277
"783",101248520,"DRP2",2761.14673452078,527
"784",101253066,"CNOT11",2721.55046649703,720
"785",101253191,"CNOT11",1487.60729431722,530
"786",101253468,"CNOT11",2225.18490245971,314
"787",10125423,"CLEC7A",452.17133163698,207
"788",1012553,"TMEM259",3705.42069550466,474
"789",101257691,"IMPG2",3986.32315521629,548
"790",101257883,"CNOT11",3300.60559796438,222
"791",10126228,"WWC3",4650.42917726887,1539
"792",10126633,"CLEC7A",10233.4809160305,2731
"793",101269917,"LPPR1",1211.65224766751,207
"794",101270030,"LPPR1",4862.02120441052,1141
"795",101275354,"VIMP",1624.11026293469,718
"796",101276581,"VIMP",1598.04834605598,143
"797",101276619,"VIMP",1893.5614927905,334
"798",101277342,"VIMP",1530.14927905004,386
"799",101277663,"TAF7L",2696.9219677693,394
"800",10127788,"CLEC7A",7531.35284139101,1027
"801",101278999,"TAF7L",1363.15097540288,320
"802",101282393,"TAF7L",3502.11195928753,266
"803",101286944,"SNRPA1",647.776081424936,1
"804",101287661,"SNRPA1",245.429177268872,98
"805",101291484,"IMPG2",2008.82273112807,41
"806",101292281,"NALCN",4714.25106022053,1166
"807",101292850,"TAF7L",5365.52671755725,657
"808",101295008,"RNF149",1487.56743002545,583
"809",101295089,"RNF149",645.373197625106,4
"811",10130008,"CLEC7A",975.339270568278,254
"812",10130809,"UBE4B",1157.48600508906,330
"813",101308144,"RNF149",1463.62340966921,455
"815",101309373,"LPPR1",2498.08396946565,707
"816",101309451,"LPPR1",7397.91687871077,1922
"817",101316517,"IFT22",1314.11026293469,302
"818",101318189,"IFT22",3923.33502968617,655
"819",101318968,"IFT22",7085.9550466497,841
"820",101319594,"UTP20",879.248515691264,28
"821",101321674,"IFT22",3437.89991518236,538
"822",1013295,"TMEM259",4114.30449533503,1469
"823",101338252,"UTP20",320.089058524173,197
"824",101346606,"TIMM8A",3430.16115351993,1
"825",101348533,"TIMM8A",8421.93214588635,1242
"826",101348598,"TIMM8A",4128.8481764207,919
"827",101348637,"TIMM8A",2736.62171331637,319
"828",10135151,"UBE4B",1553.39694656489,387
"829",101357514,"BTK",3791.57506361323,1185
"830",101358342,"BTK",2002.93723494487,652
"831",101358622,"BTK",1055.45801526718,214
"832",101362922,"BAAT",3.37319762510602,157
"833",101366464,"SENP7",5672.37404580153,712
"834",101366637,"SENP7",6207.63698049194,432
"835",101368304,"BAAT",2177.71416454623,662
"836",101371011,"BAAT",4894.39016115352,792
"837",101371178,"BAAT",1827.30619168787,208
"838",101375151,"BTK",1413.82103477523,339
"839",101376988,"NALCN",7251.65733672604,1902
"840",101382120,"PCSK6",5818.44953350297,1573
"841",101383606,"CREG2",431.373197625106,170
"842",101383652,"CREG2",4413.49872773537,785
"843",101387155,"CREG2",1022.8973706531,269
"844",101389555,"PCSK6",7817.25614927905,1564
"845",101390669,"MRPL50",1857.60559796438,52
"846",101390754,"MRPL50",356.418999151824,1
"847",101390778,"MRPL50",1454.11195928753,379
"848",101390832,"MRPL50",486.123833757422,103
"849",101390958,"RPL36A",2515.85750636132,209
"850",101390970,"RPL36A-HNRNPH2",1503.88973706531,683
"851",101390985,"RPL36A",1406.06106870229,528
"852",101391002,"RPL36A",6005.27820186599,396
"853",101391006,"RPL36A-HNRNPH2",198.740458015267,1
"854",101391025,"RPL36A",639.045801526718,1
"855",101391756,"RPL36A-HNRNPH2",123.214588634436,188
"856",101398806,"GLA",1716.9016115352,151
"858",101401067,"ARL1",6241.69211195929,798
"859",101401167,"ARL1",3337.70059372349,992
"860",101401754,"GLA",2227.17302798982,581
"861",1014051,"ISG15",2066.69126378287,613
"862",101405889,"ARL1",2538.45547073791,890
"863",101405952,"ARL1",2385.90839694656,504
"864",101405954,"RFX8",5619.82697201018,1323
"865",101407714,"GLA",2394.87531806616,64
"866",101407783,"GLA",3611.55979643766,1135
"867",101408099,"ZNF189",798.064461407973,8
"868",101408248,"ZNF189",1830.85835453774,290
"869",101408745,"ZNF189",1638.9550466497,395
"870",101408973,"ZNF189",2656.60305343511,528
"871",101412065,"HNRNPH2",2697.737913486,605
"872",101412458,"HNRNPH2",2419.84478371501,420
"873",101412626,"HNRNPH2",7284.92366412214,1366
"874",1014127,"ISG15",320.373197625106,180
"875",101412819,"HNRNPH2",3083.0983884648,515
"876",101412953,"RFX8",5332.2502120441,790
"877",101414865,"RFX8",5081.64037319763,901
"878",10141918,"C2orf48",5144.03816793893,432
"879",10141946,"C2orf48",2364.88804071247,408
"880",10141978,"VHL",840.917726887193,581
"881",101419992,"COL26A1",5100.58948261238,556
"883",10142150,"DNMT1",998.895674300254,1
"884",101422363,"RFX8",6005.73282442748,635
"885",10142313,"C2orf48",7525.8235793045,2028
"886",1014247,"ISG15",5330.18914334181,817
"887",101426614,"ALDOB",2325.87192536047,515
"888",101428516,"ALDOB",7114.25275657337,571
"889",1014288,"ISG15",840.023748939779,160
"890",101429858,"ALDOB",1050.61747243427,1
"891",101429914,"ALDOB",2674.8074639525,623
"892",101430423,"BTRC",6677.05767599661,1192
"893",101431436,"PCSK6",4142.08057675997,1316
"894",1014378,"TMEM259",8826.21628498728,1970
"895",101447713,"COL26A1",2933.35623409669,565
"896",101454082,"ITGBL1",618.592027141646,378
"897",10146475,"DNMT1",425.318066157761,1
"898",10146549,"VHL",751.407124681934,7
"899",10147082,"UBE4B",1135.41306191688,397
"900",101473765,"TRPC6",3947.82273112807,1439
"901",101476349,"TMEM246",3299.74045801527,679
"902",101476671,"TMEM246",6137.98558100085,1177
"903",101476861,"TMEM246",9107.89312977099,1249
"904",101482799,"SPIC",6182.78117048346,807
"905",101482890,"SPIC",1126.42578456319,298
"906",101486378,"SPIC",5037.50381679389,1120
"907",101486483,"SPIC",1453.08312128923,183
"908",101489384,"PCSK6",4538.74215436811,937
"909",101489609,"ARMCX4",1484.74639525021,33
"910",101490161,"ARMCX4",1283.03392705683,815
"911",101490789,"ARMCX4",565.384223918575,451
"912",101491270,"ARMCX4",5067.73452078032,529
"913",101491623,"TRPC6",5378.81933842239,1204
"914",101504493,"TRPC6",8242.05258693808,1947
"915",101504727,"TRPC6",7461.01865988126,922
"916",10151459,"DNMT1",826.20695504665,171
"917",101521809,"BTRC",10886.4503816794,1076
"918",101526191,"BTRC",3550.7336726039,554
"919",101534712,"BTRC",853.406276505513,423
"920",101539954,"COL26A1",481.224766751484,130
"921",101540342,"RNF20",664.763358778626,1
"922",101544043,"COL26A1",4169.64037319763,234
"923",101544881,"RNF20",674.623409669211,107
"924",101547487,"RNF20",2675.95843935539,394
"925",101552394,"RNF20",1326.13570822731,1
"926",101553040,"ARMCX1",5.11959287531807,1
"927",101553115,"ARMCX1",2621.68617472434,143
"928",101553463,"ARMCX1",1233.50975402884,317
"929",101553668,"ARMCX1",2849.67430025445,1109
"930",101558682,"GRHL2",1167.81085665819,265
"931",101561782,"DIO3",6359.35284139101,498
"932",101561831,"DIO3",5045.88973706531,60
"933",101561886,"DIO3",4558.0983884648,549
"934",101561962,"DIO3",3918.82188295165,698
"935",101564953,"TRMT10C",4243.88804071247,723
"936",101565035,"TRMT10C",5186.97455470738,901
"937",101565287,"TRMT10C",424.373197625106,90
"938",101574277,"PCNP",1180.71586089907,83
"939",101577515,"GRHL2",2964.54452926209,484
"940",101579303,"ITGBL1",3503.65818490246,965
"941",101579907,"PCNP",2024.71246819338,291
"942",101579937,"PCNP",3057.93469041561,824
"943",101579992,"PCNP",1267.01865988126,349
"944",101583217,"ITGBL1",7374.98049194232,1088
"945",101583523,"POLL",11.9855810008482,248
"946",101584826,"POLL",5786.4427480916,1380
"947",101585865,"POLL",3008.55216284987,525
"948",101586072,"POLL",2813.28074639525,633
"949",101594597,"PPP3R2",5037.04071246819,887
"950",101594624,"PPP3R2",4922.06191687871,496
"951",101594664,"DPCD",5309.23155216285,975
"952",101594731,"PPP3R2",6563.491942324,1532
"953",101594734,"DPCD",6401.88464800679,1732
"954",101594807,"PPP3R2",3342.95419847328,654
"955",101598169,"ITGBL1",5488.83799830365,1032
"956",101601216,"DPCD",3507.74893977947,762
"957",101601265,"DPCD",3950.6556403732,846
"958",10160869,"OLR1",2365.57167090755,478
"959",101616318,"ARMCX6",5863.49787955895,1123
"960",101616389,"ARMCX6",2488.31721798134,493
"961",101616479,"ARMCX6",4103.33672603902,691
"962",101616538,"ARMCX6",2131.45716709075,657
"963",101619608,"GRHL2",1833.8320610687,110
"964",101622183,"MYL10",1987.26717557252,360
"965",101623030,"MYL10",1439.877014419,147
"966",101624204,"MYL10",2785.74809160305,206
"967",101624239,"MYL10",2526.7133163698,310
"968",101625063,"ARMCX3",2263.81085665819,527
"969",101625149,"ARMCX3",7680.19423240034,913
"970",101625213,"ARMCX3",2028.38422391858,187
"971",101625465,"ARMCX3",6053.52162849873,578
"972",10162681,"DNMT1",2050.75063613232,258
"973",101642450,"MYBPC1",7115.49109414758,1613
"974",101646755,"TM2D3",3403.86768447837,223
"975",101648093,"MYBPC1",7114.0203562341,1969
"976",101649392,"MYBPC1",4241.5903307888,925
"978",101650122,"TM2D3",2154.50466497031,507
"979",101651385,"MYBPC1",3898.82697201018,1150
"980",101652279,"TM2D3",1955.68193384224,658
"981",101656424,"ARMCX2",1631.4385072095,281
"982",101656671,"ARMCX2",2921.03477523325,955
"983",101656946,"ARMCX2",2870.39779474131,794
"984",101657162,"ARMCX2",2118.20525869381,255
"986",101665026,"ZBTB11",3731.20695504665,1410
"987",101665398,"ZBTB11",518.711620016963,261
"988",101665580,"ZBTB11",1560.17811704835,140
"989",101667891,"FBXW4",960.959287531807,455
"990",10166832,"OLR1",3331.53774385072,538
"991",101670297,"GRIN3A",6038.66836301951,896
"992",101671075,"GRIN3A",4054.00169635284,746
"993",101672983,"FBXW4",1585.65055131467,1
"994",101673510,"FBXW4",1680.82951653944,386
"995",101673579,"FBXW4",5463.5122985581,767
"996",101682866,"RPL24",528.373197625106,46
"997",101685823,"RPL24",232.373197625106,15
"998",101685884,"RPL24",499.470737913486,85
"999",101686038,"TARSL2",1887.74978795589,449
"1000",101686215,"GRIK2",2431.48006785411,861
"1001",101686850,"GRIN3A",8075.53604749788,1114
"1002",10169109,"OLR1",3614.53859202714,338
"1003",10169153,"OLR1",2346.99067005937,256
"1004",101698082,"CHPT1",1933.38422391858,273
"1005",101702244,"TARSL2",2088.03392705683,716
"1006",101705687,"TARSL2",3368.45971162002,569
"1007",101714537,"CHPT1",2953.71077184054,852
"1008",101716798,"CHPT1",9848.80491942324,1484
"1009",101719281,"NCALD",7938.03477523325,1100
"1010",101719352,"NCALD",4721.40797285835,668
"1011",101719402,"NCALD",6118.70568278202,781
"1012",101719511,"NCALD",6831.86005089059,1590
"1013",101721145,"TARSL2",4411.74893977947,1777
"1014",101723178,"CHPT1",1829.56488549618,472
"1015",101726738,"FGF14",3137.8320610687,1076
"1016",101727432,"CEP97",4271.23070398643,787
"1017",101731949,"CEP97",214.373197625106,52
"1018",101734994,"SYCP3",4218.09160305344,974
"1019",101737237,"SYCP3",5596.385072095,912
