Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
KRT10	4	-0.1199	-0.88799	0.85349	0.97374	0.37454	0.64296
MAP4K5	4	-0.012158	-0.31529	0.82763	0.96975	0.75254	0.86214
LRP2	4	-0.31486	-1.8775	0.44228	0.85691	0.060443	0.45364
ZIC3	4	0.35721	1.3009	0.041762	0.31603	0.19329	0.53892
GPR15	4	0.059052	0.36534	0.59958	0.9145	0.71485	0.83786
TTC30A	4	0.091988	0.96739	0.49677	0.87888	0.33335	0.6131
NINJ1	4	-0.10103	-1.207	0.90524	0.98312	0.22744	0.54534
CASS4	4	0.021164	0.082998	0.72179	0.94888	0.93385	0.96673
KIF16B	4	0.30621	1.2227	0.077061	0.43724	0.22143	0.54419
POLDIP3	4	-0.36903	-1.5071	0.36045	0.81006	0.13179	0.53615
ZBED5	4	0.30025	1.3243	0.082927	0.45415	0.18542	0.53742
TAS2R3	4	0.091398	0.5829	0.49881	0.88033	0.55996	0.75107
MYH15	4	-0.035317	-0.24974	0.89992	0.98199	0.80279	0.89226
LINGO3	4	-0.10281	-0.29593	0.90072	0.98211	0.76728	0.87113
JAKMIP1	4	0.018092	0.11424	0.73173	0.94984	0.90904	0.95346
RFX3	4	-0.06797	-0.61599	0.9994	0.99965	0.5379	0.74636
MYO1G	4	0.24473	1.1289	0.14845	0.59864	0.25893	0.56295
LDHAL6B	4	0.46267	1.4154	0.010192	0.12538	0.15696	0.53615
ZNF480	4	-0.20951	-0.5605	0.63861	0.92524	0.57514	0.75432
TGM1	4	-0.25274	-1.7724	0.55116	0.89937	0.076333	0.51281
ARIH2	4	-0.10574	-0.98302	0.89321	0.98079	0.3256	0.60792
DDX46	4	-1.3701	-2.728	0.0037785	0.063919	0.0063719	0.12855
OR8K3	4	0.089068	0.6017	0.50641	0.88343	0.54738	0.74805
KRTAP19-8	4	0.19765	1.243	0.23088	0.70289	0.21387	0.54306
SFR1	4	-0.25278	-1.5508	0.55106	0.89937	0.12095	0.53615
CDH15	4	-0.074541	-0.63164	0.9822	0.99607	0.52762	0.74365
GUCA1B	4	0.054801	0.27174	0.6137	0.91968	0.78582	0.88184
TSTD2	4	0.030021	0.32621	0.6927	0.94021	0.74427	0.85681
SRA1	4	0.15275	1.3696	0.33196	0.79182	0.17081	0.53615
ASAP3	4	0.012528	0.098366	0.74928	0.95434	0.92164	0.96057
HBEGF	4	0.14349	1.1573	0.35493	0.80567	0.24715	0.55598
TEAD3	4	-0.28505	-1.5097	0.49175	0.87756	0.13111	0.53615
TOMM40	4	-1.132	-2.8946	0.011534	0.13512	0.0037967	0.096315
ATP6V1E2	4	-0.024984	-0.14333	0.8686	0.97736	0.88603	0.94095
HOMER2	4	-0.087591	-0.77591	0.94298	0.98977	0.4378	0.69309
MCM5	4	-1.9116	-3.2862	0.00019887	0.0069565	0.0010156	0.040996
DKK1	4	0.032509	0.3095	0.68554	0.93839	0.75694	0.86507
ODF3L2	4	-0.11722	-0.79441	0.86169	0.97552	0.42695	0.68488
OTUB1	4	0.064094	0.70394	0.58357	0.91051	0.48147	0.72356
S1PR2	4	0.042141	0.4279	0.65606	0.93153	0.66872	0.80702
SLC39A9	4	-0.088033	-0.73213	0.94158	0.98935	0.46409	0.71208
RSG1	4	-0.2478	-1.494	0.56095	0.90337	0.13518	0.53615
REPS2	4	0.16204	1.3904	0.30824	0.77348	0.16441	0.53615
POLE2	4	-1.5558	-3.3826	0.0016904	0.036957	0.000718	0.03242
BRMS1	4	0.27495	0.73272	0.10873	0.51849	0.46373	0.71184
SMEK2	4	0.15229	1.1593	0.3328	0.79238	0.24632	0.55531
EPG5	4	-0.15125	-1.3425	0.77458	0.96133	0.17942	0.53615
ELK4	4	-0.31329	-1.4539	0.44556	0.85909	0.14597	0.53615
TDRKH	4	0.13006	0.63797	0.39087	0.83092	0.52349	0.74284
RABGAP1L	4	0.22203	1.5494	0.18495	0.64973	0.12128	0.53615
ASB17	4	0.065063	0.5806	0.58014	0.9094	0.56151	0.75134
ZC3H8	4	-1.0517	-2.4206	0.017003	0.17693	0.015493	0.21823
SOX12	4	0.15811	1.5339	0.31903	0.78407	0.12505	0.53615
STC1	4	0.33759	1.4409	0.052352	0.35532	0.1496	0.53615
ZFR	4	-0.38949	-1.0726	0.33131	0.79134	0.28347	0.5778
EML4	4	-0.055768	-0.38919	0.96102	0.99194	0.69713	0.8266
GAGE2A	4	-0.015951	-0.040454	0.83981	0.97092	0.96773	0.98367
USP26	4	0.1261	0.91638	0.40186	0.83666	0.35947	0.63269
B3GALTL	4	0.043677	0.52519	0.65084	0.93002	0.59945	0.76482
CRTAC1	4	0.042251	0.28109	0.65556	0.93128	0.77864	0.87799
FAM207A	4	0.2571	1.2861	0.13095	0.56596	0.19841	0.53892
SPATA12	4	0.27923	1.5893	0.10386	0.50964	0.11199	0.53615
NPAP1	4	0.20698	1.2056	0.21259	0.68318	0.22798	0.54554
CCPG1	4	0.27606	1.2777	0.10759	0.51708	0.20137	0.5393
CHST7	4	-0.015543	-0.34124	0.83862	0.9709	0.73292	0.8493
ADAM33	4	-0.31351	-1.6887	0.44516	0.85875	0.091286	0.53615
RAB14	4	-0.21264	-0.98313	0.6321	0.92419	0.32555	0.60792
SLC6A4	4	-0.082481	-0.81988	0.95799	0.99146	0.41229	0.673
SLC12A8	4	0.15292	1.1948	0.33136	0.79134	0.23218	0.54827
MARCH3	4	0.24403	1.5126	0.14945	0.6	0.13038	0.53615
CLIC6	4	0.11226	0.86526	0.43895	0.85443	0.3869	0.6534
DCT	4	0.1314	1.5885	0.38714	0.82779	0.11217	0.53615
HS3ST3A1	4	0.26865	1.0701	0.11544	0.53362	0.28458	0.57881
PSMC3	4	-1.0704	-1.9671	0.015412	0.16578	0.049168	0.41331
H1FNT	4	0.020327	0.1649	0.72422	0.94888	0.86902	0.93153
NUFIP1	4	-0.52114	-1.5323	0.19146	0.65897	0.12544	0.53615
KRT27	4	-0.012619	-0.070289	0.82897	0.96987	0.94396	0.97149
FADS6	4	-0.0026239	-0.01417	0.79681	0.96519	0.98869	0.99487
NXPH4	4	0.0064917	0.10082	0.76867	0.95966	0.9197	0.95946
FAHD1	4	-0.074893	-0.94649	0.98106	0.99571	0.3439	0.61998
CPNE2	4	-0.04003	-0.27053	0.91419	0.98412	0.78675	0.88218
DNASE1L3	4	-0.2345	-0.81909	0.58755	0.91146	0.41273	0.67329
DIO2	4	0.24311	1.3931	0.15114	0.60413	0.1636	0.53615
MTF2	4	0.20099	1.2632	0.22363	0.69371	0.2065	0.54049
RNASE11	4	-0.029053	-0.38072	0.88167	0.9796	0.70341	0.8301
RIMS2	4	0.26008	1.4578	0.12638	0.5543	0.14491	0.53615
SDR16C5	4	0.10099	1.1194	0.46878	0.86874	0.26295	0.56383
C1orf106	4	-0.13797	-1.057	0.8069	0.96677	0.29049	0.58272
PROSER2	4	0.0492	0.59253	0.6324	0.92419	0.55349	0.74969
OSBPL1A	4	-0.51929	-2.145	0.19285	0.66183	0.031951	0.32819
SPATA2	4	-0.27476	-1.3336	0.51054	0.88474	0.18235	0.53615
ZNF197	4	0.19682	1.3141	0.23208	0.7045	0.18881	0.53746
IL1RAP	4	0.45125	0.99029	0.011932	0.13817	0.32203	0.60549
ZNF683	4	-0.11839	-0.79173	0.85826	0.97466	0.42852	0.68555
TYMS	4	-0.2862	-1.3029	0.48981	0.87714	0.19262	0.53827
ACBD7	4	0.17961	1.1656	0.26872	0.74552	0.24377	0.55469
CPNE3	4	-0.12905	-0.85093	0.82967	0.96993	0.39481	0.65902
CHGB	4	0.21064	0.98017	0.20563	0.67559	0.327	0.60874
WNT8A	4	0.17351	0.9585	0.28239	0.755	0.33781	0.61563
TFAP2B	4	0.1271	0.67673	0.39893	0.83496	0.49858	0.73157
RRS1	4	-1.9901	-3.4883	0.00014915	0.0061224	0.00048617	0.025599
ARHGDIG	4	-0.12226	-0.81455	0.84608	0.97163	0.41533	0.67578
PTPRO	4	0.10294	0.73101	0.46316	0.86636	0.46477	0.71256
SLC28A2	4	-0.024188	-0.41672	0.86611	0.97696	0.67688	0.81326
F9	4	0.25748	1.4683	0.13075	0.56596	0.14203	0.53615
ADAM29	4	0.033383	0.38887	0.68306	0.93803	0.69737	0.8266
TAS1R3	4	-0.35782	-2.0037	0.3768	0.82266	0.045106	0.39412
KRTAP24-1	4	0.27554	1.5153	0.10808	0.51769	0.12969	0.53615
DUSP22	4	-0.13245	-1.331	0.82092	0.96781	0.18318	0.53629
CRMP1	4	-0.12969	-1.5653	0.82803	0.96975	0.11752	0.53615
KCNC3	4	-0.011766	-0.057594	0.82654	0.96922	0.95407	0.97659
CPNE7	4	-0.077185	-0.53121	0.97469	0.99498	0.59527	0.76248
XRN2	4	-1.2225	-2.2992	0.0078552	0.1054	0.021491	0.26167
OR10Z1	4	0.13978	1.1463	0.36542	0.81456	0.25166	0.55761
GBP3	4	0.24995	1.4817	0.1408	0.58344	0.13843	0.53615
STH	4	0.1583	1.6713	0.31834	0.78382	0.094657	0.53615
ATP6V1F	4	-0.4637	-0.9147	0.2457	0.72022	0.36035	0.63321
CRB1	4	0.29304	1.3013	0.08954	0.47123	0.19315	0.53876
KCNH3	4	0.08347	0.64698	0.52391	0.88876	0.51765	0.73996
ABHD17C	4	0.090191	0.46399	0.50298	0.88241	0.64266	0.78925
NEDD9	4	-0.14923	-0.71635	0.77951	0.96243	0.47377	0.71843
LACTB2	4	0.062343	0.46925	0.58914	0.91147	0.63889	0.7866
ATP2C1	4	0.29028	1.4169	0.092622	0.47941	0.15651	0.53615
TRIM65	4	-0.12328	-1.559	0.84329	0.97126	0.11899	0.53615
MATR3	4	-0.77929	-1.7615	0.059958	0.38116	0.078151	0.51911
C15orf48	4	0.02555	0.17877	0.70737	0.94443	0.85812	0.92497
CEACAM4	4	-0.55611	-1.9432	0.16496	0.62509	0.051993	0.42404
DPP3	4	-0.0078754	-0.061683	0.81346	0.96781	0.95081	0.97502
C20orf197	4	0.59617	1.2175	0.0015909	0.036364	0.22342	0.54432
CYP2B6	4	-0.087475	-0.55258	0.94337	0.98978	0.58055	0.7556
DNPEP	4	0.069283	0.22528	0.56642	0.90421	0.82176	0.9032
DTYMK	4	-2.2462	-3.5752	4.9717e-05	0.002924	0.00034995	0.020887
C6orf52	4	0.32718	1.0143	0.059113	0.3789	0.31044	0.59731
SOCS1	4	-0.0097046	-0.068636	0.81958	0.96781	0.94528	0.97205
ALCAM	4	0.31325	1.4228	0.070598	0.41973	0.15479	0.53615
ZNF829	4	0.24195	0.61177	0.15238	0.60559	0.54069	0.74709
KRT85	4	0.09914	0.78375	0.47425	0.87046	0.43319	0.68911
FARS2	4	-1.4189	-2.4773	0.002983	0.053667	0.013237	0.19899
SULT1C4	4	0.030545	0.27772	0.69076	0.93942	0.78123	0.87972
MRGPRE	4	-0.24693	-0.96687	0.56279	0.90347	0.33361	0.61325
PI4KA	4	-0.6528	-2.1177	0.10694	0.5157	0.034196	0.33977
RTN4R	4	0.11602	0.90578	0.42826	0.84968	0.36505	0.63623
ID3	4	-0.079552	-0.52256	0.96754	0.99281	0.60128	0.76559
FOCAD	4	-0.0028553	-0.070206	0.79805	0.96565	0.94403	0.9715
SMIM18	4	0.13908	0.51797	0.36751	0.81654	0.60448	0.76641
SERTAD3	4	0.15961	0.96384	0.31471	0.7801	0.33512	0.61402
CWF19L1	4	-0.48675	-1.5699	0.22104	0.69252	0.11644	0.53615
TSKS	4	-0.24279	-1.1279	0.57065	0.90613	0.25935	0.5631
ITPR3	4	-0.0026548	-0.01638	0.79686	0.96519	0.98693	0.99406
RAD54L	4	0.073455	0.4118	0.55354	0.90052	0.68049	0.81545
PPM1F	4	-0.59029	-1.8041	0.1409	0.58349	0.071214	0.49702
HAPLN2	4	-0.51358	-1.8565	0.19812	0.66739	0.06338	0.46577
MS4A6A	4	0.1262	0.31099	0.40131	0.83613	0.75581	0.86445
ACAN	4	0.012723	0.1634	0.74893	0.95434	0.87021	0.93227
PRR15L	4	0.026079	0.13598	0.70598	0.94443	0.89184	0.94408
LOXL4	4	-0.0044497	-0.048435	0.80302	0.96609	0.96137	0.98032
MAPK7	4	-0.47192	-1.9525	0.2366	0.70892	0.050884	0.42084
BTBD10	4	-0.53593	-1.9437	0.17992	0.64599	0.05193	0.42398
SLC6A12	4	0.064667	1.382	0.58139	0.90983	0.16699	0.53615
MRM1	4	0.0049828	0.018691	0.77354	0.96114	0.98509	0.99342
STAB2	4	0.070841	0.43773	0.56215	0.90347	0.66158	0.80221
OR13G1	4	-0.0046125	-0.055526	0.80362	0.96617	0.95572	0.97754
CCDC151	4	-0.1486	-1.2114	0.78155	0.96371	0.22574	0.54477
CORO7	4	0.096286	0.99756	0.4832	0.8744	0.31849	0.60257
VAPB	4	0.3246	1.3185	0.060803	0.38327	0.18734	0.53742
MRPS18B	4	-1.2223	-2.352	0.0078552	0.1054	0.018675	0.24385
TMEM38A	4	-0.25507	-1.4445	0.54604	0.89708	0.14858	0.53615
EP400	4	-0.68339	-2.1558	0.092771	0.48006	0.031098	0.32352
UFL1	4	-0.57549	-1.7734	0.15089	0.60374	0.07617	0.5124
SLC2A4	4	0.1482	0.93365	0.3427	0.79769	0.35048	0.62558
C1QC	4	0.053801	0.77258	0.61693	0.92055	0.43977	0.6941
ZBTB21	4	0.025748	0.63417	0.70682	0.94443	0.52597	0.74347
SQLE	4	0.017326	0.10149	0.73387	0.95018	0.91916	0.95932
KRTAP9-4	4	-0.7638	-2.1501	0.064632	0.39939	0.031544	0.32618
EVC2	4	0.18558	1.1102	0.25549	0.7315	0.26691	0.56617
GNAQ	4	-0.091083	-0.79167	0.93273	0.98758	0.42855	0.68555
C7orf34	4	0.36041	1.1005	0.040022	0.30713	0.27109	0.56862
CYHR1	4	-0.16548	-1.3906	0.73899	0.95136	0.16436	0.53615
TICAM1	4	-0.097642	-0.91591	0.91419	0.98412	0.35971	0.63287
SLC16A13	4	-0.10502	-0.66808	0.8954	0.98179	0.50408	0.7344
ATP11A	4	-0.24511	-1.95	0.56617	0.90421	0.051177	0.42101
EDRF1	4	-0.22221	-1.2921	0.61151	0.91883	0.19631	0.53892
RCN3	4	-0.15579	-1.2403	0.76211	0.95774	0.21485	0.54306
ERLEC1	4	0.28063	1.235	0.10276	0.50748	0.21683	0.54399
AFP	4	0.25036	1.2509	0.14	0.58194	0.21096	0.54194
MGAT5B	4	0.26986	1.0929	0.11405	0.52928	0.27446	0.57076
RNF212B	4	-0.27438	-1.5225	0.51104	0.88478	0.12787	0.53615
TIFAB	4	0.019827	0.50194	0.72566	0.94921	0.61571	0.77211
PACS1	4	-0.28689	-1.1628	0.48881	0.87714	0.24493	0.55472
SYNPO2	4	0.29413	1.0143	0.088496	0.46817	0.31044	0.59731
MAFB	4	0.38278	1.414	0.029979	0.25913	0.15737	0.53615
TRIM54	4	-0.054383	-0.61427	0.95729	0.99146	0.53904	0.74686
RETSAT	4	0.22579	0.67659	0.17953	0.64597	0.49866	0.73157
PYHIN1	4	0.0041291	0.013749	0.77662	0.96209	0.98903	0.99507
FOXP4	4	-0.00925	-0.050379	0.81824	0.96781	0.95982	0.97959
GPR25	4	-0.11218	-1.5634	0.8771	0.97875	0.11796	0.53615
CARD16	4	0.060757	1.0951	0.59342	0.91233	0.27347	0.57014
RFC3	4	-1.8086	-3.5672	0.00034802	0.011076	0.00036077	0.021406
VBP1	4	-0.91578	-2.0779	0.032117	0.26861	0.037719	0.3582
GLI4	4	-0.36867	-2.0811	0.36139	0.81109	0.037422	0.35673
ABLIM2	4	-0.13097	-0.64467	0.8245	0.96841	0.51914	0.74104
C1orf123	4	0.14521	0.797	0.3506	0.80264	0.42545	0.68362
FBXO18	4	0.064687	0.51157	0.58134	0.90983	0.60895	0.76812
TOX4	4	-0.3082	-0.87	0.45406	0.86185	0.3843	0.65137
ADGB	4	-0.036811	-0.77683	0.90509	0.98312	0.43726	0.69241
TDGF1	4	0.12717	0.57106	0.39883	0.83496	0.56796	0.75333
NR1H3	4	0.34232	1.4791	0.049717	0.34507	0.13912	0.53615
RNF146	4	0.15528	1.2356	0.32564	0.78859	0.21662	0.54399
CATSPERB	4	-0.2237	-1.2114	0.60784	0.91711	0.22572	0.54477
KBTBD13	4	0.3626	1.4682	0.039077	0.30406	0.14206	0.53615
CES4A	4	-0.12243	-0.84882	0.84558	0.97163	0.39598	0.65975
SERPINB5	4	0.13197	1.1715	0.38535	0.82651	0.24139	0.55395
HK3	4	0.23184	1.4165	0.16879	0.62936	0.15664	0.53615
CST6	4	-0.073647	-0.30567	0.98474	0.99633	0.75985	0.86687
IVD	4	0.17764	1.2589	0.27284	0.74857	0.20806	0.54129
UBE2B	4	0.20611	1.041	0.21408	0.68485	0.2979	0.5893
GIMD1	4	0.44315	1.4054	0.013523	0.15061	0.1599	0.53615
SYT9	4	0.26479	1.1192	0.11952	0.54132	0.26307	0.56386
LACE1	4	0.10885	1.049	0.44745	0.85941	0.2942	0.58667
COX7B	4	-1.3007	-2.3392	0.0050214	0.076982	0.019323	0.24774
ZFHX3	4	0.49917	1.3629	0.0061649	0.08979	0.17291	0.53615
ZNF689	4	-0.075005	-0.44994	0.98081	0.99571	0.65275	0.79587
TEX2	4	-0.19699	-1.4518	0.66476	0.93399	0.14655	0.53615
FZD2	4	0.20043	1.4268	0.22487	0.69531	0.15363	0.53615
ISG15	4	-0.46991	-1.9871	0.23889	0.71101	0.046907	0.40269
ACPP	4	0.23285	1.2985	0.16705	0.62858	0.1941	0.53892
CPA6	4	-0.0096564	-0.0915	0.81943	0.96781	0.9271	0.96315
ACTR8	4	-0.3712	-1.1866	0.35761	0.80829	0.23537	0.55075
C11orf49	4	0.045819	0.43224	0.64398	0.92744	0.66557	0.8052
TSR1	4	-1.019	-2.4218	0.020533	0.20205	0.015444	0.21814
OGN	4	0.21801	1.406	0.19186	0.65977	0.15972	0.53615
CCDC152	4	0.24922	0.8952	0.14164	0.58453	0.37068	0.64059
DNAJB11	4	-0.35064	-1.7889	0.38704	0.82779	0.073631	0.5039
INAFM2	4	0.12611	0.77134	0.40181	0.83665	0.4405	0.69459
PXT1	4	0.24101	1.3972	0.15397	0.60828	0.16234	0.53615
DPPA5	4	-0.17474	-1.5472	0.71711	0.94795	0.1218	0.53615
ZMYM5	4	-0.028263	-0.4244	0.87869	0.97939	0.67127	0.80899
RALBP1	4	-0.21887	-0.69394	0.61842	0.92072	0.48772	0.72697
PIN4	4	-0.023213	-0.10946	0.86303	0.97594	0.91284	0.95574
CLCN3	4	0.16747	1.6369	0.29591	0.76415	0.10165	0.53615
GLTSCR1L	4	0.036258	0.15837	0.67381	0.93574	0.87417	0.93427
NHLRC3	4	0.043239	0.3572	0.65243	0.93042	0.72094	0.84176
SCARA5	4	0.22901	1.338	0.17366	0.63694	0.1809	0.53615
CCDC25	4	-0.13646	-1.0542	0.81098	0.96781	0.29178	0.58409
WDTC1	4	-0.18876	-1.5748	0.68311	0.93803	0.11531	0.53615
SGSH	4	-0.13592	-1.2239	0.81222	0.96781	0.221	0.54419
ABI1	4	0.10735	0.79985	0.45168	0.8614	0.4238	0.6821
ZNF385C	4	-0.097431	-0.75192	0.91479	0.98412	0.4521	0.70302
HIST1H1T	4	0.33862	1.5259	0.051606	0.35294	0.12703	0.53615
KIF2B	4	-0.010515	-0.16757	0.82211	0.96781	0.86692	0.93023
UPK3A	4	0.14433	0.76315	0.35269	0.80362	0.44537	0.69919
ZNF862	4	0.068451	1.185	0.56916	0.90505	0.236	0.55117
SPATA31A5	4	-0.86741	-1.7987	0.040817	0.31087	0.072073	0.50041
ABRACL	4	0.3004	1.5392	0.082679	0.45363	0.12375	0.53615
RPA1	4	-0.98005	-2.2653	0.024311	0.22514	0.023493	0.27553
DNMT3A	4	-0.0030435	-0.018	0.7986	0.96567	0.98564	0.99366
TAS2R8	4	0.23887	0.68082	0.15686	0.61072	0.49599	0.73049
ZNF669	4	-0.0097073	-0.058365	0.81958	0.96781	0.95346	0.97632
ANKRD40	4	-0.13049	-1.2397	0.82574	0.96896	0.2151	0.54306
HOXB2	4	0.08172	0.61054	0.52928	0.89183	0.54151	0.74709
SLC6A8	4	-0.52564	-1.3706	0.18843	0.65594	0.1705	0.53615
DOPEY2	4	-0.047179	-0.31918	0.93606	0.98871	0.74959	0.85998
PUM1	4	-1.0238	-2.9038	0.020036	0.19882	0.0036871	0.094355
PERM1	4	-0.28478	-0.7845	0.49205	0.87757	0.43275	0.68885
OR2A12	4	0.16998	0.85173	0.29059	0.76239	0.39436	0.65893
ELOVL5	4	0.15607	1.5916	0.324	0.78765	0.11148	0.53615
MACC1	4	0.015751	0.13712	0.73899	0.95136	0.89094	0.94367
CASP1	4	0.23795	0.97005	0.1582	0.61298	0.33202	0.61212
ACTR6	4	-0.62901	-1.3064	0.11813	0.53874	0.19142	0.53751
HOXC5	4	-0.18611	-1.191	0.68922	0.93891	0.23364	0.54977
TTC30B	4	0.074506	0.80561	0.55016	0.89937	0.42047	0.67919
ATG4B	4	0.012304	0.12068	0.75017	0.95476	0.90395	0.95114
PHB2	4	-2.1536	-3.3835	4.9717e-05	0.002924	0.00071572	0.03242
ZBTB48	4	-0.17743	-0.88783	0.71135	0.94536	0.37463	0.64296
CSN3	4	0.044358	0.30076	0.6492	0.9292	0.7636	0.86909
PFKM	4	-0.010922	-0.052738	0.82361	0.96834	0.95794	0.97877
ICA1	4	-0.26258	-1.2439	0.53306	0.89281	0.21352	0.54288
PIWIL3	4	0.42464	1.2322	0.017252	0.17859	0.21788	0.54399
ZNF57	4	-0.017846	-0.15173	0.84662	0.97163	0.8794	0.93772
EML3	4	0.37874	1.2773	0.031073	0.26305	0.2015	0.5393
CWF19L2	4	-0.56837	-1.8275	0.15531	0.60864	0.067631	0.48378
PRTG	4	0.30504	1.2621	0.078503	0.44082	0.20692	0.54058
NRP1	4	0.24055	1.505	0.15447	0.60853	0.13232	0.53615
TREM2	4	-0.085381	-0.59766	0.94914	0.99097	0.55006	0.74877
MYO1E	4	-0.07258	-0.98527	0.98757	0.99644	0.32449	0.60683
CLLU1	4	0.042894	0.43602	0.65333	0.93042	0.66282	0.80313
PALM	4	-0.10102	-0.99016	0.90524	0.98312	0.3221	0.60554
IBTK	4	0.18497	1.6048	0.25713	0.73334	0.10853	0.53615
FAM20A	4	0.043835	0.37704	0.65054	0.93001	0.70614	0.83197
RASGRF1	4	0.31057	1.364	0.073034	0.42543	0.17256	0.53615
CCDC28A	4	0.25694	1.1298	0.1313	0.56662	0.25855	0.56276
FKRP	4	0.12436	0.66316	0.40549	0.83722	0.50723	0.73543
SLITRK2	4	0.18588	1.4579	0.25495	0.73083	0.14487	0.53615
STIM2	4	0.021179	0.15533	0.72174	0.94888	0.87656	0.93595
LRP10	4	-0.24534	-1.1303	0.56558	0.90357	0.25834	0.56237
C15orf54	4	0.29927	1.5038	0.083673	0.45711	0.13263	0.53615
NDNF	4	-0.60277	-1.7962	0.13404	0.57179	0.072469	0.5015
TSTA3	4	-1.3542	-2.415	0.004027	0.066612	0.015735	0.21994
DDX20	4	-1.7757	-2.72	0.00039773	0.012442	0.0065278	0.12978
NSA2	4	-1.7783	-3.2286	0.00034802	0.011076	0.001244	0.047563
HLA-DOB	4	0.27833	1.1474	0.10485	0.51102	0.2512	0.55739
HELZ	4	-0.59843	-2.0329	0.13682	0.57694	0.042063	0.37999
LDOC1	4	0.22888	0.46998	0.17386	0.63727	0.63837	0.78644
DEFB133	4	0.56287	1.3149	0.0026847	0.049678	0.18854	0.53745
RPS9	4	-2.4524	-3.2151	0	0	0.0013038	0.048689
EPHB2	4	0.071634	1.3632	0.55946	0.90265	0.17283	0.53615
NR4A2	4	0.29446	1.4168	0.088446	0.46817	0.15655	0.53615
MEAF6	4	-0.84216	-2.4196	0.045441	0.33044	0.015537	0.21854
ASB12	4	0.15791	0.69921	0.31943	0.78421	0.48442	0.72527
ACTC1	4	-0.4414	-1.6017	0.26877	0.74552	0.10923	0.53615
AP3D1	4	-0.17626	-1.7338	0.71418	0.94687	0.082956	0.53566
C3orf35	4	0.11986	0.60453	0.41772	0.84293	0.54549	0.74768
PSAP	4	0.050371	0.19884	0.62832	0.92349	0.84239	0.91526
SPRR2D	4	0.22931	1.3517	0.17316	0.63635	0.17647	0.53615
KIAA2013	4	-0.15666	-1.7395	0.76002	0.95755	0.08194	0.53183
PTPRJ	4	-0.017042	-0.23758	0.84369	0.97138	0.81221	0.89762
C1QB	4	0.27777	1.5286	0.1057	0.51315	0.12637	0.53615
KRTAP5-5	4	0.46435	1.2738	0.0099433	0.123	0.20274	0.53959
SFRP2	4	0.1004	0.78773	0.47027	0.86874	0.43085	0.68744
SSMEM1	4	0.070967	0.26442	0.56185	0.90347	0.79146	0.88461
ATP7B	4	-0.038567	-0.36517	0.91016	0.98319	0.71498	0.83797
SPRR1A	4	0.11954	0.67377	0.41851	0.84349	0.50046	0.73256
MCIDAS	4	0.24484	1.2237	0.14825	0.59836	0.22107	0.54419
DNAJB2	4	0.047871	0.24871	0.63687	0.92464	0.80358	0.8925
FAM162B	4	-0.15348	-0.62614	0.76797	0.95926	0.53122	0.74367
DNM2	4	-1.4839	-2.5692	0.0021378	0.041788	0.010194	0.16917
MRPS17	4	-1.096	-2.3233	0.013523	0.15061	0.020162	0.25339
MRI1	4	-0.12481	-1.17	0.84026	0.971	0.24201	0.55455
BPGM	4	0.18705	1.4004	0.25276	0.72773	0.1614	0.53615
GMIP	4	0.31864	1.0608	0.065974	0.40408	0.28877	0.58094
WEE2	4	0.17926	1.1467	0.26956	0.74615	0.25153	0.55761
KIR3DL1	4	0.10156	0.76693	0.46739	0.86874	0.44312	0.69698
LOC79999	4	-0.6381	-1.941	0.11425	0.52937	0.052258	0.4259
KRTAP12-1	4	-0.042141	-0.34686	0.9206	0.98574	0.72869	0.84659
PNPO	4	-0.0049931	-0.031826	0.80501	0.9664	0.97461	0.98767
RALGPS1	4	0.059397	0.33266	0.59834	0.91388	0.73939	0.85359
F10	4	-0.29422	-1.9508	0.47584	0.87112	0.051085	0.42098
SLC5A6	4	-0.27624	-1.3675	0.50781	0.88411	0.17147	0.53615
PIM3	4	0.0019612	0.052906	0.78319	0.96385	0.95781	0.97871
CDCA5	4	-0.47433	-1.4716	0.23456	0.70724	0.14113	0.53615
MAP1LC3C	4	0.23893	1.6546	0.15681	0.61072	0.098012	0.53615
PGAM2	4	0.10239	1.0297	0.46475	0.86764	0.30313	0.59241
MNDA	4	0.20884	1.6064	0.20951	0.67962	0.10818	0.53615
ANGPTL7	4	0.099689	0.84918	0.47251	0.86977	0.39578	0.65966
SH3GL1	4	-0.67231	-2.2986	0.097842	0.49422	0.021527	0.26179
SLC4A5	4	0.043383	0.28662	0.65208	0.93042	0.7744	0.87548
CUL9	4	-0.0050909	-0.048987	0.80536	0.96647	0.96093	0.98014
KIR3DL2	4	-0.3436	-0.63463	0.39838	0.83486	0.52567	0.74338
HGH1	4	0.12092	1.3328	0.41449	0.84051	0.18261	0.5362
MOK	4	-0.14935	-1.3615	0.77906	0.96229	0.17337	0.53615
PRRT3	4	-0.1207	-1.8728	0.8506	0.97254	0.061092	0.45612
SLC35A2	4	-1.4723	-2.534	0.002287	0.044104	0.011277	0.18026
SLC5A7	4	0.027486	0.48468	0.70145	0.94328	0.62791	0.77921
DMRTC2	4	-0.21389	-1.0652	0.62966	0.924	0.28679	0.58042
PLA2G15	4	-0.17843	-1.6454	0.70891	0.94443	0.099882	0.53615
HMGA2	4	0.004849	0.15096	0.77379	0.96133	0.88001	0.93792
POLR1E	4	-1.3159	-2.2244	0.0046734	0.073038	0.026124	0.29314
