Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
TMEFF1	4	0.083978	0.30269	0.56001	0.94042	0.76212	0.87244
COL21A1	4	0.032544	0.21134	0.72857	0.97207	0.83262	0.91222
B4GALT2	4	-0.12299	-1.1366	0.77953	0.97812	0.25569	0.61034
TNIP3	4	0.039391	0.4603	0.70689	0.96778	0.6453	0.80391
SEZ6L	4	-0.12502	-0.79652	0.77307	0.97743	0.42573	0.70931
MCUR1	4	-0.020708	-0.12263	0.90826	0.99138	0.9024	0.95157
ARMCX5-GPRASP2	4	0.13597	0.89692	0.40404	0.88866	0.36976	0.67239
FHL2	4	0.11577	1.6777	0.46166	0.91352	0.093401	0.60247
SV2B	4	0.12954	0.66233	0.42248	0.89763	0.50776	0.75334
SLC10A4	4	0.19357	1.3288	0.26531	0.82323	0.18393	0.60247
PTH2R	4	0.23115	1.5712	0.19242	0.75165	0.11613	0.60247
HOXB7	4	-0.201	-1.3913	0.57921	0.94417	0.16412	0.60247
HIBCH	4	0.037	0.35894	0.71485	0.96974	0.71964	0.84865
ARRB1	4	0.14492	0.88166	0.37893	0.87939	0.37796	0.67798
GCAT	4	-0.32553	-1.8021	0.34979	0.86713	0.071527	0.58812
TNFAIP3	4	0.13795	0.85251	0.39832	0.88637	0.39393	0.68781
ZBTB6	4	0.41111	1.4993	0.026253	0.27907	0.13381	0.60247
USP38	4	0.42135	0.94217	0.02317	0.25831	0.3461	0.65854
WDYHV1	4	0.075553	0.54774	0.58671	0.94741	0.58387	0.76912
MYO7B	4	0.038588	1.0209	0.70982	0.968	0.30728	0.6358
YBX2	4	0.028379	0.3922	0.74349	0.97377	0.69491	0.83399
NAT1	4	0.25077	1.3718	0.1601	0.69948	0.17014	0.60247
ECHS1	4	0.11137	0.8731	0.47628	0.91842	0.38261	0.68176
PTGFR	4	0.27161	1.3299	0.12918	0.64531	0.18355	0.60247
MAGT1	4	0.45111	1.1536	0.015563	0.20338	0.24868	0.60764
DDX26B	4	-0.13131	-1.1463	0.75393	0.97399	0.25168	0.60933
PDZD8	4	-0.081884	-0.76219	0.89892	0.98933	0.44594	0.72238
LTF	4	0.036293	0.66465	0.71664	0.96992	0.50627	0.75239
TMEM211	4	-0.23019	-1.3784	0.51546	0.93028	0.16807	0.60247
ICE1	4	-1.0655	-2.6083	0.0096957	0.1492	0.0090997	0.20191
KRTAP7-1	4	0.24332	1.4838	0.17089	0.71559	0.13786	0.60247
IL10RA	4	-0.0015096	-0.013319	0.84373	0.9863	0.98937	0.99566
SLC35F4	4	-0.37481	-1.4246	0.28227	0.83197	0.15427	0.60247
DKK3	4	0.19066	1.129	0.27163	0.82603	0.2589	0.61201
SLC5A4	4	0.12682	0.80859	0.43009	0.90076	0.41875	0.70441
DENND1A	4	0.04376	0.31285	0.69237	0.96477	0.75439	0.86798
LIPI	4	0.19656	0.63371	0.2588	0.81764	0.52627	0.75759
ANTXR1	4	-0.23524	-1.5286	0.50517	0.92582	0.12636	0.60247
RNF2	4	0.14134	1.2288	0.38842	0.88247	0.21916	0.6026
EHBP1	4	0.21101	1.0935	0.22996	0.7924	0.27418	0.61965
NYAP1	4	0.39696	1.2521	0.031623	0.31299	0.21055	0.60247
TRIM52	4	0.058743	0.21246	0.6424	0.95782	0.83175	0.91156
MIIP	4	-0.025287	-0.23358	0.92353	0.99337	0.81531	0.9037
TKTL1	4	0.090865	0.539	0.53918	0.93806	0.58989	0.77108
PTGES	4	0.0152	0.12084	0.786	0.97881	0.90382	0.95211
ZNF605	4	0.36017	1.3038	0.04997	0.41117	0.19231	0.60247
ARTN	4	-0.22723	-1.0777	0.52153	0.93211	0.28115	0.62275
ZNF555	4	0.1628	0.79688	0.33443	0.85866	0.42552	0.70916
HIST1H1C	4	-0.44183	-1.6921	0.20739	0.77008	0.090618	0.60247
PGBD1	4	0.061772	0.35652	0.6337	0.9574	0.72145	0.85005
ENTHD1	4	-0.040182	-0.16765	0.97151	0.99801	0.86686	0.93346
MAGI2	4	0.14069	1.2887	0.38982	0.88278	0.19749	0.60247
FIGF	4	0.53293	1.3011	0.0045744	0.087619	0.19323	0.60247
MTHFD1L	4	0.18509	1.3811	0.28456	0.83328	0.16725	0.60247
TNFRSF1B	4	0.11437	0.69472	0.46569	0.91496	0.48723	0.74512
OXA1L	4	-1.0386	-2.6118	0.010988	0.16214	0.0090056	0.20087
SLC6A6	4	0.13121	1.1702	0.41751	0.8953	0.24191	0.60695
MRS2	4	-0.067307	-0.28094	0.94436	0.99654	0.77875	0.88213
ZNF44	4	0.27816	1.3414	0.12082	0.62936	0.17979	0.60247
GSG1L	4	0.2043	1.5646	0.24388	0.80449	0.11768	0.60247
RNASEL	4	0.15176	0.83349	0.36153	0.87379	0.40457	0.69511
ANO8	4	0.059746	0.94663	0.63927	0.9574	0.34383	0.65726
PREX1	4	-0.081148	-1.2017	0.90155	0.98974	0.22947	0.60412
PPP1R14B	4	-0.11606	-0.85944	0.79893	0.9791	0.3901	0.68593
ZNF281	4	-0.15498	-1.0818	0.68894	0.9643	0.27934	0.62168
MLKL	4	0.057662	0.28504	0.64613	0.9589	0.77562	0.88027
SNX6	4	-0.21094	-1.0139	0.55847	0.94031	0.31064	0.63742
CD180	4	-0.16458	-0.95347	0.66518	0.95962	0.34035	0.65523
WNK1	4	-1.1454	-2.2969	0.0061655	0.10887	0.021624	0.3265
TECPR1	4	-0.11042	-0.48976	0.81523	0.98186	0.6243	0.78931
DNM1	4	-0.29323	-1.6831	0.39986	0.88692	0.092358	0.60247
NAA25	4	-1.4558	-2.4912	0.0010939	0.032593	0.01273	0.24682
FCHO2	4	-0.38677	-1.7364	0.2674	0.82433	0.082492	0.60247
ANKRD37	4	0.088544	0.37966	0.54629	0.93819	0.7042	0.83979
SOCS2	4	0.13171	0.80394	0.41627	0.89397	0.42143	0.70644
ADAMTS5	4	0.12648	1.2741	0.43094	0.90112	0.20262	0.60247
UROD	4	-2.1732	-3.9704	4.9722e-05	0.0028986	7.1747e-05	0.014876
HIST2H3C	4	-1.0837	-2.268	0.0089002	0.14061	0.023327	0.33909
C10orf62	4	0.37803	1.5153	0.039578	0.35362	0.12969	0.60247
HHLA1	4	-0.072546	-0.56903	0.9277	0.9935	0.56933	0.76438
KCNK18	4	0.18409	1.4235	0.28655	0.83514	0.1546	0.60247
LRRC48	4	0.28471	1.041	0.11431	0.61998	0.29787	0.63034
SNX17	4	-0.14473	-0.75485	0.71549	0.96974	0.45034	0.72469
KRT10	4	-0.36426	-1.4982	0.29729	0.84362	0.13409	0.60247
MAP4K5	4	0.18404	0.94182	0.28664	0.83514	0.34628	0.65876
LRP2	4	-0.013642	-0.33771	0.88534	0.98853	0.73558	0.85678
ZIC3	4	0.041739	0.26746	0.69948	0.96688	0.78911	0.88812
GPR15	4	-0.13242	-1.0667	0.75119	0.97377	0.28611	0.62518
TTC30A	4	0.31767	1.442	0.080052	0.52597	0.1493	0.60247
NINJ1	4	0.10606	0.74299	0.49214	0.92443	0.45749	0.72919
CASS4	4	-0.22493	-1.4856	0.5269	0.93336	0.1374	0.60247
KIF16B	4	0.025469	0.20225	0.75229	0.97377	0.83972	0.91703
POLDIP3	4	-0.18413	-1.7862	0.61764	0.9574	0.07406	0.59942
ZBED5	4	0.038034	0.27736	0.71191	0.96875	0.7815	0.88375
TAS2R3	4	0.032965	0.41203	0.72718	0.97176	0.68032	0.82529
MYH15	4	0.050442	0.66513	0.66885	0.95962	0.50597	0.75222
LINGO3	4	-0.10778	-0.42597	0.82225	0.98335	0.67013	0.81916
JAKMIP1	4	0.30326	1.3284	0.093874	0.56778	0.18406	0.60247
RFX3	4	0.013685	0.24993	0.79112	0.97881	0.80264	0.89696
MYO1G	4	0.3052	1.0441	0.092134	0.56322	0.29644	0.62986
LDHAL6B	4	-0.01126	-0.06413	0.87714	0.98753	0.94887	0.97574
ZNF480	4	-0.013177	-0.036027	0.88375	0.98822	0.97126	0.98756
TGM1	4	-0.24937	-1.6846	0.47574	0.91842	0.092057	0.60247
ARIH2	4	0.37193	1.3472	0.042611	0.37212	0.17792	0.60247
DDX46	4	-1.051	-2.2907	0.010541	0.15825	0.021979	0.32891
OR8K3	4	0.24576	1.3026	0.16706	0.70767	0.19269	0.60247
KRTAP19-8	4	-0.094357	-0.92116	0.86013	0.98654	0.35697	0.66623
SFR1	4	-0.37969	-1.6472	0.2759	0.82636	0.099508	0.60247
CDH15	4	0.10161	1.1615	0.50477	0.92562	0.24545	0.60706
GUCA1B	4	0.16065	1.4883	0.3392	0.86043	0.13668	0.60247
TSTD2	4	-0.13204	-0.94359	0.75224	0.97377	0.34538	0.65799
SRA1	4	0.14826	1.1067	0.37028	0.87509	0.26844	0.61656
ASAP3	4	-0.38319	-1.8935	0.27153	0.82603	0.058287	0.5352
HBEGF	4	0.34349	1.3488	0.060163	0.45325	0.17741	0.60247
TEAD3	4	-0.19318	-0.94533	0.5975	0.95277	0.34449	0.65737
TOMM40	4	-0.88856	-2.3045	0.023618	0.26128	0.021196	0.32368
ATP6V1E2	4	0.21811	0.8217	0.21649	0.77945	0.41125	0.70004
HOMER2	4	0.14318	1.2104	0.3834	0.88089	0.22613	0.60324
MCM5	4	-1.6726	-2.8407	0.00034805	0.014	0.0045019	0.13623
DKK1	4	0.16049	1.0936	0.33955	0.86043	0.27412	0.61965
ODF3L2	4	-0.33268	-1.9813	0.33845	0.8598	0.047557	0.49049
OTUB1	4	0.013219	0.088479	0.79276	0.97881	0.9295	0.9665
S1PR2	4	-0.0074522	-0.089435	0.86491	0.98708	0.92874	0.96606
SLC39A9	4	-0.21302	-0.86876	0.5538	0.94014	0.38498	0.68314
RSG1	4	0.053074	0.38856	0.65995	0.95962	0.6976	0.83574
REPS2	4	0.088735	0.83752	0.5453	0.93819	0.4023	0.69354
POLE2	4	-1.2466	-2.5351	0.00358	0.075157	0.011241	0.22711
BRMS1	4	-0.0010464	-0.0039467	0.84253	0.9863	0.99685	0.99863
SMEK2	4	0.29624	1.4471	0.10079	0.58737	0.14786	0.60247
EPG5	4	-0.38678	-2.0676	0.2674	0.82433	0.038682	0.44392
ELK4	4	-0.086562	-0.58477	0.8845	0.98833	0.55871	0.76391
TDRKH	4	0.043168	1.2104	0.69441	0.96573	0.22613	0.60324
RABGAP1L	4	0.18895	1.0261	0.27481	0.82636	0.30484	0.63411
ASB17	4	-0.034268	-0.26611	0.95286	0.99699	0.79015	0.88884
ZC3H8	4	-0.86308	-2.3674	0.026651	0.28196	0.017913	0.29947
SOX12	4	-0.22178	-0.91165	0.53401	0.93654	0.36195	0.66828
STC1	4	0.26541	1.5066	0.13708	0.66083	0.13192	0.60247
ZFR	4	-0.035308	-0.237	0.95625	0.99761	0.81266	0.90244
EML4	4	0.29614	1.473	0.10093	0.58738	0.14074	0.60247
GAGE2A	4	0.18255	0.7539	0.28978	0.8379	0.45091	0.7252
USP26	4	0.029308	0.2566	0.7403	0.97365	0.79749	0.89334
B3GALTL	4	0.16059	0.79453	0.33925	0.86043	0.42689	0.71023
CRTAC1	4	0.12499	0.94364	0.43511	0.90403	0.34535	0.65799
FAM207A	4	0.018286	0.24379	0.7766	0.9779	0.80739	0.9
SPATA12	4	0.4051	1.3984	0.028391	0.29403	0.16199	0.60247
NPAP1	4	0.15185	1.2443	0.36118	0.87339	0.21337	0.60247
CCPG1	4	-0.035272	-0.36264	0.95625	0.99761	0.71687	0.8473
CHST7	4	0.26023	1.5402	0.14499	0.67329	0.12351	0.60247
ADAM33	4	-0.078939	-1.5488	0.90861	0.99138	0.12142	0.60247
RAB14	4	0.19402	1.0466	0.26422	0.82212	0.2953	0.62923
SLC6A4	4	-0.13182	-0.89671	0.75259	0.97377	0.36987	0.67247
SLC12A8	4	0.12781	1.1377	0.42731	0.89904	0.25524	0.61034
44988	4	0.13293	0.9504	0.41279	0.89248	0.34191	0.6565
CLIC6	4	0.055204	0.38179	0.65364	0.95962	0.70262	0.83864
DCT	4	0.22131	1.4966	0.20978	0.7712	0.1345	0.60247
HS3ST3A1	4	-0.13312	-0.91793	0.7494	0.97377	0.35866	0.66635
PSMC3	4	-0.85042	-1.6363	0.028093	0.29199	0.10178	0.60247
H1FNT	4	-0.12241	-0.89624	0.78157	0.97865	0.37012	0.67256
NUFIP1	4	-0.60166	-2.0689	0.096261	0.57533	0.038558	0.44339
KRT27	4	-0.0067136	-0.060624	0.86192	0.98662	0.95166	0.97732
FADS6	4	-0.1631	-0.79239	0.66861	0.95962	0.42813	0.71074
NXPH4	4	0.08634	0.51967	0.5528	0.94011	0.6033	0.77704
FAHD1	4	0.14693	1.1234	0.37386	0.87787	0.26128	0.61334
CPNE2	4	0.19351	0.59422	0.26536	0.82323	0.55237	0.7632
DNASE1L3	4	-0.30621	-1.4318	0.38022	0.87944	0.15221	0.60247
DIO2	4	0.032578	0.41224	0.72842	0.97194	0.68016	0.82529
MTF2	4	0.13033	1.6232	0.42045	0.89699	0.10455	0.60247
RNASE11	4	0.052614	0.68796	0.6616	0.95962	0.49147	0.74695
RIMS2	4	0.29405	1.0859	0.10312	0.59274	0.27753	0.62103
SDR16C5	4	0.16925	0.95072	0.31896	0.85129	0.34174	0.6565
C1orf106	4	-0.029172	-0.31243	0.9372	0.99525	0.75472	0.86816
PROSER2	4	0.20195	1.4386	0.24806	0.80646	0.15026	0.60247
OSBPL1A	4	0.20803	0.90708	0.23553	0.7955	0.36437	0.6693
SPATA2	4	0.29424	1.6066	0.10292	0.59222	0.10815	0.60247
ZNF197	4	0.087855	1.0397	0.54808	0.93823	0.29848	0.63097
IL1RAP	4	0.18874	1.0049	0.27551	0.82636	0.31493	0.64011
ZNF683	4	0.036198	0.3339	0.71694	0.97002	0.73846	0.85849
TYMS	4	-0.17446	-1.2033	0.64002	0.9574	0.22885	0.60362
ACBD7	4	0.14314	0.90865	0.3835	0.88089	0.36353	0.66914
CPNE3	4	0.2268	1.3834	0.20013	0.76116	0.16655	0.60247
CHGB	4	0.037427	0.36706	0.71365	0.96967	0.71358	0.84545
WNT8A	4	0.046547	0.69919	0.68198	0.96395	0.48443	0.74433
TFAP2B	4	0.11486	0.96637	0.46475	0.91496	0.33386	0.6507
RRS1	4	-0.84541	-1.9997	0.028888	0.29573	0.045529	0.48307
ARHGDIG	4	-0.21116	-1.9558	0.55812	0.94027	0.050494	0.50224
PTPRO	4	-0.16594	-1.0895	0.66224	0.95962	0.27594	0.62015
SLC28A2	4	-0.080361	-1.4472	0.90448	0.98993	0.14785	0.60247
F9	4	-0.019293	-0.15608	0.90284	0.98986	0.87597	0.9382
ADAM29	4	0.41847	1.2261	0.024214	0.26594	0.22015	0.6026
TAS1R3	4	0.018759	0.33117	0.77496	0.97743	0.74052	0.85969
KRTAP24-1	4	-0.026512	-0.53806	0.92741	0.9935	0.59054	0.77115
DUSP22	4	-0.083341	-0.51879	0.89454	0.98933	0.60391	0.77741
CRMP1	4	-0.058506	-0.36708	0.97221	0.99801	0.71356	0.84545
KCNC3	4	0.12353	0.52135	0.43929	0.90426	0.60212	0.77653
CPNE7	4	0.11244	1.0151	0.47235	0.91842	0.31005	0.63683
XRN2	4	-1.4535	-2.301	0.0011436	0.033094	0.021393	0.32497
OR10Z1	4	-0.098849	-0.86065	0.84815	0.9863	0.38943	0.68585
GBP3	4	0.14173	1.2518	0.38768	0.88241	0.21063	0.60247
STH	4	-0.088021	-0.50627	0.87947	0.98794	0.61267	0.78294
ATP6V1F	4	-0.9444	-1.7029	0.017552	0.21777	0.088582	0.60247
CRB1	4	0.029557	0.27494	0.73941	0.97365	0.78336	0.88506
KCNH3	4	-0.038108	-0.29627	0.96564	0.99796	0.76702	0.87559
ABHD17C	4	0.17732	1.0641	0.30091	0.84443	0.28729	0.62573
NEDD9	4	-0.2084	-1.4781	0.56414	0.94189	0.13938	0.60247
LACTB2	4	0.06341	0.38463	0.62828	0.9574	0.70051	0.83736
ATP2C1	4	-0.28816	-1.0041	0.40876	0.89088	0.31533	0.64046
TRIM65	4	-0.18289	-1.4561	0.62023	0.9574	0.14537	0.60247
MATR3	4	-0.29667	-0.85723	0.39449	0.885	0.39132	0.68651
C15orf48	4	-0.033277	-0.23003	0.94963	0.99699	0.81807	0.90455
CEACAM4	4	-0.15945	-0.99417	0.6787	0.96388	0.32014	0.64445
DPP3	4	-0.12207	-1.0161	0.78282	0.97881	0.30956	0.63677
C20orf197	4	0.38286	1.3969	0.037639	0.34533	0.16243	0.60247
CYP2B6	4	0.0081994	0.046473	0.80947	0.98124	0.96293	0.98317
DNPEP	4	0.42293	0.74568	0.022822	0.256	0.45586	0.72799
DTYMK	4	-1.7594	-2.8231	0.00019889	0.0099502	0.004756	0.14032
C6orf52	4	-0.0054976	-0.074398	0.8579	0.98654	0.94069	0.97171
SOCS1	4	0.050723	0.32534	0.66801	0.95962	0.74492	0.86242
ALCAM	4	0.045705	0.37829	0.68486	0.96395	0.70522	0.84054
ZNF829	4	0.1787	0.39299	0.29788	0.84362	0.69433	0.8339
KRT85	4	-0.03512	-0.19613	0.95575	0.99756	0.84451	0.92034
FARS2	4	-0.48074	-1.5986	0.17482	0.72129	0.10991	0.60247
SULT1C4	4	0.15457	1.6188	0.35486	0.87037	0.10548	0.60247
MRGPRE	4	0.10968	1.2164	0.48061	0.91859	0.22384	0.60307
PI4KA	4	-1.0125	-2.1811	0.01258	0.17705	0.029177	0.38429
RTN4R	4	-0.1267	-1.4217	0.76775	0.97678	0.15513	0.60247
ID3	4	-0.18405	-1.9838	0.61774	0.9574	0.047278	0.48937
FOCAD	4	-0.21564	-1.6887	0.54719	0.93823	0.09128	0.60247
SMIM18	4	-0.11064	-0.31424	0.81459	0.98186	0.75334	0.86717
SERTAD3	4	-0.0024797	-0.01377	0.84686	0.9863	0.98901	0.9955
CWF19L1	4	-0.24352	-1.7028	0.48881	0.92379	0.088606	0.60247
TSKS	4	-0.13782	-1.0784	0.73508	0.97286	0.28087	0.62252
ITPR3	4	-0.043183	-1.1469	0.98145	0.99879	0.25142	0.60921
RAD54L	4	-0.51528	-2.2672	0.14752	0.67817	0.023376	0.3392
PPM1F	4	-0.019336	-0.20928	0.90299	0.98986	0.83423	0.91334
HAPLN2	4	-0.039268	-0.51465	0.96892	0.99796	0.6068	0.77901
MS4A6A	4	0.31228	1.2594	0.085223	0.54204	0.20788	0.60247
ACAN	4	-0.7452	-2.6508	0.046738	0.3938	0.0080293	0.18597
PRR15L	4	-0.13331	-1.0222	0.74896	0.97377	0.30666	0.63549
LOXL4	4	0.1132	1.0295	0.46977	0.91648	0.30326	0.63311
MAPK7	4	-0.35427	-1.0453	0.31006	0.84732	0.29586	0.62944
BTBD10	4	-0.011054	-0.051239	0.87634	0.98753	0.95914	0.98124
SLC6A12	4	0.059486	0.55401	0.63992	0.9574	0.57957	0.767
MRM1	4	0.10411	1.2512	0.49756	0.92475	0.21087	0.60247
STAB2	4	0.038127	0.19185	0.71171	0.96875	0.84786	0.92242
OR13G1	4	-0.094771	-0.95184	0.85904	0.98654	0.34118	0.65595
CCDC151	4	-0.081856	-0.90005	0.89897	0.98933	0.36809	0.67167
CORO7	4	-0.096271	-0.47086	0.85471	0.98654	0.63774	0.7987
VAPB	4	0.044106	0.30977	0.69093	0.96473	0.75674	0.86914
MRPS18B	4	-0.37347	-1.1795	0.28446	0.83328	0.23818	0.60531
TMEM38A	4	-0.14998	-0.79139	0.70162	0.96697	0.42872	0.71095
EP400	4	-0.98607	-2.6549	0.014469	0.19387	0.0079323	0.18424
UFL1	4	-0.62505	-2.2915	0.086416	0.54563	0.021937	0.32876
SLC2A4	4	0.16328	1.0173	0.33294	0.85782	0.309	0.63662
C1QC	4	0.012092	0.083052	0.79719	0.97906	0.93381	0.96853
ZBTB21	4	0.45417	1.1357	0.014817	0.19735	0.25608	0.61034
SQLE	4	0.062224	0.38647	0.63201	0.9574	0.69915	0.83655
KRTAP9-4	4	-0.1599	-0.5517	0.6777	0.96346	0.58115	0.76779
EVC2	4	-0.037753	-0.39301	0.9646	0.99784	0.69431	0.8339
GNAQ	4	0.16059	1.2697	0.33925	0.86043	0.20418	0.60247
C7orf34	4	0.066345	0.57401	0.61928	0.9574	0.56596	0.76425
CYHR1	4	-0.068378	-0.39806	0.94048	0.99579	0.69059	0.83171
TICAM1	4	0.018285	0.27748	0.7766	0.9779	0.78141	0.88375
SLC16A13	4	0.10859	1.6145	0.48429	0.92087	0.10641	0.60247
ATP11A	4	-0.082594	-0.89076	0.89673	0.98933	0.37306	0.6747
EDRF1	4	0.15659	0.67007	0.34974	0.86713	0.50281	0.75078
RCN3	4	0.17523	1.4805	0.30594	0.84549	0.13875	0.60247
ERLEC1	4	-0.14668	-1.3451	0.71012	0.96807	0.17859	0.60247
AFP	4	0.56494	0.99311	0.0019889	0.050125	0.32066	0.64452
MGAT5B	4	0.40468	1.3336	0.02849	0.29415	0.18234	0.60247
RNF212B	4	-0.3417	-1.2696	0.32588	0.8525	0.20423	0.60247
TIFAB	4	0.051324	0.49337	0.66622	0.95962	0.62175	0.78799
PACS1	4	0.092494	1.0035	0.53406	0.93654	0.31564	0.64063
SYNPO2	4	0.22485	1.2686	0.20346	0.76543	0.20458	0.60247
MAFB	4	-0.037708	-0.37198	0.9645	0.99784	0.7099	0.84338
TRIM54	4	-0.15256	-1.2889	0.69496	0.96573	0.19743	0.60247
RETSAT	4	-0.46879	-1.5236	0.18496	0.73941	0.1276	0.60247
PYHIN1	4	-0.31757	-0.78894	0.36222	0.87392	0.43015	0.71179
FOXP4	4	0.25802	1.5484	0.14827	0.67958	0.12153	0.60247
GPR25	4	0.0068073	0.081905	0.81429	0.98186	0.93472	0.96909
CARD16	4	-0.036531	-0.18048	0.96067	0.99784	0.85677	0.92762
RFC3	4	-2.172	-3.9914	4.9722e-05	0.0028986	6.5675e-05	0.014052
VBP1	4	0.26896	1.3816	0.13211	0.65011	0.16708	0.60247
GLI4	4	-0.33837	-1.7819	0.32975	0.85508	0.074771	0.60146
ABLIM2	4	-0.13249	-1.0085	0.75099	0.97377	0.3132	0.63873
C1orf123	4	-0.12751	-0.79829	0.76521	0.97584	0.4247	0.70867
FBXO18	4	0.11465	1.1892	0.4651	0.91496	0.23435	0.60512
TOX4	4	-0.47587	-1.6908	0.179	0.72963	0.090878	0.60247
ADGB	4	0.49982	1.3297	0.0079057	0.13086	0.18362	0.60247
TDGF1	4	0.12356	0.60933	0.43919	0.90426	0.54231	0.76114
NR1H3	4	0.23144	1.4918	0.19197	0.75088	0.13576	0.60247
RNF146	4	0.3299	1.2322	0.069163	0.48518	0.21786	0.60247
CATSPERB	4	-0.22102	-0.87198	0.5357	0.93752	0.38322	0.68197
KBTBD13	4	0.39996	1.1296	0.030579	0.30551	0.25864	0.61169
CES4A	4	-0.010888	-0.10225	0.87565	0.98753	0.91856	0.96
SERPINB5	4	-0.077891	-1.0215	0.9115	0.99152	0.30701	0.63569
HK3	4	0.45413	1.3871	0.014867	0.19788	0.16541	0.60247
CST6	4	-0.52749	-2.3545	0.14012	0.66698	0.018548	0.3047
IVD	4	-0.38343	-2.2548	0.27133	0.82603	0.024147	0.34505
UBE2B	4	0.2826	1.3667	0.1164	0.6231	0.1717	0.60247
GIMD1	4	0.13589	0.71169	0.40424	0.88866	0.47666	0.74008
SYT9	4	0.12014	0.42837	0.44918	0.90865	0.66838	0.81801
LACE1	4	-0.00043688	-0.001795	0.8396	0.9863	0.99857	0.99949
COX7B	4	-0.44145	-1.7743	0.20764	0.77008	0.076013	0.60247
ZFHX3	4	-0.32832	-0.98159	0.34537	0.86484	0.3263	0.64655
ZNF689	4	-0.53873	-1.8787	0.13221	0.65044	0.060283	0.5427
TEX2	4	-0.107	-1.6334	0.82463	0.98335	0.10239	0.60247
FZD2	4	-0.175	-0.80454	0.63887	0.9574	0.42108	0.70627
ISG15	4	0.24199	0.94719	0.17358	0.72049	0.34354	0.65726
ACPP	4	0.13011	1.4264	0.42089	0.89699	0.15376	0.60247
CPA6	4	-0.14906	-0.62494	0.70416	0.96747	0.53201	0.75768
ACTR8	4	-0.46185	-1.4494	0.19108	0.74971	0.14724	0.60247
C11orf49	4	0.23902	0.98254	0.1788	0.72912	0.32583	0.64632
TSR1	4	-0.63038	-2.1396	0.084527	0.54071	0.03239	0.40638
OGN	4	-0.0999	-0.45636	0.84561	0.9863	0.64813	0.80526
CCDC152	4	0.29889	0.70158	0.098051	0.58034	0.48294	0.74383
DNAJB11	4	-0.47516	-1.996	0.17954	0.73064	0.045932	0.48492
INAFM2	4	0.08534	0.47903	0.55589	0.94014	0.63192	0.79455
PXT1	4	-0.019811	-0.24376	0.90483	0.99015	0.80742	0.9
DPPA5	4	-0.18811	-0.91423	0.60944	0.95663	0.3606	0.66756
ZMYM5	4	-0.02989	-0.17999	0.93914	0.99568	0.85716	0.92794
RALBP1	4	0.13853	1.5823	0.39663	0.88615	0.11358	0.60247
PIN4	4	0.076009	0.56402	0.58527	0.94714	0.57274	0.76534
CLCN3	4	0.26349	1.5107	0.14046	0.66745	0.13087	0.60247
GLTSCR1L	4	0.24114	1.1069	0.17467	0.72106	0.26833	0.61656
NHLRC3	4	0.14817	0.74025	0.37043	0.87513	0.45915	0.7301
SCARA5	4	0.10891	0.90896	0.48304	0.91956	0.36337	0.66914
CCDC25	4	0.025421	0.16082	0.75244	0.97377	0.87224	0.93635
WDTC1	4	-0.046658	-0.29329	0.99254	0.9992	0.7693	0.87716
SGSH	4	-0.12827	-0.78838	0.76342	0.9758	0.43047	0.71216
ABI1	4	0.2153	1.4706	0.22131	0.78109	0.1414	0.60247
ZNF385C	4	-0.23523	-1.7352	0.50522	0.92583	0.082709	0.60247
HIST1H1T	4	-0.21092	-1.2535	0.55852	0.94031	0.21003	0.60247
KIF2B	4	0.071416	0.68348	0.60163	0.95336	0.49431	0.74801
UPK3A	4	-0.19069	-1.3845	0.60337	0.95446	0.16621	0.60247
ZNF862	4	0.27988	1.5563	0.11928	0.62794	0.11963	0.60247
SPATA31A5	4	-0.037879	-0.16449	0.965	0.99784	0.86934	0.93503
ABRACL	4	0.085831	0.48734	0.5543	0.94014	0.62602	0.79042
RPA1	4	-1.3052	-3.1413	0.0027844	0.063053	0.0016818	0.077656
DNMT3A	4	0.11624	0.76749	0.46022	0.91309	0.44279	0.7205
TAS2R8	4	-0.054973	-0.78715	0.98364	0.99879	0.4312	0.7128
ZNF669	4	0.20698	1.1875	0.23772	0.7995	0.23503	0.60512
ANKRD40	4	-0.10869	-0.93998	0.82026	0.98308	0.34723	0.65925
HOXB2	4	-0.0077591	-0.044313	0.86595	0.98708	0.96465	0.98365
SLC6A8	4	-0.20609	-0.87998	0.56886	0.9441	0.37887	0.67876
DOPEY2	4	0.092829	0.99769	0.53267	0.93604	0.31843	0.64262
PUM1	4	-0.41763	-2.0559	0.23135	0.7924	0.03979	0.44882
PERM1	4	0.13209	1.0356	0.41508	0.89341	0.30037	0.63148
OR2A12	4	-0.033001	-0.67446	0.94889	0.99699	0.50002	0.74986
ELOVL5	4	0.16732	1.3863	0.32364	0.85234	0.16567	0.60247
MACC1	4	0.13504	0.7312	0.40702	0.88981	0.46465	0.73364
CASP1	4	0.1928	1.1723	0.267	0.82433	0.24109	0.60645
ACTR6	4	-0.31174	-0.96373	0.37162	0.8762	0.33518	0.65126
HOXC5	4	0.0064295	0.039136	0.81578	0.98216	0.96878	0.98584
TTC30B	4	0.019266	0.16984	0.77357	0.97743	0.86514	0.93256
ATG4B	4	0.12377	0.54849	0.43859	0.90426	0.58336	0.7689
PHB2	4	-1.9806	-3.1626	4.9722e-05	0.0028986	0.0015636	0.075234
ZBTB48	4	0.16669	1.1076	0.32478	0.85234	0.26803	0.61636
