sgRNA,Gene,DLD1-Cont3.initial,DLD1-Cont3.final
NEURL1_1725.83,NEURL1,652,480
NEURL1_1725.98,NEURL1,1041,1949
NEURL1_1725.131,NEURL1,2569,3527
NEURL1_1725.132,NEURL1,1002,1156
NEURL1_1725.150,NEURL1,514,632
NEURL1_1725.149,NEURL1,1204,1945
NEURL1_1725.148,NEURL1,790,481
NEURL1_1725.145,NEURL1,1504,1535
NEURL1_1725.142,NEURL1,1800,2363
NEURL1B_1668.323,NEURL1B,1628,2472
NEURL1B_1668.27,NEURL1B,525,150
NEURL1B_1668.242,NEURL1B,1477,1691
NEURL1B_1668.224,NEURL1B,1634,2043
NEURL1B_1668.137,NEURL1B,1014,1610
NEURL1B_1668.139,NEURL1B,863,462
NEURL1B_1668.160,NEURL1B,1585,2383
NEURL1B_1668.159,NEURL1B,715,467
NEURL1B_1668.145,NEURL1B,636,401
NEURL1B_1668.155,NEURL1B,1406,2967
NEURL1B_1668.153,NEURL1B,1908,2180
NEURL3_789.151,NEURL3,1383,1493
NEURL3_789.11,NEURL3,996,1764
NEURL3_789.24,NEURL3,1638,1012
NEURL3_789.91,NEURL3,1321,349
NEURL3_789.87,NEURL3,2497,2454
NEURL3_789.84,NEURL3,1726,2851
NEURL3_789.64,NEURL3,1638,837
NEURL3_789.82,NEURL3,2137,3148
NFXL1_2736.203,NFXL1,3006,5892
NFXL1_2736.75,NFXL1,913,1573
NFXL1_2736.68,NFXL1,5572,4717
NFXL1_2736.73,NFXL1,5866,6946
NFXL1_2736.79,NFXL1,2525,3258
NFXL1_2736.184,NFXL1,6697,7071
NFXL1_2736.146,NFXL1,1250,943
NFXL1_2736.134,NFXL1,2643,4783
NFXL1_2736.127,NFXL1,2258,3230
NHLRC1_1188.6,NHLRC1,1352,1264
NHLRC1_1188.218,NHLRC1,1144,1243
NHLRC1_1188.9,NHLRC1,2008,2436
NHLRC1_1188.211,NHLRC1,172,0
NHLRC1_1188.13,NHLRC1,1011,726
NHLRC1_1188.203,NHLRC1,1420,1173
NHLRC1_1188.31,NHLRC1,1755,1765
NHLRC1_1188.160,NHLRC1,2318,1801
NHLRC1_1188.73,NHLRC1,455,766
NHLRC1_1188.119,NHLRC1,2397,2236
NSMCE2_744.48,NSMCE2,1312,1
NSMCE2_744.40,NSMCE2,1255,418
NSMCE2_744.38,NSMCE2,2343,1
NSMCE2_744.23,NSMCE2,977,68
NSMCE2_744.35,NSMCE2,1704,0
PARK2_1398.6,PARK2,787,614
PARK2_1398.170,PARK2,1418,1774
PARK2_1398.149,PARK2,2377,2830
PARK2_1398.142,PARK2,736,793
PARK2_1398.83,PARK2,796,631
PARK2_1398.87,PARK2,698,937
PARK2_1398.92,PARK2,2551,2512
PARK2_1398.97,PARK2,1052,717
PARK2_1398.123,PARK2,1311,906
PARK2_1398.122,PARK2,945,893
PARK2_1398.100,PARK2,769,1244
PARK2_1398.103,PARK2,985,214
PARK2_1398.104,PARK2,310,277
PCGF1_780.7,PCGF1,3891,2091
PCGF1_780.88,PCGF1,988,357
PCGF1_780.8,PCGF1,858,187
PCGF1_780.87,PCGF1,932,216
PCGF1_780.84,PCGF1,1657,964
PCGF1_780.83,PCGF1,1805,983
PCGF1_780.81,PCGF1,2099,823
PCGF1_780.79,PCGF1,2776,1783
PCGF1_780.13,PCGF1,2539,644
PCGF1_780.22,PCGF1,1198,505
PCGF1_780.30,PCGF1,1225,222
PCGF2_1035.2,PCGF2,1159,804
PCGF2_1035.4,PCGF2,1514,1562
PCGF2_1035.205,PCGF2,1612,821
PCGF2_1035.5,PCGF2,2382,1539
PCGF2_1035.203,PCGF2,1914,2797
PCGF2_1035.200,PCGF2,1403,965
PCGF2_1035.198,PCGF2,1637,1163
PCGF2_1035.12,PCGF2,1943,1610
PCGF2_1035.65,PCGF2,1932,2176
PCGF2_1035.93,PCGF2,2339,1910
PCGF3_729.97,PCGF3,806,904
PCGF3_729.95,PCGF3,2050,2982
PCGF3_729.4,PCGF3,1923,2117
PCGF3_729.93,PCGF3,1093,1289
PCGF3_729.92,PCGF3,921,1402
PCGF3_729.88,PCGF3,1442,1481
PCGF3_729.83,PCGF3,1556,1674
PCGF5_771.55,PCGF5,2494,1832
PCGF5_771.3,PCGF5,3059,2486
PCGF5_771.54,PCGF5,1586,1289
PCGF5_771.4,PCGF5,3558,3462
PCGF5_771.5,PCGF5,1960,2868
PCGF5_771.51,PCGF5,1348,1006
PDZRN3_3201.504,PDZRN3,1471,2332
PDZRN3_3201.4,PDZRN3,936,1079
PDZRN3_3201.502,PDZRN3,1097,1529
PDZRN3_3201.6,PDZRN3,1427,2181
PDZRN3_3201.497,PDZRN3,915,511
PDZRN3_3201.9,PDZRN3,1341,1567
PDZRN3_3201.18,PDZRN3,646,1264
PDZRN3_3201.446,PDZRN3,2068,2188
PDZRN3_3201.79,PDZRN3,1412,2219
PDZRN3_3201.111,PDZRN3,2294,5220
PDZRN4_3111.4,PDZRN4,611,401
PDZRN4_3111.396,PDZRN4,129,209
PDZRN4_3111.395,PDZRN4,335,419
PDZRN4_3111.6,PDZRN4,600,635
PDZRN4_3111.392,PDZRN4,1362,1791
PDZRN4_3111.11,PDZRN4,591,937
PDZRN4_3111.113,PDZRN4,1514,2243
PDZRN4_3111.311,PDZRN4,2059,3652
PDZRN4_3111.310,PDZRN4,1479,1642
PEX10_1041.134,PEX10,767,793
PEX10_1041.204,PEX10,415,175
PEX10_1041.42,PEX10,1225,453
PEX10_1041.173,PEX10,1766,1042
PEX10_1041.137,PEX10,3481,2639
PEX10_1041.132,PEX10,977,464
PEX10_1041.107,PEX10,2372,1425
PEX10_1041.128,PEX10,1178,69
PEX10_1041.110,PEX10,1660,747
PEX10_1041.124,PEX10,1060,1231
PEX12_1080.16,PEX12,2487,458
PEX12_1080.96,PEX12,1038,797
PEX12_1080.34,PEX12,902,746
PEX12_1080.62,PEX12,2879,1316
PEX12_1080.61,PEX12,1259,1206
PEX12_1080.47,PEX12,1955,1609
PEX12_1080.48,PEX12,1392,282
PEX12_1080.49,PEX12,1636,1303
PEX12_1080.57,PEX12,1513,911
PEX2_918.70,PEX2,771,20
PEX2_918.16,PEX2,0,0
PEX2_918.27,PEX2,1848,2130
PEX2_918.37,PEX2,1525,1151
PEX2_918.47,PEX2,914,884
PEX2_918.46,PEX2,1588,1213
PEX2_918.43,PEX2,2350,2346
PEX2_918.39,PEX2,4441,4280
PHF7_1146.138,PHF7,0,0
PHF7_1146.14,PHF7,2501,2606
PHF7_1146.127,PHF7,4106,4477
PHF7_1146.101,PHF7,3505,3861
PHF7_1146.99,PHF7,3704,4612
PHF7_1146.53,PHF7,0,0
PHF7_1146.54,PHF7,0,0
PHF7_1146.116,PHF7,1388,693
PHF7_1146.114,PHF7,3314,3985
PHF7_1146.113,PHF7,1706,1409
PHF7_1146.110,PHF7,1388,523
PHF7_1146.108,PHF7,2393,2582
PHRF1_4950.42,PHRF1,1426,1379
PHRF1_4950.1068,PHRF1,1787,2275
PHRF1_4950.44,PHRF1,1059,712
PHRF1_4950.1067,PHRF1,1166,1064
PHRF1_4950.1066,PHRF1,3358,2476
PHRF1_4950.1062,PHRF1,2880,2116
PHRF1_4950.49,PHRF1,1724,1944
PHRF1_4950.60,PHRF1,2775,1830
PHRF1_4950.64,PHRF1,2382,1762
PIAS1_1956.3,PIAS1,3023,3874
PIAS1_1956.11,PIAS1,3277,2974
PIAS1_1956.168,PIAS1,1947,638
PIAS1_1956.155,PIAS1,2106,866
PIAS1_1956.39,PIAS1,5412,3395
PIAS1_1956.140,PIAS1,5377,2393
PIAS1_1956.138,PIAS1,2897,2765
PIAS1_1956.136,PIAS1,6495,5269
PIAS1_1956.43,PIAS1,2810,2849
PIAS1_1956.100,PIAS1,2146,2989
PIAS1_1956.91,PIAS1,1060,991
PIAS2_1866.187,PIAS2,2395,3021
PIAS2_1866.30,PIAS2,2236,1749
PIAS2_1866.123,PIAS2,6041,8902
PIAS2_1866.122,PIAS2,4590,6552
PIAS2_1866.121,PIAS2,0,0
PIAS2_1866.44,PIAS2,4150,5883
PIAS2_1866.115,PIAS2,2325,1547
PIAS3_1887.9,PIAS3,470,0
PIAS3_1887.335,PIAS3,1260,1242
PIAS3_1887.310,PIAS3,1027,2041
PIAS3_1887.29,PIAS3,1682,1689
PIAS3_1887.273,PIAS3,1732,1492
PIAS3_1887.257,PIAS3,1089,1691
PIAS3_1887.238,PIAS3,1511,1178
PIAS3_1887.237,PIAS3,5790,5216
PIAS3_1887.236,PIAS3,3222,2239
PIAS3_1887.232,PIAS3,1775,1068
PIAS3_1887.231,PIAS3,3152,3110
PIAS3_1887.230,PIAS3,1867,1980
PIAS3_1887.226,PIAS3,1817,1417
PIAS4_1533.69,PIAS4,1777,2309
PIAS4_1533.299,PIAS4,2003,1065
PIAS4_1533.28,PIAS4,1245,1870
PIAS4_1533.37,PIAS4,1986,2189
PIAS4_1533.186,PIAS4,51,0
PIAS4_1533.182,PIAS4,3523,2746
PIAS4_1533.181,PIAS4,5041,2425
PIAS4_1533.179,PIAS4,1063,1172
PIAS4_1533.71,PIAS4,7583,7521
PIAS4_1533.175,PIAS4,1648,817
PJA1_1368.94,PJA1,1993,2462
PJA1_1368.118,PJA1,1718,1723
PJA1_1368.101,PJA1,2037,3227
PJA1_1368.115,PJA1,806,937
PJA1_1368.113,PJA1,1641,3130
PJA1_1368.109,PJA1,624,135
PJA2_2127.104,PJA2,1627,1751
PJA2_2127.110,PJA2,1513,2192
PJA2_2127.114,PJA2,2220,3128
PJA2_2127.136,PJA2,1036,444
PJA2_2127.115,PJA2,4415,4140
PJA2_2127.133,PJA2,2119,2059
PJA2_2127.131,PJA2,989,459
PJA2_2127.129,PJA2,3250,2412
PJA2_2127.127,PJA2,3017,3076
PML_2649.480,PML,1264,642
PML_2649.479,PML,602,670
PML_2649.478,PML,1225,1427
PML_2649.11,PML,616,19
PML_2649.14,PML,627,1065
PML_2649.474,PML,1580,2613
PML_2649.470,PML,1415,2687
PML_2649.457,PML,1433,1546
PML_2649.26,PML,747,1411
PML_2649.47,PML,0,0
PML_2649.364,PML,2288,1261
PML_2649.304,PML,1576,1620
PML_2649.148,PML,2672,2125
PML_2649.279,PML,1519,1626
PPP1R11_381.2,PPP1R11,1385,0
PPP1R11_381.7,PPP1R11,2218,866
PPP1R11_381.9,PPP1R11,1617,185
PPP1R11_381.11,PPP1R11,3565,1187
PRAM1_2013.161,PRAM1,828,565
PRAM1_2013.159,PRAM1,1248,996
PRAM1_2013.122,PRAM1,0,0
PRAM1_2013.127,PRAM1,1641,1863
RAG1_3132.371,RAG1,546,227
RAG1_3132.353,RAG1,1953,1473
RAG1_3132.34,RAG1,1635,2876
RAG1_3132.326,RAG1,2953,3552
RAG1_3132.325,RAG1,4376,4934
RAG1_3132.45,RAG1,3645,3248
RAG1_3132.47,RAG1,1163,1976
RAG1_3132.321,RAG1,1824,1731
RAG1_3132.310,RAG1,1528,1227
RAG1_3132.277,RAG1,2259,2183
RAG1_3132.259,RAG1,477,121
RAG1_3132.129,RAG1,2823,3846
RAPSN_1239.218,RAPSN,1230,1006
RAPSN_1239.12,RAPSN,439,88
RAPSN_1239.201,RAPSN,1570,1244
RAPSN_1239.180,RAPSN,1163,1713
RAPSN_1239.70,RAPSN,1514,2088
RAPSN_1239.76,RAPSN,1211,550
RAPSN_1239.141,RAPSN,1653,639
RAPSN_1239.108,RAPSN,1353,1180
RAPSN_1239.134,RAPSN,1297,1212
RAPSN_1239.133,RAPSN,2405,2356
RAPSN_1239.111,RAPSN,768,551
RAPSN_1239.124,RAPSN,299,340
RAPSN_1239.121,RAPSN,1382,2384
RBBP6_5379.1,RBBP6,2374,0
RBBP6_5379.486,RBBP6,1794,0
RBBP6_5379.10,RBBP6,2368,262
RBBP6_5379.22,RBBP6,1739,1
RBBP6_5379.26,RBBP6,3424,83
RBBP6_5379.27,RBBP6,1831,131
RBBP6_5379.448,RBBP6,2329,0
RBBP6_5379.447,RBBP6,1377,0
RBBP6_5379.446,RBBP6,1814,1093
RBBP6_5379.445,RBBP6,2907,1359
RBBP6_5379.296,RBBP6,3291,1999
RBBP6_5379.242,RBBP6,2894,863
RBCK1_1533.8,RBCK1,912,616
RBCK1_1533.22,RBCK1,1220,459
RBCK1_1533.39,RBCK1,543,1386
RBCK1_1533.76,RBCK1,1066,1031
RBCK1_1533.222,RBCK1,1245,1077
RBCK1_1533.93,RBCK1,1708,1765
RBCK1_1533.94,RBCK1,681,776
RBCK1_1533.215,RBCK1,591,314
RBCK1_1533.102,RBCK1,1290,3550
RBCK1_1533.105,RBCK1,722,632
RBCK1_1533.114,RBCK1,1877,2651
RBCK1_1533.195,RBCK1,1073,1692
RBCK1_1533.191,RBCK1,2671,2928
RBCK1_1533.187,RBCK1,3016,3436
RBX1_327.8,RBX1,1175,188
RBX1_327.30,RBX1,2989,1
RBX1_327.27,RBX1,750,2054
RBX1_327.14,RBX1,1448,1
RBX1_327.15,RBX1,2545,0
RBX1_327.16,RBX1,2404,0
RBX1_327.17,RBX1,876,0
RBX1_327.18,RBX1,1996,1
RC3H1_3405.424,RC3H1,1240,1042
RC3H1_3405.2,RC3H1,1054,1736
RC3H1_3405.423,RC3H1,2686,3281
RC3H1_3405.421,RC3H1,1933,3060
RC3H1_3405.420,RC3H1,375,243
RC3H1_3405.5,RC3H1,2624,3171
RC3H1_3405.419,RC3H1,1121,1125
RC3H1_3405.24,RC3H1,955,1673
RC3H1_3405.28,RC3H1,1704,1872
RC3H1_3405.65,RC3H1,378,124
RC3H1_3405.359,RC3H1,0,0
RC3H2_3576.365,RC3H2,4120,2154
RC3H2_3576.1,RC3H2,2527,3294
RC3H2_3576.363,RC3H2,3473,4436
RC3H2_3576.362,RC3H2,3161,3301
RC3H2_3576.361,RC3H2,3578,4225
RC3H2_3576.341,RC3H2,1153,966
RC3H2_3576.24,RC3H2,1480,3866
RC3H2_3576.52,RC3H2,975,1429
RC3H2_3576.56,RC3H2,1561,521
RCHY1_720.40,RCHY1,2000,2076
RCHY1_720.39,RCHY1,3741,3404
RCHY1_720.1,RCHY1,2105,1546
RCHY1_720.8,RCHY1,1797,1094
RCHY1_720.29,RCHY1,3553,3217
RCHY1_720.28,RCHY1,1730,1691
RCHY1_720.10,RCHY1,2220,699
RCHY1_720.13,RCHY1,3455,2608
RCHY1_720.14,RCHY1,1100,1271
RCHY1_720.16,RCHY1,2032,1941
RFFL_1092.13,RFFL,1921,1949
RFFL_1092.161,RFFL,812,696
RFFL_1092.160,RFFL,658,422
RFFL_1092.90,RFFL,1153,2426
RFFL_1092.75,RFFL,1341,1282
RFFL_1092.87,RFFL,1706,2444
RFFL_1092.78,RFFL,2221,2877
RFFL_1092.85,RFFL,2966,3422
RFFL_1092.83,RFFL,1739,2018
RFPL4B_792.0,RFPL4B,1435,1786
RFPL4B_792.1,RFPL4B,1903,1748
RFPL4B_792.91,RFPL4B,1261,2349
RFPL4B_792.90,RFPL4B,2070,1895
RFPL4B_792.89,RFPL4B,3368,3412
RFPL4B_792.2,RFPL4B,952,508
RFPL4B_792.3,RFPL4B,940,1436
RFPL4B_792.14,RFPL4B,939,725
RFPL4B_792.63,RFPL4B,1104,2822
RFPL4B_792.36,RFPL4B,1254,1624
RFWD2_2124.56,RFWD2,2489,1698
RFWD2_2124.57,RFWD2,2387,1277
RFWD2_2124.58,RFWD2,3320,2030
RFWD2_2124.187,RFWD2,2536,1760
RFWD2_2124.59,RFWD2,2086,1287
RFWD2_2124.88,RFWD2,2525,2143
RFWD2_2124.106,RFWD2,2301,1142
RFWD2_2124.149,RFWD2,587,79
RFWD2_2124.140,RFWD2,2278,2242
RFWD3_2325.99,RFWD3,2543,1865
RFWD3_2325.58,RFWD3,0,0
RFWD3_2325.60,RFWD3,2910,2166
RFWD3_2325.243,RFWD3,1011,306
RFWD3_2325.64,RFWD3,1994,1128
RFWD3_2325.67,RFWD3,1635,50
RFWD3_2325.69,RFWD3,2825,616
RFWD3_2325.199,RFWD3,1166,451
RFWD3_2325.110,RFWD3,1667,105
RFWD3_2325.176,RFWD3,2569,745
RFWD3_2325.157,RFWD3,877,123
RFWD3_2325.107,RFWD3,1497,310
RFWD3_2325.116,RFWD3,947,279
RING1_1221.7,RING1,1899,1884
RING1_1221.262,RING1,3734,3972
RING1_1221.261,RING1,1919,1138
RING1_1221.259,RING1,1658,1161
RING1_1221.10,RING1,642,54
RING1_1221.254,RING1,1566,1164
RING1_1221.13,RING1,954,227
RING1_1221.238,RING1,1686,1031
RING1_1221.226,RING1,2167,937
RING1_1221.50,RING1,423,395
RING1_1221.81,RING1,807,592
RING1_1221.97,RING1,256,141
RLIM_1875.100,RLIM,2329,3067
RLIM_1875.99,RLIM,1555,1179
RLIM_1875.98,RLIM,2070,2744
RLIM_1875.94,RLIM,2156,2763
RNF10_2436.24,RNF10,1622,2278
RNF10_2436.25,RNF10,2101,1643
RNF10_2436.27,RNF10,845,1177
RNF10_2436.288,RNF10,2205,2894
RNF10_2436.28,RNF10,856,999
RNF10_2436.32,RNF10,1253,1494
RNF10_2436.279,RNF10,1908,3498
RNF10_2436.276,RNF10,2254,1946
RNF10_2436.274,RNF10,1788,1552
RNF10_2436.44,RNF10,2604,3261
RNF10_2436.45,RNF10,4089,2454
RNF10_2436.271,RNF10,1833,1634
RNF103_2058.121,RNF103,2679,2841
RNF103_2058.212,RNF103,1556,815
RNF103_2058.171,RNF103,1369,1392
RNF103_2058.119,RNF103,1476,1679
RNF103_2058.123,RNF103,1999,2868
RNF103_2058.124,RNF103,2876,2596
RNF103_2058.136,RNF103,2027,1503
RNF103_2058.127,RNF103,1680,1683
RNF103_2058.134,RNF103,1954,2552
RNF103_2058.116,RNF103,1725,3283
RNF11_465.36,RNF11,2727,3169
RNF11_465.35,RNF11,1780,2107
RNF11_465.34,RNF11,1888,2188
RNF11_465.24,RNF11,1534,1169
RNF11_465.33,RNF11,2984,1061
RNF11_465.25,RNF11,3468,1674
RNF111_2988.5,RNF111,2272,2363
RNF111_2988.19,RNF111,2417,2161
RNF111_2988.26,RNF111,2971,3367
RNF111_2988.311,RNF111,2394,3948
RNF111_2988.48,RNF111,1658,1673
RNF111_2988.144,RNF111,1901,2716
RNF111_2988.142,RNF111,3873,4974
RNF111_2988.141,RNF111,4193,6242
RNF111_2988.132,RNF111,1990,2184
RNF111_2988.139,RNF111,1203,1116
RNF111_2988.137,RNF111,3774,4906
RNF112_1896.387,RNF112,1224,1336
RNF112_1896.18,RNF112,1281,975
RNF112_1896.385,RNF112,1755,1951
RNF112_1896.20,RNF112,2395,2110
RNF112_1896.21,RNF112,3096,3881
RNF112_1896.378,RNF112,1258,1165
RNF112_1896.376,RNF112,2826,3027
RNF112_1896.336,RNF112,1991,2768
RNF112_1896.314,RNF112,1350,2251
RNF112_1896.126,RNF112,2741,2212
RNF112_1896.196,RNF112,704,985
RNF113A_1032.133,RNF113A,737,143
RNF113A_1032.30,RNF113A,1029,1
RNF113A_1032.107,RNF113A,1252,268
RNF113A_1032.98,RNF113A,3949,1
RNF113A_1032.63,RNF113A,2222,1390
RNF113A_1032.95,RNF113A,2814,545
RNF113A_1032.94,RNF113A,628,162
RNF113A_1032.89,RNF113A,820,579
RNF113A_1032.88,RNF113A,1584,171
RNF113A_1032.87,RNF113A,1393,699
RNF113A_1032.84,RNF113A,3890,2593
RNF113A_1032.72,RNF113A,898,246
RNF113B_969.135,RNF113B,2170,2518
RNF113B_969.130,RNF113B,1932,2290
RNF113B_969.85,RNF113B,682,517
RNF113B_969.97,RNF113B,511,585
RNF113B_969.123,RNF113B,465,492
RNF113B_969.99,RNF113B,762,1262
RNF113B_969.100,RNF113B,430,300
RNF113B_969.116,RNF113B,2550,642
RNF113B_969.102,RNF113B,2494,1694
RNF113B_969.110,RNF113B,2641,4150
RNF114_687.88,RNF114,2297,2475
RNF114_687.14,RNF114,1546,981
RNF114_687.15,RNF114,642,943
RNF114_687.86,RNF114,1772,1502
RNF114_687.16,RNF114,1856,2827
RNF114_687.83,RNF114,1407,1769
RNF114_687.18,RNF114,987,3281
RNF114_687.21,RNF114,561,361
RNF114_687.59,RNF114,2008,1241
RNF114_687.52,RNF114,1369,1094
RNF115_915.11,RNF115,2390,1246
RNF115_915.104,RNF115,4863,5223
RNF115_915.69,RNF115,1572,1176
RNF115_915.68,RNF115,1718,1692
RNF115_915.67,RNF115,2575,2372
RNF115_915.56,RNF115,1516,1353
RNF115_915.65,RNF115,2658,2188
RNF115_915.58,RNF115,2027,1634
RNF121_984.122,RNF121,1071,552
RNF121_984.108,RNF121,549,468
RNF121_984.51,RNF121,1823,1959
RNF121_984.52,RNF121,2092,1132
RNF121_984.53,RNF121,2992,3415
RNF121_984.54,RNF121,1404,1069
RNF121_984.56,RNF121,2007,2104
RNF121_984.57,RNF121,1808,1260
RNF121_984.58,RNF121,830,577
RNF121_984.71,RNF121,1716,2580
RNF122_468.9,RNF122,2099,1104
RNF122_468.46,RNF122,992,878
RNF122_468.20,RNF122,2116,1686
RNF122_468.45,RNF122,1374,1280
RNF122_468.44,RNF122,1007,187
RNF122_468.40,RNF122,2537,3595
RNF122_468.39,RNF122,1992,3844
RNF123_3945.668,RNF123,2067,1004
RNF123_3945.662,RNF123,1350,735
RNF123_3945.652,RNF123,1466,576
RNF123_3945.345,RNF123,721,562
RNF123_3945.344,RNF123,828,371
RNF123_3945.338,RNF123,609,128
RNF123_3945.333,RNF123,1323,1344
RNF123_3945.332,RNF123,1741,632
RNF123_3945.322,RNF123,2182,3023
RNF123_3945.331,RNF123,1707,1627
RNF125_699.9,RNF125,1045,740
RNF125_699.10,RNF125,1373,719
RNF125_699.59,RNF125,879,552
RNF125_699.53,RNF125,1913,1376
RNF125_699.52,RNF125,2609,3806
RNF125_699.13,RNF125,1442,1118
RNF125_699.50,RNF125,1274,716
RNF125_699.25,RNF125,2096,3330
RNF126_936.190,RNF126,1537,1862
RNF126_936.188,RNF126,808,446
RNF126_936.4,RNF126,1019,1127
RNF126_936.183,RNF126,1964,983
RNF126_936.5,RNF126,2354,2451
RNF126_936.6,RNF126,1010,403
RNF126_936.175,RNF126,638,368
RNF126_936.62,RNF126,1332,1934
RNF126_936.95,RNF126,2400,1272
RNF126_936.94,RNF126,630,276
RNF126_936.64,RNF126,2510,833
RNF126_936.65,RNF126,989,820
RNF126_936.88,RNF126,590,569
RNF126_936.70,RNF126,1724,1309
RNF128_1287.6,RNF128,876,938
RNF128_1287.22,RNF128,1421,1643
RNF128_1287.41,RNF128,2047,3067
RNF128_1287.141,RNF128,1425,1596
RNF128_1287.74,RNF128,1893,1999
RNF128_1287.127,RNF128,3848,3614
RNF128_1287.125,RNF128,3582,4824
RNF128_1287.88,RNF128,3440,5102
RNF128_1287.124,RNF128,721,873
RNF128_1287.123,RNF128,872,1608
RNF128_1287.89,RNF128,1133,1278
RNF130_1260.151,RNF130,493,358
RNF130_1260.13,RNF130,2860,2416
RNF130_1260.136,RNF130,450,692
RNF130_1260.24,RNF130,1312,679
RNF130_1260.128,RNF130,343,240
RNF130_1260.49,RNF130,1440,1933
RNF130_1260.101,RNF130,0,0
RNF130_1260.50,RNF130,0,0
RNF130_1260.100,RNF130,13,0
RNF130_1260.99,RNF130,2280,3455
RNF130_1260.98,RNF130,1985,2236
RNF130_1260.97,RNF130,2324,1307
RNF130_1260.51,RNF130,2088,1808
RNF133_1131.13,RNF133,2372,2292
RNF133_1131.100,RNF133,1996,1275
RNF133_1131.97,RNF133,1862,2040
RNF133_1131.85,RNF133,2214,2573
RNF133_1131.52,RNF133,1559,1605
RNF133_1131.84,RNF133,1219,1803
RNF133_1131.83,RNF133,1669,2734
RNF133_1131.54,RNF133,1925,1004
RNF133_1131.81,RNF133,1629,1985
RNF133_1131.79,RNF133,1757,632
RNF133_1131.86,RNF133,3419,2222
RNF135_1299.6,RNF135,2066,949
RNF135_1299.7,RNF135,1860,926
RNF135_1299.9,RNF135,563,877
RNF135_1299.217,RNF135,47,19
RNF135_1299.215,RNF135,661,791
RNF135_1299.209,RNF135,611,477
RNF135_1299.208,RNF135,342,200
RNF135_1299.63,RNF135,1589,1013
RNF135_1299.81,RNF135,765,394
RNF135_1299.11,RNF135,2258,2619
RNF139_1995.141,RNF139,1883,3148
RNF139_1995.131,RNF139,1828,2061
RNF139_1995.29,RNF139,2017,1961
RNF139_1995.59,RNF139,1259,1792
RNF139_1995.98,RNF139,2016,3301
RNF139_1995.82,RNF139,2589,3539
RNF139_1995.83,RNF139,2779,2074
RNF139_1995.97,RNF139,0,0
RNF139_1995.96,RNF139,2387,1962
RNF139_1995.95,RNF139,3440,2352
RNF139_1995.99,RNF139,2065,2290
RNF141_693.32,RNF141,3164,3866
RNF141_693.33,RNF141,1959,1332
RNF141_693.34,RNF141,1336,2072
RNF141_693.35,RNF141,1399,1766
RNF141_693.50,RNF141,2000,1722
RNF145_2082.10,RNF145,0,0
RNF145_2082.210,RNF145,1649,427
RNF145_2082.21,RNF145,500,256
RNF145_2082.189,RNF145,907,642
RNF145_2082.150,RNF145,2410,2667
RNF145_2082.101,RNF145,3718,5576
RNF145_2082.147,RNF145,1238,553
RNF145_2082.146,RNF145,2690,2480
RNF145_2082.145,RNF145,3269,4200
RNF146_1077.91,RNF146,2720,2935
RNF146_1077.89,RNF146,2644,5420
RNF146_1077.88,RNF146,3357,2428
RNF146_1077.87,RNF146,1884,2835
RNF146_1077.1,RNF146,4421,6671
RNF146_1077.4,RNF146,1141,1821
RNF146_1077.5,RNF146,1862,1825
RNF146_1077.15,RNF146,886,1539
RNF146_1077.21,RNF146,1404,941
RNF148_918.67,RNF148,4786,6340
RNF148_918.97,RNF148,2692,3876
RNF148_918.14,RNF148,1136,1881
RNF148_918.85,RNF148,1597,1629
RNF148_918.38,RNF148,657,1335
RNF148_918.65,RNF148,1853,3267
RNF148_918.56,RNF148,2039,879
RNF148_918.64,RNF148,1462,1988
RNF148_918.62,RNF148,1792,2456
RNF148_918.61,RNF148,1550,1106
RNF148_918.59,RNF148,3236,3716
RNF149_1203.5,RNF149,581,504
RNF149_1203.24,RNF149,1469,1318
RNF149_1203.162,RNF149,577,1021
RNF149_1203.147,RNF149,1699,716
RNF149_1203.136,RNF149,3621,3110
RNF149_1203.86,RNF149,3287,2938
RNF149_1203.130,RNF149,2164,2274
RNF149_1203.129,RNF149,1774,2885
RNF149_1203.128,RNF149,2837,1749
RNF149_1203.127,RNF149,2629,2541
RNF150_1317.3,RNF150,659,849
RNF150_1317.25,RNF150,1862,2629
RNF150_1317.188,RNF150,697,1628
RNF150_1317.153,RNF150,550,671
RNF150_1317.68,RNF150,2498,3127
RNF150_1317.144,RNF150,0,0
RNF150_1317.143,RNF150,0,0
RNF150_1317.137,RNF150,1052,1299
RNF150_1317.136,RNF150,2426,1984
RNF150_1317.133,RNF150,860,1582
RNF150_1317.132,RNF150,1666,1338
RNF150_1317.130,RNF150,2703,1971
RNF151_738.1,RNF151,942,176
RNF151_738.139,RNF151,1715,1131
RNF151_738.3,RNF151,2208,1693
RNF151_738.138,RNF151,1580,1902
RNF151_738.5,RNF151,2196,1117
RNF151_738.6,RNF151,2308,2092
RNF151_738.7,RNF151,2078,1171
RNF151_738.8,RNF151,1097,1103
RNF152_612.1,RNF152,2482,2850
RNF152_612.2,RNF152,2734,3180
RNF152_612.106,RNF152,666,450
RNF152_612.3,RNF152,1569,926
RNF152_612.100,RNF152,773,506
RNF152_612.8,RNF152,524,315
RNF152_612.52,RNF152,1966,2037
RNF152_612.51,RNF152,937,787
RNF157_2040.49,RNF157,1540,1231
RNF157_2040.50,RNF157,888,1455
RNF157_2040.51,RNF157,750,215
RNF157_2040.245,RNF157,889,1051
RNF157_2040.242,RNF157,707,628
