"","GeneID","MeanBeta","AneuScore.lm","AneuScore.lm.R2","AneuScore.P"
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2749","CFAP36..112942.",-0.0395739571118841,-0.000408306305372937,0.154125371102222,0.514669923429514
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1271","AUH..549.",-0.0544490310801552,-0.000407904656388189,0.147151859570832,0.42245124878532
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2005","CADM3..57863.",0.0217558441024295,-0.000407808887159678,0.201352143995202,0.40933767389469
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8588","MARCKSL1..65108.",-0.128551436824289,-0.000407190758479827,0.233167715162683,0.541843852325975
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)855","AQP5..362.",-0.0346929225288199,-0.000406954103972871,0.211269861427363,0.474784113016736
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6921","IFNL1..282618.",-0.0355980881850774,-0.000406813909391303,0.12605675061364,0.467034747312254
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)922","ARHGDIG..398.",-0.0777716183020885,-0.000406655422792969,0.183362127700857,0.458561730424322
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1701","C14orf39..317761.",0.0786468110337531,-0.000406173708506235,0.157310180035502,0.525362088698137
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12513","RNF41..10193.",-0.21935739931072,-0.000406166017494779,0.18641915160062,0.625964403720235
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7894","KYNU..8942.",-0.0844955751169943,-0.000406134008207098,0.272245061876646,0.429134612010146
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15383","TMPRSS11E..28983.",-0.0327700013670913,-0.00040602124463294,0.172785227415629,0.342309405722294
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11181","PNPLA1..285848.",-0.0333655344213407,-0.000406004867080595,0.140305972284671,0.50306861027352
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7031","IL1RAP..3556.",0.0483800204590744,-0.000406004412692461,0.148004420795003,0.482444754988846
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7510","KCTD4..386618.",0.0549526172798582,-0.000405983553622707,0.174573630219802,0.369860875775286
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2766","CFAP77..389799.",-0.107284583969171,-0.000405895218927829,0.141279244612772,0.478436172854184
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13195","SGO2..151246.",-0.128208318914383,-0.000405517194712736,0.22090865733921,0.642706018832296
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5460","FOXP4..116113.",-0.0446081211024911,-0.000405495147971208,0.229122721171403,0.478945580407285
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15562","TPRG1..285386.",0.0155584888750412,-0.000405494593734405,0.163010098818899,0.521580646454041
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13855","SMURF1..57154.",-0.133112975253655,-0.000405340563928135,0.164858736977588,0.512055124933452
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8004","LDHB..3945.",-0.014705083328589,-0.000405244926259067,0.172083731644541,0.472774655842773
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8278","LRRC46..90506.",-0.142631590623747,-0.000405154790575556,0.168512498582657,0.476229152228401
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2475","CD83..9308.",-0.0373539714891033,-0.000405061347573545,0.194167986867497,0.350461473304495
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8330","LSM1..27257.",-0.0506178211708463,-0.000404982145770291,0.164855154179685,0.58939485243853
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6979","IGSF6..10261.",-0.0179263177475636,-0.000404885663459894,0.160721103345035,0.396092032882399
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6308","GZMH..2999.",-0.255334008789043,-0.000404754827549966,0.168244576593,0.649846157035992
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16180","USH2A..7399.",0.0502643459208685,-0.000404432270418888,0.180766039151794,0.381160421012382
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10671","PDIA3..2923.",-0.0591285501583459,-0.000404271120566893,0.18386532432474,0.544396414476064
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)447","AHR..196.",-0.0424313535979925,-0.000403838988029182,0.255560832145947,0.706877384036692
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9296","MTX1..4580.",-0.0107644688511175,-0.000403679571314274,0.15079433734096,0.506426273741033
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5821","GIN1..54826.",0.0134451813092362,-0.000403636122767926,0.14957239361578,0.426104423712521
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11588","PRR23A..729627.",0.0215940275798108,-0.000403386369135924,0.146978555646588,0.423425739025917
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7135","INS..3630.",-0.30820727891716,-0.000403326824564722,0.175979956028121,0.635211043276757
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10579","PCGF2..7703.",-0.183265875210626,-0.000403081181648283,0.168972588055799,0.519656239768455
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3847","DDX25..29118.",0.0589390242200305,-0.000403001427320886,0.17279611170347,0.365077778661039
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4052","DLK2..65989.",-0.0990744014501393,-0.00040277829741857,0.170687386419414,0.481521086439251
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14686","TBC1D10C..374403.",-0.229261918094159,-0.000402752287251191,0.216559847863526,0.556416242719465
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13564","SLC35B3..51000.",0.0715464909003413,-0.000402717007490283,0.187075858926392,0.310107086518524
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9292","MTTP..4547.",-0.0353191039645766,-0.000402573769667193,0.176004360345759,0.432211763742259
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6947","IGF2BP1..10642.",-0.0514159234068919,-0.000402538604802847,0.309229365805485,0.512731991718123
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7807","KRT72..140807.",-0.0838278301422391,-0.000402383249701827,0.205530455329808,0.510166118718976
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10593","PCNA..5111.",-2.39741307629015,-0.00040236468123669,0.302975826991594,0.665463309074685
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6944","IGF1..3479.",-0.0146443344693678,-0.000402127744253094,0.136377684742118,0.405769930025608
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)503","AKR1C2..1646.",-0.0131072097568275,-0.000402036735635629,0.149365242903774,0.531101904397359
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15380","TMPRSS11A..339967.",-0.0319480340510018,-0.000402020001947033,0.178352342054975,0.432052494987284
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6950","IGF2R..3482.",0.0553817056365137,-0.000402008967837525,0.206138220102888,0.417565865136102
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12248","RESP18..389075.",0.0356502937859446,-0.000401874190452056,0.156057748314554,0.486998911416171
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15046","TIPARP..25976.",-0.308234800785797,-0.000401632440510837,0.28234122070769,0.793204965493569
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1288","AWAT2..158835.",NA,-0.000401291285894716,0.207077489806015,0.483474033633031
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)56","ABCC3..8714.",-0.028183037595889,-0.000401206337226301,0.196652502143015,0.476465087977369
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1272","AUNIP..79000.",-0.000544125427660428,-0.000401187241361742,0.19009953724063,0.418011999279321
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2116","CASP10..843.",-0.0610540879417937,-0.000401171742482298,0.211251693425873,0.512634781282604
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8474","MAGEE1..57692.",NA,-0.000400913224640939,0.177750124072293,0.399520436821458
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10271","OSBPL10..114884.",-0.0160079218389138,-0.000400886086513792,0.197702233853362,0.364355965547569
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)422","AGPAT1..10554.",-0.0801210568044196,-0.00040088119030499,0.229150548815804,0.63212665667555
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5913","GLYCTK..132158.",-0.00743438954814841,-0.000400801342092471,0.211996311393117,0.455150112311943
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17192","ZNF662..389114.",-0.0233568418678823,-0.000400552835542065,0.193327559697426,0.442913886554521
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10779","PGAP3..93210.",-0.138808241487118,-0.000400394790128409,0.187935196353359,0.512023388318812
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)247","ADAM17..6868.",0.0246955509760444,-0.000400389934831508,0.21482823786852,0.608046466372787
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16681","ZBTB38..253461.",-0.0334160141104918,-0.00040038658928153,0.344069707891322,0.534362846504241
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3407","CRISPLD2..83716.",0.0224217901916498,-0.000400330212131444,0.164802275568519,0.483943460330935
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12195","RCOR1..23186.",-0.381455858889018,-0.000400316084134375,0.25161193118476,0.765870458798908
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10531","PCDHA3..56145.",-0.0107016523548672,-0.000400279326440017,0.223434235749476,0.475170003321329
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2607","CDR2L..30850.",-0.0100921131577015,-0.000400187005951458,0.206393378573469,0.347603985618416
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3799","DCSTAMP..81501.",0.042426538575486,-0.000400174797049971,0.225257712328806,0.454518779962494
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3541","CTPS2..56474.",NA,-0.000400155466248898,0.165839704353696,0.350056342587378
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17051","ZNF454..285676.",0.0360485171738344,-0.00040013319012655,0.156522526669308,0.337963778125357
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1589","BRMS1..25855.",-0.25453814191455,-0.000400069893491976,0.184294137096018,0.629496114982684
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3780","DCD..117159.",-0.0152253930214286,-0.000399908388220693,0.203846059075729,0.399874792376345
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7289","ITIH4..3700.",-0.0339512487808089,-0.000399865432952589,0.20627141651948,0.428735391495649
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16306","VILL..50853.",-0.0199157728438267,-0.000399755452824013,0.167960017477221,0.442316290991603
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12115","RBFA..79863.",-0.103064121430991,-0.000399323366425748,0.164686855767983,0.620081284272583
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5654","GAN..8139.",-0.0984241796277426,-0.000399303552075096,0.219585755910575,0.584678764794879
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2648","CELSR1..9620.",0.072012384180059,-0.000399250569425822,0.242589234078841,0.39020558251137
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6218","GSC..145258.",0.0260779422910635,-0.000399221904378585,0.153952761007616,0.408467903297883
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17031","ZNF428..126299.",-0.0938217750769497,-0.000398941418666853,0.168927595826943,0.519099485802847
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15686","TRIM68..55128.",0.0758471622666695,-0.000398571553417708,0.160437026055754,0.413240449164834
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)373","ADRA2B..151.",-0.0746100777816512,-0.000398515189781745,0.148385811039371,0.488119271363504
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6578","HLA.DMB..3109.",0.0260053207212964,-0.000398449870180841,0.261843176469402,0.393044683398371
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10282","OSCP1..127700.",-0.133506665713678,-0.000398445129278149,0.221417625890839,0.51741550190882
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)205","ACTG2..72.",0.00755080013544816,-0.000398273906007818,0.157208308919468,0.477137559646156
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4256","DRC1..92749.",-0.0310408022077457,-0.000398243798470579,0.147117925593467,0.430649690942443
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)610","AMOTL1..154810.",-0.00970403815124269,-0.000398174840713244,0.195528776484262,0.527940564822366
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2769","CFAP97..57587.",-0.00983263786893744,-0.000398172926504457,0.236640728761901,0.507349300897343
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17148","ZNF589..51385.",0.0432660130103511,-0.000397974825254055,0.170837898669124,0.397361496953926
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2463","CD63..967.",-0.124500953718596,-0.00039796854880089,0.18528918905876,0.513777671918975
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13073","SERAC1..84947.",0.0173369077387635,-0.000397735931240741,0.163005863818543,0.384427618263126
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14511","SYN1..6853.",NA,-0.000397702048127763,0.212533191959208,0.4296266455262
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9267","MTMR11..10903.",-0.061539724218559,-0.000397573669112435,0.161533253099743,0.508125242478866
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16158","UQCR11..10975.",-0.265622156609837,-0.000397321380313506,0.153040059343702,0.477261753114446
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10529","PCDHA13..56136.",-0.0742801806832906,-0.000397247402660792,0.162667148220864,0.372313040947908
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3819","DDB1..1642.",-1.91680639834137,-0.000397042966892335,0.176550560617969,0.759091166140998
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3578","CUL9..23113.",-0.0816062886856042,-0.000396941200305187,0.201771619253873,0.47974673408467
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1724","C17orf50..146853.",-0.195106091903864,-0.000396837616247365,0.220125020901458,0.57061654196944
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17099","ZNF534..147658.",0.0685680773217263,-0.000396786113320285,0.178142158300559,0.389141448501343
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1913","C8A..731.",0.0563846051552694,-0.000396711035139206,0.220200008471365,0.380045389406682
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13389","SLC16A12..387700.",-0.0824699634724858,-0.000396654641362578,0.172290016750189,0.373557927310752
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4714","EPHB4..2050.",0.0175091433298485,-0.000396609575765681,0.172250196313776,0.428912009617345
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12407","RLN3..117579.",-0.0403428387820919,-0.000396531501022504,0.165754194705175,0.532001102842255
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8440","MAD2L2..10459.",-0.88442272008135,-0.000396494612777295,0.16508851300729,0.835341502633159
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1950","CA4..762.",0.027173029877946,-0.000396492504991293,0.152765300242997,0.464429861420745
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5185","FBXO33..254170.",-0.0325074030434383,-0.000395769875813318,0.149613646759213,0.545209979598844
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7314","IVNS1ABP..10625.",0.00137322342697646,-0.000395601375382822,0.147712507683943,0.4939959322585
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16654","ZBED3..84327.",0.0232469504398496,-0.000395258718173182,0.16631150899401,0.472078573821453
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16924","ZNF230..7773.",-0.0102052955507884,-0.000395224504216374,0.170486194512364,0.505920821810883
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17218","ZNF697..90874.",-0.0363858567830367,-0.000394904247342648,0.175824423838491,0.483996521541301
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3406","CRISPLD1..83690.",0.067821237016587,-0.000394880894378762,0.157867956284593,0.408433986331522
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6546","HIF1AN..55662.",-0.114732816841932,-0.000394661873805117,0.297517402478515,0.531835425159138
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7215","IRF2BPL..64207.",-0.00230044910692338,-0.000394338979064304,0.20472752057538,0.526211743392402
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6694","HOXC8..3224.",-0.110126465827341,-0.000394312999375186,0.147149070148952,0.549392880945265
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14871","TET3..200424.",-0.0651135870909087,-0.000394254280487293,0.250888445419044,0.420548232608987
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8322","LRRTM4..80059.",-0.00161393583821121,-0.000394166547213761,0.188444281895296,0.499079134863197
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1340","BACH2..60468.",0.026590291776055,-0.000393971312578715,0.20597271615748,0.469357457135281
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6603","HMG20B..10362.",0.0477209468460278,-0.00039393779388901,0.217066630256188,0.436846358461066
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1825","C22orf46..79640.",-0.119975635258736,-0.0003938431746995,0.197818942879704,0.563334119341357
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12054","RAPGEF4..11069.",-0.0749528693233499,-0.000393830033051232,0.227360277019646,0.401693653995949
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)117","ACACB..32.",-0.0779791999291748,-0.000393705618783968,0.180266464909004,0.395819816252849
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14691","TBC1D16..125058.",-0.0966449100340324,-0.000393626007942448,0.155762689626691,0.534867747023662
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9723","NFKBID..84807.",-0.0364147008648856,-0.000393301612555854,0.14496517818031,0.49878403957468
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3154","CNTNAP4..85445.",0.0765134500972388,-0.000393123520828949,0.138418038173201,0.424702478593266
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)720","ANO3..63982.",-0.00795067462278115,-0.000392829821540392,0.172031650375057,0.354436466619037
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2044","CAMK2N1..55450.",-0.026002741069127,-0.000392718194322145,0.19183152580079,0.389589046458383
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5617","GAL..51083.",-0.0909660622410368,-0.000392703564979588,0.182057529785741,0.541837143519243
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11975","RABGEF1..27342.",-0.228781301894598,-0.000392524399141534,0.22255021767258,0.657436113708942
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14657","TAS2R31..259290.",0.0726380817583438,-0.000392466983914005,0.16528504662778,0.416369690244086
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10160","NYAP2..57624.",0.029929204014376,-0.000392445182338097,0.237237511339731,0.303938370090916
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12940","SCNN1D..6339.",-0.115483304128396,-0.000392134214364457,0.175646455629499,0.501483553954369
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12037","RANBP3..8498.",-0.260287293134076,-0.000392088514455515,0.216310266160817,0.629284507547704
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)981","ARL6IP1..23204.",-0.0586209520637967,-0.000391992872523532,0.184286841775908,0.411271784243165
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2133","CASTOR3..352954.",-0.326477664550087,-0.000391773449200259,0.193991355765825,0.643656229397555
