sgRNA,Gene,DLD1-Ts8.initial,DLD1-Ts8.final
FES_PKc_E14_119.13,FES,644,589
LONRF3_2280.90,LONRF3,466,704
ORC1_Bah44170_E1_2586.2,ORC1,1660,248
MST1_2178.172,MST1,3379,3307
PAPPA2_5376.674,PAPPA2,1673,1463
ADAMTS3_3618.357,ADAMTS3,3071,4229
PHF13_Phd_E4_141.1,PHF13,1640,1480
UBR5_8397.417,UBR5,969,1444
NFYC_E4_114.3,NFYC,1022,212
NEK6_PKc_E6_111.4,NEK6,1960,1816
CTSL1_456.8,CTSL1,3373,4324
ASB14_1764.92,ASB14,1351,1090
ELK3_E2_153.6,ELK3,4037,3963
DCAF12L1_1392.93,DCAF12L1,871,1004
FBXO28_540.43,FBXO28,515,406
FBXO40_8,FBXO40,1731,1935
SLX4_BTB699788_E1_5505.854,SLX4,1130,406
ULK2_PKc_E6_174.7,ULK2,1881,1844
CAPN6_1926.2,CAPN6,2040,2326
CPO_1125.53,CPO,2120,1626
PHF7_Phd_E9_59.1,PHF7,1771,1677
CREBL2_E2_141.2,CREBL2,3096,3532
ARID4B_tudor58113_E1_3939.15,ARID4B,1624,2277
ZKSANT2_SANT_E5_472.38,ZKSANT2,2231,2354
TRIM31_1278.2,TRIM31,1830,2287
MARCH7_2001.88,43531,1648,2130
SENP6_3339.118,SENP6,2466,653
CDKL2_PKc_E6_140,CDKL2,787,1083
HOXC8_E2_177.1,HOXC8,1702,1628
BCL6B_E7_131.2,BCL6B,2636,2194
KCTD5_BTB46135_E1_705.25,KCTD5,1356,766
ANAPC13_225.8,ANAPC13,3600,3973
HERC1_14586.703,HERC1,1483,1463
ZNF16_E4_1479.126,ZNF16,1064,1273
PAX6_E6_216.21,PAX6,1627,1039
ANAPC11_591.0,ANAPC11,2947,195
TRIML1_1407.184,TRIML1,878,1162
KAT6B_Phd2_E6_82.1,KAT6B,2303,2022
ZBTB12_BTB23127_E1_1380.286,ZBTB12,524,371
CAD_6678.483,CAD,1195,972
RNF38_1548.188,RNF38,1466,1551
WHSC1L1_PWWP264324_E1_4314.33,WHSC1L1,436,226
TRIM32_1962.199,TRIM32,1913,2112
TRIM28_BD_e15_87.1,TRIM28,1870,1499
DAPK3_PKc_E2_44,DAPK3,2063,2575
MKNK1_PKc_E7_105.6,MKNK1,419,288
ZBTB43_E3_216.20,ZBTB43,1750,1606
KBTBD7_BTB53168_E1_2055.217,KBTBD7,1810,1691
SOHLH1_E2_47.2,SOHLH1,1974,1518
ZNF100_E5_1155.37,ZNF100,2964,3176
BAZ1B_BD_e19_237.1,BAZ1B,4427,3974
TFDP1_E7_105.8,TFDP1,2391,240
CLK2_PKc_E10_83.3,CLK2,1465,1607
ARID1A_E11_210.21,ARID1A,3188,1339
ZNF470_E6_1338.37,ZNF470,1065,806
ZFP57_E4_768.6,ZFP57,1011,812
MDM4_1473.62,MDM4,1296,1453
TRIM10_1446.238,TRIM10,1823,1861
DMRT3_E1_141.8,DMRT3,935,981
MTA3_Bah3170_E1_1548.141,MTA3,1129,885
CHD1_D_e12_90.0,CHD1,5412,4893
TRIM64C_1353.1,TRIM64C,1490,1760
RIPK3_PKc_E2_101.4,RIPK3,1068,989
FOXE3_E1_234.25,FOXE3,1218,913
SRMS_PKc_E4_121,SRMS,2287,3204
NRL_E3_210.21,NRL,941,588
PBK_PKc_E5_170.12,PBK,2061,2343
KCTD1_BTB40132_E1_798.71,KCTD1,416,190
ZNF837_E3_690.82,ZNF837,1945,1221
DTX1_1863.110,DTX1,1573,1346
ZNF296_E3_543.118,ZNF296,928,525
MMP25_1689.86,MMP25,1417,970
ZNF572_E3_1077.73,ZNF572,2218,2678
BTBD19_BTB30123_E1_876.6,BTBD19,1192,908
CLK1_PKc_E7_167.7,CLK1,894,1019
TPSD1_729.63,TPSD1,2753,1260
ZFP36L2_1485.43,ZFP36L2,682,1228
CFLAR_708.34,CFLAR,3585,3544
RNF130_1260.97,RNF130,2143,2773
RAB40B_837.91,RAB40B,1715,1597
CELA1_777.107,CELA1,1117,825
MAP4K1_PKc_E1_54.5,MAP4K1,1210,578
ANAPC7_1800.131,ANAPC7,2425,3218
JMJD1C_e22_86.0,JMJD1C,3541,4348
LYN_PKc_E9_183.5,LYN,783,819
ISL1_E4_174.2,ISL1,1631,2225
SGK494_PKc_E7_41,SGK494,562,472
PSMA7_747.44,PSMA7,2213,600
ZNF528_E7_1308.84,ZNF528,2603,3353
DCAF10_1680.113,DCAF10,2527,2348
CTCFL_E5_134.11,CTCFL,814,829
ONECUT1_E2_165.5,ONECUT1,2747,2836
UBE4B_3909.145,UBE4B,1475,1116
DPYS_142.9,DPYS,1616,1489
AGA_1041.24,AGA,1055,1310
PCSK5_5583.73,PCSK5,2130,1693
ZCWPW1_CW256303_E1_1947.237,ZCWPW1,1223,1138
EPHB1_PKc_E13_150.12,EPHB1,679,446
GUCY2F_PKc_E8_90,GUCY2F,510,504
NRBP2_PKc_E3_102.11,NRBP2,771,430
ERBB3_PKc_E18_75.4,ERBB3,523,694
ZNF581_E2_246.46,ZNF581,2270,3473
UBE2U_681.16,UBE2U,2277,2343
ZNF331_E7_993.87,ZNF331,221,163
FBXW12_1395.9,FBXW12,2111,1899
PBRM1_Bah9571049_E1_4749.369,PBRM1,1245,914
TINAGL1_1404.179,TINAGL1,1959,1616
MAST2_PKc_E17_133.14,MAST2,488,500
STAT4_E15_84.3,STAT4,1849,1686
KLHL8_BTB57163_E1_1863.18,KLHL8,2532,2457
CDYL2_Chromo_E2_144.8,CDYL2,1516,1376
RIPK2_PKc_E6_162.6,RIPK2,1349,1808
TRIM43_3,TRIM43,1589,901
ZBTB18_BTB23119_E1_1596.1,ZBTB18,2849,2956
PARP9_Macro117295_E1_2565.247,PARP9,1427,1743
TRIM9_2133.369,TRIM9,1223,1296
ZNF33A_E5_1407.74,ZNF33A,4101,4607
ADAMTS7_5061.109,ADAMTS7,3039,2980
MIB1_3021.63,MIB1,1361,1344
ZFP36_999.181,ZFP36,2368,2346
ZNF777_E6_849.109,ZNF777,1655,1603
ZFP36_999.26,ZFP36,1344,1508
IGF1R_PKc_E19_130.1,IGF1R,996,603
ANAPC7_1800.72,ANAPC7,1515,1380
CPB1_1254.121,CPB1,3248,4753
RNF130_1260.24,RNF130,1152,1403
PRKCE_PKc_E9_42.1,PRKCE,1416,907
CTSC_67.1,CTSC,2358,3191
UBE2Q1_1269.148,UBE2Q1,606,700
GABPA_E9_182.11,GABPA,2207,510
ZGLP1_E3_94.18,ZGLP1,770,622
SPI1_E5_261.2,SPI1,1516,1396
KDM4C_tudor935990_E1_3171.166,KDM4C,1039,1050
CUL9_7554.556,CUL9,1106,1195
GLIS2_E6_53.5,GLIS2,1114,812
FURIN_2385.85,FURIN,1084,1008
ERN1_PKc_E15_190,ERN1,989,909
SOX17_E1_109.0,SOX17,2669,2384
USP17L2_1593.25,USP17L2,3318,1405
CSNK1G3_PKc_E6_235.1,CSNK1G3,472,504
ZBTB16_BTB25125_E1_2022.343,ZBTB16,1440,1223
CEBPG_E2_162.0,CEBPG,1364,1141
DYRK4_PKc_E8_82.5,DYRK4,1111,1500
TRIM58_1461.254,TRIM58,1704,1767
LONP2_2559.61,LONP2,1977,1976
E2F3_E3_194.7,E2F3,2826,2093
TCF15_E1_168.9,TCF15,1613,1262
HOXB4_E2_177.5,HOXB4,693,547
KCNB2_BTB37136_E1_2736.361,KCNB2,1736,1551
MMP24_1938.323,MMP24,2568,2997
IRF3_E3_165.17,IRF3,1350,2067
PRTN3_771.3,PRTN3,2136,2186
TBX18_E5_168.17,TBX18,653,796
ASB9_885.41,ASB9,1833,1631
LBX2_E2_171.17,LBX2,346,902
ZNF429_E4_1188.90,ZNF429,6735,9692
ZFP64_E5_252.4,ZFP64,2227,1469
TWIST2_Ex_176.15,TWIST2,891,1369
SP140L_Phd_E15_101.7,SP140L,1212,1097
FBXL3_1287.5,FBXL3,1288,1179
PRSS56_1812.382,PRSS56,885,711
RUNX1_E4_129.3,RUNX1,585,388
ZNF180_E5_1083.77,ZNF180,1330,1043
MEIS1_E8_63.4,MEIS1,2205,3373
CDRT1_2,CDRT1,2458,2118
BTBD2_BTB110217_E1_1578.253,BTBD2,836,1148
TGIF2_E2_138.3,TGIF2,1077,913
TRIM21_1428.33,TRIM21,887,535
FBXL17_2106.112,FBXL17,2683,3093
AXL_PKc_E14_78.7,AXL,884,529
PRKACG_PKc_E1_948.136,PRKACG,578,476
HES2_E2_96.8,HES2,1960,1909
KLHL13_BTB85191_E1_1977.28,KLHL13,497,665
ST18_E11_112.0,ST18,1555,1589
MAP3K8_PKc_E4_108.6,MAP3K8,1192,1601
CELA3B_813.93,CELA3B,2103,2431
ZNF285_E5_1002.106,ZNF285,3113,3258
STK31_tudor31147_E1_3060.238,STK31,1318,2363
IRAK3_PKc_E10_63,IRAK3,638,608
DMRT1_E1_141.13,DMRT1,1138,1275
MYLK4_PKc_E5_94.2,MYLK4,1208,1811
SMARCA2_BD_e29_54.3,SMARCA2,2638,3651
HDAC7_e22_119.18,HDAC7,2131,1681
TRIM16_1695.254,TRIM16,2984,3536
PRSS54_1188.22,PRSS54,1873,2073
DMTF1_SANT3_E14_152.13,DMTF1,1240,1635
YEATS4_Yeats44126_E1_684.17,YEATS4,1161,601
TULP3_E6_114.3,TULP3,3715,4232
KMT2A_Phd3_E15_62.1,KMT2A,881,327
TBL1XR1_9,TBL1XR1,1090,327
HERC3_2799.160,HERC3,1059,1347
CAD_6678.59,CAD,1837,1144
USP8_3357.169,USP8,2383,893
UBE2J1_957.6,UBE2J1,2420,2086
ARID4A_Chromo_E18_46.1,ARID4A,2011,2284
HELT_E2_105.13,HELT,1638,1423
KMT2C_Phd2_E9_115.5,KMT2C,1788,2685
TRIM40_777.111,TRIM40,721,666
BARHL1_E2_155.12,BARHL1,483,368
JOSD2_567.42,JOSD2,2658,2602
CHD1L_Macro716866_E1_2694.169,CHD1L,1580,1412
KCNS2_BTB19118_E1_1434.18,KCNS2,1813,1886
RBBP6_5379.10,RBBP6,1658,86
MEX3A_1563.180,MEX3A,2887,2419
TET1_CXXC585624_E1_6411.587,TET1,2210,2878
MTF2_Phd1_E4_73.0,MTF2,2390,2661
MORC3_CW408446_E1_2820.171,MORC3,877,927
SBK1_PKc_E3_203.12,SBK1,724,559
F12_1848.99,F12,1473,1285
FBXL18_2157.81,FBXL18,1482,1708
TRIM42_2172.237,TRIM42,892,1075
TRIM43_4,TRIM43,2175,1127
ZBTB22_BTB47149_E1_1905.391,ZBTB22,1013,899
PHF2_e7_163.12,PHF2,1721,1083
RHOBTB2_BTB443492_E1_2250.28,RHOBTB2,137,159
KDM5C_e11_95.9,KDM5C,1023,777
SPSB1_822.25,SPSB1,871,883
ZNF34_E6_1071.48,ZNF34,958,776
FOXE1_E1_300.18,FOXE1,392,506
HOXB1_E2_168.4,HOXB1,1187,1253
PDZRN3_3201.4,PDZRN3,587,514
ZMYND8_BD_e7_88.1,ZMYND8,1458,499
OVCH1_3405.49,OVCH1,1412,1784
PHF20_Phd_E14_87.4,PHF20,1790,953
NRBP2_PKc_E8_84.6,NRBP2,851,596
SOCS5_1611.87,SOCS5,1558,2594
PRSS42_882.45,PRSS42,2150,1820
DCAF11_1641.187,DCAF11,1918,1711
OVOL2_E4_47.0,OVOL2,2005,1725
CSDC2_E3_92.8,CSDC2,578,310
SIX1_E1_156.29,SIX1,2007,2211
TRIM42_2172.242,TRIM42,829,789
ZNF121_Ex_993.10,ZNF121,1843,1955
KLHL26_BTB56157_E1_1848.37,KLHL26,1258,863
RFX4_E5_62.3,RFX4,588,491
ZNF827_E3_173.10,ZNF827,1535,924
ZNF322_E5_246.18,ZNF322,2075,1600
RAB40AL_837.136,RAB40AL,1290,1262
LIMK1_PKc_E8_42.1,LIMK1,410,283
MYBL1_SANT2_E4_32.1,MYBL1,2369,3213
ATF7_E10_126.12,ATF7,822,657
PHEX_2250.32,PHEX,1770,1941
POU2F1_E11_63.4,POU2F1,1542,635
METAP1_1161.88,METAP1,2197,993
RPS6KA2_PKc2_E13_131.14,RPS6KA2,353,618
TSNARE1_SANT_E4_234.14,TSNARE1,1893,1714
TAF1_BD2_e31_93.0,TAF1,6426,2114
SPPL2A_1563.1,SPPL2A,1793,2305
TWIST1_E1_168.18,TWIST1,480,705
BRD3_BD2_e7_129.0,BRD3,1973,1648
HSPBAP1_e4_137.15,HSPBAP1,2472,2419
TESK1_PKc_E2_122.1,TESK1,1903,1964
MMP28_246.7,MMP28,4238,5082
ASB13_837.55,ASB13,1164,1383
ZNF85_E5_1080.76,ZNF85,1943,2386
ITCH_2259.63,ITCH,2110,2783
OVCH2_1698.12,OVCH2,2877,3185
MID1_2004.0,MID1,2344,2748
USP17L13_885.84,USP17L13,1948,1882
KLF14_E1_168.20,KLF14,1883,2909
ATOH8_E1_78.10,ATOH8,821,502
ASB6_1266.31,ASB6,1594,1613
OTUD5_1716.265,OTUD5,1676,4321
DDR1_PKc_E14_237.4,DDR1,1405,1380
TXK_PKc_E12_65,TXK,1413,1347
ZNF30_E5_1491.43,ZNF30,1678,2276
ZNF593_E1_200.25,ZNF593,330,243
MYLK2_PKc_E8_142.4,MYLK2,860,1057
CASP3_834.12,CASP3,1865,2443
FBXO18_3285.312,FBXO18,246,366
FBXL16_8,FBXL16,1156,1014
TRIM35_1482.97,TRIM35,892,709
STK10_PKc_E2_165.13,STK10,1159,1278
CISH_828.30,CISH,1280,2379
ASB3_1557.138,ASB3,2043,2855
ZNF329_E4_1050.36,ZNF329,1421,1388
FBXO4_6,FBXO4,2039,2321
HERC2_14505.1572,HERC2,228,184
FBXO21_1887.241,FBXO21,474,530
ZNF688_E3_153.5,ZNF688,1293,724
FBXO30_4,FBXO30,2370,2819
RNF26_1302.135,RNF26,1442,1083
STK39_PKc_E2_113.5,STK39,580,835
GGH_957.47,GGH,4308,4307
ZNF433_E4_1221.42,ZNF433,1732,2375
KDM1A_e14_112.1,KDM1A,2974,811
ZNF234_E6_1245.105,ZNF234,2768,2208
DDB1_3423.305,DDB1,3669,1128
ZNF768_E2_747.116,ZNF768,916,794
WNK1_PKc_E1_177.4,WNK1,3407,1267
CISH_828.43,CISH,941,911
CDKL5_PKc_E6_121.2,CDKL5,1491,1254
CASP2_939.41,CASP2,2610,3518
PRMT3_e9_122.6,PRMT3,870,882
USP35_3057.38,USP35,1921,1724
TRIM4_1503.209,TRIM4,505,584
SPIC_E5_252.1,SPIC,1306,795
PDGFRB_PKc_E16_161.11,PDGFRB,559,693
AK1_PKc_E5_117.13,AK1,681,912
ASRGL1_927.73,ASRGL1,1578,1140
ASB18_1401.115,ASB18,1784,2782
ZSCAN10_E6_1281.169,ZSCAN10,2840,1557
ZNF585B_E5_1839.15,ZNF585B,1269,1615
ZNF791_E4_1428.26,ZNF791,1307,1290
CSK_PKc_E7_61.3,CSK,857,872
TLL2_3048.5,TLL2,2254,2746
ARNT_E6_157.11,ARNT,4192,3009
RORC_E4_142.14,RORC,2495,2496
CDC26_2,CDC26,582,205
GZF1_BTB21133_E1_2136.3,GZF1,1512,1961
ZHX2_E3_1239.130,ZHX2,813,968
KCTD6_BTB14102_E1_714.4,KCTD6,597,354
OTX2_E2_135.7,OTX2,1743,1954
PRSS42_882.61,PRSS42,1574,1295
USP17L3_1593.17,USP17L3,1408,507
CDRT1_3,CDRT1,1254,666
JARID2_E7_88.5,JARID2,1230,1342
ATG4A_1197.14,ATG4A,1512,2167
HMX2_E2_174.20,HMX2,2713,3394
ZBED2_E2_162.1,ZBED2,1772,2601
DNMT3B_ADD431550_E1_2562.295,DNMT3B,926,763
ZNF687_E7_330.57,ZNF687,1483,1071
MATK_PKc_E8_61.3,MATK,1337,888
ZBTB26_BTB23123_E1_1326.117,ZBTB26,654,616
SETDB1_tudor348400_E1_3876.82,SETDB1,2433,1751
SCYL3_PKc_E2_141,SCYL3,824,682
AXL_PKc_E15_93.5,AXL,2136,1759
TRIM24_BD_e18_150.4,TRIM24,1470,1196
PWWP2B_PWWP488574_E1_1773.201,PWWP2B,785,1082
UBE2D4_444.8,UBE2D4,2441,1908
RNF219_2181.172,RNF219,2155,2534
UBR3_5667.499,UBR3,864,1161
MYLK4_PKc_E7_142.8,MYLK4,1642,1726
GATA1_E4_135.14,GATA1,872,1199
RNF141_693.50,RNF141,1611,1817
RNF128_1287.89,RNF128,1030,1149
HSPBAP1_e3_182.7,HSPBAP1,4335,4707
MLX_E4_60.4,MLX,1018,865
PRMT9_e4_168.6,PRMT9,2199,2231
SIX3_E1_147.5,SIX3,1170,961
TRIM7_1536.11,TRIM7,976,857
ZNF17_E3_1239.12,ZNF17,2532,2778
KCTD15_BTB58145_E1_852.115,KCTD15,806,930
TRIM27_1542.3,TRIM27,212,207
CDC5L_SANT_E2_104.4,CDC5L,3413,740
CUL2_2295.111,CUL2,2266,650
NTRK2_PKc_E19_235.8,NTRK2,1155,1036
NFYC_E3_57.2,NFYC,2842,380
TRIM68_1458.218,TRIM68,763,915
USP7_3309.281,USP7,3231,2001
SFMBT1_MBT360453_E1_2601.257,SFMBT1,1587,1320
ZNF541_E2_78.0,ZNF541,2265,2580
AK3_PKc_E1_127.18,AK3,930,656
DOT1L_e9_80.7,DOT1L,1841,287
OBSCN_PKc2_E104_150.1,OBSCN,690,531
PBRM1_BD1_e4_148.6,PBRM1,1330,1128
ADAM33_2442.442,ADAM33,744,848
ZNF771_E3_492.60,ZNF771,744,580
GAN_BTB20125_E1_1794.4,GAN,788,865
LNPEP_3078.76,LNPEP,1173,1817
BMP1_2961.6,BMP1,1724,1431
GATA5_E3_135.5,GATA5,2711,2615
RFX4_E4_124.13,RFX4,2190,2372
MYB_SANT_E4_52.1,MYB,1517,1922
ADAM18_167.13,ADAM18,2152,2732
ZNF549_E4_1143.1,ZNF549,242,272
HOXC11_E2_171.14,HOXC11,2945,3131
RNF43_2352.78,RNF43,1820,2504
USP29_2769.216,USP29,1000,1237
ZCWPW1_CW256303_E1_1947.241,ZCWPW1,892,679
RNF43_2352.68,RNF43,1888,2615
AK3_PKc_E3_173.2,AK3,775,876
PCGF2_1035.4,PCGF2,1515,1740
ZNF510_E6_1272.27,ZNF510,1329,1390
GSC2_E2_135.11,GSC2,1166,957
PIAS4_E9_132.5,PIAS4,1483,1285
ATF2_E12_133.1,ATF2,543,585
CPD_4143.365,CPD,2685,2638
ETV5_E11_108.13,ETV5,827,885
SNAI3_E3_44.4,SNAI3,3396,2384
POU6F1_E6_177.10,POU6F1,2866,3574
FBXL12_981.207,FBXL12,1992,1906
TRIB1_PKc_E3_361.38,TRIB1,1599,2385
TBX6_E5_147.23,TBX6,1530,1399
ZNF317_E7_1077.148,ZNF317,492,541
HERC5_3075.212,HERC5,3697,5441
TAL1_E6_177.0,TAL1,1819,1779
USP8_3357.182,USP8,3253,440
ABHD13_1014.56,ABHD13,2897,3535
ZBTB7B_E5_196.8,ZBTB7B,980,504
ASB4_1281.143,ASB4,1528,1782
KLK10_831.22,KLK10,1987,2144
DYRK4_PKc_E5_137,DYRK4,1226,1375
ROR2_PKc_E9_852.88,ROR2,1584,1697
UBE2F_558.20,UBE2F,816,1236
ZNF473_E5_1962.95,ZNF473,1474,1455
PDPK1_PKc_E2_48.1,PDPK1,1285,1018
FBXO34_2136.165,FBXO34,1385,1853
ZNF580_E1_237.27,ZNF580,637,671
RNF133_1131.54,RNF133,1533,1653
LACTB_1644.85,LACTB,4989,4806
TRIM72_1434.277,TRIM72,1218,1271
GSK3A_PKc_E4_111.4,GSK3A,763,760
PTK2_PKc_E16_90.1,PTK2,1032,482
ZBTB44_E5_47.1,ZBTB44,2169,1873
RNF138_E7_84.4,RNF138,1597,2025
ZNF529_E6_1119.49,ZNF529,1541,2373
NCOR1_E18_95.1,NCOR1,3214,3926
ZNF384_E7_188.3,ZNF384,5571,4586
TRIM65_1554.1,TRIM65,971,953
EGR1_E2_78.1,EGR1,2378,2412
THRA_E4_69.0,THRA,2977,1515
KLHL1_BTB202305_E1_2247.55,KLHL1,1029,1251
ZNF700_E4_1239.89,ZNF700,3292,3127
HERC4_2385.20,HERC4,581,646
MYCBP2_14037.792,MYCBP2,926,580
DLX6_E2_129.6,DLX6,2098,2261
LATS2_PKc_E7_107.3,LATS2,1279,1439
PTK7_PKc_E18_152.4,PTK7,1239,1779
ADAMTS13_4284.886,ADAMTS13,2467,3837
FOXA2_E2_234.6,FOXA2,750,1088
RHBDD2_672.1,RHBDD2,2424,2979
NAALAD2_2223.128,NAALAD2,1746,2831
CAMK2D_PKc_E2_95.4,CAMK2D,1727,2022
ISL1_E4_180.20,ISL1,368,195
NEUROD1_E2_177.15,NEUROD1,2530,2444
GCN5_e12_59.1,GCN5,1465,1157
TADA2A_SANT_E5_92.5,TADA2A,2107,1604
ZNF514_E5_498.9,ZNF514,3599,5067
PCNA_e2.2,PCNA,6280,201
RSF1_Phd_E7_39.0,RSF1,1594,1765
RNF10_2436.274,RNF10,1519,2173
HIVEP1_E4_4854.350,HIVEP1,1902,1565
HES3_E2_81.0,HES3,2623,3110
ZBTB42_E1_159.9,ZBTB42,1952,2374
CFB_2295.136,CFB,2748,2020
DPEP2_1461.174,DPEP2,1785,1395
EIF2AK3_PKc_E14_168.13,EIF2AK3,1013,2428
ZBTB21_E3_873.30,ZBTB21,855,960
SNRK_PKc_E5_76.4,SNRK,1580,1895
ABTB1_BTB105178_E1_1437.4,ABTB1,1559,1387
RNF208_786.99,RNF208,619,475
CREBBP_e26_114.9,CREBBP,1543,1394
PARP14_Macro801977_E1_5406.412,PARP14,933,1020
MIXL1_E1_135.12,MIXL1,1075,1328
PLK2_PKc_E2_108,PLK2,1208,892
DEAF1_E4_88.6,DEAF1,3250,3469
ZNF501_E3_582.35,ZNF501,1649,2204
ZFP92_E4_657.25,ZFP92,1796,2056
PHF19_tudor4387_E1_624.98,PHF19,1512,2039
FBXO18_3285.408,FBXO18,618,424
WHSC1L1_PWWP9581051_E1_4314.157,WHSC1L1,1210,1366
PRKRIR_E1_80.8,PRKRIR,872,21
TRIM16_1695.30,TRIM16,1315,1267
SP100_E21_88.4,SP100,4322,7426
HGFAC_1968.271,HGFAC,2484,2892
ZBTB6_BTB23127_E1_1275.81,ZBTB6,854,1059
CREB3_E6_67.3,CREB3,2182,2918
SKP1_483.35,SKP1,3971,1533
ASB16_1362.247,ASB16,1545,1234
ZNF131_BTB24129_E1_1770.9,ZNF131,651,77
CREB5_E9_138.3,CREB5,486,475
SPSB1_822.17,SPSB1,1234,1659
ADAM10_2247.45,ADAM10,2771,2698
CAD_6678.74,CAD,2242,1582
TBX1_E3_86.5,TBX1,3503,1850
DTX4_1860.357,DTX4,589,534
FXR2_Agenet69127_E1_2022.346,FXR2,1469,1043
OXSR1_PKc_E6_110.9,OXSR1,1620,1750
TLX3_E2_167.13,TLX3,1799,1570
ZNF418_E4_1161.84,ZNF418,1288,1897
ZFPL1_933.5,ZFPL1,1680,1229
ZNF526_E3_963.118,ZNF526,267,89
PARP14_Macro12271354_E1_5406.219,PARP14,392,583
DBP_E4_159.4,DBP,692,752
TRAF7_2013.261,TRAF7,2406,2188
TRIM15_1398.36,TRIM15,1391,958
SOHLH2_E6_53.0,SOHLH2,3828,5306
CSF1R_PKc_E14_111.8,CSF1R,509,498
ZNF484_E4_1164.25,ZNF484,676,718
KLK15_771.8,KLK15,1899,1402
RFWD2_2124.57,RFWD2,2156,1235
ZBTB5_BTB14121_E1_2034.15,ZBTB5,2103,1087
USP28_3234.276,USP28,799,909
SCYL2_PKc_E4_145,SCYL2,1447,1714
ZNF131_E6_47.0,ZNF131,3946,1281
HIVEP2_E5_4578.249,HIVEP2,2371,3639
TTC3_6078.249,TTC3,2555,3909
SCAF11_4392.284,SCAF11,701,566
SKP2_1275.85,SKP2,1945,687
ZNF48_E2_1083.161,ZNF48,223,125
RNF123_3945.344,RNF123,910,394
ZNF35_E4_834.61,ZNF35,3392,4237
PRPF19_1515.217,PRPF19,1518,81
ASB18_1401.152,ASB18,1314,951
SMARCAL1_D_e10_66.2,SMARCAL1,1440,1325
TRIM77_1353.1,TRIM77,2066,2800
SHH_1389.83,SHH,1937,1641
HDAC6_a2_e20_134.7,HDAC6,1198,1097
HECTD3_2586.184,HECTD3,695,796
SOX12_E1_216.13,SOX12,1582,1828
RNF185_579.13,RNF185,1295,1269
PPIL2_1563.84,PPIL2,1761,557
SENP8_639.11,SENP8,1490,1189
WSB1_1266.26,WSB1,725,817
BAZ2B_BD_e36_144.8,BAZ2B,2363,1941
PSKH2_PKc_E2_667.2,PSKH2,561,789
PDPK1_PKc_E2_48.4,PDPK1,988,447
BRD1_BD_e6_237.11,BRD1,440,479
WSB2_1266.138,WSB2,824,767
PRSS1_744.84,PRSS1,1546,2296
CECR2_BD_e14_59.3,CECR2,946,968
HECW2_4719.265,HECW2,2106,2386
RPS6KB1_PKc_E3_42.1,RPS6KB1,2214,1720
ZIC3_E2_137.3,ZIC3,3718,5061
KCNC2_BTB10151_E1_1917.248,KCNC2,601,614
GFI1_E5_138.6,GFI1,1070,1822
TRIM7_1536.62,TRIM7,1287,1433
LATS1_PKc_E5_487.28,LATS1,1302,1351
KIAA2018_E6_60.3,KIAA2018,1346,1403
ZBTB7C_BTB24127_E1_1860.367,ZBTB7C,405,366
KDM5B_Phd2_E23_132.0,KDM5B,823,1036
RNF152_612.3,RNF152,955,1024
FER_PKc_E19_123.7,FER,539,581
ZBTB7C_E2_113.17,ZBTB7C,735,498
HTRA4_1431.136,HTRA4,2076,1911
SP3_E6_121.0,SP3,1537,1169
SBK1_PKc_E2_70.8,SBK1,992,1399
RCOR1_E11_54.1,RCOR1,1943,3040
CPA1_1260.69,CPA1,2223,1884
UBP1_E5_107.7,UBP1,1626,1194
ZBTB2_E3_639.1,ZBTB2,1071,1338
BFAR_1353.67,BFAR,2698,1948
SOLH_3261.24,SOLH,1743,1867
NR2E3_E2_127.8,NR2E3,2466,2472
ZNF282_E8_330.7,ZNF282,2790,3297
ZNF791_E4_1428.110,ZNF791,2824,2898
KLF5_E4_78.9,KLF5,1905,768
RPS6KB2_PKc_E3_42,RPS6KB2,1172,1052
YY1_E5_126.7,YY1,2646,181
DCAF5_2829.440,DCAF5,1540,1263
OTUD3_1197.5,OTUD3,4184,6006
UBE2S_3,UBE2S,814,1134
PTK6_PKc_E6_182.14,PTK6,717,912
ZBTB45_BTB23122_E1_1536.28,ZBTB45,1017,567
RNF126_936.62,RNF126,999,941
TAOK3_PKc_E8_114.8,TAOK3,1169,830
DMRT1_E1_141.2,DMRT1,685,506
ADAM11_2310.107,ADAM11,2327,1506
UNCX_E2_135.10,UNCX,1155,1013
neg66,neg66,4182,5465
ANKIB1_3270.51,ANKIB1,3144,3878
ZBTB8A_BTB14122_E1_1326.4,ZBTB8A,1163,1177
MYCBP2_14037.344,MYCBP2,2450,3830
RNF17_tudor12321277_E1_4872.142,RNF17,887,1076
ZNF616_E4_1668.76,ZNF616,3797,4484
TUB_E8_114.19,TUB,2266,2557
PRMT8_e5_143.13,PRMT8,3892,5310
CNDP1_1524.43,CNDP1,2351,2024
TRIM2_2316.80,TRIM2,2012,3165
ASCL2_E2_126.2,ASCL2,262,136
PSMB3_618.67,PSMB3,932,144
PTK7_PKc_E18_152.17,PTK7,454,383
KIT_PKc_E13_111.6,KIT,494,1289
RNF5_543.73,RNF5,1619,2377
ZNF675_E4_1164.14,ZNF675,2889,3674
FBXO42_2154.323,FBXO42,1325,1107
ASB8_867.102,ASB8,2002,1961
PDZRN3_3201.504,PDZRN3,1244,1071
RNF25_1380.233,RNF25,1368,2039
KLHL14_BTB23181_E1_1887.256,KLHL14,1088,1580
FOXA3_E2_234.9,FOXA3,1486,1541
TRIM10_1446.4,TRIM10,1842,2249
