Gene	sgRNA	c24|beta	c24|z	c24|p-value	c24|fdr	c24|wald-p-value	c24|wald-fdr
STAT2	6	0.03726	0.31825	0.58589	0.80563	0.7503	0.83641
STAT3	7	-0.21031	-2.3382	0.58333	0.80563	0.019377	0.13961
STAT4	7	0.085463	0.68475	0.39733	0.68246	0.4935	0.65556
STAT5A	7	-0.3759	-2.0571	0.24972	0.57386	0.039677	0.21112
STAT5B	7	-0.49584	-2.3898	0.12827	0.42507	0.016857	0.12746
STAT6	7	0.093428	1.3148	0.37258	0.66701	0.18858	0.36613
SUB1	8	-0.32995	-1.8541	0.29835	0.60882	0.063723	0.25854
T	7	-0.15948	-1.4364	0.73578	0.88748	0.15088	0.32721
TADA2A	11	-0.41216	-3.4043	0.12002	0.40694	0.00066322	0.011897
TADA2B	9	-0.02444	-0.28569	0.7318	0.88602	0.77512	0.85248
TAL1	6	-0.055592	-0.48498	0.92122	0.97414	0.62769	0.74506
TAL2	6	0.17303	1.3004	0.2116	0.53757	0.19348	0.3703
TBR1	3	-0.16014	-1.253	0.7446	0.89294	0.21019	0.38866
TBX1	4	-0.54324	-1.8566	0.20478	0.53088	0.06337	0.25854
TBX10	7	0.055459	0.29293	0.49573	0.7579	0.76958	0.84965
TBX15	6	0.11357	1.0791	0.34841	0.6509	0.28054	0.45649
TBX18	8	0.09443	1.3001	0.33191	0.63312	0.19357	0.3703
TBX19	7	0.27153	2.081	0.047213	0.25499	0.037436	0.20599
TBX2	7	-0.029829	-0.46797	0.80944	0.92353	0.63981	0.75489
TBX20	7	0.17603	1.8436	0.1587	0.46812	0.065239	0.25895
TBX21	7	-0.43362	-2.4919	0.18117	0.49727	0.012707	0.10587
TBX22	6	0.49226	1.7951	0.0019909	0.025926	0.072632	0.26246
TBX3	7	0.055744	0.47757	0.49516	0.7579	0.63296	0.74927
TBX4	7	0.075757	1.2595	0.42833	0.70918	0.20786	0.38683
TBX5	7	0.36225	1.8325	0.012514	0.11196	0.06688	0.26033
TBX6	7	-0.5334	-3.0519	0.10637	0.38837	0.002274	0.031603
TCF12	6	0.048532	0.43028	0.54807	0.78461	0.667	0.77398
TCF15	6	-0.078905	-0.90935	1	1	0.36316	0.53583
TCF21	6	0.26568	1.7588	0.071388	0.31985	0.07862	0.26709
TCF23	6	0.23394	1.7202	0.10836	0.38957	0.085401	0.26892
TCF3	6	-0.050033	-0.29282	0.90245	0.96947	0.76966	0.84965
TCF4	6	0.092681	0.7737	0.40813	0.69171	0.43911	0.60657
TCF7	6	-0.39109	-2.4991	0.27133	0.58921	0.01245	0.10523
TCF7L1	6	-0.83439	-2.5026	0.026451	0.1785	0.012329	0.10522
TCF7L2	6	0.21123	1.354	0.14221	0.44405	0.17573	0.35297
TEAD1	7	0.059694	0.65441	0.47981	0.74481	0.51285	0.67087
TEAD2	7	0.23273	1.4723	0.075085	0.32714	0.14095	0.31983
TEAD3	7	-0.49214	-2.3986	0.1314	0.42949	0.016457	0.12606
TEAD4	7	-0.19604	-1.3277	0.61974	0.82538	0.18427	0.36202
TEF	6	-0.47076	-2.7873	0.17833	0.49331	0.0053146	0.058947
TERF1	12	-1.5986	-4.9661	0	0	6.8329e-07	3.533e-05
TERF2	12	-2.6631	-7.0428	0	0	1.8843e-12	4.7322e-10
TFAM	7	-1.2609	-2.7295	0.0011377	0.016194	0.0063426	0.066732
TFAP2A	7	0.77287	1.6042	0	0	0.10867	0.28792
TFAP2B	7	0.081589	0.5514	0.41041	0.69408	0.58136	0.72066
TFAP2C	7	0.016728	0.18018	0.62628	0.82969	0.85701	0.91035
TFAP2D	6	0.28027	1.4111	0.057452	0.28571	0.15823	0.33453
TFAP2E	7	0.081402	0.55338	0.41126	0.69486	0.58	0.72066
TFAP4	6	-0.36688	-1.8522	0.30518	0.61054	0.063994	0.25895
TFCP2	7	0.13816	1.4891	0.23407	0.56025	0.13647	0.31402
TFCP2L1	7	0.045818	0.5959	0.52389	0.77071	0.55124	0.70136
TFDP1	6	-1.004	-2.1428	0.010523	0.09973	0.032132	0.18829
TFDP2	2	0.081854	1.1685	0.73379	0.88721	0.24261	0.419
TFDP3	6	0.42518	1.7561	0.0071104	0.07485	0.079077	0.26709
TFE3	6	0.012155	0.14969	0.67691	0.85612	0.88101	0.92743
TFEB	6	-0.53077	-2.5243	0.13254	0.42949	0.011594	0.099915
TFEC	3	0.13335	0.84642	0.49175	0.75546	0.39732	0.56649
TGIF1	6	-0.67375	-2.5972	0.066268	0.30789	0.0093976	0.088112
TGIF2	6	-0.047987	-0.49461	0.8942	0.96738	0.62088	0.74135
TGIF2LX	1	-0.3012	-0.82311	0.54096	0.78065	0.41045	0.57911
TGIF2LY	6	0.25135	1.8817	0.088168	0.35632	0.059882	0.25614
THAP1	6	-2.2334	-3.7825	0	0	0.00015525	0.0035913
THAP10	6	0.043013	0.73904	0.56598	0.79434	0.45988	0.62575
THAP11	6	-2.8766	-4.7548	0	0	1.9868e-06	8.4164e-05
THAP2	6	0.24453	1.3032	0.096132	0.37389	0.19252	0.36965
THAP3	6	-0.10021	-1.4117	0.93032	0.97671	0.15803	0.33452
THAP4	6	0.023489	0.15435	0.63879	0.836	0.87734	0.9244
THAP5	6	-0.11061	-0.59881	0.90102	0.96943	0.5493	0.70027
THAP6	6	0.14929	1.0545	0.25967	0.58069	0.29167	0.46827
THAP7	7	0.0094819	0.061808	0.65102	0.8434	0.95072	0.97058
THAP8	6	-0.16306	-1.6307	0.73777	0.88813	0.10296	0.28144
THAP9	6	-0.10915	-1.518	0.90614	0.97105	0.12901	0.30669
THRA	7	-0.28951	-2.0227	0.39676	0.68246	0.043103	0.22156
THRB	4	0.19557	0.94241	0.26877	0.58882	0.34598	0.5203
TLX1	6	0.20541	1.5118	0.15216	0.45262	0.13059	0.30791
TLX2	6	-0.16688	-0.8916	0.72725	0.8839	0.37261	0.54248
TLX3	6	0.2354	1.2548	0.10751	0.38957	0.20954	0.38821
TOX	6	0.11798	1.143	0.33248	0.63312	0.25304	0.42858
TOX2	7	0.15571	1.291	0.19625	0.51919	0.19669	0.37423
TOX3	6	0.21519	1.6792	0.13538	0.43312	0.093106	0.2739
TOX4	5	-0.46345	-2.0239	0.22355	0.5492	0.042985	0.22128
TP53	6	1.5034	1.0072	0	0	0.31382	0.49127
TP63	8	0.11557	0.9685	0.26849	0.58882	0.33279	0.51074
TP73	7	0.0057762	0.02635	0.66126	0.85165	0.97898	0.98882
TRERF1	14	-1.9411	-6.1009	0	0	1.0547e-09	1.1238e-07
TRPS1	6	0.259	1.9499	0.07992	0.33976	0.05119	0.2423
TSC22D1	6	-0.20549	-1.5949	0.62059	0.82564	0.11073	0.28907
TSC22D2	5	-0.07077	-0.61759	0.98805	0.99599	0.53685	0.69116
TSC22D3	6	0.091194	1.3303	0.41183	0.69515	0.18342	0.36134
TSC22D4	6	-0.46427	-2.5267	0.18487	0.5	0.011516	0.099725
TSHZ1	6	0.22704	1.8634	0.11661	0.40176	0.06241	0.25816
TSHZ3	6	0.0094144	0.090188	0.68572	0.85984	0.92814	0.95852
TTF1	12	-3.1577	-10.013	0	0	1.3414e-23	4.7163e-20
TUB	8	0.03539	0.33276	0.53043	0.77354	0.73932	0.82811
TULP1	8	-0.29314	-2.2962	0.36661	0.6629	0.021665	0.14965
TULP2	8	-0.027701	-0.32995	0.77275	0.91055	0.74143	0.82901
TULP3	8	-0.036374	-0.43789	0.80859	0.92353	0.66146	0.7696
TULP4	21	-0.11375	-2.195	0.88026	0.95939	0.028164	0.17589
TWIST1	6	0.0083971	0.11177	0.6897	0.86207	0.91101	0.94667
TWIST2	6	0.23569	1.8936	0.10751	0.38957	0.058283	0.25409
UBP1	8	0.059336	0.34901	0.43914	0.71681	0.72708	0.81832
UBTF	8	-1.3464	-3.1618	0.00028441	0.0051546	0.001568	0.023165
UBTFL1	6	0.11172	0.87566	0.3521	0.65227	0.38121	0.55073
UNCX	6	0.082998	0.85589	0.4343	0.71255	0.39206	0.56218
USF1	8	-0.29452	-2.6674	0.3632	0.662	0.0076431	0.076104
USF2	6	-0.014128	-0.11912	0.77787	0.91287	0.90518	0.94355
VAX1	7	-0.071753	-0.99135	0.96075	0.98743	0.32152	0.498
VAX2	7	0.15584	1.5089	0.19625	0.51919	0.13132	0.30791
VDR	6	-0.012596	-0.14182	0.77076	0.9097	0.88722	0.93202
VENTX	6	-0.053959	-0.61442	0.91496	0.97249	0.53894	0.69258
VEZF1	6	-0.037268	-0.36888	0.85779	0.95022	0.71222	0.80851
VSX1	6	0.04169	0.2356	0.5711	0.79904	0.81374	0.87738
VSX2	6	-0.22999	-1.2748	0.56684	0.79434	0.20239	0.38007
WHSC1	18	-0.5379	-3.9595	0.010239	0.099174	7.5099e-05	0.0019705
WT1	7	0.1081	1.7769	0.31655	0.61944	0.075583	0.26417
XBP1	4	0.32273	1.5084	0.074516	0.32628	0.13146	0.30791
YBX1	6	-2.0864	-4.641	0	0	3.4681e-06	0.000144
YBX2	6	-0.42929	-1.8707	0.22099	0.54834	0.061381	0.25768
YBX3	5	0.11915	0.76937	0.38055	0.67372	0.44167	0.60851
YY1	7	-1.9741	-4.0393	0	0	5.361e-05	0.0015325
YY2	6	0.38457	1.8124	0.013367	0.11634	0.069925	0.26246
ZBED1	6	0.36115	1.7431	0.01678	0.13111	0.081313	0.26829
ZBED2	6	0.38869	1.7961	0.01223	0.10969	0.072483	0.26246
ZBED3	6	0.20176	1.4728	0.15984	0.46912	0.14082	0.31983
ZBED4	6	-0.082905	-0.70493	0.98549	0.99455	0.48085	0.6453
ZBTB1	12	0.036478	0.54784	0.42548	0.708	0.5838	0.72066
ZBTB10	9	-0.0914	-0.87294	0.98805	0.99599	0.3827	0.55214
ZBTB11	13	-1.2186	-4.3516	0	0	1.3517e-05	0.00047526
ZBTB12	11	-0.24332	-1.7692	0.42861	0.70918	0.076854	0.26446
ZBTB14	12	0.39129	2.568	0.00028441	0.0051546	0.010229	0.093178
ZBTB16	13	0.3252	2.2446	0.0017065	0.022901	0.024795	0.16418
ZBTB17	14	-1.4323	-5.4751	0	0	4.3716e-08	3.2703e-06
ZBTB18	12	0.16214	1.6723	0.080205	0.33976	0.094472	0.27431
ZBTB2	12	-0.94943	-4.0937	0.00028441	0.0051546	4.2454e-05	0.0012544
ZBTB20	12	-0.17339	-1.6953	0.63424	0.83583	0.090015	0.27193
ZBTB21	12	0.29622	2.457	0.0059727	0.065217	0.014009	0.11271
ZBTB24	14	0.040391	0.51244	0.36974	0.6653	0.60834	0.73276
ZBTB25	11	-0.12501	-0.8953	0.86206	0.95255	0.37063	0.54027
ZBTB26	12	0.18119	2.027	0.057452	0.28571	0.042664	0.22092
ZBTB3	11	-0.10325	-0.84769	0.95336	0.98502	0.39661	0.5659
ZBTB32	12	-0.011633	-0.11931	0.62685	0.82982	0.90503	0.94355
ZBTB33	12	0.41837	2.3695	0.00028441	0.0051546	0.017814	0.13214
ZBTB34	12	-0.29514	-2.6632	0.27844	0.59164	0.0077393	0.076652
ZBTB37	12	-0.0070987	-0.096667	0.60324	0.81528	0.92299	0.95427
ZBTB38	12	0.18632	2.0835	0.052901	0.27233	0.037203	0.20567
ZBTB4	13	0.21989	2.4756	0.020478	0.15031	0.013302	0.10801
ZBTB40	13	0.036697	0.45165	0.38652	0.67478	0.65152	0.76206
ZBTB41	13	0.11497	1.2015	0.14334	0.44572	0.22957	0.40806
ZBTB42	12	-0.055183	-0.77596	0.84272	0.93974	0.43777	0.6055
ZBTB43	12	-0.1469	-1.902	0.74972	0.89667	0.057171	0.25271
ZBTB44	11	0.22836	2.0814	0.030717	0.19817	0.0374	0.20599
ZBTB45	12	-0.66275	-2.8881	0.0076792	0.079882	0.0038756	0.046349
ZBTB46	12	0.0044453	0.056298	0.55461	0.78924	0.9551	0.97366
ZBTB47	13	0.070324	0.84579	0.26906	0.58882	0.39767	0.56677
ZBTB48	14	0.022048	0.25126	0.44539	0.72199	0.80161	0.86948
ZBTB49	13	0.097363	1.2682	0.18316	0.5	0.20474	0.38251
ZBTB6	12	0.054307	0.80157	0.35466	0.65528	0.4228	0.59038
ZBTB7A	12	-0.0096589	-0.12376	0.61633	0.8249	0.90151	0.9414
ZBTB7B	12	2.6294e-05	0.00032046	0.56883	0.7965	0.99974	1
ZBTB7C	12	0.038036	0.36027	0.41809	0.70109	0.71865	0.81246
ZBTB8A	12	-0.055341	-0.78089	0.84386	0.94071	0.43487	0.60292
ZEB1	6	-0.50687	-2.0592	0.14818	0.44953	0.03948	0.21112
ZEB2	7	0.21093	1.929	0.099545	0.38043	0.053729	0.24824
ZFAT	7	-0.13387	-1.0212	0.81143	0.9236	0.30718	0.48324
ZFHX3	6	0.24612	1.3089	0.09471	0.3729	0.19058	0.36791
ZFHX4	6	0.08441	0.95149	0.43146	0.71067	0.34135	0.51755
ZFP1	6	-0.17723	-1.1629	0.69625	0.86556	0.24488	0.42082
ZFP14	6	0.10827	1.0996	0.36149	0.66164	0.27152	0.44799
ZFP2	6	0.14902	1.3221	0.26081	0.58175	0.18613	0.36377
ZFP28	6	0.12597	1.0893	0.31598	0.61944	0.27602	0.45181
ZFP3	6	-0.17995	-1.0348	0.68828	0.86152	0.30078	0.47783
ZFP30	6	0.10028	0.94612	0.38567	0.67478	0.34409	0.51891
ZFP36	15	-0.40916	-2.7896	0.0657	0.30789	0.0052775	0.058864
ZFP36L1	14	0.14031	1.3517	0.089875	0.36032	0.17649	0.35398
ZFP37	6	0.1959	1.102	0.1698	0.48458	0.27047	0.44668
ZFP41	6	-0.4845	-2.4942	0.16553	0.47783	0.012624	0.10568
ZFP42	6	0.048828	0.39334	0.54721	0.78435	0.69407	0.79361
ZFP57	6	-0.11255	-0.67545	0.8959	0.96744	0.49939	0.66037
ZFP62	6	0.17183	1.0577	0.21388	0.5394	0.29017	0.46714
ZFP64	7	0.21126	1.1956	0.098976	0.37976	0.23184	0.4098
ZFP69	6	-0.24536	-1.2458	0.53015	0.77344	0.21284	0.39176
ZFP69B	6	0.0032221	0.036312	0.71303	0.87535	0.97103	0.98301
ZFP82	6	-0.01023	-0.12825	0.76052	0.90341	0.89795	0.93908
ZFP90	6	0.17408	1.6133	0.20904	0.53493	0.10668	0.28549
ZFP91	2	0.69711	0.84139	0.0093857	0.092958	0.40013	0.56911
ZFP92	6	0.20967	1.4432	0.14562	0.44648	0.14897	0.32491
ZFPM1	7	-0.33207	-1.3792	0.32509	0.62733	0.16783	0.34444
ZFPM2	6	0.23872	1.8517	0.10324	0.38658	0.06407	0.25895
ZFX	6	-0.45482	-1.5521	0.19539	0.5181	0.12064	0.29768
ZFY	6	0.27872	1.4699	0.058874	0.28911	0.14159	0.31987
ZGLP1	6	0.1003	1.1535	0.38567	0.67478	0.24869	0.42343
ZHX1	6	0.056857	0.68934	0.51906	0.76852	0.49061	0.65316
ZHX2	6	0.18689	1.6797	0.18373	0.5	0.093011	0.2739
ZHX3	6	-0.14422	-0.92584	0.79096	0.91812	0.35453	0.5277
ZIC1	5	0.27716	1.6434	0.09215	0.36652	0.1003	0.27909
ZIC2	6	0.55098	1.6791	0.0011377	0.016194	0.093133	0.2739
ZIC3	7	0.29655	1.7114	0.031286	0.20147	0.087016	0.26942
ZIC4	6	-0.034159	-0.20802	0.84528	0.9408	0.83521	0.89503
ZIC5	7	0.063119	0.33968	0.47042	0.74127	0.7341	0.82384
ZIK1	6	0.1295	1.4297	0.30631	0.61054	0.15281	0.3288
ZIM2	6	0.27444	1.5884	0.062287	0.29796	0.1122	0.29093
ZIM3	6	0.35047	1.7529	0.01934	0.14376	0.079611	0.26728
ZKSCAN1	6	0.079802	0.52936	0.44369	0.72055	0.59656	0.72478
ZKSCAN2	6	0.10923	1.0609	0.35865	0.65952	0.28875	0.46563
ZKSCAN3	6	0.16321	0.58122	0.22981	0.55418	0.56109	0.70938
ZKSCAN4	6	0.1576	1.5115	0.24317	0.56924	0.13066	0.30791
ZKSCAN5	6	-0.27423	-2.0566	0.47298	0.74142	0.03972	0.21112
ZKSCAN7	6	0.084234	0.85524	0.43146	0.71067	0.39242	0.56247
ZKSCAN8	6	0.13863	1.5397	0.28441	0.59488	0.12364	0.30106
ZMIZ1	14	-1.0564	-4.9732	0.00028441	0.0051546	6.5852e-07	3.4558e-05
ZMIZ2	14	-0.20376	-2.1985	0.51365	0.76751	0.027912	0.17462
ZNF10	6	-0.46243	-2.241	0.18658	0.50191	0.025029	0.16465
ZNF100	6	0.16237	1.7453	0.23237	0.55882	0.080935	0.26829
ZNF101	6	0.078128	0.68188	0.44767	0.72406	0.49531	0.65679
ZNF107	5	0.15214	1.4728	0.30148	0.61054	0.1408	0.31983
ZNF112	6	-0.054112	-0.42499	0.91581	0.97281	0.67084	0.77563
ZNF114	6	-0.14301	-1.5714	0.79636	0.92045	0.11609	0.29448
ZNF117	6	0.24151	1.7602	0.10011	0.38095	0.078369	0.26706
ZNF12	6	0.3243	1.6555	0.032139	0.20434	0.097821	0.27802
ZNF121	6	-0.05278	-0.39336	0.91325	0.97248	0.69405	0.79361
ZNF124	6	0.15532	1.7738	0.24829	0.57321	0.076098	0.26446
ZNF131	8	-0.31275	-1.6335	0.3285	0.62983	0.10236	0.2813
ZNF132	6	-0.32071	-1.6779	0.38026	0.67355	0.093361	0.2739
ZNF133	6	-0.092604	-1.0934	0.95364	0.98502	0.27423	0.45114
ZNF134	6	0.16535	1.2558	0.22611	0.55017	0.2092	0.38815
ZNF135	6	-0.053715	-0.45595	0.91468	0.97248	0.64843	0.7598
ZNF136	6	0.015164	0.14709	0.66752	0.8527	0.88306	0.92923
ZNF138	4	-0.052865	-0.72442	0.95051	0.98502	0.46881	0.6347
ZNF14	6	0.26882	1.2846	0.067691	0.3099	0.19895	0.37689
ZNF140	6	-0.18226	-1.4612	0.68146	0.85801	0.14395	0.32082
ZNF141	6	0.15509	1.6306	0.24858	0.57349	0.10298	0.28144
ZNF142	7	0.071297	1.0921	0.44198	0.71978	0.2748	0.45128
ZNF143	7	-1.9508	-4.3193	0	0	1.565e-05	0.00053423
ZNF146	6	0.018401	0.12912	0.6587	0.8496	0.89726	0.93864
ZNF148	4	-0.40403	-1.0908	0.34471	0.64571	0.27537	0.4517
ZNF154	6	0.13095	1.1068	0.30347	0.61054	0.2684	0.4443
ZNF155	6	-0.1373	-2.1841	0.81513	0.92424	0.028955	0.17892
ZNF157	6	0.40385	1.7054	0.010523	0.09973	0.088122	0.26942
ZNF16	6	-0.12606	-1.6743	0.84983	0.94497	0.094063	0.27431
ZNF160	6	0.05796	0.39467	0.51621	0.76751	0.69309	0.79325
ZNF165	6	0.016256	0.14985	0.66524	0.85241	0.88088	0.92743
ZNF169	6	-0.054563	-0.49331	0.91695	0.97284	0.6218	0.74135
ZNF17	6	0.044479	0.69148	0.56143	0.79434	0.48926	0.65186
ZNF174	6	-0.05789	-0.53432	0.92747	0.97664	0.59312	0.72396
ZNF175	6	0.23258	1.8436	0.11092	0.39434	0.065237	0.25895
ZNF177	6	0.19143	1.5475	0.1752	0.48889	0.12174	0.29808
ZNF18	6	0.15944	1.6275	0.23948	0.5651	0.10363	0.28144
ZNF180	6	-0.06546	-0.60365	0.95506	0.98533	0.54608	0.69793
ZNF181	6	0.11489	1.2296	0.34443	0.64552	0.21884	0.39846
ZNF182	6	0.32614	1.6366	0.030148	0.19557	0.10172	0.28051
ZNF184	6	0.26567	1.46	0.071388	0.31985	0.1443	0.32082
ZNF189	6	0.098566	0.65398	0.38851	0.67624	0.51312	0.67093
ZNF19	6	0.28261	1.8274	0.054608	0.2769	0.067642	0.26078
ZNF195	6	0.14676	1.2568	0.26536	0.58642	0.20883	0.38783
ZNF197	6	-0.029235	-0.31118	0.82935	0.93282	0.75567	0.84027
ZNF2	6	-0.042397	-0.28438	0.87486	0.95796	0.77612	0.85303
ZNF20	6	0.13764	1.0805	0.28612	0.59668	0.27994	0.4561
ZNF200	6	-0.55485	-2.3393	0.1149	0.3996	0.019318	0.1395
ZNF202	6	0.20561	1.7666	0.15188	0.45216	0.0773	0.26484
ZNF205	6	-0.16042	-1.4697	0.74488	0.89294	0.14165	0.31987
ZNF207	6	-1.8553	-3.0123	0	0	0.0025929	0.035064
ZNF208	4	0.45581	1.3777	0.011377	0.10444	0.1683	0.34464
ZNF211	6	0.14856	1.348	0.26166	0.58228	0.17765	0.35511
ZNF212	6	-0.16344	-1.6755	0.7372	0.88798	0.093844	0.27431
ZNF213	6	0.08537	0.45907	0.42833	0.70918	0.64619	0.75857
ZNF214	6	0.13236	1.1531	0.2992	0.60915	0.24886	0.42353
ZNF215	6	0.18676	1.4304	0.1843	0.5	0.15261	0.3288
ZNF217	3	-1.2849	-2.0088	0.02446	0.17269	0.044563	0.22642
ZNF219	5	0.20283	1.4651	0.18914	0.50647	0.14289	0.32082
ZNF22	6	-0.22256	-0.50579	0.5839	0.80563	0.61301	0.73486
ZNF221	6	0.21847	1.7195	0.12941	0.42683	0.085528	0.26892
ZNF222	6	0.11644	0.81169	0.33845	0.63807	0.41697	0.58573
ZNF223	6	0.13438	0.91525	0.29295	0.60411	0.36006	0.53349
ZNF224	6	-0.080093	-1.1745	0.99602	0.99829	0.24019	0.41642
ZNF225	6	-0.0058881	-0.11124	0.74431	0.89294	0.91143	0.9467
ZNF226	6	0.056159	0.52244	0.52105	0.76942	0.60136	0.72785
ZNF227	6	0.040441	0.60785	0.57565	0.80237	0.54329	0.69538
ZNF229	6	0.070036	0.5527	0.4727	0.74142	0.58047	0.72066
ZNF23	6	0.28256	1.6724	0.054892	0.2769	0.094443	0.27431
ZNF230	6	0.03657	0.6162	0.58845	0.80663	0.53777	0.69183
ZNF232	7	-0.31675	-2.3541	0.35154	0.65227	0.018569	0.13574
ZNF233	6	0.21724	1.7975	0.13254	0.42949	0.072252	0.26246
ZNF234	6	0.050843	0.621	0.54039	0.78065	0.5346	0.68953
ZNF235	6	0.37303	1.7749	0.01479	0.12037	0.07592	0.26446
ZNF236	8	-0.50991	-2.5012	0.095563	0.37361	0.012376	0.10523
ZNF239	6	-0.17575	-1.2495	0.69966	0.86681	0.21149	0.38993
ZNF24	6	0.054068	0.38425	0.52958	0.77326	0.70079	0.79896
ZNF248	6	0.2075	1.4069	0.14932	0.45103	0.15945	0.3361
ZNF25	6	0.0094634	0.071581	0.68572	0.85984	0.94294	0.96637
ZNF250	3	-0.17098	-1.2206	0.72241	0.88137	0.22224	0.40118
ZNF251	6	-0.10232	-1.2714	0.92406	0.9748	0.2036	0.38118
ZNF253	6	0.23026	1.574	0.11348	0.39781	0.11549	0.29381
ZNF254	6	-0.28259	-1.5498	0.45648	0.73133	0.12119	0.29808
ZNF256	4	0.18589	1.2058	0.28783	0.59835	0.22788	0.4061
ZNF257	6	0.33299	1.8992	0.026451	0.1785	0.057538	0.25313
ZNF26	6	-0.017446	-0.080572	0.79067	0.91812	0.93578	0.96289
ZNF263	6	-0.23019	-2.2746	0.56598	0.79434	0.02293	0.15444
ZNF264	6	-0.036384	-0.36171	0.85523	0.94948	0.71757	0.81179
ZNF266	6	0.14333	1.0677	0.27304	0.58921	0.28567	0.46243
ZNF267	6	0.022689	0.39523	0.64192	0.83779	0.69267	0.79325
ZNF268	6	-0.1228	-0.66441	0.86177	0.95255	0.50643	0.66539
ZNF273	5	0.25477	1.3422	0.11803	0.40291	0.17953	0.35663
ZNF274	6	-0.10099	-1.2751	0.92776	0.97665	0.20229	0.38007
ZNF275	6	0.30301	2.0008	0.04124	0.23616	0.045419	0.22913
ZNF276	6	-0.39083	-1.867	0.27162	0.58921	0.061906	0.25768
ZNF277	7	0.17259	1.6527	0.16382	0.47564	0.098391	0.27802
ZNF28	6	0.079737	1.0418	0.44369	0.72055	0.29749	0.47415
ZNF280D	6	-0.04364	-0.54044	0.87969	0.95938	0.58889	0.72208
ZNF281	6	0.070019	1.0746	0.47298	0.74142	0.28254	0.45842
ZNF282	6	-0.11663	-0.96756	0.8814	0.96004	0.33327	0.51102
ZNF283	6	0.22133	1.464	0.12571	0.41896	0.14321	0.32082
ZNF284	6	-0.14593	-0.49544	0.78413	0.91352	0.62029	0.74119
ZNF285	6	-0.080077	-0.84291	0.9963	0.99829	0.39928	0.56837
ZNF286A	6	0.016614	0.080996	0.66439	0.85193	0.93545	0.96289
ZNF287	6	-0.068544	-0.49691	0.96644	0.98781	0.61925	0.74072
ZNF292	6	0.27498	1.9054	0.061718	0.29767	0.056734	0.25218
ZNF296	6	0.060038	0.45543	0.50882	0.76548	0.6488	0.75989
ZNF3	6	-0.13658	-1.0781	0.81712	0.92528	0.28098	0.45667
ZNF30	6	0.1377	1.1742	0.28584	0.59644	0.24031	0.41642
ZNF300	6	0.016507	0.089502	0.66439	0.85193	0.92868	0.95852
ZNF302	6	0.042926	0.55561	0.56598	0.79434	0.57848	0.72066
ZNF304	6	0.059534	0.51444	0.50939	0.76548	0.60694	0.73158
ZNF311	6	0.014974	0.42953	0.66837	0.8527	0.66754	0.77414
ZNF317	6	-0.09522	-0.91275	0.94738	0.98377	0.36137	0.53499
ZNF318	5	-0.38276	-1.8096	0.3194	0.62107	0.070358	0.26246
ZNF319	6	0.028827	0.24771	0.62088	0.82564	0.80436	0.87153
ZNF32	6	0.14663	1.2367	0.26536	0.58642	0.2162	0.3955
ZNF320	5	0.24474	1.7173	0.13396	0.43184	0.08593	0.26893
ZNF322	6	-0.45965	-2.4828	0.1897	0.50722	0.013035	0.10741
ZNF324	6	-0.40322	-2.2429	0.25028	0.57394	0.024901	0.16426
ZNF324B	6	-0.027299	-0.25554	0.82139	0.92713	0.7983	0.86734
ZNF329	6	-0.1644	-1.2321	0.73521	0.88744	0.21791	0.39718
ZNF331	6	0.32158	1.7985	0.032992	0.20714	0.072095	0.26246
ZNF333	6	0.18433	1.5963	0.1897	0.50722	0.11043	0.28907
ZNF334	6	0.11436	0.95473	0.34556	0.64696	0.33971	0.51573
ZNF335	8	-1.3466	-3.2154	0.00028441	0.0051546	0.0013025	0.020445
ZNF337	6	0.050863	0.58562	0.54039	0.78065	0.55813	0.70716
ZNF33A	6	0.30314	1.9258	0.040671	0.23616	0.054126	0.24922
ZNF33B	6	-0.077466	-0.87794	0.9946	0.99715	0.37998	0.55073
ZNF34	6	0.10053	0.69651	0.3851	0.67478	0.48611	0.64924
ZNF341	6	0.049436	0.54315	0.54522	0.78373	0.58703	0.72151
ZNF343	6	-0.34757	-2.3129	0.33561	0.63636	0.02073	0.14539
ZNF345	6	-0.0093774	-0.054168	0.75768	0.90183	0.9568	0.9747
ZNF347	6	0.16954	1.5618	0.21672	0.54158	0.11834	0.29568
ZNF35	6	0.29713	1.6733	0.042947	0.24083	0.09427	0.27431
ZNF354A	6	0.11956	0.96577	0.32878	0.62983	0.33416	0.51194
ZNF354B	6	-0.094921	-1.0005	0.94795	0.98377	0.31705	0.49347
ZNF354C	6	0.16102	1.0752	0.23436	0.56054	0.28228	0.45821
ZNF358	6	-0.072646	-0.73637	0.97895	0.99193	0.46151	0.62748
ZNF362	7	-0.045247	-0.25093	0.86377	0.95353	0.80187	0.86948
ZNF366	6	-0.010218	-0.080633	0.76052	0.90341	0.93573	0.96289
ZNF367	5	-0.33698	-1.4935	0.38879	0.6764	0.13532	0.31289
ZNF37A	6	0.21101	1.2347	0.14221	0.44405	0.21695	0.39626
ZNF382	6	0.11789	1.1549	0.33248	0.63312	0.24814	0.42297
ZNF383	6	0.10428	0.69576	0.3723	0.66684	0.48658	0.64924
ZNF384	7	-0.070359	-0.94672	0.95762	0.98537	0.34378	0.51891
ZNF391	6	0.20707	1.6293	0.15017	0.45128	0.10326	0.28144
ZNF394	7	0.062801	0.64235	0.47099	0.74127	0.52065	0.67738
ZNF396	5	-0.043789	-0.73504	0.89989	0.96907	0.46231	0.62793
