Gene	sgRNA	c13|beta	c13|z	c13|p-value	c13|fdr	c13|wald-p-value	c13|wald-fdr
TBX21	7	-0.16375	-2.1551	0.35296	0.74789	0.031154	0.33465
TBX22	6	0.063123	0.72795	0.49488	0.82582	0.46664	0.70965
TBX3	7	0.11508	1.4336	0.23919	0.65447	0.15168	0.44802
TBX4	7	0.059588	0.65091	0.47952	0.81594	0.5151	0.73072
TBX5	7	0.16587	1.3671	0.10808	0.50198	0.1716	0.46269
TBX6	7	-0.27737	-2.0709	0.10353	0.49863	0.038368	0.35407
TCF12	6	0.1485	1.2114	0.17264	0.58704	0.22574	0.51306
TCF15	6	0.088574	0.61848	0.3868	0.77017	0.53626	0.73781
TCF21	6	-0.15406	-1.5651	0.40899	0.77562	0.11757	0.41904
TCF23	6	0.084951	1.0617	0.40102	0.77107	0.28837	0.56591
TCF3	6	0.070923	0.55275	0.4599	0.80488	0.58044	0.75786
TCF4	6	-0.29171	-2.4119	0.10353	0.49863	0.015872	0.26401
TCF7	6	-0.13079	-0.92527	0.49886	0.82814	0.35483	0.62007
TCF7L1	6	-0.26193	-1.7076	0.14733	0.56163	0.087717	0.3969
TCF7L2	6	0.22279	1.5623	0.051479	0.38186	0.11822	0.41904
TEAD1	7	0.25033	1.7675	0.023038	0.26384	0.077146	0.39028
TEAD2	7	0.10079	0.84943	0.28697	0.69204	0.39564	0.66053
TEAD3	7	0.028485	0.23845	0.66667	0.90119	0.81153	0.89237
TEAD4	7	0.045727	0.29139	0.57025	0.85526	0.77075	0.87025
TEF	6	-0.15163	-1.0414	0.41951	0.78541	0.29767	0.57212
TERF1	12	-0.36891	-2.656	0.003413	0.071429	0.0079075	0.19043
TERF2	12	-0.51784	-2.8629	0.00028441	0.010417	0.0041977	0.13832
TFAM	7	-0.14069	-0.93316	0.43174	0.79145	0.35074	0.61629
TFAP2A	7	0.12031	0.87446	0.22184	0.6357	0.38187	0.64682
TFAP2B	7	-0.30529	-2.2064	0.071957	0.4375	0.027354	0.32166
TFAP2C	7	0.15109	1.4158	0.14249	0.55605	0.15682	0.45111
TFAP2D	6	0.22657	1.7453	0.04835	0.36957	0.080927	0.39097
TFAP2E	7	0.0075861	0.054909	0.7847	0.94391	0.95621	0.98
TFAP4	6	0.10038	0.86983	0.33476	0.73333	0.3844	0.64978
TFCP2	7	0.19508	1.6195	0.063709	0.42105	0.10534	0.40824
TFCP2L1	7	0.012831	0.15512	0.75683	0.93613	0.87673	0.93449
TFDP1	6	-0.075474	-0.62157	0.77304	0.9386	0.53423	0.73781
TFDP2	2	0.065196	1.1893	0.70592	0.91425	0.23434	0.51889
TFDP3	6	0.1756	1.8464	0.1149	0.51334	0.064838	0.38394
TFE3	6	-0.23606	-1.8047	0.18686	0.59982	0.071122	0.38645
TFEB	6	-0.087161	-0.94949	0.71217	0.91454	0.34237	0.61096
TFEC	3	0.23081	1.3969	0.1624	0.57847	0.16244	0.45401
TGIF1	6	-0.25104	-1.6892	0.16126	0.57847	0.091189	0.3982
TGIF2	6	-0.010158	-0.11314	0.89078	0.97238	0.90992	0.95682
TGIF2LX	1	-0.18627	-0.77893	0.55489	0.84922	0.43602	0.68623
TGIF2LY	6	0.18564	2.1301	0.097838	0.4887	0.03316	0.33763
THAP1	6	-0.7894	-2.5955	0.00028441	0.010417	0.0094454	0.20502
THAP10	6	-0.17867	-1.9957	0.32708	0.72373	0.045969	0.37289
THAP11	6	-0.95363	-3.2122	0	0	0.0013174	0.081263
THAP2	6	0.030148	0.39419	0.67235	0.90367	0.69344	0.83043
THAP3	6	-0.10802	-1.0078	0.60694	0.87428	0.31357	0.5845
THAP4	6	0.11894	1.2475	0.26621	0.67192	0.2122	0.49973
THAP5	6	-0.44009	-2.2759	0.020478	0.25	0.022854	0.29971
THAP6	6	0.11136	1.5486	0.29295	0.69595	0.12148	0.41999
THAP7	7	0.085251	0.77464	0.35694	0.75015	0.43855	0.68623
THAP8	6	-0.14644	-1.7335	0.43885	0.79323	0.082999	0.39097
THAP9	6	-0.036683	-0.18985	0.97412	0.99622	0.84943	0.915
THRA	7	-0.14877	-1.5302	0.40245	0.77107	0.12597	0.42417
THRB	4	0.14753	1.5431	0.27844	0.68175	0.12281	0.42059
TLX1	6	0.07843	1.0725	0.42776	0.79033	0.28348	0.56153
TLX2	6	0.059413	0.53869	0.51308	0.83805	0.5901	0.76279
TLX3	6	0.0049307	0.066673	0.81371	0.95303	0.94684	0.97626
TOX	6	0.18315	2.069	0.10097	0.49443	0.038547	0.35479
TOX2	7	0.11248	0.81149	0.24573	0.6588	0.41708	0.67579
TOX3	6	0.12158	1.5867	0.25654	0.66765	0.11259	0.41714
TOX4	5	-0.45816	-2.0725	0.032139	0.30214	0.038222	0.35366
TP53	6	1.6457	0.88843	0	0	0.37431	0.64105
TP63	8	0.21093	1.5732	0.032992	0.30688	0.11568	0.41813
TP73	7	-0.074529	-0.67609	0.7372	0.92242	0.49899	0.72847
TRERF1	14	-0.6518	-3.8508	0	0	0.00011775	0.013801
TRPS1	6	0.14426	1.6466	0.18515	0.59982	0.099646	0.40254
TSC22D1	6	-0.021745	-0.21209	0.9508	0.99052	0.83204	0.90487
TSC22D2	5	0.038672	0.81965	0.64135	0.89272	0.41242	0.67413
TSC22D3	6	0.11237	1.1424	0.28925	0.69231	0.25329	0.53328
TSC22D4	6	-0.1243	-1.163	0.52901	0.84316	0.24482	0.52744
TSHZ1	6	0.075072	0.69466	0.44027	0.79344	0.48727	0.72595
TSHZ3	6	-0.057563	-0.79561	0.86007	0.96646	0.42626	0.68186
TTF1	12	-0.49794	-3.7207	0.00028441	0.010417	0.00019868	0.021168
TUB	8	0.024759	0.37382	0.6496	0.89402	0.70854	0.83882
TULP1	8	-0.084612	-1.0114	0.69084	0.91126	0.31181	0.58367
TULP2	8	-0.013371	-0.25905	0.89164	0.97239	0.79559	0.88383
TULP3	8	-0.022331	-0.35155	0.93999	0.98571	0.72517	0.84745
TULP4	21	0.14297	2.6098	0.014221	0.1992	0.0090591	0.20463
TWIST1	6	0.16769	1.4895	0.12998	0.53403	0.13634	0.43164
TWIST2	6	0.050139	0.52405	0.56342	0.85383	0.60024	0.76893
UBP1	8	-0.002659	-0.044537	0.82196	0.95423	0.96448	0.98521
UBTF	8	-0.1824	-1.0873	0.26337	0.67192	0.27691	0.55635
UBTFL1	6	0.18597	1.7636	0.096416	0.48847	0.077803	0.39097
UNCX	6	0.13344	1.1775	0.22042	0.6357	0.23899	0.52319
USF1	8	-0.21336	-1.7944	0.1806	0.5929	0.072744	0.38645
USF2	6	-0.075717	-0.54251	0.7719	0.9386	0.58747	0.76079
VAX1	7	-0.028015	-0.25182	0.99005	0.99799	0.80118	0.88751
VAX2	7	0.039382	0.58409	0.60609	0.87428	0.55916	0.74414
VDR	6	-0.34826	-2.0618	0.055176	0.39351	0.039227	0.35649
VENTX	6	-0.068243	-0.95634	0.80859	0.95303	0.3389	0.60578
VEZF1	6	0.16553	1.7464	0.13311	0.53547	0.080737	0.39097
VSX1	6	-0.13672	-1.8389	0.47782	0.81541	0.065929	0.38394
VSX2	6	-0.10545	-0.55857	0.61775	0.8795	0.57645	0.75599
WHSC1	18	-0.11918	-2.2764	0.3248	0.72303	0.022825	0.29971
WT1	7	0.18004	1.8405	0.083049	0.45271	0.065695	0.38394
XBP1	4	-0.12307	-1.2411	0.58504	0.86211	0.21458	0.50331
YBX1	6	-0.68796	-3.2307	0.00085324	0.025862	0.0012349	0.081263
YBX2	6	-0.21786	-1.3576	0.2227	0.63659	0.17458	0.46734
YBX3	5	-0.066152	-0.64887	0.81172	0.95303	0.51643	0.73099
YY1	7	-0.36311	-2.3375	0.034983	0.31458	0.019413	0.28322
YY2	6	0.12368	1.7346	0.25171	0.66268	0.082811	0.39097
ZBED1	6	0.45148	1.7253	0	0	0.084472	0.393
ZBED2	6	0.15873	1.1499	0.14818	0.56163	0.25017	0.53115
ZBED3	6	-0.01405	-0.23832	0.90899	0.97707	0.81163	0.89237
ZBED4	6	0.087289	1.1187	0.39135	0.77017	0.26325	0.54159
ZBTB1	12	0.017455	0.26406	0.60694	0.87428	0.79173	0.88097
ZBTB10	9	-0.037822	-0.68196	0.95848	0.99353	0.49526	0.72792
ZBTB11	13	-0.28331	-2.9044	0.023606	0.26688	0.0036796	0.13201
ZBTB12	11	-0.19241	-1.8305	0.16638	0.58209	0.067171	0.38394
ZBTB14	12	0.072492	1.0381	0.28015	0.68425	0.29924	0.57212
ZBTB16	13	0.17183	2.1336	0.024744	0.27707	0.032876	0.337
ZBTB17	14	-0.17577	-1.7717	0.16354	0.57847	0.07644	0.39013
ZBTB18	12	0.14873	2.1429	0.052901	0.38589	0.032123	0.33615
ZBTB2	12	-0.53743	-3.0198	0	0	0.0025295	0.1098
ZBTB20	12	-0.070841	-1.0077	0.71559	0.91535	0.31362	0.5845
ZBTB21	12	0.14027	2.1649	0.065984	0.42726	0.030396	0.33293
ZBTB24	14	-0.16387	-2.1107	0.19681	0.61023	0.034799	0.34273
ZBTB25	11	0.027462	0.36067	0.55233	0.84922	0.71835	0.84418
ZBTB26	12	0.099744	1.4593	0.1678	0.58358	0.14448	0.43981
ZBTB3	11	-0.031218	-0.33803	0.9781	0.99625	0.73534	0.85092
ZBTB32	12	-0.0081773	-0.077755	0.79494	0.95003	0.93802	0.97317
ZBTB33	12	0.19324	2.1696	0.013936	0.19679	0.030039	0.33005
ZBTB34	12	-0.15186	-1.9784	0.25768	0.66962	0.047885	0.37289
ZBTB37	12	0.037897	0.57027	0.46559	0.80779	0.5685	0.75031
ZBTB38	12	0.075577	0.94914	0.26479	0.67192	0.34255	0.61096
ZBTB4	13	0.068009	0.94358	0.27304	0.67701	0.34539	0.612
ZBTB40	13	-0.01128	-0.15135	0.81883	0.95423	0.8797	0.93671
ZBTB41	13	-0.064111	-0.65169	0.75256	0.93409	0.5146	0.73072
ZBTB42	12	-0.14235	-1.4059	0.29408	0.69603	0.15975	0.45282
ZBTB43	12	0.10011	1.7778	0.16667	0.58218	0.075438	0.38778
ZBTB44	11	0.035034	0.54492	0.50256	0.82997	0.58581	0.75965
ZBTB45	12	-0.3875	-2.5728	0.0022753	0.05298	0.010088	0.21108
ZBTB46	12	0.096818	1.0575	0.1789	0.59284	0.29028	0.56607
ZBTB47	13	-0.069312	-0.62004	0.71928	0.91535	0.53523	0.73781
ZBTB48	14	-0.10987	-1.7166	0.4306	0.7906	0.086044	0.39443
ZBTB49	13	0.10444	0.95781	0.1314	0.53403	0.33816	0.60476
ZBTB6	12	0.082753	1.1264	0.22981	0.64286	0.25998	0.53815
ZBTB7A	12	-0.41119	-3.329	0.0017065	0.042857	0.00087154	0.065198
ZBTB7B	12	-0.13195	-1.5494	0.34414	0.74176	0.12128	0.41972
ZBTB7C	12	-0.014647	-0.18853	0.84215	0.96426	0.85046	0.915
ZBTB8A	12	0.1829	2.2746	0.020193	0.25	0.02293	0.29971
ZEB1	6	-0.10961	-1.1351	0.59926	0.86922	0.25634	0.53585
ZEB2	7	0.13692	1.4789	0.17435	0.58869	0.13918	0.43229
ZFAT	7	0.028853	0.31722	0.66439	0.90019	0.75108	0.86019
ZFHX3	6	0.21737	1.4356	0.057452	0.40198	0.15111	0.4478
ZFHX4	6	0.13295	1.6811	0.22127	0.6357	0.09274	0.3982
ZFP1	6	-0.21236	-1.6765	0.23379	0.64724	0.093632	0.3982
ZFP14	6	0.20314	2.0201	0.072526	0.4375	0.043374	0.37015
ZFP2	6	0.12441	1.5836	0.24744	0.65909	0.11328	0.41764
ZFP28	6	-0.023367	-0.34277	0.9599	0.99353	0.73177	0.85018
ZFP3	6	-0.047331	-0.67124	0.91297	0.97867	0.50207	0.72847
ZFP30	6	0.11437	1.457	0.28129	0.68585	0.14511	0.4406
ZFP36	15	-0.11048	-1.4366	0.42349	0.78741	0.15083	0.4478
ZFP36L1	14	-0.077308	-0.98254	0.64818	0.89402	0.32584	0.59421
ZFP37	6	0.054025	0.7557	0.54152	0.84704	0.44983	0.69499
ZFP41	6	-0.22902	-1.4547	0.19937	0.61498	0.14576	0.44143
ZFP42	6	0.26905	1.712	0.021047	0.25253	0.086895	0.39473
ZFP57	6	0.064922	0.94595	0.49118	0.82582	0.34417	0.61148
ZFP62	6	0.033542	0.17972	0.65813	0.89845	0.85737	0.92046
ZFP64	7	-0.13675	-1.2387	0.44767	0.79656	0.21545	0.50467
ZFP69	6	-0.02995	-0.3208	0.99346	0.998	0.74836	0.85904
ZFP69B	6	0.15346	1.5331	0.16155	0.57847	0.12524	0.42417
ZFP82	6	0.22739	1.7343	0.047213	0.36889	0.082861	0.39097
ZFP90	6	0.17381	1.9011	0.11945	0.51661	0.057283	0.37696
ZFP91	2	0.37051	1.0123	0.069966	0.43739	0.31142	0.58335
ZFP92	6	0.14011	1.3953	0.20193	0.61632	0.16292	0.45447
ZFPM1	7	0.0089418	0.071955	0.77702	0.94012	0.94264	0.97451
ZFPM2	6	0.1671	1.053	0.13083	0.53403	0.29233	0.56812
ZFX	6	-0.45433	-2.2383	0.017918	0.23247	0.025204	0.30981
ZFY	6	-0.18388	-1.5607	0.31086	0.71438	0.11859	0.41904
ZGLP1	6	-0.049302	-0.36118	0.89989	0.97451	0.71797	0.84418
ZHX1	6	0.12678	1.0473	0.24061	0.65632	0.29498	0.57017
ZHX2	6	0.10404	1.1452	0.32082	0.7212	0.25213	0.53251
ZHX3	6	-0.052607	-0.46908	0.88424	0.97156	0.63901	0.79204
ZIC1	5	0.16593	1.0825	0.1789	0.59284	0.27901	0.55838
ZIC2	6	-0.28224	-2.4085	0.11889	0.51661	0.016017	0.26401
ZIC3	7	0.18612	2.0385	0.075085	0.44147	0.041496	0.36475
ZIC4	6	0.078664	0.65732	0.42662	0.78906	0.51097	0.73042
ZIC5	7	-0.1071	-0.74511	0.57423	0.85575	0.45621	0.70032
ZIK1	6	-0.070283	-0.60272	0.79636	0.95012	0.5467	0.74073
ZIM2	6	-0.075816	-1.0073	0.77105	0.9386	0.31377	0.5845
ZIM3	6	0.21993	1.952	0.054892	0.39308	0.050938	0.37289
ZKSCAN1	6	-0.088089	-0.52777	0.70677	0.91425	0.59766	0.76749
ZKSCAN2	6	0.033252	0.52185	0.65927	0.89845	0.60177	0.76939
ZKSCAN3	6	0.10357	1.2849	0.32167	0.7212	0.19884	0.48762
ZKSCAN4	6	0.14615	1.5084	0.17776	0.59242	0.13144	0.42737
ZKSCAN5	6	0.065965	0.76559	0.48635	0.82212	0.44392	0.69063
ZKSCAN7	6	0.21502	1.7032	0.059443	0.4082	0.088537	0.3969
ZKSCAN8	6	0.15993	1.9863	0.14534	0.56092	0.047002	0.37289
ZMIZ1	14	-0.068202	-1.0881	0.71587	0.91535	0.27656	0.55597
ZMIZ2	14	-0.1483	-2.183	0.24943	0.65989	0.029039	0.32725
ZNF10	6	-0.2666	-1.6241	0.14249	0.55605	0.10434	0.40764
ZNF100	6	0.14074	1.4265	0.2008	0.61498	0.15372	0.44897
ZNF101	6	0.057125	0.7697	0.5273	0.84316	0.44148	0.68861
ZNF107	5	0.15208	1.3345	0.21587	0.6304	0.18203	0.47438
ZNF112	6	-0.033327	-0.31997	0.99005	0.99799	0.74899	0.85909
ZNF114	6	0.098171	1.5827	0.34499	0.74176	0.1135	0.41764
ZNF117	6	0.24995	1.8461	0.030717	0.29834	0.06488	0.38394
ZNF12	6	0.17535	1.2871	0.11576	0.5145	0.19807	0.48762
ZNF121	6	-0.14058	-1.6594	0.46132	0.80697	0.097027	0.39854
ZNF124	6	0.11559	0.91058	0.27673	0.67994	0.36252	0.62758
ZNF131	8	-0.081312	-1.052	0.70734	0.91425	0.29278	0.56833
ZNF132	6	-0.10831	-1.1875	0.60495	0.87351	0.23503	0.51889
ZNF133	6	0.069613	0.8617	0.46615	0.80779	0.38885	0.65354
ZNF134	6	0.025856	0.3883	0.69596	0.91136	0.69779	0.83422
ZNF135	6	0.19537	1.4096	0.080489	0.44637	0.15865	0.45282
ZNF136	6	0.15628	1.7767	0.15614	0.57456	0.075612	0.38778
ZNF138	4	0.049347	0.74632	0.6587	0.89845	0.45548	0.70028
ZNF14	6	0.24194	1.5942	0.034983	0.31458	0.1109	0.41403
ZNF140	6	0.075049	0.47348	0.44027	0.79344	0.63587	0.79079
ZNF141	6	0.038826	0.67736	0.63083	0.88658	0.49818	0.72847
ZNF142	7	0.052665	0.78806	0.52588	0.84316	0.43066	0.68369
ZNF143	7	-0.31341	-1.9957	0.066837	0.42883	0.045962	0.37289
ZNF146	6	0.16501	1.6191	0.13453	0.53741	0.10542	0.40824
ZNF148	4	0.030064	0.29436	0.73891	0.92357	0.76848	0.86952
ZNF154	6	0.20682	1.7549	0.068828	0.43369	0.079274	0.39097
ZNF155	6	0.072822	0.66886	0.45137	0.7999	0.50359	0.72847
ZNF157	6	0.1245	0.94705	0.24716	0.65883	0.34361	0.61108
ZNF16	6	-0.0081256	-0.1336	0.87912	0.96927	0.89372	0.94705
ZNF160	6	-0.023621	-0.23741	0.96018	0.99353	0.81234	0.89256
ZNF165	6	0.055894	1.0377	0.53328	0.84336	0.29942	0.57215
ZNF169	6	-0.077604	-0.73466	0.76223	0.93613	0.46254	0.70586
ZNF17	6	0.031071	0.38065	0.66837	0.90246	0.70346	0.83645
ZNF174	6	-0.11355	-1.0356	0.58276	0.86158	0.30037	0.57335
ZNF175	6	0.14957	1.1024	0.17036	0.58487	0.2703	0.54857
ZNF177	6	-0.023804	-0.36566	0.96104	0.99353	0.71462	0.84328
ZNF18	6	0.070896	1.1223	0.4599	0.80488	0.26173	0.53916
ZNF180	6	0.13406	0.84514	0.21815	0.63262	0.39803	0.66215
ZNF181	6	0.16931	1.5783	0.12628	0.52732	0.11449	0.41813
ZNF182	6	0.16109	1.4288	0.1442	0.55837	0.15305	0.44897
ZNF184	6	-0.039668	-0.48268	0.95734	0.99353	0.62932	0.78793
ZNF189	6	0.053481	0.77967	0.54465	0.84877	0.43558	0.68623
ZNF19	6	0.14515	1.8853	0.18003	0.5929	0.059387	0.37965
ZNF195	6	0.11931	1.9865	0.26451	0.67192	0.046975	0.37289
ZNF197	6	0.057597	0.98595	0.52474	0.84316	0.32416	0.59146
ZNF2	6	-0.11133	-1.3017	0.59187	0.86564	0.19302	0.48341
ZNF20	6	0.19786	1.496	0.078498	0.44302	0.13466	0.43147
ZNF200	6	-0.043133	-0.84123	0.93487	0.98355	0.40022	0.66438
ZNF202	6	-0.13147	-0.97549	0.4963	0.82726	0.32932	0.59592
ZNF205	6	-0.05779	-0.76386	0.85808	0.96646	0.44495	0.69162
ZNF207	6	-0.25869	-2.1536	0.15301	0.56811	0.031268	0.33465
ZNF208	4	0.25589	1.6139	0.072526	0.4375	0.10655	0.40935
ZNF211	6	0.14412	1.2807	0.18601	0.59982	0.2003	0.48977
ZNF212	6	0.035912	0.6083	0.64505	0.89366	0.54299	0.74011
ZNF213	6	0.098805	0.97095	0.34187	0.74152	0.33157	0.59816
ZNF214	6	0.26724	1.8366	0.021331	0.25253	0.066268	0.38394
ZNF215	6	0.078869	0.8562	0.42605	0.78895	0.39188	0.65675
ZNF217	3	-0.32061	-1.3979	0.18572	0.59982	0.16215	0.45401
ZNF219	5	0.11851	1.4987	0.31086	0.71438	0.13395	0.43023
ZNF22	6	-0.02636	-0.073506	0.97497	0.99622	0.9414	0.97428
ZNF221	6	0.12477	2.0365	0.24716	0.65883	0.041698	0.36511
ZNF222	6	-0.14126	-1.3073	0.45904	0.80488	0.19111	0.48341
ZNF223	6	0.12806	1.0107	0.23635	0.65125	0.31215	0.58379
ZNF224	6	0.15077	1.3596	0.16695	0.58218	0.17394	0.46685
ZNF225	6	0.20166	1.7611	0.074516	0.4396	0.078225	0.39097
ZNF226	6	0.016272	0.23687	0.75028	0.93281	0.81276	0.89274
ZNF227	6	0.010164	0.12347	0.78527	0.94393	0.90173	0.95177
ZNF229	6	-0.0082206	-0.1874	0.87912	0.96927	0.85135	0.9154
ZNF23	6	0.1863	1.8823	0.096132	0.48773	0.059795	0.38087
ZNF230	6	0.035078	0.34133	0.6496	0.89402	0.73285	0.85018
ZNF232	7	0.094975	1.2859	0.31314	0.71586	0.19847	0.48762
ZNF233	6	0.06777	0.70718	0.47582	0.81411	0.47945	0.72133
ZNF234	6	0.14904	1.9587	0.1715	0.58487	0.050153	0.37289
ZNF235	6	0.030996	0.24255	0.66894	0.90253	0.80835	0.89096
ZNF236	8	-0.13163	-1.1309	0.45165	0.8	0.25808	0.53654
ZNF239	6	-0.086241	-0.68948	0.71871	0.91535	0.49052	0.72792
ZNF24	6	-0.019008	-0.27958	0.93544	0.98355	0.7798	0.87597
ZNF248	6	0.14007	1.4878	0.20193	0.61632	0.13679	0.43164
ZNF25	6	-0.092308	-1.9355	0.68345	0.91023	0.052927	0.37289
ZNF250	3	-0.10355	-0.98808	0.65813	0.89845	0.32311	0.59139
ZNF251	6	0.060319	0.35341	0.50939	0.83652	0.72378	0.84729
ZNF253	6	0.17734	1.5555	0.11064	0.50319	0.11983	0.41904
ZNF254	6	-0.025783	-0.18943	0.97241	0.99622	0.84976	0.915
ZNF256	4	0.12481	0.95248	0.3521	0.74789	0.34085	0.60896
ZNF257	6	0.07281	0.77519	0.45137	0.7999	0.43823	0.68623
ZNF26	6	-0.1559	-0.80727	0.40273	0.77107	0.41951	0.67697
ZNF263	6	0.061778	1.02	0.50085	0.82871	0.30774	0.57936
ZNF264	6	0.063593	0.62959	0.4946	0.82582	0.52896	0.73753
ZNF266	6	-0.075957	-1.1873	0.77076	0.9386	0.23509	0.51889
ZNF267	6	0.051824	0.53566	0.55375	0.84922	0.5922	0.76326
ZNF268	6	-0.052716	-0.67451	0.88424	0.97156	0.49999	0.72847
ZNF273	5	0.28766	1.5444	0.025597	0.27778	0.12249	0.42059
ZNF274	6	-0.11518	-0.91643	0.57622	0.85594	0.35944	0.62379
ZNF275	6	0.11111	1.0596	0.2938	0.69603	0.28932	0.56591
ZNF276	6	-0.44337	-2.1896	0.019909	0.24823	0.028553	0.3236
ZNF277	7	0.048246	0.70069	0.55347	0.84922	0.4835	0.72392
ZNF28	6	0.10074	1.1247	0.33276	0.73125	0.26072	0.53892
ZNF280D	6	-0.032838	-0.31766	0.99232	0.998	0.75074	0.86009
ZNF281	6	0.10755	1.5052	0.30774	0.71344	0.13227	0.42737
ZNF282	6	0.017452	0.09799	0.74232	0.92619	0.92194	0.96375
ZNF283	6	0.1897	1.7963	0.089875	0.46884	0.072443	0.38645
ZNF284	6	0.17911	1.4017	0.10865	0.50319	0.16102	0.45399
ZNF285	6	0.026289	0.23405	0.69397	0.91126	0.81495	0.89383
ZNF286A	6	-0.072073	-1.1534	0.7884	0.94575	0.24873	0.5297
ZNF287	6	-0.015383	-0.09053	0.91638	0.97903	0.92787	0.96749
ZNF292	6	0.1037	1.1037	0.3211	0.7212	0.26972	0.54857
ZNF296	6	-0.023845	-0.52518	0.96104	0.99353	0.59946	0.76893
ZNF3	6	0.29037	0.82202	0.012514	0.18644	0.41107	0.67341
ZNF30	6	0.2166	1.8338	0.05802	0.40237	0.066679	0.38394
ZNF300	6	0.057109	0.86292	0.5273	0.84316	0.38818	0.65354
ZNF302	6	-0.041874	-0.52776	0.94113	0.98571	0.59767	0.76749
ZNF304	6	-0.020685	-0.26625	0.94511	0.98724	0.79004	0.88086
ZNF311	6	-0.012988	-0.16581	0.90415	0.97545	0.8683	0.9288
ZNF317	6	-0.25142	-1.9598	0.16098	0.57847	0.050019	0.37289
ZNF318	5	-0.066743	-0.41392	0.80774	0.95303	0.67894	0.82145
ZNF319	6	-0.11265	-0.97818	0.58561	0.86259	0.32798	0.59512
ZNF32	6	0.27823	1.7399	0.017918	0.23247	0.081879	0.39097
ZNF320	5	0.1847	0.98918	0.13623	0.54176	0.32258	0.59072
ZNF322	6	0.0049784	0.074355	0.81371	0.95303	0.94073	0.97415
ZNF324	6	-0.2084	-1.5703	0.24317	0.65846	0.11634	0.41869
ZNF324B	6	-0.077432	-0.66815	0.76337	0.93626	0.50404	0.72847
ZNF329	6	0.036495	0.29154	0.63993	0.89144	0.77064	0.87025
ZNF331	6	0.27196	1.4218	0.019625	0.24643	0.15508	0.4495
ZNF333	6	-0.050808	-0.54877	0.89164	0.97239	0.58316	0.75965
ZNF334	6	0.15835	1.7854	0.14903	0.56163	0.074203	0.38775
ZNF335	8	-0.60929	-2.7758	0.00028441	0.010417	0.0055067	0.14994
ZNF337	6	0.039663	0.55406	0.62742	0.88421	0.57954	0.75758
ZNF33A	6	0.036498	0.42358	0.63993	0.89144	0.67187	0.81626
ZNF33B	6	-0.063511	-0.62347	0.82736	0.95596	0.53297	0.73781
ZNF34	6	0.00090388	0.0087995	0.83532	0.96137	0.99298	1
ZNF341	6	0.20532	1.4478	0.070535	0.43739	0.14768	0.44379
ZNF343	6	-0.036168	-0.62198	0.97668	0.99625	0.53396	0.73781
ZNF345	6	-0.001064	-0.011529	0.84414	0.96426	0.9908	0.99961
ZNF347	6	-0.044163	-0.57978	0.92975	0.98321	0.56206	0.74588
ZNF35	6	0.05289	0.70683	0.54835	0.84922	0.47967	0.72136
ZNF354A	6	-0.0096552	-0.12318	0.88908	0.97232	0.90197	0.95177
ZNF354B	6	-0.0072977	-0.10719	0.87543	0.96916	0.91464	0.95916
ZNF354C	6	0.15712	1.4408	0.15245	0.5672	0.14964	0.44674
ZNF358	6	-0.026581	-0.33752	0.97611	0.99625	0.73572	0.85092
ZNF362	7	0.11242	1.0612	0.24602	0.6588	0.28859	0.56591
ZNF366	6	0.080089	0.74681	0.42235	0.78696	0.45518	0.70028
ZNF367	5	0.059971	0.8084	0.54636	0.84877	0.41886	0.67649
ZNF37A	6	-0.022861	-0.22295	0.95762	0.99353	0.82357	0.90007
ZNF382	6	0.089427	0.92466	0.38197	0.76831	0.35514	0.62031
ZNF383	6	0.13123	1.0803	0.22668	0.64251	0.28	0.55904
ZNF384	7	0.10472	1.4079	0.27162	0.67657	0.15917	0.45282
ZNF391	6	-0.071871	-0.77635	0.78868	0.94577	0.43754	0.68623
ZNF394	7	-0.23495	-2.3035	0.16325	0.57847	0.021248	0.29088
ZNF396	5	0.078598	0.9385	0.46758	0.80931	0.34799	0.61426
ZNF397	6	0.048478	0.64043	0.57139	0.85526	0.52189	0.73315
ZNF398	6	-0.031985	-0.66485	0.99744	0.99971	0.50614	0.72927
ZNF407	7	-0.1446	-1.2435	0.41638	0.78373	0.21369	0.50222
ZNF408	6	-0.04859	-0.28233	0.90301	0.97482	0.77769	0.87498
ZNF41	6	0.087151	0.72359	0.39164	0.77017	0.46932	0.71157
ZNF410	6	0.23802	1.3387	0.037258	0.3275	0.18067	0.47334
ZNF414	6	-0.14764	-1.1777	0.43658	0.79323	0.2389	0.52319
ZNF415	6	0.18825	1.634	0.091866	0.475	0.10226	0.40485
ZNF416	7	0.10636	1.0448	0.26479	0.67192	0.29613	0.57146
ZNF417	6	0.10327	1.618	0.32366	0.72162	0.10566	0.40824
ZNF418	6	0.1382	1.4485	0.20734	0.62054	0.14747	0.44355
ZNF419	6	0.24972	1.8328	0.030717	0.29834	0.066828	0.38394
ZNF420	6	0.19453	1.5094	0.081911	0.45	0.13119	0.42737
ZNF423	6	-0.072835	-0.63381	0.78441	0.94391	0.52621	0.73594
ZNF425	6	-0.012583	-0.072541	0.90245	0.97451	0.94217	0.97432
ZNF426	6	0.0014316	0.060091	0.83305	0.96064	0.95208	0.97755
ZNF429	5	0.11838	1.2708	0.31086	0.71438	0.2038	0.49202
ZNF43	6	0.21208	1.4829	0.062571	0.41509	0.1381	0.43229
ZNF430	5	0.19217	1.3322	0.12173	0.52158	0.18278	0.47438
ZNF431	4	0.060043	0.65119	0.60722	0.87428	0.51492	0.73072
