Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
GZMK	6	-0.071544	-1.3828	0.72168	0.90805	0.16673	0.40349
SHOX	8	0.20217	1.6826	0.011952	0.12805	0.092447	0.32785
ELOC	5	-0.009564	-0.052814	0.91662	0.97844	0.95788	0.97868
ZNF80	6	0.015857	0.23382	0.71059	0.90745	0.81512	0.89297
NEK6	6	-0.035008	-0.3817	0.95162	0.98906	0.70268	0.81991
RNFT1	8	0.15227	1.679	0.056631	0.3184	0.093153	0.32785
MOZ	7	0.11739	1.7866	0.14969	0.52226	0.074001	0.31792
KBTBD2	6	0.074309	0.95717	0.38076	0.76897	0.33848	0.57349
UNCX	6	-0.13363	-1.7499	0.42573	0.79671	0.080137	0.32007
ADAM10	6	0.019659	0.68594	0.68071	0.89454	0.49275	0.68927
G2E3	22	-0.012186	-0.21637	0.75356	0.92238	0.8287	0.90068
DMRTA1	6	0.041242	0.82865	0.55407	0.84395	0.4073	0.6333
PWWP2B	6	0.084628	1.0251	0.32954	0.72647	0.30531	0.54266
NR2F2	6	-0.11967	-1.5621	0.48122	0.80871	0.11826	0.35128
HOXA5	6	-0.036154	-0.7548	0.94451	0.98604	0.45037	0.66306
MYCL	6	0.14569	1.3284	0.11696	0.46546	0.18404	0.42337
ZNF366	6	0.026679	0.33674	0.63916	0.87803	0.73631	0.8439
UHRF1	14	-0.48428	-2.6553	0	0	0.0079238	0.14481
C17orf49	6	-0.041247	-0.83972	0.90751	0.97749	0.40106	0.62627
ZNF253	6	-0.014927	-0.39797	0.92459	0.98013	0.69065	0.8106
ZNF480	6	0.23682	1.9476	0.0096756	0.11111	0.051464	0.30337
CREB3L3	6	-0.14132	-1.3057	0.39414	0.77159	0.19164	0.42838
DAPK1	6	0.047151	1.0642	0.52049	0.82387	0.28724	0.52763
FBXO25	9	0.13962	1.6092	0.065452	0.35222	0.10758	0.34437
neg51	1	0.14982	0.65879	0.54069	0.83664	0.51003	0.69686
ZNF324B	6	-0.059226	-1.371	0.79994	0.94236	0.17038	0.40851
KALRN	5	0.0090947	0.083543	0.79084	0.9413	0.93342	0.96642
CTRB2	6	0.10266	1.8315	0.25299	0.6627	0.06703	0.31322
ACE	12	-0.099178	-1.1216	0.45248	0.80808	0.26205	0.49828
KMT2B	45	0	0	0.47923	0.80871	1	1
ZFHX4	6	-0.045936	-0.53033	0.87877	0.96684	0.59588	0.74756
MARK4	5	-0.15405	-1.6776	0.36938	0.76009	0.093425	0.32785
NEK4	6	0.0046777	0.062064	0.79112	0.9413	0.95051	0.97434
BATF3	6	0.0044661	0.14277	0.79283	0.9413	0.88648	0.93602
ZNF81	6	0.15563	1.5348	0.091349	0.40788	0.12483	0.35815
POU2F1	5	-0.69084	-2.7918	0	0	0.0052418	0.11512
ZNF274	6	-0.062057	-1.2874	0.7823	0.93663	0.19796	0.43247
DPP3	6	-0.024789	-0.29478	0.99089	0.998	0.76816	0.86587
AFG3L2	6	-0.91211	-3.3163	0	0	0.00091221	0.043193
ZFP92	6	0.17759	1.589	0.054639	0.31475	0.11206	0.34758
RAG1	12	0.22963	2.5773	0.00085373	0.01676	0.0099562	0.16151
TRIML1	8	0.1629	1.9835	0.042402	0.27491	0.047313	0.30164
AURKB	6	-0.69294	-2.3895	0.00085373	0.01676	0.016872	0.20797
ADAM15	6	-0.031474	-0.69819	0.97154	0.99364	0.48506	0.68647
ZNF446	16	-0.092903	-0.82055	0.43711	0.80377	0.4119	0.63683
DEAF1	7	-0.016728	-0.32586	0.91434	0.97749	0.74453	0.84917
FOXP3	6	0.076612	1.1159	0.36966	0.76009	0.26445	0.50123
ZFP36	15	-0.10446	-1.833	0.37023	0.76037	0.066799	0.31322
L3MBTL2	24	-0.062899	-2.1587	0.62151	0.86879	0.03087	0.27119
RNF31	22	-0.039294	-0.70977	0.90894	0.97749	0.47785	0.68406
ADAM17	6	-0.06546	-1.3675	0.75953	0.92545	0.17147	0.40935
TINAG	6	0.017395	0.37853	0.69664	0.90199	0.70504	0.82077
MMP26	6	0.14403	1.637	0.12038	0.47368	0.10163	0.33851
MPHOSPH8	6	-0.43045	-2.2689	0.011952	0.12805	0.023274	0.24299
EGR3	6	-0.082883	-0.79341	0.65652	0.88222	0.42754	0.64813
NO66	5	-0.17205	-1.4277	0.3136	0.71005	0.15339	0.39059
neg98	1	0.35698	0.59139	0.11184	0.45276	0.55426	0.71763
KLHL20	6	0.037422	0.4734	0.57342	0.85135	0.63593	0.77431
BCR	6	-0.1135	-0.74526	0.50455	0.81592	0.45612	0.6672
UBP1	7	0.006716	0.085087	0.75612	0.92353	0.93219	0.966
DCAF5	17	-0.0054045	-0.10987	0.72311	0.90847	0.91252	0.95207
ZHX3	6	-0.070262	-0.75196	0.7325	0.91277	0.45207	0.66334
MAZ	6	-0.13746	-1.3514	0.40837	0.78451	0.17657	0.41435
ATG4A	6	0.10071	1.1651	0.26039	0.66934	0.244	0.47953
CDX4	7	0.1361	1.6759	0.1033	0.43645	0.093765	0.32785
CUX2	6	-0.052925	-0.52334	0.8395	0.95875	0.60074	0.75151
USP17L4	6	-0.022563	-0.13017	0.97496	0.99364	0.89643	0.94051
ZNF740	7	-0.044107	-0.81446	0.88475	0.96944	0.41538	0.63928
ZNF287	6	0.054645	0.49126	0.48093	0.80871	0.62324	0.76655
TRIM21	12	0.14909	1.5167	0.019351	0.17436	0.12934	0.36247
ZIC2	6	0.072271	0.73208	0.38845	0.7713	0.46412	0.67235
KLHL3	6	0.30466	1.9235	0.0017075	0.029412	0.054422	0.30739
PhIP	15	-0.19784	-3.5277	0.056346	0.3184	0.00041915	0.027276
MAP2K5	6	-0.094647	-0.87307	0.59533	0.85667	0.38262	0.61199
QPCT	5	0.14245	1.4977	0.16079	0.53912	0.13422	0.36643
FBXL5	20	0.12563	2.5293	0.010245	0.11613	0.011431	0.17695
ZNF251	6	-0.20082	-1.7459	0.21485	0.62428	0.080832	0.32007
MIER1	6	0.093356	1.3416	0.28714	0.68686	0.17972	0.41795
TRIM11	10	-0.059003	-1.2948	0.76608	0.92894	0.19538	0.43098
PAX6	7	0.091845	1.7087	0.2453	0.65356	0.08751	0.32749
UBE4A	16	0.093482	1.6699	0.073705	0.36895	0.094939	0.32868
PDIK1L	6	0.047101	0.2845	0.52049	0.82387	0.77603	0.87033
DNAJC1	17	0.04076	0.82194	0.28515	0.6846	0.41111	0.63641
PRCP	6	0.090656	1.2471	0.30108	0.70346	0.21238	0.44769
HNF4G	5	0.11034	1.021	0.25498	0.66667	0.30726	0.54366
RFPL1	10	-0.017063	-0.19337	0.89357	0.97153	0.84667	0.91012
LMTK3	6	-0.021329	-0.27231	0.96784	0.99364	0.78539	0.87726
DUXA	6	-0.17629	-1.4543	0.27177	0.67703	0.14586	0.37969
TRIM38	11	0.016865	0.26668	0.60017	0.85906	0.78972	0.87902
SOX17	6	0.092365	1.3983	0.29283	0.6934	0.16203	0.39899
CDK16	6	0.0994	1.3377	0.26579	0.67534	0.181	0.41852
GRK6	6	-0.16627	-1.4209	0.3045	0.70639	0.15535	0.39292
LRSAM1	12	-0.13941	-1.4878	0.25242	0.6627	0.13679	0.36863
KCNA2	6	0.20149	1.7088	0.02988	0.22246	0.087487	0.32749
ZNF275	6	0.027319	0.61265	0.63404	0.87475	0.54011	0.70951
ZNF621	6	0.10171	1.1935	0.25754	0.66839	0.23269	0.47237
TSHZ3	6	0.10184	1.5427	0.25697	0.66839	0.1229	0.35672
CDC27	7	-0.67814	-2.585	0	0	0.0097381	0.15991
MBD3	20	-0.064973	-1.3949	0.62607	0.87025	0.16303	0.4009
AHRR	6	0.073954	1.3311	0.38247	0.77041	0.18316	0.42204
OTUB2	6	-0.055142	-0.60274	0.82555	0.95428	0.54668	0.7115
TFAP4	6	-0.24415	-2.2931	0.13404	0.4979	0.021841	0.2369
DDIT3	6	-0.10185	-1.2471	0.56118	0.84559	0.21237	0.44769
CASP8	6	0.11245	1.5926	0.21343	0.62344	0.11126	0.34706
ADAMTS7	6	0.068203	1.3401	0.40894	0.78451	0.1802	0.41796
WHSC1	18	-0.075236	-1.6837	0.56204	0.84559	0.092233	0.32785
ELK3	6	-0.021022	-0.5226	0.96614	0.99364	0.60125	0.75189
ZNF746	6	-0.063828	-1.6445	0.76864	0.93014	0.10006	0.33713
ATAT1	7	-0.0026502	-0.052792	0.81616	0.94998	0.9579	0.97868
HOXC9	6	-0.051746	-0.71572	0.84576	0.96181	0.47417	0.68176
ANAPC4	10	-0.82649	-3.8667	0	0	0.00011033	0.011128
USP45	12	0.075618	1.3535	0.19038	0.58839	0.17591	0.41417
RNF165	9	0.12319	2.0149	0.098179	0.42645	0.043914	0.30022
RNF121	10	-0.05556	-1.2561	0.78856	0.9406	0.20907	0.44365
MYBL2	25	-0.031265	-0.89706	0.97866	0.99422	0.36969	0.6031
DDB1	22	-0.70422	-4.9646	0	0	6.8833e-07	0.00024188
MIB1	19	0.10138	2.4629	0.03671	0.25697	0.013781	0.19133
PRMT7	5	-0.13752	-1.2818	0.4226	0.79423	0.19991	0.43336
ZNF710	5	0.060687	0.44578	0.48691	0.80975	0.65576	0.78593
RAB40B	14	-0.083529	-1.1898	0.5259	0.82722	0.23413	0.47389
GTF3A	7	-0.97465	-3.4629	0	0	0.00053441	0.029808
CASP3	6	0.096736	1.5716	0.27376	0.67746	0.11604	0.34941
MAPK8	6	-0.023336	-0.3284	0.98008	0.99423	0.74261	0.8489
FBXO40	14	0.05234	0.79446	0.25925	0.66934	0.42693	0.64763
TSSK2	6	-0.1388	-1.6392	0.40324	0.77943	0.10117	0.33814
ZRANB1	6	-0.17834	-1.409	0.2675	0.67601	0.15885	0.39588
HTRA4	12	0.073011	1.9869	0.20176	0.60784	0.046935	0.30164
TET1	16	0.14891	2.4816	0.0059761	0.078358	0.013078	0.1888
KCNG3	6	-0.21142	-1.5095	0.18924	0.58642	0.13118	0.36327
MBD1	37	0.01537	0.41595	0.30706	0.70681	0.67745	0.8036
UBE2C	8	-0.84027	-3.7483	0	0	0.00017806	0.015494
HERC1	28	-0.021415	-0.63786	0.82812	0.95455	0.52356	0.70114
ZNF445	6	-0.0090024	-0.27701	0.88418	0.96912	0.78177	0.87461
SGK494	5	-0.050957	-0.39174	0.82698	0.95455	0.69525	0.81304
USP33	12	0.056204	1.179	0.29055	0.69147	0.2384	0.47389
ASB17	9	0.038011	0.68499	0.48492	0.80871	0.49335	0.68927
PSEN1	6	0.04204	1.1081	0.55037	0.84197	0.26783	0.50505
METAP2	6	-0.72858	-2.9519	0.00028458	0.0075758	0.0031583	0.082329
LEUTX	7	0.15065	1.7633	0.075128	0.37079	0.077842	0.32007
MKNK1	6	0.032153	0.23647	0.60444	0.86131	0.81307	0.89202
FOXS1	6	0.058278	0.68884	0.46414	0.80871	0.49092	0.68903
RNF20	8	-0.21378	-2.1396	0.12265	0.47624	0.032388	0.27673
ZNF652	6	-0.13056	-2.1687	0.43711	0.80377	0.030102	0.27119
PEPD	6	-0.042886	-0.56254	0.89841	0.97318	0.57375	0.73097
ZNF429	5	0.288	1.7073	0.0071144	0.089606	0.087764	0.32769
ZNF668	6	-0.080081	-1.0265	0.67245	0.89035	0.30468	0.54237
HDAC10	7	-0.11923	-1.5873	0.44935	0.80808	0.11244	0.34781
RNF152	8	0.1048	1.5036	0.17131	0.55896	0.13269	0.36587
PRMT2	6	-0.31869	-2.4013	0.052077	0.30602	0.016339	0.20447
MLLT3	6	0.21232	1.6116	0.021912	0.19012	0.10705	0.34418
UBE4B	14	-0.11552	-1.6938	0.32413	0.72089	0.090305	0.32785
ZNF354A	6	0.21977	2.0421	0.016221	0.15447	0.041144	0.2965
TRAF4	11	-0.11256	-2.0225	0.40865	0.78451	0.043128	0.2965
LONRF3	17	0.10619	2.1818	0.039556	0.26834	0.029128	0.27119
SP110	12	0.054843	1.3536	0.30194	0.70424	0.17588	0.41417
RNF24	7	0.018634	0.23773	0.65936	0.88305	0.81209	0.89165
FOXK2	6	0.028223	0.55807	0.62692	0.87041	0.5768	0.73245
TRIM55	10	0.19777	2.5094	0.0062607	0.081481	0.012094	0.18092
43529	9	-0.14898	-1.9584	0.27746	0.68134	0.050178	0.30296
ZNF16	6	0.042713	0.75584	0.54752	0.83944	0.44975	0.66306
RNF4	7	-0.11166	-1.553	0.48321	0.80871	0.12041	0.35361
MYCN	6	0.11657	1.4588	0.1992	0.60327	0.14462	0.37784
HERC2	20	-0.12217	-2.2254	0.21372	0.62375	0.026054	0.25665
JAK1	11	-0.12779	-1.5943	0.3358	0.73214	0.11086	0.34706
ARID4B	12	-0.085928	-1.4042	0.53301	0.83267	0.16025	0.39731
ECT2L	10	0.13089	2.204	0.061184	0.33282	0.027524	0.26572
HEY1	5	-0.097497	-1.7333	0.58964	0.8562	0.083034	0.32129
ADAMTS20	6	0.023803	0.59566	0.65652	0.88222	0.55141	0.71526
ZNF597	6	0.0068058	0.15463	0.77291	0.93109	0.87711	0.93106
PGC	6	-0.093022	-1.5332	0.60216	0.85946	0.12522	0.35815
THOP1	6	-0.1943	-1.944	0.22709	0.63767	0.051895	0.30337
TRIM66	15	0.067556	1.6287	0.17558	0.5671	0.10337	0.33984
ZNF493	5	0.093019	1.2543	0.32157	0.71701	0.20974	0.4443
SETD5	7	-0.21355	-2.3413	0.14286	0.51068	0.019216	0.22434
OTX1	6	0.057742	1.1483	0.46614	0.80871	0.25083	0.48604
KLF10	5	-0.39542	-2.4165	0.027604	0.21538	0.015672	0.20194
PIAS2	11	0.1519	2.1649	0.023051	0.19332	0.030396	0.27119
BPTF	17	-0.52651	-4.4797	0	0	7.4763e-06	0.0013827
KBTBD8	6	0.018066	0.25316	0.6938	0.90129	0.80015	0.8854
SOX4	6	-0.027495	-0.49053	0.99175	0.998	0.62376	0.76666
ZNF248	6	-0.075336	-1.6032	0.69949	0.90201	0.10889	0.34628
ZNF468	5	0.08594	1.1836	0.356	0.74597	0.23656	0.47389
ZNF586	6	0.19161	1.6983	0.040979	0.27068	0.089449	0.32769
CHD6	17	0.04988	1.2842	0.22681	0.63767	0.19906	0.43247
TRIM8	9	-0.26966	-2.1611	0.041833	0.27425	0.030688	0.27119
ZNF500	7	-0.095123	-1.0188	0.56261	0.84559	0.30831	0.5447
PPARA	6	0.10624	1.7052	0.23791	0.64706	0.088165	0.32769
HIC2	12	-0.022564	-0.37503	0.92971	0.9802	0.70763	0.82257
FBXL12	16	-0.047888	-0.96114	0.82954	0.95455	0.33648	0.57176
ZNF134	6	0.3251	1.8382	0.0014229	0.025773	0.066039	0.31322
JOSD1	6	0.049477	0.51325	0.50768	0.81722	0.60778	0.75762
CMA1	6	-0.067342	-0.74889	0.74957	0.92219	0.45393	0.66448
E2F6	6	-0.068071	-1.1616	0.74559	0.91994	0.2454	0.48095
SNAI3	5	-0.23379	-1.6466	0.17018	0.55628	0.099641	0.33708
TRIM71	12	-0.10309	-1.1796	0.43312	0.79979	0.23815	0.47389
RNF26	10	0.090291	1.0387	0.16363	0.54186	0.29894	0.53819
ADAMTS5	5	-0.014472	-0.25239	0.9428	0.98601	0.80074	0.8854
ZBTB14	12	0.25061	2.4241	0.00028458	0.0075758	0.015345	0.20098
BMPR1A	6	-0.090605	-0.83952	0.61298	0.86367	0.40118	0.62627
ASCL3	6	0.072149	1.0082	0.39015	0.7713	0.31336	0.55002
USP49	6	0.066859	1.1224	0.41719	0.79158	0.2617	0.49789
MMP12	6	0.048875	0.57044	0.5111	0.81975	0.56838	0.72739
BNC2	7	0.10033	1.8913	0.20575	0.61013	0.05859	0.31039
GATA3	6	0.10792	1.419	0.23108	0.63978	0.1559	0.39356
UBE2G1	8	0.11637	1.8855	0.13347	0.49788	0.059356	0.31039
SUV420H1	7	-0.03858	-0.86078	0.92117	0.98013	0.38936	0.61742
ZNF454	6	0.1939	1.8622	0.039271	0.26744	0.062571	0.31203
CUL9	19	0.0070644	0.13132	0.54553	0.83822	0.89552	0.94051
STUB1	12	-0.15296	-1.6538	0.20176	0.60784	0.098168	0.33427
ZFX	6	-0.1031	-1.0401	0.55521	0.8441	0.29831	0.53785
EZH1	16	-0.013666	-0.26693	0.82442	0.9539	0.78952	0.87902
ZNF311	6	-0.10347	-1.2461	0.55179	0.84295	0.21274	0.44777
RAB40AL	6	0.22918	1.6306	0.01366	0.13833	0.10297	0.33984
RBBP6	12	-0.5338	-3.2264	0	0	0.0012536	0.050838
RAB40A	9	0.21802	2.3347	0.0045532	0.062745	0.019558	0.22508
FXR1	6	0.0174	0.25369	0.69664	0.90199	0.79974	0.8854
TBX18	8	0.17789	2.2464	0.027604	0.21538	0.024676	0.24917
STK35	6	-0.11758	-1.1838	0.49289	0.81276	0.23649	0.47389
UBE2W	7	0.0504	0.70333	0.45817	0.80871	0.48185	0.68489
KMT2A	49	0	0	0.47923	0.80871	1	1
DTL	12	-0.54856	-3.3397	0	0	0.0008387	0.04151
PHOX2A	6	-0.091481	-1.1418	0.60814	0.86261	0.25354	0.48979
ZNF827	6	0.11315	1.4944	0.21116	0.61988	0.13508	0.36734
IKZF4	6	-0.1599	-1.792	0.3284	0.72579	0.073134	0.31792
ZNF576	6	0.0054972	0.12181	0.78458	0.93776	0.90305	0.94556
BRD8	6	-0.30357	-2.4458	0.066591	0.35562	0.014453	0.19459
RNF166	10	-0.14509	-1.3889	0.26921	0.6762	0.16487	0.40233
CTSB	6	0.10351	1.0385	0.24929	0.65815	0.29904	0.53819
ZNF709	6	0.20803	1.9728	0.024758	0.2028	0.048516	0.30164
DMTF1	24	-0.029254	-0.9967	0.95845	0.99234	0.31891	0.55505
TMPRSS11B	6	-0.049976	-0.65962	0.85629	0.96671	0.5095	0.69664
RNF182	9	0.056008	1.6392	0.37735	0.76542	0.10116	0.33814
ADAM30	6	-0.034814	-0.46277	0.95248	0.98907	0.64353	0.77737
IKZF3	6	-0.096797	-1.7857	0.58623	0.85619	0.074145	0.31792
ACE2	6	0.21113	2.0823	0.022766	0.19277	0.037313	0.2864
FOXO6	6	0.03273	0.67881	0.60074	0.85918	0.49726	0.69095
UBE2D3	6	-0.4292	-1.5703	0.012237	0.12991	0.11634	0.34941
ERBB2	6	-0.11262	-1.25	0.5074	0.81722	0.21128	0.44672
HECW2	17	0.0091717	0.27702	0.57285	0.85135	0.78176	0.87461
UBOX5	12	-0.078313	-1.2336	0.59732	0.85779	0.21735	0.45273
ZFP91	2	-0.53849	-1.583	0.08025	0.38243	0.11342	0.34807
PRDM2	13	0.007185	0.13682	0.6531	0.88161	0.89117	0.93788
ZBTB44	11	-0.069112	-1.462	0.69323	0.90089	0.14373	0.37676
HOXD13	6	0.16139	1.7185	0.078258	0.37723	0.085702	0.32557
XPNPEP1	6	-0.22272	-1.6819	0.16648	0.54724	0.092596	0.32785
CAMKK2	6	0.017606	0.062982	0.69607	0.90199	0.94978	0.97394
TRIM16	11	0.038289	0.61489	0.43142	0.79979	0.53862	0.70836
JMJD7	5	-0.044069	-1.1508	0.86938	0.96677	0.24982	0.48586
TBX15	6	0.087145	1.0906	0.31787	0.71511	0.27545	0.51322
neg56	1	0.2557	0.62372	0.2675	0.67601	0.53281	0.7052
CHD7	16	0.053852	0.72773	0.23392	0.64269	0.46678	0.6738
NFIX	8	-0.071824	-1.0048	0.67786	0.89351	0.315	0.55098
LCOR	6	0.17064	1.4135	0.065737	0.35321	0.1575	0.39504
ZNF665	6	0.23086	1.9908	0.01309	0.13609	0.046503	0.30164
CAPN7	6	-0.022035	-0.62073	0.97012	0.99364	0.53478	0.70624
CDK3	6	-0.059753	-0.72715	0.79738	0.94185	0.46713	0.67385
SOCS7	19	-0.035799	-0.6495	0.96073	0.99294	0.51601	0.69911
NCOR1	20	-0.090452	-2.2008	0.39784	0.77452	0.027751	0.26572
ASB7	15	0.22193	2.6986	0.00028458	0.0075758	0.0069629	0.13298
TCF20	6	0.085074	0.74283	0.32755	0.72527	0.45759	0.66735
FBXL16	14	-0.31454	-3.1272	0.0039841	0.057143	0.001765	0.061391
LZTR1	12	-0.089905	-1.9328	0.50768	0.81722	0.053267	0.30485
UBE2R2	7	-0.02725	-0.51264	0.99573	0.99857	0.6082	0.75788
SOX6	6	0.093845	0.97027	0.28571	0.6846	0.33191	0.56756
CDK11A	6	-0.06615	-0.3932	0.75555	0.92316	0.69417	0.81304
STYK1	6	0.089315	1.0111	0.30734	0.70681	0.31197	0.54837
TMPRSS9	18	-0.084187	-2.1539	0.49089	0.81109	0.031252	0.27213
PDZRN4	9	0.1192	1.5546	0.10643	0.44052	0.12005	0.35331
SPSB1	13	0.045986	0.85249	0.33722	0.73214	0.39394	0.62104
ZNF141	6	0.18581	1.8005	0.044678	0.28136	0.071789	0.31619
BRAP	10	-0.4637	-2.8698	0	0	0.0041075	0.097526
TRIM68	9	0.094733	1.3705	0.17786	0.57234	0.17054	0.40851
ZNF302	6	0.10138	1.2566	0.25925	0.66934	0.20891	0.44358
TLL2	6	-0.060251	-0.70278	0.79454	0.94134	0.48219	0.68489
CTRB1	6	0.061554	0.46575	0.44365	0.80599	0.64139	0.77626
IRAK3	6	0.077652	0.78031	0.36198	0.75311	0.43521	0.65468
ZNF682	6	0.12866	1.4449	0.15794	0.53314	0.1485	0.38311
ZNF101	6	0.0086992	0.37698	0.75697	0.92361	0.70619	0.8216
ZBTB26	12	0.10997	0.93641	0.07712	0.37431	0.34906	0.58214
ZNF322	6	-0.030241	-0.53275	0.97695	0.99364	0.5942	0.74653
INSM1	6	-0.046624	-0.4573	0.87621	0.96684	0.64746	0.77937
RPS6KA5	12	0.040604	0.78429	0.39471	0.77227	0.43287	0.65283
NFYA	6	-0.91331	-2.9799	0	0	0.0028839	0.081167
WDSUB1	11	0.092887	1.5933	0.13944	0.50256	0.11108	0.34706
SP7	6	0.011536	0.15779	0.74047	0.91879	0.87462	0.92881
PRDM8	12	0.082788	0.95987	0.16221	0.5408	0.33712	0.5721
RNF5	7	-0.0081795	-0.087135	0.858	0.96671	0.93056	0.9646
POU5F1B	6	-0.071268	-0.55585	0.72339	0.90851	0.57831	0.73275
HIF1AN	7	-0.39766	-2.738	0.010814	0.11987	0.0061822	0.1263
UBE3C	10	0.059543	0.66548	0.3045	0.70639	0.50574	0.69394
RNF138	13	0.059482	1.3615	0.25327	0.6627	0.17335	0.4113
FBXO21	14	-0.060788	-0.69413	0.70546	0.90376	0.4876	0.68812
VAX2	7	-0.057222	-1.0012	0.78771	0.94022	0.31675	0.5529
HES3	6	-0.18209	-1.7896	0.25754	0.66839	0.073514	0.31792
FBXL19	30	-0.24674	-4.3707	0.0011383	0.021978	1.2383e-05	0.0020722
RSPRY1	9	0.045537	0.62798	0.44451	0.80599	0.53002	0.70362
ZNF223	6	0.041243	0.62473	0.55407	0.84395	0.53215	0.70474
SPIN3	18	0.035999	0.89001	0.31303	0.71005	0.37346	0.60519
KLHL15	6	0.18617	1.3159	0.044394	0.28007	0.1882	0.42575
CTSA	6	-0.048138	-0.71093	0.86739	0.96671	0.47713	0.68388
MTA1	18	0.1071	2.5714	0.036141	0.254	0.010129	0.16328
UBR2	15	-0.035095	-1.0573	0.9687	0.99364	0.29037	0.53117
IRX2	6	0.078967	0.86166	0.35487	0.74448	0.38888	0.61716
BRPF1	24	-0.00054209	-0.019209	0.59391	0.85667	0.98467	0.99287
UBTF	8	-0.63648	-2.9005	0	0	0.0037258	0.091681
PARP14	18	0.072655	1.0523	0.10985	0.44896	0.29266	0.53285
ZNF781	6	0.2239	1.7938	0.015652	0.15278	0.072852	0.31762
43533	8	-0.20894	-1.8123	0.13119	0.49252	0.069943	0.31453
FBXO46	7	0.079783	1.3403	0.30507	0.70639	0.18016	0.41796
FBXO15	4	0.1379	0.76243	0.22311	0.63482	0.4458	0.66247
USP7	6	-1.0141	-3.4877	0	0	0.00048716	0.02891
FOXD4L6	6	-0.78557	-3.0101	0	0	0.0026118	0.078443
FBXL13	14	0.09984	2.136	0.070006	0.36123	0.032682	0.27673
ZNF496	6	-0.062232	-0.59305	0.78116	0.9359	0.55315	0.71673
TMPRSS6	6	-0.14528	-1.3689	0.37706	0.76542	0.17104	0.40914
ATAD2	6	-0.12383	-2.135	0.46528	0.80871	0.03276	0.27673
UBE2J1	9	0.10077	1.8871	0.15623	0.53043	0.059145	0.31039
ZNF408	6	-0.14224	-0.57153	0.38987	0.7713	0.56764	0.72739
CTSD	6	-0.018864	-0.29338	0.95134	0.98905	0.76923	0.86665
USP31	6	0.071455	1.3631	0.39357	0.77133	0.17284	0.4112
ASB13	14	0.11591	1.6712	0.038418	0.26316	0.094683	0.32831
TNFAIP1	5	-0.23992	-1.9482	0.15965	0.53684	0.051392	0.30337
TRIM6	11	0.12009	2.0546	0.071998	0.36638	0.03992	0.29408
RCBTB1	6	0.076717	0.51428	0.3691	0.76009	0.60706	0.75699
ZFP90	6	0.042134	0.76964	0.55037	0.84197	0.44152	0.65993
HELLS	6	-0.078717	-0.75611	0.67928	0.89401	0.44959	0.66306
ZNF181	6	0.084943	1.6622	0.32755	0.72527	0.096478	0.33108
SOX14	6	-0.030129	-0.40725	0.97752	0.99364	0.68383	0.80737
SETMAR	5	0.12535	1.4015	0.20803	0.61326	0.16105	0.39786
ADAMTS19	6	0.051288	0.8614	0.4963	0.81572	0.38902	0.61716
KCTD2	6	0.063347	0.69911	0.43284	0.79979	0.48449	0.68647
RNF148	11	0.0033625	0.059936	0.70859	0.90578	0.95221	0.97496
POU2F3	6	-0.046927	-0.44923	0.87479	0.96684	0.65327	0.78401
ZSCAN29	7	0.058006	0.58354	0.41007	0.78455	0.55953	0.72233
MYBL1	22	0.11424	2.0989	0.012806	0.13393	0.035827	0.28497
NFX1	13	-0.056228	-1.1331	0.76551	0.92894	0.25717	0.49338
ING5	6	0.16292	1.6338	0.075982	0.37083	0.10231	0.33981
FBXW5	22	0.023601	0.6045	0.36312	0.75458	0.54551	0.71145
PSMA8	6	0.16728	1.8102	0.071144	0.36496	0.070258	0.31491
ANAPC5	12	-0.69283	-3.6352	0	0	0.00027773	0.019519
PTF1A	6	0.039148	0.47466	0.56517	0.84759	0.63503	0.77389
SETD6	7	-0.075368	-1.3489	0.67814	0.89351	0.17736	0.41494
BACH2	12	-0.0055468	-0.088708	0.77718	0.93304	0.92931	0.96388
NFKB1	7	-0.039627	-0.66691	0.91292	0.97749	0.50483	0.69345
ESR2	6	-0.075071	-1.1757	0.69977	0.90201	0.23972	0.47457
neg11	1	0.092933	0.67816	0.71571	0.90765	0.49767	0.69095
KDM5A	28	0.098601	2.2974	0.011383	0.12422	0.021597	0.2369
ASB4	15	0.082182	1.8999	0.11098	0.45139	0.057451	0.31039
KDM2B	42	0	0	0.47923	0.80871	1	1
ZNF155	6	-0.08338	-1.8296	0.65452	0.88161	0.067309	0.31328
neg22	1	0.23401	0.6308	0.31645	0.71419	0.52817	0.70248
CHD4	17	-0.89291	-5.6603	0	0	1.5115e-08	2.6556e-05
ZNF236	8	-0.24756	-2.0932	0.072567	0.36638	0.036331	0.28497
PGA5	6	-0.031408	-0.25975	0.97183	0.99364	0.79505	0.88272
IKZF2	6	0.068151	0.85354	0.40922	0.78451	0.39336	0.6204
SIRT4	6	-0.098585	-1.3013	0.57712	0.85325	0.19315	0.42973
MGA	8	-0.046501	-0.75617	0.86397	0.96671	0.44955	0.66306
MAPK10	6	0.087471	1.4624	0.3173	0.71511	0.14363	0.37676
FBXO11	16	0.088537	2.1576	0.086511	0.39687	0.030958	0.27128
ASPA	6	0.0076471	0.09966	0.76551	0.92894	0.92061	0.95711
ZNF592	8	-0.24484	-2.4602	0.075128	0.37079	0.013884	0.19133
PSMB1	5	-0.98829	-3.1626	0	0	0.0015639	0.059091
