sgRNA,Gene,DLD1-Ts13.initial,DLD1-Ts13.final
DCAF12L1_1392.227,DCAF12L1,2671,2497
CAD_6678.4,CAD,3382,1934
neg58,neg58,6750,9452
KLK1_789.57,KLK1,3631,4258
HMGB1_E4_175.14,HMGB1,2692,2200
SATB2_E11_177.6,SATB2,2848,1878
F12_1848.161,F12,5016,5322
PRDM13_E4_63.2,PRDM13,4389,3029
PBX1_E5_136.3,PBX1,3816,4747
ENC1_BTB36144_E1_1770.8,ENC1,2040,2459
HOXD11_E2_171.7,HOXD11,6388,8713
neg90,neg90,5031,5661
NUAK2_PKc_E4_66.6,NUAK2,1467,2199
IRX4_E6_180.15,IRX4,2172,2370
SFMBT1_MBT23120_E1_2601.324,SFMBT1,3218,2305
RNF7_342.10,RNF7,808,602
ZFP36_E2_195.14,ZFP36,5968,5309
RERE_SANT_E13_81.4,RERE,2710,3068
DMRT1_E1_141.5,DMRT1,1149,941
MECOM_E7_157.10,MECOM,4682,4508
PCNA_e3.1,PCNA,6917,7233
RNF17_4860.367,RNF17,3076,3325
ZNF561_E6_897.55,ZNF561,2333,2823
OTUD3_1197.55,OTUD3,3834,3830
TPP2_3750.262,TPP2,2881,4474
ZNRF2_729.77,ZNRF2,2512,2764
ASB18_1401.119,ASB18,2578,2680
RFX3_E8_49.1,RFX3,1599,2197
ZNF674_E6_1125.62,ZNF674,1946,2293
ZBTB3_E2_75.1,ZBTB3,6008,5464
CDY2A_Chromo_E1_159.5,CDY2A,1773,1709
EAF2_E3_137.3,EAF2,7695,7890
RBBP6_5379.296,RBBP6,3875,2228
RIPK2_PKc_E2_154.5,RIPK2,1377,1212
ZMYND8_BD_e7_88.2,ZMYND8,3456,3637
ZSCAN31_E4_492.9,ZSCAN31,2026,1845
TRIM33_BD_e18_153.5,TRIM33,1682,1631
MMP16_1824.49,MMP16,2862,3352
ZNF483_E6_1206.0,ZNF483,1737,2275
SMAD7_E3_436.77,SMAD7,1328,1066
ANAPC7_1800.194,ANAPC7,2035,2320
DTX2_1869.202,DTX2,1350,1613
KDM3A_e21_131.13,KDM3A,2702,2859
CNDP1_1524.101,CNDP1,5927,7181
FBXO8_960.29,FBXO8,2582,3386
ROR1_PKc_E9_849.47,ROR1,2049,2038
INSM1_E1_675.145,INSM1,631,226
TRIM36_2187.66,TRIM36,2826,3339
ARID2_E13_135.4,ARID2,3545,3617
CUL4A_2280.186,CUL4A,1118,1271
EHF_E9_76.3,EHF,3337,3972
KLHL5_BTB210317_E1_2268.36,KLHL5,3369,3305
TRIM40_777.109,TRIM40,2793,2146
MMP1_1410.13,MMP1,2472,1718
NCOR1_SANT_E12_41.0,NCOR1,3779,3321
WSB1_1266.110,WSB1,2521,2504
ZNF284_E5_1296.40,ZNF284,2509,2155
EPHB2_PKc_E10_43.2,EPHB2,1826,2311
CUL9_7554.703,CUL9,1403,1189
C1RL_1464.1,C1RL,2365,2380
ZNF76_E10_50.5,ZNF76,1829,1581
ZHX3_E3_1533.57,ZHX3,2614,2575
ZNF347_E5_1647.130,ZNF347,2174,2696
INO80_D_e15_60.2,INO80,5038,2287
TBX18_E2_83.1,TBX18,3721,3459
ZNF85_E5_1080.60,ZNF85,1984,2433
TRIM5_1482.38,TRIM5,1924,2037
OXSR1_PKc_E5_56,OXSR1,2078,1519
RUNX3_E3_157.13,RUNX3,3344,3217
FAM105A_117.0,FAM105A,1912,1813
ZFPM2_E8_1788.80,ZFPM2,2001,2587
UBR5_8397.421,UBR5,687,687
DCAF1_4,DCAF1,2309,1045
E2F5_E2_110.2,E2F5,3958,3394
REST_E3_84.1,REST,2780,2225
UBP1_E3_77.0,UBP1,1182,1129
ZNF324_E4_660.39,ZNF324,4712,4901
ETV5_E12_102.1,ETV5,4506,4293
HDAC2_e6_140.2,HDAC2,3295,5738
HERC4_2385.89,HERC4,2328,3348
THAP9_E2_184.16,THAP9,1502,1248
BRCC3_951.32,BRCC3,1393,1636
L3MBTL4_MBT164260_E1_1872.41,L3MBTL4,4894,5374
TDRD6_tudor13091422_E1_6291.261,TDRD6,3833,4571
ZNF398_E6_246.39,ZNF398,1795,1593
MMP17_1812.83,MMP17,2907,1830
SOHLH2_E7_130.0,SOHLH2,7143,8174
HAND1_E1_162.15,HAND1,3789,4170
KLHL12_BTB23130_E1_1707.1,KLHL12,3513,3795
TBX6_E5_147.0,TBX6,4919,3931
ACR_1266.238,ACR,2425,921
FURIN_2385.122,FURIN,2578,3145
PCSK7_2358.161,PCSK7,3128,3609
RNF31_2766.111,RNF31,655,684
FBXL12_981.192,FBXL12,1375,725
GRK5_PKc_E8_141.16,GRK5,1643,1819
FBXL21_3,FBXL21,3784,3684
INSM2_E1_852.154,INSM2,390,212
TFAP2C_E5_119.7,TFAP2C,2361,2049
HOXA11_E2_171.6,HOXA11,7610,8486
USP32_4815.231,USP32,2863,3550
PhIP_BD1_e31_121.0,PhIP,4372,4311
ZNF792_E4_750.1,ZNF792,1703,2031
GGH_957.5,GGH,3776,4856
EZH1_e17_96.3,EZH1,1197,1379
PBX4_E5_136.15,PBX4,3587,3216
FBXO18_3285.72,FBXO18,2383,1947
ETV5_E12_102.6,ETV5,2774,2927
USP26_2742.105,USP26,3385,4679
TLL1_3042.74,TLL1,2329,2550
SIRT1_e7_187.14,SIRT1,1798,1903
ZNF683_E6_141.10,ZNF683,1889,2390
ZNF615_E7_1578.33,ZNF615,1783,1721
ATF3_E3_63.2,ATF3,4401,4641
KLHL24_BTB56163_E1_1803.139,KLHL24,2838,3110
neg80,neg80,2937,4099
DCAF4_1488.163,DCAF4,1815,1608
TET1_e9_138.17,TET1,3749,4010
SMARCAL1_D_e9_159.0,SMARCAL1,1457,1445
USP3_1563.52,USP3,2474,2298
HTRA1_1443.108,HTRA1,4003,6825
ACY1_1227.219,ACY1,1968,2341
THRB_E6_148.1,THRB,2135,2486
ZNF189_E3_1161.93,ZNF189,4381,3421
ADAM28_2328.216,ADAM28,2627,2389
NKX3_2_E2_177.12,NKX3,1765,1448
HOXA10_E2_177.12,HOXA10,1711,1666
GATA4_E4_126.3,GATA4,1378,1093
ZNF547_E4_495.44,ZNF547,2726,3351
ARIH2_1482.125,ARIH2,4470,5628
ZNF534_E4_1170.67,ZNF534,4312,4742
MID1_2004.108,MID1,1181,1203
PARP15_Macro89230_E1_2037.28,PARP15,2749,4002
MYCL_E2_165.24,MYCL,280,255
ZNF415_E4_831.65,ZNF415,3677,2890
PTK7_PKc_E15_40.2,PTK7,705,516
KDM5B_E3_123.10,KDM5B,4135,4566
SPSB1_822.94,SPSB1,1426,1201
ZNF35_E4_834.67,ZNF35,3907,4801
ZNF134_E3_1116.98,ZNF134,3626,5012
LONRF3_2280.66,LONRF3,718,905
CUL4B_2742.40,CUL4B,1984,2489
ZNF235_E5_1239.29,ZNF235,4983,7165
ZNF490_E5_918.58,ZNF490,3661,3221
SMYD3_e7_103.2,SMYD3,2442,3132
RNF19A_2517.30,RNF19A,3243,3931
TBX4_E3_120.3,TBX4,3525,3098
TRIM66_BD_e18_153.3,TRIM66,5184,5181
TMPRSS11E_1272.76,TMPRSS11E,2439,2457
TRIM63_1062.27,TRIM63,4004,4941
GZMB_744.1,GZMB,4437,4039
ZNF248_E6_1053.73,ZNF248,2891,3514
AEBP1_3477.192,AEBP1,2144,1899
KLHL1_BTB202305_E1_2247.203,KLHL1,2693,3499
FBXO22_1212.136,FBXO22,3725,4271
ZNF354A_E5_1209.74,ZNF354A,3124,3719
PRSS36_2568.49,PRSS36,6137,5874
ELK3_E2_153.0,ELK3,3357,3182
CPA1_1260.65,CPA1,2896,3293
ZFP90_E5_1260.103,ZFP90,3374,3549
ZSCAN2_E3_1143.23,ZSCAN2,3919,4735
ZNF136_E4_1110.82,ZNF136,809,1039
ZBTB38_E8_2331.85,ZBTB38,2828,2581
SHPRH_H_e26_93.5,SHPRH,1421,1383
ZNF823_E4_1167.0,ZNF823,2935,2595
PRMT1_e4_73.0,PRMT1,3694,725
STK16_PKc_E5_121,STK16,1234,895
ARNTL2__158.6,ARNTL2,5749,4318
ZNF491_E3_1176.44,ZNF491,2374,2755
HES1_E3_81.3,HES1,2793,2118
SOX10_E3_91.0,SOX10,3331,3024
POU3F1_E1_174.4,POU3F1,3280,2562
ACVR1C_PKc_E8_131.1,ACVR1C,2004,2418
SOX21_E1_216.8,SOX21,1103,1266
HDAC8_e8_173.14,HDAC8,7676,9133
PITRM1_3117.378,PITRM1,2350,3016
UBE2L6_462.12,UBE2L6,1594,1724
KLHL18_BTB28135_E1_1725.255,KLHL18,1452,931
neg7,neg7,20808,30848
CELA3B_813.4,CELA3B,1382,899
DTX3_1053.61,DTX3,932,704
PARP14_Macro801977_E1_5406.409,PARP14,1417,1923
MYBL2_SANT_E4_52.3,MYBL2,1043,260
ZKSCAN5_E6_427.29,ZKSCAN5,2326,1659
ASRGL1_927.56,ASRGL1,4587,2734
CUL3_2325.9,CUL3,3476,4182
MAPK7_PKc_E4_754.43,MAPK7,1623,2131
MYB_SANT2_E5_114.3,MYB,803,1022
CSNK1G1_PKc_E3_41,CSNK1G1,4064,4516
STAT1_E11_89.2,STAT1,1402,1269
MGA_E2_573.55,MGA,2025,2130
MAX_E4_66.1,MAX,1893,1678
TMPRSS2_1590.162,TMPRSS2,2284,2279
ZNF93_E4_1329.86,ZNF93,1765,2547
ZNF678_E4_1161.56,ZNF678,4985,5350
BRD1_Phd_E2_162.8,BRD1,1121,684
ZNF836_E5_2079.76,ZNF836,4210,4299
STAT6_E9_185.13,STAT6,2882,2241
BCL11B_E4_1173.217,BCL11B,1224,1099
ZNF74_E5_915.38,ZNF74,1500,848
TMPRSS6_2436.313,TMPRSS6,2560,2485
ZNF366_E3_192.17,ZNF366,2632,2582
PSMA4_786.22,PSMA4,2267,527
ZSCAN9_E5_327.23,ZSCAN9,3460,2643
ZNF32_E3_561.1,ZNF32,1877,1928
ILK_PKc_E10_122.7,ILK,1041,756
TMPRSS15_3060.127,TMPRSS15,3142,3538
ADAM9_2460.4,ADAM9,2138,2349
MOZ_e12_162.8,MOZ,4388,5074
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,1532,1324
SENP8_639.56,SENP8,2905,1972
TP53_E5_184.4,TP53,2236,1403
CEBPD_E1_132.9,CEBPD,4240,2931
ZNF792_E4_750.47,ZNF792,2431,2968
UBB_690.30,UBB,2251,2431
ZNF676_E3_1410.86,ZNF676,3157,3602
SENP6_3339.12,SENP6,5817,5686
SP2_E7_80.4,SP2,3794,2109
HDAC10_e11_107.3,HDAC10,2107,2561
RNF125_699.53,RNF125,1802,1976
HECTD2_2343.65,HECTD2,1622,1975
RERE_SANT_E14_39.1,RERE,2313,2902
CYLD_2871.137,CYLD,3311,3356
ZEB1_E7_1811.174,ZEB1,3007,4069
PBX2_E5_136.12,PBX2,868,742
SATB1_E12_174.18,SATB1,2562,3092
FBXO28_1107.22,FBXO28,1125,1531
ZFP2_E5_1059.0,ZFP2,3513,3637
CASP9_801.59,CASP9,2375,1960
CORIN_3129.14,CORIN,1967,1890
WWP2_2613.7,WWP2,2439,2004
SMARCA2_D_e16_67.2,SMARCA2,4129,3352
ZNF391_E3_807.43,ZNF391,4964,6377
FGFR3_PKc_E14_123.8,FGFR3,505,360
PEX2_918.39,PEX2,5868,6263
TEAD2_E4_63.1,TEAD2,1667,1407
RUNX1_E4_129.4,RUNX1,1360,927
ZBTB26_E2_300.26,ZBTB26,3673,3340
TBX3_E3_60.1,TBX3,2649,2588
TRIM37_2895.250,TRIM37,4162,4091
MBD1_CXXC331377_E1_1968.26,MBD1,1203,1180
KDM4C_e6_50.0,KDM4C,5363,5976
ZNF484_E4_1164.71,ZNF484,4360,5334
ZNF287_E6_1158.39,ZNF287,4424,5066
IRF9_E3_168.16,IRF9,8131,8702
ANKFY1_BTB111198_E1_3636.43,ANKFY1,434,354
BRWD3_BD_e31_121.4,BRWD3,3723,4320
TRIM42_2172.182,TRIM42,2002,2949
FOXF1_E1_234.39,FOXF1,2238,2130
CAPN8_2112.325,CAPN8,1635,1456
ZNF16_E4_1479.174,ZNF16,2522,3244
PTK6_PKc_E8_164.19,PTK6,1454,1277
JARID2_E7_88.10,JARID2,5041,4789
ZNF195_E6_1215.7,ZNF195,2090,2549
RNF144B_912.6,RNF144B,1842,1350
STAT1_E18_136.1,STAT1,5157,5004
ZNF660_E3_825.10,ZNF660,2579,3187
ZFP30_E6_1074.62,ZFP30,4577,3501
GLI2_E10_120.4,GLI2,1693,1451
neg12,neg12,9697,11000
TRIM9_2133.367,TRIM9,1089,709
SP1_E5_200.12,SP1,2027,2333
MGA_E2_573.0,MGA,4208,5993
FBXO18_3285.279,FBXO18,2784,2371
ZNF502_E5_1161.84,ZNF502,3615,3840
neg48,neg48,12351,14823
SMAD4_E3_165.3,SMAD4,3239,2666
KLF12_E8_170.15,KLF12,2500,2710
KAT2B_BD_e18_190.13,KAT2B,4276,5430
IRAK3_PKc_E6_65,IRAK3,2310,2233
DCAF5_2829.371,DCAF5,2779,2743
PLG_65.3,PLG,2941,2676
AMFR_1932.48,AMFR,1639,1067
BAZ2A_MBD_E9_84.6,BAZ2A,1102,1228
HECTD2_2343.72,HECTD2,940,533
KDM5A_Phd3_E28_204.20,KDM5A,1373,1179
CPZ_1959.124,CPZ,3461,3317
PRSS35_1242.29,PRSS35,4188,3311
EPHX4_1089.85,EPHX4,4729,6361
RUNX1_E5_157.8,RUNX1,3252,3619
EZH2_SET_e18_81.0,EZH2,24336,15270
NFATC3_E4_200.3,NFATC3,3144,2363
KDM4A_tudor9601004_E1_3195.225,KDM4A,746,647
BRPF1_BD_e7_237.10,BRPF1,1243,1029
TGIF2LY_E2_171.13,TGIF2LY,3048,2768
KLK3_786.99,KLK3,2395,2922
TEX14_PKc_E7_149.6,TEX14,1854,1883
ZNF445_E8_1842.104,ZNF445,696,830
RNF165_1041.66,RNF165,1729,1511
CTSE_1191.123,CTSE,3688,3970
SMARCC1_Chromo_E7_70.3,SMARCC1,2322,2358
PAK3_PKc_E10_49,PAK3,1142,1750
BNC2_E7_147.4,BNC2,2670,3094
PRDM8_e8_135.1,PRDM8,3784,3295
NANOG_E2_195.13,NANOG,2644,2476
TOX_E5_147.2,TOX,8608,7747
ASB12_957.100,ASB12,3553,4193
MGRN1_1731.255,MGRN1,663,765
RNF14_1425.87,RNF14,3711,4396
USF1_E9_95.7,USF1,2325,2592
USP36_68.0,USP36,2828,590
JADE1_Phd_E6_84.0,JADE1,2890,3058
RNF144B_912.15,RNF144B,3827,5525
ZNF705A_E5_483.4,ZNF705A,4508,4781
ZNF687_E4_179.7,ZNF687,2545,1838
ZHX1_E3_1074.71,ZHX1,2278,1706
BTBD19_BTB30123_E1_876.152,BTBD19,1910,1208
PRAM1_2013.127,PRAM1,1982,2160
ZBTB7C_E2_113.11,ZBTB7C,5907,6831
LBX1_E2_171.11,LBX1,625,387
CERS2_E4_93.11,CERS2,1636,1150
FBXO27_852.96,FBXO27,1808,713
BHLHE41_E4_78.0,BHLHE41,1890,2059
ZMYND8_Phd_E5_123.3,ZMYND8,1799,977
ZBTB25_E6_69.3,ZBTB25,2813,2866
MAPK10_PKc_E5_130.2,MAPK10,3122,3268
NKX2_2_E2_171.20,NKX2,1150,908
EPHA2_PKc_E12_62.7,EPHA2,2158,2938
KDM4A_Phd_E15_56.1,KDM4A,2558,2363
TRIM63_1062.112,TRIM63,2230,2576
ZKSCAN8_E7_744.8,ZKSCAN8,5539,5923
TRIM77_1353.4,TRIM77,1285,1616
ZBTB7C_BTB24127_E1_1860.17,ZBTB7C,1151,1696
THAP10_E1_276.39,THAP10,2775,2267
PCGF5_771.5,PCGF5,2324,2531
ITCH_2712.275,ITCH,1659,1984
RNF144A_879.74,RNF144A,1798,1959
HOXD9_E2_156.14,HOXD9,1533,900
CDC5L_SANT2_E3_142.0,CDC5L,3250,868
UQCRC1_1443.24,UQCRC1,2074,1202
TBX5_E7_60.3,TBX5,1535,1137
CHD6_Chromo_E6_63.2,CHD6,1208,2008
ZNF470_E6_1338.13,ZNF470,3284,3308
FBXL22_744.153,FBXL22,850,513
YY2_E1_230.13,YY2,2562,2501
STAT5A_E9_176.6,STAT5A,1886,965
TP63_E8_82.11,TP63,1070,841
MKNK1_PKc_E6_74.1,MKNK1,2675,2411
E4F1_E7_173.4,E4F1,1402,297
ZBTB25_E6_69.2,ZBTB25,5128,6078
ABHD12_1215.148,ABHD12,1611,1169
ZBTB16_E6_168.14,ZBTB16,2560,1945
CLOCK_E7_149.5,CLOCK,3160,4444
BTRC_1818.100,BTRC,1531,1480
MARCH10_2541.121,43534,1476,1178
ZNF23_E6_1326.104,ZNF23,4136,4051
NAALADL1_2223.414,NAALADL1,2367,1873
RNF126_936.190,RNF126,1559,1626
MIB2_3213.117,MIB2,1542,925
PRMT7_e6_79.3,PRMT7,7016,4734
PBX1_E5_136.0,PBX1,3230,4826
ZNF397_E4_744.22,ZNF397,2610,2291
SPSB3_1068.148,SPSB3,2490,2513
ZNF620_E5_570.34,ZNF620,3586,2988
NAALADL2_2388.28,NAALADL2,5044,5157
CAMKK2_PKc_E4_54,CAMKK2,2205,2180
FBXL3_1287.95,FBXL3,3310,3642
HDGF_PWWP40108_E1_771.117,HDGF,4263,4491
AMBRA1_3906.673,AMBRA1,1255,1471
UBA52_387.34,UBA52,1427,993
ZNF793_E8_600.62,ZNF793,633,305
LACTB_1644.107,LACTB,1400,1140
ZNF70_E2_915.33,ZNF70,1647,1013
L3MBTL2_MBT408500_E1_2118.126,L3MBTL2,2136,1499
RHOXF2B_E2_71.2,RHOXF2B,6057,6196
EZH1_e19_81.0,EZH1,3025,3286
TEAD4_E3_196.31,TEAD4,2516,3105
ZBTB11_E10_176.9,ZBTB11,4713,3013
neg21,neg21,10895,12202
BMPR1B_PKc_E9_176,BMPR1B,4471,3212
MLL5_e11_105.0,MLL5,6766,8031
ZNF420_E5_1581.91,ZNF420,3379,2927
KLF4_E5_78.5,KLF4,2292,3034
ISL2_E4_174.18,ISL2,2763,2374
THAP6_E2_74.3,THAP6,2286,1912
KLHL12_BTB23130_E1_1707.208,KLHL12,2624,1715
MAST3_PKc_E15_133.2,MAST3,3061,2214
FBXL2_1272.17,FBXL2,1512,1997
ESR1_E2_106.0,ESR1,3947,4225
USF1_E9_95.6,USF1,2066,2386
SFMBT2_MBT156256_E1_2685.51,SFMBT2,1312,1762
IRAK4_PKc_E10_184.6,IRAK4,1296,1114
USP11_2892.222,USP11,2918,2349
USP11_2892.399,USP11,2610,2357
THAP8_E1_77.2,THAP8,1197,971
Nr1h4_E2_76.7,Nr1h4,4862,5129
TCF4_Ex_220.2,TCF4,2130,2059
CLK2_PKc_E4_40,CLK2,942,989
ZIK1_E4_666.75,ZIK1,5460,6066
MSGN1_E1_183.10,MSGN1,6222,6803
MYB_SANT3_E5_97.5,MYB,1783,1151
ZPR1_E9_71.4,ZPR1,3921,819
TMEM129_1089.9,TMEM129,1524,1904
SP140L_E11_88.10,SP140L,1792,1742
NFIL3_E2_156.5,NFIL3,5043,4775
KLF13_E1_31.0,KLF13,2315,1849
HOXB6_E4_177.12,HOXB6,1166,462
ZNF589_E4_318.10,ZNF589,2009,2526
RNF185_579.15,RNF185,1082,1417
JARID2_e14_158.20,JARID2,2168,2514
PAX4_E2_216.2,PAX4,2447,2457
LYL1_E4_180.6,LYL1,2738,2134
DPYSL3_2055.316,DPYSL3,2311,2489
FOXD4_E1_234.41,FOXD4,4689,1345
PJA2_2127.115,PJA2,4731,4886
RFPL4B_792.89,RFPL4B,3533,3683
ZNF75D_E7_405.4,ZNF75D,8593,10919
ZNF580_E1_237.41,ZNF580,1054,700
ZNF443_E4_1152.65,ZNF443,1786,1749
ZNF23_E6_1326.84,ZNF23,3640,3719
MSX2_E2_177.23,MSX2,1992,1338
ZNF700_E4_1239.60,ZNF700,3384,4351
ATXN3_933.3,ATXN3,3681,4455
LHX9_E4_135.2,LHX9,3938,3539
HOPX_E3_117.5,HOPX,1678,1415
MME_2253.122,MME,3330,4225
JADE1_Phd_E6_84.3,JADE1,2975,2024
SOX4_E1_216.20,SOX4,4307,4374
KDM4C_e7_104.6,KDM4C,5476,5225
HOXD1_E2_168.1,HOXD1,1889,1962
PRCP_1554.41,PRCP,693,1017
PRKCA_PKc_E13_139.7,PRKCA,1148,1098
UBE4A_3201.25,UBE4A,2520,2578
ZSCAN16_E4_324.16,ZSCAN16,1956,1762
STEAP1_1020.14,STEAP1,3393,3408
ZEB2_E8_1970.216,ZEB2,4207,4844
MYLIP_1338.102,MYLIP,2647,2019
DMPK_PKc_E4_149.4,DMPK,1340,1153
TTBK2_PKc_E3_148.2,TTBK2,1557,1807
CTSE_1191.76,CTSE,4036,4461
AREL1_2472.105,AREL1,2103,2336
SPIN4_Spinlin119167_E1_750.61,SPIN4,2052,2264
EZH2_SANT2_E11_170.13,EZH2,891,843
FIZ1_E3_1065.232,FIZ1,1027,966
IKZF5_E5_187.5,IKZF5,3784,3470
ZNF529_E6_1119.55,ZNF529,3953,4242
ZKSCAN1_E6_555.42,ZKSCAN1,2179,3328
PAX1_E2_384.51,PAX1,980,1381
TEK_PKc_E15_130.7,TEK,1028,776
ZNF202_E9_735.49,ZNF202,799,791
JADE2_Phd_E3_33.2,JADE2,1997,1702
ZNF471_E5_1311.20,ZNF471,1753,2248
BRAF_PKc_E12_85.2,BRAF,1556,2196
IRF2BPL_2391.256,IRF2BPL,2192,1854
NAALADL2_2388.169,NAALADL2,3910,5714
MYCN_E3_180.1,MYCN,1533,1118
FBXL22_744.146,FBXL22,1309,1364
ZSWIM2_1902.52,ZSWIM2,2538,1919
MYRF_E10_111.6,MYRF,5155,5204
SMARCA4_HELIC_e25.1,SMARCA4,22567,12442
NEUROD1_E2_177.4,NEUROD1,3853,3208
RHOXF1_E2_46.2,RHOXF1,4419,5880
HSFX2_E1_273.19,HSFX2,3794,3977
MTA1_SANT_E10_87.1,MTA1,1943,1832
CLK4_PKc_E4_40,CLK4,1235,1548
ZNF383_E5_969.42,ZNF383,3037,2742
OTUD7A_2781.95,OTUD7A,1340,1776
ZNF565_E5_990.84,ZNF565,6846,6124
MYNN_BTB14111_E1_1833.128,MYNN,4337,6002
PGR_E2_103.6,PGR,3343,3995
BTRC_1818.18,BTRC,2560,3439
RNF32_1089.63,RNF32,733,728
ITCH_2712.97,ITCH,1224,901
PARP15_Macro304431_E1_2037.63,PARP15,1261,928
UBR2_5268.339,UBR2,3069,4114
TRIM65_1554.119,TRIM65,1847,1395
FBXW12_1395.6,FBXW12,4705,4769
MBD1_E10_69.0,MBD1,3513,4801
GLI2_E9_54.0,GLI2,2501,2264
ZNF174_E3_237.2,ZNF174,2252,1097
FBXO7_1569.59,FBXO7,1600,1329
RNF41_954.111,RNF41,1677,1360
SOX9_E1_122.12,SOX9,1834,1502
PHF12_Phd_E2_77.6,PHF12,400,132
UBE4B_3909.170,UBE4B,616,291
TRIM52_894.132,TRIM52,2167,2530
HOXB6_E4_177.0,HOXB6,1817,1455
CHFR_1995.296,CHFR,1933,3777
SPSB2_792.107,SPSB2,1595,1408
PRKG1_PKc_E11_140,PRKG1,2679,3382
RSPRY1_1731.83,RSPRY1,2912,2505
ZNF114_E6_321.25,ZNF114,2418,1978
DCAF12L1_1392.264,DCAF12L1,1933,1736
ZNF667_E5_1383.102,ZNF667,2047,2216
ZXDC_E4_64.5,ZXDC,3171,3685
TRIM17_1434.98,TRIM17,2275,3099
ZNF785_E3_495.75,ZNF785,3043,3096
SNAI1_E3_133.15,SNAI1,1225,743
VEZF1_E2_78.2,VEZF1,4010,4827
POLR2A_e2.2,POLR2A,6924,1734
ZNF782_E6_1062.26,ZNF782,5644,6132
ZNF589_E4_318.22,ZNF589,3849,3807
POLR2A_e27.1,POLR2A,8252,2750
ZFP36_999.24,ZFP36,1999,1943
RNF224_471.17,RNF224,2406,3020
ZBTB18_BTB23119_E1_1596.8,ZBTB18,2163,2526
ZNF214_E3_1026.51,ZNF214,4758,5569
USP54_106.7,USP54,4620,5658
ZNF623_E1_1116.3,ZNF623,2725,2141
RNF113A_1032.30,RNF113A,939,285
ZNF71_E3_1110.166,ZNF71,3390,4672
CAMK1D_PKc_E3_75.1,CAMK1D,1931,2379
KCND1_BTB42131_E1_1944.307,KCND1,799,1199
ZNF556_E4_492.39,ZNF556,2902,2710
ARIH2_1482.44,ARIH2,2137,2302
ZNF610_E6_735.18,ZNF610,4115,3572
ZNF75A_E7_237.2,ZNF75A,8722,9570
NCOA2_e20_178.18,NCOA2,2829,3564
FBXL7_1476.30,FBXL7,2910,2575
CDK9_e5.1,CDK9,16035,2272
FBXL14_1257.103,FBXL14,2137,2109
KMT2C_e58_117.3,KMT2C,2565,2702
SOX5_E14_107.5,SOX5,3762,3413
BRPF3_Phd_E2_162.5,BRPF3,2357,2243
HOXD12_E2_171.12,HOXD12,3002,2273
UBR1_5250.474,UBR1,1171,1265
NR2E1_E2_146.17,NR2E1,2122,2228
SMARCA2_H_e24_164.7,SMARCA2,3166,3277
ZNF141_E4_666.20,ZNF141,4608,5249
ZNF415_E4_831.51,ZNF415,2517,2322
KCTD6_BTB14102_E1_714.73,KCTD6,732,1079
MPND_1416.23,MPND,1742,1309
PRDM5_E12_161.10,PRDM5,3296,3606
PHF19_Phd1_E5_86.9,PHF19,2933,3159
SCML2_MBT142240_E1_2103.21,SCML2,1263,1460
WWP2_2613.72,WWP2,1794,1767
RNF17_tudor419526_E1_4872.317,RNF17,2025,2862
RNF14_1425.45,RNF14,2988,3076
SOCS3_678.51,SOCS3,892,826
MARCH4_1233.67,43528,1700,1788
IRF1_E3_100.6,IRF1,2723,3352
EPHA3_PKc_E14_150.14,EPHA3,1216,988
MMP2_1983.51,MMP2,3680,4854
MMP3_1434.34,MMP3,3251,3134
USP42_3951.42,USP42,2550,3859
ABHD12B_858.59,ABHD12B,1739,1803
NEK8_PKc_E2_206.9,NEK8,1516,899
KCTD19_BTB398488_E1_2781.344,KCTD19,3146,2460
CUL7_5349.579,CUL7,2112,2493
CAPN10_2019.128,CAPN10,2259,1858
ZBTB18_E2_69.2,ZBTB18,2999,3694
MYLK3_PKc_E10_129.9,MYLK3,912,706
JOSD1_609.29,JOSD1,2739,2300
SPIN4_Spinlin201245_E1_750.44,SPIN4,1727,1306
NFAT5_E7_191.2,NFAT5,2268,1840
KAT5_Chromo_E3_137.6,KAT5,1388,1642
FOXP1_E17_102.1,FOXP1,2628,1701
STUB1_696.4,STUB1,1271,513
EPHB1_PKc_E14_150.11,EPHB1,1688,1265
MEF2A_E3_51.1,MEF2A,4772,5970
ZNF581_E2_246.31,ZNF581,2915,2541
MYB_SANT_E3_72.2,MYB,1083,1316
ZNF536_E2_1738.30,ZNF536,2554,1881
USP26_2742.41,USP26,2279,2440
ZNF536_E4_38.0,ZNF536,5573,5894
TFAM_E5_96.2,TFAM,3115,956
PTK2B_PKc_E20_90.1,PTK2B,647,1139
TRIM22_1497.19,TRIM22,1840,1830
RXRB_E4_180.14,RXRB,5055,4636
PAK7_PKc_E11_147.8,PAK7,2568,2348
CREB3L2_E7_59.1,CREB3L2,1323,1546
CELA2B_810.82,CELA2B,3731,4152
MAPK1_PKc_E3_190.8,MAPK1,1278,2533
UBR5_8397.210,UBR5,2142,3229
CTSB_1020.61,CTSB,3125,3296
KCNA2_BTB35126_E1_1500.14,KCNA2,2274,2561
WHSC1L1_PWWP9581051_E1_4314.148,WHSC1L1,1946,2793
ZSCAN32_E7_555.61,ZSCAN32,2608,2007
LNPEP_3078.264,LNPEP,2700,2524
FOXO1_E2_90.4,FOXO1,2974,3432
neg67,neg67,4592,5024
CTSH_1008.87,CTSH,4302,3814
PBRM1_BD6_e17_246.7,PBRM1,4399,3607
