Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
JADE1	12	0.4322	1.043	0.44255	0.88106	0.29697	0.68713
JADE2	6	0.50557	1.1348	0.49829	0.89985	0.25647	0.68713
JADE3	12	0.28067	0.76656	0.6459	0.93776	0.44334	0.70285
KAT5	6	-1.2552	-2.5531	0.099545	0.63966	0.010676	0.1317
KAT6A	6	-0.80325	-1.6275	0.27275	0.81313	0.10363	0.61655
KAT6B	12	-0.39724	-1.4557	0.38567	0.84697	0.14546	0.68713
KAT8	6	-4.058	-0.87385	0.010523	0.3254	0.3822	0.68713
KBTBD11	6	-0.88448	-1.8497	0.22895	0.78384	0.064363	0.47048
KBTBD12	6	0.6206	0.78518	0.40074	0.8536	0.43235	0.69752
KBTBD13	6	-0.090091	-0.17059	0.84556	0.97893	0.86454	0.9259
KBTBD2	6	-0.25024	-0.43559	0.67605	0.94388	0.66314	0.82954
KBTBD3	6	0.90454	1.2357	0.20535	0.76645	0.21656	0.68713
KBTBD4	6	-0.83491	-1.9506	0.25284	0.80282	0.051105	0.39318
KBTBD6	6	0.14451	0.29699	0.91041	0.9874	0.76647	0.88329
KBTBD7	6	-0.15781	-0.33192	0.76934	0.97457	0.73995	0.87333
KBTBD8	6	0.40648	0.66897	0.60808	0.92543	0.50351	0.73584
KCNA1	6	-0.93254	-2.0275	0.20904	0.77206	0.04261	0.35334
KCNA10	6	-0.061072	-0.12587	0.87571	0.9807	0.89983	0.94805
KCNA2	6	0.38939	0.63161	0.62372	0.93042	0.52764	0.7517
KCNA3	6	-0.68932	-1.3615	0.33077	0.83668	0.17336	0.68713
KCNA4	6	0.28174	0.72221	0.75341	0.96574	0.47017	0.71423
KCNA5	6	-0.73281	-1.4893	0.30489	0.82124	0.13641	0.68713
KCNA6	6	0.47213	0.73702	0.53328	0.90467	0.46111	0.70995
KCNB1	6	0.52614	0.82829	0.48009	0.89305	0.4075	0.6909
KCNB2	6	1.0733	1.019	0.12685	0.67368	0.30822	0.68713
KCNC1	6	0.38374	0.71948	0.63111	0.93317	0.47185	0.71478
KCNC2	6	0.28215	0.64444	0.75313	0.96574	0.51929	0.74514
KCNC3	6	-1.5724	-2.7787	0.052048	0.50833	0.0054574	0.082353
KCNC4	6	0.26316	0.50112	0.77702	0.97493	0.61629	0.80523
KCND1	6	-44.212	-60.197	0.0017065	0.2069	0	0
KCND2	6	0.086498	0.17458	0.96815	0.99358	0.86141	0.9259
KCND3	6	-0.79884	-1.9892	0.27474	0.81313	0.046674	0.37099
KCNG1	6	0.022182	0.051915	0.96047	0.99354	0.9586	0.98407
KCNG2	6	-0.010732	-0.01975	0.92292	0.98939	0.98424	0.99599
KCNG3	6	0.63771	0.92539	0.3851	0.84678	0.35476	0.68713
KCNG4	6	0.8094	0.95025	0.26195	0.80507	0.34199	0.68713
KCNRG	6	1.3564	0.94616	0.050341	0.50562	0.34407	0.68713
KCNS1	6	-2.8948	-4.9748	0.011661	0.3254	6.5308e-07	3.959e-05
KCNS2	6	-0.27935	-0.57144	0.64903	0.93893	0.5677	0.77486
KCNS3	6	-1.5174	-3.6692	0.057736	0.51852	0.0002433	0.0068436
KCNV1	6	-0.34528	-0.64112	0.58987	0.91936	0.52144	0.74715
KCNV2	6	-0.48131	-1.1063	0.47241	0.89305	0.26858	0.68713
KCTD1	6	0.7906	1.0847	0.27275	0.81313	0.27804	0.68713
KCTD10	6	0.12567	0.25663	0.93117	0.99002	0.79746	0.89671
KCTD11	6	0.30007	0.67168	0.73464	0.96229	0.50179	0.73393
KCTD12	6	0.22985	0.4099	0.81058	0.97503	0.68188	0.83911
KCTD13	6	1.5343	0.88629	0.025028	0.3991	0.37546	0.68713
KCTD14	6	0.67255	0.85574	0.35694	0.83707	0.39214	0.68713
KCTD15	6	1.1455	0.77228	0.10182	0.63966	0.43995	0.70174
KCTD16	6	1.4805	0.87016	0.031001	0.42802	0.38421	0.68713
KCTD17	6	-0.63979	-1.2391	0.36035	0.83707	0.21531	0.68713
KCTD18	6	-0.31331	-0.79899	0.61689	0.92811	0.4243	0.69484
KCTD19	12	-1.02	-3.1449	0.044653	0.4816	0.0016612	0.032998
KCTD2	6	0.062967	0.13507	0.99317	0.99743	0.89256	0.94382
KCTD21	6	0.29784	0.57886	0.73635	0.96229	0.56268	0.77311
KCTD3	6	-0.079463	-0.31299	0.85751	0.97954	0.75429	0.87855
KCTD4	6	0.10277	0.19688	0.95449	0.99204	0.84392	0.91677
KCTD5	6	-0.67735	-1.1469	0.33817	0.83707	0.25141	0.68713
KCTD6	6	-0.52645	-1.0153	0.43515	0.87479	0.30996	0.68713
KCTD7	6	0.4399	0.57469	0.57082	0.90979	0.5655	0.77412
KCTD8	6	-0.018127	-0.035668	0.91411	0.9874	0.97155	0.99112
KCTD9	6	0.5591	0.73931	0.45535	0.89179	0.45972	0.70956
KEAP1	6	-3.5807	-5.666	0.010808	0.3254	1.4615e-08	1.2235e-06
KLHL1	6	0.8381	1.046	0.24488	0.80019	0.29554	0.68713
KLHL10	6	0.19745	0.3665	0.84585	0.97893	0.71399	0.85621
KLHL11	6	0.64468	1.093	0.38026	0.8462	0.27438	0.68713
KLHL12	6	0.15449	0.40964	0.89704	0.98471	0.68207	0.83911
KLHL13	6	0.94857	1.0513	0.18629	0.75029	0.29313	0.68713
KLHL14	6	0.21398	0.40412	0.82736	0.97736	0.68613	0.8418
KLHL15	6	-46.383	-63.151	0.0011377	0.2069	0	0
KLHL17	6	-0.19782	-0.41155	0.73009	0.96229	0.68067	0.83903
KLHL18	6	-0.077188	-0.21952	0.86007	0.97995	0.82624	0.90691
KLHL2	6	1.0538	0.95548	0.1351	0.68786	0.33934	0.68713
KLHL20	6	-0.71223	-1.4549	0.31655	0.82936	0.14569	0.68713
KLHL21	6	0.23741	0.60502	0.80347	0.97493	0.54517	0.76215
KLHL22	6	-0.50068	-1.1452	0.45535	0.89179	0.25212	0.68713
KLHL23	6	-0.085979	-0.1868	0.85097	0.97954	0.85182	0.92105
KLHL24	6	0.53372	0.876	0.47497	0.89305	0.38103	0.68713
KLHL25	6	-0.69898	-1.3179	0.32651	0.83668	0.18753	0.68713
KLHL26	6	0.23245	0.42027	0.80717	0.97493	0.67429	0.83652
KLHL28	6	0.2625	0.47869	0.77759	0.97493	0.63216	0.814
KLHL29	6	-1.6138	-3.1077	0.047213	0.49701	0.0018858	0.035887
KLHL3	6	0.6068	0.92426	0.41212	0.86105	0.35535	0.68713
KLHL30	6	-0.19852	-0.43641	0.72952	0.96229	0.66254	0.82954
KLHL31	6	0.84116	0.9184	0.24431	0.79981	0.35841	0.68713
KLHL32	6	-0.011309	-0.021715	0.92264	0.98939	0.98268	0.99599
KLHL34	6	-0.16415	-0.32606	0.76251	0.97107	0.74438	0.87521
KLHL35	6	-1.8091	-3.151	0.031286	0.42802	0.0016271	0.032662
KLHL36	6	0.38173	0.61829	0.63396	0.93381	0.53638	0.7574
KLHL38	6	0.12247	0.27521	0.93458	0.99072	0.78316	0.8894
KLHL4	6	1.5563	0.94955	0.022469	0.38278	0.34234	0.68713
KLHL40	6	0.13259	0.22727	0.92349	0.98939	0.82021	0.90574
KLHL41	6	0.35708	0.5413	0.66496	0.94174	0.5883	0.79009
KLHL5	6	0.65521	1.0255	0.37031	0.84498	0.30515	0.68713
KLHL6	6	0.0063276	0.015232	0.9417	0.99072	0.98785	0.99799
KLHL7	6	0.23298	0.43584	0.80575	0.97493	0.66295	0.82954
KLHL8	6	0.35842	0.71894	0.66354	0.94174	0.47218	0.71497
KLHL9	6	0.59852	0.7818	0.41923	0.86737	0.43433	0.69752
KMT2E	6	0.046083	0.089663	0.98891	0.99743	0.92855	0.96649
L3MBTL2	24	-0.15699	-0.75005	0.57366	0.91028	0.45322	0.70663
L3MBTL3	18	-0.78296	-2.7911	0.059727	0.51852	0.0052525	0.080295
LBR	6	0.50458	0.79972	0.49915	0.90046	0.42387	0.69484
LZTR1	12	-24.049	-47.408	0.00056883	0.2069	0	0
MACROD1	6	-1.4558	-2.7852	0.065131	0.53756	0.0053489	0.081415
MBD5	6	-0.26008	-0.68726	0.6661	0.94174	0.49192	0.73009
MBTD1	24	0.26293	1.3736	0.54721	0.90683	0.16957	0.68713
MIER1	6	0.30125	1.1861	0.7335	0.96229	0.2356	0.68713
MIER2	6	-0.035424	-0.098833	0.8979	0.98472	0.92127	0.96155
MIS18BP1	6	-2.1791	-3.5772	0.018203	0.37079	0.00034735	0.0090465
MLLT1	6	-1.0634	-1.948	0.16126	0.72506	0.051417	0.39472
MLLT10	6	-1.0636	-2.2519	0.16126	0.72506	0.024328	0.24119
MLLT3	6	-0.42545	-0.929	0.51593	0.90467	0.35289	0.68713
MLLT6	12	0.54956	1.181	0.30859	0.8221	0.23762	0.68713
MORC1	5	1.2614	0.74647	0.088737	0.61538	0.45538	0.70909
MORC2	6	0.23393	0.39071	0.80518	0.97493	0.69601	0.84736
MORC3	6	-1.1604	-2.1548	0.12685	0.67368	0.031179	0.28773
MORC4	6	0.44373	0.72645	0.56712	0.90868	0.46756	0.71321
MORF4L1	6	0.0052377	0.0092164	0.94141	0.99072	0.99265	0.99988
MPHOSPH8	6	-0.49369	-1.1185	0.46104	0.89179	0.26334	0.68713
MSH6	6	-1.2973	-2.306	0.091013	0.61969	0.021108	0.21828
MSL3	6	0.99316	0.95907	0.16354	0.73004	0.33752	0.68713
MTF2	17	-0.56524	-2.5167	0.16411	0.73038	0.011846	0.14071
MUM1	6	0.1468	0.26923	0.907	0.987	0.78775	0.89174
MYPOP	6	0.77581	0.84787	0.28612	0.81869	0.39651	0.68713
NACC1	6	0.84223	0.8673	0.24374	0.7987	0.38578	0.68713
NACC2	6	0.40515	0.76989	0.60978	0.92543	0.44137	0.70272
OARD1	6	0.82008	0.8304	0.25455	0.80282	0.40631	0.6909
ORC1	6	-1.3654	-2.4155	0.078783	0.5911	0.015715	0.17597
PARP14	18	-0.037739	-0.1375	0.84357	0.97858	0.89064	0.94312
PARP15	12	0.43602	0.94396	0.438	0.876	0.34519	0.68713
PARP9	12	0.6429	1.3673	0.21729	0.77576	0.17153	0.68713
PHF1	18	-0.43642	-1.6417	0.26564	0.81288	0.10065	0.60807
PHF10	6	0.23817	0.53526	0.80262	0.97493	0.59247	0.79418
PHF11	6	1.2648	1.0089	0.066553	0.54524	0.31303	0.68713
PHF12	6	-1.4003	-2.579	0.07025	0.55882	0.0099089	0.12354
PHF13	6	-0.73894	-1.7485	0.30176	0.81994	0.080372	0.5416
PHF14	16	0.16487	0.53026	0.80233	0.97493	0.59593	0.79548
PHF19	18	-0.86182	-2.9709	0.034983	0.45055	0.002969	0.051424
PHF20	12	-0.17009	-0.53155	0.65956	0.94001	0.59504	0.79489
PHF20L1	12	0.69437	1.3782	0.18146	0.74359	0.16813	0.68713
PHF21A	6	1.2051	1.1194	0.08248	0.60166	0.26295	0.68713
PHF21B	6	-0.83678	-2.0106	0.25142	0.80145	0.044366	0.36277
PHF23	6	-0.92751	-1.317	0.21104	0.7731	0.18785	0.68713
PHF3	6	-0.35597	-1.0343	0.57736	0.91236	0.30101	0.68713
PHF6	6	0.86969	0.95454	0.22696	0.78384	0.33981	0.68713
PHF7	24	0.46763	1.58	0.23151	0.78723	0.11411	0.6454
PHRF1	15	0.9679	1.5534	0.031286	0.42802	0.12033	0.66316
PSIP1	6	-1.0764	-2.0929	0.15614	0.72047	0.036357	0.32086
PWWP2A	6	0.96792	1.1413	0.17491	0.73722	0.25376	0.68713
PWWP2B	6	1.0247	0.95065	0.14875	0.7106	0.34178	0.68713
PYGO1	6	0.57979	0.89714	0.43714	0.87578	0.36965	0.68713
PYGO2	6	-1.0171	-1.6782	0.17947	0.74122	0.093304	0.58582
RAI1	6	-0.82095	-1.4357	0.25939	0.80282	0.1511	0.68713
RCBTB1	6	0.42023	0.78931	0.59215	0.92083	0.42993	0.69752
RCBTB2	6	-0.029634	-0.066925	0.907	0.987	0.94664	0.9775
RHOBTB1	12	0.51178	1.2712	0.35097	0.83707	0.20366	0.68713
RHOBTB2	18	-0.12339	-0.43563	0.68203	0.94388	0.66311	0.82954
RHOBTB3	6	0.7116	0.84236	0.32992	0.83668	0.39958	0.6878
RNF17	42	0	0	0.85779	0.97954	1	1
RSF1	4	0.45323	0.50826	0.63965	0.93522	0.61127	0.80435
SCMH1	12	0.27811	0.7644	0.6479	0.93822	0.44463	0.70285
SCML2	12	0.90406	1.461	0.073379	0.57206	0.14403	0.68713
SFMBT1	24	-1.4466	-4.9456	0.00056883	0.2069	7.5918e-07	4.4488e-05
SFMBT2	24	0.19009	0.74093	0.69625	0.94776	0.45874	0.70913
SHKBP1	6	1.0968	0.9819	0.11974	0.67244	0.32615	0.68713
SLX4	6	0.045353	0.086987	0.98749	0.99743	0.93068	0.96735
SMARCA1	6	0.69646	0.86379	0.34073	0.83707	0.3877	0.68713
SMARCA5	6	0.23354	0.50922	0.80518	0.97493	0.6106	0.80377
SMARCC1	10	-0.15461	-0.33964	0.70336	0.95079	0.73413	0.86997
SMARCC2	12	-0.0016188	-0.004182	0.91098	0.9874	0.99666	1
SMN1	6	0.66773	1.0545	0.36007	0.83707	0.29164	0.68713
SMNDC1	6	-0.27082	-0.54989	0.65614	0.94001	0.58239	0.78525
SND1	6	0.946	1.0272	0.18828	0.75224	0.30433	0.68713
SPIN1	18	0.33768	1.0465	0.47924	0.89305	0.29531	0.68713
SPIN2A	3	-1.1785	-1.5414	0.28129	0.81869	0.12323	0.66974
SPIN2B	4	0.43269	0.93709	0.65813	0.94001	0.34871	0.68713
SPIN3	18	0.18316	0.64543	0.75683	0.96695	0.51865	0.74514
SPIN4	18	0.3191	1.0023	0.50683	0.90274	0.31618	0.68713
SPOP	6	-0.31474	-0.74043	0.6149	0.9279	0.45904	0.70913
SPOPL	6	0.79314	1.132	0.27133	0.81313	0.25763	0.68713
TAF3	6	-1.0516	-2.19	0.16581	0.73221	0.028521	0.26741
TCF19	6	0.29013	0.50653	0.74488	0.96409	0.61249	0.80452
TCF20	6	0.015469	0.032235	0.95307	0.99204	0.97428	0.99283
TDRD1	21	-0.31775	-1.2793	0.3558	0.83707	0.2008	0.68713
TDRD10	6	-0.20774	-0.48117	0.71786	0.95898	0.6304	0.81339
TDRD12	6	1.7104	0.79596	0.0099545	0.3254	0.42606	0.6961
TDRD15	6	0.32024	0.85124	0.71018	0.95451	0.39464	0.68713
TDRD3	6	0.65123	1.0319	0.374	0.84498	0.30214	0.68713
TDRD5	6	-1.1036	-1.929	0.14619	0.70839	0.053733	0.40614
TDRD6	47	0	0	0.85779	0.97954	1	1
TDRD7	18	0.071451	0.28397	0.9599	0.99354	0.77643	0.88793
TDRD9	4	0.5553	0.6686	0.55262	0.90683	0.50375	0.73584
TDRKH	6	0.78846	0.89099	0.27474	0.81313	0.37294	0.68713
TNFAIP1	6	-17.145	-23.172	0.0085324	0.3254	8.678e-119	1.7948e-116
TNRC18	12	-0.3079	-0.84147	0.48294	0.89321	0.40008	0.68787
TSNARE1	6	0.044915	0.081599	0.98749	0.99743	0.93497	0.96956
UBR7	6	0.32728	0.58689	0.69994	0.94946	0.55728	0.77062
UHRF2	17	-0.31307	-1.1758	0.40102	0.8536	0.23967	0.68713
WHSC1L1	20	0.12208	0.42692	0.85182	0.97954	0.66944	0.83318
YEATS2	6	-1.7531	-3.0392	0.036121	0.46182	0.0023721	0.042991
YEATS4	6	-0.20197	-0.38607	0.72497	0.96152	0.69945	0.84919
ZBTB22	6	-0.71533	-1.3336	0.31399	0.82388	0.18234	0.68713
ZBTB39	6	-0.15695	-0.3401	0.76962	0.97457	0.73378	0.86985
ZBTB5	6	-0.34004	-0.80612	0.59357	0.92108	0.42017	0.69464
ZBTB8B	6	-0.37009	-0.89775	0.56485	0.90868	0.36932	0.68713
ZBTB9	6	-0.27752	-0.56779	0.65017	0.93893	0.57018	0.77673
ZCWPW1	12	-0.2462	-0.62953	0.55887	0.90683	0.529	0.75231
ZCWPW2	12	0.57476	1.4827	0.27873	0.81869	0.13815	0.68713
ZKSANT2	12	0.71318	1.4961	0.17065	0.73221	0.13463	0.68713
ENDOU	6	0.58289	0.98668	0.43402	0.87414	0.3238	0.68713
ACR	6	-0.12922	-0.2278	0.80262	0.97493	0.8198	0.90574
AZU1	6	1.6675	0.83703	0.013083	0.33113	0.40258	0.68946
C1R	6	0.58258	0.86665	0.4343	0.87414	0.38613	0.68713
C1RL	6	-0.73049	-1.6238	0.30575	0.82124	0.10442	0.62014
C1S	6	0.76252	1.0459	0.29352	0.81869	0.29562	0.68713
C2	6	-0.30477	-0.79968	0.626	0.93184	0.4239	0.69484
CELA1	6	1.7084	0.78378	0.0099545	0.3254	0.43317	0.69752
CELA2A	6	-0.3046	-0.72388	0.62628	0.93187	0.46914	0.71408
CELA2B	6	0.73456	0.87697	0.31001	0.823	0.38051	0.68713
CELA3A	6	-0.48908	-0.79982	0.46416	0.89179	0.42382	0.69484
CELA3B	6	0.056204	0.11747	0.99801	0.99886	0.90649	0.95198
CFB	6	1.3309	1.0462	0.054323	0.51752	0.29547	0.68713
CFD	6	-1.1067	-2.0062	0.14448	0.70839	0.04483	0.36402
CFI	6	1.0615	0.97139	0.13254	0.68521	0.33135	0.68713
CMA1	6	-0.31982	-0.72961	0.6095	0.92543	0.46563	0.71139
CORIN	6	0.29482	0.86207	0.73976	0.96229	0.38865	0.68713
CTRB1	6	0.88761	1.1349	0.21644	0.77576	0.25641	0.68713
CTRB2	6	-0.40488	-0.94069	0.53641	0.90488	0.34686	0.68713
CTRC	6	-0.31407	-0.78605	0.61604	0.92811	0.43184	0.69752
CTRL	6	1.4097	0.89509	0.04124	0.46965	0.37074	0.68713
CTSG	6	-0.99236	-2.0619	0.18458	0.74713	0.03922	0.33447
ELANE	6	-0.18311	-0.4775	0.74289	0.96384	0.63301	0.814
F10	6	0.76663	0.96139	0.29124	0.81869	0.33636	0.68713
F11	6	1.0912	0.94944	0.12116	0.67244	0.3424	0.68713
F12	6	0.37848	0.90179	0.63652	0.93484	0.36717	0.68713
F2	6	-0.57028	-0.94654	0.40444	0.8556	0.34388	0.68713
F7	6	0.54709	0.85472	0.46559	0.89179	0.39271	0.68713
F9	6	-0.51146	-1.3566	0.44795	0.88533	0.17492	0.68713
GZMA	6	-0.062156	-0.19567	0.87486	0.9807	0.84487	0.91684
GZMB	6	0.12358	0.27576	0.93316	0.99034	0.78274	0.88935
GZMH	6	0.54035	1.2548	0.47213	0.89305	0.20955	0.68713
GZMK	6	0.51069	0.83125	0.49431	0.89964	0.40583	0.6909
GZMM	6	0.39831	0.67192	0.61633	0.92811	0.50164	0.73393
HABP2	6	-0.58585	-1.4839	0.39477	0.84939	0.13784	0.68713
HGFAC	6	-0.63935	-1.6668	0.36064	0.83707	0.095546	0.59377
HP	6	0.15564	0.30544	0.89448	0.98467	0.76003	0.87955
HPN	6	0.40442	0.80084	0.61064	0.92543	0.42323	0.69484
HPR	6	-0.69706	-1.2254	0.32765	0.83668	0.22041	0.68713
KLK1	6	0.25933	0.51819	0.77986	0.97493	0.60432	0.79947
KLK10	6	0.089187	0.23364	0.96672	0.99358	0.81526	0.9051
KLK11	6	-0.093842	-0.17606	0.84101	0.9785	0.86025	0.92525
KLK12	6	0.60827	0.87696	0.41098	0.86105	0.38051	0.68713
KLK13	6	1.2125	0.98941	0.079636	0.59197	0.32246	0.68713
KLK14	6	0.95482	1.0282	0.18203	0.74505	0.30386	0.68713
KLK15	6	0.54928	0.96496	0.46388	0.89179	0.33457	0.68713
KLK2	6	-0.63192	-1.1648	0.36576	0.84283	0.24411	0.68713
KLK3	6	0.6967	1.2072	0.34073	0.83707	0.22735	0.68713
KLK4	6	-0.30259	-0.80725	0.62685	0.93232	0.41952	0.69464
KLK5	6	0.4811	0.8238	0.52588	0.90467	0.41006	0.69092
KLK6	6	-0.53177	-1.2419	0.43117	0.87414	0.21427	0.68713
KLK7	6	1.3828	0.88566	0.044084	0.47988	0.3758	0.68713
KLK9	6	0.98373	0.96946	0.16894	0.73221	0.33231	0.68713
KLKB1	6	0.68977	1.1372	0.34443	0.83707	0.25544	0.68713
LPA	6	0.86467	0.86526	0.22895	0.78384	0.3869	0.68713
MASP1	6	-0.5645	-1.2741	0.40899	0.85953	0.20262	0.68713
MST1	6	-1.2036	-2.0535	0.11291	0.66502	0.040025	0.33751
OVCH1	12	0.47989	1.2287	0.3851	0.84678	0.21917	0.68713
OVCH2	6	-0.32313	-0.58192	0.60694	0.92543	0.56062	0.77209
PLAT	6	0.24337	0.58411	0.79721	0.97493	0.55915	0.77157
PLAU	6	0.81894	1.2493	0.25484	0.80282	0.21156	0.68713
PROC	6	0.46013	0.9189	0.55006	0.90683	0.35815	0.68713
PROZ	6	1.3047	0.88338	0.05802	0.51852	0.37703	0.68713
PRSS1	6	0.7082	1.2035	0.33305	0.83703	0.22878	0.68713
PRSS12	6	0.44596	0.74547	0.5657	0.90868	0.45599	0.70913
PRSS21	6	0.052119	0.11487	0.99431	0.99743	0.90854	0.953
PRSS22	6	0.60566	1.3911	0.4124	0.86105	0.16419	0.68713
PRSS23	6	0.58161	0.95446	0.43601	0.875	0.33985	0.68713
PRSS27	6	-0.43883	-0.87952	0.50597	0.90213	0.37912	0.68713
PRSS3	6	-0.21332	-0.44673	0.71217	0.95646	0.65507	0.82494
PRSS33	6	0.086387	0.2053	0.96815	0.99358	0.83734	0.91351
PRSS35	6	0.0047686	0.012967	0.94084	0.99072	0.98965	0.99799
PRSS36	18	0.25454	0.98571	0.62059	0.93018	0.32427	0.68713
PRSS37	6	1.1121	1.0563	0.11462	0.66502	0.29084	0.68713
PRSS38	6	-1.4917	-2.9281	0.059158	0.51852	0.0034108	0.057935
PRSS41	6	-0.49598	-1.1008	0.45933	0.89179	0.27097	0.68713
PRSS42	6	0.39741	0.72024	0.61718	0.92814	0.47138	0.71438
PRSS45	6	0.41492	1.098	0.59642	0.92146	0.27221	0.68713
PRSS46	12	0.13481	0.42811	0.87571	0.9807	0.66857	0.8324
PRSS48	6	1.4457	0.88505	0.03413	0.4428	0.37613	0.68713
PRSS50	6	1.2536	1.0342	0.069397	0.55782	0.30106	0.68713
PRSS53	18	0.5124	1.5541	0.25	0.80127	0.12016	0.66316
PRSS54	6	0.81962	0.99394	0.25484	0.80282	0.32025	0.68713
PRSS55	6	0.81379	0.94856	0.25853	0.80282	0.34284	0.68713
PRSS56	6	1.454	0.86734	0.032708	0.43561	0.38576	0.68713
PRSS57	6	0.30416	0.46784	0.73038	0.96229	0.6399	0.81581
PRSS58	6	0.90802	1.0107	0.20336	0.76333	0.31216	0.68713
PRSS8	6	0.12905	0.31157	0.92577	0.98939	0.75537	0.87876
PRTN3	6	0.55231	0.98377	0.46189	0.89179	0.32523	0.68713
ST14	6	-0.13514	-0.31215	0.79778	0.97493	0.75492	0.87876
TMPRSS11A	6	0.62028	1.0416	0.40102	0.8536	0.2976	0.68713
TMPRSS11B	6	0.49713	1.205	0.51052	0.90467	0.22821	0.68713
TMPRSS11D	6	1.7729	0.8035	0.0073948	0.3254	0.42169	0.69484
TMPRSS11E	6	0.0054104	0.014083	0.94141	0.99072	0.98876	0.99799
TMPRSS11F	6	0.8163	1.0154	0.25739	0.80282	0.30991	0.68713
TMPRSS12	6	0.22765	0.47311	0.81342	0.97551	0.63613	0.81409
TMPRSS13	6	1.2144	1.0465	0.079067	0.5911	0.29532	0.68713
TMPRSS15	6	0.073096	0.11867	0.98237	0.99654	0.90554	0.95147
TMPRSS2	6	-0.33186	-0.70118	0.60011	0.92382	0.48319	0.72371
TMPRSS3	6	0.31585	0.70427	0.71587	0.95898	0.48126	0.7222
TMPRSS4	6	-0.22667	-0.47938	0.70051	0.94987	0.63167	0.814
TMPRSS5	6	-0.376	-1.1386	0.56086	0.90868	0.25487	0.68713
TMPRSS6	6	-0.14621	-0.30148	0.78157	0.97493	0.76305	0.88166
TMPRSS7	6	0.78274	0.93188	0.281	0.81869	0.3514	0.68713
TMPRSS9	18	-0.42726	-1.5679	0.27474	0.81313	0.1169	0.65241
TPSAB1	6	-0.84174	-1.8089	0.25028	0.80127	0.070467	0.50256
TPSB2	6	-0.60401	-1.56	0.38339	0.84678	0.11877	0.65852
TPSD1	6	0.2028	0.43435	0.84101	0.9785	0.66404	0.82978
TPSG1	6	-0.88598	-1.3731	0.2281	0.78384	0.16972	0.68713
TPP2	12	0.79068	1.3275	0.12628	0.67368	0.18433	0.68713
HTRA1	12	0.77787	1.4325	0.13311	0.68521	0.15199	0.68713
HTRA3	12	0.17128	0.417	0.82053	0.9773	0.67667	0.83745
HTRA4	12	0.451	1.091	0.42093	0.86804	0.27528	0.68713
HTRA2	12	-0.75948	-2.6458	0.12116	0.67244	0.0081489	0.10812
IMMP1L	6	0.19954	1.1523	0.84414	0.97858	0.24922	0.68713
IMMP2L	6	1.0726	0.98598	0.12713	0.67368	0.32414	0.68713
SEC11A	12	0.96565	1.5693	0.050626	0.50562	0.11658	0.65241
SEC11C	6	0.31192	0.81542	0.72042	0.95983	0.41483	0.69348
CLPP	6	-1.3498	-3.1215	0.081058	0.59874	0.0017996	0.034765
RHBDF1	6	-0.47595	-0.96539	0.47867	0.89305	0.33435	0.68713
RHBDF2	12	0.42275	1.3503	0.45478	0.89179	0.17691	0.68713
RHBDD2	6	-0.11309	-0.36921	0.82253	0.97736	0.71197	0.85499
PSMB10	6	-0.78267	-2.0565	0.28299	0.81869	0.039733	0.33663
PSMB7	6	-1.4037	-2.5468	0.069966	0.55782	0.010873	0.13228
PSMB6	6	-26.22	-35.727	0.004835	0.28333	1.5e-279	3.5161e-277
PSMB9	6	0.21727	0.41225	0.82338	0.97736	0.68015	0.83903
PSMB5	6	-2.9453	-4.4218	0.011661	0.3254	9.7889e-06	0.00040974
PSMB8	6	0.019232	0.037698	0.95734	0.99204	0.96993	0.98992
PSMB4	6	-2.6161	-1.6094	0.014221	0.33113	0.10753	0.62698
PSMB3	6	-2.4263	-1.1705	0.015358	0.34146	0.2418	0.68713
PSMB2	6	-1.9909	-3.2464	0.023322	0.38498	0.0011686	0.025364
PSMB1	6	-2.7374	-1.7118	0.013367	0.33113	0.08693	0.56474
PSMA7	6	-2.5857	-4.1383	0.014221	0.33113	3.4989e-05	0.001295
PSMA8	6	0.89413	1.0409	0.21217	0.7731	0.2979	0.68713
PSMA6	6	-3.4727	-5.1923	0.010808	0.3254	2.0774e-07	1.4907e-05
PSMA5	6	-0.67092	-1.01	0.34556	0.83707	0.3125	0.68713
PSMA4	6	-1.5915	-2.5803	0.049488	0.50562	0.0098701	0.1235
PSMA3	6	-0.44025	-0.97536	0.50427	0.90213	0.32938	0.68713
PSMA2	6	-2.5653	-3.699	0.014221	0.33113	0.00021643	0.0061868
PSMA1	6	-3.0427	-4.6686	0.011092	0.3254	3.0319e-06	0.00014405
TPP1	6	0.26631	0.6025	0.77332	0.97457	0.54684	0.76399
DPP10	6	0.4665	1.0273	0.54124	0.90671	0.3043	0.68713
DPP4	6	1.1478	1.1315	0.10097	0.63966	0.25784	0.68713
DPP6	6	-0.0054285	-0.01376	0.93003	0.98941	0.98902	0.99799
DPP8	6	0.19437	0.383	0.85154	0.97954	0.70172	0.85105
DPP9	6	0.14425	0.28453	0.91041	0.9874	0.776	0.88793
PREP	6	-0.0086261	-0.02024	0.92691	0.98939	0.98385	0.99599
PCSK1	6	1.463	0.9408	0.03157	0.42857	0.34681	0.68713
PCSK2	6	0.017416	0.04563	0.95592	0.99204	0.96361	0.98575
PCSK4	6	0.82669	1.0956	0.25057	0.80127	0.27325	0.68713
PCSK5	6	-0.62016	-1.5154	0.37287	0.84498	0.12966	0.68712
