sgRNA,Gene,DLD1-Cont1.initial,DLD1-Cont1.final
ZNF296_E3_543.118,ZNF296,788,262
MMP25_1689.86,MMP25,1363,688
ZNF572_E3_1077.73,ZNF572,2458,1762
BTBD19_BTB30123_E1_876.6,BTBD19,1284,940
CLK1_PKc_E7_167.7,CLK1,943,546
TPSD1_729.63,TPSD1,2924,943
ZFP36L2_1485.43,ZFP36L2,645,522
CFLAR_708.34,CFLAR,4268,3034
RNF130_1260.97,RNF130,2393,2086
RAB40B_837.91,RAB40B,1606,831
CELA1_777.107,CELA1,1252,755
MAP4K1_PKc_E1_54.5,MAP4K1,1412,654
ANAPC7_1800.131,ANAPC7,3005,2614
JMJD1C_e22_86.0,JMJD1C,4925,3440
LYN_PKc_E9_183.5,LYN,1161,368
ISL1_E4_174.2,ISL1,1905,1520
SGK494_PKc_E7_41,SGK494,599,312
PSMA7_747.44,PSMA7,2484,398
ZNF528_E7_1308.84,ZNF528,2781,2045
DCAF10_1680.113,DCAF10,2779,2088
CTCFL_E5_134.11,CTCFL,791,852
ONECUT1_E2_165.5,ONECUT1,3408,2194
UBE4B_3909.145,UBE4B,1652,997
DPYS_142.9,DPYS,1855,1251
AGA_1041.24,AGA,1181,944
PCSK5_5583.73,PCSK5,2166,1298
ZCWPW1_CW256303_E1_1947.237,ZCWPW1,1426,1110
EPHB1_PKc_E13_150.12,EPHB1,804,411
GUCY2F_PKc_E8_90,GUCY2F,623,395
NRBP2_PKc_E3_102.11,NRBP2,857,247
ERBB3_PKc_E18_75.4,ERBB3,392,387
ZNF581_E2_246.46,ZNF581,2416,2420
UBE2U_681.16,UBE2U,3071,2260
ZNF331_E7_993.87,ZNF331,140,329
FBXW12_1395.9,FBXW12,2208,1456
PBRM1_Bah9571049_E1_4749.369,PBRM1,1561,911
TINAGL1_1404.179,TINAGL1,1670,1504
MAST2_PKc_E17_133.14,MAST2,733,415
STAT4_E15_84.3,STAT4,2193,1550
KLHL8_BTB57163_E1_1863.18,KLHL8,2798,1828
CDYL2_Chromo_E2_144.8,CDYL2,1761,1167
RIPK2_PKc_E6_162.6,RIPK2,1306,1327
TRIM43_3,TRIM43,1472,862
ZBTB18_BTB23119_E1_1596.1,ZBTB18,3561,2448
PARP9_Macro117295_E1_2565.247,PARP9,1366,1295
TRIM9_2133.369,TRIM9,1172,991
ZNF33A_E5_1407.74,ZNF33A,5192,3621
ADAMTS7_5061.109,ADAMTS7,3395,2934
MIB1_3021.63,MIB1,1384,1113
ZFP36_999.181,ZFP36,2041,2579
ZNF777_E6_849.109,ZNF777,1819,1274
ZFP36_999.26,ZFP36,1220,1226
IGF1R_PKc_E19_130.1,IGF1R,1059,371
ANAPC7_1800.72,ANAPC7,1496,1385
CPB1_1254.121,CPB1,3599,3272
RNF130_1260.24,RNF130,1396,1140
PRKCE_PKc_E9_42.1,PRKCE,1553,756
CTSC_67.1,CTSC,2551,2406
UBE2Q1_1269.148,UBE2Q1,548,469
GABPA_E9_182.11,GABPA,2667,315
ZGLP1_E3_94.18,ZGLP1,925,671
SPI1_E5_261.2,SPI1,1616,1020
KDM4C_tudor935990_E1_3171.166,KDM4C,1182,972
CUL9_7554.556,CUL9,1381,1176
GLIS2_E6_53.5,GLIS2,794,734
FURIN_2385.85,FURIN,1155,791
ERN1_PKc_E15_190,ERN1,1017,749
SOX17_E1_109.0,SOX17,2656,1953
USP17L2_1593.25,USP17L2,4308,1461
CSNK1G3_PKc_E6_235.1,CSNK1G3,672,230
ZBTB16_BTB25125_E1_2022.343,ZBTB16,1362,1003
CEBPG_E2_162.0,CEBPG,1840,996
DYRK4_PKc_E8_82.5,DYRK4,1144,1217
TRIM58_1461.254,TRIM58,2339,1891
LONP2_2559.61,LONP2,2436,1567
E2F3_E3_194.7,E2F3,3366,2026
TCF15_E1_168.9,TCF15,1619,1223
HOXB4_E2_177.5,HOXB4,634,684
KCNB2_BTB37136_E1_2736.361,KCNB2,1578,1468
MMP24_1938.323,MMP24,2948,1996
IRF3_E3_165.17,IRF3,1401,2041
PRTN3_771.3,PRTN3,2317,1653
TBX18_E5_168.17,TBX18,693,766
ASB9_885.41,ASB9,1633,1785
LBX2_E2_171.17,LBX2,436,465
ZNF429_E4_1188.90,ZNF429,7158,8302
ZFP64_E5_252.4,ZFP64,2525,1650
TWIST2_Ex_176.15,TWIST2,861,1119
SP140L_Phd_E15_101.7,SP140L,1374,1035
FBXL3_1287.5,FBXL3,1439,842
PRSS56_1812.382,PRSS56,780,1005
RUNX1_E4_129.3,RUNX1,488,376
ZNF180_E5_1083.77,ZNF180,1342,1181
MEIS1_E8_63.4,MEIS1,2608,2213
CDRT1_2,CDRT1,2548,1424
BTBD2_BTB110217_E1_1578.253,BTBD2,1020,1031
TGIF2_E2_138.3,TGIF2,1097,758
TRIM21_1428.33,TRIM21,938,677
FBXL17_2106.112,FBXL17,3280,2505
AXL_PKc_E14_78.7,AXL,980,525
PRKACG_PKc_E1_948.136,PRKACG,570,397
HES2_E2_96.8,HES2,2098,1508
KLHL13_BTB85191_E1_1977.28,KLHL13,492,469
ST18_E11_112.0,ST18,1969,1373
MAP3K8_PKc_E4_108.6,MAP3K8,1352,1434
CELA3B_813.93,CELA3B,1988,1587
ZNF285_E5_1002.106,ZNF285,3080,2675
STK31_tudor31147_E1_3060.238,STK31,1760,2067
IRAK3_PKc_E10_63,IRAK3,699,653
DMRT1_E1_141.13,DMRT1,1300,1134
MYLK4_PKc_E5_94.2,MYLK4,1493,1390
SMARCA2_BD_e29_54.3,SMARCA2,3014,2678
HDAC7_e22_119.18,HDAC7,2252,1449
TRIM16_1695.254,TRIM16,3615,2649
PRSS54_1188.22,PRSS54,2144,1298
DMTF1_SANT3_E14_152.13,DMTF1,1642,830
YEATS4_Yeats44126_E1_684.17,YEATS4,1444,362
TULP3_E6_114.3,TULP3,4116,3269
KMT2A_Phd3_E15_62.1,KMT2A,712,453
TBL1XR1_9,TBL1XR1,1348,303
HERC3_2799.160,HERC3,1401,1306
CAD_6678.59,CAD,1887,1110
USP8_3357.169,USP8,3100,848
UBE2J1_957.6,UBE2J1,2721,1402
ARID4A_Chromo_E18_46.1,ARID4A,2663,1655
HELT_E2_105.13,HELT,1960,1059
KMT2C_Phd2_E9_115.5,KMT2C,1803,1388
TRIM40_777.111,TRIM40,886,524
BARHL1_E2_155.12,BARHL1,500,228
JOSD2_567.42,JOSD2,2721,2143
CHD1L_Macro716866_E1_2694.169,CHD1L,1621,1353
KCNS2_BTB19118_E1_1434.18,KCNS2,1727,1585
RBBP6_5379.10,RBBP6,2221,132
MEX3A_1563.180,MEX3A,3119,1863
TET1_CXXC585624_E1_6411.587,TET1,2687,2588
MTF2_Phd1_E4_73.0,MTF2,3215,1910
MORC3_CW408446_E1_2820.171,MORC3,1048,770
SBK1_PKc_E3_203.12,SBK1,731,509
F12_1848.99,F12,1371,1114
FBXL18_2157.81,FBXL18,1317,1106
TRIM42_2172.237,TRIM42,815,867
TRIM43_4,TRIM43,2684,1346
ZBTB22_BTB47149_E1_1905.391,ZBTB22,1057,676
PHF2_e7_163.12,PHF2,2072,1175
RHOBTB2_BTB443492_E1_2250.28,RHOBTB2,119,232
KDM5C_e11_95.9,KDM5C,1076,810
SPSB1_822.25,SPSB1,767,720
ZNF34_E6_1071.48,ZNF34,1062,518
FOXE1_E1_300.18,FOXE1,416,417
HOXB1_E2_168.4,HOXB1,1229,1224
PDZRN3_3201.4,PDZRN3,483,489
ZMYND8_BD_e7_88.1,ZMYND8,2009,677
OVCH1_3405.49,OVCH1,1623,1517
PHF20_Phd_E14_87.4,PHF20,2111,1048
NRBP2_PKc_E8_84.6,NRBP2,1050,439
SOCS5_1611.87,SOCS5,1710,1812
PRSS42_882.45,PRSS42,2397,1828
DCAF11_1641.187,DCAF11,2299,1310
OVOL2_E4_47.0,OVOL2,2499,1270
CSDC2_E3_92.8,CSDC2,578,330
SIX1_E1_156.29,SIX1,2253,2056
TRIM42_2172.242,TRIM42,627,686
ZNF121_Ex_993.10,ZNF121,1746,1812
KLHL26_BTB56157_E1_1848.37,KLHL26,1166,807
RFX4_E5_62.3,RFX4,515,513
ZNF827_E3_173.10,ZNF827,1470,1027
ZNF322_E5_246.18,ZNF322,2004,1708
RAB40AL_837.136,RAB40AL,1310,978
LIMK1_PKc_E8_42.1,LIMK1,310,259
MYBL1_SANT2_E4_32.1,MYBL1,2895,2354
ATF7_E10_126.12,ATF7,857,597
PHEX_2250.32,PHEX,1578,1563
POU2F1_E11_63.4,POU2F1,1827,427
METAP1_1161.88,METAP1,2967,1095
RPS6KA2_PKc2_E13_131.14,RPS6KA2,321,506
TSNARE1_SANT_E4_234.14,TSNARE1,1915,1115
TAF1_BD2_e31_93.0,TAF1,8145,2112
SPPL2A_1563.1,SPPL2A,2154,2042
TWIST1_E1_168.18,TWIST1,313,562
BRD3_BD2_e7_129.0,BRD3,1751,1332
HSPBAP1_e4_137.15,HSPBAP1,2326,1685
TESK1_PKc_E2_122.1,TESK1,1833,1435
MMP28_246.7,MMP28,4477,3983
ASB13_837.55,ASB13,1471,987
ZNF85_E5_1080.76,ZNF85,2302,2229
ITCH_2259.63,ITCH,2972,2116
OVCH2_1698.12,OVCH2,3089,2325
MID1_2004.0,MID1,2276,1989
USP17L13_885.84,USP17L13,2035,1595
KLF14_E1_168.20,KLF14,1904,1914
ATOH8_E1_78.10,ATOH8,780,709
ASB6_1266.31,ASB6,1847,936
OTUD5_1716.265,OTUD5,1918,1993
DDR1_PKc_E14_237.4,DDR1,1324,1128
TXK_PKc_E12_65,TXK,1501,955
ZNF30_E5_1491.43,ZNF30,2115,1393
ZNF593_E1_200.25,ZNF593,402,436
MYLK2_PKc_E8_142.4,MYLK2,1076,846
CASP3_834.12,CASP3,1950,2335
FBXO18_3285.312,FBXO18,191,327
FBXL16_8,FBXL16,1221,1183
TRIM35_1482.97,TRIM35,834,746
STK10_PKc_E2_165.13,STK10,1157,1310
CISH_828.30,CISH,1806,1634
ASB3_1557.138,ASB3,2625,1496
ZNF329_E4_1050.36,ZNF329,1331,1073
FBXO4_6,FBXO4,2940,1528
HERC2_14505.1572,HERC2,224,194
FBXO21_1887.241,FBXO21,456,482
ZNF688_E3_153.5,ZNF688,1293,898
FBXO30_4,FBXO30,3064,2219
RNF26_1302.135,RNF26,1215,853
STK39_PKc_E2_113.5,STK39,437,495
GGH_957.47,GGH,5302,2818
ZNF433_E4_1221.42,ZNF433,2340,2176
KDM1A_e14_112.1,KDM1A,3379,909
ZNF234_E6_1245.105,ZNF234,2556,1800
DDB1_3423.305,DDB1,4435,728
ZNF768_E2_747.116,ZNF768,803,717
WNK1_PKc_E1_177.4,WNK1,4181,1015
CISH_828.43,CISH,1209,838
CDKL5_PKc_E6_121.2,CDKL5,1705,1297
CASP2_939.41,CASP2,3016,2880
PRMT3_e9_122.6,PRMT3,831,727
USP35_3057.38,USP35,2056,1270
TRIM4_1503.209,TRIM4,717,515
SPIC_E5_252.1,SPIC,1346,594
PDGFRB_PKc_E16_161.11,PDGFRB,819,596
AK1_PKc_E5_117.13,AK1,825,735
ASRGL1_927.73,ASRGL1,1697,1107
ASB18_1401.115,ASB18,2216,2059
ZSCAN10_E6_1281.169,ZSCAN10,2662,1553
ZNF585B_E5_1839.15,ZNF585B,1391,1805
ZNF791_E4_1428.26,ZNF791,1109,1117
CSK_PKc_E7_61.3,CSK,924,875
TLL2_3048.5,TLL2,2800,2378
ARNT_E6_157.11,ARNT,4049,2957
RORC_E4_142.14,RORC,2779,1898
CDC26_2,CDC26,798,131
GZF1_BTB21133_E1_2136.3,GZF1,1951,1358
ZHX2_E3_1239.130,ZHX2,753,783
KCTD6_BTB14102_E1_714.4,KCTD6,594,456
OTX2_E2_135.7,OTX2,2086,1394
PRSS42_882.61,PRSS42,1607,1347
USP17L3_1593.17,USP17L3,1454,701
CDRT1_3,CDRT1,1311,530
JARID2_E7_88.5,JARID2,1322,1033
ATG4A_1197.14,ATG4A,1474,1627
HMX2_E2_174.20,HMX2,3590,2841
ZBED2_E2_162.1,ZBED2,1784,1683
DNMT3B_ADD431550_E1_2562.295,DNMT3B,1044,571
ZNF687_E7_330.57,ZNF687,1409,851
MATK_PKc_E8_61.3,MATK,1581,839
ZBTB26_BTB23123_E1_1326.117,ZBTB26,501,463
SETDB1_tudor348400_E1_3876.82,SETDB1,2910,1692
SCYL3_PKc_E2_141,SCYL3,1109,718
AXL_PKc_E15_93.5,AXL,2365,1239
TRIM24_BD_e18_150.4,TRIM24,1741,915
PWWP2B_PWWP488574_E1_1773.201,PWWP2B,786,830
UBE2D4_444.8,UBE2D4,3078,1957
RNF219_2181.172,RNF219,2874,1638
UBR3_5667.499,UBR3,973,827
MYLK4_PKc_E7_142.8,MYLK4,1876,1255
GATA1_E4_135.14,GATA1,762,755
RNF141_693.50,RNF141,1688,1508
RNF128_1287.89,RNF128,1051,759
HSPBAP1_e3_182.7,HSPBAP1,4755,3261
MLX_E4_60.4,MLX,873,902
PRMT9_e4_168.6,PRMT9,2610,2077
SIX3_E1_147.5,SIX3,1196,762
TRIM7_1536.11,TRIM7,1064,791
ZNF17_E3_1239.12,ZNF17,3248,2291
KCTD15_BTB58145_E1_852.115,KCTD15,857,994
TRIM27_1542.3,TRIM27,178,304
CDC5L_SANT_E2_104.4,CDC5L,3795,647
CUL2_2295.111,CUL2,2573,642
NTRK2_PKc_E19_235.8,NTRK2,1055,838
NFYC_E3_57.2,NFYC,3542,480
TRIM68_1458.218,TRIM68,775,535
USP7_3309.281,USP7,3549,1925
SFMBT1_MBT360453_E1_2601.257,SFMBT1,1705,1011
ZNF541_E2_78.0,ZNF541,2478,1929
AK3_PKc_E1_127.18,AK3,764,505
DOT1L_e9_80.7,DOT1L,2093,435
OBSCN_PKc2_E104_150.1,OBSCN,598,535
PBRM1_BD1_e4_148.6,PBRM1,1280,726
ADAM33_2442.442,ADAM33,735,774
ZNF771_E3_492.60,ZNF771,605,486
GAN_BTB20125_E1_1794.4,GAN,808,714
LNPEP_3078.76,LNPEP,1749,1193
BMP1_2961.6,BMP1,1567,1422
GATA5_E3_135.5,GATA5,2325,1831
RFX4_E4_124.13,RFX4,2681,2108
MYB_SANT_E4_52.1,MYB,1887,1163
ADAM18_167.13,ADAM18,2515,2213
ZNF549_E4_1143.1,ZNF549,252,231
HOXC11_E2_171.14,HOXC11,3424,2366
RNF43_2352.78,RNF43,2403,2001
USP29_2769.216,USP29,1181,1089
ZCWPW1_CW256303_E1_1947.241,ZCWPW1,1016,627
RNF43_2352.68,RNF43,2393,1852
AK3_PKc_E3_173.2,AK3,834,662
PCGF2_1035.4,PCGF2,1663,1303
ZNF510_E6_1272.27,ZNF510,1630,1068
GSC2_E2_135.11,GSC2,1155,1212
PIAS4_E9_132.5,PIAS4,2241,1259
ATF2_E12_133.1,ATF2,615,464
CPD_4143.365,CPD,3065,1515
ETV5_E11_108.13,ETV5,923,646
SNAI3_E3_44.4,SNAI3,3655,1776
POU6F1_E6_177.10,POU6F1,2832,3129
FBXL12_981.207,FBXL12,2445,2203
TRIB1_PKc_E3_361.38,TRIB1,1647,1792
TBX6_E5_147.23,TBX6,1300,1191
ZNF317_E7_1077.148,ZNF317,522,548
HERC5_3075.212,HERC5,5091,3989
TAL1_E6_177.0,TAL1,1857,1438
USP8_3357.182,USP8,3399,353
ABHD13_1014.56,ABHD13,2828,2777
ZBTB7B_E5_196.8,ZBTB7B,958,603
ASB4_1281.143,ASB4,1616,1190
KLK10_831.22,KLK10,1803,1815
DYRK4_PKc_E5_137,DYRK4,1049,892
ROR2_PKc_E9_852.88,ROR2,1605,1582
UBE2F_558.20,UBE2F,950,1286
ZNF473_E5_1962.95,ZNF473,1458,1308
PDPK1_PKc_E2_48.1,PDPK1,1686,919
FBXO34_2136.165,FBXO34,1713,1383
ZNF580_E1_237.27,ZNF580,480,464
RNF133_1131.54,RNF133,1608,1481
LACTB_1644.85,LACTB,6643,3814
TRIM72_1434.277,TRIM72,1708,1089
GSK3A_PKc_E4_111.4,GSK3A,941,805
PTK2_PKc_E16_90.1,PTK2,1261,404
ZBTB44_E5_47.1,ZBTB44,2549,1730
RNF138_E7_84.4,RNF138,1948,1448
ZNF529_E6_1119.49,ZNF529,2126,1767
NCOR1_E18_95.1,NCOR1,3153,2583
ZNF384_E7_188.3,ZNF384,6539,4045
TRIM65_1554.1,TRIM65,799,656
EGR1_E2_78.1,EGR1,2873,1858
THRA_E4_69.0,THRA,3370,1474
KLHL1_BTB202305_E1_2247.55,KLHL1,898,947
ZNF700_E4_1239.89,ZNF700,3767,2895
HERC4_2385.20,HERC4,828,630
MYCBP2_14037.792,MYCBP2,1170,802
DLX6_E2_129.6,DLX6,2325,2053
LATS2_PKc_E7_107.3,LATS2,1451,1135
PTK7_PKc_E18_152.4,PTK7,1675,1328
ADAMTS13_4284.886,ADAMTS13,2720,2425
FOXA2_E2_234.6,FOXA2,724,709
RHBDD2_672.1,RHBDD2,2628,2934
NAALAD2_2223.128,NAALAD2,2153,2279
CAMK2D_PKc_E2_95.4,CAMK2D,2243,1390
ISL1_E4_180.20,ISL1,293,237
NEUROD1_E2_177.15,NEUROD1,2737,2040
GCN5_e12_59.1,GCN5,1458,925
TADA2A_SANT_E5_92.5,TADA2A,3122,1851
ZNF514_E5_498.9,ZNF514,4386,3180
PCNA_e2.2,PCNA,5502,378
RSF1_Phd_E7_39.0,RSF1,1844,1929
RNF10_2436.274,RNF10,1808,1387
HIVEP1_E4_4854.350,HIVEP1,2524,1626
HES3_E2_81.0,HES3,2422,2274
ZBTB42_E1_159.9,ZBTB42,2138,1694
CFB_2295.136,CFB,3284,1957
DPEP2_1461.174,DPEP2,2189,1030
EIF2AK3_PKc_E14_168.13,EIF2AK3,1260,1255
ZBTB21_E3_873.30,ZBTB21,952,836
SNRK_PKc_E5_76.4,SNRK,1791,1340
ABTB1_BTB105178_E1_1437.4,ABTB1,1883,1431
RNF208_786.99,RNF208,740,532
CREBBP_e26_114.9,CREBBP,1830,804
PARP14_Macro801977_E1_5406.412,PARP14,914,835
MIXL1_E1_135.12,MIXL1,1210,1082
PLK2_PKc_E2_108,PLK2,1221,690
DEAF1_E4_88.6,DEAF1,3173,2144
ZNF501_E3_582.35,ZNF501,2273,2034
ZFP92_E4_657.25,ZFP92,1934,2003
PHF19_tudor4387_E1_624.98,PHF19,1648,1237
FBXO18_3285.408,FBXO18,691,401
WHSC1L1_PWWP9581051_E1_4314.157,WHSC1L1,1365,694
PRKRIR_E1_80.8,PRKRIR,841,37
TRIM16_1695.30,TRIM16,1343,992
SP100_E21_88.4,SP100,4795,5746
HGFAC_1968.271,HGFAC,2607,2550
ZBTB6_BTB23127_E1_1275.81,ZBTB6,1031,904
CREB3_E6_67.3,CREB3,2387,2409
SKP1_483.35,SKP1,4611,1486
ASB16_1362.247,ASB16,1734,1176
ZNF131_BTB24129_E1_1770.9,ZNF131,513,110
CREB5_E9_138.3,CREB5,521,600
SPSB1_822.17,SPSB1,1360,1139
ADAM10_2247.45,ADAM10,3143,2106
CAD_6678.74,CAD,2877,1135
TBX1_E3_86.5,TBX1,4520,1509
DTX4_1860.357,DTX4,643,437
FXR2_Agenet69127_E1_2022.346,FXR2,1283,528
OXSR1_PKc_E6_110.9,OXSR1,2022,1795
TLX3_E2_167.13,TLX3,1835,1319
ZNF418_E4_1161.84,ZNF418,1223,1594
ZFPL1_933.5,ZFPL1,1809,1379
ZNF526_E3_963.118,ZNF526,199,95
PARP14_Macro12271354_E1_5406.219,PARP14,465,386
DBP_E4_159.4,DBP,655,661
TRAF7_2013.261,TRAF7,2842,1345
TRIM15_1398.36,TRIM15,1468,734
SOHLH2_E6_53.0,SOHLH2,5368,3833
CSF1R_PKc_E14_111.8,CSF1R,691,419
ZNF484_E4_1164.25,ZNF484,856,521
KLK15_771.8,KLK15,2433,1625
RFWD2_2124.57,RFWD2,2911,1099
ZBTB5_BTB14121_E1_2034.15,ZBTB5,2785,1073
USP28_3234.276,USP28,765,826
SCYL2_PKc_E4_145,SCYL2,1772,1482
ZNF131_E6_47.0,ZNF131,4027,1332
HIVEP2_E5_4578.249,HIVEP2,2156,2326
TTC3_6078.249,TTC3,3110,2924
SCAF11_4392.284,SCAF11,774,803
SKP2_1275.85,SKP2,2070,855
ZNF48_E2_1083.161,ZNF48,242,112
RNF123_3945.344,RNF123,912,388
ZNF35_E4_834.61,ZNF35,3977,2666
PRPF19_1515.217,PRPF19,2041,80
ASB18_1401.152,ASB18,1187,813
SMARCAL1_D_e10_66.2,SMARCAL1,1675,1499
TRIM77_1353.1,TRIM77,2587,2607
SHH_1389.83,SHH,2250,1354
HDAC6_a2_e20_134.7,HDAC6,1075,848
HECTD3_2586.184,HECTD3,530,553
SOX12_E1_216.13,SOX12,1728,1201
RNF185_579.13,RNF185,1425,1035
PPIL2_1563.84,PPIL2,2057,667
SENP8_639.11,SENP8,1685,1034
WSB1_1266.26,WSB1,833,809
BAZ2B_BD_e36_144.8,BAZ2B,2350,1917
PSKH2_PKc_E2_667.2,PSKH2,778,532
PDPK1_PKc_E2_48.4,PDPK1,1105,326
BRD1_BD_e6_237.11,BRD1,365,457
WSB2_1266.138,WSB2,758,724
PRSS1_744.84,PRSS1,1604,1425
CECR2_BD_e14_59.3,CECR2,1475,995
HECW2_4719.265,HECW2,2551,1642
RPS6KB1_PKc_E3_42.1,RPS6KB1,2090,1168
ZIC3_E2_137.3,ZIC3,3994,3947
KCNC2_BTB10151_E1_1917.248,KCNC2,479,601
GFI1_E5_138.6,GFI1,996,1332
TRIM7_1536.62,TRIM7,1251,1221
LATS1_PKc_E5_487.28,LATS1,1367,1111
KIAA2018_E6_60.3,KIAA2018,1654,905
ZBTB7C_BTB24127_E1_1860.367,ZBTB7C,339,280
KDM5B_Phd2_E23_132.0,KDM5B,867,896
RNF152_612.3,RNF152,857,1083
FER_PKc_E19_123.7,FER,463,516
ZBTB7C_E2_113.17,ZBTB7C,876,443
HTRA4_1431.136,HTRA4,2406,1510
SP3_E6_121.0,SP3,1892,1232
SBK1_PKc_E2_70.8,SBK1,938,636
RCOR1_E11_54.1,RCOR1,2450,2767
CPA1_1260.69,CPA1,2539,1786
UBP1_E5_107.7,UBP1,1897,1274
ZBTB2_E3_639.1,ZBTB2,1050,849
BFAR_1353.67,BFAR,2551,1886
SOLH_3261.24,SOLH,1392,1455
NR2E3_E2_127.8,NR2E3,2766,1740
ZNF282_E8_330.7,ZNF282,2907,2561
ZNF791_E4_1428.110,ZNF791,2675,2169
KLF5_E4_78.9,KLF5,2188,987
RPS6KB2_PKc_E3_42,RPS6KB2,1082,879
YY1_E5_126.7,YY1,2800,224
DCAF5_2829.440,DCAF5,1555,1327
OTUD3_1197.5,OTUD3,4473,4421
UBE2S_3,UBE2S,901,672
PTK6_PKc_E6_182.14,PTK6,803,633
ZBTB45_BTB23122_E1_1536.28,ZBTB45,973,748
RNF126_936.62,RNF126,822,980
TAOK3_PKc_E8_114.8,TAOK3,1242,730
DMRT1_E1_141.2,DMRT1,434,827
ADAM11_2310.107,ADAM11,2429,1262
UNCX_E2_135.10,UNCX,1482,781
neg66,neg66,4958,4451
ANKIB1_3270.51,ANKIB1,4265,2980
ZBTB8A_BTB14122_E1_1326.4,ZBTB8A,982,800
MYCBP2_14037.344,MYCBP2,2862,2643
RNF17_tudor12321277_E1_4872.142,RNF17,1213,754
ZNF616_E4_1668.76,ZNF616,4073,3759
TUB_E8_114.19,TUB,1971,2417
PRMT8_e5_143.13,PRMT8,5345,4463
CNDP1_1524.43,CNDP1,2775,1615
TRIM2_2316.80,TRIM2,2074,1729
ASCL2_E2_126.2,ASCL2,243,190
PSMB3_618.67,PSMB3,681,279
PTK7_PKc_E18_152.17,PTK7,449,385
KIT_PKc_E13_111.6,KIT,628,1251
RNF5_543.73,RNF5,1762,1573
ZNF675_E4_1164.14,ZNF675,3362,3350
FBXO42_2154.323,FBXO42,1475,1076
ASB8_867.102,ASB8,1985,1597
PDZRN3_3201.504,PDZRN3,1031,869
RNF25_1380.233,RNF25,1409,955
KLHL14_BTB23181_E1_1887.256,KLHL14,1049,1275
FOXA3_E2_234.9,FOXA3,1594,1263
TRIM10_1446.4,TRIM10,2421,1602
MDM4_1473.68,MDM4,2477,2315
ADAMTS14_3681.703,ADAMTS14,1454,1405
NFXL1_2736.134,NFXL1,2898,2196
POU2F3_E9_63.0,POU2F3,1823,1208
SP140_E19_88.0,SP140,1663,1728
ZNF19_E6_648.46,ZNF19,4886,4213
ZNF507_E5_115.4,ZNF507,2790,2717
FYN_PKc_E11_77.4,FYN,2630,1603
KAT6B_Phd1_E5_77.1,KAT6B,2183,1244
UBE2I_477.0,UBE2I,964,389
VPS41_2565.110,VPS41,1750,1256
ZNF343_E7_915.85,ZNF343,1472,1031
TDRD1_tudor766813_E1_3570.102,TDRD1,1706,1387
MIXL1_E1_135.10,MIXL1,1180,1443
TRIM16_1695.84,TRIM16,1659,1280
BAZ2B_BD_e36_144.2,BAZ2B,1415,1440
FBXO16_843.72,FBXO16,665,451
PSKH1_PKc_E3_108.4,PSKH1,1305,1150
ZBTB47_E3_148.4,ZBTB47,2540,2223
UBE2D2_444.34,UBE2D2,2258,1765
KDR_PKc_E21_154.5,KDR,1560,1262
UBE2T_594.44,UBE2T,1492,808
KLHL30_BTB23130_E1_1737.342,KLHL30,772,556
TRIM60_1416.4,TRIM60,787,647
ATM_PKc_E62_36.1,ATM,800,156
NR2C2_E6_180.6,NR2C2,1022,906
VPS11_2825.206,VPS11,3666,1903
E2F6_E3_194.0,E2F6,920,1020
BHLHE40_E3_108.7,BHLHE40,2129,2071
ZBTB3_E2_75.2,ZBTB3,2359,1547
MEF2B_E3_180.6,MEF2B,1537,1063
TRIM60_1416.108,TRIM60,745,579
KCNS2_BTB19118_E1_1434.6,KCNS2,2935,2195
DPEP2_1461.4,DPEP2,2926,1999
KLHL25_BTB36144_E1_1770.8,KLHL25,700,621
KLF1_E2_75.2,KLF1,793,612
ZNF831_E1_144.11,ZNF831,1409,1476
FBXL3_1287.9,FBXL3,906,673
VAX2_E2_129.0,VAX2,1576,1431
HERC3_2799.38,HERC3,4227,2761
ASB16_1362.225,ASB16,801,399
GSC2_E2_135.6,GSC2,784,801
PAK2_PKc_E13_197.21,PAK2,713,552
L3MBTL4_MBT164260_E1_1872.196,L3MBTL4,4071,2872
WDTC1_2034.46,WDTC1,2517,1378
ZNF264_E4_1155.22,ZNF264,1723,1806
BHLHA9_E1_180.1,BHLHA9,251,266
REPIN1_E4_1524.171,REPIN1,1225,738
BRWD1_6963.186,BRWD1,3775,2393
ADAM29_2463.223,ADAM29,2699,1823
CLPP_834.119,CLPP,3939,1993
RHOXF1_E1_89.0,RHOXF1,2279,1442
ATG4C_1377.9,ATG4C,3570,2208
ZBTB10_BTB354461_E1_2616.26,ZBTB10,1132,767
PBX1_E6_45.0,PBX1,303,171
SMARCC2_SANT_E20_259.1,SMARCC2,2225,1174
TRAF2_1506.168,TRAF2,2064,936
FGFR3_PKc_E13_191.41,FGFR3,404,293
L3MBTL1_E18_88.10,L3MBTL1,1884,1176
NOTO_E2_129.11,NOTO,2820,2186
PRSS53_1662.159,PRSS53,3623,2723
ASB2_1908.101,ASB2,1221,1189
CAMK1D_PKc_E1_59,CAMK1D,1922,1489
FOSL1_E3_63.4,FOSL1,1414,860
TBX18_E3_102.2,TBX18,4237,2666
MIER1_SANT_E12_81.3,MIER1,1435,1225
MEX3B_1710.155,MEX3B,941,1105
SKP2_1275.94,SKP2,2478,816
CHD1_Chromo_E8_101.4,CHD1,3654,2085
RREB1_E10_2911.76,RREB1,1981,1381
RNF182_744.43,RNF182,658,527
HECTD3_2586.196,HECTD3,196,234
