Gene	sgRNA	c23|beta	c23|z	c23|p-value	c23|fdr	c23|wald-p-value	c23|wald-fdr
RET	6	-0.051417	-0.34472	0.69425	0.96583	0.7303	0.88238
RIOK1	6	-0.13106	-1.0664	0.26308	0.87266	0.28626	0.671
RIOK2	6	0.034443	1.2309	0.65159	0.96005	0.21836	0.63052
RIOK3	6	0.0085609	0.14328	0.84898	0.98009	0.88607	0.95243
RIPK1	6	0.065081	0.97309	0.43003	0.93333	0.33051	0.70414
RIPK2	6	0.14382	1.3456	0.10438	0.7191	0.17843	0.60297
RIPK3	6	0.1091	0.67563	0.21815	0.84026	0.49928	0.77868
RIPK4	6	-0.088189	-1.4396	0.46104	0.9399	0.14999	0.59603
RNASEL	6	-0.015298	-0.20932	0.97127	0.99389	0.8342	0.92903
ROCK1	6	-0.21458	-1.673	0.078214	0.68932	0.094327	0.58871
ROCK2	6	-0.071807	-0.96467	0.56115	0.95627	0.33471	0.70423
ROR1	6	0.11877	1.0153	0.18231	0.83901	0.30995	0.69148
ROR2	6	0.14015	1.3202	0.11433	0.7337	0.18676	0.61084
ROS1	6	-0.024844	-0.33232	0.8959	0.98105	0.73965	0.88879
RPS6KA1	12	0.023693	0.42686	0.60808	0.95747	0.66948	0.85398
RPS6KA2	12	0.10185	1.1492	0.10125	0.71343	0.25046	0.64657
RPS6KA3	12	0.017641	0.36207	0.66951	0.96005	0.7173	0.87695
RPS6KA4	12	-0.090718	-1.2999	0.32167	0.90389	0.19365	0.61698
RPS6KA5	12	0.041008	1.0252	0.44625	0.9399	0.30525	0.68701
RPS6KA6	12	0.036523	0.46864	0.48578	0.9399	0.63932	0.83688
RPS6KB1	6	-0.057926	-0.2492	0.65188	0.96005	0.8032	0.91496
RPS6KB2	6	0.021031	0.60973	0.75171	0.97137	0.54204	0.79138
RPS6KL1	6	-0.060943	-0.50185	0.63055	0.95747	0.61577	0.82392
RYK	6	-0.029435	-0.50033	0.86035	0.98009	0.61685	0.82465
SBK1	6	-0.15094	-1.1087	0.19824	0.84026	0.26756	0.65583
SBK2	6	-0.055408	-0.5265	0.66866	0.96005	0.59854	0.81568
SBK3	6	-0.10497	-1.2152	0.37884	0.91925	0.22431	0.63052
SCYL1	6	-0.25089	-1.8816	0.046075	0.57193	0.059895	0.58871
SCYL2	6	0.14575	1.2187	0.10011	0.71227	0.22297	0.63052
SCYL3	6	0.042819	0.80635	0.58703	0.95747	0.42004	0.7562
SGK1	6	0.15096	1.4683	0.088737	0.70576	0.14202	0.59603
SGK2	6	0.10012	1.6939	0.25455	0.8686	0.090275	0.58871
SGK3	6	0.022464	0.29713	0.73891	0.96967	0.76637	0.89893
SGK494	6	-0.039807	-0.3847	0.78072	0.97289	0.70046	0.87149
SIK1	6	0.1914	1.6175	0.033845	0.51948	0.10576	0.58871
SIK2	6	0.098885	0.96224	0.25967	0.87262	0.33593	0.70423
SIK3	6	0.13363	1.4076	0.12998	0.75941	0.15926	0.59603
SLK	6	0.0772	1.0617	0.35637	0.91679	0.28835	0.67272
SMG1	6	-0.088093	-0.70141	0.46274	0.9399	0.48305	0.77868
SNRK	6	0.20329	1.7664	0.025597	0.45	0.077332	0.58871
SPEG	12	-0.0035385	-0.055814	0.89903	0.98105	0.95549	0.98199
SRC	6	0.015375	0.11428	0.79295	0.97392	0.90901	0.9615
SRMS	6	0.068059	0.98824	0.40956	0.92362	0.32304	0.69999
SRPK3	6	-0.063592	-0.59896	0.61177	0.95747	0.5492	0.79394
STK10	6	-0.098619	-0.99126	0.41069	0.92362	0.32156	0.69982
STK11	6	-0.064563	-0.98896	0.60495	0.95747	0.32269	0.69991
STK16	6	0.009005	0.076876	0.84528	0.98009	0.93872	0.97534
STK17A	6	-0.21491	-1.5357	0.077929	0.68932	0.12462	0.58871
STK17B	6	0.1132	1.0907	0.20506	0.84026	0.27541	0.66144
STK19	6	-0.10411	-1.1464	0.38282	0.92003	0.25165	0.64657
STK24	6	0.24417	1.1887	0.0093857	0.3	0.23455	0.63633
STK25	6	0.23821	1.5478	0.010523	0.31356	0.12167	0.58871
STK26	6	0.37543	1.617	0.00056883	0.05	0.10588	0.58871
STK3	6	-0.079441	-0.81532	0.51564	0.94407	0.41489	0.75316
STK31	12	-0.06436	-0.87903	0.50256	0.94193	0.37939	0.73414
STK32A	6	-0.04828	-0.93353	0.71587	0.96684	0.35055	0.71227
STK32B	6	0.058053	0.5209	0.47782	0.9399	0.60243	0.81656
STK32C	6	0.25252	1.8032	0.0085324	0.29412	0.071356	0.58871
STK33	6	0.078458	0.97247	0.34869	0.91424	0.33082	0.70414
STK35	6	-0.068545	-0.82443	0.5802	0.95747	0.4097	0.75134
STK36	6	0.01523	0.07772	0.7938	0.97392	0.93805	0.97521
STK38	6	-0.054016	-0.52539	0.67691	0.96237	0.59931	0.81636
STK38L	6	-0.15602	-2.4678	0.18629	0.84026	0.013593	0.58871
STK39	6	-0.13023	-1.0301	0.26479	0.87266	0.30297	0.68384
STK4	6	-0.082862	-1.2068	0.49204	0.9399	0.22753	0.63069
STK40	6	0.24101	1.5597	0.010239	0.31304	0.11884	0.58871
STKLD1	6	-0.055245	-0.80942	0.66951	0.96005	0.41827	0.7562
STRADA	6	-0.036344	-0.23769	0.80575	0.97392	0.81212	0.9211
STYK1	6	-0.097908	-1.1702	0.41268	0.92362	0.24194	0.64025
SYK	6	0.044688	0.48333	0.57281	0.95747	0.62886	0.82986
TAOK1	6	-0.060311	-0.64553	0.63481	0.95794	0.51858	0.78263
TAOK2	6	0.18468	1.5523	0.038396	0.53571	0.12059	0.58871
TAOK3	6	-0.061591	-0.58482	0.626	0.95747	0.55867	0.7982
TBCK	6	-0.097781	-1.0225	0.41297	0.92366	0.30654	0.6887
TBK1	6	0.081604	1.0858	0.33447	0.90462	0.27755	0.66384
TEC	6	-0.12137	-1.5847	0.29892	0.89219	0.11304	0.58871
TEK	6	-0.023299	-0.27286	0.90842	0.98105	0.78496	0.90549
TESK1	6	-0.15135	-1.2495	0.19738	0.84026	0.21147	0.62746
TESK2	6	0.098876	0.70601	0.25967	0.87262	0.48018	0.77868
TEX14	6	-0.045491	-0.54499	0.73976	0.96967	0.58576	0.81015
TGFBR2	6	-0.020923	-0.28669	0.92463	0.98366	0.77435	0.90072
TIE1	6	0.057274	0.73209	0.4835	0.9399	0.46411	0.77699
TLK1	6	-0.028051	-0.58464	0.86917	0.98009	0.55879	0.7982
TLK2	5	0.24176	0.85336	0.017349	0.38365	0.39346	0.744
TNIK	6	-0.15067	-1.7033	0.19994	0.84026	0.088514	0.58871
TNK1	6	0.093078	1.1312	0.28242	0.88742	0.25796	0.65004
TNK2	6	0.11488	1.0221	0.20023	0.84026	0.30674	0.68871
TNNI3K	6	-0.050359	-0.74976	0.70279	0.96684	0.4534	0.77164
TRIB1	6	-0.068273	-1.4556	0.58191	0.95747	0.1455	0.59603
TRIB2	6	0.14229	1.5421	0.10808	0.7191	0.12306	0.58871
TRIB3	6	0.10726	0.77005	0.22383	0.84352	0.44127	0.77164
TRIO	6	-0.22626	-2.1091	0.0657	0.64088	0.034936	0.58871
TRPM6	6	0.2638	1.3815	0.0068259	0.26667	0.16713	0.59603
TRPM7	6	0.11372	1.7572	0.20364	0.84026	0.078883	0.58871
TRRAP	6	-0.34572	-1.3518	0.01479	0.37762	0.17644	0.60114
TSSK1B	6	0.076101	0.70531	0.36206	0.91858	0.48062	0.77868
TSSK2	6	-0.068909	-0.50554	0.57765	0.95747	0.61318	0.8233
TSSK3	6	-0.23385	-1.7426	0.05802	0.61631	0.081411	0.58871
TSSK4	6	-0.055612	-1.1247	0.66752	0.96005	0.26072	0.65392
TSSK6	6	0.056566	0.62067	0.48749	0.9399	0.53481	0.78871
TTBK1	6	0.019673	0.48733	0.75995	0.97197	0.62602	0.82942
TTBK2	6	0.15183	1.0973	0.087031	0.70023	0.27253	0.65872
TTK	6	0.01883	0.1251	0.76792	0.97197	0.90044	0.95854
TTN	6	-0.057502	-0.61948	0.65529	0.96005	0.5356	0.78871
TXK	6	0.12369	1.803	0.16354	0.82853	0.071383	0.58871
TYK2	12	0.10302	1.4982	0.098123	0.71227	0.13408	0.59021
TYRO3	6	-0.12007	-1.0786	0.30688	0.90142	0.28078	0.66617
UHMK1	6	-0.13	-1.0317	0.26507	0.87266	0.30219	0.68329
ULK1	6	-0.10619	-1.931	0.37173	0.91858	0.053485	0.58871
ULK2	6	0.14953	1.2763	0.091581	0.70576	0.20184	0.62071
ULK3	6	0.091789	0.82264	0.28669	0.88742	0.41071	0.75134
ULK4	6	-0.23806	-1.754	0.055461	0.61321	0.079423	0.58871
VRK1	6	-0.13937	-0.99905	0.23436	0.853	0.31777	0.6964
VRK2	6	0.050886	0.79356	0.5256	0.94597	0.42745	0.76407
VRK3	6	-0.02053	-0.43233	0.9289	0.98531	0.6655	0.8538
WEE1	6	-0.050811	-0.67015	0.69881	0.96583	0.50276	0.77868
WEE2	6	-0.034198	-0.42253	0.82622	0.98009	0.67264	0.854
WNK1	6	-0.10734	-0.63409	0.36433	0.91858	0.52602	0.78543
WNK2	6	0.12516	1.5589	0.15785	0.81645	0.11902	0.58871
WNK3	6	-0.075703	-1.0606	0.53697	0.9497	0.28886	0.67272
WNK4	6	0.17656	1.3736	0.046928	0.57292	0.16957	0.59739
YES1	6	0.11902	1.5669	0.18089	0.83901	0.11714	0.58871
ZAK	6	-0.019792	-0.15548	0.93259	0.98531	0.87644	0.94864
ZAP70	6	0.091401	0.97194	0.28754	0.88762	0.33108	0.70414
ADNP	6	-0.10692	-1.2721	0.36803	0.91858	0.20335	0.62151
AHR	6	-0.011108	-0.15252	0.99716	0.99915	0.87878	0.94915
AHRR	6	0.080343	0.97141	0.33902	0.90854	0.33135	0.70414
AIRE	18	0.016287	0.33262	0.60779	0.95747	0.73942	0.88879
ALX1	6	0.089928	0.84266	0.29522	0.89219	0.39942	0.74628
ALX3	6	-0.0062088	-0.12037	0.96075	0.99033	0.90419	0.95854
ALX4	6	-0.15122	-1.6865	0.19738	0.84026	0.091709	0.58871
AR	6	0.069361	1.6659	0.40017	0.92362	0.09574	0.58871
ARGFX	6	0.037763	0.47742	0.626	0.95747	0.63307	0.83303
ARID1A	6	0.072243	0.78363	0.38538	0.92114	0.43326	0.76682
ARID1B	6	0.0049376	0.059543	0.87514	0.98009	0.95252	0.9804
ARID2	7	-0.17206	-1.5809	0.13311	0.75974	0.1139	0.58871
ARID3A	6	-0.024798	-0.50997	0.89619	0.98105	0.61008	0.82091
ARID3B	6	-0.14295	-2.2659	0.22327	0.84352	0.02346	0.58871
ARID3C	6	-0.018309	-0.38205	0.94283	0.9884	0.70242	0.8723
ARID4A	18	0.042649	1.0407	0.33134	0.90417	0.29802	0.67865
ARID5A	8	-0.0058948	-0.099228	0.94994	0.9885	0.92096	0.96548
ARID5B	6	-0.04212	-0.55446	0.7628	0.97197	0.57926	0.80534
ARNT	6	0.00089324	0.011986	0.90557	0.98105	0.99044	0.99677
ARNT2	6	0.049151	1.0418	0.53953	0.9497	0.29751	0.67836
ARNTL	6	-0.014874	-0.35313	0.97497	0.99449	0.72399	0.87869
ARNTL2	6	-0.0834	-1.3558	0.48805	0.9399	0.17517	0.59961
ARX	7	-0.021522	-0.22801	0.91894	0.98238	0.81964	0.92271
ASCL1	6	0.062808	1.0208	0.44738	0.9399	0.30736	0.68964
ASCL2	6	0.048061	0.58272	0.54494	0.9504	0.56008	0.7982
ASCL3	6	-0.025839	-0.60139	0.88823	0.98105	0.54758	0.79374
ASCL4	6	-0.042993	-0.29211	0.75626	0.97153	0.7702	0.89997
ATF1	6	0.050413	0.72468	0.52873	0.94606	0.46865	0.778
ATF2	12	-0.0081291	-0.18431	0.95193	0.9885	0.85377	0.93866
ATF3	4	-0.022942	-0.37484	0.90529	0.98105	0.70778	0.87379
ATF4	6	-0.24121	-2.46	0.052332	0.60726	0.013892	0.58871
ATF5	6	-0.10194	-0.90624	0.39505	0.92221	0.36481	0.72548
ATF6	6	0.024512	0.2993	0.71957	0.96684	0.76471	0.89864
ATF6B	6	-0.52485	-2.3563	0.0017065	0.10714	0.018458	0.58871
ATF7	6	-0.062731	-0.79465	0.61889	0.95747	0.42682	0.76397
ATOH1	6	0.096862	1.4393	0.27048	0.88137	0.15006	0.59603
ATOH7	6	0.036562	0.79047	0.63396	0.95747	0.42925	0.76549
ATOH8	6	-0.086558	-0.91923	0.47071	0.9399	0.35798	0.71963
BACH1	9	0.07051	0.83577	0.29949	0.89313	0.40328	0.74826
BACH2	12	0.11873	2.2821	0.056598	0.6161	0.022485	0.58871
BARHL1	6	0.087939	1.202	0.30575	0.89883	0.22935	0.63102
BARHL2	6	0.14563	1.4965	0.1004	0.71227	0.13453	0.59021
BARX1	7	0.11525	0.87911	0.16524	0.83154	0.37934	0.73414
BARX2	6	-0.027806	-0.81526	0.87344	0.98009	0.41492	0.75316
BATF	6	0.031366	0.41272	0.67292	0.96179	0.67981	0.85869
BATF2	6	-0.16265	-1.6978	0.16894	0.83154	0.089537	0.58871
BATF3	6	0.01922	0.39904	0.76337	0.97197	0.68986	0.86358
BBX	6	0.070655	0.83494	0.39505	0.92221	0.40375	0.74834
BCL11A	6	0.11161	1.67	0.20933	0.84026	0.094921	0.58871
BCL11B	6	0.11703	1.421	0.1917	0.84026	0.15533	0.59603
BCL6	13	0.0021817	0.035914	0.81058	0.97536	0.97135	0.98735
BCL6B	13	-0.029708	-0.62499	0.8322	0.98009	0.53197	0.78755
BHLHA15	6	-0.061119	-0.98116	0.62998	0.95747	0.32651	0.70301
BHLHA9	6	-0.086418	-1.1157	0.47127	0.9399	0.26456	0.65394
BHLHE22	6	0.10622	0.92447	0.22952	0.84414	0.35524	0.7166
BHLHE23	6	0.20795	1.9402	0.023038	0.43316	0.052353	0.58871
BHLHE40	6	-0.32394	-2.1799	0.017634	0.38509	0.029267	0.58871
BHLHE41	3	0.024368	0.42468	0.8157	0.97785	0.67107	0.85398
BNC2	7	0.10869	0.95038	0.19369	0.84026	0.34192	0.70801
BSX	7	0.13294	1.0347	0.11121	0.72407	0.30083	0.68145
CAMTA1	7	0.043011	0.70791	0.55859	0.95572	0.479	0.77868
CAMTA2	8	-0.0027552	-0.049233	0.92179	0.98303	0.96073	0.98307
CARHSP1	6	0.075094	0.89723	0.3686	0.91858	0.3696	0.72842
CBFB	8	-0.037927	-0.4278	0.75967	0.97197	0.6688	0.85398
CCDC79	12	0.011144	0.2469	0.73237	0.96967	0.80499	0.91567
CDC5L	17	-0.037492	-0.76632	0.70734	0.96684	0.44349	0.77164
CDIP1	6	-0.10557	-1.6589	0.37457	0.91858	0.097145	0.58871
CDX1	7	0.0064787	0.14605	0.84272	0.98009	0.88388	0.95194
CDX2	6	-0.065562	-0.5674	0.59784	0.95747	0.57045	0.8027
CDX4	7	0.044481	1.0073	0.54522	0.95042	0.31377	0.6956
CEBPA	6	0.0057675	0.11569	0.86974	0.98009	0.9079	0.9612
CEBPB	6	-0.31828	-2.5426	0.01934	0.4	0.011002	0.58871
CEBPD	6	-0.1965	-1.0409	0.10495	0.7191	0.29791	0.67865
CEBPE	6	-0.044396	-0.87372	0.74573	0.96967	0.38227	0.73487
CEBPG	6	0.034162	0.56697	0.65358	0.96005	0.57073	0.8027
CEBPZ	5	0.096694	1.0343	0.31513	0.90325	0.30099	0.68145
CERS2	7	-0.1073	-1.1401	0.33049	0.90417	0.25426	0.64737
CERS3	6	0.044129	0.53836	0.57651	0.95747	0.59033	0.81253
CERS4	6	-0.083369	-0.8627	0.48834	0.9399	0.3883	0.73935
CERS5	6	0.089357	1.3998	0.29892	0.89219	0.16157	0.59603
CERS6	7	0.095818	1.2527	0.23834	0.857	0.21031	0.6256
CIC	6	-0.106	-1.2079	0.37287	0.91858	0.22709	0.63069
CLOCK	15	5.0145e-06	0.00012473	0.82395	0.98009	0.9999	1
CREB1	3	0.039847	1.2317	0.72469	0.96919	0.21804	0.63052
CREB3	6	-0.048425	-0.53648	0.71587	0.96684	0.59163	0.81356
CREB3L1	4	0.10815	1.1186	0.30973	0.90286	0.26331	0.65394
CREB3L2	6	-0.29843	-1.4001	0.026451	0.45813	0.16147	0.59603
CREB3L3	6	-0.1187	-1.5535	0.31286	0.90286	0.12031	0.58871
CREB3L4	6	-0.078635	-0.76416	0.51849	0.94407	0.44477	0.77164
CREB5	6	-0.071249	-0.99823	0.5657	0.95627	0.31817	0.6964
CREBL2	7	0.010748	0.23407	0.81172	0.97539	0.81493	0.92271
CREM	6	-0.037305	-0.25074	0.79977	0.97392	0.80201	0.91496
CRX	6	-0.13641	-2.1672	0.2446	0.86241	0.03022	0.58871
CSDC2	6	0.056888	0.54642	0.48549	0.9399	0.58478	0.80916
CSDE1	8	0.080649	1.5057	0.27304	0.88553	0.13215	0.59021
CTCF	7	-0.022806	-0.43667	0.90813	0.98105	0.66235	0.85228
CTCFL	7	-0.080281	-1.3698	0.47611	0.9399	0.17073	0.59879
CUX1	6	0.017624	0.27129	0.77816	0.97289	0.78617	0.90615
CUX2	6	-0.10145	-1.4969	0.39733	0.92221	0.13441	0.59021
DBP	6	-0.14944	-1.1724	0.20279	0.84026	0.24103	0.64025
DBX1	6	0.093313	1.0773	0.28214	0.88742	0.28134	0.66617
DBX2	6	0.019363	0.30468	0.76166	0.97197	0.76061	0.89626
DDIT3	6	-0.015973	-0.18995	0.96445	0.99152	0.84935	0.93692
DEAF1	7	0.015765	0.22152	0.77162	0.9728	0.82469	0.92521
DLX1	7	-0.024516	-0.20743	0.89278	0.98105	0.83568	0.92903
DLX2	6	0.14762	1.3004	0.096132	0.70711	0.19347	0.61698
DLX3	6	-0.077651	-1.0306	0.52588	0.94597	0.30272	0.68384
DLX4	6	-0.04347	-0.46998	0.75256	0.97137	0.63837	0.83625
DLX5	6	0.020388	0.21851	0.75484	0.97153	0.82703	0.92606
DLX6	6	-0.20434	-2.2056	0.094141	0.70576	0.027412	0.58871
DMBX1	6	-0.12284	-0.90086	0.29437	0.89219	0.36766	0.72749
DMRT1	6	-0.027117	-0.20671	0.87941	0.98009	0.83624	0.92903
DMRT2	6	0.17119	1.2938	0.053754	0.61093	0.19574	0.61835
DMRT3	6	-0.0052979	-0.081175	0.95449	0.9888	0.9353	0.9738
DMRTA1	6	-0.17642	-1.8821	0.13595	0.76518	0.059818	0.58871
DMRTA2	6	0.20277	1.8203	0.025597	0.45	0.068715	0.58871
DMRTB1	6	-0.071526	-0.58777	0.562	0.95627	0.55669	0.7982
DMRTC2	6	-0.070882	-1.1004	0.56655	0.95631	0.27116	0.65872
DMTF1	24	-0.0089568	-0.27774	0.89704	0.98105	0.78121	0.90241
DNAJC1	18	-0.02144	-0.82914	0.89875	0.98105	0.40702	0.75044
DNAJC2	17	0.098884	2.8482	0.057736	0.61631	0.0043964	0.49863
DPRX	6	0.084641	1.7741	0.31968	0.90389	0.076055	0.58871
DRGX	6	0.0044183	0.092728	0.87799	0.98009	0.92612	0.96838
DUXA	6	-0.073517	-0.86775	0.55063	0.95135	0.38553	0.73871
E2F1	6	-0.019463	-0.29454	0.93402	0.98531	0.76834	0.8996
E2F2	6	0.18904	1.4856	0.035267	0.52101	0.13738	0.59271
E2F3	6	-0.011067	-0.099876	0.99716	0.99915	0.92044	0.96548
E2F4	6	-0.19045	-1.1898	0.1149	0.7337	0.23414	0.63602
E2F5	6	0.027703	0.55446	0.69681	0.96583	0.57926	0.80534
E2F6	6	0.12197	1.3632	0.17122	0.83154	0.17281	0.599
E2F7	6	-0.23309	-2.2104	0.05802	0.61631	0.027078	0.58871
E2F8	7	-0.075944	-0.89971	0.50171	0.94193	0.36828	0.7275
E4F1	6	0.02818	0.33207	0.69482	0.96583	0.73983	0.88879
EAF2	7	0.035773	0.48675	0.61177	0.95747	0.62644	0.82942
EBF1	8	0.058161	0.76574	0.41069	0.92362	0.44383	0.77164
EBF2	7	0.0024793	0.061556	0.87912	0.98009	0.95092	0.97961
EBF3	8	-0.065408	-0.81393	0.55518	0.9537	0.41569	0.75381
EBF4	8	-0.11665	-1.8787	0.27873	0.88742	0.060281	0.58871
EGR1	6	-0.064812	-0.98234	0.60125	0.95747	0.32593	0.70262
EGR2	6	-0.14298	-1.5095	0.22327	0.84352	0.13118	0.59021
EGR3	6	-0.10643	-1.2915	0.37031	0.91858	0.19653	0.61864
EGR4	6	-0.11096	-1.3961	0.34784	0.91405	0.1627	0.59603
EHF	7	0.046503	0.75305	0.53185	0.94732	0.45142	0.77164
ELF1	6	0.022978	0.37768	0.73436	0.96967	0.70567	0.87303
ELF2	6	0.057262	1.0775	0.4835	0.9399	0.28128	0.66617
ELF3	6	0.041025	0.50343	0.60125	0.95747	0.61466	0.8233
ELF4	6	-0.10058	-1.358	0.40159	0.92362	0.17446	0.59934
ELF5	6	0.011921	0.036588	0.81883	0.98009	0.97081	0.98735
ELK1	6	0.10124	1.8467	0.25142	0.86752	0.06479	0.58871
ELK3	6	-0.046059	-0.79048	0.73436	0.96967	0.42925	0.76549
ELK4	6	0.036701	0.64308	0.63311	0.95747	0.52017	0.78263
EMX1	6	0.17751	1.9959	0.045506	0.57193	0.045948	0.58871
EMX2	6	0.07378	0.81765	0.37543	0.91858	0.41355	0.75301
EN1	6	-0.04823	-0.63687	0.71672	0.96684	0.52421	0.78431
EN2	6	0.18873	1.979	0.035267	0.52101	0.047815	0.58871
EOMES	7	-0.063455	-0.77251	0.58476	0.95747	0.43981	0.77164
ERF	6	0.082654	1.0431	0.32964	0.90417	0.29691	0.67789
ERG	6	0.070237	1.1664	0.39676	0.92221	0.24344	0.64025
ESR1	6	0.1274	1.3789	0.14875	0.80092	0.16793	0.59603
ESR2	6	0.11623	1.4842	0.19454	0.84026	0.13776	0.59277
ESRRA	6	-0.33486	-1.8189	0.016212	0.38158	0.068933	0.58871
ESRRB	6	0.044246	0.4828	0.57594	0.95747	0.62924	0.82986
ESRRG	6	0.041594	0.58747	0.59812	0.95747	0.55689	0.7982
ESX1	6	0.089077	0.95755	0.30006	0.89331	0.33829	0.70624
ETS1	6	0.2251	2.0012	0.015074	0.37762	0.045369	0.58871
ETS2	6	0.086134	1.6728	0.31314	0.90286	0.094374	0.58871
ETV1	6	0.01941	0.29055	0.76138	0.97197	0.7714	0.90048
ETV2	6	0.037578	0.70632	0.62685	0.95747	0.47999	0.77868
ETV3	6	0.062764	0.55841	0.44795	0.9399	0.57656	0.80439
ETV4	6	-0.022953	-0.33205	0.91069	0.98105	0.73985	0.88879
ETV5	6	0.032887	0.53471	0.66496	0.96005	0.59285	0.81425
ETV6	6	0.01139	0.18344	0.82338	0.98009	0.85445	0.93912
ETV7	6	-0.15359	-1.4662	0.19255	0.84026	0.1426	0.59603
EVX1	6	0.11407	1.3812	0.20364	0.84026	0.16721	0.59603
EVX2	6	0.081787	1.062	0.33333	0.90432	0.28825	0.67272
FERD3L	6	0.12204	2.0068	0.17122	0.83154	0.044768	0.58871
FEV	6	-0.059572	-0.50736	0.63993	0.96005	0.6119	0.82305
FEZF1	7	0.09179	0.88335	0.25711	0.87019	0.37705	0.73414
FEZF2	6	0.16209	1.2604	0.068259	0.65041	0.20753	0.62416
FIGLA	6	0.10972	1.5997	0.21672	0.84026	0.10966	0.58871
FIZ1	6	-0.081687	-1.7542	0.49687	0.94032	0.079392	0.58871
FLI1	6	0.052801	0.58659	0.51536	0.94407	0.55748	0.7982
FOS	6	-0.039537	-0.63318	0.78214	0.97289	0.52662	0.78543
FOSB	6	0.0088565	0.067867	0.84755	0.98009	0.94589	0.97769
FOSL1	6	-0.080017	-0.97641	0.51024	0.94407	0.32886	0.70414
FOSL2	5	-0.22895	-1.1819	0.092719	0.70576	0.23724	0.6387
FOXA1	6	0.068379	1.2105	0.40813	0.92362	0.22608	0.63052
FOXA2	6	-0.34238	-2.1094	0.015358	0.37762	0.034906	0.58871
FOXA3	6	-0.20642	-1.297	0.091013	0.70576	0.19464	0.61698
FOXB1	6	0.089541	1.1417	0.2975	0.89219	0.25359	0.64737
FOXB2	6	0.076627	0.99901	0.35978	0.91679	0.31779	0.6964
FOXC1	6	-0.13556	-0.94636	0.24886	0.86548	0.34396	0.70931
FOXC2	6	-0.11481	-1.9519	0.33191	0.90417	0.050952	0.58871
FOXD1	4	-0.10392	-0.62392	0.45307	0.9399	0.53268	0.78793
FOXD2	6	-0.11756	-1.8093	0.3194	0.90389	0.070406	0.58871
FOXD3	5	0.037276	0.97841	0.64761	0.96005	0.32787	0.70336
FOXD4	4	-0.1927	-1.497	0.17264	0.83154	0.13439	0.59021
FOXD4L1	6	-0.046284	-0.2983	0.73322	0.96967	0.76547	0.89893
FOXD4L5	4	-0.35388	-1.6184	0.031854	0.51101	0.10559	0.58871
FOXD4L6	6	-0.18553	-1.4543	0.1223	0.75254	0.14586	0.59603
FOXE1	6	0.15032	1.2747	0.090159	0.70576	0.20241	0.62151
FOXE3	6	0.15254	1.3384	0.085324	0.69606	0.18078	0.60497
FOXF1	6	-0.18389	-1.9281	0.12486	0.75254	0.053843	0.58871
FOXF2	6	0.085993	1.4976	0.31314	0.90286	0.13424	0.59021
FOXG1	6	0.024578	0.18932	0.719	0.96684	0.84984	0.93692
FOXH1	6	-0.021282	-0.3553	0.92235	0.98303	0.72237	0.87793
FOXI1	7	-0.083881	-1.0272	0.4525	0.9399	0.30435	0.68552
FOXI2	7	0.17589	1.8223	0.039818	0.54688	0.068411	0.58871
FOXJ1	6	-0.067839	-0.46141	0.58561	0.95747	0.64451	0.84074
FOXJ2	6	0.13166	1.3981	0.13481	0.76518	0.16209	0.59603
FOXJ3	5	0.13424	1.2708	0.17036	0.83154	0.2038	0.62178
FOXK1	6	0.0028577	0.12641	0.88965	0.98105	0.89941	0.95854
FOXK2	6	-0.037297	-0.34574	0.79977	0.97392	0.72954	0.88238
FOXL1	6	-0.083821	-1.336	0.48578	0.9399	0.18155	0.60528
FOXL2	6	0.012155	0.37889	0.81598	0.97785	0.70477	0.87303
FOXM1	6	0.087752	1.0386	0.30717	0.9015	0.299	0.67943
FOXN1	6	-0.055735	-0.97001	0.66638	0.96005	0.33204	0.70414
FOXN2	7	-0.013435	-0.39433	0.98407	0.99598	0.69334	0.86668
FOXN3	7	-0.0037234	-0.080308	0.92861	0.98531	0.93599	0.97394
FOXN4	6	0.047503	0.86495	0.54977	0.95135	0.38707	0.73915
FOXO1	6	0.27185	1.7187	0.0051195	0.23377	0.085669	0.58871
FOXO3	6	0.17905	1.8421	0.0438	0.56777	0.06546	0.58871
FOXO4	6	0.1472	1.934	0.09727	0.71102	0.053108	0.58871
FOXO6	6	-0.082923	-1.3045	0.49204	0.9399	0.19206	0.61698
FOXP1	5	0.014075	0.19495	0.80375	0.97392	0.84543	0.93564
FOXP2	6	0.05928	1.3613	0.46985	0.9399	0.17343	0.599
FOXP3	6	-0.10381	-2.0992	0.38453	0.92103	0.0358	0.58871
FOXP4	6	0.082409	1.4952	0.33134	0.90417	0.13487	0.59021
FOXQ1	6	-0.0060605	-0.078243	0.96018	0.99032	0.93763	0.97507
FOXR1	6	0.13526	1.5055	0.12571	0.75254	0.13219	0.59021
FOXR2	6	0.04857	0.78389	0.54238	0.9497	0.4331	0.76682
FOXS1	6	-0.061213	-0.89731	0.62912	0.95747	0.36956	0.72842
GABPA	7	0.0068559	0.092574	0.84016	0.98009	0.92624	0.96838
GATA1	6	0.15485	0.87497	0.080489	0.68932	0.38159	0.73426
GATA2	6	0.036643	0.32824	0.63367	0.95747	0.74273	0.88976
GATA3	6	-0.064569	-1.63	0.60495	0.95747	0.10311	0.58871
GATA4	6	-0.19276	-1.7357	0.10922	0.7191	0.082621	0.58871
GATA5	6	-0.11221	-1.6092	0.34016	0.9102	0.10758	0.58871
