sgRNA,Gene,DLD1-Ts4.initial,DLD1-Ts4.final
ZNF92_E4_831.57,ZNF92,1663,2440
UBOX5_1626.62,UBOX5,1098,2533
ZNF189_E3_1161.38,ZNF189,580,753
KCTD7_BTB53138_E1_870.117,KCTD7,740,1244
ONECUT3_E2_177.6,ONECUT3,1269,1662
CDK17_PKc_E8_95.2,CDK17,821,3017
TRAF7_2013.64,TRAF7,1199,2470
BIRC8_711.28,BIRC8,1001,1309
KDM1B_CW137192_E1_1773.27,KDM1B,1117,1647
AGA_1041.34,AGA,1263,2569
MLXIP_E13_102.1,MLXIP,1824,3692
CASP2_939.39,CASP2,1718,3944
TCF4_Ex_220.6,TCF4,1015,1524
SMARCE1_E5_30.1,SMARCE1,1800,2218
ZNF528_E7_1308.42,ZNF528,2318,4904
TCF20_ePhd_E2_94.6,TCF20,233,514
DPEP3_1542.87,DPEP3,1041,2696
ZNF367_E3_53.2,ZNF367,2517,5225
RAD54L_D_e8_125.10,RAD54L,2344,5083
USP53_3222.221,USP53,2173,7294
FBXO30_10,FBXO30,1265,2930
ZNF98_E4_1155.60,ZNF98,2641,4747
ZNF878_E4_1200.59,ZNF878,3584,5603
RUNX2_E3_129.12,RUNX2,1382,3218
CASP3_834.51,CASP3,1568,3196
PIAS3_1887.226,PIAS3,998,2009
NFX1_3366.355,NFX1,1044,1913
ZNF334_E5_1401.66,ZNF334,372,613
ZNF324_E4_660.59,ZNF324,1084,1659
ZNF580_E1_237.34,ZNF580,1586,3858
SIRT1_e4_153.6,SIRT1,1310,2688
KDM2A_CXXC576609_E1_3489.396,KDM2A,1206,1553
KDM2A_3489.396,KDM2A,1206,1553
KLHL5_BTB210317_E1_2268.196,KLHL5,1413,2494
RNF17_tudor419526_E1_4872.44,RNF17,649,629
TSHZ3_E2_207.12,TSHZ3,1831,2791
VSX1_E4_42.3,VSX1,733,1231
ATRX_H_e26_107.0,ATRX,1204,2218
TRIM55_1647.210,TRIM55,1734,4769
DEAF1_E11_84.0,DEAF1,1239,2422
PROP1_E2_135.5,PROP1,1235,1850
FBXW11_8,FBXW11,2172,3444
PRSS50_1158.85,PRSS50,1560,3101
ZNF134_E3_1116.84,ZNF134,1692,3105
KCNA2_BTB35126_E1_1500.2,KCNA2,1092,1976
CTRB1_792.77,CTRB1,818,1534
HOXC5_E2_171.7,HOXC5,1440,3207
BRPF1_PWWP10891204_E1_3663.315,BRPF1,1342,2927
SMYD2_e6_55.0,SMYD2,3662,6009
ZNF43_E7_1908.137,ZNF43,2874,4220
MMP7_804.35,MMP7,1884,3820
PRSS2_134.4,PRSS2,1807,2816
TET1_e8_90.0,TET1,1916,3798
SP1_E5_200.7,SP1,1390,2862
FBXO28_1,FBXO28,843,865
ZNF133_E7_1230.126,ZNF133,1687,2317
HOXA6_E2_177.15,HOXA6,1177,2486
PIM3_PKc_E2_81.7,PIM3,279,493
ASB7_957.56,ASB7,1193,2337
RAB40A_834.96,RAB40A,873,1894
TGIF1_E3_36.0,TGIF1,777,1215
ZNF626_E4_915.70,ZNF626,1564,3060
UBE2D3_6,UBE2D3,1848,2541
TFAP2C_E7_217.7,TFAP2C,1181,2605
ZNF155_E5_750.20,ZNF155,1808,3867
MLL5_e13_110.2,MLL5,2072,5057
WSB2_1266.95,WSB2,1129,1634
ZNF292_E8_243.2,ZNF292,563,878
NSD1_PWWP319429_E1_8091.921,NSD1,1352,3210
BMPR1B_PKc_E7_187.4,BMPR1B,561,837
RPA3_e2.1,RPA3,5358,6466
PCSK9_2079.55,PCSK9,481,861
RNF31_2766.159,RNF31,401,699
TRIM28_2508.172,TRIM28,282,558
RNF144B_912.68,RNF144B,1229,2410
FBXO47_2,FBXO47,1682,4089
UBE2D2_444.15,UBE2D2,1243,3250
ZNF620_E5_570.30,ZNF620,843,1442
MKRN2_1251.53,MKRN2,1798,4460
PRDM2_E8_69.3,PRDM2,1693,3193
MKRN3_1524.106,MKRN3,823,992
CSNK1G1_PKc_E3_41,CSNK1G1,1867,3087
HMX2_E2_174.20,HMX2,1632,4111
CPA3_1254.56,CPA3,2096,3646
KDM4C_Phd_E13_39.0,KDM4C,833,2388
CEBPD_E1_132.2,CEBPD,525,918
HDAC3_e10_65.1,HDAC3,1221,1949
ZNF726_E4_1281.15,ZNF726,715,942
UBP1_E4_106.7,UBP1,3517,6991
USP16_2472.91,USP16,1234,2278
CCIN_BTB18128_E1_1767.13,CCIN,457,794
DTX3L_2223.136,DTX3L,1489,2299
FANCL_1143.55,FANCL,1728,3403
KMT2A_Phd2_E12_96.1,KMT2A,921,1134
TFAP2A_E4_140.13,TFAP2A,770,1500
SPSB2_792.148,SPSB2,905,2092
PCGF3_729.4,PCGF3,1328,2730
DMRTA2_E2_141.7,DMRTA2,2044,4549
KDM5A_E4_144.5,KDM5A,839,1545
SOX6_E14_107.5,SOX6,2398,5241
TRIM52_894.8,TRIM52,996,2334
ENDOU_1233.116,ENDOU,1351,2435
KDM2A_CXXC576609_E1_3489.395,KDM2A,1495,2472
KDM2A_3489.395,KDM2A,1495,2472
ABTB2_BTB837947_E1_3078.306,ABTB2,275,404
ASB3_1557.79,ASB3,1364,1787
RCOR3_E10_81.0,RCOR3,1157,1509
ZFPM1_E10_1266.123,ZFPM1,740,1236
ZNF430_E5_1083.38,ZNF430,1563,2927
STK25_PKc_E7_186.24,STK25,1941,3959
ZBTB26_E2_300.24,ZBTB26,1662,3136
ZFHX3_E9_2580.169,ZFHX3,2279,4746
CDC42BPA_PKc_E6_94.3,CDC42BPA,850,1642
ZNF543_E4_1020.26,ZNF543,1549,1950
TRIM10_1446.4,TRIM10,819,1605
ZFP42_E4_330.5,ZFP42,1063,2644
ITK_PKc_E12_161.14,ITK,590,1051
TADA2B_E2_73.10,TADA2B,1648,3160
TADA2B_SANT_E2_79.10,TADA2B,1648,3160
RHOXF2B_E2_71.4,RHOXF2B,2218,4931
ABHD4_1029.116,ABHD4,1512,3081
ZNF433_E4_1221.49,ZNF433,1313,2709
ZNF480_E5_1050.50,ZNF480,1035,2298
ZNF311_E7_1152.55,ZNF311,1468,3270
EIF2AK3_PKc_E12_103.6,EIF2AK3,108,246
ZNF223_E5_498.17,ZNF223,2290,4695
WHSC1_PWWP878972_E1_4098.191,WHSC1,897,1603
CDC16_1863.101,CDC16,434,657
TBL1Y_3,TBL1Y,1548,2947
BAZ1B_Phd_E15_113.4,BAZ1B,1528,2746
BTBD19_BTB30123_E1_876.9,BTBD19,701,1008
UBE2U_681.0,UBE2U,1870,3463
E2F4_E1_87.4,E2F4,796,1204
KDM5C_Phd_E21_183.32,KDM5C,1506,2593
PRAM1_2013.127,PRAM1,1151,2313
PRKD3_PKc_E15_99,PRKD3,517,710
RNF145_2082.21,RNF145,327,668
UBR7_Phd_E4_42.0,UBR7,930,1861
ZNF841_E7_1674.16,ZNF841,2714,6893
NR1H3_E5_35.0,NR1H3,2697,3639
PHF20L1_tudor90135_E1_858.21,PHF20L1,1042,2030
HES1_E2_96.2,HES1,1280,2101
ZNF98_E4_1155.46,ZNF98,2496,6284
EBF2_E6_69.2,EBF2,1758,2854
ERN1_PKc_E16_100.1,ERN1,734,965
ZMIZ2_E14_68.2,ZMIZ2,1091,2331
ZMIZ2_2763.164,ZMIZ2,1091,2331
ZIM3_E5_492.5,ZIM3,519,1301
BCL6_E8_131.18,BCL6,1673,2659
FBXL12_981.13,FBXL12,326,415
PRKG1_PKc_E14_164.6,PRKG1,1245,2481
INTS12_Phd_E5_139.0,INTS12,865,1048
TDRD6_tudor13091422_E1_6291.261,TDRD6,2273,5714
LCK_PKc_E12_132.1,LCK,616,777
FOXN3_E2_204.13,FOXN3,1313,3159
CPO_1125.42,CPO,621,1487
RXRB_E4_180.5,RXRB,1361,2222
NEURL3_789.84,NEURL3,945,1535
ZNF337_E4_1665.123,ZNF337,1539,2883
PADI4_e12_145.10,PADI4,683,1952
BRD4_BD1_e3_138.2,BRD4,923,561
ITK_PKc_E15_119.5,ITK,917,2320
JAK1_PKc_E16_136.9,JAK1,2027,4890
RFWD2_2124.88,RFWD2,1769,2655
ZNF705A_E5_483.26,ZNF705A,860,1652
ASB18_1401.74,ASB18,256,362
CSNK1G3_PKc_E4_70.2,CSNK1G3,519,1096
ZNF136_E4_1110.94,ZNF136,3552,5143
GGT2_1509.104,GGT2,2103,3540
AGA_1041.46,AGA,1384,3160
HOXD3_E3_177.4,HOXD3,1494,2671
GZMM_774.151,GZMM,1060,2270
OTUB1_816.53,OTUB1,930,1565
TLL2_3048.96,TLL2,2647,5201
ZNF433_E4_1221.42,ZNF433,975,1533
PCSK2_1917.108,PCSK2,2660,5816
ADAM8_2475.122,ADAM8,524,1078
KMT2B_ePhd_E21_39.2,KMT2B,1690,4090
ZNF341_E9_191.18,ZNF341,654,1309
RCE1_990.137,RCE1,476,651
ABHD13_1014.48,ABHD13,1771,3948
LPA_6123.448,LPA,1090,1525
CHD4_Phd_E9_129.7,CHD4,781,873
ASB5_990.82,ASB5,1029,1964
HSFX2_E2_72.0,HSFX2,4855,10341
TRIM49B_1359.53,TRIM49B,709,516
CTSF_1455.146,CTSF,2141,4827
SOX12_E1_216.21,SOX12,1078,2308
ZNF529_E6_1119.55,ZNF529,1437,3520
ZNF223_E5_498.35,ZNF223,1485,2488
PSMA5_726.29,PSMA5,2214,4142
EIF2AK4_PKc_E8_123.3,EIF2AK4,726,1082
MARCH11_1209.137,MARCH11,1794,3100
BRD2_BD2_e6_145.6,BRD2,1341,2308
ZBTB38_E8_2331.125,ZBTB38,992,1433
EN2_E2_180.10,EN2,2498,5695
ZNF700_E4_1239.28,ZNF700,1151,2525
KLF8_E6_78.0,KLF8,1099,3232
WHSC1_PWWP878972_E1_4098.181,WHSC1,717,1263
MAP4K3_PKc_E6_48,MAP4K3,630,813
ZNF485_E5_651.23,ZNF485,3100,6447
TRIM68_1458.229,TRIM68,1501,3205
DUXA_E3_112.5,DUXA,1415,1802
neg96,neg96,2711,5632
ZKSCAN2_E6_245.10,ZKSCAN2,1275,2532
ZKSANT2_SANT2_E6_245.10,ZKSANT2,1275,2532
UBE2J2_828.16,UBE2J2,1668,3221
FBXO2_891.76,FBXO2,1358,3360
RPS6KA4_PKc_E6_81.11,RPS6KA4,993,1947
NFATC3_E4_200.2,NFATC3,2413,3970
ZNF175_E5_1245.21,ZNF175,1166,3024
PGA5_1167.58,PGA5,2209,5042
BRD8_BD_e19_178.4,BRD8,2355,5329
JMJD7_e3_254.41,JMJD7,3184,4789
MXD1_E4_115.7,MXD1,1812,3727
ADAM33_2442.11,ADAM33,643,794
LEUTX_E3_36.0,LEUTX,2358,3988
MIER3_E10_81.0,MIER3,3794,6041
MIER3_SANT_E10_87.0,MIER3,3794,6041
CIT_PKc_E8_204,CIT,984,2204
OTUD7B_2532.408,OTUD7B,1690,2581
PPARD_E4_69.7,PPARD,2237,5815
STAMBP_1275.44,STAMBP,667,1247
BRD8_BD_e18_69.2,BRD8,2158,2796
PHF7_Phd_E10_103.7,PHF7,845,1787
ZNF473_E5_1962.95,ZNF473,1002,1638
CREB3_E6_67.1,CREB3,1277,2424
RFX3_E7_182.7,RFX3,530,649
DMTF1_SANT3_E14_152.2,DMTF1,1050,2476
HOXC11_E2_171.2,HOXC11,538,559
neg86,neg86,5349,10800
SKP2_1275.27,SKP2,1044,1731
NAT10_e18_75.6,NAT10,2741,3041
STAT2_E15_84.1,STAT2,1955,2964
MARCH11_1209.142,MARCH11,1036,2316
HOXB1_E2_168.4,HOXB1,702,1261
NRBP1_PKc_E8_84.1,NRBP1,571,1094
ZNF676_E3_1410.44,ZNF676,1886,3948
TTBK2_PKc_E3_148.2,TTBK2,715,1251
ZNF75A_E7_237.1,ZNF75A,1629,3267
TBX18_E5_168.16,TBX18,3343,7627
USP10_2409.177,USP10,1564,2193
SKP2_1275.135,SKP2,841,1277
ZNF415_E4_831.20,ZNF415,1946,3167
ZHX3_E3_1533.45,ZHX3,1439,2141
ZNF257_E4_936.59,ZNF257,1919,4381
NFXL1_E9_115.4,NFXL1,1427,3061
RNF111_2988.132,RNF111,1350,3433
MXD3_E4_115.11,MXD3,1120,2712
PRSS16_1545.65,PRSS16,795,1100
ZNF25_E6_930.35,ZNF25,2631,6686
HMGB3_E2_114.9,HMGB3,1840,3194
HIF1AN_e4_146.8,HIF1AN,2007,2783
PARP9_Macro317453_E1_2565.6,PARP9,2053,4271
DMTF1_SANT2_E13_175.8,DMTF1,1342,1819
CPA3_1254.96,CPA3,1727,3131
ZFHX4_E10_2571.103,ZFHX4,775,1786
UHRF2_Phd_E6_182.12,UHRF2,2922,8154
UHRF2_2409.195,UHRF2,2922,8154
USP53_3222.239,USP53,1394,3448
TRIM17_1434.285,TRIM17,595,1482
ZFP90_E5_1260.7,ZFP90,3356,7106
ZNF563_E4_579.42,ZNF563,2851,6147
ZNF30_E5_1491.59,ZNF30,3525,6085
HKR1_E6_1070.44,HKR1,1423,2378
MARCH4_1233.67,MARCH4,775,1930
FES_PKc_E16_124.2,FES,609,1247
TBX19_E3_135.12,TBX19,1562,3420
NFIX_E10_92.9,NFIX,538,1007
ECT2L_2715.109,ECT2L,1931,3150
RHBDD2_672.4,RHBDD2,1062,1995
ZNF454_E5_1011.90,ZNF454,910,2377
ZNF878_E4_1200.83,ZNF878,888,1454
ZNF449_E5_573.25,ZNF449,2610,4298
TRHDE_3075.8,TRHDE,3800,8307
ZFY_E8_588.28,ZFY,3353,8846
RNF185_579.15,RNF185,588,1225
TBL1Y_7,TBL1Y,1233,1985
DCAF12L1_1392.264,DCAF12L1,819,1595
KMT2A_ePhd_E22_156.5,KMT2A,707,1109
ADAM15_2592.82,ADAM15,1566,3235
BTRC_1818.18,BTRC,1173,2245
KDM4C_tudor879933_E1_3171.204,KDM4C,1448,2395
ETV1_E12_108.3,ETV1,1324,3221
JUN_E1_162.1,JUN,1026,2107
ATM_PKc_E60_115.5,ATM,891,1620
HTRA1_1443.129,HTRA1,565,1097
ACVR2A_PKc_E10_131.1,ACVR2A,1540,2417
SIRT1_e4_153.5,SIRT1,1867,3743
TBX18_E3_102.2,TBX18,1703,4771
MEX3A_1563.53,MEX3A,578,1299
ADAMTS4_2514.93,ADAMTS4,1487,2777
AIRE_E6_81.11,AIRE,1732,3626
LPA_6123.417,LPA,720,1350
SP100_BD_e29_79.3,SP100,1738,3603
DCAF12_1362.134,DCAF12,1719,3333
RBAK_E5_1321.36,RBAK,2683,3965
EGR2_E2_243.1,EGR2,126,185
HECTD2_2343.72,HECTD2,207,214
ZNF583_E5_1056.65,ZNF583,967,1847
KDM3A_e22_95.5,KDM3A,1186,1683
ZNF556_E4_492.20,ZNF556,1375,2565
FAM105A_270.6,FAM105A,2057,3654
GBX1_E2_177.0,GBX1,1403,2539
MMP2_1983.56,MMP2,1875,3057
ATXN3_933.73,ATXN3,1056,2346
ZNF596_E6_906.40,ZNF596,1825,3945
OTUB2_705.62,OTUB2,1795,5016
HOXC13_E2_156.6,HOXC13,1781,3757
INSR_PKc_E20_130.4,INSR,381,660
ZGLP1_E3_94.6,ZGLP1,1549,2632
KCTD4_BTB36123_E1_780.63,KCTD4,726,1955
SP110_Phd_E15_101.2,SP110,743,1489
ZNF484_E4_1164.90,ZNF484,3692,8475
SOHLH2_E7_130.3,SOHLH2,5034,10900
ZBTB46_BTB21126_E1_1770.305,ZBTB46,905,1337
ZSCAN16_E4_324.4,ZSCAN16,2678,4962
RNF11_465.24,RNF11,894,1435
WDTC1_2034.312,WDTC1,1893,4432
CHD7_D_e17_196.1,CHD7,2339,4826
RNF113A_1032.84,RNF113A,1727,3083
KLHL24_BTB56163_E1_1803.17,KLHL24,1693,3737
CEBPE_E2_150.11,CEBPE,1313,2245
CTSG_768.5,CTSG,1293,2200
TRIM64C_1353.25,TRIM64C,1195,1524
ZNF224_E6_1320.82,ZNF224,2485,4888
ZNF33A_E5_1407.109,ZNF33A,1477,2884
HOXB8_E2_177.3,HOXB8,1920,3919
TMPRSS2_1590.165,TMPRSS2,1244,2597
ZNF347_E5_1647.85,ZNF347,1523,4214
MMP20_1452.173,MMP20,1110,1793
KDM5C_e12_163.1,KDM5C,987,1846
MAP3K10_PKc_E3_149.5,MAP3K10,1381,2916
ZNF570_E6_834.47,ZNF570,592,1637
SUV420H1_e9_105.0,SUV420H1,1007,2013
PJA1_1368.115,PJA1,484,1035
MARK2_PKc_E2_81.9,MARK2,1155,2040
FBXL5_2076.51,FBXL5,1360,2438
ZNF836_E5_2079.120,ZNF836,1073,2215
NFE2_E4_297.43,NFE2,102,331
FBXL4_1866.108,FBXL4,1882,4702
RC3H2_3576.365,RC3H2,1516,1954
NR1H3_E4_267.7,NR1H3,2228,4305
BTBD8_BTB48121_E1_1137.75,BTBD8,1714,3224
RCOR1_SANT2_E10_58.0,RCOR1,703,979
NEK7_PKc_E8_95.4,NEK7,1339,2626
FBXO3_1416.130,FBXO3,1059,1652
ZNF280D_E11_88.1,ZNF280D,1524,3675
MBTD1_MBT468560_E1_1887.78,MBTD1,332,396
NFATC3_E4_200.4,NFATC3,2733,5716
RNF2_1011.66,RNF2,450,617
ZBTB1_BTB14109_E1_2142.1,ZBTB1,1847,2518
PRSS21_945.16,PRSS21,2067,4981
GMCL1_BTB101207_E1_1548.115,GMCL1,696,1352
USP1_2358.21,USP1,1965,3216
ONECUT1_E2_165.10,ONECUT1,2180,2997
ZNF706_E4_48.0,ZNF706,662,1295
ZNF555_E4_1170.4,ZNF555,2040,5306
FBXL13_2208.140,FBXL13,2277,4837
FBXL2_2,FBXL2,2277,4837
PBRM1_BD3_e12_158.2,PBRM1,2244,4063
KDM5A_e12_163.8,KDM5A,1185,2728
PSMB2_606.76,PSMB2,1332,1532
NFATC4_E4_141.10,NFATC4,608,1277
GLIS3_E6_81.6,GLIS3,649,1642
SLK_PKc_E6_195.7,SLK,588,508
FBXO18_3285.348,FBXO18,2060,3609
TTF2_D_e21_83.3,TTF2,4773,5642
ABHD12B_858.21,ABHD12B,2026,3070
MEF2B_E3_180.14,MEF2B,1457,2803
HOXB13_E2_171.2,HOXB13,4086,10172
ZNF440_E4_750.56,ZNF440,1179,2629
PARK7_570.59,PARK7,865,2115
USP43_3372.451,USP43,1895,3529
KLF12_E8_170.16,KLF12,904,1541
ASCL4_E1_165.12,ASCL4,2330,5952
PAX9_E3_378.5,PAX9,1205,2021
GUCY2D_PKc_E7_63.1,GUCY2D,1183,2428
WSB2_1266.77,WSB2,1649,2791
CNBP_540.34,CNBP,1400,3013
RNF130_1260.99,RNF130,1317,2822
ETV1_E12_108.4,ETV1,656,2041
SOCS5_1611.109,SOCS5,1221,2207
NEK1_PKc_E7_68.1,NEK1,893,1530
SOCS4_1323.44,SOCS4,2106,3977
ZNF19_E6_648.6,ZNF19,2823,6501
ARID2_E13_135.4,ARID2,1700,2873
DDR2_PKc_E16_192.4,DDR2,1277,2889
ADAMTS5_2793.106,ADAMTS5,1857,3591
CHD5_Phd_E9_222.17,CHD5,706,1129
CGRRF1_999.44,CGRRF1,913,1441
CUL5_2343.129,CUL5,1894,3270
EHMT2_e23_87.1,EHMT2,817,1998
FBXL19_2085.166,FBXL19,609,920
DDB1_3423.249,DDB1,760,975
KMT2E_Phd_E6_73.0,KMT2E,1002,2429
TRIM4_1503.10,TRIM4,467,886
HOXA4_E2_177.16,HOXA4,1569,2545
SOX2_E1_216.19,SOX2,2019,4654
HMBOX1_E9_86.2,HMBOX1,1400,3057
ZNF878_E4_1200.99,ZNF878,1080,2618
FBXL7_1476.150,FBXL7,537,1258
KCNS2_BTB19118_E1_1434.15,KCNS2,961,1878
TRIM5_1482.17,TRIM5,1505,3404
NR1I3_E2_77.5,NR1I3,2607,4938
SPEG_PKc2_E35_168.25,SPEG,1174,2506
MOS_PKc_E1_849.127,MOS,887,1248
HOXA7_E2_177.14,HOXA7,1949,1691
DMRT3_E1_141.4,DMRT3,1611,2841
ZNF345_E3_1242.123,ZNF345,2382,4441
DBX1_E4_48.2,DBX1,1439,1982
MIXL1_E1_135.18,MIXL1,1205,2363
FOXR2_E1_246.9,FOXR2,784,1153
ZNF430_E5_1083.25,ZNF430,1633,3276
ZNF283_E7_1077.80,ZNF283,1696,3345
TMPRSS3_984.116,TMPRSS3,1070,1847
HOPX_E3_117.5,HOPX,1047,1810
SCMH1_MBT137235_E1_1983.41,SCMH1,824,1765
ZNF836_E5_2079.85,ZNF836,3464,7360
KMT2C_Phd1_E8_138.6,KMT2C,289,350
FBXL14_1257.44,FBXL14,903,1574
HSFY2_E2_126.0,HSFY2,1794,2863
ZNF460_E3_999.17,ZNF460,2100,4071
NAALADL2_2388.175,NAALADL2,1206,2792
L3MBTL2_MBT294390_E1_2118.103,L3MBTL2,616,1265
KCNG3_BTB11111_E1_1311.7,KCNG3,652,667
LYN_PKc_E9_183.5,LYN,405,977
EZH1_e20_85.1,EZH1,1132,2817
ZNF514_E5_498.6,ZNF514,2183,3979
AIRE_Phd2_E11_104.2,AIRE,914,2451
MASP2_717.46,MASP2,1457,2391
KLHL9_BTB40146_E1_1854.22,KLHL9,1211,1791
SMAD4_E3_165.1,SMAD4,2036,3224
OVCH2_1698.179,OVCH2,1274,1785
JADE3_Phd_E6_84.2,JADE3,1427,3969
USP45_2445.154,USP45,2226,4946
ARID1A_E11_210.7,ARID1A,1709,2683
AEBP1_3477.267,AEBP1,1465,2394
ZNF229_E6_1239.33,ZNF229,2209,4369
FBXL6_1620.219,FBXL6,401,531
SHOX2_E3_135.9,SHOX2,1037,1775
CAMK2D_PKc_E4_55.2,CAMK2D,859,1465
DNAJC1_SANT_E9_114.11,DNAJC1,1344,1720
ZNF184_E6_1131.58,ZNF184,1624,3411
USP14_1485.88,USP14,559,615
SOX11_E1_216.2,SOX11,1720,3942
DPYSL3_2055.272,DPYSL3,702,1176
UBR5_8397.210,UBR5,1197,1669
FBXO5_1206.27,FBXO5,2672,4108
ZNF107_E7_1755.2,ZNF107,1473,3796
ISL2_E4_174.12,ISL2,1413,2116
ZNF574_E2_1602.170,ZNF574,1551,3946
PRSS21_945.145,PRSS21,1387,2343
SBK2_PKc_E4_531.4,SBK2,362,525
MAFK_E3_210.18,MAFK,613,1084
FBXL20_1311.110,FBXL20,1195,2325
NPEPL1_1572.221,NPEPL1,2688,5922
IRX4_E6_180.28,IRX4,259,600
LMX1A_E6_78.5,LMX1A,1042,2013
SFMBT2_MBT48144_E1_2685.18,SFMBT2,1304,2162
HOXC13_E2_156.15,HOXC13,913,1397
SPI1_E5_261.21,SPI1,1534,2588
FBXL3_1287.9,FBXL3,549,717
METAP1_1161.32,METAP1,1547,1877
PDIK1L_PKc_E2_267.2,PDIK1L,569,1350
TRPM7_PKc_E34_228.6,TRPM7,735,1056
BAZ2B_MBD_E13_84.3,BAZ2B,1117,1513
USP9Y_162.6,USP9Y,1670,3055
ZNF441_E4_1239.88,ZNF441,2312,4114
ZNF214_E3_1026.51,ZNF214,2113,5203
ARIH1_1674.166,ARIH1,1142,1370
DPYSL4_1719.264,DPYSL4,1008,1782
DMRTB1_E1_141.13,DMRTB1,1392,2740
MMP13_1416.35,MMP13,1802,3393
ZNF32_E3_561.40,ZNF32,947,1742
TRIM36_2187.66,TRIM36,1440,3110
UBR2_5268.154,UBR2,619,880
INSRR_PKc_E21_135.9,INSRR,512,1072
ARID2_E2_94.9,ARID2,2099,4423
TRIM49D1_1,TRIM49D1,355,379
WDTC1_2034.193,WDTC1,670,1815
DTX1_1863.108,DTX1,761,1875
TBX4_E3_120.4,TBX4,1801,2805
ADAM12_2730.354,ADAM12,519,921
RNF182_744.8,RNF182,778,1651
RNF40_3006.296,RNF40,1037,1760
GATA4_E4_126.1,GATA4,1643,3786
CUL1_2331.156,CUL1,540,699
ATG4B_1182.54,ATG4B,1712,3356
BHLHE23_E1_171.14,BHLHE23,1407,3173
FOXD4L6_E1_234.28,FOXD4L6,2191,3163
TRIM49B_3,TRIM49B,1628,2786
JARID2_E7_88.10,JARID2,2465,6227
KCTD10_BTB34124_E1_942.119,KCTD10,338,587
WEE2_PKc_E5_122.8,WEE2,890,2002
HOPX_E3_117.3,HOPX,3204,8753
ZNF532_E5_179.5,ZNF532,3246,7031
ZBTB16_E6_168.8,ZBTB16,2439,5159
ATF4_E2_156.7,ATF4,2713,4301
ULK1_PKc_E6_174.25,ULK1,1351,4225
PMS1_E9_143.6,PMS1,2960,4555
NEURL3_789.87,NEURL3,1580,2987
UBTF_E8_111.15,UBTF,2145,2726
PRSS21_945.144,PRSS21,827,1064
L3MBTL1_MBT277374_E1_2523.363,L3MBTL1,629,1608
MBD5_PWWP13831460_E1_4485.219,MBD5,298,598
PSIP1_PWWP387_E1_1593.12,PSIP1,469,812
POMK_PKc_E5_705.23,POMK,1992,5689
CAMTA2_E5_136.19,CAMTA2,1731,3545
ZNF491_E3_1176.96,ZNF491,790,1259
ADAM12_2730.376,ADAM12,939,1893
EIF3H_1059.85,EIF3H,1137,1726
DPYS_157.13,DPYS,920,1465
UBE2T_594.55,UBE2T,1193,2241
SETMAR_e2_380.25,SETMAR,1729,2976
ZNF141_E4_666.28,ZNF141,2931,5776
DNAJC1_E9_114.14,DNAJC1,4438,9117
DNAJC1_SANT_E9_114.14,DNAJC1,4438,9117
ASB12_957.57,ASB12,555,1021
DUXA_E2_135.5,DUXA,2816,5194
FOXF2_E1_234.0,FOXF2,610,1140
USP21_1698.91,USP21,1222,2712
ZNF572_E3_1077.51,ZNF572,472,615
HERC1_14586.1030,HERC1,1134,3071
MAST2_PKc_E15_209.13,MAST2,1801,4166
ADAM8_2475.103,ADAM8,1833,4117
ZNF615_E7_1578.91,ZNF615,2926,5126
BMPR2_PKc_E11_99.2,BMPR2,773,1071
OVGP1_2037.243,OVGP1,3212,8309
ZNF366_E3_192.17,ZNF366,1527,3869
USP26_2742.176,USP26,1616,3694
GGTLC2_657.4,GGTLC2,1620,2498
ZNF713_E7_480.17,ZNF713,2883,5900
ZNF879_E5_1077.58,ZNF879,2107,3986
PhIP_BD2_e36_153.0,PhIP,2904,6994
CAPN11_2220.28,CAPN11,1606,3212
MBTPS2_1560.74,MBTPS2,858,994
ZNF419_E5_666.38,ZNF419,1634,3286
ZNF526_E3_963.118,ZNF526,181,251
POU3F2_E1_174.2,POU3F2,1103,2154
ZNF302_E6_495.22,ZNF302,1462,2328
SP3_E6_121.3,SP3,1931,3641
MEOX1_E2_129.6,MEOX1,2891,5139
FBXL20_1,FBXL20,1798,3923
HDAC4_e19_56.3,HDAC4,1263,4163
PRMT7_e5_73.0,PRMT7,1112,2430
ZNF708_E4_1233.72,ZNF708,1026,2042
ZNF614_E5_666.37,ZNF614,1659,2688
PCSK6_2910.128,PCSK6,693,1632
RNF17_tudor12321277_E1_4872.146,RNF17,1209,3411
ZNF300_E7_1077.97,ZNF300,3247,6283
PRKCB_PKc_E10_174.3,PRKCB,1965,6859
MIB1_3021.141,MIB1,2048,4789
THAP4_E2_196.14,THAP4,1454,2846
ZNF75A_E7_237.4,ZNF75A,495,972
MBD1_E9_117.0,MBD1,1427,2254
GLI2_E9_54.1,GLI2,2466,5665
ZKSCAN1_E6_555.61,ZKSCAN1,1369,2476
ATXN3_933.3,ATXN3,2578,5275
neg41,neg41,4427,8667
ZNF532_E11_447.25,ZNF532,1039,2606
ZGLP1_E3_94.12,ZGLP1,1437,4549
ZNF577_E7_657.41,ZNF577,1193,2244
MYLIP_1338.102,MYLIP,1877,4889
KDM2B_4011.59,KDM2B,1322,3962
ZNF100_E5_1155.49,ZNF100,1727,4033
ZNF688_E3_153.14,ZNF688,550,848
NEDD4L_2565.217,NEDD4L,1236,2328
TRIM32_1962.193,TRIM32,2722,6758
ZNF92_E4_1059.39,ZNF92,1532,2478
ZNF658_E5_2301.13,ZNF658,3463,9936
