Gene	sgRNA	c12|beta	c12|z	c12|p-value	c12|fdr	c12|wald-p-value	c12|wald-fdr
RNF113B	10	0.10328	1.2496	0.12514	0.55402	0.21144	0.49116
RNF114	10	0.04383	0.53339	0.40785	0.78965	0.59376	0.77753
RNF115	8	-0.087885	-1.237	0.52048	0.84998	0.21608	0.49645
RNF121	10	-0.12619	-1.9866	0.27958	0.70944	0.046969	0.39756
RNF122	7	0.040191	0.69483	0.53385	0.85409	0.48716	0.72641
RNF123	10	-0.13773	-1.8927	0.22981	0.66749	0.058396	0.39756
RNF125	8	-0.053862	-0.8438	0.75	0.93207	0.39878	0.65704
RNF126	14	-0.06202	-0.83383	0.63424	0.88809	0.40437	0.66237
RNF128	11	0.1494	2.3887	0.027873	0.29518	0.016909	0.37236
RNF130	13	0.028519	0.4452	0.47156	0.82201	0.65617	0.81753
RNF133	11	0.1435	2.2775	0.032992	0.31956	0.022759	0.39756
RNF135	10	0.0047526	0.064373	0.73692	0.93031	0.94867	0.97788
RNF139	11	-0.12827	-1.4372	0.24118	0.67488	0.15065	0.43876
RNF141	5	0.13377	1.2302	0.17804	0.61373	0.21864	0.50016
RNF145	9	0.23951	2.1865	0.0019909	0.081395	0.028779	0.39756
RNF146	9	0.13484	2.1334	0.074801	0.46631	0.03289	0.39756
RNF148	11	0.11973	2.642	0.07025	0.45238	0.0082415	0.33342
RNF149	10	-0.11325	-1.595	0.34187	0.75016	0.11072	0.42227
RNF150	12	-0.010633	-0.12632	0.8632	0.96068	0.89948	0.95981
RNF151	8	-0.2758	-2.3014	0.036689	0.33763	0.021371	0.39756
RNF152	8	0.046281	0.56427	0.4525	0.81298	0.57257	0.76255
RNF157	7	0.062139	0.78211	0.39078	0.7833	0.43415	0.68884
RNF165	9	0.11492	1.8139	0.124	0.55359	0.0697	0.40167
RNF166	10	-0.3977	-2.9436	0.0017065	0.073171	0.0032441	0.22274
RNF167	11	0.0091913	0.20928	0.67833	0.91109	0.83423	0.92587
RNF168	10	-0.20174	-2.6488	0.080489	0.47245	0.0080787	0.33342
RNF170	10	-0.2419	-2.2059	0.041524	0.35437	0.027393	0.39756
RNF175	9	-0.12096	-2.0482	0.32366	0.73325	0.040539	0.39756
RNF180	8	0.034644	0.55314	0.53413	0.85409	0.58017	0.76802
RNF182	9	0.11535	1.5487	0.12258	0.54974	0.12144	0.42583
RNF183	9	0.047729	0.59583	0.42577	0.79712	0.55129	0.74926
RNF185	6	0.088155	1.2464	0.29977	0.72348	0.21261	0.49258
RNF186	11	-0.1241	-1.9029	0.26451	0.69767	0.057054	0.39756
RNF187	7	-0.15587	-1.2523	0.2409	0.67488	0.21046	0.49077
RNF19A	13	0.045547	0.81911	0.3339	0.74651	0.41272	0.66903
RNF19B	16	-0.049327	-0.93537	0.74431	0.93207	0.3496	0.61337
RNF20	8	-0.01982	-0.30215	0.97213	0.9939	0.76254	0.87926
RNF207	9	-0.18614	-1.5869	0.11633	0.53696	0.11252	0.42227
RNF212	6	-0.19504	-1.5446	0.17093	0.60299	0.12245	0.42583
RNF212B	6	-0.023168	-0.75905	0.99687	0.99914	0.44782	0.70107
RNF213	11	-0.045147	-1.0567	0.83134	0.9527	0.29064	0.5621
RNF214	7	0.10772	0.96593	0.1698	0.60299	0.33408	0.60175
RNF215	11	-0.089504	-1.1971	0.47156	0.82201	0.23125	0.51137
RNF217	13	0.1967	2.5083	0.00085324	0.051724	0.01213	0.37236
RNF219	6	0.021575	0.28503	0.67975	0.91109	0.77562	0.8865
RNF220	7	-0.15112	-1.3655	0.25626	0.68936	0.17209	0.46028
RNF222	9	0.049068	0.65616	0.41894	0.79676	0.51172	0.73451
RNF223	10	-0.27646	-2.4799	0.020478	0.25087	0.013141	0.37236
RNF224	8	-0.086151	-0.91733	0.53441	0.85409	0.35897	0.62205
RNF225	8	-0.077908	-0.39049	0.58874	0.87452	0.69618	0.84167
RNF24	7	-0.11776	-2.0423	0.38879	0.78248	0.041124	0.39756
RNF25	11	-0.02074	-0.29724	0.93999	0.98335	0.76628	0.88134
RNF26	10	-0.06287	-0.79079	0.67662	0.91045	0.42907	0.68469
RNF31	22	-0.18131	-2.9072	0.019625	0.24731	0.0036466	0.22477
RNF32	13	0.017561	0.54375	0.57537	0.86861	0.58661	0.77354
RNF34	10	-0.0076461	-0.055763	0.843	0.95644	0.95553	0.98178
RNF38	10	-0.091176	-1.0334	0.4653	0.82201	0.3014	0.57018
RNF39	10	-0.040412	-0.51787	0.86775	0.96068	0.60455	0.7837
RNF40	12	-0.34594	-2.4156	0.0011377	0.058824	0.01571	0.37236
RNF41	9	0.099684	1.74	0.17122	0.60299	0.081859	0.40434
RNF43	11	-0.0063912	-0.11787	0.80489	0.95135	0.90617	0.96194
RNF44	7	0.057691	0.57764	0.41354	0.79367	0.56351	0.75708
RNF7	5	-0.2324	-1.6215	0.13197	0.56516	0.10491	0.41681
RNF8	10	-0.1699	-2.1572	0.13737	0.5716	0.030989	0.39756
RNFT2	10	0.067406	0.55597	0.28214	0.71162	0.57823	0.76604
RSPRY1	9	-0.12992	-1.409	0.28214	0.71162	0.15885	0.44291
SH3RF1	10	0.066638	1.1268	0.28413	0.71255	0.25981	0.53608
SH3RF2	9	0.12193	1.3136	0.10154	0.50636	0.18898	0.47484
SH3RF3	12	-0.013745	-0.2038	0.89135	0.96878	0.83851	0.92853
SIAH1	8	0.17425	1.9581	0.029579	0.30058	0.050217	0.39756
SIAH2	12	0.11103	1.5221	0.070535	0.45255	0.12799	0.42931
SYVN1	11	-0.21433	-1.9864	0.045506	0.3713	0.046984	0.39756
TMEM129	7	-0.3082	-1.9914	0.022469	0.26333	0.046435	0.39756
TOPORS	4	0.064087	0.69635	0.50597	0.84437	0.48621	0.72591
TRAF2	12	-0.26405	-1.9277	0.015074	0.22083	0.053897	0.39756
TRAF3	12	-0.24451	-2.0226	0.021615	0.25763	0.043113	0.39756
TRAF4	11	-0.071575	-0.75031	0.59926	0.8778	0.45307	0.70519
TRAF5	11	-0.015911	-0.15403	0.89619	0.97253	0.87758	0.9483
TRIM6-TRIM34	16	0.026741	0.67285	0.46217	0.82065	0.50104	0.73077
TRAIP	11	-0.48838	-2.6628	0	0	0.0077483	0.33342
TRIM10	11	0.0091066	0.1316	0.67918	0.91109	0.8953	0.95981
TRIM11	10	0.017559	0.25777	0.62344	0.8853	0.79659	0.89971
TRIM13	9	-0.044443	-0.89454	0.82537	0.9527	0.37103	0.63389
TRIM15	12	0.016436	0.17055	0.60182	0.8778	0.86458	0.94221
TRIM17	10	0.1211	1.2334	0.079067	0.47049	0.21744	0.4987
TRIM2	12	0.089724	1.504	0.12685	0.55611	0.13257	0.43258
TRIM21	12	0.010859	0.15561	0.65529	0.8965	0.87634	0.94819
TRIM22	10	0.16497	1.898	0.021615	0.25763	0.057694	0.39756
TRIM23	10	0.014861	0.19895	0.64818	0.89219	0.8423	0.93071
TRIM25	14	-0.111	-1.4278	0.30319	0.72745	0.15334	0.43876
TRIM26	13	-0.035538	-0.724	0.90956	0.97738	0.46907	0.71636
TRIM27	12	-0.015653	-0.28877	0.91496	0.97841	0.77276	0.88505
TRIM3	13	0.014276	0.2817	0.60609	0.87819	0.77817	0.8869
TRIM31	10	0.028729	0.60509	0.52787	0.85177	0.54512	0.74566
TRIM32	10	-0.056321	-0.78997	0.73123	0.92937	0.42955	0.68469
TRIM34	10	0.028589	0.48016	0.52844	0.8519	0.63111	0.79993
TRIM35	13	-0.058952	-0.45479	0.66951	0.90538	0.64926	0.81268
TRIM36	10	0.17493	2.003	0.015927	0.22857	0.045177	0.39756
TRIM38	11	-0.0044978	-0.077663	0.79152	0.94857	0.9381	0.97442
TRIM39	14	0.071544	1.4237	0.17747	0.61357	0.15455	0.43876
TRIM4	11	-0.097982	-1.1721	0.41013	0.79155	0.24115	0.52145
TRIM40	8	-0.042468	-0.63677	0.83532	0.9527	0.52427	0.73711
TRIM41	11	-0.2358	-2.4686	0.028726	0.29882	0.013563	0.37236
TRIM46	12	0.0054372	0.066816	0.71075	0.92112	0.94673	0.97673
TRIM47	11	-0.29605	-2.131	0.0091013	0.18079	0.033091	0.39756
TRIM5	11	-0.026549	-0.28873	0.99545	0.99914	0.77279	0.88505
TRIM50	8	0.089744	0.93602	0.22753	0.66611	0.34927	0.61309
TRIM52	9	-0.074806	-0.88042	0.59784	0.87771	0.37863	0.6388
TRIM54	11	-0.19186	-1.6861	0.073094	0.46223	0.091768	0.40661
TRIM55	10	0.042078	0.93635	0.42122	0.79712	0.34909	0.61309
TRIM56	12	-0.074594	-1.1293	0.55006	0.8607	0.25879	0.53448
TRIM58	11	0.061374	0.98235	0.29408	0.71975	0.32593	0.59438
TRIM59	8	0.037063	0.62199	0.51763	0.84791	0.53395	0.74085
TRIM6	11	-0.0073615	-0.14027	0.81399	0.95189	0.88844	0.95587
TRIM62	11	0.0023849	0.030692	0.73379	0.92939	0.97552	0.99321
TRIM63	12	-0.025023	-0.40435	0.99516	0.99914	0.68595	0.83773
TRIM65	12	-0.30989	-2.5899	0.0042662	0.11811	0.0096002	0.34443
TRIM67	12	0.13923	1.8325	0.031854	0.31198	0.066873	0.39906
TRIM68	9	-0.090406	-1.8362	0.48663	0.82978	0.066326	0.39906
TRIM69	8	-0.11816	-1.4959	0.3541	0.75868	0.13467	0.4336
TRIM7	11	0.16295	1.2791	0.017634	0.23755	0.20087	0.48407
TRIM72	10	0.015427	0.17787	0.64135	0.89104	0.85882	0.93865
TRIM77	6	0.23059	1.6182	0.012514	0.20455	0.10562	0.41739
TRIM8	9	-0.34337	-2.3029	0.0045506	0.1203	0.021287	0.39756
TRIM9	11	-0.083055	-1.6058	0.52019	0.84991	0.10832	0.42009
TRIML1	8	0.098921	1.1863	0.18828	0.62335	0.23549	0.51524
UBOX5	12	-0.057836	-1.1621	0.68914	0.9144	0.24519	0.52386
UBR1	9	0.030338	0.69248	0.5492	0.85975	0.48863	0.72745
UBR2	15	-0.020913	-0.52555	0.93288	0.98174	0.5992	0.77978
UBR3	20	-0.054219	-0.68762	0.65614	0.89662	0.49169	0.72914
UNK	9	-0.15677	-1.8071	0.19056	0.62734	0.070742	0.40167
UNKL	8	-0.030794	-0.4929	0.93714	0.983	0.62208	0.79421
VPS11	13	-0.20685	-1.9665	0.038396	0.34351	0.049244	0.39756
ZNRF1	6	0.024011	0.41217	0.66382	0.90185	0.68021	0.83413
ZNRF3	8	0.19394	2.1288	0.017065	0.23622	0.033274	0.39756
ZNRF4	12	0.19227	1.9796	0.0028441	0.094828	0.047747	0.39756
ZSWIM2	6	0.064227	0.75315	0.41809	0.79643	0.45136	0.70407
BRCA1	12	-0.097253	-1.4203	0.39221	0.7833	0.15553	0.43876
CBLL1	7	0.22254	1.6181	0.0085324	0.17647	0.10564	0.41739
CCNB1IP1	6	-0.077882	-1.0026	0.62941	0.88773	0.31605	0.58535
RFPL1	10	-0.06066	-0.62133	0.69539	0.9147	0.53438	0.74085
RFPL2	8	-0.072924	-0.73018	0.62628	0.88773	0.46528	0.71314
RFPL3	9	-0.20342	-1.9364	0.087315	0.47981	0.052814	0.39756
RNF13	9	0.044308	0.84819	0.44738	0.81082	0.39633	0.65515
RNF14	12	-0.12295	-1.9111	0.25739	0.68968	0.055996	0.39756
RNF181	6	-0.22258	-2.0741	0.11661	0.53696	0.038075	0.39756
RNF2	7	0.24606	1.9725	0.0039818	0.11382	0.048557	0.39756
RNF4	7	-0.089141	-1.2536	0.54152	0.85804	0.20998	0.49077
RNF6	8	-0.03365	-0.36793	0.91297	0.97747	0.71293	0.85231
SCAF11	8	0.13348	2.317	0.083902	0.47785	0.020506	0.39756
TRIM37	9	-0.31635	-2.6333	0.008248	0.1716	0.008457	0.33342
TRIM51	9	-0.0048863	-0.099979	0.83959	0.95503	0.92036	0.9677
TRIM60	10	0.021772	0.4414	0.58106	0.87196	0.65892	0.81973
TRIM61	4	0.21486	1.3047	0.061433	0.42688	0.192	0.47745
TRIM64C	8	-0.1583	-1.1794	0.20848	0.64186	0.23822	0.51788
TTC3	9	0.067639	1.1985	0.30631	0.72745	0.23072	0.51051
VPS18	7	-0.43242	-2.0895	0.0036974	0.10924	0.036662	0.39756
VPS8	7	-0.052786	-0.47126	0.78584	0.94591	0.63745	0.80352
ZFP36L2	12	0.038966	0.55235	0.407	0.7893	0.58071	0.76845
ZFPL1	11	-0.25031	-2.4495	0.024175	0.27157	0.014306	0.37236
ZNF598	20	-0.27616	-3.2332	0.00085324	0.051724	0.001224	0.1424
ZNF645	6	0.14209	1.5979	0.11263	0.53083	0.11007	0.42227
ZNRF2	4	0.22905	1.4304	0.046644	0.37188	0.1526	0.43876
MSL2	8	-0.024964	-0.40998	0.98237	0.9974	0.68182	0.83529
RNF144A	17	0.080512	1.7837	0.1004	0.50357	0.074465	0.40167
RNF144B	15	0.0005229	0.0081915	0.69852	0.91608	0.99346	1
RNF208	7	-0.1412	-1.7079	0.29152	0.71779	0.087648	0.40585
RNF216	7	-0.26606	-1.9243	0.04835	0.38031	0.054317	0.39756
RNFT1	8	-0.0097604	-0.17626	0.88623	0.96774	0.86009	0.93926
TRAF6	16	0.022949	0.56784	0.49261	0.83558	0.57015	0.76155
TRAF7	23	-0.28615	-3.2169	0	0	0.001296	0.1424
TRIM14	11	-0.36727	-2.8453	0.0011377	0.058824	0.004437	0.25162
TRIM16	11	0.030595	0.60263	0.49829	0.83803	0.54675	0.74566
TRIM42	14	0.042576	0.81031	0.33902	0.74969	0.41776	0.67471
TRIM43	10	-0.14297	-1.293	0.21132	0.64665	0.19602	0.47925
TRIM44	6	-0.057418	-0.71988	0.75711	0.93207	0.4716	0.7175
TRIM45	16	-0.098001	-1.653	0.33589	0.747	0.098326	0.41099
TRIM48	4	0.062827	0.63267	0.5128	0.84791	0.52695	0.73814
TRIM49B	9	-0.16618	-1.6996	0.16212	0.59563	0.08921	0.40585
TRIM71	12	0.23569	2.4221	0	0	0.015433	0.37236
VPS41	11	-0.12618	-1.6102	0.25057	0.68242	0.10735	0.41937
TRIM49	8	-0.54248	-2.4763	0.00056883	0.037037	0.013276	0.37236
TRIM49D1	6	-0.41312	-1.3314	0.010523	0.19072	0.18307	0.46889
TRIM64	5	-0.10235	-0.75565	0.53896	0.8565	0.44986	0.70298
TRIM64B	2	-0.06451	-1.1526	0.80688	0.95135	0.24907	0.52596
TRIM73	8	-0.33397	-2.5259	0.011945	0.20455	0.01154	0.37236
UHRF1	14	-0.16184	-1.5812	0.10552	0.51743	0.11383	0.4229
XIAP	12	0.091321	1.6131	0.11917	0.54065	0.10673	0.419
RNF5	7	0.16473	1.5312	0.046644	0.37188	0.12571	0.42592
PCGF6	3	-0.095612	-0.60875	0.62287	0.88521	0.54269	0.74419
RAD18	6	0.15362	1.4076	0.089022	0.4808	0.15924	0.44358
RFPL4A	7	-0.031604	-0.41984	0.93515	0.98237	0.6746	0.83023
UBA52	3	-0.15523	-0.48326	0.41439	0.79401	0.62891	0.79827
UBB	3	-0.14373	-1.3455	0.44994	0.81237	0.17845	0.46553
UBC	4	-0.23397	-1.5789	0.16951	0.60299	0.11435	0.4229
PPIL2	17	-0.46589	-3.5783	0	0	0.00034585	0.06542
PRPF19	17	-0.47189	-3.7719	0	0	0.00016202	0.037977
STUB1	12	-0.42239	-3.1241	0.00028441	0.021277	0.0017836	0.16949
UBE4A	16	0.084934	1.4675	0.089306	0.48086	0.14223	0.43486
UBE4B	14	0.07617	1.2625	0.15472	0.58307	0.20677	0.4889
WDSUB1	11	-0.020358	-0.45974	0.93686	0.983	0.6457	0.80913
AREL1	12	-0.069169	-1.3594	0.59158	0.87579	0.17401	0.4621
HACE1	12	0.10376	1.4613	0.088168	0.48062	0.14394	0.43583
HECTD1	15	-0.13226	-1.585	0.17463	0.60792	0.11297	0.42227
HECTD2	6	0.062675	0.41982	0.4252	0.79712	0.67462	0.83023
HECTD3	12	-0.15124	-1.7561	0.15586	0.58547	0.079068	0.40167
HECTD4	14	-0.017724	-0.33368	0.93231	0.98174	0.73862	0.86518
HECW1	12	0.016386	0.21846	0.60267	0.8778	0.82707	0.9206
HECW2	17	0.065695	0.95835	0.15956	0.59115	0.33789	0.60489
HERC1	28	0.069063	2.6773	0.063424	0.43327	0.0074221	0.33342
HERC2	21	0.091432	1.5156	0.040671	0.35309	0.12962	0.42946
HERC3	14	-0.095444	-1.5525	0.38965	0.7833	0.12053	0.42583
HERC4	12	0.071062	1.7437	0.20336	0.63307	0.081208	0.40283
HERC5	10	0.19208	2.4019	0.008248	0.1716	0.016311	0.37236
HERC6	14	0.017565	0.35205	0.56371	0.86664	0.7248	0.85815
HUWE1	16	-0.26019	-3.4157	0.0056883	0.13793	0.00063623	0.089479
ITCH	12	0.027424	0.39249	0.50995	0.84655	0.6947	0.84149
NEDD4	12	0.0018862	0.033732	0.74716	0.93207	0.97309	0.99181
NEDD4L	14	0.028746	0.51636	0.45392	0.81323	0.60561	0.7837
SMURF1	14	-0.13018	-2.0373	0.20933	0.64279	0.04162	0.39756
SMURF2	11	-0.076042	-1.2752	0.56741	0.86675	0.20224	0.48622
TRIP12	12	-0.10207	-2.0195	0.36206	0.76456	0.043438	0.39756
UBE3A	5	0.072552	1.3968	0.42548	0.79712	0.16247	0.44873
UBE3B	9	-0.00029486	-0.0043949	0.80034	0.95132	0.99649	1
UBE3C	10	-0.07056	-0.97504	0.61462	0.88209	0.32954	0.59787
UBR5	10	0.10283	0.93716	0.12656	0.55611	0.34868	0.61309
WWP1	5	-0.058174	-0.63665	0.77702	0.94239	0.52435	0.73711
WWP2	14	-0.11616	-1.5724	0.26877	0.70089	0.11586	0.42346
BTRC	15	0.0058673	0.059313	0.65102	0.89275	0.9527	0.98031
CCNF	21	-0.18174	-2.6117	0.022753	0.26578	0.0090089	0.33342
CDRT1	8	-0.079462	-0.76982	0.57964	0.87131	0.4414	0.69497
ECT2L	10	0.013885	0.3905	0.65813	0.8976	0.69617	0.84167
FBXL12	17	-0.21884	-2.6994	0.018487	0.24254	0.0069464	0.33342
FBXL13	14	0.050287	1.4006	0.28527	0.71307	0.16134	0.44666
FBXL14	20	-0.13469	-1.9766	0.11405	0.5343	0.048091	0.39756
FBXL15	17	-0.044922	-0.57354	0.79238	0.94859	0.56628	0.75857
FBXL16	14	-0.015626	-0.19488	0.9087	0.97707	0.84549	0.93189
FBXL17	12	0.069395	1.4921	0.21303	0.64848	0.13568	0.43374
FBXL18	20	0.021444	0.4985	0.41923	0.79676	0.61813	0.79258
FBXL2	17	-0.078491	-1.3641	0.44795	0.81102	0.17253	0.46053
FBXL20	16	-0.0060097	-0.13937	0.77361	0.94085	0.88916	0.95634
FBXL21	13	0.0077477	0.23212	0.65728	0.89717	0.81644	0.91246
FBXL22	14	-0.12702	-2.202	0.22383	0.66274	0.027667	0.39756
FBXL3	15	-0.053986	-0.64162	0.70762	0.92046	0.52112	0.7364
FBXL4	14	0.025088	0.64043	0.48549	0.82864	0.52189	0.7364
FBXL5	20	-0.2133	-3.0133	0.0093857	0.18132	0.0025846	0.20438
FBXL6	17	-0.24079	-2.6583	0.0088168	0.17714	0.0078547	0.33342
FBXL7	22	0.068224	1.4885	0.094141	0.48902	0.13662	0.43392
FBXL8	17	-0.084455	-1.4128	0.39932	0.78472	0.15771	0.44078
FBXO10	19	-0.0081139	-0.12224	0.77759	0.94276	0.90271	0.96005
FBXO11	16	0.0081711	0.19451	0.63424	0.88809	0.84578	0.93192
FBXO15	4	0.046229	0.37376	0.6041	0.87819	0.70858	0.84902
FBXO16	6	0.027401	0.28058	0.64391	0.89134	0.77903	0.887
FBXO17	14	0.091144	0.89508	0.10381	0.51192	0.37075	0.63389
FBXO18	16	-0.03724	-0.30135	0.86803	0.96068	0.76315	0.87926
FBXO2	12	-0.29927	-2.4072	0.0056883	0.13793	0.016076	0.37236
FBXO21	14	-0.088803	-0.68124	0.42776	0.79799	0.49572	0.7292
FBXO22	10	-0.0028813	-0.0424	0.80319	0.95135	0.96618	0.9881
FBXO24	9	0.053055	0.63417	0.39505	0.78342	0.52597	0.73737
FBXO25	11	-0.074064	-1.2578	0.58305	0.8725	0.20848	0.49031
FBXO27	12	-0.12904	-1.4754	0.23322	0.67261	0.14009	0.43418
FBXO28	8	-0.39552	-2.6293	0.0036974	0.10924	0.0085573	0.33342
FBXO3	13	-0.0070274	-0.10599	0.79977	0.95132	0.91559	0.96522
FBXO30	12	0.11284	1.9542	0.064278	0.43545	0.050678	0.39756
FBXO31	9	-0.24717	-2.1134	0.043515	0.36429	0.034565	0.39756
FBXO32	7	-0.15186	-0.96919	0.25341	0.68644	0.33245	0.60066
FBXO33	6	-0.12815	-0.56964	0.37742	0.77493	0.56892	0.76031
FBXO34	12	0.071573	1.3691	0.20051	0.63307	0.17096	0.45829
FBXO36	2	-0.085084	-0.4782	0.73237	0.92937	0.63251	0.79996
FBXO38	8	-0.10483	-1.6243	0.42065	0.79712	0.10431	0.41535
FBXO39	6	0.10048	1.2851	0.24431	0.67638	0.19875	0.48227
FBXO4	12	0.13568	0.91191	0.034414	0.32615	0.36182	0.62466
FBXO40	14	0.061983	1.1391	0.22497	0.66361	0.25465	0.53214
FBXO41	16	-0.22613	-2.2185	0.01678	0.2332	0.026523	0.39756
FBXO42	14	0.10793	1.6732	0.061433	0.42688	0.094288	0.40772
FBXO43	8	-0.10781	-1.7122	0.40671	0.78918	0.086866	0.40585
FBXO44	9	-0.16102	-2.3126	0.17804	0.61373	0.020743	0.39756
FBXO45	12	-0.12766	-1.123	0.23663	0.67314	0.26144	0.53784
FBXO46	7	-0.0083153	-0.054428	0.88879	0.96809	0.95659	0.98258
FBXO47	3	-0.11364	-1.3687	0.55518	0.86318	0.1711	0.45829
FBXO48	6	-0.20641	-1.6912	0.14534	0.57399	0.090789	0.4064
FBXO5	10	-0.10511	-1.7296	0.38254	0.77874	0.083695	0.40585
FBXO6	7	0.11329	1.561	0.1533	0.58307	0.11852	0.42438
FBXO7	19	0.066664	1.1067	0.13737	0.5716	0.26843	0.543
FBXO8	11	0.10276	1.5871	0.11064	0.52782	0.11249	0.42227
FBXO9	9	-0.011906	-0.091663	0.89903	0.97321	0.92697	0.96994
FBXW10	7	0.021748	0.29324	0.66667	0.90447	0.76934	0.88337
FBXW11	12	-0.15682	-1.9108	0.13936	0.5736	0.056026	0.39756
FBXW12	14	-0.077114	-1.3264	0.50711	0.84437	0.1847	0.46889
FBXW2	15	-0.041264	-0.73322	0.83248	0.9527	0.46342	0.71107
FBXW4	13	-0.046632	-0.63941	0.79522	0.95005	0.52256	0.7364
FBXW5	22	-0.019299	-0.3489	0.89903	0.97321	0.72717	0.86021
FBXW7	16	-0.21184	-2.3569	0.023606	0.26774	0.018428	0.38537
FBXW8	18	0.027521	0.46196	0.41638	0.79544	0.64411	0.80882
FBXW9	15	-0.12907	-1.1762	0.18572	0.62298	0.23953	0.51892
SKP1	6	-0.15243	-1.5587	0.28811	0.71388	0.11907	0.42458
SKP2	17	-0.063047	-1.0988	0.59357	0.87579	0.27187	0.54684
TBL1X	9	0.15124	1.7609	0.048919	0.38222	0.078253	0.40167
TBL1XR1	10	0.11967	2.0044	0.082765	0.47705	0.045025	0.39756
TBL1Y	7	-0.016659	-0.23409	0.94824	0.9861	0.81492	0.91159
CUL1	11	-0.26092	-2.117	0.019909	0.24735	0.034256	0.39756
CUL2	14	-0.16956	-2.2098	0.091013	0.48265	0.027118	0.39756
CUL3	16	-0.027782	-0.39686	0.97753	0.9945	0.69147	0.84067
CUL4A	17	0.005264	0.14926	0.63709	0.88964	0.88135	0.95056
CUL4B	10	0.0342	0.37844	0.48549	0.82864	0.7051	0.84748
CUL5	11	0.11495	1.7879	0.079636	0.47138	0.073798	0.40167
ASB1	14	-0.032906	-0.32954	0.91297	0.97747	0.74175	0.86529
ASB10	14	-0.031142	-0.6678	0.92947	0.98141	0.50426	0.73294
ASB11	12	0.049377	0.92312	0.33106	0.7433	0.35595	0.61927
ASB12	12	0.15827	2.5512	0.01479	0.21757	0.010736	0.36295
ASB13	14	0.079372	2.0849	0.14078	0.57399	0.037075	0.39756
ASB14	14	-0.0040201	-0.059416	0.77958	0.9429	0.95262	0.98031
ASB15	16	0.12338	2.2151	0.019909	0.24735	0.026757	0.39756
ASB16	20	-0.10012	-1.2796	0.2665	0.69978	0.20067	0.48407
ASB17	9	0.16307	2.212	0.036689	0.33763	0.026968	0.39756
ASB18	19	0.11722	1.268	0.016496	0.23108	0.20479	0.48791
ASB2	19	-0.072741	-1.3381	0.48436	0.8275	0.18085	0.46816
ASB3	16	0.06372	1.3687	0.18345	0.619	0.1711	0.45829
ASB4	15	-0.10286	-1.6655	0.3194	0.73064	0.095806	0.41079
ASB5	12	0.16242	2.3791	0.01223	0.20455	0.017353	0.37236
ASB6	17	-0.030397	-0.36929	0.95137	0.98673	0.71191	0.85169
ASB7	15	-0.025384	-0.59121	0.98066	0.99653	0.55438	0.75092
ASB8	12	-0.10563	-1.269	0.34073	0.75016	0.20443	0.48791
ASB9	9	0.055398	1.0832	0.37799	0.77493	0.27872	0.55149
CISH	12	-0.046961	-0.85508	0.78584	0.94591	0.39251	0.6522
ELOB	6	-0.20633	-1.3276	0.14534	0.57399	0.18431	0.46889
ELOC	5	0.17664	1.4999	0.080774	0.47255	0.13364	0.43307
NEURL2	19	0.045384	0.95645	0.24488	0.67689	0.33884	0.60499
RAB40A	9	0.088122	1.1321	0.21786	0.65641	0.25759	0.53338
RAB40AL	6	-0.039192	-0.40401	0.88339	0.9667	0.6862	0.83774
RAB40B	14	-0.099193	-1.3432	0.36803	0.77037	0.1792	0.46602
RAB40C	18	-0.064956	-0.84166	0.57253	0.8673	0.39998	0.65755
SOCS1	12	-0.037666	-0.50081	0.86519	0.96068	0.61651	0.79168
SOCS2	11	0.065598	1.4691	0.26735	0.70015	0.14181	0.43471
SOCS3	14	-0.05045	-0.67507	0.74061	0.93033	0.49963	0.73018
SOCS4	14	-0.085235	-0.9794	0.45051	0.81237	0.32738	0.59612
SOCS5	8	-0.14543	-1.9406	0.24915	0.68242	0.052304	0.39756
SOCS6	6	0.0059188	0.090176	0.79323	0.94896	0.92815	0.96994
SOCS7	19	-0.048319	-0.78022	0.73891	0.93031	0.43526	0.69011
SPSB1	14	0.18215	2.1494	0.0031286	0.094828	0.0316	0.39756
SPSB2	14	-0.24415	-2.3991	0.013936	0.21304	0.016435	0.37236
SPSB3	18	-0.1025	-0.79391	0.27702	0.70836	0.42725	0.68406
SPSB4	14	0.20843	2.195	0.00085324	0.051724	0.028165	0.39756
WSB1	14	0.076201	1.4203	0.15472	0.58307	0.15552	0.43876
WSB2	21	-0.24199	-2.9366	0.0022753	0.086022	0.0033182	0.22274
AMBRA1	10	-0.11126	-1.3546	0.35097	0.75868	0.17554	0.46405
DCAF1	22	-0.25194	-2.9293	0.0017065	0.073171	0.0033972	0.22274
DCAF10	15	0.052901	0.99464	0.26962	0.70089	0.31991	0.59038
DCAF11	17	-0.1019	-1.3034	0.28157	0.71162	0.19243	0.47747
DCAF12	16	-0.026179	-0.37822	0.99829	0.99943	0.70527	0.84748
DCAF12L1	19	0.14485	3.1554	0.003413	0.10256	0.0016027	0.15807
DCAF13	10	-0.22528	-1.7173	0.055176	0.41277	0.085924	0.40585
DCAF15	11	-0.00078866	-0.013583	0.75939	0.93226	0.98916	0.9993
DCAF16	7	-0.06493	-0.49569	0.69681	0.91589	0.62011	0.79284
DCAF17	8	-0.1127	-2.1522	0.38282	0.77874	0.031379	0.39756
DCAF4	8	0.020923	0.60408	0.63623	0.88964	0.54579	0.74566
DCAF5	17	-0.065356	-0.9494	0.57139	0.86675	0.34242	0.60713
DCAF6	10	-0.0067504	-0.12179	0.83646	0.9527	0.90307	0.96005
