sgRNA,Gene,HCT116-Ts8.initial,HCT116-Ts8.final
PHF20_tudor90135_E1_3039.23,PHF20,614,1852
KLK11_849.94,KLK11,335,1924
PRSS36_2568.14,PRSS36,695,2477
FANCL_1143.47,FANCL,571,2313
BRD1_Phd_E2_162.3,BRD1,193,500
SMAD2_E3_90.0,SMAD2,1040,3994
MIER1_SANT_E12_81.0,MIER1,653,2277
RNF146_1077.5,RNF146,479,1593
SMAD1_E2_372.36,SMAD1,731,2846
CBX8_Chromo_E3_66.2,CBX8,233,867
RNF146_1077.87,RNF146,325,1089
ONECUT2_E2_165.16,ONECUT2,309,1524
FBXO21_1887.18,FBXO21,130,311
SPPL2A_1563.116,SPPL2A,867,3239
PHF1_Phd1_E4_73.7,PHF1,479,1355
SP140_Phd_E23_101.5,SP140,416,821
PCSK1_2262.103,PCSK1,364,1561
SP7_E3_168.17,SP7,451,1608
PRSS12_2628.277,PRSS12,502,1525
ZBTB26_E2_300.24,ZBTB26,607,2116
PIM2_PKc_E6_89.18,PIM2,182,588
BRD8_BD_e19_178.3,BRD8,400,909
ZNF879_E5_1077.59,ZNF879,912,3548
TRAF3_1707.11,TRAF3,337,1810
ZNF800_E4_81.2,ZNF800,779,3136
NEURL2_858.101,NEURL2,164,689
ZNF594_E2_2052.185,ZNF594,1138,3092
NFIX_E10_92.7,NFIX,1085,2922
neg53,neg53,1620,6026
ZNF287_E6_1158.57,ZNF287,434,891
CSDC2_E3_92.5,CSDC2,209,438
CASP8_130.12,CASP8,704,1649
CDK11A_PKc_E15_122.4,CDK11A,224,657
ZAK_PKc_E5_66.2,ZAK,342,1286
RNF212B_903.6,RNF212B,393,1377
STAMBP_1275.7,STAMBP,560,1937
SFMBT1_MBT252348_E1_2601.285,SFMBT1,690,2026
ZNF510_E6_1272.74,ZNF510,362,1223
TBX4_E5_153.12,TBX4,275,891
SRPK3_PKc_E3_98.1,SRPK3,466,2065
ZBTB24_BTB27133_E1_2094.213,ZBTB24,390,1214
KIAA2018_E6_60.2,KIAA2018,300,1133
PHF2_Phd_E2_61.2,PHF2,186,544
HTRA3_1362.149,HTRA3,488,1561
KCNG1_BTB65164_E1_1542.24,KCNG1,703,1596
KMT2B_Phd3_E15_109.4,KMT2B,162,508
RNF219_2181.175,RNF219,499,1872
ESR1_E3_117.8,ESR1,311,1259
NCOR1_SANT_E15_125.2,NCOR1,193,787
CTSB_1020.33,CTSB,366,1732
PHF2_Phd_E1_80.6,PHF2,137,322
SETD2_e7_98.3,SETD2,836,929
MEIS1_E8_63.3,MEIS1,1087,3135
RNF149_1203.129,RNF149,453,1532
ABL2_PKc_E8_185,ABL2,132,378
HSF2_E1_78.4,HSF2,853,2768
ANAPC2_2469.312,ANAPC2,645,832
MXD3_E4_115.10,MXD3,536,1439
USP16_2472.25,USP16,754,1558
ZNF783_E6_504.39,ZNF783,753,2115
CREB3_E6_67.2,CREB3,1108,2885
MKRN3_1524.108,MKRN3,300,643
ULK1_PKc_E6_174.25,ULK1,547,2270
ZNF572_E3_1077.39,ZNF572,1117,2498
KLF10_E4_69.2,KLF10,814,1530
ZNF132_E3_1272.15,ZNF132,815,2118
ABTB1_BTB273376_E1_1437.8,ABTB1,461,1499
TUB_E9_113.1,TUB,1041,3546
GRHL3_E10_60.0,GRHL3,408,1536
ADAM7_2265.57,ADAM7,889,3757
ZFP1_E4_723.20,ZFP1,561,1318
FBXW7_2124.53,FBXW7,495,1577
ZBTB12_E2_78.4,ZBTB12,514,1433
CTSG_768.99,CTSG,422,1216
MAP2K5_PKc_E11_82,MAP2K5,503,1347
ASB16_1362.48,ASB16,117,536
ZNF773_E4_663.18,ZNF773,1440,6364
HPN_1254.93,HPN,344,1111
DTX2_1869.101,DTX2,523,2082
FBXO4_1,FBXO4,623,1427
ZNF433_E4_1221.49,ZNF433,717,3041
USP17L2_1593.179,USP17L2,1057,4903
USP47_3864.271,USP47,885,2054
HUWE1_13125.1740,HUWE1,218,159
ABHD12_1215.152,ABHD12,887,3104
ALX1_E2_135.8,ALX1,609,1888
SMARCAD1_H_e21_119.0,SMARCAD1,543,2433
MARCH11_1209.70,43535,259,1138
neg52,neg52,878,3088
GGT5_137.17,GGT5,416,778
PCSK2_1917.107,PCSK2,789,3049
WSB1_1266.19,WSB1,633,1824
TRIM35_1482.263,TRIM35,293,806
CASP2_939.48,CASP2,724,2492
ZNF668_E2_410.67,ZNF668,455,1458
L3MBTL1_MBT277374_E1_2523.93,L3MBTL1,460,1453
MAP2K7_PKc_E5_114.12,MAP2K7,393,1224
FBXW12_1395.30,FBXW12,533,1899
SEBOX_E2_135.16,SEBOX,364,867
RNF19A_2517.53,RNF19A,257,677
IRF8_E3_168.7,IRF8,395,1128
RNF13_1146.75,RNF13,431,1064
DCAF12_1362.120,DCAF12,100,526
PLAT_1689.193,PLAT,834,3153
FBXO24_1857.258,FBXO24,187,493
KDM4B_tudor921973_E1_3291.364,KDM4B,225,999
RNF111_2988.142,RNF111,1174,4162
TMPRSS12_1047.78,TMPRSS12,450,1074
ZNF582_E5_663.47,ZNF582,1236,4131
ETS1_E9_111.6,ETS1,467,1450
GMEB2_E4_90.0,GMEB2,1186,2715
NAALADL2_2388.139,NAALADL2,793,3006
IRF1_E3_100.9,IRF1,394,1167
ZNF257_E4_936.14,ZNF257,550,2420
MYLIP_1338.145,MYLIP,465,2392
ADAM30_2373.46,ADAM30,399,1722
ZNF143_E12_167.5,ZNF143,473,928
C17orf49_SANT_E3_98.5,C17orf49,986,2888
PRDM15_E25_120.6,PRDM15,285,533
STAT4_E17_136.4,STAT4,404,1385
SMYD3_e6_68.3,SMYD3,626,2032
RAB40C_846.146,RAB40C,298,694
MMP25_1689.73,MMP25,463,1256
MMP13_1416.111,MMP13,774,1760
ATF6B_E10_162.15,ATF6B,156,384
RORC_E4_142.12,RORC,294,804
HKR1_E6_1070.140,HKR1,1790,5715
CSNK1G3_PKc_E7_86.3,CSNK1G3,298,335
ASB4_1281.68,ASB4,227,821
SPIN4_Spinlin4189_E1_750.15,SPIN4,898,2229
DCAF6_2856.148,DCAF6,223,690
ZBTB10_BTB354461_E1_2616.143,ZBTB10,725,1117
ZNF594_E2_2052.199,ZNF594,876,1855
KLK2_786.42,KLK2,563,1947
USP46_1101.36,USP46,256,969
ZBTB48_E9_165.14,ZBTB48,752,2182
SMAD4_E2_210.1,SMAD4,825,1948
NR1I3_E3_131.4,NR1I3,680,1752
MYT1_E14_155.7,MYT1,666,2150
ZNF84_E5_1578.121,ZNF84,624,1941
ASH1L_e12_147.13,ASH1L,948,2389
SALL2_E2_852.128,SALL2,317,1042
ZNF14_E4_1155.76,ZNF14,594,1850
ABHD12_1215.72,ABHD12,1004,3028
PPP1R11_381.9,PPP1R11,320,139
FGR_PKc_E11_154.11,FGR,374,1259
ZNF467_E5_1212.71,ZNF467,300,762
TSSK2_PKc_E1_789.95,TSSK2,184,844
ZNF569_E6_1494.43,ZNF569,1093,3329
KDM7A_e6_187.15,KDM7A,502,1982
KCTD1_BTB40132_E1_798.8,KCTD1,912,2643
HERC4_2385.99,HERC4,277,1109
FBXO41_2628.456,FBXO41,305,892
FBXL5_2076.116,FBXL5,696,2323
TMPRSS2_1590.165,TMPRSS2,467,1690
ZNF223_E5_498.14,ZNF223,440,1332
UBE2G1_513.35,UBE2G1,893,2023
KLF2_E3_78.3,KLF2,831,2475
SPSB3_1068.144,SPSB3,733,1548
TWIST2_Ex_176.14,TWIST2,277,849
RARG_E5_142.9,RARG,383,1126
EHF_E8_188.3,EHF,526,1675
SCPEP1_1359.138,SCPEP1,521,1609
TRIM45_1689.234,TRIM45,211,658
UTY_e25_115.6,UTY,629,2051
ZMYND11_PWWP272353_E1_1809.57,ZMYND11,275,623
RFPL3_954.111,RFPL3,217,956
TRIM38_1398.154,TRIM38,1084,3327
CHD7_D_e17_196.1,CHD7,963,3457
PRMT9_e4_168.7,PRMT9,1044,3627
SMARCAL1_D_e8_135.4,SMARCAL1,747,2008
TET1_e8_90.1,TET1,1054,3185
MMP21_1710.92,MMP21,268,1031
TRIM22_1497.5,TRIM22,757,2522
CHD7_D_e16_118.9,CHD7,576,1395
TRIM59_1212.71,TRIM59,505,1458
KAT6B_Phd2_E6_82.0,KAT6B,995,3907
CAPN9_2073.231,CAPN9,487,1450
NFX1_3366.360,NFX1,636,1578
DCAF11_1641.166,DCAF11,577,898
MAPK15_PKc_E6_164.17,MAPK15,366,1051
MMP10_1431.136,MMP10,419,1752
USP17L4_1593.42,USP17L4,748,345
BRD3_BD1_e4_66.0,BRD3,706,2486
PRRX2_E2_123.8,PRRX2,198,918
CPA2_1260.46,CPA2,601,1670
RPS6KA6_PKc2_E19_77,RPS6KA6,314,1165
PHF14_ePhd_E6_112.2,PHF14,402,1658
SHKBP1_BTB21107_E1_2124.14,SHKBP1,732,1261
PPAT_1554.138,PPAT,441,650
ZSCAN25_E8_564.55,ZSCAN25,813,1927
EP300_BD_e17_111.6,EP300,707,1607
ZNF383_E5_969.44,ZNF383,790,3047
DMPK_PKc_E5_94.11,DMPK,280,566
ZNF189_E3_1161.42,ZNF189,969,3487
KCNA4_BTB178269_E1_1962.258,KCNA4,348,672
CDK4_PKc_E5_110.4,CDK4,374,419
JARID2_E17_108.3,JARID2,515,1212
PRMT3_e10_100.1,PRMT3,1225,3938
SOCS3_678.118,SOCS3,196,906
TRIM56_2268.50,TRIM56,272,633
HERC4_2385.93,HERC4,599,1828
PLAG1_E4_110.0,PLAG1,949,3373
GCN5_e11_127.5,GCN5,649,1346
EPHB6_PKc_E11_43.3,EPHB6,503,766
JARID2_e14_158.16,JARID2,311,1332
NSD1_PWWP319429_E1_8091.928,NSD1,504,1068
ZNF845_E4_1674.97,ZNF845,1398,5712
RNF216_2772.213,RNF216,465,1064
FBXO2_891.76,FBXO2,443,1535
INSR_PKc_E19_160.7,INSR,229,431
IBTK_BTB761871_E1_4062.123,IBTK,867,2241
CUL3_2325.39,CUL3,572,2033
HDGF_PWWP40108_E1_771.21,HDGF,419,1019
ASB3_1557.88,ASB3,689,1634
HLX_E4_48.4,HLX,358,797
IBTK_BTB554639_E1_4062.278,IBTK,427,923
DPEP1_1236.3,DPEP1,240,922
TSHZ3_E2_207.20,TSHZ3,390,1453
SETDB1_e21_89.8,SETDB1,807,718
ZNF649_E5_663.62,ZNF649,426,1489
RNF128_1287.74,RNF128,379,1776
PRSS38_981.54,PRSS38,757,2696
GTF3A_E5_74.1,GTF3A,515,357
ZNF709_E4_1422.9,ZNF709,1069,4072
WHSC1_PWWP218337_E1_4098.33,WHSC1,442,1550
NAT10_e18_75.1,NAT10,338,1488
ASPRV1_1032.83,ASPRV1,656,1985
BIRC7_897.94,BIRC7,351,1189
PLAGL1_E7_67.3,PLAGL1,642,2335
USP45_2445.145,USP45,868,3277
EPHA6_PKc_E16_150.9,EPHA6,450,1500
PHF19_tudor4387_E1_624.99,PHF19,904,2098
ZNF221_E6_1233.121,ZNF221,511,2625
MTA1_Bah3188_E1_2148.18,MTA1,337,1094
ZNF680_E4_1086.51,ZNF680,412,1831
USPL1_3279.4,USPL1,290,923
EMX1_E2_129.2,EMX1,794,3287
RNF144B_912.28,RNF144B,384,1207
NEUROG2_E2_180.21,NEUROG2,192,562
ZNF148_E7_84.0,ZNF148,769,1860
ZNF571_E5_1221.25,ZNF571,935,3836
CTSK_990.79,CTSK,661,1613
FOXN2_E3_204.4,FOXN2,548,1252
GZF1_E3_168.6,GZF1,391,1127
ZNF408_E5_753.106,ZNF408,442,1519
KDR_PKc_E17_34.1,KDR,747,2641
SUV39H1_e5_130.11,SUV39H1,502,1742
LEUTX_E3_36.0,LEUTX,1126,3784
ARID5B_E6_94.3,ARID5B,744,2096
MLLT6_ePhd_E3_55.5,MLLT6,271,861
MAZ_E2_78.6,MAZ,748,1926
ADAM19_2757.69,ADAM19,504,1815
NEK4_PKc_E4_108.2,NEK4,115,515
TTF1_E6_130.11,TTF1,396,79
DYRK4_PKc_E7_139.3,DYRK4,299,711
MAP3K1_4539.114,MAP3K1,470,1399
ABHD12_1215.145,ABHD12,497,1410
TAOK2_PKc_E8_92.7,TAOK2,193,999
FOXP4_E14_81.0,FOXP4,212,624
ZNF439_E3_834.28,ZNF439,256,915
DCAF17_1362.60,DCAF17,246,1218
MARCH2_741.80,43526,525,1931
HESX1_E3_102.0,HESX1,859,2537
ZNF607_E5_1227.24,ZNF607,686,3321
DZIP3_3627.133,DZIP3,413,1502
MBD5_PWWP13831460_E1_4485.212,MBD5,237,892
ADAMDEC1_1413.89,ADAMDEC1,629,3139
RORB_E2_86.5,RORB,505,1780
ZBTB44_BTB21128_E1_1362.2,ZBTB44,427,1497
PSMB1_726.9,PSMB1,589,612
USF1_E10_63.2,USF1,331,925
RAI1_ePhd_E3_507.67,RAI1,345,968
DMTF1_E12_110.2,DMTF1,942,3179
HPN_1254.124,HPN,490,1088
HECW2_4719.296,HECW2,280,1613
SP9_E2_69.3,SP9,560,1266
DPP9_2679.28,DPP9,615,2452
CDK13_PKc_E4_94.2,CDK13,429,1407
MLLT10_Phd_E2_91.6,MLLT10,123,260
DNMT3B_PWWP223309_E1_2562.83,DNMT3B,430,772
KDM3A_e22_95.1,KDM3A,247,482
ONECUT2_E2_165.1,ONECUT2,458,1319
ZEB1_E6_69.0,ZEB1,852,3888
PRSS23_1395.72,PRSS23,565,2563
USP48_3108.238,USP48,528,1268
ARID5A_E5_98.0,ARID5A,423,605
FBXO8_960.15,FBXO8,352,1275
CCNF_2361.234,CCNF,430,1145
MMP7_804.35,MMP7,744,1681
LMLN_2079.42,LMLN,492,1549
PHF6_ePhd_E7_108.2,PHF6,278,721
CDRT1_1,CDRT1,389,926
TRERF1_E17_212.27,TRERF1,697,1868
EPHA4_PKc_E12_186.13,EPHA4,730,4541
SMARCA4_BD_e31_52.1,SMARCA4,642,804
DLX2_E2_129.12,DLX2,367,628
PRMT3_e10_100.2,PRMT3,1056,4085
CSNK1G1_PKc_E5_152.1,CSNK1G1,306,893
PRSS38_981.29,PRSS38,606,1455
SETD6_e4_118.10,SETD6,261,705
RNF148_918.97,RNF148,431,1638
SMURF1_2187.113,SMURF1,594,1127
FAP_2283.92,FAP,739,1951
LIMK2_PKc_E12_175.19,LIMK2,475,1362
SATB1_E12_174.4,SATB1,725,2595
SUV420H2_e7_105.9,SUV420H2,497,1691
ITCH_2712.171,ITCH,382,1300
OTUB1_816.33,OTUB1,678,1197
ACAT1_e7_151.4,ACAT1,371,1253
DNMT3A_PWWP_E9_108.3,DNMT3A,561,1272
RAB40C_846.119,RAB40C,517,1859
ZNF816_E5_1071.46,ZNF816,591,2565
HUWE1_13125.837,HUWE1,759,978
UBR3_5667.511,UBR3,544,921
ESRRG_E4_117.0,ESRRG,579,2104
CUX1_E23_155.6,CUX1,538,2034
G2E3_1983.53,G2E3,803,2360
SMURF2_2247.89,SMURF2,322,699
CDK3_PKc_E6_102,CDK3,240,464
FBXL6_1620.44,FBXL6,235,459
CBL_2721.59,CBL,123,490
ZBTB17_E10_88.1,ZBTB17,877,915
TDRD1_tudor545592_E1_3570.209,TDRD1,525,1934
ZBTB6_E2_75.4,ZBTB6,710,1938
SUV39H2_Chromo_E3_102.5,SUV39H2,384,1296
RFX4_E5_62.4,RFX4,561,1604
ZNF813_E4_1236.57,ZNF813,598,3096
ZBTB38_BTB23122_E1_3588.13,ZBTB38,346,1279
ZFY_E8_588.28,ZFY,2024,6825
BARHL2_E2_155.1,BARHL2,773,2860
KAT2B_BD_e17_85.8,KAT2B,559,2265
RNF6_2058.115,RNF6,475,1041
FBXO48_468.7,FBXO48,442,1494
NKX2_2_E2_171.21,NKX2,402,1276
PSMB1_726.57,PSMB1,1006,420
JADE1_ePhd_E7_93.11,JADE1,566,701
EBF2_E2_157.2,EBF2,454,1188
DCUN1D3_915.41,DCUN1D3,499,2038
REPIN1_E4_1524.219,REPIN1,157,325
PBRM1_BD2_e7_69.2,PBRM1,1347,2917
SYVN1_1854.350,SYVN1,737,1615
KLK15_771.14,KLK15,471,1739
BRWD3_BD_e32_126.5,BRWD3,826,2909
RNF224_471.89,RNF224,264,524
NKX1_2_E2_177.16,NKX1,381,1162
PRMT3_e10_100.0,PRMT3,1148,3291
PROX2_E3_195.14,PROX2,536,2029
FBXO45_861.103,FBXO45,885,2104
ZBTB16_BTB25125_E1_2022.333,ZBTB16,326,686
ZFP90_E5_1260.7,ZFP90,1085,3777
PRSS37_708.58,PRSS37,678,2376
NSD3_e21_142.11,NSD3,897,2423
ZNF587_E3_567.56,ZNF587,360,1018
ZNF177_E6_498.42,ZNF177,389,1388
FBXO46_1812.235,FBXO46,600,1894
ZBTB16_E6_168.18,ZBTB16,844,3468
ZNF229_E6_1239.33,ZNF229,886,3580
PRSS57_852.174,PRSS57,272,1052
IKZF1_E5_168.9,IKZF1,451,869
ASB4_1281.107,ASB4,272,1000
ZNF606_E7_1176.92,ZNF606,439,2140
TMPRSS9_3180.391,TMPRSS9,273,777
RPA3_e1.1,RPA3,1237,371
MAP3K11_PKc_E1_403.77,MAP3K11,329,755
MYCN_E3_180.17,MYCN,581,2093
TET1_e10_86.1,TET1,449,1296
HMBOX1_E9_86.6,HMBOX1,601,1129
MAFB_E1_210.16,MAFB,198,302
EPHA3_PKc_E15_150.1,EPHA3,938,3364
ARIH1_1674.153,ARIH1,976,4065
BRSK1_PKc_E5_117.2,BRSK1,185,699
KCTD1_BTB40132_E1_798.84,KCTD1,1252,4404
ASB14_1764.121,ASB14,242,721
STAT2_E19_69.0,STAT2,277,978
RBCK1_1533.191,RBCK1,632,2154
ZNF423_E4_1206.170,ZNF423,437,913
BARHL2_E2_155.3,BARHL2,688,1846
EIF2AK3_PKc_E13_201.3,EIF2AK3,357,600
ZNF24_E4_234.12,ZNF24,732,2625
DAPK1_PKc_E6_49.3,DAPK1,208,732
KBTBD2_BTB21128_E1_1872.152,KBTBD2,488,1698
MERTK_PKc_E16_110.2,MERTK,308,936
PHF14_ePhd_E8_39.0,PHF14,717,3187
TRIM15_1398.30,TRIM15,307,640
PLG_141.3,PLG,310,1343
SHOX2_E3_135.10,SHOX2,258,438
SATB2_E11_177.25,SATB2,717,2452
HTRA4_1431.9,HTRA4,290,1278
USP13_2592.129,USP13,392,1168
DCAF5_2829.80,DCAF5,362,1301
KMT2A_CXXC11471194_E1_11919.232,KMT2A,318,1143
SP140L_E11_88.0,SP140L,574,2290
ZNF383_E5_969.6,ZNF383,709,2200
MYO3B_PKc_E7_146.16,MYO3B,409,1309
ATF6_E8_162.7,ATF6,1072,3150
ABL2_PKc_E6_85.1,ABL2,158,694
SETDB2_e14_89.5,SETDB2,1028,2721
ZNF35_E4_834.16,ZNF35,666,2076
MTF1_E3_215.12,MTF1,530,1734
ASCL3_E2_162.5,ASCL3,686,2206
L3MBTL4_E14_65.2,L3MBTL4,842,2877
IMMP1L_501.18,IMMP1L,899,3157
MYBL1_SANT_E3_72.0,MYBL1,469,1400
ZNF551_E3_1038.81,ZNF551,354,1703
neg28,neg28,813,3700
KDM2B_10,KDM2B,449,1177
MLL1_e36_237.6,MLL1,430,715
KDM1B_CW137192_E1_1773.27,KDM1B,767,2454
E2F5_E1_87.6,E2F5,512,1886
RNF19A_2517.20,RNF19A,938,3264
SHOX_E3_135.8,SHOX,917,2901
ZNF846_E6_1053.49,ZNF846,912,3287
MIER1_SANT_E12_81.4,MIER1,353,964
F2_1869.239,F2,286,906
ZNF705A_E5_483.10,ZNF705A,1088,3375
HHEX_E2_129.0,HHEX,237,377
HDAC1_e2_113.6,HDAC1,1056,3383
ZNF566_E5_570.39,ZNF566,744,3005
ZNF780B_E5_1908.110,ZNF780B,663,2327
KSR1_PKc_E19_132.13,KSR1,116,317
SMARCAD1_H_e22_183.0,SMARCAD1,1298,4744
ABHD13_1014.48,ABHD13,791,2887
TSSK4_PKc_E3_394.12,TSSK4,389,1526
ZFHX3_E9_2580.169,ZFHX3,857,2409
FBXO30_2,FBXO30,371,1291
RNF114_687.59,RNF114,566,1292
MEX3C_1980.233,MEX3C,545,2223
CECR2_BD_e14_59.0,CECR2,1493,4460
TRIM2_2316.276,TRIM2,533,2229
ROCK2_PKc_E5_261.9,ROCK2,925,2844
EZH2_SANT_E6_125.5,EZH2,250,773
FOSB_E3_63.5,FOSB,251,508
GTF3A_E1_78.8,GTF3A,1272,541
RCHY1_720.29,RCHY1,799,2610
ZNF461_E6_666.53,ZNF461,371,969
TRAF6_1569.156,TRAF6,689,2093
NCOA2_e19_235.10,NCOA2,665,1663
SPPL2B_1779.135,SPPL2B,485,1613
ZNF496_E9_339.49,ZNF496,85,273
MTA3_Bah3170_E1_1548.13,MTA3,438,1258
ZNF574_E2_1602.200,ZNF574,542,1295
CHEK2_PKc_E6_109.1,CHEK2,171,524
ADAMDEC1_1413.96,ADAMDEC1,682,3477
BCL11B_E4_1173.21,BCL11B,137,795
CFLAR_708.55,CFLAR,417,1303
E2F2_E3_194.12,E2F2,1131,4146
FBXO28_540.46,FBXO28,465,816
CCDC79_SANT_E19_144.4,CCDC79,958,4112
STK38_PKc_E5_84.1,STK38,514,2152
RNF152_612.100,RNF152,219,736
PAPPA2_5376.183,PAPPA2,659,2045
UBE2D2_444.15,UBE2D2,461,1680
ZNF639_E7_747.1,ZNF639,1232,3250
ZNF14_E4_1155.86,ZNF14,1026,3014
CASP3_834.4,CASP3,787,4126
PHF21A_Phd_E15_129.0,PHF21A,753,2777
WWP1_2769.93,WWP1,468,2047
USP9Y_174.13,USP9Y,370,1706
BRDT_BD2_e6_150.7,BRDT,273,1417
ZNF846_E6_1053.48,ZNF846,487,1511
RNF225_990.236,RNF225,175,401
CXXC4_CXXC301341_E1_1104.111,CXXC4,618,1956
RREB1_E11_165.12,RREB1,647,1821
REL_E3_149.1,REL,565,2053
ZNF629_E3_1128.51,ZNF629,261,1002
DCUN1D1_735.41,DCUN1D1,559,1176
KDM4A_ePhd_E17_109.4,KDM4A,482,1303
SALL2_E2_852.139,SALL2,462,1405
SEC11C_579.43,SEC11C,520,2179
ZNF773_E4_663.60,ZNF773,491,1650
FOXQ1_E1_237.2,FOXQ1,719,2155
PHF7_1146.108,PHF7,709,2816
ZNF674_E6_1125.63,ZNF674,1015,3269
ZNF205_E7_582.28,ZNF205,74,378
L3MBTL2_MBT511604_E1_2118.244,L3MBTL2,355,1249
KDM4C_ePhd_E16_53.1,KDM4C,577,2276
ZKSCAN8_E7_744.30,ZKSCAN8,614,1919
MLL5_e13_110.3,MLL5,935,3406
PKNOX2_E10_72.1,PKNOX2,498,1369
AR_E3_117.9,AR,557,2680
CSNK1A1_PKc_E2_107.7,CSNK1A1,293,302
MTA2_SANT_E10_57.0,MTA2,568,2347
YBX1_E4_90.0,YBX1,498,372
CSNK1G3_PKc_E4_70.2,CSNK1G3,355,1124
GLI3_E12_165.7,GLI3,537,1790
MEIS1_E8_63.0,MEIS1,1740,5255
ADCK3_PKc_E12_108.8,ADCK3,200,452
MAPK14_PKc_E3_59,MAPK14,637,2749
SP110_E13_88.3,SP110,1219,4844
RNF19A_2517.35,RNF19A,496,1645
PNCK_PKc_E5_139,PNCK,598,1731
ROCK1_PKc_E1_90.5,ROCK1,300,1280
ZNF184_E6_1131.45,ZNF184,857,2293
UBE2L6_462.53,UBE2L6,184,497
SP140_E19_88.8,SP140,723,2161
ISX_E3_135.11,ISX,627,1748
PHF2_e7_163.9,PHF2,354,687
TRIM14_1329.16,TRIM14,459,1738
HSFY2_E2_126.3,HSFY2,1857,8209
MNT_E4_112.10,MNT,459,2027
EBF3_E12_51.1,EBF3,89,918
FBXW4_1239.27,FBXW4,219,561
ZFP36L1_E2_189.13,ZFP36L1,304,369
ZFP28_E8_1170.8,ZFP28,1237,3750
ZNF268_E6_1749.115,ZNF268,741,2403
HDAC1_e4_75.0,HDAC1,552,1000
STK17A_PKc_E3_145,STK17A,483,2022
ZNF233_E5_648.58,ZNF233,504,1935
ZNF81_E5_1236.37,ZNF81,1066,3861
USP31_52.0,USP31,1088,3223
ZNF619_E6_732.63,ZNF619,776,2228
LGMN_1302.16,LGMN,1183,4783
LEF1_E9_99.6,LEF1,419,791
ANKIB1_3270.277,ANKIB1,457,1236
KLHL36_BTB36141_E1_1851.7,KLHL36,542,943
ZNF443_E4_1152.53,ZNF443,1433,4735
MAZ_E2_78.3,MAZ,977,2751
RPS6KA1_PKc_E7_107,RPS6KA1,308,652
WSB2_1266.115,WSB2,660,2187
PCSK1_2262.104,PCSK1,383,1445
MYO3A_PKc_E7_77.9,MYO3A,101,207
ZNF792_E4_750.54,ZNF792,366,765
RXRG_E3_34.0,RXRG,1359,4973
TGIF1_E2_138.4,TGIF1,191,235
PPIL2_1563.180,PPIL2,402,1646
MARCH7_2001.91,43531,966,2810
LHX2_E4_135.3,LHX2,518,1836
NFXL1_E14_160.6,NFXL1,306,874
E2F7_E7_113.2,E2F7,262,642
ZNF146_E4_819.58,ZNF146,394,1748
ZBTB7C_E3_196.10,ZBTB7C,765,2422
MAP3K10_PKc_E1_391.2,MAP3K10,449,1314
COMMD3_588.34,COMMD3,395,1256
ZNF532_E6_177.12,ZNF532,376,1401
KDM2B_2,KDM2B,298,616
MECP2_MBD_E3_98.3,MECP2,199,925
COMMD3_588.19,COMMD3,258,677
USP33_2829.194,USP33,674,2411
RNF128_1287.6,RNF128,139,391
ASCL3_E2_162.7,ASCL3,372,1459
RERE_E16_140.6,RERE,468,1074
SALL1_E2_2190.195,SALL1,397,1706
MMP27_1542.15,MMP27,557,1592
CPZ_1959.59,CPZ,260,772
IKZF5_E5_187.0,IKZF5,608,2035
MAP3K1_4539.427,MAP3K1,510,2307
STAT5A_E11_123.1,STAT5A,303,759
UBE4B_3909.239,UBE4B,503,2510
EZH2_SANT_E5_150.1,EZH2,924,3023
ASB8_867.53,ASB8,464,1719
SPIN4_Spinlin119167_E1_750.64,SPIN4,663,2265
ZNF813_E4_1236.86,ZNF813,922,1560
EHMT1_e25_79.0,EHMT1,547,2759
FBXL18_2157.195,FBXL18,350,1349
ZNF101_E4_495.4,ZNF101,374,1325
TMPRSS7_2154.159,TMPRSS7,440,1100
ASB6_1266.118,ASB6,432,1345
ZNF786_E4_1077.95,ZNF786,455,1864
ASB9_885.71,ASB9,631,2438
ZNF100_E5_1155.49,ZNF100,1058,4587
FBXW10_3,FBXW10,354,1130
RHBDF1_2568.72,RHBDF1,288,601
PHRF1_Phd_E7_70.7,PHRF1,326,797
ZNF880_E4_1221.46,ZNF880,648,1865
ADAM9_2460.47,ADAM9,432,1977
ADAM22_2721.57,ADAM22,416,1374
FBXO5_1344.83,FBXO5,1080,1942
RNF10_2436.25,RNF10,588,1977
MYSM1_2487.141,MYSM1,300,784
SOX2_E1_216.12,SOX2,623,2411
CAPN12_2160.55,CAPN12,489,1475
TRIM52_894.63,TRIM52,438,999
TMPRSS11A_1266.27,TMPRSS11A,753,2395
MARK2_PKc_E2_81.9,MARK2,458,1689
TPSAB1_828.16,TPSAB1,922,2805
KLF4_E5_78.3,KLF4,564,1392
POLR2A_e28.1,POLR2A,1550,2012
EPHA4_PKc_E13_62.3,EPHA4,197,618
RNF17_tudor9671013_E1_4872.107,RNF17,418,1356
ZNF177_E6_498.31,ZNF177,906,3484
UBR3_5667.66,UBR3,587,3188
HDAC6_a1_e13_60.3,HDAC6,633,2727
F9_1386.84,F9,890,3753
IPP_BTB28134_E1_1755.14,IPP,127,234
SOX15_E1_216.17,SOX15,256,473
SOX1_E1_216.15,SOX1,1052,3238
XIAP_1494.4,XIAP,238,576
SP5_E2_69.1,SP5,463,1438
RING1_1221.7,RING1,538,2360
PHF2_Phd_E1_80.5,PHF2,222,477
ZNF506_E4_579.21,ZNF506,533,1881
ZNF217_E3_47.0,ZNF217,971,4750
