sgRNA,Gene,DLD1-Ts2.18.initial,DLD1-Ts2.18.final
ADAMTS9_5808.695,ADAMTS9,2070,5289
MAST4_PKc_E17_133.8,MAST4,788,1944
FBXO3_1416.132,FBXO3,1348,2980
PSKH2_PKc_E2_667.27,PSKH2,144,305
SNAPC4_E12_95.12,SNAPC4,3259,5449
SNAPC4_SANT3_E12_95.12,SNAPC4,3259,5449
ZBTB45_E3_212.23,ZBTB45,1858,3764
KLK3_786.82,KLK3,1931,5201
TBX5_E5_148.13,TBX5,1001,2440
OTUD5_1716.259,OTUD5,2072,5085
TSSK6_PKc_E1_771.48,TSSK6,814,2245
FBXO46_1812.171,FBXO46,1598,3966
CTSD_1239.215,CTSD,3244,8448
USP48_3108.28,USP48,1581,3982
UBE4A_3201.198,UBE4A,1169,3379
FMR1_Agenet59117_E1_1899.12,FMR1,1065,2801
BHLHA15_E1_165.5,BHLHA15,595,1692
SOX4_E1_216.5,SOX4,336,896
SETDB1_E13_186.8,SETDB1,2763,5956
SETDB1_MBD_E13_186.8,SETDB1,2763,5956
USP17L13_885.48,USP17L13,4303,9051
USP17L17_885.48,USP17L17,4303,9051
ZNF749_E3_1185.48,ZNF749,2555,6330
ZNF506_E4_579.21,ZNF506,1305,2765
KDM4A_Phd_E14_205.2,KDM4A,1589,4271
TAF3_Phd_E6_77.5,TAF3,1764,3849
RBBP6_5379.448,RBBP6,1230,2037
GGTLC2_657.112,GGTLC2,923,1721
TRIM36_2187.82,TRIM36,1373,3229
ZNF813_E4_1236.91,ZNF813,1160,3001
TRIM3_2235.4,TRIM3,895,2567
ZNF561_E6_897.4,ZNF561,4601,10759
ESPL1_6363.456,ESPL1,1127,1890
GRHL1_E9_159.13,GRHL1,1594,4325
TRIM56_2268.559,TRIM56,753,1953
ZNF362_E6_224.13,ZNF362,634,1520
ROR1_PKc_E9_849.47,ROR1,941,2176
FOXR2_E1_246.29,FOXR2,1783,4333
ZNF852_E4_1077.44,ZNF852,1625,4474
KMT2B_Phd3_E15_109.4,KMT2B,559,1558
TET2_e10_86.1,TET2,2153,4759
TWIST2_Ex_176.8,TWIST2,1113,2786
Rosa26,Rosa26,1328,2542
ZNF740_E6_119.5,ZNF740,1077,2589
ZNF616_E4_1668.118,ZNF616,2551,6628
ZNF620_E5_570.29,ZNF620,1656,4325
CASP3_834.58,CASP3,1391,3456
KLHL2_BTB50157_E1_1794.162,KLHL2,1109,2257
FBXO41_2628.66,FBXO41,827,1808
ZNF251_E5_1287.106,ZNF251,1144,3246
SETDB1_e20_55.0,SETDB1,1865,3978
CBLC_1425.174,CBLC,248,617
NR2C1_E5_180.6,NR2C1,1318,3282
RNF214_2112.129,RNF214,1179,2869
MMP13_1416.134,MMP13,2107,4873
KCNB1_BTB33132_E1_2577.19,KCNB1,566,1115
CELA3A_813.52,CELA3A,808,1936
ZNF613_E6_981.47,ZNF613,1304,2826
ANKK1_PKc_E2_295.2,ANKK1,1053,2728
SENP5_2268.125,SENP5,845,1682
TDRD3_tudor652700_E1_2235.102,TDRD3,814,1728
IRF3_E2_153.22,IRF3,1902,5219
SMNDC1_tudor76124_E1_717.11,SMNDC1,1022,2120
MEF2B_E3_180.6,MEF2B,1089,2161
ZNF35_E4_834.16,ZNF35,1297,2711
CTRB1_792.67,CTRB1,1582,3311
SNAPC4_SANT2_E10_90.0,SNAPC4,1361,2335
TRIM63_1062.50,TRIM63,1293,2585
HEY1_E3_84.3,HEY1,2097,4563
CPA4_1266.86,CPA4,1467,3845
UBE2F_558.55,UBE2F,581,1566
HDAC2_e6_140.2,HDAC2,2742,7051
FBXO38_8,FBXO38,1331,3365
IRX4_E6_180.15,IRX4,1297,3334
MLL1_e35_130.8,MLL1,1359,3146
USP13_2592.99,USP13,1097,2623
SOX21_E1_216.14,SOX21,2542,6714
PKN1_PKc_E16_177.11,PKN1,599,1435
ZNF93_E4_1329.32,ZNF93,3425,8700
ESX1_E2_89.4,ESX1,749,1807
MARCH6_2733.191,MARCH6,1619,4505
NSD1_Phd1_E12_120.8,NSD1,1328,2922
SP110_Phd_E15_101.5,SP110,1202,3105
NR1D1_E3_89.7,NR1D1,583,1367
DMTF1_E12_110.3,DMTF1,3620,8502
CXXC5_CXXC255296_E1_969.87,CXXC5,158,304
RNF112_1896.314,RNF112,832,1793
MNAT1_930.17,MNAT1,1038,2376
KLK6_735.125,KLK6,1557,3984
ZBTB47_E6_155.6,ZBTB47,1230,3021
PITX2_E2_135.7,PITX2,973,2490
TLX3_E2_167.0,TLX3,707,1507
JDP2_E4_96.5,JDP2,1408,3410
SHOX_E3_135.11,SHOX,702,1375
NKX6_1_E3_42.3,NKX6,1207,3042
ZNF878_E4_1200.0,ZNF878,2460,6036
ATRX_ADD167270_E1_7479.28,ATRX,1097,2766
SUV39H1_e3_105.3,SUV39H1,1188,3457
SUPT16H_3144.54,SUPT16H,1321,2254
ZNF880_E4_1221.60,ZNF880,2102,4753
PBX3_E5_136.9,PBX3,1977,4908
HDAC6_a1_e9_105.4,HDAC6,3158,7398
MKRN2_1251.111,MKRN2,719,1768
HTRA1_1443.171,HTRA1,696,2331
ZNF823_E4_1167.64,ZNF823,2442,5921
CHD1L_D_e6_82.1,CHD1L,3371,8163
ZIC5_E1_118.17,ZIC5,1400,3726
SOX30_E2_202.9,SOX30,2083,5293
TFAP2B_E5_119.3,TFAP2B,688,1825
RNF112_1896.18,RNF112,675,1429
USP50_1005.26,USP50,3511,8061
BRD3_BD2_e7_129.0,BRD3,1282,3167
MAPKAPK2_PKc_E3_65.1,MAPKAPK2,922,2262
IHH_1236.86,IHH,1152,2535
ZNF776_E3_666.52,ZNF776,1318,3581
HMBOX1_E9_86.0,HMBOX1,1060,2803
MMP11_1467.45,MMP11,939,2443
PDGFRA_PKc_E13_105.11,PDGFRA,2134,4772
SP110_E13_88.4,SP110,2944,6505
UBP1_E3_77.2,UBP1,1504,3848
MAFG_E3_210.20,MAFG,363,810
ATRX_D_e18_147.2,ATRX,1207,2497
ESPL1_6363.422,ESPL1,1749,3105
MYOD1_E1_171.10,MYOD1,1111,2477
ZFP36L1_E2_189.11,ZFP36L1,1406,3941
ZNF134_E3_1116.59,ZNF134,1519,4016
ZNF627_E4_663.10,ZNF627,2078,4127
ASB11_972.95,ASB11,384,933
PHF20L1_Phd_E16_45.1,PHF20L1,781,2415
SOX15_E1_216.3,SOX15,580,1649
KDM2A_Phd_E15_111.4,KDM2A,3218,5514
KDM2A_2,KDM2A,3218,5514
IKZF2_E6_83.1,IKZF2,1546,3655
PIAS3_E9_129.6,PIAS3,873,2070
PIAS3_1887.232,PIAS3,873,2070
CHD1L_Macro716866_E1_2694.206,CHD1L,1966,4870
ZBTB33_E3_657.9,ZBTB33,1738,5139
USP33_2829.149,USP33,794,2055
RHOXF1_E1_89.2,RHOXF1,2531,6412
ZNF766_E4_582.38,ZNF766,1250,3093
LPA_6123.456,LPA,2040,4768
NEURL3_789.64,NEURL3,840,1703
LCK_PKc_E11_154.1,LCK,1983,5389
UHMK1_PKc_E5_76.1,UHMK1,276,558
MYCBP2_14037.725,MYCBP2,670,1631
HECTD3_2586.211,HECTD3,945,2261
ETV4_E12_102.3,ETV4,1280,2857
CUL2_2295.10,CUL2,1902,3041
EP300_BD_e18_196.15,EP300,1960,3918
MAP3K6_PKc_E17_137.9,MAP3K6,438,907
XIAP_1494.10,XIAP,789,2169
OTX2_E2_135.8,OTX2,796,1974
ZNF780A_E6_1410.92,ZNF780A,2848,6810
ZNF669_E4_498.29,ZNF669,1264,3222
MLLT6_ePhd_E3_55.5,MLLT6,518,1319
KCNG4_BTB61160_E1_1560.285,KCNG4,896,1834
CDC7_PKc_E5_94.1,CDC7,827,1282
TET3_e9_138.1,TET3,1613,3698
FBXO38_6,FBXO38,1343,2658
ZSCAN4_E5_321.9,ZSCAN4,2054,4852
MAFA_E1_273.36,MAFA,1833,3810
SALL1_E2_2190.110,SALL1,1027,2957
ASB4_1281.72,ASB4,987,2159
ALG13_Tudor_E14_101.4,ALG13,923,2334
KLK14_804.7,KLK14,2054,4845
CDKL1_PKc_E2_122,CDKL1,348,660
KLHL32_BTB32137_E1_1863.17,KLHL32,1034,3239
MAP3K11_PKc_E2_181.2,MAP3K11,1116,2936
ZNF446_E7_69.1,ZNF446,863,2379
SEBOX_E2_135.16,SEBOX,1124,2802
ZNF23_E6_1326.84,ZNF23,1772,3982
SIM1_E1_153.11,SIM1,503,1091
E2F5_E1_87.0,E2F5,959,2656
TULP1_E15_113.14,TULP1,1408,3037
ZBTB38_E8_2331.157,ZBTB38,1559,3890
ZNF791_E4_1428.87,ZNF791,2658,7065
ZNF236_Ex_357.40,ZNF236,1740,2948
ZNF584_E4_495.17,ZNF584,760,1903
MAP3K4_PKc_E21_71.2,MAP3K4,1271,3145
STUB1_696.4,STUB1,522,1602
MIB1_3021.200,MIB1,3172,7093
CPM_1332.116,CPM,1330,3154
SREBF1_E6_108.9,SREBF1,1124,1868
BTBD6_BTB76183_E1_1458.28,BTBD6,1133,3238
TRAF7_2013.67,TRAF7,842,1914
MSX2_E2_177.15,MSX2,1089,3005
HMGXB4_E6_79.3,HMGXB4,2115,6287
BTBD19_BTB30123_E1_876.6,BTBD19,575,1418
TRIM62_1428.29,TRIM62,1470,3927
LHX8_E8_96.4,LHX8,463,1366
BLK_PKc_E10_77.4,BLK,727,2121
PSMB7_834.31,PSMB7,1859,3053
CUL2_2295.123,CUL2,1072,2368
ZNF224_E6_1320.113,ZNF224,5060,11229
ZZZ3_E10_102.4,ZZZ3,1844,3395
ZZZ3_SANT_E10_102.4,ZZZ3,1844,3395
ELP3_e13_81.8,ELP3,2196,4414
RNF222_663.54,RNF222,1394,3565
UNKL_2052.342,UNKL,135,318
ABTB1_BTB273376_E1_1437.158,ABTB1,663,1882
TRIM72_1434.279,TRIM72,366,731
ZNF333_E12_972.3,ZNF333,2285,5606
POLR2A_e27.1,POLR2A,4764,8130
BPTF_Phd1_E2_129.8,BPTF,674,1564
SETDB1_E13_186.4,SETDB1,1680,3995
SETDB1_MBD_E13_186.4,SETDB1,1680,3995
HR_e17_165.25,HR,1255,3720
TRIM23_1725.15,TRIM23,1419,3984
PIAS3_1887.257,PIAS3,819,2270
STUB1_696.45,STUB1,2344,6527
ACAT1_e8_96.1,ACAT1,2165,4858
ZNF813_E4_1236.50,ZNF813,1471,3648
HERC3_2799.160,HERC3,640,1610
USP30_1554.127,USP30,1028,2408
SUV420H1_e6_45.0,SUV420H1,1219,3204
HOXA9_E2_171.4,HOXA9,2011,4891
PIAS1_Ex_220.2,PIAS1,4251,9881
PIAS1_1956.39,PIAS1,4251,9881
ZNF383_E5_969.42,ZNF383,1182,2449
CCNF_2361.11,CCNF,230,911
TRIM10_1446.44,TRIM10,1084,3113
MARCH3_762.86,MARCH3,1846,4992
CSK_PKc_E7_61.3,CSK,563,1664
ATXN3L_1068.67,ATXN3L,1124,3460
FBXO5_1206.50,FBXO5,849,1361
RUNX3_E2_126.1,RUNX3,937,2466
SPIN3_Spinlin210254_E1_777.59,SPIN3,790,2240
USP27X_1317.74,USP27X,977,2309
COMMD3_588.19,COMMD3,702,1292
USP32_4815.338,USP32,2368,5696
TRIM10_1446.28,TRIM10,2323,6208
POU4F3_E2_177.14,POU4F3,963,2309
ATAD2B_BD_e21_95.5,ATAD2B,3370,7859
SCPEP1_1359.94,SCPEP1,1262,2890
EEF2K_PKc_E7_150.5,EEF2K,985,2484
RNF135_1299.209,RNF135,199,512
ADAMTS7_5061.1074,ADAMTS7,1688,4455
NEUROG1_E1_180.0,NEUROG1,3027,7644
STAT5A_E14_69.4,STAT5A,1148,2778
EPHB6_PKc_E13_174.1,EPHB6,447,1008
ZNF557_E8_666.26,ZNF557,3817,9485
CAPN11_2220.11,CAPN11,2100,4870
ZFP36L1_E2_189.13,ZFP36L1,556,1489
HIF1AN_e3_149.1,HIF1AN,1887,4266
PPARA_E6_139.3,PPARA,3470,10026
TP73_E4_51.2,TP73,1120,3247
ZBTB37_E5_156.3,ZBTB37,2558,6869
LONRF2_2265.218,LONRF2,1186,3076
KMT2C_14736.773,KMT2C,555,1190
TRIM6-TRIM34_2529.196,TRIM6-TRIM34,2207,4985
TRIM34_1467.110,TRIM34,2207,4985
PRDM4_E11_169.8,PRDM4,1037,3657
MTF2_Phd1_E5_86.0,MTF2,1116,2732
MMP2_1983.295,MMP2,994,2323
MINK1_PKc_E6_91.7,MINK1,803,2040
SP9_E2_162.9,SP9,1466,3499
TRIM38_1398.147,TRIM38,935,2183
ZNF541_E12_78.3,ZNF541,2488,5637
ZNF541_SANT_E12_78.3,ZNF541,2488,5637
TRIM49_6,TRIM49,974,1946
ZNF792_E4_750.47,ZNF792,1536,4407
SETDB2_e14_89.5,SETDB2,2199,5122
MAPKAPK3_PKc_E7_80.1,MAPKAPK3,816,2237
DEAF1_E4_88.7,DEAF1,1785,4238
ZNF250_E6_1077.36,ZNF250,3434,8711
HAND2_E1_177.17,HAND2,1625,4246
GCM1_E4_113.19,GCM1,1415,3612
RNF14_1425.87,RNF14,2321,5579
TRIM59_1212.73,TRIM59,1809,4760
CTSB_1020.61,CTSB,1822,4409
ARIH2_1482.25,ARIH2,1071,2664
ANAPC7_1800.26,ANAPC7,2386,4943
KMT2D_e50_153.16,KMT2D,1344,3054
TNK2_PKc_E5_153.8,TNK2,210,697
ZNF541_E2_78.3,ZNF541,1527,4116
ABHD12B_858.59,ABHD12B,1030,2267
SOX14_E1_216.27,SOX14,404,1097
TGIF2LY_E2_171.10,TGIF2LY,2742,6562
SETD1B_e16_138.9,SETD1B,1631,3649
ZNF83_E6_1173.41,ZNF83,3016,8188
BIRC7_897.162,BIRC7,2032,5359
FBXW5_1701.78,FBXW5,1022,2144
UBE2J1_957.96,UBE2J1,1112,2069
CEBPA_E1_147.6,CEBPA,901,1954
KLHL17_BTB82189_E1_1929.28,KLHL17,1358,3299
MME_2253.151,MME,1102,3145
ZNF567_E6_1281.74,ZNF567,4398,12823
PHF13_Phd_E4_141.11,PHF13,1855,4597
MITF_E9_76.2,MITF,2490,6308
ZNF823_E4_1167.0,ZNF823,1722,3836
FIZ1_E3_1065.222,FIZ1,504,1358
RBBP6_5379.10,RBBP6,1319,2226
AK1_PKc_E4_164.19,AK1,1300,2991
ZBTB44_E4_31.0,ZBTB44,1659,4356
BSX_E2_129.5,BSX,1000,2659
MMP17_1812.57,MMP17,1052,1872
CDK9_e4.1,CDK9,5308,9890
ADAMTS10_3312.564,ADAMTS10,1236,3435
ZNF551_E3_1038.67,ZNF551,1799,4894
THRA_E5_148.0,THRA,1637,4039
IDE_3060.14,IDE,1454,3069
HHEX_E2_129.1,HHEX,1186,2643
ZNF860_E2_750.41,ZNF860,4787,7633
ZBTB7B_BTB58178_E1_1722.356,ZBTB7B,527,1110
neg87,neg87,4303,11945
KDM5C_Phd_E21_183.19,KDM5C,638,1228
KMT2B_e37_218.11,KMT2B,1280,2940
USP30_1554.86,USP30,2739,7474
ZIM2_E11_492.32,ZIM2,2214,5961
USP7_3309.61,USP7,1623,3467
TULP3_E11_113.2,TULP3,460,937
ZBTB2_BTB1484_E1_1545.2,ZBTB2,573,1668
ZBTB9_BTB38140_E1_1422.241,ZBTB9,2428,5458
ZNF10_E5_666.12,ZNF10,1726,4404
KMT2D_Phd3_E16_48.1,KMT2D,1159,2960
ZNF555_E4_1170.103,ZNF555,1509,3116
TRIM71_2607.389,TRIM71,3050,7760
CFI_1752.93,CFI,1921,4994
SRCAP_D_e15_170.8,SRCAP,377,565
PGA5_1167.46,PGA5,1611,4258
ZNF75D_E7_405.11,ZNF75D,2045,4424
TRIM32_1962.199,TRIM32,1149,3111
UBE2L3_639.31,UBE2L3,876,1773
ZNF586_E3_495.6,ZNF586,1835,4879
DCAF6_2856.235,DCAF6,3100,7422
G2E3_ePhd_E5_125.8,G2E3,2579,6293
G2E3_1983.146,G2E3,2579,6293
IBTK_BTB554639_E1_4062.28,IBTK,1299,2901
PARK7_570.49,PARK7,1657,3627
TRIM62_1428.6,TRIM62,1587,3651
IRAK1_PKc_E7_115.13,IRAK1,404,1286
FIZ1_E2_186.27,FIZ1,776,1905
USP43_3372.595,USP43,1612,3915
IRF2BP2_1764.145,IRF2BP2,983,2231
ZNF596_E6_906.3,ZNF596,1816,4883
DCAF8_1794.164,DCAF8,1253,3129
UBE2V1_513.27,UBE2V1,401,1002
CDK5_PKc_E2_89.3,CDK5,925,2341
ADAM22_2721.58,ADAM22,199,498
UBE2Q2_1128.96,UBE2Q2,1322,3343
PHF19_Phd2_E7_96.1,PHF19,1147,3201
TRIM71_2607.2,TRIM71,355,1032
UBE2D3_2,UBE2D3,2578,6764
ZEB2_E8_1970.33,ZEB2,1301,2944
BHLHE23_E1_171.15,BHLHE23,443,1049
PKNOX2_E11_77.9,PKNOX2,2739,6957
MEF2A_E3_51.0,MEF2A,3804,9072
PRMT7_e6_79.3,PRMT7,4740,10193
ADAMTS3_3618.381,ADAMTS3,2001,5742
HDAC5_e25_134.18,HDAC5,840,2253
PBX4_E6_48.0,PBX4,1001,1748
KDM2A_E8_93.6,KDM2A,2889,6401
ZXDB_E1_490.50,ZXDB,654,1877
FBXL21_2,FBXL21,1105,2468
NKX1_1_E2_177.10,NKX1,650,1382
ZNF2_E5_666.44,ZNF2,894,2317
UBE2QL1_486.3,UBE2QL1,1097,2788
ZFX_E10_1119.65,ZFX,1596,4041
KDM5D_Phd1_E9_138.17,KDM5D,1584,3568
KDM2B_Phd_E14_123.12,KDM2B,3322,8636
BMPR1B_PKc_E9_176,BMPR1B,2436,4989
HES4_E1_99.8,HES4,1867,4807
CDC16_1863.145,CDC16,983,1509
KDM5B_Phd3_E26_42.0,KDM5B,1001,2015
ZNF576_E3_69.5,ZNF576,1693,4050
PTK7_PKc_E18_152.5,PTK7,590,1599
SOCS7_1746.164,SOCS7,1402,2796
ZNF507_E3_81.1,ZNF507,577,1076
MYCBP2_14037.789,MYCBP2,711,2156
DSTYK_PKc_E13_134.19,DSTYK,1173,2796
RNF19B_1764.56,RNF19B,1159,2729
ACY1_1227.125,ACY1,1497,3780
ZFP36L1_1017.220,ZFP36L1,411,1177
ELF3_E9_76.6,ELF3,916,2313
SP4_E5_121.0,SP4,1371,3556
KMT2A_11919.710,KMT2A,689,1216
SETDB1_tudor348400_E1_3876.82,SETDB1,1441,3863
ZNF445_E8_1842.155,ZNF445,664,1413
NAALADL2_2388.3,NAALADL2,1066,2719
NFAT5_E6_114.7,NFAT5,706,1692
PARP14_Macro12271354_E1_5406.343,PARP14,1038,2514
CREB1_E9_136.0,CREB1,1568,3150
ING5_Phd_E6_136.13,ING5,631,1455
MAP2K7_PKc_E9_81.3,MAP2K7,1262,3661
KMT2D_ePhd2_E49_321.40,KMT2D,853,2109
SMAD5_E4_372.0,SMAD5,1395,3491
DMTF1_SANT3_E14_152.13,DMTF1,961,2887
ZNF571_E5_1221.85,ZNF571,1520,4111
BCL11A_E4_1326.67,BCL11A,1421,3701
INSRR_PKc_E17_213,INSRR,1132,2751
ABHD12_1215.145,ABHD12,1328,3123
ZNF117_E4_915.30,ZNF117,2433,5603
ANAPC4_2430.161,ANAPC4,613,967
SCMH1_MBT137235_E1_1983.286,SCMH1,621,1318
UNCX_E2_135.11,UNCX,775,1882
RCOR2_SANT2_E9_78.4,RCOR2,1263,3769
PDGFRA_PKc_E15_154.7,PDGFRA,1588,4910
LHX2_E4_135.1,LHX2,385,939
WT1_E8_90.4,WT1,2791,7131
ASB7_957.97,ASB7,449,1563
CAMK4_PKc_E6_91.4,CAMK4,979,2640
DCAF7_1029.53,DCAF7,829,1741
PPP1R11_381.11,PPP1R11,1729,2982
ZNF799_E4_1587.91,ZNF799,2454,5921
PGA5_1167.123,PGA5,1988,5034
ZNF600_E3_1785.45,ZNF600,895,2470
ADRBK1_PKc_E8_80.4,ADRBK1,305,776
CYHR1_1089.173,CYHR1,730,1724
MLKL_PKc_E9_50,MLKL,732,1924
XPNPEP1_61.3,XPNPEP1,2984,6477
HECTD2_2343.58,HECTD2,2533,6224
ZNF705G_E5_162.4,ZNF705G,1750,4044
ZBTB16_E6_168.9,ZBTB16,1538,3721
IPP_BTB28134_E1_1755.1,IPP,1478,3458
SIRT6_e5_96.0,SIRT6,1300,3108
THAP2_E2_184.10,THAP2,1728,4123
ZNF274_E8_552.49,ZNF274,1138,2352
SP2_E6_169.9,SP2,1730,4283
FEZF1_E4_191.11,FEZF1,1875,5011
NR1H3_E4_267.30,NR1H3,1105,2666
SIM1_E1_153.2,SIM1,2413,6363
TPP1_1692.89,TPP1,1998,5388
GZMK_795.69,GZMK,2507,5663
SPSB3_1068.144,SPSB3,1635,3976
ZBED3_E3_162.8,ZBED3,542,1200
TRIM9_2133.363,TRIM9,1866,4900
RPS6KA4_PKc_E7_104.3,RPS6KA4,611,1601
TRIM49B_2,TRIM49B,859,2082
RARG_E5_142.3,RARG,2114,4816
RNF113B_969.102,RNF113B,1719,3937
KLHL15_BTB32128_E1_1815.171,KLHL15,525,1197
ARID5B_E8_98.9,ARID5B,1702,3627
SHH_1389.106,SHH,1169,3012
EPHB4_PKc_E11_43,EPHB4,957,2347
SPIC_E5_252.29,SPIC,2771,8302
ZNF285_E5_1002.107,ZNF285,1271,3168
EZH1_e17_96.2,EZH1,411,1025
UBE2I_477.35,UBE2I,575,794
RNF149_1203.86,RNF149,2137,5445
GSG2_PKc_E1_1371.87,GSG2,938,2385
LHX5_E4_42.0,LHX5,873,2019
HIC1_E2_243.9,HIC1,761,1768
PHF19_Phd1_E4_73.6,PHF19,1026,2141
CPN1_1377.8,CPN1,1456,3740
KAT2B_BD_e18_190.13,KAT2B,2150,4997
GGT2_1509.107,GGT2,1695,4124
TRHDE_3075.328,TRHDE,2549,7141
THRB_E5_69.5,THRB,718,2051
ZAK_PKc_E4_102.3,ZAK,1077,2719
SEBOX_E2_135.6,SEBOX,1788,4173
ZNF566_E5_570.24,ZNF566,989,2638
NEK2_PKc_E6_48,NEK2,553,1270
RCOR2_E10_81.4,RCOR2,2914,7902
RCOR2_SANT_E5_84.5,RCOR2,2914,7902
SOCS4_1323.41,SOCS4,1422,3499
SPG7_2388.192,SPG7,1677,3959
KLK1_789.59,KLK1,1382,3840
ELF1_E7_188.19,ELF1,1061,3340
ASB13_837.66,ASB13,333,970
FBXL18_2157.229,FBXL18,596,1444
TFAP2A_E7_217.24,TFAP2A,46,96
HERC1_14586.617,HERC1,2553,6185
SETDB1_e21_89.8,SETDB1,2152,5041
L3MBTL4_MBT273364_E1_1872.63,L3MBTL4,629,1377
PCSK2_1917.83,PCSK2,1253,3605
JOSD1_609.6,JOSD1,822,1902
ZNF710_E2_450.11,ZNF710,2608,7550
VPS41_2565.102,VPS41,1316,2684
KDM4A_tudor9601004_E1_3195.205,KDM4A,1816,5391
ZNF268_E6_1749.61,ZNF268,3244,7929
neg2,neg2,5602,15184
ZFP30_E6_1074.71,ZFP30,1606,3895
KCNB2_BTB37136_E1_2736.366,KCNB2,1306,3135
CREB3L1_E8_67.3,CREB3L1,1020,2340
PARK7_570.7,PARK7,2026,4513
RPS6KA6_PKc2_E15_123.7,RPS6KA6,756,1776
HM13_1281.187,HM13,558,1096
IRF4_E2_147.21,IRF4,842,1936
MYT1L_E14_215.21,MYT1L,1571,4493
MYOD1_E1_171.6,MYOD1,3272,8060
KCTD7_BTB53138_E1_870.12,KCTD7,1032,2749
DMRT3_E1_141.10,DMRT3,3288,8466
SCPEP1_1359.13,SCPEP1,1325,4122
SMARCC2_Chromo_E7_70.4,SMARCC2,1108,3214
GRK6_PKc_E8_141.5,GRK6,259,436
TBX1_E7_57.0,TBX1,541,1049
INSM2_E1_852.162,INSM2,1278,2918
ZBTB37_BTB22122_E1_1512.198,ZBTB37,1512,3719
ZFP69B_E5_666.39,ZFP69B,2330,5034
CUL7_5349.579,CUL7,961,2417
AK1_PKc_E5_117.2,AK1,608,1269
USP33_2829.34,USP33,1681,4362
USP53_3222.3,USP53,837,2248
ZNF768_E2_747.119,ZNF768,787,1799
KAT6B_Phd1_E4_97.6,KAT6B,636,1213
DCAF12L1_1392.227,DCAF12L1,1816,4420
POU6F2_E11_174.4,POU6F2,1387,3013
DMTF1_SANT2_E13_175.2,DMTF1,1435,3783
CHD3_Phd_E8_129.17,CHD3,590,1815
CASP8_130.7,CASP8,2497,6058
OLIG3_E1_174.0,OLIG3,2792,6616
KBTBD4_BTB62156_E1_1605.27,KBTBD4,1981,5003
ANPEP_2904.64,ANPEP,3109,8385
ZNF786_E4_1077.54,ZNF786,844,1921
MARCH4_1233.179,MARCH4,881,2211
ANAPC7_1800.16,ANAPC7,4284,9977
USP25_3168.24,USP25,2150,5516
SENP5_2268.128,SENP5,2139,5719
CDC42BPA_PKc_E2_92.2,CDC42BPA,398,810
PRPF8_7008.617,PRPF8,1319,2541
ZBTB4_BTB2062_E1_3042.751,ZBTB4,544,1848
TGIF1_E2_138.3,TGIF1,2254,6511
BRD4_BD1_e4_68.0,BRD4,2125,3663
KMT2A_Phd3_E14_118.1,KMT2A,1801,4059
KMT2A_11919.296,KMT2A,1801,4059
ZNF235_E5_1239.3,ZNF235,512,1336
RFWD2_2124.187,RFWD2,1303,3081
SP2_E6_169.0,SP2,2888,7750
HERC2_14505.971,HERC2,1250,2742
STK3_PKc_E5_129.4,STK3,703,1838
ASB7_957.58,ASB7,1547,4230
BRAP_1779.52,BRAP,899,1738
ZNF25_E6_930.62,ZNF25,3363,8715
NR0B2_E2_220.14,NR0B2,2426,5793
FBXO48_468.5,FBXO48,469,1072
PEPD_1482.101,PEPD,1355,3495
ZBTB37_E5_156.1,ZBTB37,1954,4688
SYVN1_1854.288,SYVN1,467,787
ZBTB7A_E2_68.1,ZBTB7A,2831,8024
BLMH_1368.79,BLMH,2405,6488
MEF2D_E2_51.0,MEF2D,969,2084
SHKBP1_BTB21107_E1_2124.26,SHKBP1,1011,2482
MLL5_e12_118.6,MLL5,934,2090
KLF4_E5_78.2,KLF4,2238,5181
TMPRSS11B_1251.63,TMPRSS11B,1875,4782
TMPRSS4_1314.55,TMPRSS4,1943,5348
KDM4B_e9_96.7,KDM4B,969,2306
BTK_PKc_E18_158.4,BTK,735,1856
ZNF497_E3_1158.94,ZNF497,1276,3616
RNF128_1287.127,RNF128,2107,5182
UBE2G1_513.20,UBE2G1,1561,3828
IRF2BP1_1755.2,IRF2BP1,980,2451
ZFP1_E4_723.22,ZFP1,1056,2583
POU3F3_E1_174.26,POU3F3,1687,4381
RPS6KA3_PKc_E5_81.4,RPS6KA3,440,1147
ARAF_PKc_E10_152.4,ARAF,921,2447
IKZF5_E5_187.0,IKZF5,1905,3827
ZNF665_E4_1497.66,ZNF665,1417,4244
USF2_E8_95.4,USF2,1019,2555
ZBTB6_E2_75.1,ZBTB6,3089,7794
PITX1_E2_135.5,PITX1,1568,4211
CEBPB_E1_147.11,CEBPB,1899,4555
UHRF1_2381.355,UHRF1,687,1146
ZNF416_E4_834.69,ZNF416,2240,5100
ZNF285_E5_1002.106,ZNF285,1553,3465
TRIM55_1647.32,TRIM55,907,2445
TRIM60_1416.119,TRIM60,1940,4680
SUV39H1_Chromo_E3_108.3,SUV39H1,579,1032
FOXO3_E1_153.13,FOXO3,1251,3307
ARID4A_E12_46.0,ARID4A,1986,5680
HTRA2_1377.149,HTRA2,1494,2974
NTRK3_PKc_E17_244.33,NTRK3,1293,3986
CUL4A_2280.210,CUL4A,236,579
MYPOP_SANT_E2_231.0,MYPOP,825,2327
ZNF45_E10_1548.164,ZNF45,2064,4877
HTRA3_1362.91,HTRA3,1937,5100
TDRD7_tudor707752_E1_3297.101,TDRD7,1083,3001
MEP1B_2106.33,MEP1B,1709,4235
