sgRNA,Gene,A2780_Ts18_D0,A2780_Ts18_D10
CIT_PKc_E4_132.1,CIT,781,1151
CIT_PKc_E5_102.1,CIT,1488,697
CIT_PKc_E6_143.9,CIT,723,119
CIT_PKc_E7_94,CIT,2158,4624
CIT_PKc_E8_204,CIT,1608,929
CIT_PKc_E9_154.9,CIT,1012,803
CLK1_PKc_E4_40,CLK1,724,335
CLK1_PKc_E5_67,CLK1,989,173
CLK1_PKc_E6_117.1,CLK1,530,871
CLK1_PKc_E7_167.7,CLK1,1694,891
CLK1_PKc_E8_95,CLK1,2014,1382
CLK1_PKc_E9_130.1,CLK1,2875,2432
CLK2_PKc_E10_83.3,CLK2,1499,799
CLK2_PKc_E4_40,CLK2,993,327
CLK2_PKc_E5_67,CLK2,737,61
CLK2_PKc_E6_117.1,CLK2,1557,3262
CLK2_PKc_E7_167.4,CLK2,1435,748
CLK2_PKc_E9_130.3,CLK2,1150,247
CLK3_PKc_E4_43.1,CLK3,1646,1957
CLK3_PKc_E5_67.7,CLK3,1898,1199
CLK3_PKc_E6_117,CLK3,2287,3379
CLK3_PKc_E7_167.21,CLK3,1032,216
CLK3_PKc_E8_95.3,CLK3,1340,2072
CLK3_PKc_E9_130.3,CLK3,524,25
CLK4_PKc_E4_40,CLK4,1177,862
CLK4_PKc_E5_67,CLK4,1994,1035
CLK4_PKc_E6_117.3,CLK4,3753,3553
CLK4_PKc_E7_167.8,CLK4,1534,755
CLK4_PKc_E8_95.2,CLK4,1889,839
CLK4_PKc_E9_130.3,CLK4,1402,408
CSF1R_PKc_E12_127.12,CSF1R,827,92
CSF1R_PKc_E13_105.8,CSF1R,816,515
CSF1R_PKc_E14_111.8,CSF1R,547,706
CSF1R_PKc_E15_163.13,CSF1R,3371,3546
CSF1R_PKc_E16_89.3,CSF1R,1139,71
CSF1R_PKc_E17_98.1,CSF1R,1750,1280
CSK_PKc_E10_74.8,CSK,1592,312
CSK_PKc_E11_196.3,CSK,1732,494
CSK_PKc_E12_87,CSK,1608,1273
CSK_PKc_E7_61.3,CSK,904,501
CSK_PKc_E8_100.1,CSK,585,80
CSK_PKc_E9_91,CSK,849,793
CSNK1A1_PKc_E1_78.2,CSNK1A1,248,38
CSNK1A1_PKc_E2_107.7,CSNK1A1,1452,183
CSNK1A1_PKc_E3_127.1,CSNK1A1,793,302
CSNK1A1_PKc_E4_99.5,CSNK1A1,639,570
CSNK1A1_PKc_E5_84.1,CSNK1A1,2229,1270
CSNK1A1_PKc_E6_140.6,CSNK1A1,1354,310
CSNK1D_PKc_E1_55.2,CSNK1D,1176,3486
CSNK1D_PKc_E1_55.3,CSNK1D,1461,3637
CSNK1D_PKc_E2_111.8,CSNK1D,1697,917
CSNK1D_PKc_E3_149.8,CSNK1D,808,346
CSNK1D_PKc_E4_229.12,CSNK1D,1294,467
CSNK1D_PKc_E5_171.15,CSNK1D,1309,310
CSNK1E_PKc_E2_55.4,CSNK1E,1447,382
CSNK1E_PKc_E3_111.11,CSNK1E,1217,1014
CSNK1E_PKc_E4_149.4,CSNK1E,1135,233
CSNK1E_PKc_E5_229.35,CSNK1E,793,288
CSNK1E_PKc_E6_171.15,CSNK1E,856,457
CSNK1E_PKc_E7_110.8,CSNK1E,592,590
CSNK1G1_PKc_E2_55.3,CSNK1G1,1381,274
CSNK1G1_PKc_E3_41,CSNK1G1,3584,2306
CSNK1G1_PKc_E4_70.2,CSNK1G1,1033,661
CSNK1G1_PKc_E5_152.1,CSNK1G1,1667,1529
CSNK1G1_PKc_E6_235.8,CSNK1G1,1961,2501
CSNK1G1_PKc_E7_86.9,CSNK1G1,333,74
CSNK1G2_PKc_E2_55.5,CSNK1G2,1636,2725
CSNK1G2_PKc_E3_41,CSNK1G2,1258,1825
CSNK1G2_PKc_E4_70.3,CSNK1G2,334,266
CSNK1G2_PKc_E5_149.15,CSNK1G2,1142,1269
CSNK1G2_PKc_E6_235.22,CSNK1G2,324,1
CSNK1G2_PKc_E7_86.13,CSNK1G2,658,1
CSNK1G3_PKc_E2_55.2,CSNK1G3,2069,1628
CSNK1G3_PKc_E3_41,CSNK1G3,1067,419
CSNK1G3_PKc_E4_70.2,CSNK1G3,984,996
CSNK1G3_PKc_E5_149.1,CSNK1G3,620,814
CSNK1G3_PKc_E6_235.1,CSNK1G3,814,717
CSNK1G3_PKc_E7_86.3,CSNK1G3,786,498
CSNK2A1_PKc_E10_102.3,CSNK2A1,767,647
CSNK2A1_PKc_E10_102.7,CSNK2A1,1359,301
CSNK2A1_PKc_E11_101,CSNK2A1,891,567
CSNK2A1_PKc_E11_101.1,CSNK2A1,1588,442
CSNK2A1_PKc_E12_149.5,CSNK2A1,1335,100
CSNK2A2_PKc_E1_41,CSNK2A2,1919,1362
CSNK2A2_PKc_E2_112.4,CSNK2A2,1306,1820
CSNK2A2_PKc_E3_102.5,CSNK2A2,1346,1374
CSNK2A2_PKc_E4_51,CSNK2A2,729,932
CSNK2A2_PKc_E5_60.2,CSNK2A2,1275,1255
CSNK2A2_PKc_E6_84.4,CSNK2A2,868,2410
DAPK1_PKc_E2_44.1,DAPK1,1306,1104
DAPK1_PKc_E3_222.6,DAPK1,909,289
DAPK1_PKc_E4_139.3,DAPK1,770,2441
DAPK1_PKc_E5_130.11,DAPK1,1040,379
DAPK1_PKc_E6_49.3,DAPK1,1111,800
DAPK1_PKc_E8_153.1,DAPK1,1625,3330
DAPK2_PKc_E2_44.1,DAPK2,1391,1551
DAPK2_PKc_E3_222.18,DAPK2,841,2002
DAPK2_PKc_E4_139,DAPK2,1339,1289
DAPK2_PKc_E5_130.5,DAPK2,809,456
DAPK2_PKc_E6_49.1,DAPK2,1848,1653
DAPK2_PKc_E8_153.1,DAPK2,1052,2139
DAPK3_PKc_E2_44,DAPK3,1680,643
DAPK3_PKc_E3_361.58,DAPK3,959,719
DAPK3_PKc_E4_130.4,DAPK3,673,305
DAPK3_PKc_E5_49,DAPK3,658,590
DAPK3_PKc_E7_153.1,DAPK3,1348,617
DAPK3_PKc_E8_43,DAPK3,1287,622
DCLK1_PKc_E10_120.4,DCLK1,4086,6527
DCLK1_PKc_E11_147.4,DCLK1,615,412
DCLK1_PKc_E12_134.16,DCLK1,1015,352
DCLK1_PKc_E13_78.4,DCLK1,2143,1691
DCLK1_PKc_E8_83.4,DCLK1,1549,3000
DCLK1_PKc_E9_58,DCLK1,649,50
DCLK2_PKc_E10_120.6,DCLK2,1672,1229
DCLK2_PKc_E11_147.9,DCLK2,1,1
DCLK2_PKc_E12_134.4,DCLK2,2167,1595
DCLK2_PKc_E13_78.2,DCLK2,1168,1886
DCLK2_PKc_E8_68.1,DCLK2,1550,779
DCLK2_PKc_E9_58.3,DCLK2,1739,1396
DCLK3_PKc_E2_390.28,DCLK3,1355,3008
DCLK3_PKc_E2_390.6,DCLK3,1792,552
DCLK3_PKc_E3_133.3,DCLK3,839,902
DCLK3_PKc_E3_133.7,DCLK3,1178,291
DCLK3_PKc_E4_168.9,DCLK3,1728,1373
DCLK3_PKc_E5_86.5,DCLK3,1980,1232
DDR1_PKc_E12_60.4,DDR1,2224,3981
DDR1_PKc_E12_60.9,DDR1,1504,2359
DDR1_PKc_E13_128.2,DDR1,533,1101
DDR1_PKc_E14_237.4,DDR1,2191,1556
DDR1_PKc_E15_235.2,DDR1,708,365
DDR1_PKc_E16_150.1,DDR1,2910,2427
DDR2_PKc_E14_60.8,DDR2,1853,1290
DDR2_PKc_E15_128.5,DDR2,1186,974
DDR2_PKc_E16_192.4,DDR2,2244,802
DDR2_PKc_E17_235.9,DDR2,68,1
DDR2_PKc_E18_150.9,DDR2,1395,852
DDR2_PKc_E19_120.5,DDR2,1135,566
DMPK_PKc_E1_48.3,DMPK,1201,1439
DMPK_PKc_E2_84.9,DMPK,1284,1149
DMPK_PKc_E3_96.8,DMPK,445,37
DMPK_PKc_E4_149.4,DMPK,1346,582
DMPK_PKc_E5_94.11,DMPK,1228,332
DMPK_PKc_E6_207.24,DMPK,802,118
DSTYK_PKc_E10_114.7,DSTYK,1853,295
DSTYK_PKc_E11_115.6,DSTYK,1177,231
DSTYK_PKc_E12_135,DSTYK,1192,277
DSTYK_PKc_E13_134.19,DSTYK,2547,1310
DSTYK_PKc_E8_155.7,DSTYK,711,417
DSTYK_PKc_E9_133,DSTYK,1788,331
DYRK1A_PKc_E4_75.3,DYRK1A,1545,469
DYRK1A_PKc_E5_148,DYRK1A,1271,700
DYRK1A_PKc_E6_287.15,DYRK1A,1323,1807
DYRK1A_PKc_E7_147.1,DYRK1A,1660,901
DYRK1A_PKc_E8_141.1,DYRK1A,451,325
DYRK1A_PKc_E9_213.21,DYRK1A,835,833
DYRK1B_PKc_E4_84,DYRK1B,1790,1766
DYRK1B_PKc_E5_148.7,DYRK1B,1038,951
DYRK1B_PKc_E6_287.28,DYRK1B,1246,603
DYRK1B_PKc_E7_147.3,DYRK1B,1055,531
DYRK1B_PKc_E8_141,DYRK1B,1110,1015
DYRK1B_PKc_E9_213.48,DYRK1B,772,1160
DYRK2_PKc_E3_1140.113,DYRK2,659,36
DYRK2_PKc_E3_1140.126,DYRK2,276,240
DYRK2_PKc_E3_1140.134,DYRK2,664,667
DYRK2_PKc_E3_1140.135,DYRK2,330,124
DYRK2_PKc_E3_1140.32,DYRK2,1368,521
DYRK2_PKc_E3_1140.73,DYRK2,963,211
DYRK3_PKc_E3_1140.11,DYRK3,2434,1322
DYRK3_PKc_E3_1140.115,DYRK3,793,211
DYRK3_PKc_E3_1140.119,DYRK3,658,325
DYRK3_PKc_E3_1140.128,DYRK3,878,2837
DYRK3_PKc_E3_1140.22,DYRK3,805,1264
DYRK3_PKc_E3_1140.67,DYRK3,1180,1322
DYRK4_PKc_E4_105.4,DYRK4,1290,502
DYRK4_PKc_E5_137,DYRK4,1312,397
DYRK4_PKc_E6_141.7,DYRK4,2839,2838
DYRK4_PKc_E7_139.3,DYRK4,1197,102
DYRK4_PKc_E8_82.5,DYRK4,1183,2298
DYRK4_PKc_E9_173.37,DYRK4,575,457
EEF2K_PKc_E4_48,EEF2K,841,249
EEF2K_PKc_E5_38.5,EEF2K,1335,1320
EEF2K_PKc_E6_172.2,EEF2K,1141,203
EEF2K_PKc_E7_150.5,EEF2K,1453,606
EEF2K_PKc_E8_133,EEF2K,1328,1207
EEF2K_PKc_E9_53.1,EEF2K,881,309
EGFR_PKc_E18_75.5,EGFR,2819,2519
EGFR_PKc_E19_99,EGFR,1343,1743
EGFR_PKc_E20_186.28,EGFR,2147,2900
EGFR_PKc_E21_156,EGFR,1265,256
EGFR_PKc_E22_76.2,EGFR,687,325
EGFR_PKc_E23_147.18,EGFR,1358,363
EIF2AK1_PKc_E10_112.5,EIF2AK1,1082,19
EIF2AK1_PKc_E5_72.4,EIF2AK1,526,105
EIF2AK1_PKc_E6_81.2,EIF2AK1,1644,3624
EIF2AK1_PKc_E7_100.3,EIF2AK1,1071,387
EIF2AK1_PKc_E8_61.1,EIF2AK1,1032,139
EIF2AK1_PKc_E9_328.3,EIF2AK1,1032,66
EIF2AK2_PKc_E11_123.3,EIF2AK2,2391,1597
EIF2AK2_PKc_E12_159.6,EIF2AK2,1251,780
EIF2AK2_PKc_E13_181.3,EIF2AK2,971,1130
EIF2AK2_PKc_E14_129.3,EIF2AK2,1263,910
EIF2AK2_PKc_E15_102.3,EIF2AK2,1445,671
EIF2AK2_PKc_E16_54.1,EIF2AK2,997,695
EIF2AK3_PKc_E11_123.1,EIF2AK3,920,3083
EIF2AK3_PKc_E12_103.6,EIF2AK3,371,183
EIF2AK3_PKc_E13_201.3,EIF2AK3,1265,738
EIF2AK3_PKc_E14_168.13,EIF2AK3,1868,4628
EIF2AK3_PKc_E15_102.3,EIF2AK3,1397,2161
EIF2AK3_PKc_E16_63.2,EIF2AK3,2014,1668
EIF2AK4_PKc_E10_107.3,EIF2AK4,1106,4834
EIF2AK4_PKc_E10_107.8,EIF2AK4,1579,3434
EIF2AK4_PKc_E8_123.1,EIF2AK4,1194,2062
EIF2AK4_PKc_E8_123.3,EIF2AK4,1552,2893
EIF2AK4_PKc_E9_536.1,EIF2AK4,2330,3205
EIF2AK4_PKc_E9_536.41,EIF2AK4,897,669
EIF2AK4_PKc2_E12_431.72,EIF2AK4,636,3
EIF2AK4_PKc2_E13_70,EIF2AK4,1426,712
EIF2AK4_PKc2_E14_84.1,EIF2AK4,1918,1222
EIF2AK4_PKc2_E15_123.2,EIF2AK4,1300,27
EIF2AK4_PKc2_E16_105.6,EIF2AK4,833,603
EIF2AK4_PKc2_E17_55,EIF2AK4,1433,1657
EPHA1_PKc_E11_43.2,EPHA1,725,1459
EPHA1_PKc_E12_186.1,EPHA1,731,1057
EPHA1_PKc_E13_62.2,EPHA1,705,3599
EPHA1_PKc_E14_207.8,EPHA1,1400,7186
EPHA1_PKc_E15_150.26,EPHA1,1827,1584
EPHA1_PKc_E16_150.6,EPHA1,862,552
EPHA10_PKc_E10_46,EPHA10,796,3469
EPHA10_PKc_E11_186.3,EPHA10,799,216
EPHA10_PKc_E12_62.1,EPHA10,2390,747
EPHA10_PKc_E13_204.12,EPHA10,1738,2876
EPHA10_PKc_E14_150.23,EPHA10,1170,2900
EPHA10_PKc_E15_150.3,EPHA10,965,576
EPHA2_PKc_E11_189.12,EPHA2,1051,666
EPHA2_PKc_E11_189.15,EPHA2,2197,1021
EPHA2_PKc_E12_62,EPHA2,1659,1317
EPHA2_PKc_E12_62.7,EPHA2,2154,3535
EPHA2_PKc_E13_210.12,EPHA2,1003,145
EPHA2_PKc_E13_210.8,EPHA2,1514,951
EPHA3_PKc_E10_43.1,EPHA3,564,355
EPHA3_PKc_E11_186.8,EPHA3,898,943
EPHA3_PKc_E12_62.2,EPHA3,2379,699
EPHA3_PKc_E13_210.12,EPHA3,1634,1297
EPHA3_PKc_E14_150.14,EPHA3,1531,1174
EPHA3_PKc_E15_150.1,EPHA3,3650,1612
EPHA4_PKc_E11_43.1,EPHA4,1282,3006
EPHA4_PKc_E12_186.13,EPHA4,1199,544
EPHA4_PKc_E13_62.3,EPHA4,1410,1408
EPHA4_PKc_E14_210.8,EPHA4,945,272
EPHA4_PKc_E15_150.7,EPHA4,358,297
EPHA4_PKc_E16_150.16,EPHA4,1689,1586
EPHA5_PKc_E11_43,EPHA5,1770,1260
EPHA5_PKc_E12_186.6,EPHA5,1934,1479
EPHA5_PKc_E13_62.2,EPHA5,2681,7723
EPHA5_PKc_E14_210.8,EPHA5,1700,1635
EPHA5_PKc_E15_150.7,EPHA5,1272,551
EPHA5_PKc_E16_150,EPHA5,718,1165
EPHA6_PKc_E10_43,EPHA6,1670,322
EPHA6_PKc_E11_186.1,EPHA6,1570,1406
EPHA6_PKc_E12_126.26,EPHA6,2762,836
EPHA6_PKc_E13_62.4,EPHA6,1610,569
EPHA6_PKc_E15_150.1,EPHA6,761,366
EPHA6_PKc_E16_150.9,EPHA6,1695,1951
EPHA7_PKc_E10_43,EPHA7,1189,486
EPHA7_PKc_E11_186.8,EPHA7,1957,2300
EPHA7_PKc_E12_62.2,EPHA7,992,465
EPHA7_PKc_E13_210.13,EPHA7,767,1744
EPHA7_PKc_E14_150.12,EPHA7,1664,1172
EPHA7_PKc_E15_150.1,EPHA7,981,875
EPHA8_PKc_E11_186.28,EPHA8,1227,2386
EPHA8_PKc_E11_186.31,EPHA8,676,155
EPHA8_PKc_E12_62.2,EPHA8,627,375
EPHA8_PKc_E13_210.35,EPHA8,2897,924
EPHA8_PKc_E14_150.21,EPHA8,1159,709
EPHA8_PKc_E15_150.4,EPHA8,1545,459
EPHB1_PKc_E10_43,EPHB1,983,1565
EPHB1_PKc_E10_43.1,EPHB1,1017,398
EPHB1_PKc_E11_248.3,EPHB1,1844,2704
EPHB1_PKc_E12_216.9,EPHB1,1013,1766
EPHB1_PKc_E13_150.12,EPHB1,947,1035
EPHB1_PKc_E14_150.11,EPHB1,919,635
EPHB2_PKc_E10_43.1,EPHB2,589,344
EPHB2_PKc_E10_43.2,EPHB2,2208,1385
EPHB2_PKc_E11_248.3,EPHB2,927,223
EPHB2_PKc_E12_216.6,EPHB2,728,441
EPHB2_PKc_E13_150.22,EPHB2,1190,1487
EPHB2_PKc_E14_150.11,EPHB2,918,467
EPHB3_PKc_E10_43.2,EPHB3,1121,324
EPHB3_PKc_E10_43.3,EPHB3,2325,1177
EPHB3_PKc_E11_248.16,EPHB3,1313,274
EPHB3_PKc_E12_216.7,EPHB3,1478,1782
EPHB3_PKc_E13_150.1,EPHB3,1209,638
EPHB3_PKc_E14_150.8,EPHB3,362,188
EPHB4_PKc_E11_43,EPHB4,1411,703
EPHB4_PKc_E11_43.2,EPHB4,1346,2247
EPHB4_PKc_E12_248.35,EPHB4,318,53
EPHB4_PKc_E13_216.23,EPHB4,1718,2044
EPHB4_PKc_E14_150.2,EPHB4,2359,1504
EPHB4_PKc_E15_150.34,EPHB4,2823,1534
EPHB6_PKc_E11_43.3,EPHB6,2176,1208
EPHB6_PKc_E11_43.4,EPHB6,1084,385
EPHB6_PKc_E12_248.1,EPHB6,1037,1386
EPHB6_PKc_E13_174.1,EPHB6,920,2004
EPHB6_PKc_E14_150,EPHB6,1283,2297
EPHB6_PKc_E15_150.12,EPHB6,466,296
ERBB2_PKc_E18_75.5,ERBB2,1845,1352
ERBB2_PKc_E19_99.8,ERBB2,3279,1204
ERBB2_PKc_E20_186.2,ERBB2,754,548
ERBB2_PKc_E21_156.2,ERBB2,802,597
ERBB2_PKc_E22_76.9,ERBB2,710,117
ERBB2_PKc_E23_147.4,ERBB2,1335,228
ERBB3_PKc_E18_75.4,ERBB3,806,259
ERBB3_PKc_E19_99.4,ERBB3,989,877
ERBB3_PKc_E20_186.13,ERBB3,1692,989
ERBB3_PKc_E21_156.15,ERBB3,533,168
ERBB3_PKc_E22_76.7,ERBB3,1728,413
ERBB3_PKc_E23_147.5,ERBB3,1084,1143
ERBB4_PKc_E17_54,ERBB4,744,762
ERBB4_PKc_E18_123.8,ERBB4,2019,1865
ERBB4_PKc_E19_99.2,ERBB4,921,655
ERBB4_PKc_E20_186.2,ERBB4,2516,2459
ERBB4_PKc_E21_156.2,ERBB4,1852,752
ERBB4_PKc_E22_76.2,ERBB4,1686,666
ERN1_PKc_E14_62,ERN1,1507,1019
ERN1_PKc_E15_190,ERN1,1243,1557
ERN1_PKc_E16_100.1,ERN1,1996,2990
ERN1_PKc_E17_200.6,ERN1,895,75
ERN1_PKc_E18_148.14,ERN1,1095,2065
ERN1_PKc_E19_98.5,ERN1,618,486
FASTK_PKc_E5_201.19,FASTK,3269,2268
FASTK_PKc_E5_201.31,FASTK,1605,1579
FASTK_PKc_E6_143.1,FASTK,942,1391
FASTK_PKc_E6_143.9,FASTK,2280,1077
FASTK_PKc_E7_92.8,FASTK,7,1
FASTK_PKc_E8_41.2,FASTK,1293,1095
FER_PKc_E14_27,FER,1135,208
FER_PKc_E15_116.2,FER,1545,445
FER_PKc_E16_95.3,FER,1416,2026
FER_PKc_E17_124.2,FER,1472,2184
FER_PKc_E18_155.1,FER,2653,2034
FER_PKc_E19_123.7,FER,999,1405
FES_PKc_E13_27,FES,1536,1128
FES_PKc_E14_119.13,FES,2352,867
FES_PKc_E15_95.7,FES,2444,3179
FES_PKc_E16_124.2,FES,1309,436
FES_PKc_E17_158.5,FES,755,182
FES_PKc_E18_123.23,FES,767,1877
FGFR1_PKc_E10_41,FGFR1,854,434
FGFR1_PKc_E11_122.18,FGFR1,1568,1404
FGFR1_PKc_E12_111.7,FGFR1,2609,3019
FGFR1_PKc_E13_191.13,FGFR1,1391,542
FGFR1_PKc_E14_123.7,FGFR1,743,671
FGFR1_PKc_E15_71.2,FGFR1,1585,2114
FGFR2_PKc_E10_74.6,FGFR2,1030,492
FGFR2_PKc_E11_122.16,FGFR2,1914,2995
FGFR2_PKc_E12_111.5,FGFR2,1541,1245
FGFR2_PKc_E13_191.1,FGFR2,1864,762
FGFR2_PKc_E14_123.2,FGFR2,932,115
FGFR2_PKc_E15_71.1,FGFR2,548,700
FGFR3_PKc_E10_38.6,FGFR3,1140,408
FGFR3_PKc_E11_122.16,FGFR3,442,102
FGFR3_PKc_E12_111.1,FGFR3,958,85
FGFR3_PKc_E13_191.41,FGFR3,1015,1615
FGFR3_PKc_E14_123.8,FGFR3,600,117
FGFR3_PKc_E15_71.4,FGFR3,250,3
FGFR4_PKc_E10_38.3,FGFR4,1241,361
FGFR4_PKc_E11_122.18,FGFR4,1055,1069
FGFR4_PKc_E12_111.3,FGFR4,1453,4264
FGFR4_PKc_E13_191.1,FGFR4,1132,175
FGFR4_PKc_E14_123.9,FGFR4,1099,600
FGFR4_PKc_E15_71.5,FGFR4,10,1
FGR_PKc_E10_77.7,FGR,2333,1059
FGR_PKc_E11_154.11,FGR,1358,255
FGR_PKc_E12_132.2,FGR,572,437
FGR_PKc_E13_161.22,FGR,1053,1434
FGR_PKc_E8_52,FGR,1029,343
FGR_PKc_E9_180.14,FGR,317,180
FLT1_PKc_E17_34,FLT1,1024,922
FLT1_PKc_E18_105.4,FLT1,2853,3050
FLT1_PKc_E19_114.1,FLT1,1266,1988
FLT1_PKc_E20_89.2,FLT1,2843,2986
FLT1_PKc_E21_157.4,FLT1,859,278
FLT1_PKc_E22_98,FLT1,2324,3758
FLT3_PKc_E14_124.1,FLT3,1436,323
FLT3_PKc_E15_105.1,FLT3,2049,715
FLT3_PKc_E16_111.8,FLT3,1190,676
FLT3_PKc_E17_154.5,FLT3,2987,2617
FLT3_PKc_E18_83.1,FLT3,2504,1329
FLT3_PKc_E19_128.4,FLT3,2945,2274
FLT4_PKc_E17_34,FLT4,150,11
FLT4_PKc_E18_105,FLT4,1002,515
FLT4_PKc_E19_114.12,FLT4,1015,502
FLT4_PKc_E20_89.4,FLT4,1425,1177
FLT4_PKc_E21_151.21,FLT4,739,561
FLT4_PKc_E22_95,FLT4,719,1360
FRK_PKc_E4_127.1,FRK,1425,1919
FRK_PKc_E4_127.4,FRK,729,574
FRK_PKc_E5_159.6,FRK,1726,1423
FRK_PKc_E6_182.11,FRK,895,254
FRK_PKc_E7_166.2,FRK,1023,1406
FRK_PKc_E8_176.6,FRK,1962,695
FYN_PKc_E10_180.5,FYN,1551,2113
FYN_PKc_E11_77.4,FYN,2151,1717
FYN_PKc_E12_154.5,FYN,1789,1304
FYN_PKc_E13_132.11,FYN,1003,679
FYN_PKc_E14_197.11,FYN,916,542
FYN_PKc_E9_82.12,FYN,1696,1807
GAK_PKc_E1_31,GAK,609,55
GAK_PKc_E2_62.2,GAK,749,1629
GAK_PKc_E3_60,GAK,1853,1019
GAK_PKc_E4_115.1,GAK,278,1099
GAK_PKc_E5_143.15,GAK,1114,35
GAK_PKc_E6_126.13,GAK,630,381
GCK_PKc_E2_163.12,GCK,560,1186
GCK_PKc_E3_155.17,GCK,1752,919
GCK_PKc_E4_120.4,GCK,1921,1290
GCK_PKc_E5_96.1,GCK,874,289
GCK_PKc_E6_100.5,GCK,1556,1111
GCK_PKc_E7_184.12,GCK,1866,931
GRK4_PKc_E10_38,GRK4,1259,58
GRK4_PKc_E11_90.8,GRK4,866,60
GRK4_PKc_E12_209.1,GRK4,1433,112
GRK4_PKc_E7_45.3,GRK4,1108,428
GRK4_PKc_E8_141.7,GRK4,1057,1072
GRK4_PKc_E9_191.15,GRK4,1608,647
GRK5_PKc_E10_38,GRK5,215,481
GRK5_PKc_E11_90.14,GRK5,904,686
GRK5_PKc_E12_209.8,GRK5,1420,1003
GRK5_PKc_E7_51,GRK5,2290,2298
GRK5_PKc_E8_141.16,GRK5,1570,1895
GRK5_PKc_E9_191,GRK5,2118,1540
GRK6_PKc_E10_38,GRK6,2263,881
GRK6_PKc_E11_90.3,GRK6,1520,2445
GRK6_PKc_E12_209.29,GRK6,1618,625
GRK6_PKc_E7_45,GRK6,538,257
GRK6_PKc_E8_141.5,GRK6,642,675
GRK6_PKc_E9_191.22,GRK6,762,386
GSG2_PKc_E1_1371.11,GSG2,415,52
GSG2_PKc_E1_1371.119,GSG2,1418,477
GSG2_PKc_E1_1371.166,GSG2,935,826
GSG2_PKc_E1_1371.55,GSG2,1754,405
GSG2_PKc_E1_1371.87,GSG2,1657,716
GSG2_PKc_E1_1371.9,GSG2,1135,238
GSK3A_PKc_E2_132.5,GSK3A,903,420
GSK3A_PKc_E3_84,GSK3A,772,112
GSK3A_PKc_E4_111.4,GSK3A,1253,1379
GSK3A_PKc_E5_131.14,GSK3A,659,368
GSK3A_PKc_E6_107.2,GSK3A,2294,6778
GSK3A_PKc_E7_98.2,GSK3A,1354,1212
GSK3B_PKc_E2_132.6,GSK3B,1066,301
GSK3B_PKc_E3_84.2,GSK3B,1638,621
GSK3B_PKc_E4_111.3,GSK3B,2180,3530
GSK3B_PKc_E5_131.8,GSK3B,1201,258
GSK3B_PKc_E6_107.2,GSK3B,1776,1390
GSK3B_PKc_E7_98.9,GSK3B,2088,5187
GUCY2D_PKc_E10_157.1,GUCY2D,1068,648
GUCY2D_PKc_E11_150.8,GUCY2D,769,944
GUCY2D_PKc_E12_149.8,GUCY2D,1456,1223
GUCY2D_PKc_E7_63.1,GUCY2D,3749,2729
GUCY2D_PKc_E8_81.5,GUCY2D,854,690
GUCY2D_PKc_E9_207.18,GUCY2D,886,349
GUCY2F_PKc_E10_157.3,GUCY2F,831,169
GUCY2F_PKc_E11_150.7,GUCY2F,939,995
GUCY2F_PKc_E12_149.12,GUCY2F,1,1
GUCY2F_PKc_E7_69,GUCY2F,3327,2819
GUCY2F_PKc_E8_90,GUCY2F,564,6
GUCY2F_PKc_E9_177.5,GUCY2F,634,224
HCK_PKc_E10_77.2,HCK,2546,1189
HCK_PKc_E11_154.1,HCK,1034,1040
HCK_PKc_E12_132.7,HCK,1,1
HCK_PKc_E13_194.6,HCK,861,406
HCK_PKc_E8_76.11,HCK,1143,702
HCK_PKc_E9_180.11,HCK,1039,131
HIPK1_PKc_E2_557.19,HIPK1,1390,682
HIPK1_PKc_E2_557.27,HIPK1,328,24
HIPK1_PKc_E3_124.1,HIPK1,699,612
HIPK1_PKc_E4_120.6,HIPK1,883,333
HIPK1_PKc_E5_87.3,HIPK1,813,302
HIPK1_PKc_E6_177.4,HIPK1,4003,3632
HIPK2_PKc_E2_557.17,HIPK2,1053,884
HIPK2_PKc_E2_557.57,HIPK2,1309,311
HIPK2_PKc_E3_124.7,HIPK2,1458,137
HIPK2_PKc_E4_120.8,HIPK2,1357,1292
HIPK2_PKc_E5_87.4,HIPK2,1786,2062
HIPK2_PKc_E6_177.13,HIPK2,1284,1244
HIPK3_PKc_E2_512.3,HIPK3,1036,203
HIPK3_PKc_E2_512.3,HIPK3,675,983
HIPK3_PKc_E3_124.5,HIPK3,1552,2360
HIPK3_PKc_E4_120.1,HIPK3,609,158
HIPK3_PKc_E5_87.1,HIPK3,1303,1879
HIPK3_PKc_E6_147.2,HIPK3,1812,877
HIPK4_PKc_E1_435.51,HIPK4,1005,753
HIPK4_PKc_E1_435.67,HIPK4,843,287
HIPK4_PKc_E2_357.17,HIPK4,127,1
HIPK4_PKc_E2_357.2,HIPK4,2068,2808
HIPK4_PKc_E3_219.24,HIPK4,1128,1431
HIPK4_PKc_E3_219.28,HIPK4,2803,1020
HUNK_PKc_E1_90,HUNK,1466,1590
HUNK_PKc_E1_90.6,HUNK,1615,6383
HUNK_PKc_E2_293.25,HUNK,897,1825
HUNK_PKc_E4_136.17,HUNK,1,1
HUNK_PKc_E5_128.3,HUNK,1397,1713
HUNK_PKc_E6_86.5,HUNK,1458,3145
ICK_PKc_E3_92.5,ICK,232,1
ICK_PKc_E4_55.5,ICK,624,98
ICK_PKc_E5_122.2,ICK,1572,1930
ICK_PKc_E6_80.2,ICK,933,334
